,FMBH
2000-01-06,10.11111068725586
2000-01-07,10.11111068725586
2000-01-10,10.11111068725586
2000-01-11,10.11111068725586
2000-01-12,10.11111068725586
2000-01-13,9.703703880310059
2000-01-14,9.703703880310059
2000-01-18,9.703703880310059
2000-01-19,9.703703880310059
2000-01-20,9.703703880310059
2000-01-21,9.703703880310059
2000-01-24,9.703703880310059
2000-01-25,9.851852416992188
2000-01-26,10.11111068725586
2000-01-27,10.11111068725586
2000-01-28,10.11111068725586
2000-01-31,10.11111068725586
2000-02-01,10.11111068725586
2000-02-02,9.629630088806152
2000-02-03,9.629630088806152
2000-02-04,9.629630088806152
2000-02-07,9.629630088806152
2000-02-08,9.740740776062012
2000-02-09,9.740740776062012
2000-02-10,9.740740776062012
2000-02-11,9.777777671813965
2000-02-14,9.777777671813965
2000-02-15,9.777777671813965
2000-02-16,9.777777671813965
2000-02-17,9.777777671813965
2000-02-18,9.777777671813965
2000-02-22,9.777777671813965
2000-02-23,9.777777671813965
2000-02-24,9.481480598449707
2000-02-25,9.481480598449707
2000-02-28,9.481480598449707
2000-02-29,9.481480598449707
2000-03-01,9.481480598449707
2000-03-02,9.481480598449707
2000-03-03,9.481480598449707
2000-03-06,9.481480598449707
2000-03-07,9.481480598449707
2000-03-08,9.481480598449707
2000-03-09,9.481480598449707
2000-03-10,9.481480598449707
2000-03-13,9.481480598449707
2000-03-14,9.555556297302246
2000-03-15,9.555556297302246
2000-03-16,9.555556297302246
2000-03-17,9.555556297302246
2000-03-20,9.777777671813965
2000-03-21,9.777777671813965
2000-03-22,9.777777671813965
2000-03-23,9.555556297302246
2000-03-24,9.555556297302246
2000-03-27,9.555556297302246
2000-03-28,9.555556297302246
2000-03-29,9.555556297302246
2000-03-30,9.555556297302246
2000-03-31,9.555556297302246
2000-04-03,9.481480598449707
2000-04-04,9.481480598449707
2000-04-05,9.5925931930542
2000-04-06,9.5925931930542
2000-04-07,9.5925931930542
2000-04-10,9.5925931930542
2000-04-11,9.5925931930542
2000-04-12,9.5925931930542
2000-04-13,9.481480598449707
2000-04-14,9.481480598449707
2000-04-17,9.481480598449707
2000-04-18,9.481480598449707
2000-04-19,9.481480598449707
2000-04-20,9.555556297302246
2000-04-24,9.555556297302246
2000-04-25,9.555556297302246
2000-04-26,9.629630088806152
2000-04-27,9.629630088806152
2000-04-28,9.629630088806152
2000-05-01,9.740740776062012
2000-05-02,9.740740776062012
2000-05-03,9.5925931930542
2000-05-04,9.629630088806152
2000-05-05,9.481480598449707
2000-05-08,9.481480598449707
2000-05-09,9.481480598449707
2000-05-10,9.481480598449707
2000-05-11,9.481480598449707
2000-05-12,9.481480598449707
2000-05-15,9.481480598449707
2000-05-16,9.481480598449707
2000-05-17,9.481480598449707
2000-05-18,9.481480598449707
2000-05-19,9.481480598449707
2000-05-22,9.629630088806152
2000-05-23,9.5925931930542
2000-05-24,9.037036895751953
2000-05-25,8.88888931274414
2000-05-26,8.88888931274414
2000-05-30,8.88888931274414
2000-05-31,8.814814567565918
2000-06-01,9.185185432434082
2000-06-02,8.88888931274414
2000-06-05,8.88888931274414
2000-06-06,9.185185432434082
2000-06-07,8.814814567565918
2000-06-08,9.11111068725586
2000-06-09,8.814814567565918
2000-06-12,8.88888931274414
2000-06-13,8.88888931274414
2000-06-14,8.5925931930542
2000-06-15,8.5925931930542
2000-06-16,8.5925931930542
2000-06-19,8.5925931930542
2000-06-20,8.5925931930542
2000-06-21,8.5925931930542
2000-06-22,8.5925931930542
2000-06-23,8.5925931930542
2000-06-26,8.370369911193848
2000-06-27,8.370369911193848
2000-06-28,8.333333015441895
2000-06-29,8.296296119689941
2000-06-30,8.5925931930542
2000-07-03,8.5925931930542
2000-07-05,8.5925931930542
2000-07-06,8.5925931930542
2000-07-07,8.5925931930542
2000-07-10,8.5925931930542
2000-07-11,8.5925931930542
2000-07-12,8.296296119689941
2000-07-13,8.296296119689941
2000-07-14,8.296296119689941
2000-07-17,8.296296119689941
2000-07-18,8.296296119689941
2000-07-19,8.4074068069458
2000-07-20,8.4074068069458
2000-07-21,8.4074068069458
2000-07-24,8.4074068069458
2000-07-25,8.4074068069458
2000-07-26,8.4074068069458
2000-07-27,8.4074068069458
2000-07-28,8.4074068069458
2000-07-31,8.296296119689941
2000-08-01,8.296296119689941
2000-08-02,8.370369911193848
2000-08-03,8.370369911193848
2000-08-04,8.370369911193848
2000-08-07,8.148147583007812
2000-08-08,8.148147583007812
2000-08-09,8.148147583007812
2000-08-10,8.148147583007812
2000-08-11,8.148147583007812
2000-08-14,8.148147583007812
2000-08-15,8.148147583007812
2000-08-16,8.370369911193848
2000-08-17,8.370369911193848
2000-08-18,8.370369911193848
2000-08-21,8.370369911193848
2000-08-22,8.296296119689941
2000-08-23,8.259259223937988
2000-08-24,8.296296119689941
2000-08-25,8.296296119689941
2000-08-28,8.296296119689941
2000-08-29,8.296296119689941
2000-08-30,8.296296119689941
2000-08-31,8.296296119689941
2000-09-01,8.296296119689941
2000-09-05,8.296296119689941
2000-09-06,8.296296119689941
2000-09-07,8.296296119689941
2000-09-08,8.296296119689941
2000-09-11,8.333333015441895
2000-09-12,8.370369911193848
2000-09-13,8.370369911193848
2000-09-14,8.370369911193848
2000-09-15,8.370369911193848
2000-09-18,8.370369911193848
2000-09-19,8.370369911193848
2000-09-20,8.444443702697754
2000-09-21,8.444443702697754
2000-09-22,8.444443702697754
2000-09-25,8.444443702697754
2000-09-26,8.444443702697754
2000-09-27,8.444443702697754
2000-09-28,8.444443702697754
2000-09-29,8.444443702697754
2000-10-02,8.444443702697754
2000-10-03,8.444443702697754
2000-10-04,8.444443702697754
2000-10-05,8.5925931930542
2000-10-06,8.5925931930542
2000-10-09,8.5925931930542
2000-10-10,8.5925931930542
2000-10-11,8.5925931930542
2000-10-12,8.5925931930542
2000-10-13,8.5925931930542
2000-10-16,8.5925931930542
2000-10-17,8.629630088806152
2000-10-18,8.629630088806152
2000-10-19,8.5925931930542
2000-10-20,8.5925931930542
2000-10-23,8.629630088806152
2000-10-24,8.629630088806152
2000-10-25,8.666666984558105
2000-10-26,8.666666984558105
2000-10-27,8.814814567565918
2000-10-30,8.814814567565918
2000-10-31,8.851852416992188
2000-11-01,8.851852416992188
2000-11-02,8.777777671813965
2000-11-03,8.777777671813965
2000-11-06,8.777777671813965
2000-11-07,8.629630088806152
2000-11-08,8.629630088806152
2000-11-09,8.5925931930542
2000-11-10,8.5925931930542
2000-11-13,8.5925931930542
2000-11-14,8.629630088806152
2000-11-15,8.629630088806152
2000-11-16,8.629630088806152
2000-11-17,8.296296119689941
2000-11-20,8.666666984558105
2000-11-21,8.666666984558105
2000-11-22,8.666666984558105
2000-11-24,8.666666984558105
2000-11-27,8.666666984558105
2000-11-28,8.666666984558105
2000-11-29,8.370369911193848
2000-11-30,8.518519401550293
2000-12-01,8.518519401550293
2000-12-04,8.518519401550293
2000-12-05,8.370369911193848
2000-12-06,8.370369911193848
2000-12-07,8.370369911193848
2000-12-08,8.370369911193848
2000-12-11,8.370369911193848
2000-12-12,8.370369911193848
2000-12-13,8.370369911193848
2000-12-14,8.370369911193848
2000-12-15,8.370369911193848
2000-12-18,8.370369911193848
2000-12-19,8.370369911193848
2000-12-20,8.370369911193848
2000-12-21,8.370369911193848
2000-12-22,8.370369911193848
2000-12-26,8.370369911193848
2000-12-27,8.370369911193848
2000-12-28,8.370369911193848
2000-12-29,8.370369911193848
2001-01-02,8.370369911193848
2001-01-03,8.4074068069458
2001-01-04,8.5925931930542
2001-01-05,8.666666984558105
2001-01-08,8.814814567565918
2001-01-09,8.88888931274414
2001-01-10,9.11111068725586
2001-01-11,9.222222328186035
2001-01-12,9.222222328186035
2001-01-16,9.333333015441895
2001-01-17,9.333333015441895
2001-01-18,9.333333015441895
2001-01-19,9.333333015441895
2001-01-22,9.333333015441895
2001-01-23,9.333333015441895
2001-01-24,9.629630088806152
2001-01-25,9.629630088806152
2001-01-26,9.629630088806152
2001-01-29,9.629630088806152
2001-01-30,9.629630088806152
2001-01-31,9.629630088806152
2001-02-01,9.629630088806152
2001-02-02,9.629630088806152
2001-02-05,9.629630088806152
2001-02-06,9.629630088806152
2001-02-07,9.629630088806152
2001-02-08,9.629630088806152
2001-02-09,9.555556297302246
2001-02-12,9.555556297302246
2001-02-13,9.555556297302246
2001-02-14,9.555556297302246
2001-02-15,9.555556297302246
2001-02-16,9.555556297302246
2001-02-20,9.555556297302246
2001-02-21,9.555556297302246
2001-02-22,9.555556297302246
2001-02-23,9.555556297302246
2001-02-26,9.0
2001-02-27,9.444443702697754
2001-02-28,9.444443702697754
2001-03-01,9.444443702697754
2001-03-02,9.444443702697754
2001-03-05,9.444443702697754
2001-03-06,9.444443702697754
2001-03-07,9.444443702697754
2001-03-08,9.296296119689941
2001-03-09,9.296296119689941
2001-03-12,9.296296119689941
2001-03-13,9.296296119689941
2001-03-14,9.296296119689941
2001-03-15,9.296296119689941
2001-03-16,9.296296119689941
2001-03-19,9.037036895751953
2001-03-20,9.444443702697754
2001-03-21,9.444443702697754
2001-03-22,9.444443702697754
2001-03-23,9.037036895751953
2001-03-26,9.037036895751953
2001-03-27,9.037036895751953
2001-03-28,9.444443702697754
2001-03-29,9.185185432434082
2001-03-30,9.185185432434082
2001-04-02,9.185185432434082
2001-04-03,9.185185432434082
2001-04-04,9.185185432434082
2001-04-05,9.185185432434082
2001-04-06,9.185185432434082
2001-04-09,9.185185432434082
2001-04-10,9.185185432434082
2001-04-11,9.185185432434082
2001-04-12,9.185185432434082
2001-04-16,9.185185432434082
2001-04-17,9.185185432434082
2001-04-18,9.185185432434082
2001-04-19,9.185185432434082
2001-04-20,9.185185432434082
2001-04-23,9.185185432434082
2001-04-24,9.185185432434082
2001-04-25,9.185185432434082
2001-04-26,9.185185432434082
2001-04-27,9.185185432434082
2001-04-30,9.185185432434082
2001-05-01,9.185185432434082
2001-05-02,9.185185432434082
2001-05-03,9.259259223937988
2001-05-04,9.259259223937988
2001-05-07,9.481480598449707
2001-05-08,9.481480598449707
2001-05-09,9.481480598449707
2001-05-10,9.185185432434082
2001-05-11,9.229630470275879
2001-05-14,9.199999809265137
2001-05-15,9.481480598449707
2001-05-16,9.481480598449707
2001-05-17,9.481480598449707
2001-05-18,9.185185432434082
2001-05-21,9.214815139770508
2001-05-22,9.199999809265137
2001-05-23,9.481480598449707
2001-05-24,9.481480598449707
2001-05-25,9.481480598449707
2001-05-29,9.214815139770508
2001-05-30,9.214815139770508
2001-05-31,9.214815139770508
2001-06-01,9.214815139770508
2001-06-04,9.214815139770508
2001-06-05,9.214815139770508
2001-06-06,9.214815139770508
2001-06-07,9.214815139770508
2001-06-08,9.214815139770508
2001-06-11,9.214815139770508
2001-06-12,9.214815139770508
2001-06-13,9.214815139770508
2001-06-14,10.370369911193848
2001-06-15,10.370369911193848
2001-06-18,10.370369911193848
2001-06-19,9.31851863861084
2001-06-20,9.31851863861084
2001-06-21,9.31851863861084
2001-06-22,9.31851863861084
2001-06-25,9.31851863861084
2001-06-26,9.31851863861084
2001-06-27,9.333333015441895
2001-06-28,9.333333015441895
2001-06-29,9.333333015441895
2001-07-02,9.333333015441895
2001-07-03,9.333333015441895
2001-07-05,9.333333015441895
2001-07-06,9.4074068069458
2001-07-09,9.4074068069458
2001-07-10,9.4074068069458
2001-07-11,9.4074068069458
2001-07-12,9.4074068069458
2001-07-13,9.4074068069458
2001-07-16,9.4074068069458
2001-07-17,9.4074068069458
2001-07-18,9.4074068069458
2001-07-19,9.552593231201172
2001-07-20,10.296296119689941
2001-07-23,9.777777671813965
2001-07-24,10.370369911193848
2001-07-25,10.148147583007812
2001-07-26,10.148147583007812
2001-07-27,10.370369911193848
2001-07-30,10.370369911193848
2001-07-31,10.370369911193848
2001-08-01,10.370369911193848
2001-08-02,10.370369911193848
2001-08-03,10.296296119689941
2001-08-06,10.296296119689941
2001-08-07,10.296296119689941
2001-08-08,10.296296119689941
2001-08-09,10.296296119689941
2001-08-10,10.296296119689941
2001-08-13,10.296296119689941
2001-08-14,9.629630088806152
2001-08-15,10.074073791503906
2001-08-16,10.074073791503906
2001-08-17,10.074073791503906
2001-08-20,10.074073791503906
2001-08-21,10.074073791503906
2001-08-22,10.074073791503906
2001-08-23,10.074073791503906
2001-08-24,10.074073791503906
2001-08-27,10.074073791503906
2001-08-28,10.074073791503906
2001-08-29,10.370369911193848
2001-08-30,10.370369911193848
2001-08-31,10.370369911193848
2001-09-04,10.370369911193848
2001-09-05,10.074073791503906
2001-09-06,10.074073791503906
2001-09-07,10.074073791503906
2001-09-10,10.074073791503906
2001-09-17,10.074073791503906
2001-09-18,10.074073791503906
2001-09-19,10.074073791503906
2001-09-20,10.370369911193848
2001-09-21,10.04444408416748
2001-09-24,10.666666984558105
2001-09-25,10.666666984558105
2001-09-26,10.666666984558105
2001-09-27,10.666666984558105
2001-09-28,10.074073791503906
2001-10-01,10.074073791503906
2001-10-02,10.666666984558105
2001-10-03,10.666666984558105
2001-10-04,10.666666984558105
2001-10-05,10.666666984558105
2001-10-08,10.666666984558105
2001-10-09,10.666666984558105
2001-10-10,10.666666984558105
2001-10-11,10.666666984558105
2001-10-12,10.666666984558105
2001-10-15,10.666666984558105
2001-10-16,10.666666984558105
2001-10-17,10.666666984558105
2001-10-18,10.666666984558105
2001-10-19,10.666666984558105
2001-10-22,10.666666984558105
2001-10-23,10.385185241699219
2001-10-24,10.399999618530273
2001-10-25,10.399999618530273
2001-10-26,10.399999618530273
2001-10-29,10.399999618530273
2001-10-30,10.399999618530273
2001-10-31,10.399999618530273
2001-11-01,10.399999618530273
2001-11-02,10.444443702697754
2001-11-05,10.453332901000977
2001-11-06,10.444443702697754
2001-11-07,10.88888931274414
2001-11-08,10.88888931274414
2001-11-09,10.88888931274414
2001-11-12,10.88888931274414
2001-11-13,10.88888931274414
2001-11-14,10.88888931274414
2001-11-15,10.88888931274414
2001-11-16,10.88888931274414
2001-11-19,10.88888931274414
2001-11-20,10.88888931274414
2001-11-21,10.88888931274414
2001-11-23,10.88888931274414
2001-11-26,10.88888931274414
2001-11-27,10.88888931274414
2001-11-28,10.444443702697754
2001-11-29,10.444443702697754
2001-11-30,10.48888874053955
2001-12-03,10.48888874053955
2001-12-04,10.48888874053955
2001-12-05,10.48888874053955
2001-12-06,10.88888931274414
2001-12-07,10.533332824707031
2001-12-10,10.533332824707031
2001-12-11,10.533332824707031
2001-12-12,10.533332824707031
2001-12-13,10.533332824707031
2001-12-14,10.533332824707031
2001-12-17,10.533332824707031
2001-12-18,10.555556297302246
2001-12-19,10.555556297302246
2001-12-20,10.777777671813965
2001-12-21,10.777777671813965
2001-12-24,10.777777671813965
2001-12-26,10.600000381469727
2001-12-27,10.600000381469727
2001-12-28,10.600000381469727
2001-12-31,10.600000381469727
2002-01-02,10.600000381469727
2002-01-03,10.95555591583252
2002-01-04,10.95555591583252
2002-01-07,10.95555591583252
2002-01-08,10.95555591583252
2002-01-09,10.711111068725586
2002-01-10,10.777777671813965
2002-01-11,10.777777671813965
2002-01-14,10.666666984558105
2002-01-15,10.577777862548828
2002-01-16,10.577777862548828
2002-01-17,10.577777862548828
2002-01-18,10.577777862548828
2002-01-22,10.755556106567383
2002-01-23,10.755556106567383
2002-01-24,10.755556106567383
2002-01-25,10.755556106567383
2002-01-28,10.755556106567383
2002-01-29,10.777777671813965
2002-01-30,10.800000190734863
2002-01-31,10.777777671813965
2002-02-01,11.022221565246582
2002-02-04,11.022221565246582
2002-02-05,10.88888931274414
2002-02-06,10.88888931274414
2002-02-07,10.88888931274414
2002-02-08,10.88888931274414
2002-02-11,10.88888931274414
2002-02-12,10.88888931274414
2002-02-13,10.844444274902344
2002-02-14,10.844444274902344
2002-02-15,10.844444274902344
2002-02-19,11.022221565246582
2002-02-20,11.0
2002-02-21,11.022221565246582
2002-02-22,10.95555591583252
2002-02-25,10.95555591583252
2002-02-26,10.95555591583252
2002-02-27,10.95555591583252
2002-02-28,10.95555591583252
2002-03-01,10.95555591583252
2002-03-04,10.95555591583252
2002-03-05,10.95555591583252
2002-03-06,10.933333396911621
2002-03-07,10.933333396911621
2002-03-08,10.933333396911621
2002-03-11,11.0
2002-03-12,11.022221565246582
2002-03-13,11.022221565246582
2002-03-14,11.11111068725586
2002-03-15,11.11111068725586
2002-03-18,11.11111068725586
2002-03-19,11.222222328186035
2002-03-20,11.222222328186035
2002-03-21,11.222222328186035
2002-03-22,11.222222328186035
2002-03-25,11.222222328186035
2002-03-26,11.266667366027832
2002-03-27,11.266667366027832
2002-03-28,11.244443893432617
2002-04-01,11.244443893432617
2002-04-02,11.777777671813965
2002-04-03,11.777777671813965
2002-04-04,11.777777671813965
2002-04-05,11.777777671813965
2002-04-08,11.777777671813965
2002-04-09,11.777777671813965
2002-04-10,11.777777671813965
2002-04-11,11.777777671813965
2002-04-12,11.777777671813965
2002-04-15,11.311111450195312
2002-04-16,11.311111450195312
2002-04-17,11.311111450195312
2002-04-18,11.311111450195312
2002-04-19,11.311111450195312
2002-04-22,11.444443702697754
2002-04-23,11.444443702697754
2002-04-24,11.444443702697754
2002-04-25,11.444443702697754
2002-04-26,11.444443702697754
2002-04-29,11.444443702697754
2002-04-30,11.444443702697754
2002-05-01,11.88888931274414
2002-05-02,11.991110801696777
2002-05-03,11.991110801696777
2002-05-06,11.991110801696777
2002-05-07,11.991110801696777
2002-05-08,11.991110801696777
2002-05-09,11.991110801696777
2002-05-10,11.991110801696777
2002-05-13,11.991110801696777
2002-05-14,11.991110801696777
2002-05-15,11.991110801696777
2002-05-16,11.991110801696777
2002-05-17,11.991110801696777
2002-05-20,11.991110801696777
2002-05-21,11.991110801696777
2002-05-22,11.991110801696777
2002-05-23,11.991110801696777
2002-05-24,12.0
2002-05-28,12.0
2002-05-29,12.0
2002-05-30,12.0
2002-05-31,12.0
2002-06-03,12.0
2002-06-04,12.0
2002-06-05,11.688888549804688
2002-06-06,11.866666793823242
2002-06-07,11.866666793823242
2002-06-10,11.866666793823242
2002-06-11,11.866666793823242
2002-06-12,11.866666793823242
2002-06-13,11.866666793823242
2002-06-14,11.866666793823242
2002-06-17,11.777777671813965
2002-06-18,11.777777671813965
2002-06-19,11.777777671813965
2002-06-20,11.777777671813965
2002-06-21,11.688888549804688
2002-06-24,11.688888549804688
2002-06-25,11.688888549804688
2002-06-26,11.688888549804688
2002-06-27,11.688888549804688
2002-06-28,11.688888549804688
2002-07-01,11.866666793823242
2002-07-02,11.866666793823242
2002-07-03,11.866666793823242
2002-07-05,11.866666793823242
2002-07-08,11.711111068725586
2002-07-09,11.711111068725586
2002-07-10,11.711111068725586
2002-07-11,11.711111068725586
2002-07-12,11.711111068725586
2002-07-15,11.711111068725586
2002-07-16,11.711111068725586
2002-07-17,11.711111068725586
2002-07-18,11.711111068725586
2002-07-19,11.711111068725586
2002-07-22,11.688888549804688
2002-07-23,11.688888549804688
2002-07-24,11.688888549804688
2002-07-25,11.688888549804688
2002-07-26,11.777777671813965
2002-07-29,11.777777671813965
2002-07-30,11.977778434753418
2002-07-31,11.977778434753418
2002-08-01,12.0
2002-08-02,12.0
2002-08-05,12.0
2002-08-06,12.0
2002-08-07,11.69777774810791
2002-08-08,11.69777774810791
2002-08-09,11.69777774810791
2002-08-12,11.69777774810791
2002-08-13,11.69777774810791
2002-08-14,11.69777774810791
2002-08-15,11.69777774810791
2002-08-16,11.69777774810791
2002-08-19,12.11111068725586
2002-08-20,12.11111068725586
2002-08-21,12.11111068725586
2002-08-22,12.11111068725586
2002-08-23,12.11111068725586
2002-08-26,12.0
2002-08-27,12.11111068725586
2002-08-28,12.11111068725586
2002-08-29,12.11111068725586
2002-08-30,12.11111068725586
2002-09-03,12.11111068725586
2002-09-04,11.777777671813965
2002-09-05,12.0
2002-09-06,12.0
2002-09-09,12.0
2002-09-10,11.777777671813965
2002-09-11,11.777777671813965
2002-09-12,12.11111068725586
2002-09-13,12.11111068725586
2002-09-16,12.11111068725586
2002-09-17,12.11111068725586
2002-09-18,12.11111068725586
2002-09-19,12.11111068725586
2002-09-20,12.11111068725586
2002-09-23,12.11111068725586
2002-09-24,12.11111068725586
2002-09-25,12.11111068725586
2002-09-26,11.777777671813965
2002-09-27,11.777777671813965
2002-09-30,11.777777671813965
2002-10-01,11.777777671813965
2002-10-02,11.777777671813965
2002-10-03,11.777777671813965
2002-10-04,11.777777671813965
2002-10-07,11.777777671813965
2002-10-08,11.777777671813965
2002-10-09,11.777777671813965
2002-10-10,11.777777671813965
2002-10-11,11.777777671813965
2002-10-14,11.777777671813965
2002-10-15,11.822221755981445
2002-10-16,11.777777671813965
2002-10-17,11.777777671813965
2002-10-18,11.777777671813965
2002-10-21,11.777777671813965
2002-10-22,11.777777671813965
2002-10-23,11.777777671813965
2002-10-24,11.88888931274414
2002-10-25,11.88888931274414
2002-10-28,11.88888931274414
2002-10-29,11.88888931274414
2002-10-30,11.777777671813965
2002-10-31,11.88888931274414
2002-11-01,11.777777671813965
2002-11-04,11.777777671813965
2002-11-05,11.777777671813965
2002-11-06,11.777777671813965
2002-11-07,11.777777671813965
2002-11-08,11.88888931274414
2002-11-11,11.88888931274414
2002-11-12,11.88888931274414
2002-11-13,11.777777671813965
2002-11-14,11.777777671813965
2002-11-15,11.777777671813965
2002-11-18,11.777777671813965
2002-11-19,11.800000190734863
2002-11-20,12.0
2002-11-21,12.0
2002-11-22,12.0
2002-11-25,12.0
2002-11-26,12.0
2002-11-27,11.893333435058594
2002-11-29,12.0
2002-12-02,12.0
2002-12-03,11.911110877990723
2002-12-04,11.911110877990723
2002-12-05,11.911110877990723
2002-12-06,12.0
