,FINX
2017-10-26,21.5049991607666
2017-10-27,21.6200008392334
2017-10-30,21.420000076293945
2017-10-31,21.639999389648438
2017-11-01,21.44099998474121
2017-11-02,21.40999984741211
2017-11-03,21.559999465942383
2017-11-06,21.81999969482422
2017-11-07,21.579999923706055
2017-11-08,21.510000228881836
2017-11-09,21.350000381469727
2017-11-10,21.399999618530273
2017-11-13,21.43000030517578
2017-11-14,21.579999923706055
2017-11-15,21.459999084472656
2017-11-16,21.825000762939453
2017-11-17,21.860000610351562
2017-11-20,22.010000228881836
2017-11-21,22.204999923706055
2017-11-22,22.149999618530273
2017-11-24,22.280000686645508
2017-11-27,21.985000610351562
2017-11-28,22.149999618530273
2017-11-29,21.579999923706055
2017-11-30,21.829999923706055
2017-12-01,21.770000457763672
2017-12-04,21.5
2017-12-05,21.399999618530273
2017-12-06,21.469999313354492
2017-12-07,21.559999465942383
2017-12-08,21.610000610351562
2017-12-11,21.575000762939453
2017-12-12,21.649999618530273
2017-12-13,21.777000427246094
2017-12-14,21.850000381469727
2017-12-15,21.983999252319336
2017-12-18,22.1299991607666
2017-12-19,22.09000015258789
2017-12-20,21.94499969482422
2017-12-21,22.030000686645508
2017-12-22,21.959999084472656
2017-12-26,21.969999313354492
2017-12-27,21.950000762939453
2017-12-28,21.969999313354492
2017-12-29,21.950000762939453
2018-01-02,22.125999450683594
2018-01-03,22.360000610351562
2018-01-04,22.540000915527344
2018-01-05,22.950000762939453
2018-01-08,22.989999771118164
2018-01-09,23.1200008392334
2018-01-10,23.219999313354492
2018-01-11,23.489999771118164
2018-01-12,23.540000915527344
2018-01-16,23.270000457763672
2018-01-17,23.6200008392334
2018-01-18,23.510000228881836
2018-01-19,23.825000762939453
2018-01-22,24.0
2018-01-23,24.0
2018-01-24,23.84000015258789
2018-01-25,24.059999465942383
2018-01-26,24.200000762939453
2018-01-29,24.0
2018-01-30,23.8799991607666
2018-01-31,23.979999542236328
2018-02-01,23.684999465942383
2018-02-02,23.09000015258789
2018-02-05,22.3700008392334
2018-02-06,22.420000076293945
2018-02-07,22.56999969482422
2018-02-08,21.90999984741211
2018-02-09,22.110000610351562
2018-02-12,22.43000030517578
2018-02-13,22.551000595092773
2018-02-14,23.040000915527344
2018-02-15,23.489999771118164
2018-02-16,23.579999923706055
2018-02-20,23.600000381469727
2018-02-21,23.479999542236328
2018-02-22,23.15999984741211
2018-02-23,23.19499969482422
2018-02-26,23.649999618530273
2018-02-27,23.280000686645508
2018-02-28,23.100000381469727
2018-03-01,22.84000015258789
2018-03-02,23.113000869750977
2018-03-05,23.6200008392334
2018-03-06,23.62299919128418
2018-03-07,23.844999313354492
2018-03-08,23.81999969482422
2018-03-09,24.200000762939453
2018-03-12,24.389999389648438
2018-03-13,24.200000762939453
2018-03-14,24.489999771118164
2018-03-15,24.489999771118164
2018-03-16,24.420000076293945
2018-03-19,24.170000076293945
2018-03-20,24.600000381469727
2018-03-21,24.489999771118164
2018-03-22,23.8700008392334
2018-03-23,23.350000381469727
2018-03-26,23.829999923706055
2018-03-27,23.389999389648438
2018-03-28,23.030000686645508
2018-03-29,23.3799991607666
2018-04-02,22.969999313354492
2018-04-03,22.799999237060547
2018-04-04,22.850000381469727
2018-04-05,23.149999618530273
2018-04-06,22.719999313354492
2018-04-09,22.959999084472656
2018-04-10,23.34000015258789
2018-04-11,23.15999984741211
2018-04-12,23.479999542236328
2018-04-13,23.290000915527344
2018-04-16,23.399999618530273
2018-04-17,23.860000610351562
2018-04-18,24.110000610351562
2018-04-19,24.020000457763672
2018-04-20,23.889999389648438
2018-04-23,23.89900016784668
2018-04-24,23.530000686645508
2018-04-25,23.15999984741211
2018-04-26,23.399999618530273
2018-04-27,23.469999313354492
2018-04-30,23.600000381469727
2018-05-01,23.770000457763672
2018-05-02,23.729999542236328
2018-05-03,23.90999984741211
2018-05-04,24.104999542236328
2018-05-07,24.399999618530273
2018-05-08,24.600000381469727
2018-05-09,24.899999618530273
2018-05-10,25.190000534057617
2018-05-11,25.200000762939453
2018-05-14,25.040000915527344
2018-05-15,25.049999237060547
2018-05-16,25.280000686645508
2018-05-17,25.360000610351562
2018-05-18,25.59000015258789
2018-05-21,25.68000030517578
2018-05-22,25.31800079345703
2018-05-23,25.450000762939453
2018-05-24,25.559999465942383
2018-05-25,25.639999389648438
2018-05-29,25.510000228881836
2018-05-30,25.7549991607666
2018-05-31,25.6200008392334
2018-06-01,25.729999542236328
2018-06-04,26.15999984741211
2018-06-05,26.389999389648438
2018-06-06,26.739999771118164
2018-06-07,26.170000076293945
2018-06-08,26.559999465942383
2018-06-11,26.579999923706055
2018-06-12,26.8799991607666
2018-06-13,26.979999542236328
2018-06-14,27.268999099731445
2018-06-15,27.1299991607666
2018-06-18,27.239999771118164
2018-06-19,27.209999084472656
2018-06-20,27.290000915527344
2018-06-21,27.152000427246094
2018-06-22,27.1200008392334
2018-06-25,26.290000915527344
2018-06-26,26.389999389648438
2018-06-27,25.75
2018-06-28,25.799999237060547
2018-06-29,26.049999237060547
2018-07-02,26.059999465942383
2018-07-03,26.059999465942383
2018-07-05,26.43000030517578
2018-07-06,26.719999313354492
2018-07-09,26.989999771118164
2018-07-10,27.0
2018-07-11,26.93000030517578
2018-07-12,27.170000076293945
2018-07-13,27.100000381469727
2018-07-16,27.149999618530273
2018-07-17,27.270000457763672
2018-07-18,27.350000381469727
2018-07-19,27.209999084472656
2018-07-20,27.479999542236328
2018-07-23,27.670000076293945
2018-07-24,27.540000915527344
2018-07-25,27.920000076293945
2018-07-26,27.65999984741211
2018-07-27,26.959999084472656
2018-07-30,26.350000381469727
2018-07-31,26.260000228881836
2018-08-01,26.360000610351562
2018-08-02,26.8700008392334
2018-08-03,26.860000610351562
2018-08-06,26.950000762939453
2018-08-07,27.170000076293945
2018-08-08,27.229999542236328
2018-08-09,27.3700008392334
2018-08-10,27.309999465942383
2018-08-13,27.239999771118164
2018-08-14,27.440000534057617
2018-08-15,27.110000610351562
2018-08-16,27.3799991607666
2018-08-17,27.6299991607666
2018-08-20,27.75
2018-08-21,27.8700008392334
2018-08-22,28.155000686645508
2018-08-23,28.3799991607666
2018-08-24,28.719999313354492
2018-08-27,29.03499984741211
2018-08-28,28.979999542236328
2018-08-29,29.18000030517578
2018-08-30,29.170000076293945
2018-08-31,29.291000366210938
2018-09-04,29.309999465942383
2018-09-05,28.440000534057617
2018-09-06,28.270000457763672
2018-09-07,28.25
2018-09-10,28.3700008392334
2018-09-11,28.639999389648438
2018-09-12,28.65999984741211
2018-09-13,28.770000457763672
2018-09-14,28.979999542236328
2018-09-17,28.489999771118164
2018-09-18,28.690000534057617
2018-09-19,28.399999618530273
2018-09-20,28.479999542236328
2018-09-21,28.489999771118164
2018-09-24,28.399999618530273
2018-09-25,28.81999969482422
2018-09-26,28.739999771118164
2018-09-27,28.719999313354492
2018-09-28,28.75
2018-10-01,28.649999618530273
2018-10-02,28.440000534057617
2018-10-03,28.56999969482422
2018-10-04,27.950000762939453
2018-10-05,27.709999084472656
2018-10-08,27.0
2018-10-09,27.06999969482422
2018-10-10,25.489999771118164
2018-10-11,24.899999618530273
2018-10-12,25.670000076293945
2018-10-15,25.520000457763672
2018-10-16,26.389999389648438
2018-10-17,26.399999618530273
2018-10-18,26.040000915527344
2018-10-19,25.959999084472656
2018-10-22,26.09000015258789
2018-10-23,25.770000457763672
2018-10-24,24.799999237060547
2018-10-25,25.280000686645508
2018-10-26,24.600000381469727
2018-10-29,23.899999618530273
2018-10-30,24.489999771118164
2018-10-31,25.139999389648438
2018-11-01,25.6200008392334
2018-11-02,25.600000381469727
2018-11-05,25.3799991607666
2018-11-06,25.579999923706055
2018-11-07,26.479999542236328
2018-11-08,26.1200008392334
2018-11-09,25.559999465942383
2018-11-12,24.40999984741211
2018-11-13,24.43000030517578
2018-11-14,24.1299991607666
2018-11-15,24.610000610351562
2018-11-16,24.719999313354492
2018-11-19,23.200000762939453
2018-11-20,22.6299991607666
2018-11-21,23.1299991607666
2018-11-23,23.190000534057617
2018-11-26,23.780000686645508
2018-11-27,23.650999069213867
2018-11-28,24.520000457763672
2018-11-29,24.5
2018-11-30,24.559999465942383
2018-12-03,24.93899917602539
2018-12-04,23.756000518798828
2018-12-06,23.610000610351562
2018-12-07,22.979999542236328
2018-12-10,23.059999465942383
2018-12-11,23.170000076293945
2018-12-12,23.5
2018-12-13,23.270000457763672
2018-12-14,22.850000381469727
2018-12-17,22.219999313354492
2018-12-18,22.309999465942383
2018-12-19,22.200000762939453
2018-12-20,21.600000381469727
2018-12-21,20.969999313354492
2018-12-24,20.709999084472656
2018-12-26,21.81999969482422
2018-12-27,22.059999465942383
2018-12-28,22.010000228881836
2018-12-31,22.09000015258789
2019-01-02,22.139999389648438
2019-01-03,21.299999237060547
2019-01-04,22.31999969482422
2019-01-07,22.649999618530273
2019-01-08,23.059999465942383
2019-01-09,23.389999389648438
2019-01-10,23.489999771118164
2019-01-11,23.47599983215332
2019-01-14,23.209999084472656
2019-01-15,23.510000228881836
2019-01-16,23.850000381469727
2019-01-17,24.190000534057617
2019-01-18,24.8799991607666
2019-01-22,24.420000076293945
2019-01-23,24.700000762939453
2019-01-24,25.100000381469727
2019-01-25,25.649999618530273
2019-01-28,25.399999618530273
2019-01-29,24.959999084472656
2019-01-30,25.09000015258789
2019-01-31,25.079999923706055
2019-02-01,24.799999237060547
2019-02-04,25.3700008392334
2019-02-05,25.700000762939453
2019-02-06,25.65999984741211
2019-02-07,25.374000549316406
2019-02-08,25.350000381469727
2019-02-11,25.479999542236328
2019-02-12,25.860000610351562
2019-02-13,25.829999923706055
2019-02-14,25.969999313354492
2019-02-15,26.190000534057617
2019-02-19,26.520000457763672
2019-02-20,26.34000015258789
2019-02-21,26.079999923706055
2019-02-22,26.670000076293945
2019-02-25,26.920000076293945
2019-02-26,26.84000015258789
2019-02-27,26.93000030517578
2019-02-28,26.950000762939453
2019-03-01,27.25
2019-03-04,26.81999969482422
2019-03-05,26.93000030517578
2019-03-06,26.68000030517578
2019-03-07,26.489999771118164
2019-03-08,26.600000381469727
2019-03-11,27.100000381469727
2019-03-12,27.149999618530273
2019-03-13,27.290000915527344
2019-03-14,27.299999237060547
2019-03-15,27.389999389648438
2019-03-18,27.18000030517578
2019-03-19,27.459999084472656
2019-03-20,27.2450008392334
2019-03-21,27.6299991607666
2019-03-22,27.010000228881836
2019-03-25,26.760000228881836
2019-03-26,27.360000610351562
2019-03-27,27.329999923706055
2019-03-28,27.579999923706055
2019-03-29,27.68000030517578
2019-04-01,28.09000015258789
2019-04-02,28.149999618530273
2019-04-03,28.31999969482422
2019-04-04,28.100000381469727
2019-04-05,28.219999313354492
2019-04-08,28.34000015258789
2019-04-09,28.149999618530273
2019-04-10,28.260000228881836
2019-04-11,28.209999084472656
2019-04-12,28.31999969482422
2019-04-15,28.360000610351562
2019-04-16,28.209999084472656
2019-04-17,28.110000610351562
2019-04-18,27.950000762939453
2019-04-22,28.200000762939453
2019-04-23,28.549999237060547
2019-04-24,28.600000381469727
2019-04-25,28.479999542236328
2019-04-26,28.600000381469727
2019-04-29,28.690000534057617
2019-04-30,28.860000610351562
2019-05-01,28.420000076293945
2019-05-02,28.26300048828125
2019-05-03,28.479999542236328
2019-05-06,28.65999984741211
2019-05-07,28.059999465942383
2019-05-08,28.209999084472656
2019-05-09,28.040000915527344
2019-05-10,28.31999969482422
2019-05-13,27.399999618530273
2019-05-14,27.829999923706055
2019-05-15,28.18000030517578
2019-05-16,28.75
2019-05-17,28.579999923706055
2019-05-20,28.190000534057617
2019-05-21,28.670000076293945
2019-05-22,28.989999771118164
2019-05-23,28.459999084472656
2019-05-24,28.6299991607666
2019-05-28,28.969999313354492
2019-05-29,28.399999618530273
2019-05-30,28.459999084472656
2019-05-31,28.049999237060547
2019-06-03,27.450000762939453
2019-06-04,28.15999984741211
2019-06-05,28.489999771118164
2019-06-06,28.639999389648438
2019-06-07,29.049999237060547
2019-06-10,29.270000457763672
2019-06-11,29.15999984741211
2019-06-12,29.149999618530273
2019-06-13,29.100000381469727
2019-06-14,28.889999389648438
2019-06-17,28.940000534057617
2019-06-18,29.229999542236328
2019-06-19,29.389999389648438
2019-06-20,29.815000534057617
2019-06-21,29.5
2019-06-24,29.5
2019-06-25,29.149999618530273
2019-06-26,29.1200008392334
2019-06-27,29.3799991607666
2019-06-28,29.5049991607666
2019-07-01,29.639999389648438
2019-07-02,29.559999465942383
2019-07-03,29.850000381469727
2019-07-05,29.799999237060547
2019-07-08,29.68000030517578
2019-07-09,29.780000686645508
2019-07-10,30.079999923706055
2019-07-11,30.3700008392334
2019-07-12,30.459999084472656
2019-07-15,30.530000686645508
2019-07-16,30.309999465942383
2019-07-17,30.459999084472656
2019-07-18,30.610000610351562
2019-07-19,30.520000457763672
2019-07-22,30.709999084472656
2019-07-23,30.739999771118164
2019-07-24,30.80900001525879
2019-07-25,30.530000686645508
2019-07-26,31.229999542236328
2019-07-29,31.09000015258789
2019-07-30,30.540000915527344
2019-07-31,30.579999923706055
2019-08-01,30.280000686645508
2019-08-02,29.719999313354492
2019-08-05,28.479999542236328
2019-08-06,28.68000030517578
2019-08-07,28.90999984741211
2019-08-08,29.530000686645508
2019-08-09,29.059999465942383
2019-08-12,28.350000381469727
2019-08-13,28.850000381469727
2019-08-14,27.93000030517578
2019-08-15,27.889999389648438
2019-08-16,28.559999465942383
2019-08-19,28.729999542236328
2019-08-20,28.709999084472656
2019-08-21,29.09000015258789
2019-08-22,29.020000457763672
2019-08-23,28.43000030517578
2019-08-26,28.59000015258789
2019-08-27,28.559999465942383
2019-08-28,28.709999084472656
2019-08-29,29.0
2019-08-30,28.989999771118164
2019-09-03,28.8700008392334
2019-09-04,29.190000534057617
2019-09-05,29.940000534057617
2019-09-06,30.1299991607666
2019-09-09,29.549999237060547
2019-09-10,28.860000610351562
2019-09-11,28.90999984741211
2019-09-12,29.149999618530273
2019-09-13,29.0
2019-09-16,29.06999969482422
2019-09-17,29.43000030517578
2019-09-18,29.399999618530273
2019-09-19,29.40999984741211
2019-09-20,29.270000457763672
2019-09-23,29.0
2019-09-24,28.829999923706055
2019-09-25,28.979999542236328
2019-09-26,29.059999465942383
2019-09-27,28.690000534057617
2019-09-30,28.770000457763672
2019-10-01,28.549999237060547
2019-10-02,27.610000610351562
2019-10-03,27.979999542236328
2019-10-04,28.6299991607666
2019-10-07,28.579999923706055
2019-10-08,28.0
2019-10-09,28.540000915527344
2019-10-10,28.59000015258789
2019-10-11,29.18000030517578
2019-10-14,29.170000076293945
2019-10-15,29.040000915527344
2019-10-16,28.799999237060547
2019-10-17,28.670000076293945
2019-10-18,28.139999389648438
2019-10-21,28.149999618530273
2019-10-22,27.399999618530273
2019-10-23,27.440000534057617
2019-10-24,27.90999984741211
2019-10-25,28.280000686645508
2019-10-28,28.31999969482422
2019-10-29,28.450000762939453
2019-10-30,28.549999237060547
2019-10-31,28.600000381469727
2019-11-01,28.93000030517578
2019-11-04,28.8799991607666
2019-11-05,28.459999084472656
2019-11-06,28.229999542236328
2019-11-07,28.69499969482422
2019-11-08,28.799999237060547
2019-11-11,29.06999969482422
2019-11-12,29.139999389648438
2019-11-13,29.209999084472656
2019-11-14,29.6200008392334
2019-11-15,29.889999389648438
2019-11-18,29.889999389648438
2019-11-19,29.8700008392334
2019-11-20,29.75
2019-11-21,29.56999969482422
2019-11-22,29.825000762939453
2019-11-25,30.235000610351562
2019-11-26,30.3700008392334
2019-11-27,30.56999969482422
2019-11-29,30.531999588012695
2019-12-02,29.950000762939453
2019-12-03,29.878999710083008
2019-12-04,30.010000228881836
2019-12-05,30.009000778198242
2019-12-06,30.040000915527344
2019-12-09,29.770000457763672
2019-12-10,29.489999771118164
2019-12-11,29.440000534057617
2019-12-12,29.649999618530273
2019-12-13,29.84000015258789
2019-12-16,30.06999969482422
2019-12-17,30.0
2019-12-18,30.1200008392334
2019-12-19,30.170000076293945
2019-12-20,30.229999542236328
2019-12-23,30.31999969482422
2019-12-24,30.3700008392334
2019-12-26,30.440000534057617
2019-12-27,30.59000015258789
2019-12-30,30.264999389648438
2019-12-31,30.378000259399414
2020-01-02,30.84000015258789
2020-01-03,30.65999984741211
2020-01-06,30.65999984741211
2020-01-07,30.6299991607666
2020-01-08,30.850000381469727
2020-01-09,31.059999465942383
2020-01-10,31.030000686645508
2020-01-13,31.43000030517578
2020-01-14,31.399999618530273
2020-01-15,31.579999923706055
2020-01-16,31.889999389648438
2020-01-17,31.899999618530273
2020-01-21,31.950000762939453
2020-01-22,32.279998779296875
2020-01-23,32.349998474121094
2020-01-24,32.439998626708984
2020-01-27,31.6200008392334
2020-01-28,32.332000732421875
2020-01-29,32.54999923706055
2020-01-30,32.540000915527344
2020-01-31,31.854999542236328
2020-02-03,32.43000030517578
2020-02-04,33.09000015258789
2020-02-05,32.93000030517578
2020-02-06,32.86000061035156
2020-02-07,32.650001525878906
2020-02-10,32.88999938964844
2020-02-11,32.97999954223633
2020-02-12,33.119998931884766
2020-02-13,33.40999984741211
2020-02-14,33.790000915527344
2020-02-18,33.869998931884766
2020-02-19,34.38999938964844
2020-02-20,34.0099983215332
2020-02-21,33.61000061035156
2020-02-24,32.2599983215332
2020-02-25,31.280000686645508
2020-02-26,31.149999618530273
2020-02-27,30.209999084472656
2020-02-28,30.100000381469727
2020-03-02,31.079999923706055
2020-03-03,30.559999465942383
2020-03-04,31.43000030517578
2020-03-05,30.239999771118164
2020-03-06,29.6200008392334
2020-03-09,26.84000015258789
2020-03-10,28.4689998626709
2020-03-11,26.850000381469727
2020-03-12,23.959999084472656
2020-03-13,26.09000015258789
2020-03-16,22.739999771118164
2020-03-17,23.25
2020-03-18,20.889999389648438
2020-03-19,21.25
2020-03-20,20.540000915527344
2020-03-23,20.29599952697754
2020-03-24,22.559999465942383
2020-03-25,23.610000610351562
2020-03-26,25.257999420166016
2020-03-27,24.049999237060547
2020-03-30,24.690000534057617
2020-03-31,24.15999984741211
2020-04-01,22.860000610351562
2020-04-02,23.110000610351562
2020-04-03,22.360000610351562
2020-04-06,24.489999771118164
2020-04-07,24.579999923706055
2020-04-08,25.540000915527344
2020-04-09,26.139999389648438
2020-04-13,25.729999542236328
2020-04-14,26.729999542236328
2020-04-15,25.729999542236328
2020-04-16,25.920000076293945
2020-04-17,26.93000030517578
2020-04-20,26.559999465942383
2020-04-21,25.809999465942383
2020-04-22,26.67300033569336
2020-04-23,26.68000030517578
2020-04-24,27.1200008392334
2020-04-27,27.81999969482422
2020-04-28,27.399999618530273
2020-04-29,28.290000915527344
2020-04-30,28.06999969482422
2020-05-01,27.299999237060547
2020-05-04,27.8700008392334
2020-05-05,28.420000076293945
2020-05-06,28.690000534057617
2020-05-07,29.479999542236328
2020-05-08,29.790000915527344
2020-05-11,29.809999465942383
2020-05-12,29.030000686645508
2020-05-13,28.760000228881836
2020-05-14,28.729999542236328
2020-05-15,28.950000762939453
2020-05-18,30.079999923706055
2020-05-19,29.799999237060547
2020-05-20,30.56999969482422
2020-05-21,30.450000762939453
2020-05-22,30.670000076293945
2020-05-26,31.280000686645508
2020-05-27,31.31999969482422
2020-05-28,31.530000686645508
2020-05-29,32.150001525878906
2020-06-01,32.810001373291016
2020-06-02,33.11000061035156
2020-06-03,33.689998626708984
2020-06-04,33.209999084472656
2020-06-05,33.58000183105469
2020-06-08,33.79999923706055
2020-06-09,33.52000045776367
2020-06-10,33.790000915527344
