,FDM
2007-01-25,23.559999465942383
2007-01-26,23.799999237060547
2007-01-29,23.8700008392334
2007-01-30,24.059999465942383
2007-01-31,24.190000534057617
2007-02-01,24.299999237060547
2007-02-02,24.399999618530273
2007-02-05,24.350000381469727
2007-02-06,24.350000381469727
2007-02-07,24.549999237060547
2007-02-08,24.610000610351562
2007-02-09,24.309999465942383
2007-02-12,24.350000381469727
2007-02-13,24.510000228881836
2007-02-14,24.559999465942383
2007-02-15,24.59000015258789
2007-02-16,24.6299991607666
2007-02-20,24.850000381469727
2007-02-21,24.90999984741211
2007-02-22,24.989999771118164
2007-02-23,24.979999542236328
2007-02-26,24.889999389648438
2007-02-27,23.700000762939453
2007-02-28,24.1299991607666
2007-03-01,23.920000076293945
2007-03-02,23.56999969482422
2007-03-05,23.010000228881836
2007-03-06,23.489999771118164
2007-03-07,23.56999969482422
2007-03-08,23.68000030517578
2007-03-09,23.729999542236328
2007-03-12,23.850000381469727
2007-03-13,23.3700008392334
2007-03-14,23.469999313354492
2007-03-15,23.600000381469727
2007-03-16,23.489999771118164
2007-03-19,23.709999084472656
2007-03-20,23.899999618530273
2007-03-21,24.290000915527344
2007-03-22,24.360000610351562
2007-03-23,24.440000534057617
2007-03-26,24.3799991607666
2007-03-27,24.190000534057617
2007-03-28,24.040000915527344
2007-03-29,24.040000915527344
2007-03-30,24.040000915527344
2007-04-02,24.15999984741211
2007-04-03,24.40999984741211
2007-04-04,24.31999969482422
2007-04-05,24.3799991607666
2007-04-09,24.43000030517578
2007-04-10,24.5
2007-04-11,24.239999771118164
2007-04-12,24.459999084472656
2007-04-13,24.649999618530273
2007-04-16,24.979999542236328
2007-04-17,25.0
2007-04-18,24.829999923706055
2007-04-19,24.639999389648438
2007-04-20,24.959999084472656
2007-04-23,24.8700008392334
2007-04-24,24.799999237060547
2007-04-25,24.90999984741211
2007-04-26,24.940000534057617
2007-04-27,24.739999771118164
2007-04-30,24.3799991607666
2007-05-01,24.43000030517578
2007-05-02,24.860000610351562
2007-05-03,24.8700008392334
2007-05-04,24.969999313354492
2007-05-07,24.920000076293945
2007-05-08,24.8799991607666
2007-05-09,25.059999465942383
2007-05-10,24.579999923706055
2007-05-11,24.8700008392334
2007-05-14,24.68000030517578
2007-05-15,24.40999984741211
2007-05-16,24.559999465942383
2007-05-17,24.440000534057617
2007-05-18,24.6299991607666
2007-05-21,24.989999771118164
2007-05-22,25.229999542236328
2007-05-23,25.200000762939453
2007-05-24,24.75
2007-05-25,24.959999084472656
2007-05-29,25.139999389648438
2007-05-30,25.329999923706055
2007-05-31,25.389999389648438
2007-06-01,25.579999923706055
2007-06-04,25.600000381469727
2007-06-05,25.600000381469727
2007-06-06,25.239999771118164
2007-06-07,24.920000076293945
2007-06-08,25.219999313354492
2007-06-11,25.110000610351562
2007-06-12,24.829999923706055
2007-06-13,25.1299991607666
2007-06-14,25.260000228881836
2007-06-15,25.6299991607666
2007-06-18,25.649999618530273
2007-06-19,25.799999237060547
2007-06-20,25.290000915527344
2007-06-21,25.299999237060547
2007-06-22,25.239999771118164
2007-06-25,25.110000610351562
2007-06-26,24.979999542236328
2007-06-27,25.1299991607666
2007-06-28,25.5
2007-06-29,25.299999237060547
2007-07-02,25.6299991607666
2007-07-03,25.739999771118164
2007-07-05,25.610000610351562
2007-07-06,25.8700008392334
2007-07-09,25.8700008392334
2007-07-10,25.479999542236328
2007-07-11,25.56999969482422
2007-07-12,26.0
2007-07-13,25.979999542236328
2007-07-16,25.809999465942383
2007-07-17,25.920000076293945
2007-07-18,25.780000686645508
2007-07-19,25.950000762939453
2007-07-20,25.6200008392334
2007-07-23,25.6200008392334
2007-07-24,24.950000762939453
2007-07-25,24.84000015258789
2007-07-26,24.1200008392334
2007-07-27,23.479999542236328
2007-07-30,23.920000076293945
2007-07-31,23.75
2007-08-01,23.719999313354492
2007-08-02,23.989999771118164
2007-08-03,23.059999465942383
2007-08-06,23.31999969482422
2007-08-07,23.459999084472656
2007-08-08,23.799999237060547
2007-08-09,23.739999771118164
2007-08-10,24.0
2007-08-13,23.799999237060547
2007-08-14,23.350000381469727
2007-08-15,22.84000015258789
2007-08-16,22.829999923706055
2007-08-17,23.959999084472656
2007-08-20,24.0
2007-08-21,23.940000534057617
2007-08-22,24.260000228881836
2007-08-23,23.989999771118164
2007-08-24,24.270000457763672
2007-08-27,24.219999313354492
2007-08-28,23.479999542236328
2007-08-29,23.950000762939453
2007-08-30,23.780000686645508
2007-08-31,23.950000762939453
2007-09-04,24.1299991607666
2007-09-05,23.959999084472656
2007-09-06,23.989999771118164
2007-09-07,23.40999984741211
2007-09-10,23.260000228881836
2007-09-11,23.610000610351562
2007-09-12,23.520000457763672
2007-09-13,23.59000015258789
2007-09-14,23.399999618530273
2007-09-17,23.450000762939453
2007-09-18,24.43000030517578
2007-09-19,24.889999389648438
2007-09-20,24.65999984741211
2007-09-21,24.780000686645508
2007-09-24,24.520000457763672
2007-09-25,24.299999237060547
2007-09-26,24.40999984741211
2007-09-27,24.610000610351562
2007-09-28,24.610000610351562
2007-10-01,24.8700008392334
2007-10-02,25.020000457763672
2007-10-03,25.020000457763672
2007-10-04,24.860000610351562
2007-10-05,25.399999618530273
2007-10-08,25.219999313354492
2007-10-09,25.309999465942383
2007-10-10,25.309999465942383
2007-10-11,24.989999771118164
2007-10-12,25.15999984741211
2007-10-15,24.709999084472656
2007-10-16,24.68000030517578
2007-10-17,24.639999389648438
2007-10-18,24.729999542236328
2007-10-19,23.959999084472656
2007-10-22,24.270000457763672
2007-10-23,24.520000457763672
2007-10-24,24.010000228881836
2007-10-25,24.1299991607666
2007-10-26,24.489999771118164
2007-10-29,24.459999084472656
2007-10-30,24.299999237060547
2007-10-31,24.350000381469727
2007-11-01,23.6299991607666
2007-11-02,23.440000534057617
2007-11-05,23.3799991607666
2007-11-06,23.610000610351562
2007-11-07,22.719999313354492
2007-11-08,23.020000457763672
2007-11-09,22.65999984741211
2007-11-12,22.610000610351562
2007-11-13,23.290000915527344
2007-11-14,23.200000762939453
2007-11-15,22.59000015258789
2007-11-16,22.6299991607666
2007-11-19,22.049999237060547
2007-11-20,22.09000015258789
2007-11-21,22.030000686645508
2007-11-23,22.40999984741211
2007-11-26,21.739999771118164
2007-11-27,22.0
2007-11-28,22.530000686645508
2007-11-29,22.3700008392334
2007-11-30,22.520000457763672
2007-12-03,22.450000762939453
2007-12-04,22.239999771118164
2007-12-05,22.440000534057617
2007-12-06,22.90999984741211
2007-12-07,23.030000686645508
2007-12-10,23.149999618530273
2007-12-11,22.540000915527344
2007-12-12,22.649999618530273
2007-12-13,22.639999389648438
2007-12-14,22.31999969482422
2007-12-17,21.739999771118164
2007-12-18,22.15999984741211
2007-12-19,22.270000457763672
2007-12-20,22.520000457763672
2007-12-21,22.850000381469727
2007-12-24,23.15999984741211
2007-12-26,23.3700008392334
2007-12-27,22.6299991607666
2007-12-28,22.469999313354492
2007-12-31,22.059999465942383
2008-01-02,21.829999923706055
2008-01-03,21.739999771118164
2008-01-04,20.81999969482422
2008-01-07,21.06999969482422
2008-01-08,20.469999313354492
2008-01-09,20.68000030517578
2008-01-10,20.84000015258789
2008-01-11,20.280000686645508
2008-01-14,20.40999984741211
2008-01-15,20.020000457763672
2008-01-16,20.110000610351562
2008-01-17,19.549999237060547
2008-01-18,19.280000686645508
2008-01-22,19.34000015258789
2008-01-23,19.8700008392334
2008-01-24,20.0
2008-01-25,19.719999313354492
2008-01-28,19.989999771118164
2008-01-29,20.1200008392334
2008-01-30,19.889999389648438
2008-01-31,20.299999237060547
2008-02-01,20.549999237060547
2008-02-04,20.690000534057617
2008-02-05,20.190000534057617
2008-02-06,20.0
2008-02-07,20.18000030517578
2008-02-08,20.09000015258789
2008-02-11,20.18000030517578
2008-02-12,20.309999465942383
2008-02-13,20.8700008392334
2008-02-14,20.3700008392334
2008-02-15,20.06999969482422
2008-02-19,20.34000015258789
2008-02-20,20.56999969482422
2008-02-21,20.190000534057617
2008-02-22,19.940000534057617
2008-02-25,20.3700008392334
2008-02-26,20.729999542236328
2008-02-27,20.690000534057617
2008-02-28,20.690000534057617
2008-02-29,19.920000076293945
2008-03-03,19.920000076293945
2008-03-04,19.84000015258789
2008-03-05,20.010000228881836
2008-03-06,19.34000015258789
2008-03-07,19.25
2008-03-10,18.799999237060547
2008-03-11,19.520000457763672
2008-03-12,19.360000610351562
2008-03-13,19.459999084472656
2008-03-14,19.229999542236328
2008-03-17,19.0
2008-03-18,19.760000228881836
2008-03-19,19.600000381469727
2008-03-20,19.93000030517578
2008-03-24,20.489999771118164
2008-03-25,20.520000457763672
2008-03-26,20.489999771118164
2008-03-27,20.329999923706055
2008-03-28,20.139999389648438
2008-03-31,20.1200008392334
2008-04-01,20.1200008392334
2008-04-02,20.790000915527344
2008-04-03,20.81999969482422
2008-04-04,20.8700008392334
2008-04-07,20.729999542236328
2008-04-08,20.700000762939453
2008-04-09,20.68000030517578
2008-04-10,20.530000686645508
2008-04-11,19.969999313354492
2008-04-14,20.040000915527344
2008-04-15,19.969999313354492
2008-04-16,20.559999465942383
2008-04-17,20.59000015258789
2008-04-18,20.8799991607666
2008-04-21,20.860000610351562
2008-04-22,20.309999465942383
2008-04-23,20.329999923706055
2008-04-24,20.520000457763672
2008-04-25,20.440000534057617
2008-04-28,20.790000915527344
2008-04-29,20.790000915527344
2008-04-30,20.639999389648438
2008-05-01,21.020000457763672
2008-05-02,20.850000381469727
2008-05-05,20.790000915527344
2008-05-06,20.889999389648438
2008-05-07,20.81999969482422
2008-05-08,20.549999237060547
2008-05-09,20.6299991607666
2008-05-12,21.06999969482422
2008-05-13,21.09000015258789
2008-05-14,21.0
2008-05-15,21.170000076293945
2008-05-16,21.149999618530273
2008-05-19,20.969999313354492
2008-05-20,20.889999389648438
2008-05-21,20.979999542236328
2008-05-22,20.940000534057617
2008-05-23,20.729999542236328
2008-05-27,20.90999984741211
2008-05-28,21.18000030517578
2008-05-29,21.3799991607666
2008-05-30,21.3799991607666
2008-06-02,21.1200008392334
2008-06-03,21.09000015258789
2008-06-04,21.350000381469727
2008-06-05,22.010000228881836
2008-06-06,21.299999237060547
2008-06-09,21.06999969482422
2008-06-10,21.1200008392334
2008-06-11,20.850000381469727
2008-06-12,20.829999923706055
2008-06-13,21.1299991607666
2008-06-16,21.1200008392334
2008-06-17,21.25
2008-06-18,20.950000762939453
2008-06-19,21.09000015258789
2008-06-20,20.670000076293945
2008-06-23,20.520000457763672
2008-06-24,20.200000762939453
2008-06-25,20.469999313354492
2008-06-26,20.030000686645508
2008-06-27,19.8700008392334
2008-06-30,19.670000076293945
2008-07-01,19.6299991607666
2008-07-02,18.989999771118164
2008-07-03,18.899999618530273
2008-07-07,18.520000457763672
2008-07-08,19.290000915527344
2008-07-09,18.93000030517578
2008-07-10,19.15999984741211
2008-07-11,19.1200008392334
2008-07-14,19.18000030517578
2008-07-15,18.950000762939453
2008-07-16,19.639999389648438
2008-07-17,19.770000457763672
2008-07-18,19.639999389648438
2008-07-21,19.75
2008-07-22,20.190000534057617
2008-07-23,20.5
2008-07-24,20.239999771118164
2008-07-25,20.3700008392334
2008-07-28,19.950000762939453
2008-07-29,20.510000228881836
2008-07-30,20.610000610351562
2008-07-31,20.489999771118164
2008-08-01,20.489999771118164
2008-08-04,20.110000610351562
2008-08-05,20.110000610351562
2008-08-06,20.520000457763672
2008-08-07,20.3700008392334
2008-08-08,20.84000015258789
2008-08-11,21.270000457763672
2008-08-12,21.219999313354492
2008-08-13,21.440000534057617
2008-08-14,21.600000381469727
2008-08-15,21.440000534057617
2008-08-18,21.0
2008-08-19,20.850000381469727
2008-08-20,20.770000457763672
2008-08-21,20.540000915527344
2008-08-22,20.899999618530273
2008-08-25,20.399999618530273
2008-08-26,20.5
2008-08-27,20.799999237060547
2008-08-28,21.06999969482422
2008-08-29,20.8700008392334
2008-09-02,20.8799991607666
2008-09-03,21.200000762939453
2008-09-04,20.610000610351562
2008-09-05,20.40999984741211
2008-09-08,21.049999237060547
2008-09-09,20.780000686645508
2008-09-10,20.989999771118164
2008-09-11,20.8700008392334
2008-09-12,20.770000457763672
2008-09-15,20.15999984741211
2008-09-16,20.190000534057617
2008-09-17,19.860000610351562
2008-09-18,20.56999969482422
2008-09-19,21.649999618530273
2008-09-22,21.219999313354492
2008-09-23,20.700000762939453
2008-09-24,20.34000015258789
2008-09-25,20.40999984741211
2008-09-26,20.280000686645508
2008-09-29,19.0
2008-09-30,19.530000686645508
2008-10-01,19.389999389648438
2008-10-02,18.5
2008-10-03,18.1299991607666
2008-10-06,17.190000534057617
2008-10-07,16.420000076293945
2008-10-08,15.640000343322754
2008-10-09,14.149999618530273
2008-10-10,14.760000228881836
2008-10-13,16.209999084472656
2008-10-14,15.979999542236328
2008-10-15,14.850000381469727
2008-10-16,15.680000305175781
2008-10-17,15.619999885559082
2008-10-20,15.6899995803833
2008-10-21,15.510000228881836
2008-10-22,14.670000076293945
2008-10-23,14.470000267028809
2008-10-24,14.119999885559082
2008-10-27,13.720000267028809
2008-10-28,13.600000381469727
2008-10-29,14.449999809265137
2008-10-30,14.779999732971191
2008-10-31,15.460000038146973
2008-11-03,15.760000228881836
2008-11-04,15.920000076293945
2008-11-05,14.819999694824219
2008-11-06,14.850000381469727
2008-11-07,14.680000305175781
2008-11-10,14.65999984741211
2008-11-11,14.5600004196167
2008-11-12,13.520000457763672
2008-11-13,14.0600004196167
2008-11-14,13.670000076293945
2008-11-17,13.390000343322754
2008-11-18,13.039999961853027
2008-11-19,12.720000267028809
2008-11-20,11.699999809265137
2008-11-21,11.930000305175781
2008-11-24,12.600000381469727
2008-11-25,12.90999984741211
2008-11-26,13.850000381469727
2008-11-28,14.0600004196167
2008-12-01,12.489999771118164
2008-12-02,12.670000076293945
2008-12-03,13.09000015258789
2008-12-04,13.760000228881836
2008-12-05,13.600000381469727
2008-12-08,14.399999618530273
2008-12-09,14.039999961853027
2008-12-10,14.029999732971191
2008-12-11,13.520000457763672
2008-12-12,13.90999984741211
2008-12-15,13.470000267028809
2008-12-16,14.369999885559082
2008-12-17,14.350000381469727
2008-12-18,14.039999961853027
2008-12-19,14.300000190734863
2008-12-22,13.829999923706055
2008-12-23,13.710000038146973
2008-12-24,13.829999923706055
2008-12-26,13.90999984741211
2008-12-29,13.720000267028809
2008-12-30,14.279999732971191
2008-12-31,14.850000381469727
2009-01-02,14.850000381469727
2009-01-05,14.710000038146973
2009-01-06,15.069999694824219
2009-01-07,14.5
2009-01-08,14.829999923706055
2009-01-09,14.069999694824219
2009-01-12,13.729999542236328
2009-01-13,13.789999961853027
2009-01-14,13.069999694824219
2009-01-15,13.140000343322754
2009-01-16,13.329999923706055
2009-01-20,12.5
2009-01-21,12.819999694824219
2009-01-22,12.760000228881836
2009-01-23,12.609999656677246
2009-01-26,12.779999732971191
2009-01-27,12.899999618530273
2009-01-28,13.319999694824219
2009-01-29,12.84000015258789
2009-01-30,12.449999809265137
2009-02-02,12.729999542236328
2009-02-03,12.789999961853027
2009-02-04,12.6899995803833
2009-02-05,12.84000015258789
2009-02-06,13.279999732971191
2009-02-09,13.199999809265137
2009-02-10,12.609999656677246
2009-02-11,12.550000190734863
2009-02-12,12.59000015258789
2009-02-13,12.720000267028809
2009-02-17,12.100000381469727
2009-02-18,11.930000305175781
2009-02-19,11.770000457763672
2009-02-20,11.5600004196167
2009-02-23,11.130000114440918
2009-02-24,11.460000038146973
2009-02-25,11.220000267028809
2009-02-26,11.039999961853027
2009-02-27,11.039999961853027
2009-03-02,10.34000015258789
2009-03-03,9.930000305175781
2009-03-04,10.350000381469727
2009-03-05,9.600000381469727
2009-03-06,9.630000114440918
2009-03-09,9.359999656677246
2009-03-10,10.0600004196167
2009-03-11,10.029999732971191
2009-03-12,10.779999732971191
2009-03-13,10.779999732971191
2009-03-16,10.6899995803833
2009-03-17,11.170000076293945
2009-03-18,11.710000038146973
2009-03-19,11.75
2009-03-20,11.3100004196167
2009-03-23,12.300000190734863
2009-03-24,11.720000267028809
2009-03-25,12.029999732971191
2009-03-26,12.640000343322754
2009-03-27,12.149999618530273
2009-03-30,11.710000038146973
2009-03-31,11.880000114440918
2009-04-01,12.020000457763672
2009-04-02,12.890000343322754
2009-04-03,12.8100004196167
2009-04-06,12.680000305175781
2009-04-07,12.170000076293945
2009-04-08,12.350000381469727
2009-04-09,13.289999961853027
2009-04-13,13.380000114440918
2009-04-14,12.890000343322754
2009-04-15,12.920000076293945
2009-04-16,13.520000457763672
2009-04-17,13.739999771118164
2009-04-20,12.850000381469727
2009-04-21,13.479999542236328
2009-04-22,13.529999732971191
2009-04-23,13.390000343322754
2009-04-24,13.630000114440918
2009-04-27,13.390000343322754
2009-04-28,13.579999923706055
2009-04-29,14.25
2009-04-30,14.210000038146973
2009-05-01,14.130000114440918
2009-05-04,14.619999885559082
2009-05-05,14.420000076293945
2009-05-06,14.470000267028809
2009-05-07,14.109999656677246
2009-05-08,14.729999542236328
2009-05-11,14.430000305175781
2009-05-12,14.210000038146973
2009-05-13,13.460000038146973
2009-05-14,13.75
2009-05-15,13.619999885559082
2009-05-18,14.239999771118164
2009-05-19,14.229999542236328
2009-05-20,13.930000305175781
2009-05-21,13.75
2009-05-22,13.630000114440918
2009-05-26,14.34000015258789
2009-05-27,13.960000038146973
2009-05-28,13.899999618530273
2009-05-29,14.130000114440918
2009-06-01,14.800000190734863
2009-06-02,14.979999542236328
2009-06-03,14.789999961853027
2009-06-04,15.109999656677246
2009-06-05,15.069999694824219
2009-06-08,14.890000343322754
2009-06-09,14.930000305175781
2009-06-10,14.770000457763672
2009-06-11,14.84000015258789
2009-06-12,14.789999961853027
2009-06-15,14.329999923706055
2009-06-16,14.100000381469727
2009-06-17,14.3100004196167
2009-06-18,14.300000190734863
2009-06-19,14.420000076293945
2009-06-22,13.9399995803833
2009-06-23,13.720000267028809
2009-06-24,13.9399995803833
2009-06-25,14.15999984741211
2009-06-26,14.510000228881836
2009-06-29,14.430000305175781
2009-06-30,14.380000114440918
2009-07-01,14.6899995803833
2009-07-02,14.149999618530273
2009-07-06,14.0600004196167
2009-07-07,13.8100004196167
2009-07-08,13.770000457763672
2009-07-09,13.699999809265137
2009-07-10,13.739999771118164
2009-07-13,14.010000228881836
2009-07-14,14.180000305175781
2009-07-15,14.680000305175781
2009-07-16,14.890000343322754
2009-07-17,14.789999961853027
2009-07-20,15.0
2009-07-21,14.90999984741211
2009-07-22,14.979999542236328
2009-07-23,15.34000015258789
2009-07-24,15.40999984741211
2009-07-27,15.369999885559082
2009-07-28,15.510000228881836
2009-07-29,15.390000343322754
2009-07-30,15.6899995803833
2009-07-31,15.739999771118164
2009-08-03,16.049999237060547
2009-08-04,16.18000030517578
2009-08-05,15.9399995803833
2009-08-06,15.710000038146973
2009-08-07,16.18000030517578
2009-08-10,16.229999542236328
2009-08-11,15.930000305175781
2009-08-12,16.219999313354492
2009-08-13,16.219999313354492
2009-08-14,15.899999618530273
2009-08-17,15.5600004196167
2009-08-18,15.819999694824219
2009-08-19,15.90999984741211
2009-08-20,16.09000015258789
2009-08-21,16.479999542236328
2009-08-24,16.440000534057617
2009-08-25,16.489999771118164
2009-08-26,16.489999771118164
2009-08-27,16.459999084472656
2009-08-28,16.229999542236328
2009-08-31,15.989999771118164
2009-09-01,15.649999618530273
2009-09-02,15.579999923706055
2009-09-03,15.739999771118164
2009-09-04,15.960000038146973
2009-09-08,16.049999237060547
2009-09-09,16.350000381469727
2009-09-10,16.6200008392334
2009-09-11,16.670000076293945
2009-09-14,16.780000686645508
2009-09-15,16.93000030517578
2009-09-16,17.229999542236328
2009-09-17,17.209999084472656
2009-09-18,17.299999237060547
2009-09-21,17.25
2009-09-22,17.43000030517578
2009-09-23,17.309999465942383
2009-09-24,17.010000228881836
2009-09-25,16.90999984741211
2009-09-28,17.360000610351562
2009-09-29,17.309999465942383
2009-09-30,17.100000381469727
2009-10-01,16.549999237060547
2009-10-02,16.450000762939453
2009-10-05,16.799999237060547
2009-10-06,17.09000015258789
2009-10-07,17.139999389648438
2009-10-08,17.280000686645508
2009-10-09,17.360000610351562
2009-10-12,17.420000076293945
2009-10-13,17.3799991607666
2009-10-14,17.65999984741211
2009-10-15,17.75
2009-10-16,17.579999923706055
2009-10-19,17.760000228881836
2009-10-20,17.489999771118164
2009-10-21,17.309999465942383
2009-10-22,17.510000228881836
2009-10-23,17.110000610351562
2009-10-26,16.860000610351562
2009-10-27,16.59000015258789
2009-10-28,16.09000015258789
2009-10-29,16.43000030517578
2009-10-30,15.989999771118164
2009-11-02,15.880000114440918
2009-11-03,16.170000076293945
2009-11-04,15.949999809265137
2009-11-05,16.459999084472656
2009-11-06,16.440000534057617
2009-11-09,16.729999542236328
2009-11-10,16.579999923706055
2009-11-11,16.739999771118164
2009-11-12,16.3799991607666
2009-11-13,16.489999771118164
2009-11-16,17.010000228881836
2009-11-17,17.079999923706055
2009-11-18,17.030000686645508
2009-11-19,16.6200008392334
2009-11-20,16.579999923706055
2009-11-23,16.950000762939453
2009-11-24,16.8799991607666
2009-11-25,16.899999618530273
2009-11-27,16.43000030517578
2009-11-30,16.479999542236328
2009-12-01,16.719999313354492
2009-12-02,16.84000015258789
2009-12-03,16.610000610351562
2009-12-04,17.010000228881836
2009-12-07,17.100000381469727
2009-12-08,16.93000030517578
2009-12-09,16.979999542236328
2009-12-10,16.860000610351562
2009-12-11,17.030000686645508
2009-12-14,17.290000915527344
2009-12-15,17.190000534057617
2009-12-16,17.31999969482422
2009-12-17,17.18000030517578
2009-12-18,17.219999313354492
2009-12-21,17.479999542236328
2009-12-22,17.579999923706055
2009-12-23,17.84000015258789
2009-12-24,17.889999389648438
2009-12-28,17.850000381469727
2009-12-29,17.899999618530273
2009-12-30,17.829999923706055
2009-12-31,17.709999084472656
2010-01-04,18.15999984741211
2010-01-05,18.100000381469727
2010-01-06,18.100000381469727
2010-01-07,18.270000457763672
2010-01-08,18.280000686645508
2010-01-11,18.31999969482422
2010-01-12,18.049999237060547
2010-01-13,18.239999771118164
2010-01-14,18.350000381469727
2010-01-15,18.110000610351562
2010-01-19,18.459999084472656
2010-01-20,18.219999313354492
2010-01-21,17.81999969482422
2010-01-22,17.530000686645508
2010-01-25,17.540000915527344
2010-01-26,17.270000457763672
2010-01-27,17.479999542236328
2010-01-28,17.209999084472656
2010-01-29,17.049999237060547
2010-02-01,17.18000030517578
2010-02-02,17.280000686645508
2010-02-03,17.15999984741211
2010-02-04,16.579999923706055
2010-02-05,16.65999984741211
2010-02-08,16.5
2010-02-09,16.709999084472656
2010-02-10,16.760000228881836
2010-02-11,17.1299991607666
2010-02-12,17.15999984741211
2010-02-16,17.510000228881836
2010-02-17,17.610000610351562
2010-02-18,17.809999465942383
2010-02-19,17.809999465942383
2010-02-22,17.860000610351562
2010-02-23,17.719999313354492
2010-02-24,17.829999923706055
2010-02-25,17.770000457763672
2010-02-26,17.700000762939453
2010-03-01,18.09000015258789
2010-03-02,18.299999237060547
2010-03-03,18.360000610351562
2010-03-04,18.40999984741211
2010-03-05,18.790000915527344
2010-03-08,18.860000610351562
2010-03-09,18.8799991607666
2010-03-10,19.059999465942383
2010-03-11,19.100000381469727
2010-03-12,19.049999237060547
2010-03-15,18.989999771118164
2010-03-16,19.010000228881836
2010-03-17,19.1200008392334
2010-03-18,19.06999969482422
2010-03-19,18.809999465942383
2010-03-22,19.079999923706055
2010-03-23,19.280000686645508
2010-03-24,19.049999237060547
2010-03-25,18.940000534057617
2010-03-26,18.920000076293945
2010-03-29,18.979999542236328
2010-03-30,18.969999313354492
2010-03-31,18.959999084472656
2010-04-01,18.8700008392334
2010-04-05,19.420000076293945
2010-04-06,19.579999923706055
2010-04-07,19.540000915527344
2010-04-08,19.479999542236328
2010-04-09,19.540000915527344
2010-04-12,19.6299991607666
2010-04-13,19.68000030517578
2010-04-14,20.1200008392334
2010-04-15,20.260000228881836
2010-04-16,20.09000015258789
2010-04-19,19.969999313354492
2010-04-20,20.299999237060547
2010-04-21,20.3799991607666
2010-04-22,20.6200008392334
2010-04-23,20.75
2010-04-26,20.75
2010-04-27,20.350000381469727
2010-04-28,20.3700008392334
2010-04-29,20.760000228881836
2010-04-30,20.209999084472656
2010-05-03,20.59000015258789
2010-05-04,19.8700008392334
2010-05-05,19.59000015258789
2010-05-06,18.989999771118164
2010-05-07,18.530000686645508
2010-05-10,19.510000228881836
2010-05-11,19.729999542236328
2010-05-12,20.309999465942383
2010-05-13,20.149999618530273
2010-05-14,19.739999771118164
2010-05-17,19.809999465942383
2010-05-18,19.440000534057617
2010-05-19,19.15999984741211
2010-05-20,18.100000381469727
2010-05-21,18.329999923706055
2010-05-24,18.040000915527344
2010-05-25,17.8700008392334
2010-05-26,17.950000762939453
2010-05-27,18.81999969482422
2010-05-28,18.520000457763672
2010-06-01,17.860000610351562
2010-06-02,18.350000381469727
2010-06-03,18.559999465942383
2010-06-04,17.639999389648438
2010-06-07,17.1299991607666
2010-06-08,17.030000686645508
2010-06-09,17.190000534057617
2010-06-10,17.729999542236328
2010-06-11,18.0
2010-06-14,18.1200008392334
2010-06-15,18.530000686645508
2010-06-16,18.489999771118164
2010-06-17,18.520000457763672
2010-06-18,18.59000015258789
2010-06-21,18.3799991607666
2010-06-22,18.040000915527344
2010-06-23,17.950000762939453
2010-06-24,17.719999313354492
2010-06-25,18.15999984741211
2010-06-28,18.020000457763672
2010-06-29,17.309999465942383
2010-06-30,17.200000762939453
2010-07-01,17.049999237060547
2010-07-02,16.8700008392334
2010-07-06,16.56999969482422
2010-07-07,17.010000228881836
2010-07-08,17.31999969482422
2010-07-09,17.600000381469727
2010-07-12,17.43000030517578
2010-07-13,17.989999771118164
2010-07-14,17.979999542236328
2010-07-15,17.829999923706055
2010-07-16,17.1200008392334
2010-07-19,17.18000030517578
2010-07-20,17.579999923706055
2010-07-21,17.280000686645508
2010-07-22,17.920000076293945
2010-07-23,18.299999237060547
2010-07-26,18.729999542236328
2010-07-27,18.649999618530273
2010-07-28,18.270000457763672
2010-07-29,18.309999465942383
2010-07-30,18.299999237060547
2010-08-02,18.510000228881836
2010-08-03,18.389999389648438
2010-08-04,18.549999237060547
2010-08-05,18.360000610351562
2010-08-06,18.239999771118164
2010-08-09,18.399999618530273
2010-08-10,18.049999237060547
2010-08-11,17.34000015258789
2010-08-12,17.280000686645508
2010-08-13,17.049999237060547
2010-08-16,17.229999542236328
2010-08-17,17.530000686645508
2010-08-18,17.59000015258789
2010-08-19,17.030000686645508
2010-08-20,16.950000762939453
2010-08-23,16.489999771118164
2010-08-24,16.329999923706055
2010-08-25,16.68000030517578
2010-08-26,16.5
2010-08-27,17.020000457763672
2010-08-30,16.5
2010-08-31,16.549999237060547
2010-09-01,17.209999084472656
2010-09-02,17.299999237060547
2010-09-03,17.649999618530273
2010-09-07,17.139999389648438
2010-09-08,17.219999313354492
2010-09-09,17.219999313354492
2010-09-10,17.239999771118164
2010-09-13,17.790000915527344
2010-09-14,17.65999984741211
2010-09-15,17.709999084472656
2010-09-16,17.530000686645508
2010-09-17,17.610000610351562
2010-09-20,18.209999084472656
2010-09-21,18.049999237060547
2010-09-22,17.75
2010-09-23,17.530000686645508
2010-09-24,18.200000762939453
2010-09-27,18.170000076293945
2010-09-28,18.3700008392334
2010-09-29,18.520000457763672
2010-09-30,18.510000228881836
2010-10-01,18.59000015258789
2010-10-04,18.260000228881836
2010-10-05,18.940000534057617
2010-10-06,18.84000015258789
2010-10-07,18.829999923706055
2010-10-08,19.139999389648438
2010-10-11,19.170000076293945
2010-10-12,19.209999084472656
2010-10-13,19.530000686645508
2010-10-14,19.530000686645508
2010-10-15,19.420000076293945
2010-10-18,21.5
2010-10-19,19.260000228881836
2010-10-20,19.43000030517578
