,BSJP
2018-03-12,24.3700008392334
2018-03-13,24.24799919128418
2018-03-14,24.190000534057617
2018-03-15,24.214000701904297
2018-03-16,24.209999084472656
2018-03-19,24.106000900268555
2018-03-20,24.114999771118164
2018-03-21,24.15999984741211
2018-03-22,23.969999313354492
2018-03-23,23.915000915527344
2018-03-26,24.1299991607666
2018-03-27,24.030000686645508
2018-03-28,24.049999237060547
2018-03-29,24.139999389648438
2018-04-02,23.969999313354492
2018-04-03,24.0
2018-04-04,24.06999969482422
2018-04-05,24.110000610351562
2018-04-06,24.06999969482422
2018-04-09,24.1299991607666
2018-04-10,24.209999084472656
2018-04-11,24.260000228881836
2018-04-12,24.299999237060547
2018-04-13,24.3700008392334
2018-04-16,24.420000076293945
2018-04-17,24.489999771118164
2018-04-18,24.5
2018-04-19,24.3700008392334
2018-04-20,24.309999465942383
2018-04-23,24.200000762939453
2018-04-24,24.170000076293945
2018-04-25,24.09000015258789
2018-04-26,24.187000274658203
2018-04-27,24.207000732421875
2018-04-30,24.209999084472656
2018-05-01,24.15999984741211
2018-05-02,24.079999923706055
2018-05-03,24.06999969482422
2018-05-04,24.059999465942383
2018-05-07,24.058000564575195
2018-05-08,24.089000701904297
2018-05-09,24.1299991607666
2018-05-10,24.149999618530273
2018-05-11,24.149999618530273
2018-05-14,24.18000030517578
2018-05-15,24.079999923706055
2018-05-16,24.100000381469727
2018-05-17,24.100000381469727
2018-05-18,24.06999969482422
2018-05-21,24.100000381469727
2018-05-22,24.094999313354492
2018-05-23,24.114999771118164
2018-05-24,24.1200008392334
2018-05-25,24.082000732421875
2018-05-29,23.969999313354492
2018-05-30,24.03700065612793
2018-05-31,24.040000915527344
2018-06-01,24.07900047302246
2018-06-04,23.99799919128418
2018-06-05,24.062999725341797
2018-06-06,24.079999923706055
2018-06-07,24.200000762939453
2018-06-08,24.104999542236328
2018-06-11,24.165000915527344
2018-06-12,24.260000228881836
2018-06-13,24.2450008392334
2018-06-14,24.34000015258789
2018-06-15,24.327999114990234
2018-06-18,24.308000564575195
2018-06-19,24.260000228881836
2018-06-20,24.309999465942383
2018-06-21,24.299999237060547
2018-06-22,24.270000457763672
2018-06-25,24.18199920654297
2018-06-26,24.190000534057617
2018-06-27,24.170000076293945
2018-06-28,24.075000762939453
2018-06-29,24.062999725341797
2018-07-02,24.010000228881836
2018-07-03,23.945999145507812
2018-07-05,23.959999084472656
2018-07-06,23.989999771118164
2018-07-09,24.038000106811523
2018-07-10,24.084999084472656
2018-07-11,24.059999465942383
2018-07-12,24.100000381469727
2018-07-13,24.1200008392334
2018-07-16,24.110000610351562
2018-07-17,24.114999771118164
2018-07-18,24.110000610351562
2018-07-19,24.076000213623047
2018-07-20,24.1299991607666
2018-07-23,24.1200008392334
2018-07-24,24.15999984741211
2018-07-25,24.219999313354492
2018-07-26,24.190000534057617
2018-07-27,24.209999084472656
2018-07-30,24.270000457763672
2018-07-31,24.30699920654297
2018-08-01,24.29800033569336
2018-08-02,24.229999542236328
2018-08-03,24.280000686645508
2018-08-06,24.295000076293945
2018-08-07,24.325000762939453
2018-08-08,24.360000610351562
2018-08-09,24.31399917602539
2018-08-10,24.309999465942383
2018-08-13,24.260000228881836
2018-08-14,24.280000686645508
2018-08-15,24.200000762939453
2018-08-16,24.270000457763672
2018-08-17,24.280000686645508
2018-08-20,24.219999313354492
2018-08-21,24.23699951171875
2018-08-22,24.290000915527344
2018-08-23,24.273000717163086
2018-08-24,24.290000915527344
2018-08-27,24.30699920654297
2018-08-28,24.34000015258789
2018-08-29,24.350000381469727
2018-08-30,24.299999237060547
2018-08-31,24.31999969482422
2018-09-04,24.31999969482422
2018-09-05,24.270000457763672
2018-09-06,24.270000457763672
2018-09-07,24.25
2018-09-10,24.28499984741211
2018-09-11,24.290000915527344
2018-09-12,24.34000015258789
2018-09-13,24.399999618530273
2018-09-14,24.399999618530273
2018-09-17,24.389999389648438
2018-09-18,24.440000534057617
2018-09-19,24.405000686645508
2018-09-20,24.39299964904785
2018-09-21,24.405000686645508
2018-09-24,24.239999771118164
2018-09-25,24.242000579833984
2018-09-26,24.260000228881836
2018-09-27,24.299999237060547
2018-09-28,24.281999588012695
2018-10-01,24.368000030517578
2018-10-02,24.3700008392334
2018-10-03,24.350000381469727
2018-10-04,24.229999542236328
2018-10-05,24.190000534057617
2018-10-08,24.15999984741211
2018-10-09,24.08300018310547
2018-10-10,23.90999984741211
2018-10-11,23.91900062561035
2018-10-12,23.969999313354492
2018-10-15,24.06999969482422
2018-10-16,24.1200008392334
2018-10-17,24.084999084472656
2018-10-18,23.989999771118164
2018-10-19,23.96500015258789
2018-10-22,23.854000091552734
2018-10-23,23.83099937438965
2018-10-24,23.690000534057617
2018-10-25,23.790000915527344
2018-10-26,23.650999069213867
2018-10-29,23.56999969482422
2018-10-30,23.53499984741211
2018-10-31,23.649999618530273
2018-11-01,23.72800064086914
2018-11-02,23.690000534057617
2018-11-05,23.72599983215332
2018-11-06,23.770000457763672
2018-11-07,23.899999618530273
2018-11-08,23.860000610351562
2018-11-09,23.708999633789062
2018-11-12,23.559999465942383
2018-11-13,23.44499969482422
2018-11-14,23.469999313354492
2018-11-15,23.360000610351562
2018-11-16,23.290000915527344
2018-11-19,23.09000015258789
2018-11-20,23.049999237060547
2018-11-21,23.145000457763672
2018-11-23,22.959999084472656
2018-11-26,23.100000381469727
2018-11-27,23.035999298095703
2018-11-28,23.229999542236328
2018-11-29,23.21299934387207
2018-11-30,23.194000244140625
2018-12-03,23.368000030517578
2018-12-04,23.219999313354492
2018-12-06,23.141000747680664
2018-12-07,23.100000381469727
2018-12-10,23.038000106811523
2018-12-11,23.093000411987305
2018-12-12,23.209999084472656
2018-12-13,23.219999313354492
2018-12-14,23.16699981689453
2018-12-17,23.006999969482422
2018-12-18,22.895999908447266
2018-12-19,22.650999069213867
2018-12-20,22.459999084472656
2018-12-21,22.309999465942383
2018-12-24,21.966999053955078
2018-12-26,22.309999465942383
2018-12-27,22.288999557495117
2018-12-28,22.371000289916992
2018-12-31,22.44099998474121
2019-01-02,22.37700080871582
2019-01-03,22.34000015258789
2019-01-04,22.742000579833984
2019-01-07,23.06999969482422
2019-01-08,23.239999771118164
2019-01-09,23.31999969482422
2019-01-10,23.417999267578125
2019-01-11,23.3700008392334
2019-01-14,23.280000686645508
2019-01-15,23.309999465942383
2019-01-16,23.433000564575195
2019-01-17,23.420000076293945
2019-01-18,23.6299991607666
2019-01-22,23.30500030517578
2019-01-23,23.33099937438965
2019-01-24,23.405000686645508
2019-01-25,23.520000457763672
2019-01-28,23.395000457763672
2019-01-29,23.405000686645508
2019-01-30,23.655000686645508
2019-01-31,23.680999755859375
2019-02-01,23.674999237060547
2019-02-04,23.774999618530273
2019-02-05,23.81999969482422
2019-02-06,23.854999542236328
2019-02-07,23.75
2019-02-08,23.670000076293945
2019-02-11,23.6200008392334
2019-02-12,23.899999618530273
2019-02-13,23.850000381469727
2019-02-14,23.84000015258789
2019-02-15,23.809999465942383
2019-02-19,23.850000381469727
2019-02-20,23.766000747680664
2019-02-21,23.84000015258789
2019-02-22,23.81100082397461
2019-02-25,23.94499969482422
2019-02-26,23.954999923706055
2019-02-27,23.950000762939453
2019-02-28,23.929000854492188
2019-03-01,24.020000457763672
2019-03-04,23.959999084472656
2019-03-05,23.93000030517578
2019-03-06,23.895000457763672
2019-03-07,23.908000946044922
2019-03-08,23.850000381469727
2019-03-11,23.8700008392334
2019-03-12,23.90999984741211
2019-03-13,23.97800064086914
2019-03-14,23.969999313354492
2019-03-15,23.985000610351562
2019-03-18,23.905000686645508
2019-03-19,23.886999130249023
2019-03-20,23.98900032043457
2019-03-21,23.979999542236328
2019-03-22,23.899999618530273
2019-03-25,23.90999984741211
2019-03-26,24.010000228881836
2019-03-27,23.996999740600586
2019-03-28,24.010000228881836
2019-03-29,24.06999969482422
2019-04-01,24.158000946044922
2019-04-02,24.18000030517578
2019-04-03,24.128000259399414
2019-04-04,24.260000228881836
2019-04-05,24.25
2019-04-08,24.2450008392334
2019-04-09,24.25
2019-04-10,24.350000381469727
2019-04-11,24.354000091552734
2019-04-12,24.43000030517578
2019-04-15,24.440000534057617
2019-04-16,24.440000534057617
2019-04-17,24.3700008392334
2019-04-18,24.389999389648438
2019-04-22,24.260000228881836
2019-04-23,24.31999969482422
2019-04-24,24.280000686645508
2019-04-25,24.299999237060547
2019-04-26,24.3700008392334
2019-04-29,24.364999771118164
2019-04-30,24.3700008392334
2019-05-01,24.329999923706055
2019-05-02,24.34000015258789
2019-05-03,24.399999618530273
2019-05-06,24.385000228881836
2019-05-07,24.222000122070312
2019-05-08,24.299999237060547
2019-05-09,24.18000030517578
2019-05-10,24.2810001373291
2019-05-13,24.09000015258789
2019-05-14,24.079999923706055
2019-05-15,24.150999069213867
2019-05-16,24.202999114990234
2019-05-17,24.239999771118164
2019-05-20,24.075000762939453
2019-05-21,24.170000076293945
2019-05-22,24.149999618530273
2019-05-23,24.06999969482422
2019-05-24,24.049999237060547
2019-05-28,24.040000915527344
2019-05-29,23.920000076293945
2019-05-30,23.920000076293945
2019-05-31,23.804000854492188
2019-06-03,23.850000381469727
2019-06-04,24.040000915527344
2019-06-05,24.104000091552734
2019-06-06,24.125
2019-06-07,24.2450008392334
2019-06-10,24.260000228881836
2019-06-11,24.329999923706055
2019-06-12,24.299999237060547
2019-06-13,24.3700008392334
2019-06-14,24.309999465942383
2019-06-17,24.270000457763672
2019-06-18,24.450000762939453
2019-06-19,24.555999755859375
2019-06-20,24.729999542236328
2019-06-21,24.6200008392334
2019-06-24,24.489999771118164
2019-06-25,24.3799991607666
2019-06-26,24.399999618530273
2019-06-27,24.445999145507812
2019-06-28,24.479999542236328
2019-07-01,24.489999771118164
2019-07-02,24.559999465942383
2019-07-03,24.60099983215332
2019-07-05,24.485000610351562
2019-07-08,24.450000762939453
2019-07-09,24.469999313354492
2019-07-10,24.5
2019-07-11,24.469999313354492
2019-07-12,24.459999084472656
2019-07-15,24.510000228881836
2019-07-16,24.46500015258789
2019-07-17,24.440000534057617
2019-07-18,24.450000762939453
2019-07-19,24.40999984741211
2019-07-22,24.34000015258789
2019-07-23,24.32900047302246
2019-07-24,24.3700008392334
2019-07-25,24.378999710083008
2019-07-26,24.5
2019-07-29,24.479999542236328
2019-07-30,24.3799991607666
2019-07-31,24.450000762939453
2019-08-01,24.34000015258789
2019-08-02,24.360000610351562
2019-08-05,24.040000915527344
2019-08-06,24.229999542236328
2019-08-07,24.24799919128418
2019-08-08,24.28700065612793
2019-08-09,24.290000915527344
2019-08-12,24.231000900268555
2019-08-13,24.347000122070312
2019-08-14,24.159000396728516
2019-08-15,24.239999771118164
2019-08-16,24.27899932861328
2019-08-19,24.190000534057617
2019-08-20,24.280000686645508
2019-08-21,24.31800079345703
2019-08-22,24.299999237060547
2019-08-23,24.239999771118164
2019-08-26,24.34000015258789
2019-08-27,24.385000228881836
2019-08-28,24.405000686645508
2019-08-29,24.5049991607666
2019-08-30,24.489999771118164
2019-09-03,24.424999237060547
2019-09-04,24.510000228881836
2019-09-05,24.479999542236328
2019-09-06,24.645999908447266
2019-09-09,24.6200008392334
2019-09-10,24.63599967956543
2019-09-11,24.649999618530273
2019-09-12,24.6200008392334
2019-09-13,24.6299991607666
2019-09-16,24.65999984741211
2019-09-17,24.684999465942383
2019-09-18,24.684999465942383
2019-09-19,24.665000915527344
2019-09-20,24.652999877929688
2019-09-23,24.610000610351562
2019-09-24,24.545000076293945
2019-09-25,24.55500030517578
2019-09-26,24.56999969482422
2019-09-27,24.475000381469727
2019-09-30,24.524999618530273
2019-10-01,24.47800064086914
2019-10-02,24.3700008392334
2019-10-03,24.360000610351562
2019-10-04,24.450000762939453
2019-10-07,24.39699935913086
2019-10-08,24.260000228881836
2019-10-09,24.3799991607666
2019-10-10,24.399999618530273
2019-10-11,24.459999084472656
2019-10-14,24.479999542236328
2019-10-15,24.510000228881836
2019-10-16,24.60099983215332
2019-10-17,24.594999313354492
2019-10-18,24.540000915527344
2019-10-21,24.399999618530273
2019-10-22,24.40999984741211
2019-10-23,24.440000534057617
2019-10-24,24.434999465942383
2019-10-25,24.459999084472656
2019-10-28,24.530000686645508
2019-10-29,24.489999771118164
2019-10-30,24.459999084472656
2019-10-31,24.420000076293945
2019-11-01,24.520000457763672
2019-11-04,24.520000457763672
2019-11-05,24.510000228881836
2019-11-06,24.5049991607666
2019-11-07,24.5310001373291
2019-11-08,24.527999877929688
2019-11-11,24.5
2019-11-12,24.520000457763672
2019-11-13,24.514999389648438
2019-11-14,24.5
2019-11-15,24.520000457763672
2019-11-18,24.399999618530273
2019-11-19,24.329999923706055
2019-11-20,24.325000762939453
2019-11-21,24.25
2019-11-22,24.299999237060547
2019-11-25,24.364999771118164
2019-11-26,24.3799991607666
2019-11-27,24.40999984741211
2019-11-29,24.43000030517578
2019-12-02,24.405000686645508
2019-12-03,24.3799991607666
2019-12-04,24.420000076293945
2019-12-05,24.479999542236328
2019-12-06,24.540000915527344
2019-12-09,24.549999237060547
2019-12-10,24.56999969482422
2019-12-11,24.645000457763672
2019-12-12,24.729999542236328
2019-12-13,24.719999313354492
2019-12-16,24.760000228881836
2019-12-17,24.81999969482422
2019-12-18,24.850000381469727
2019-12-19,24.8799991607666
2019-12-20,24.8700008392334
2019-12-23,24.770000457763672
2019-12-24,24.760000228881836
2019-12-26,24.790000915527344
2019-12-27,24.80500030517578
2019-12-30,24.78499984741211
2019-12-31,24.78499984741211
2020-01-02,24.850000381469727
2020-01-03,24.825000762939453
2020-01-06,24.8700008392334
2020-01-07,24.850000381469727
2020-01-08,24.829999923706055
2020-01-09,24.8700008392334
2020-01-10,24.8799991607666
2020-01-13,24.899999618530273
2020-01-14,24.899999618530273
2020-01-15,24.90999984741211
2020-01-16,24.920000076293945
2020-01-17,24.93000030517578
2020-01-21,24.770000457763672
2020-01-22,24.77400016784668
2020-01-23,24.709999084472656
2020-01-24,24.635000228881836
2020-01-27,24.459999084472656
2020-01-28,24.6200008392334
2020-01-29,24.614999771118164
2020-01-30,24.600000381469727
2020-01-31,24.530000686645508
2020-02-03,24.59000015258789
2020-02-04,24.65999984741211
2020-02-05,24.739999771118164
2020-02-06,24.760000228881836
2020-02-07,24.739999771118164
2020-02-10,24.75
2020-02-11,24.809999465942383
2020-02-12,24.8700008392334
2020-02-13,24.860000610351562
2020-02-14,24.84000015258789
2020-02-18,24.829999923706055
2020-02-19,24.84000015258789
2020-02-20,24.860000610351562
2020-02-21,24.799999237060547
2020-02-24,24.540000915527344
2020-02-25,24.34000015258789
2020-02-26,24.420000076293945
2020-02-27,24.020000457763672
2020-02-28,24.170000076293945
2020-03-02,24.3799991607666
2020-03-03,24.229999542236328
2020-03-04,24.4950008392334
2020-03-05,24.139999389648438
2020-03-06,23.8700008392334
2020-03-09,22.850000381469727
2020-03-10,23.4060001373291
2020-03-11,22.670000076293945
2020-03-12,21.700000762939453
2020-03-13,22.5
2020-03-16,21.010000228881836
2020-03-17,21.332000732421875
2020-03-18,20.402000427246094
2020-03-19,20.1299991607666
2020-03-20,19.490999221801758
2020-03-23,18.825000762939453
2020-03-24,19.270000457763672
2020-03-25,19.94499969482422
2020-03-26,20.8799991607666
2020-03-27,20.802000045776367
2020-03-30,21.299999237060547
2020-03-31,21.299999237060547
2020-04-01,20.736000061035156
2020-04-02,20.648000717163086
2020-04-03,20.34000015258789
2020-04-06,20.843000411987305
2020-04-07,20.899999618530273
2020-04-08,21.347999572753906
2020-04-09,22.645999908447266
2020-04-13,22.090999603271484
2020-04-14,22.184999465942383
2020-04-15,22.34000015258789
2020-04-16,22.204999923706055
2020-04-17,22.43000030517578
2020-04-20,21.985000610351562
2020-04-21,21.48900032043457
2020-04-22,21.79800033569336
2020-04-23,21.770000457763672
2020-04-24,21.621000289916992
2020-04-27,21.724000930786133
2020-04-28,21.59000015258789
2020-04-29,21.959999084472656
2020-04-30,21.97800064086914
2020-05-01,21.7810001373291
2020-05-04,21.790000915527344
2020-05-05,21.836000442504883
2020-05-06,21.739999771118164
2020-05-07,21.84600067138672
2020-05-08,22.0
2020-05-11,21.979000091552734
2020-05-12,21.965999603271484
2020-05-13,21.81999969482422
2020-05-14,21.839000701904297
2020-05-15,21.780000686645508
2020-05-18,22.049999237060547
2020-05-19,22.09000015258789
2020-05-20,22.31999969482422
2020-05-21,22.309999465942383
2020-05-22,22.389999389648438
2020-05-26,22.579999923706055
2020-05-27,22.700000762939453
2020-05-28,22.719999313354492
2020-05-29,22.84000015258789
2020-06-01,23.020000457763672
2020-06-02,23.16200065612793
2020-06-03,23.356000900268555
2020-06-04,23.264999389648438
2020-06-05,23.56999969482422
2020-06-08,23.549999237060547
2020-06-09,23.395000457763672
2020-06-10,23.43000030517578
2020-06-11,22.860000610351562
2020-06-12,23.110000610351562
2020-06-15,23.309999465942383
2020-06-16,23.34000015258789
2020-06-17,23.299999237060547
2020-06-18,23.260000228881836
2020-06-19,23.229999542236328
2020-06-22,23.1299991607666
2020-06-23,23.149999618530273
2020-06-24,22.93000030517578
2020-06-25,22.950000762939453
2020-06-26,22.780000686645508
2020-06-29,22.6299991607666
2020-06-30,22.780000686645508
2020-07-01,22.850000381469727
2020-07-02,23.030000686645508
2020-07-06,23.190000534057617
2020-07-07,23.100000381469727
2020-07-08,23.020000457763672
2020-07-09,22.93000030517578
2020-07-10,23.06999969482422
2020-07-13,22.920000076293945
2020-07-14,23.110000610351562
2020-07-15,23.290000915527344
2020-07-16,23.299999237060547
2020-07-17,23.360000610351562
2020-07-20,23.420000076293945
2020-07-21,23.510000228881836
2020-07-22,23.559999465942383
2020-07-23,23.5049991607666
2020-07-24,23.600000381469727
2020-07-27,23.6200008392334
2020-07-28,23.579999923706055
2020-07-29,23.68000030517578
2020-07-30,23.729999542236328
2020-07-31,23.760000228881836
2020-08-03,23.719999313354492
2020-08-04,23.709999084472656
2020-08-05,23.760000228881836
2020-08-06,23.809999465942383
2020-08-07,23.81999969482422
2020-08-10,23.790000915527344
2020-08-11,23.670000076293945
2020-08-12,23.719999313354492
2020-08-13,23.65999984741211
2020-08-14,23.600000381469727
2020-08-17,23.68000030517578
2020-08-18,23.719999313354492
2020-08-19,23.649999618530273
2020-08-20,23.700000762939453
2020-08-21,23.739999771118164
2020-08-24,23.729999542236328
2020-08-25,23.760000228881836
2020-08-26,23.780000686645508
2020-08-27,23.75
2020-08-28,23.780000686645508
2020-08-31,23.739999771118164
2020-09-01,23.829999923706055
2020-09-02,23.860000610351562
2020-09-03,23.739999771118164
2020-09-04,23.690000534057617
2020-09-08,23.579999923706055
2020-09-09,23.719999313354492
2020-09-10,23.670000076293945
2020-09-11,23.690000534057617
2020-09-14,23.690000534057617
2020-09-15,23.709999084472656
2020-09-16,23.729999542236328
2020-09-17,23.739999771118164
2020-09-18,23.670000076293945
2020-09-21,23.440000534057617
2020-09-22,23.510000228881836
2020-09-23,23.31999969482422
2020-09-24,23.280000686645508
2020-09-25,23.270000457763672
2020-09-28,23.3700008392334
2020-09-29,23.3700008392334
2020-09-30,23.489999771118164
2020-10-01,23.559999465942383
2020-10-02,23.56999969482422
2020-10-05,23.68000030517578
2020-10-06,23.68000030517578
2020-10-07,23.760000228881836
2020-10-08,23.790000915527344
2020-10-09,23.809999465942383
2020-10-12,23.950000762939453
2020-10-13,23.8799991607666
2020-10-14,23.809999465942383
2020-10-15,23.780000686645508
2020-10-16,23.774999618530273
2020-10-19,23.599000930786133
2020-10-20,23.674999237060547
2020-10-21,23.670000076293945
2020-10-22,23.740999221801758
2020-10-23,23.774999618530273
2020-10-26,23.6299991607666
2020-10-27,23.6200008392334
2020-10-28,23.43000030517578
2020-10-29,23.479999542236328
2020-10-30,23.530000686645508
2020-11-02,23.59000015258789
2020-11-03,23.780000686645508
2020-11-04,23.940000534057617
2020-11-05,23.989999771118164
2020-11-06,23.950000762939453
2020-11-09,24.1299991607666
2020-11-10,24.1200008392334
2020-11-11,24.110000610351562
2020-11-12,23.959999084472656
2020-11-13,24.049999237060547
2020-11-16,24.139999389648438
2020-11-17,24.170000076293945
2020-11-18,24.1299991607666
2020-11-19,24.229999542236328
2020-11-20,24.18000030517578
2020-11-23,24.110000610351562
2020-11-24,24.15999984741211
2020-11-25,24.200000762939453
2020-11-27,24.190000534057617
2020-11-30,24.170000076293945
2020-12-01,24.260000228881836
2020-12-02,24.31999969482422
2020-12-03,24.325000762939453
2020-12-04,24.399999618530273
2020-12-07,24.3799991607666
2020-12-08,24.3799991607666
2020-12-09,24.329999923706055
2020-12-10,24.389999389648438
2020-12-11,24.350000381469727
2020-12-14,24.34000015258789
2020-12-15,24.43000030517578
2020-12-16,24.389999389648438
2020-12-17,24.43000030517578
2020-12-18,24.440000534057617
2020-12-21,24.260000228881836
2020-12-22,24.299999237060547
2020-12-23,24.3799991607666
2020-12-24,24.440000534057617
2020-12-28,24.459999084472656
2020-12-29,24.440000534057617
2020-12-30,24.479999542236328
2020-12-31,24.510000228881836
2021-01-04,24.459999084472656
2021-01-05,24.459999084472656
2021-01-06,24.440000534057617
2021-01-07,24.5
2021-01-08,24.530000686645508
2021-01-11,24.420000076293945
2021-01-12,24.469999313354492
2021-01-13,24.510000228881836
2021-01-14,24.489999771118164
2021-01-15,24.5
2021-01-19,24.43000030517578
2021-01-20,24.459999084472656
2021-01-21,24.44499969482422
2021-01-22,24.420000076293945
2021-01-25,24.399999618530273
2021-01-26,24.399999618530273
2021-01-27,24.34000015258789
2021-01-28,24.399999618530273
2021-01-29,24.329999923706055
2021-02-01,24.399999618530273
2021-02-02,24.469999313354492
2021-02-03,24.489999771118164
2021-02-04,24.530000686645508
2021-02-05,24.559999465942383
2021-02-08,24.610000610351562
2021-02-09,24.559999465942383
2021-02-10,24.584999084472656
2021-02-11,24.610000610351562
2021-02-12,24.649999618530273
2021-02-16,24.6200008392334
2021-02-17,24.6299991607666
2021-02-18,24.610000610351562
2021-02-19,24.6200008392334
2021-02-22,24.489999771118164
2021-02-23,24.520000457763672
2021-02-24,24.530000686645508
2021-02-25,24.399999618530273
2021-02-26,24.3799991607666
2021-03-01,24.540000915527344
2021-03-02,24.520000457763672
2021-03-03,24.489999771118164
2021-03-04,24.420000076293945
2021-03-05,24.475000381469727
2021-03-08,24.360000610351562
2021-03-09,24.389999389648438
2021-03-10,24.450000762939453
2021-03-11,24.510000228881836
2021-03-12,24.475000381469727
2021-03-15,24.489999771118164
2021-03-16,24.43000030517578
2021-03-17,24.469999313354492
2021-03-18,24.3439998626709
2021-03-19,24.420000076293945
2021-03-22,24.389999389648438
2021-03-23,24.389999389648438
2021-03-24,24.420000076293945
2021-03-25,24.450000762939453
2021-03-26,24.5
2021-03-29,24.520000457763672
2021-03-30,24.489999771118164
2021-03-31,24.549999237060547
2021-04-01,24.610000610351562
2021-04-05,24.6200008392334
2021-04-06,24.639999389648438
2021-04-07,24.639999389648438
2021-04-08,24.649999618530273
2021-04-09,24.6299991607666
2021-04-12,24.6200008392334
2021-04-13,24.6299991607666
2021-04-14,24.655000686645508
2021-04-15,24.700000762939453
2021-04-16,24.670000076293945
2021-04-19,24.56999969482422
2021-04-20,24.545000076293945
2021-04-21,24.59000015258789
2021-04-22,24.579999923706055
2021-04-23,24.610000610351562
2021-04-26,24.610000610351562
2021-04-27,24.59000015258789
2021-04-28,24.6200008392334
2021-04-29,24.639999389648438
2021-04-30,24.639999389648438
2021-05-03,24.639999389648438
2021-05-04,24.6200008392334
2021-05-05,24.655000686645508
2021-05-06,24.670000076293945
2021-05-07,24.690000534057617
2021-05-10,24.65999984741211
2021-05-11,24.6299991607666
2021-05-12,24.559999465942383
2021-05-13,24.610000610351562
2021-05-14,24.649999618530273
