,ACWX
2009-06-26,33.33000183105469
2009-06-29,33.630001068115234
2009-06-30,33.209999084472656
2009-07-01,33.75
2009-07-02,32.79999923706055
2009-07-06,32.709999084472656
2009-07-07,31.940000534057617
2009-07-08,31.780000686645508
2009-07-09,32.189998626708984
2009-07-10,31.8700008392334
2009-07-13,32.36000061035156
2009-07-14,32.630001068115234
2009-07-15,33.90999984741211
2009-07-16,34.18000030517578
2009-07-17,34.13999938964844
2009-07-20,35.040000915527344
2009-07-21,35.13999938964844
2009-07-22,35.15999984741211
2009-07-23,35.93000030517578
2009-07-24,36.09000015258789
2009-07-27,36.13999938964844
2009-07-28,35.95000076293945
2009-07-29,35.63999938964844
2009-07-30,36.380001068115234
2009-07-31,36.79999923706055
2009-08-03,37.75
2009-08-04,37.66999816894531
2009-08-05,37.52000045776367
2009-08-06,37.11000061035156
2009-08-07,37.31999969482422
2009-08-10,37.0099983215332
2009-08-11,36.599998474121094
2009-08-12,37.0
2009-08-13,37.59000015258789
2009-08-14,37.290000915527344
2009-08-17,36.0
2009-08-18,36.689998626708984
2009-08-19,36.790000915527344
2009-08-20,37.31999969482422
2009-08-21,37.970001220703125
2009-08-24,37.93000030517578
2009-08-25,38.2599983215332
2009-08-26,38.040000915527344
2009-08-27,38.27000045776367
2009-08-28,38.189998626708984
2009-08-31,37.83000183105469
2009-09-01,36.9900016784668
2009-09-02,37.0
2009-09-03,37.40999984741211
2009-09-04,37.9900016784668
2009-09-08,38.779998779296875
2009-09-09,39.11000061035156
2009-09-10,39.529998779296875
2009-09-11,39.529998779296875
2009-09-14,39.58000183105469
2009-09-15,39.650001525878906
2009-09-16,40.40999984741211
2009-09-17,40.15999984741211
2009-09-18,40.25
2009-09-21,39.939998626708984
2009-09-22,40.43000030517578
2009-09-23,40.02000045776367
2009-09-24,39.349998474121094
2009-09-25,39.2599983215332
2009-09-28,39.720001220703125
2009-09-29,39.68000030517578
2009-09-30,39.869998931884766
2009-10-01,38.63999938964844
2009-10-02,38.31999969482422
2009-10-05,38.97999954223633
2009-10-06,39.59000015258789
2009-10-07,39.7400016784668
2009-10-08,40.36000061035156
2009-10-09,40.369998931884766
2009-10-12,40.599998474121094
2009-10-13,40.630001068115234
2009-10-14,41.599998474121094
2009-10-15,41.72999954223633
2009-10-16,41.09000015258789
2009-10-19,41.72999954223633
2009-10-20,41.40999984741211
2009-10-21,41.349998474121094
2009-10-22,41.720001220703125
2009-10-23,41.08000183105469
2009-10-26,40.470001220703125
2009-10-27,40.06999969482422
2009-10-28,38.77000045776367
2009-10-29,40.130001068115234
2009-10-30,38.709999084472656
2009-11-02,39.18000030517578
2009-11-03,39.099998474121094
2009-11-04,39.47999954223633
2009-11-05,40.11000061035156
2009-11-06,40.15999984741211
2009-11-09,41.400001525878906
2009-11-10,41.22999954223633
2009-11-11,41.400001525878906
2009-11-12,40.7400016784668
2009-11-13,41.29999923706055
2009-11-16,41.9900016784668
2009-11-17,41.779998779296875
2009-11-18,41.75
2009-11-19,40.93000030517578
2009-11-20,40.689998626708984
2009-11-23,41.400001525878906
2009-11-24,41.15999984741211
2009-11-25,41.7599983215332
2009-11-27,40.400001525878906
2009-11-30,40.59000015258789
2009-12-01,41.7599983215332
2009-12-02,41.880001068115234
2009-12-03,41.630001068115234
2009-12-04,41.59000015258789
2009-12-07,41.400001525878906
2009-12-08,40.619998931884766
2009-12-09,40.66999816894531
2009-12-10,40.75
2009-12-11,40.75
2009-12-14,41.150001525878906
2009-12-15,40.77000045776367
2009-12-16,41.189998626708984
2009-12-17,40.2400016784668
2009-12-18,40.310001373291016
2009-12-21,40.439998626708984
2009-12-22,40.459999084472656
2009-12-23,40.7599983215332
2009-12-24,41.060001373291016
2009-12-28,41.04999923706055
2009-12-29,41.220001220703125
2009-12-30,41.060001373291016
2009-12-31,40.90999984741211
2010-01-04,42.060001373291016
2010-01-05,42.209999084472656
2010-01-06,42.36000061035156
2010-01-07,42.060001373291016
2010-01-08,42.380001068115234
2010-01-11,42.75
2010-01-12,42.27000045776367
2010-01-13,42.529998779296875
2010-01-14,42.650001525878906
2010-01-15,42.04999923706055
2010-01-19,42.58000183105469
2010-01-20,41.459999084472656
2010-01-21,40.4900016784668
2010-01-22,39.619998931884766
2010-01-25,40.15999984741211
2010-01-26,39.79999923706055
2010-01-27,39.63999938964844
2010-01-28,38.9900016784668
2010-01-29,38.52000045776367
2010-02-01,39.29999923706055
2010-02-02,39.90999984741211
2010-02-03,39.63999938964844
2010-02-04,37.970001220703125
2010-02-05,37.45000076293945
2010-02-08,37.099998474121094
2010-02-09,38.2400016784668
2010-02-10,38.11000061035156
2010-02-11,38.599998474121094
2010-02-12,38.31999969482422
2010-02-16,39.20000076293945
2010-02-17,39.29999923706055
2010-02-18,39.54999923706055
2010-02-19,39.29999923706055
2010-02-22,39.34000015258789
2010-02-23,38.790000915527344
2010-02-24,39.02000045776367
2010-02-25,38.779998779296875
2010-02-26,39.02000045776367
2010-03-01,39.47999954223633
2010-03-02,39.81999969482422
2010-03-03,40.18000030517578
2010-03-04,40.02000045776367
2010-03-05,40.84000015258789
2010-03-08,40.849998474121094
2010-03-09,40.75
2010-03-10,40.91999816894531
2010-03-11,41.11000061035156
2010-03-12,41.2599983215332
2010-03-15,41.029998779296875
2010-03-16,41.54999923706055
2010-03-17,41.84000015258789
2010-03-18,41.560001373291016
2010-03-19,41.189998626708984
2010-03-22,41.279998779296875
2010-03-23,41.599998474121094
2010-03-24,40.93000030517578
2010-03-25,40.86000061035156
2010-03-26,41.189998626708984
2010-03-29,41.68000030517578
2010-03-30,41.720001220703125
2010-03-31,41.689998626708984
2010-04-01,42.439998626708984
2010-04-05,42.599998474121094
2010-04-06,42.650001525878906
2010-04-07,42.2599983215332
2010-04-08,42.279998779296875
2010-04-09,42.75
2010-04-12,42.810001373291016
2010-04-13,42.72999954223633
2010-04-14,43.2599983215332
2010-04-15,43.189998626708984
2010-04-16,42.2400016784668
2010-04-19,42.130001068115234
2010-04-20,42.5099983215332
2010-04-21,42.2400016784668
2010-04-22,42.02000045776367
2010-04-23,42.27000045776367
2010-04-26,42.25
2010-04-27,40.689998626708984
2010-04-28,40.779998779296875
2010-04-29,41.380001068115234
2010-04-30,40.7400016784668
2010-05-03,41.06999969482422
2010-05-04,39.52000045776367
2010-05-05,38.68000030517578
2010-05-06,37.20000076293945
2010-05-07,37.15999984741211
2010-05-10,39.33000183105469
2010-05-11,38.810001373291016
2010-05-12,39.310001373291016
2010-05-13,38.849998474121094
2010-05-14,37.88999938964844
2010-05-17,37.810001373291016
2010-05-18,37.08000183105469
2010-05-19,36.97999954223633
2010-05-20,35.470001220703125
2010-05-21,36.400001525878906
2010-05-24,35.7599983215332
2010-05-25,35.630001068115234
2010-05-26,35.2400016784668
2010-05-27,37.20000076293945
2010-05-28,36.540000915527344
2010-06-01,36.099998474121094
2010-06-02,37.150001525878906
2010-06-03,36.970001220703125
2010-06-04,35.470001220703125
2010-06-07,35.04999923706055
2010-06-08,35.689998626708984
2010-06-09,35.34000015258789
2010-06-10,36.81999969482422
2010-06-11,36.810001373291016
2010-06-14,36.959999084472656
2010-06-15,38.06999969482422
2010-06-16,37.959999084472656
2010-06-17,38.130001068115234
2010-06-18,38.18000030517578
2010-06-21,38.18000030517578
2010-06-22,37.619998931884766
2010-06-23,37.290000915527344
2010-06-24,36.66999816894531
2010-06-25,36.970001220703125
2010-06-28,36.7599983215332
2010-06-29,35.459999084472656
2010-06-30,35.150001525878906
2010-07-01,35.5
2010-07-02,35.400001525878906
2010-07-06,36.11000061035156
2010-07-07,37.119998931884766
2010-07-08,37.349998474121094
2010-07-09,37.59000015258789
2010-07-12,37.349998474121094
2010-07-13,37.97999954223633
2010-07-14,38.08000183105469
2010-07-15,38.13999938964844
2010-07-16,37.040000915527344
2010-07-19,37.2400016784668
2010-07-20,37.68000030517578
2010-07-21,37.099998474121094
2010-07-22,38.27000045776367
2010-07-23,38.65999984741211
2010-07-26,38.91999816894531
2010-07-27,38.939998626708984
2010-07-28,38.720001220703125
2010-07-29,39.0
2010-07-30,39.060001373291016
2010-08-02,40.08000183105469
2010-08-03,40.0099983215332
2010-08-04,40.099998474121094
2010-08-05,40.029998779296875
2010-08-06,40.02000045776367
2010-08-09,40.130001068115234
2010-08-10,39.83000183105469
2010-08-11,38.119998931884766
2010-08-12,38.099998474121094
2010-08-13,38.099998474121094
2010-08-16,38.400001525878906
2010-08-17,38.86000061035156
2010-08-18,38.90999984741211
2010-08-19,38.38999938964844
2010-08-20,38.06999969482422
2010-08-23,37.93000030517578
2010-08-24,37.33000183105469
2010-08-25,37.349998474121094
2010-08-26,37.279998779296875
2010-08-27,38.06999969482422
2010-08-30,37.619998931884766
2010-08-31,37.540000915527344
2010-09-01,38.88999938964844
2010-09-02,39.04999923706055
2010-09-03,39.470001220703125
2010-09-07,38.869998931884766
2010-09-08,39.189998626708984
2010-09-09,39.529998779296875
2010-09-10,39.61000061035156
2010-09-13,40.380001068115234
2010-09-14,40.56999969482422
2010-09-15,40.58000183105469
2010-09-16,40.439998626708984
2010-09-17,40.279998779296875
2010-09-20,40.95000076293945
2010-09-21,40.90999984741211
2010-09-22,40.83000183105469
2010-09-23,40.45000076293945
2010-09-24,41.369998931884766
2010-09-27,41.209999084472656
2010-09-28,41.52000045776367
2010-09-29,41.470001220703125
2010-09-30,41.369998931884766
2010-10-01,41.77000045776367
2010-10-04,41.310001373291016
2010-10-05,42.369998931884766
2010-10-06,42.68000030517578
2010-10-07,42.52000045776367
2010-10-08,42.81999969482422
2010-10-11,42.650001525878906
2010-10-12,42.689998626708984
2010-10-13,43.220001220703125
2010-10-14,43.40999984741211
2010-10-15,43.2400016784668
2010-10-18,43.400001525878906
2010-10-19,42.290000915527344
2010-10-20,43.040000915527344
2010-10-21,42.79999923706055
2010-10-22,42.939998626708984
2010-10-25,43.09000015258789
2010-10-26,42.90999984741211
2010-10-27,42.40999984741211
2010-10-28,42.77000045776367
2010-10-29,42.810001373291016
2010-11-01,42.709999084472656
2010-11-02,43.36000061035156
2010-11-03,43.65999984741211
2010-11-04,44.709999084472656
2010-11-05,44.599998474121094
2010-11-08,44.41999816894531
2010-11-09,43.959999084472656
2010-11-10,44.20000076293945
2010-11-11,43.83000183105469
2010-11-12,43.279998779296875
2010-11-15,43.2599983215332
2010-11-16,42.279998779296875
2010-11-17,42.4900016784668
2010-11-18,43.43000030517578
2010-11-19,43.5099983215332
2010-11-22,43.20000076293945
2010-11-23,41.95000076293945
2010-11-24,42.599998474121094
2010-11-26,41.970001220703125
2010-11-29,41.63999938964844
2010-11-30,41.279998779296875
2010-12-01,42.43000030517578
2010-12-02,43.2400016784668
2010-12-03,43.560001373291016
2010-12-06,43.380001068115234
2010-12-07,43.34000015258789
2010-12-08,43.41999816894531
2010-12-09,43.439998626708984
2010-12-10,43.59000015258789
2010-12-13,43.959999084472656
2010-12-14,44.06999969482422
2010-12-15,43.52000045776367
2010-12-16,43.66999816894531
2010-12-17,43.5
2010-12-20,43.5099983215332
2010-12-21,43.43000030517578
2010-12-22,43.52000045776367
2010-12-23,43.560001373291016
2010-12-27,43.4900016784668
2010-12-28,43.439998626708984
2010-12-29,43.88999938964844
2010-12-30,43.84000015258789
2010-12-31,44.040000915527344
2011-01-03,44.40999984741211
2011-01-04,44.16999816894531
2011-01-05,44.130001068115234
2011-01-06,43.7400016784668
2011-01-07,43.52000045776367
2011-01-10,43.29999923706055
2011-01-11,43.61000061035156
2011-01-12,44.5099983215332
2011-01-13,44.540000915527344
2011-01-14,44.7599983215332
2011-01-18,44.9900016784668
2011-01-19,44.66999816894531
2011-01-20,44.220001220703125
2011-01-21,44.27000045776367
2011-01-24,44.720001220703125
2011-01-25,44.66999816894531
2011-01-26,44.90999984741211
2011-01-27,44.970001220703125
2011-01-28,43.939998626708984
2011-01-31,44.279998779296875
2011-02-01,45.34000015258789
2011-02-02,45.31999969482422
2011-02-03,45.36000061035156
2011-02-04,45.31999969482422
2011-02-07,45.40999984741211
2011-02-08,45.56999969482422
2011-02-09,45.25
2011-02-10,44.95000076293945
2011-02-11,45.029998779296875
2011-02-14,45.13999938964844
2011-02-15,45.060001373291016
2011-02-16,45.59000015258789
2011-02-17,45.779998779296875
2011-02-18,45.91999816894531
2011-02-22,44.560001373291016
2011-02-23,44.63999938964844
2011-02-24,44.720001220703125
2011-02-25,45.290000915527344
2011-02-28,45.720001220703125
2011-03-01,45.099998474121094
2011-03-02,45.47999954223633
2011-03-03,46.04999923706055
2011-03-04,45.7599983215332
2011-03-07,45.2400016784668
2011-03-08,45.52000045776367
2011-03-09,45.470001220703125
2011-03-10,44.31999969482422
2011-03-11,44.45000076293945
2011-03-14,43.90999984741211
2011-03-15,43.0099983215332
2011-03-16,41.81999969482422
2011-03-17,43.02000045776367
2011-03-18,43.560001373291016
2011-03-21,44.58000183105469
2011-03-22,44.31999969482422
2011-03-23,44.43000030517578
2011-03-24,45.0
2011-03-25,44.66999816894531
2011-03-28,44.630001068115234
2011-03-29,44.939998626708984
2011-03-30,45.529998779296875
2011-03-31,45.45000076293945
2011-04-01,45.91999816894531
2011-04-04,46.06999969482422
