,DSKE
2017-04-12,9.649999618530273
2017-04-13,9.930000305175781
2017-04-17,9.920000076293945
2017-04-18,9.899999618530273
2017-04-19,9.789999961853027
2017-04-20,9.760000228881836
2017-04-21,9.789999961853027
2017-04-24,9.729999542236328
2017-04-25,9.979999542236328
2017-04-26,10.109999656677246
2017-04-27,10.15999984741211
2017-04-28,10.149999618530273
2017-05-01,10.100000381469727
2017-05-02,10.130000114440918
2017-05-03,10.1899995803833
2017-05-04,10.170000076293945
2017-05-05,10.0
2017-05-08,9.90999984741211
2017-05-09,9.880000114440918
2017-05-10,9.899999618530273
2017-05-11,10.09000015258789
2017-05-12,10.119999885559082
2017-05-15,10.0
2017-05-16,9.850000381469727
2017-05-17,9.619999885559082
2017-05-18,9.920000076293945
2017-05-19,9.920000076293945
2017-05-22,9.789999961853027
2017-05-23,9.720000267028809
2017-05-24,9.90999984741211
2017-05-25,9.899999618530273
2017-05-26,9.789999961853027
2017-05-30,9.609999656677246
2017-05-31,9.4399995803833
2017-06-01,9.3100004196167
2017-06-02,9.220000267028809
2017-06-05,8.880000114440918
2017-06-06,9.100000381469727
2017-06-07,8.869999885559082
2017-06-08,9.020000457763672
2017-06-09,9.359999656677246
2017-06-12,10.170000076293945
2017-06-13,10.09000015258789
2017-06-14,10.0600004196167
2017-06-15,10.210000038146973
2017-06-16,10.029999732971191
2017-06-19,10.279999732971191
2017-06-20,10.359999656677246
2017-06-21,10.279999732971191
2017-06-22,10.140000343322754
2017-06-23,10.140000343322754
2017-06-26,10.3100004196167
2017-06-27,10.399999618530273
2017-06-28,10.789999961853027
2017-06-29,11.050000190734863
2017-06-30,11.130000114440918
2017-07-03,11.40999984741211
2017-07-05,11.550000190734863
2017-07-06,11.6899995803833
2017-07-07,12.0
2017-07-10,11.90999984741211
2017-07-11,12.050000190734863
2017-07-12,12.319999694824219
2017-07-13,12.300000190734863
2017-07-14,12.390000343322754
2017-07-17,12.430000305175781
2017-07-18,12.199999809265137
2017-07-19,12.109999656677246
2017-07-20,12.180000305175781
2017-07-21,12.3100004196167
2017-07-24,12.210000038146973
2017-07-25,12.34000015258789
2017-07-26,12.399999618530273
2017-07-27,12.260000228881836
2017-07-28,12.210000038146973
2017-07-31,12.1899995803833
2017-08-01,12.34000015258789
2017-08-02,12.399999618530273
2017-08-03,12.300000190734863
2017-08-04,12.350000381469727
2017-08-07,12.289999961853027
2017-08-08,12.390000343322754
2017-08-09,12.079999923706055
2017-08-10,12.109999656677246
2017-08-11,12.109999656677246
2017-08-14,12.210000038146973
2017-08-15,12.210000038146973
2017-08-16,12.109999656677246
2017-08-17,12.069999694824219
2017-08-18,12.399999618530273
2017-08-21,12.319999694824219
2017-08-22,12.359999656677246
2017-08-23,12.369999885559082
2017-08-24,12.34000015258789
2017-08-25,12.3100004196167
2017-08-28,12.329999923706055
2017-08-29,12.699999809265137
2017-08-30,12.930000305175781
2017-08-31,13.100000381469727
2017-09-01,13.15999984741211
2017-09-05,13.359999656677246
2017-09-06,13.220000267028809
2017-09-07,13.100000381469727
2017-09-08,12.979999542236328
2017-09-11,12.9399995803833
2017-09-12,12.890000343322754
2017-09-13,12.789999961853027
2017-09-14,12.920000076293945
2017-09-15,12.960000038146973
2017-09-18,12.699999809265137
2017-09-19,12.770000457763672
2017-09-20,12.800000190734863
2017-09-21,12.760000228881836
2017-09-22,12.800000190734863
2017-09-25,12.579999923706055
2017-09-26,12.739999771118164
2017-09-27,12.760000228881836
2017-09-28,13.010000228881836
2017-09-29,13.050000190734863
2017-10-02,13.239999771118164
2017-10-03,13.350000381469727
2017-10-04,13.520000457763672
2017-10-05,13.59000015258789
2017-10-06,13.729999542236328
2017-10-09,14.079999923706055
2017-10-10,14.050000190734863
2017-10-11,14.039999961853027
2017-10-12,14.170000076293945
2017-10-13,13.529999732971191
2017-10-16,13.640000343322754
2017-10-17,13.649999618530273
2017-10-18,13.789999961853027
2017-10-19,13.84000015258789
2017-10-20,13.9399995803833
2017-10-23,13.789999961853027
2017-10-24,13.779999732971191
2017-10-25,13.699999809265137
2017-10-26,13.899999618530273
2017-10-27,13.970000267028809
2017-10-30,13.729999542236328
2017-10-31,13.829999923706055
2017-11-01,13.59000015258789
2017-11-02,13.630000114440918
2017-11-03,13.520000457763672
2017-11-06,13.5
2017-11-07,13.390000343322754
2017-11-08,13.359999656677246
2017-11-09,12.739999771118164
2017-11-10,12.609999656677246
2017-11-13,12.449999809265137
2017-11-14,12.220000267028809
2017-11-15,11.819999694824219
2017-11-16,11.609999656677246
2017-11-17,11.359999656677246
2017-11-20,11.710000038146973
2017-11-21,12.020000457763672
2017-11-22,12.15999984741211
2017-11-24,12.25
2017-11-27,12.520000457763672
2017-11-28,12.699999809265137
2017-11-29,12.6899995803833
2017-11-30,12.6899995803833
2017-12-01,12.84000015258789
2017-12-04,12.989999771118164
2017-12-05,13.569999694824219
2017-12-06,13.199999809265137
2017-12-07,13.279999732971191
2017-12-08,13.430000305175781
2017-12-11,13.5600004196167
2017-12-12,13.640000343322754
2017-12-13,13.850000381469727
2017-12-14,13.800000190734863
2017-12-15,14.029999732971191
2017-12-18,14.140000343322754
2017-12-19,14.020000457763672
2017-12-20,14.020000457763672
2017-12-21,13.949999809265137
2017-12-22,14.180000305175781
2017-12-26,14.279999732971191
2017-12-27,14.470000267028809
2017-12-28,14.369999885559082
2017-12-29,14.289999961853027
2018-01-02,14.319999694824219
2018-01-03,14.170000076293945
2018-01-04,13.960000038146973
2018-01-05,13.970000267028809
2018-01-08,14.039999961853027
2018-01-09,13.720000267028809
2018-01-10,13.579999923706055
2018-01-11,14.109999656677246
2018-01-12,14.289999961853027
2018-01-16,14.069999694824219
2018-01-17,14.020000457763672
2018-01-18,13.979999542236328
2018-01-19,14.149999618530273
2018-01-22,14.079999923706055
2018-01-23,13.989999771118164
2018-01-24,13.979999542236328
2018-01-25,13.970000267028809
2018-01-26,13.989999771118164
2018-01-29,13.6899995803833
2018-01-30,13.369999885559082
2018-01-31,13.5
2018-02-01,13.59000015258789
2018-02-02,13.350000381469727
2018-02-05,12.859999656677246
2018-02-06,13.319999694824219
2018-02-07,13.15999984741211
2018-02-08,12.630000114440918
2018-02-09,12.979999542236328
2018-02-12,12.100000381469727
2018-02-13,11.949999809265137
2018-02-14,11.430000305175781
2018-02-15,10.609999656677246
2018-02-16,10.65999984741211
2018-02-20,10.489999771118164
2018-02-21,10.350000381469727
2018-02-22,10.220000267028809
2018-02-23,10.6899995803833
2018-02-26,10.8100004196167
2018-02-27,10.350000381469727
2018-02-28,10.0600004196167
2018-03-01,10.050000190734863
2018-03-02,10.170000076293945
2018-03-05,9.979999542236328
2018-03-06,10.079999923706055
2018-03-07,10.109999656677246
2018-03-08,10.229999542236328
2018-03-09,10.279999732971191
2018-03-12,10.279999732971191
2018-03-13,10.579999923706055
2018-03-14,10.369999885559082
2018-03-15,10.399999618530273
2018-03-16,10.5600004196167
2018-03-19,10.579999923706055
2018-03-20,10.460000038146973
2018-03-21,10.59000015258789
2018-03-22,10.220000267028809
2018-03-23,9.970000267028809
2018-03-26,9.800000190734863
2018-03-27,9.670000076293945
2018-03-28,9.609999656677246
2018-03-29,9.789999961853027
2018-04-02,9.350000381469727
2018-04-03,9.600000381469727
2018-04-04,9.609999656677246
2018-04-05,9.5600004196167
2018-04-06,9.34000015258789
2018-04-09,8.989999771118164
2018-04-10,8.989999771118164
2018-04-11,8.899999618530273
2018-04-12,9.020000457763672
2018-04-13,8.989999771118164
2018-04-16,9.170000076293945
2018-04-17,9.109999656677246
2018-04-18,9.069999694824219
2018-04-19,8.989999771118164
2018-04-20,8.880000114440918
2018-04-23,8.699999809265137
2018-04-24,8.520000457763672
2018-04-25,8.40999984741211
2018-04-26,8.390000343322754
2018-04-27,8.34000015258789
2018-04-30,8.279999732971191
2018-05-01,8.550000190734863
2018-05-02,8.65999984741211
2018-05-03,8.489999771118164
2018-05-04,8.699999809265137
2018-05-07,8.739999771118164
2018-05-08,9.359999656677246
2018-05-09,9.350000381469727
2018-05-10,9.140000343322754
2018-05-11,9.300000190734863
2018-05-14,9.329999923706055
2018-05-15,9.100000381469727
2018-05-16,9.170000076293945
2018-05-17,9.220000267028809
2018-05-18,9.4399995803833
2018-05-21,9.579999923706055
2018-05-22,9.369999885559082
2018-05-23,9.600000381469727
2018-05-24,9.640000343322754
2018-05-25,9.489999771118164
2018-05-29,9.449999809265137
2018-05-30,9.59000015258789
2018-05-31,9.520000457763672
2018-06-01,9.640000343322754
2018-06-04,9.4399995803833
2018-06-05,9.1899995803833
2018-06-06,9.039999961853027
2018-06-07,9.220000267028809
2018-06-08,9.479999542236328
2018-06-11,9.779999732971191
2018-06-12,9.989999771118164
2018-06-13,9.970000267028809
2018-06-14,9.829999923706055
2018-06-15,9.880000114440918
2018-06-18,9.90999984741211
2018-06-19,9.899999618530273
2018-06-20,10.020000457763672
2018-06-21,10.100000381469727
2018-06-22,9.819999694824219
2018-06-25,9.970000267028809
2018-06-26,9.970000267028809
2018-06-27,9.770000457763672
2018-06-28,9.880000114440918
2018-06-29,9.930000305175781
2018-07-02,10.039999961853027
2018-07-03,9.970000267028809
2018-07-05,9.9399995803833
2018-07-06,9.890000343322754
2018-07-09,10.0
2018-07-10,9.90999984741211
2018-07-11,9.579999923706055
2018-07-12,9.420000076293945
2018-07-13,9.479999542236328
2018-07-16,9.4399995803833
2018-07-17,9.390000343322754
2018-07-18,9.489999771118164
2018-07-19,9.5600004196167
2018-07-20,9.529999732971191
2018-07-23,9.529999732971191
2018-07-24,9.329999923706055
2018-07-25,8.65999984741211
2018-07-26,8.289999961853027
2018-07-27,8.319999694824219
2018-07-30,8.489999771118164
2018-07-31,8.6899995803833
2018-08-01,8.510000228881836
2018-08-02,8.600000381469727
2018-08-03,8.4399995803833
2018-08-06,8.479999542236328
2018-08-07,8.40999984741211
2018-08-08,8.529999732971191
2018-08-09,8.989999771118164
2018-08-10,9.010000228881836
2018-08-13,8.859999656677246
2018-08-14,8.789999961853027
2018-08-15,8.6899995803833
2018-08-16,8.6899995803833
2018-08-17,8.779999732971191
2018-08-20,9.0
2018-08-21,9.260000228881836
2018-08-22,9.4399995803833
2018-08-23,8.989999771118164
2018-08-24,8.90999984741211
2018-08-27,9.149999618530273
2018-08-28,8.899999618530273
2018-08-29,8.890000343322754
2018-08-30,9.020000457763672
2018-08-31,8.989999771118164
2018-09-04,8.59000015258789
2018-09-05,8.739999771118164
2018-09-06,8.539999961853027
2018-09-07,8.649999618530273
2018-09-10,8.970000267028809
2018-09-11,8.880000114440918
2018-09-12,8.850000381469727
2018-09-13,8.819999694824219
2018-09-14,8.890000343322754
2018-09-17,8.779999732971191
2018-09-18,8.800000190734863
2018-09-19,8.850000381469727
2018-09-20,8.670000076293945
2018-09-21,8.5
2018-09-24,8.25
2018-09-25,8.229999542236328
2018-09-26,8.069999694824219
2018-09-27,8.0600004196167
2018-09-28,8.020000457763672
2018-10-01,8.199999809265137
2018-10-02,7.820000171661377
2018-10-03,7.96999979019165
2018-10-04,7.820000171661377
2018-10-05,7.730000019073486
2018-10-08,7.980000019073486
2018-10-09,7.860000133514404
2018-10-10,7.409999847412109
2018-10-11,7.239999771118164
2018-10-12,7.349999904632568
2018-10-15,7.449999809265137
2018-10-16,7.630000114440918
2018-10-17,7.659999847412109
2018-10-18,7.329999923706055
2018-10-19,7.119999885559082
2018-10-22,6.860000133514404
2018-10-23,6.670000076293945
2018-10-24,6.050000190734863
2018-10-25,6.309999942779541
2018-10-26,6.21999979019165
2018-10-29,5.929999828338623
2018-10-30,6.099999904632568
2018-10-31,6.079999923706055
2018-11-01,6.260000228881836
2018-11-02,6.070000171661377
2018-11-05,6.059999942779541
2018-11-06,5.659999847412109
2018-11-07,5.324999809265137
2018-11-08,5.730000019073486
2018-11-09,5.510000228881836
2018-11-12,5.119999885559082
2018-11-13,5.260000228881836
2018-11-14,5.025000095367432
2018-11-15,5.050000190734863
2018-11-16,4.849999904632568
2018-11-19,4.789999961853027
2018-11-20,4.590000152587891
2018-11-21,4.670000076293945
2018-11-23,4.619999885559082
2018-11-26,4.519999980926514
2018-11-27,4.380000114440918
2018-11-28,4.579999923706055
2018-11-29,4.150000095367432
2018-11-30,4.019999980926514
2018-12-03,4.039999961853027
2018-12-04,3.5399999618530273
2018-12-06,3.4600000381469727
2018-12-07,3.25
2018-12-10,3.3299999237060547
2018-12-11,3.450000047683716
2018-12-12,3.319999933242798
2018-12-13,3.259999990463257
2018-12-14,3.3499999046325684
2018-12-17,3.259999990463257
2018-12-18,3.4100000858306885
2018-12-19,3.5899999141693115
2018-12-20,3.5
2018-12-21,3.680000066757202
2018-12-24,3.380000114440918
2018-12-26,3.6500000953674316
2018-12-27,3.569999933242798
2018-12-28,3.6700000762939453
2018-12-31,3.680000066757202
2019-01-02,3.7699999809265137
2019-01-03,3.6600000858306885
2019-01-04,3.930000066757202
2019-01-07,4.050000190734863
2019-01-08,4.119999885559082
2019-01-09,4.099999904632568
2019-01-10,4.130000114440918
2019-01-11,4.03000020980835
2019-01-14,3.930000066757202
2019-01-15,3.8499999046325684
2019-01-16,3.8299999237060547
2019-01-17,3.890000104904175
2019-01-18,4.230000019073486
2019-01-22,4.440000057220459
2019-01-23,4.159999847412109
2019-01-24,4.239999771118164
2019-01-25,4.420000076293945
2019-01-28,4.150000095367432
2019-01-29,4.110000133514404
2019-01-30,4.039999961853027
2019-01-31,4.170000076293945
2019-02-01,4.159999847412109
2019-02-04,4.179999828338623
2019-02-05,4.289999961853027
2019-02-06,4.300000190734863
2019-02-07,4.480000019073486
2019-02-08,4.239999771118164
2019-02-11,4.360000133514404
2019-02-12,4.449999809265137
2019-02-13,4.489999771118164
2019-02-14,4.590000152587891
2019-02-15,4.860000133514404
2019-02-19,4.699999809265137
2019-02-20,4.849999904632568
2019-02-21,4.889999866485596
2019-02-22,4.920000076293945
2019-02-25,4.809999942779541
2019-02-26,4.789999961853027
2019-02-27,4.78000020980835
2019-02-28,4.75
2019-03-01,4.739999771118164
2019-03-04,4.800000190734863
2019-03-05,4.659999847412109
2019-03-06,4.329999923706055
2019-03-07,4.409999847412109
2019-03-08,4.619999885559082
2019-03-11,5.079999923706055
2019-03-12,5.059999942779541
2019-03-13,5.079999923706055
2019-03-14,5.130000114440918
2019-03-15,5.170000076293945
2019-03-18,5.25
2019-03-19,5.139999866485596
2019-03-20,4.840000152587891
2019-03-21,4.929999828338623
2019-03-22,4.690000057220459
2019-03-25,4.78000020980835
2019-03-26,4.940000057220459
2019-03-27,5.070000171661377
2019-03-28,5.03000020980835
2019-03-29,5.090000152587891
2019-04-01,5.300000190734863
2019-04-02,5.289999961853027
2019-04-03,5.199999809265137
2019-04-04,5.199999809265137
2019-04-05,5.25
2019-04-08,5.389999866485596
2019-04-09,5.130000114440918
2019-04-10,5.099999904632568
2019-04-11,5.010000228881836
2019-04-12,5.150000095367432
2019-04-15,5.179999828338623
2019-04-16,5.230000019073486
2019-04-17,5.159999847412109
2019-04-18,5.170000076293945
2019-04-22,5.119999885559082
2019-04-23,5.079999923706055
2019-04-24,5.239999771118164
2019-04-25,5.150000095367432
2019-04-26,5.289999961853027
2019-04-29,5.260000228881836
2019-04-30,5.159999847412109
2019-05-01,5.090000152587891
2019-05-02,5.150000095367432
2019-05-03,5.510000228881836
2019-05-06,5.559999942779541
2019-05-07,5.389999866485596
2019-05-08,5.429999828338623
2019-05-09,5.46999979019165
2019-05-10,5.28000020980835
2019-05-13,5.119999885559082
2019-05-14,5.269999980926514
2019-05-15,5.260000228881836
2019-05-16,5.269999980926514
2019-05-17,5.170000076293945
2019-05-20,5.139999866485596
2019-05-21,5.090000152587891
2019-05-22,4.880000114440918
2019-05-23,4.460000038146973
2019-05-24,4.440000057220459
2019-05-28,4.320000171661377
2019-05-29,4.210000038146973
2019-05-30,4.349999904632568
2019-05-31,4.320000171661377
2019-06-03,4.170000076293945
2019-06-04,4.289999961853027
2019-06-05,4.119999885559082
2019-06-06,3.859999895095825
2019-06-07,3.990000009536743
2019-06-10,4.179999828338623
2019-06-11,4.150000095367432
2019-06-12,4.210000038146973
2019-06-13,4.159999847412109
2019-06-14,4.130000114440918
2019-06-17,4.099999904632568
2019-06-18,3.9700000286102295
2019-06-19,3.9000000953674316
2019-06-20,3.809999942779541
2019-06-21,3.930000066757202
2019-06-24,3.640000104904175
2019-06-25,3.6600000858306885
2019-06-26,3.7699999809265137
2019-06-27,3.549999952316284
2019-06-28,3.5999999046325684
2019-07-01,3.5299999713897705
2019-07-02,3.509999990463257
2019-07-03,3.549999952316284
2019-07-05,3.609999895095825
2019-07-08,3.509999990463257
2019-07-09,3.5199999809265137
2019-07-10,3.4600000381469727
2019-07-11,3.4800000190734863
2019-07-12,3.509999990463257
2019-07-15,3.4800000190734863
2019-07-16,3.619999885559082
2019-07-17,3.569999933242798
2019-07-18,3.5199999809265137
2019-07-19,3.549999952316284
2019-07-22,3.680000066757202
2019-07-23,3.6700000762939453
2019-07-24,3.869999885559082
2019-07-25,3.799999952316284
2019-07-26,3.7899999618530273
2019-07-29,3.7200000286102295
2019-07-30,3.740000009536743
2019-07-31,3.700000047683716
2019-08-01,3.5199999809265137
2019-08-02,3.5299999713897705
2019-08-05,2.5299999713897705
2019-08-06,2.2300000190734863
2019-08-07,2.069999933242798
2019-08-08,2.3499999046325684
2019-08-09,2.190000057220459
2019-08-12,2.2899999618530273
2019-08-13,2.2100000381469727
2019-08-14,2.009999990463257
2019-08-15,1.75
2019-08-16,1.8700000047683716
2019-08-19,1.840000033378601
2019-08-20,1.809999942779541
2019-08-21,1.809999942779541
2019-08-22,1.6699999570846558
2019-08-23,1.5499999523162842
2019-08-26,1.600000023841858
2019-08-27,1.5700000524520874
2019-08-28,1.6200000047683716
2019-08-29,1.7200000286102295
2019-08-30,1.7599999904632568
2019-09-03,1.7100000381469727
2019-09-04,1.7699999809265137
2019-09-05,2.0
2019-09-06,2.200000047683716
2019-09-09,2.700000047683716
2019-09-10,3.3399999141693115
2019-09-11,3.559999942779541
