,AAON
1993-10-04,0.6285070180892944
1993-10-05,0.608555018901825
1993-10-06,0.5886020064353943
1993-10-07,0.5786259770393372
1993-10-08,0.5786259770393372
1993-10-11,0.5985779762268066
1993-10-12,0.5985779762268066
1993-10-13,0.608555018901825
1993-10-14,0.5886020064353943
1993-10-15,0.5886020064353943
1993-10-18,0.5886020064353943
1993-10-19,0.5886020064353943
1993-10-20,0.608555018901825
1993-10-21,0.5786259770393372
1993-10-22,0.5786259770393372
1993-10-25,0.5486969947814941
1993-10-26,0.5387210249900818
1993-10-27,0.5586730241775513
1993-10-28,0.5586730241775513
1993-10-29,0.5686489939689636
1993-11-01,0.5486969947814941
1993-11-02,0.5486969947814941
1993-11-03,0.5586730241775513
1993-11-04,0.5287439823150635
1993-11-05,0.4888390004634857
1993-11-08,0.478863000869751
1993-11-09,0.478863000869751
1993-11-10,0.478863000869751
1993-11-11,0.508791983127594
1993-11-12,0.4888390004634857
1993-11-15,0.478863000869751
1993-11-16,0.49881500005722046
1993-11-17,0.49881500005722046
1993-11-18,0.5586730241775513
1993-11-19,0.5686489939689636
1993-11-22,0.5486969947814941
1993-11-23,0.5786259770393372
1993-11-24,0.5786259770393372
1993-11-26,0.5686489939689636
1993-11-29,0.5486969947814941
1993-11-30,0.5586730241775513
1993-12-01,0.5486969947814941
1993-12-02,0.5387210249900818
1993-12-03,0.5486969947814941
1993-12-06,0.5187680125236511
1993-12-07,0.5486969947814941
1993-12-08,0.5486969947814941
1993-12-09,0.5486969947814941
1993-12-10,0.5287439823150635
1993-12-13,0.5387210249900818
1993-12-14,0.5486969947814941
1993-12-15,0.5486969947814941
1993-12-16,0.5486969947814941
1993-12-17,0.5586730241775513
1993-12-20,0.6185309886932373
1993-12-21,0.608555018901825
1993-12-22,0.6185309886932373
1993-12-23,0.608555018901825
1993-12-27,0.608555018901825
1993-12-28,0.5985779762268066
1993-12-29,0.6285070180892944
1993-12-30,0.6185309886932373
1993-12-31,0.6285070180892944
1994-01-03,0.5886020064353943
1994-01-04,0.5985779762268066
1994-01-05,0.608555018901825
1994-01-06,0.6285070180892944
1994-01-07,0.7282699942588806
1994-01-10,0.6983410120010376
1994-01-11,0.6983410120010376
1994-01-12,0.6783890128135681
1994-01-13,0.7182940244674683
1994-01-14,0.7083179950714111
1994-01-17,0.7182940244674683
1994-01-18,0.7182940244674683
1994-01-19,0.7482230067253113
1994-01-20,0.7282699942588806
1994-01-21,0.7482230067253113
1994-01-24,0.798105001449585
1994-01-25,0.8180570006370544
1994-01-26,0.8479859828948975
1994-01-27,0.8479859828948975
1994-01-28,0.8280329704284668
1994-01-31,0.7881280183792114
1994-02-01,0.7881280183792114
1994-02-02,0.7881280183792114
1994-02-03,0.7681760191917419
1994-02-04,0.7681760191917419
1994-02-07,0.7681760191917419
1994-02-08,0.7881280183792114
1994-02-09,0.8080809712409973
1994-02-10,0.7781519889831543
1994-02-11,0.798105001449585
1994-02-14,0.798105001449585
1994-02-15,0.8080809712409973
1994-02-16,0.8280329704284668
1994-02-17,0.7881280183792114
1994-02-18,0.7881280183792114
1994-02-22,0.8080809712409973
1994-02-23,0.8679389953613281
1994-02-24,0.8679389953613281
1994-02-25,0.9577249884605408
1994-02-28,0.9477490186691284
1994-03-01,0.9677019715309143
1994-03-02,0.9677019715309143
1994-03-03,0.9976310133934021
1994-03-04,1.0275599956512451
1994-03-07,1.1372989416122437
1994-03-08,1.0674649477005005
1994-03-09,1.0475120544433594
1994-03-10,1.0774409770965576
1994-03-11,1.0874170064926147
1994-03-14,1.1173460483551025
1994-03-15,1.1173460483551025
1994-03-16,1.1173460483551025
1994-03-17,1.1073700189590454
1994-03-18,1.1173460483551025
1994-03-21,1.0973939895629883
1994-03-22,1.1173460483551025
1994-03-23,1.1073700189590454
1994-03-24,1.0973939895629883
1994-03-25,1.0973939895629883
1994-03-28,1.1073700189590454
1994-03-29,1.0874170064926147
1994-03-30,0.9677019715309143
1994-03-31,0.9577249884605408
1994-04-04,1.0175830125808716
1994-04-05,1.0375360250473022
1994-04-06,1.0674649477005005
1994-04-07,1.0874170064926147
1994-04-08,1.0774409770965576
1994-04-11,1.0973939895629883
1994-04-12,1.1472749710083008
1994-04-13,1.0874170064926147
1994-04-14,1.0774409770965576
1994-04-15,1.1372989416122437
1994-04-18,1.1173460483551025
1994-04-19,1.1173460483551025
1994-04-20,1.1871800422668457
1994-04-21,1.1672279834747314
1994-04-22,1.1871800422668457
1994-04-25,1.1971570253372192
1994-04-26,1.2769670486450195
1994-04-28,1.316872000694275
1994-04-29,1.3268489837646484
1994-05-02,1.3567780256271362
1994-05-03,1.3567780256271362
1994-05-04,1.3667540550231934
1994-05-05,1.3468010425567627
1994-05-06,1.2570149898529053
1994-05-09,1.2769670486450195
1994-05-10,1.2769670486450195
1994-05-11,1.2270859479904175
1994-05-12,1.2270859479904175
1994-05-13,1.1871800422668457
1994-05-16,1.1173460483551025
1994-05-17,1.0973939895629883
1994-05-18,1.1871800422668457
1994-05-19,1.2969199419021606
1994-05-20,1.2570149898529053
1994-05-23,1.2769670486450195
1994-05-24,1.2669910192489624
1994-05-25,1.2969199419021606
1994-05-26,1.3068959712982178
1994-05-27,1.286944031715393
1994-05-31,1.286944031715393
1994-06-01,1.2969199419021606
1994-06-02,1.376729965209961
1994-06-03,1.4066590070724487
1994-06-06,1.4565409421920776
1994-06-07,1.4066590070724487
1994-06-08,1.286944031715393
1994-06-09,1.3368250131607056
1994-06-10,1.3567780256271362
1994-06-13,1.3368250131607056
1994-06-14,1.2969199419021606
1994-06-15,1.2669910192489624
1994-06-16,1.2570149898529053
1994-06-17,1.2570149898529053
1994-06-20,1.1672279834747314
1994-06-21,1.1173460483551025
1994-06-22,1.1871800422668457
1994-06-23,1.1971570253372192
1994-06-24,1.1672279834747314
1994-06-27,1.1672279834747314
1994-06-28,1.127323031425476
1994-06-29,1.1572519540786743
1994-06-30,1.1871800422668457
1994-07-01,1.1871800422668457
1994-07-05,1.2071330547332764
1994-07-06,1.2570149898529053
1994-07-07,1.316872000694275
1994-07-08,1.3268489837646484
1994-07-11,1.2669910192489624
1994-07-12,1.286944031715393
1994-07-13,1.3268489837646484
1994-07-14,1.3268489837646484
1994-07-15,1.316872000694275
1994-07-18,1.2470380067825317
1994-07-19,1.1772040128707886
1994-07-20,1.127323031425476
1994-07-21,1.2270859479904175
1994-07-22,1.2470380067825317
1994-07-25,1.217108964920044
1994-07-26,1.2270859479904175
1994-07-27,1.2370619773864746
1994-07-28,1.2071330547332764
1994-07-29,1.1672279834747314
1994-08-01,1.1672279834747314
1994-08-02,1.1472749710083008
1994-08-03,1.1472749710083008
1994-08-04,1.1772040128707886
1994-08-05,1.1772040128707886
1994-08-08,1.1772040128707886
1994-08-09,1.2071330547332764
1994-08-10,1.1971570253372192
1994-08-11,1.1672279834747314
1994-08-12,1.1372989416122437
1994-08-15,1.1372989416122437
1994-08-16,1.1372989416122437
1994-08-17,1.1173460483551025
1994-08-18,1.1572519540786743
1994-08-19,1.1372989416122437
1994-08-22,1.0973939895629883
1994-08-23,1.0674649477005005
1994-08-24,1.0175830125808716
1994-08-25,1.0175830125808716
1994-08-26,1.0475120544433594
1994-08-29,1.0674649477005005
1994-08-30,1.1173460483551025
1994-08-31,1.1073700189590454
1994-09-01,1.0674649477005005
1994-09-02,1.057487964630127
1994-09-06,1.0475120544433594
1994-09-07,1.0375360250473022
1994-09-08,1.0175830125808716
1994-09-09,1.057487964630127
1994-09-12,1.0874170064926147
1994-09-13,1.0774409770965576
1994-09-14,1.0674649477005005
1994-09-15,1.0874170064926147
1994-09-16,1.1073700189590454
1994-09-19,1.0973939895629883
1994-09-20,1.1073700189590454
1994-09-21,1.0924060344696045
1994-09-22,1.0874170064926147
1994-09-23,1.1073700189590454
1994-09-26,1.0774409770965576
1994-09-27,1.0475120544433594
1994-09-28,1.0375360250473022
1994-09-29,1.0175830125808716
1994-09-30,1.0175830125808716
1994-10-03,1.0375360250473022
1994-10-04,1.0375360250473022
1994-10-05,1.0375360250473022
1994-10-06,1.1572519540786743
1994-10-07,1.1173460483551025
1994-10-10,1.1073700189590454
1994-10-11,1.1173460483551025
1994-10-12,1.1073700189590454
1994-10-13,1.0874170064926147
1994-10-14,1.1173460483551025
1994-10-17,1.0874170064926147
1994-10-18,1.0674649477005005
1994-10-19,1.057487964630127
1994-10-20,1.057487964630127
1994-10-21,1.0375360250473022
1994-10-24,1.0076069831848145
1994-10-25,0.9876539707183838
1994-10-26,0.9726899862289429
1994-10-27,1.0774409770965576
1994-10-28,1.127323031425476
1994-10-31,1.1472749710083008
1994-11-01,1.127323031425476
1994-11-02,1.217108964920044
1994-11-03,1.1871800422668457
1994-11-04,1.127323031425476
1994-11-07,1.1372989416122437
1994-11-08,1.1472749710083008
1994-11-09,1.1372989416122437
1994-11-10,1.1672279834747314
1994-11-11,1.1672279834747314
1994-11-14,1.1572519540786743
1994-11-15,1.1472749710083008
1994-11-16,1.0674649477005005
1994-11-17,1.057487964630127
1994-11-18,1.0674649477005005
1994-11-21,1.0375360250473022
1994-11-22,1.0375360250473022
1994-11-23,1.0525000095367432
1994-11-25,1.057487964630127
1994-11-28,1.0076069831848145
1994-11-29,1.057487964630127
1994-11-30,1.1173460483551025
1994-12-01,1.0874170064926147
1994-12-02,1.0624769926071167
1994-12-05,1.0375360250473022
1994-12-06,1.0175830125808716
1994-12-07,1.0076069831848145
1994-12-08,1.0076069831848145
1994-12-09,1.0475120544433594
1994-12-12,0.9976310133934021
1994-12-13,0.9976310133934021
1994-12-14,0.9577249884605408
1994-12-15,0.9377729892730713
1994-12-16,0.8978679776191711
1994-12-19,0.8579620122909546
1994-12-20,0.9577249884605408
1994-12-21,0.9976310133934021
1994-12-22,1.0375360250473022
1994-12-23,1.0674649477005005
1994-12-27,1.057487964630127
1994-12-28,1.0275599956512451
1994-12-29,1.0175830125808716
1994-12-30,1.0275599956512451
1995-01-03,1.0475120544433594
1995-01-04,1.1372989416122437
1995-01-05,1.0874170064926147
1995-01-06,1.1173460483551025
1995-01-09,1.1173460483551025
1995-01-10,1.1173460483551025
1995-01-11,1.1372989416122437
1995-01-12,1.1871800422668457
1995-01-13,1.1472749710083008
1995-01-16,1.0973939895629883
1995-01-17,1.0973939895629883
1995-01-18,1.0973939895629883
1995-01-19,1.0774409770965576
1995-01-20,1.0774409770965576
1995-01-23,1.0674649477005005
1995-01-24,1.0674649477005005
1995-01-25,1.0375360250473022
1995-01-26,0.9876539707183838
1995-01-27,0.9976310133934021
1995-01-30,0.9776780009269714
1995-01-31,0.9976310133934021
1995-02-01,1.0175830125808716
1995-02-02,1.0774409770965576
1995-02-03,1.0674649477005005
1995-02-06,1.0874170064926147
1995-02-07,1.057487964630127
1995-02-08,1.0375360250473022
1995-02-09,1.057487964630127
1995-02-10,1.0674649477005005
1995-02-13,1.0674649477005005
1995-02-14,1.0973939895629883
1995-02-15,1.1223340034484863
1995-02-16,1.0275599956512451
1995-02-17,1.0674649477005005
1995-02-21,1.0175830125808716
1995-02-22,1.0275599956512451
1995-02-23,1.0076069831848145
1995-02-24,0.9976310133934021
1995-02-27,1.0076069831848145
1995-02-28,0.9976310133934021
1995-03-01,0.9976310133934021
1995-03-02,0.9976310133934021
1995-03-03,1.0076069831848145
1995-03-06,0.982666015625
1995-03-07,0.9766799807548523
1995-03-08,1.0096019506454468
1995-03-09,1.042523980140686
1995-03-10,1.0534980297088623
1995-03-13,1.0315500497817993
1995-03-14,1.064471960067749
1995-03-15,1.0534980297088623
1995-03-16,1.0864200592041016
1995-03-17,0.9986280202865601
1995-03-20,1.020576000213623
1995-03-21,0.9986280202865601
1995-03-22,1.020576000213623
1995-03-23,1.0534980297088623
1995-03-24,1.020576000213623
1995-03-27,0.9986280202865601
1995-03-28,0.9876539707183838
1995-03-29,1.0315500497817993
1995-03-30,1.020576000213623
1995-03-31,1.0150890350341797
1995-04-03,0.9876539707183838
1995-04-04,0.9766799807548523
1995-04-05,0.9547330141067505
1995-04-06,0.9218109846115112
1995-04-07,0.9218109846115112
1995-04-10,0.9108369946479797
1995-04-11,0.8779150247573853
1995-04-12,0.844992995262146
1995-04-13,0.9218109846115112
1995-04-17,0.8779150247573853
1995-04-18,0.7901229858398438
1995-04-19,0.7791500091552734
1995-04-20,0.7462279796600342
1995-04-21,0.7133060097694397
1995-04-24,0.7242799997329712
1995-04-25,0.6145399808883667
1995-04-26,0.7133060097694397
1995-04-27,0.8065840005874634
1995-04-28,0.7572020292282104
1995-05-01,0.7462279796600342
1995-05-02,0.7901229858398438
1995-05-03,0.7901229858398438
1995-05-04,0.7901229858398438
1995-05-05,0.7681760191917419
1995-05-08,0.7242799997329712
1995-05-09,0.7133060097694397
1995-05-10,0.7681760191917419
1995-05-11,0.7242799997329712
1995-05-12,0.7133060097694397
1995-05-15,0.7242799997329712
1995-05-16,0.6803839802742004
1995-05-17,0.6803839802742004
1995-05-18,0.7352539896965027
1995-05-19,0.7352539896965027
1995-05-22,0.7023320198059082
1995-05-23,0.7242799997329712
1995-05-24,0.7352539896965027
1995-05-25,0.7023320198059082
1995-05-26,0.6913579702377319
1995-05-30,0.7023320198059082
1995-05-31,0.669409990310669
1995-06-01,0.6803839802742004
1995-06-02,0.6803839802742004
1995-06-05,0.6584360003471375
1995-06-06,0.647462010383606
1995-06-07,0.647462010383606
1995-06-08,0.6255139708518982
1995-06-09,0.6255139708518982
1995-06-12,0.6145399808883667
1995-06-13,0.6364880204200745
1995-06-14,0.6364880204200745
1995-06-15,0.647462010383606
1995-06-16,0.6364880204200745
1995-06-19,0.647462010383606
1995-06-20,0.6255139708518982
1995-06-21,0.5925930142402649
1995-06-22,0.6145399808883667
1995-06-23,0.6200270056724548
1995-06-26,0.6255139708518982
1995-06-27,0.6145399808883667
1995-06-28,0.6200270056724548
1995-06-29,0.6255139708518982
1995-06-30,0.6255139708518982
1995-07-03,0.6145399808883667
1995-07-05,0.6255139708518982
1995-07-06,0.6364880204200745
1995-07-07,0.647462010383606
1995-07-10,0.6584360003471375
1995-07-11,0.647462010383606
1995-07-12,0.647462010383606
1995-07-13,0.647462010383606
1995-07-14,0.647462010383606
1995-07-17,0.6584360003471375
1995-07-18,0.647462010383606
1995-07-19,0.6364880204200745
1995-07-20,0.6255139708518982
1995-07-21,0.647462010383606
1995-07-24,0.6584360003471375
1995-07-25,0.6584360003471375
1995-07-26,0.6803839802742004
1995-07-27,0.6584360003471375
1995-07-28,0.6584360003471375
1995-07-31,0.6584360003471375
1995-08-01,0.669409990310669
1995-08-02,0.6584360003471375
1995-08-03,0.6584360003471375
1995-08-04,0.647462010383606
1995-08-07,0.6364880204200745
1995-08-08,0.647462010383606
1995-08-09,0.669409990310669
1995-08-10,0.6364880204200745
1995-08-11,0.6584360003471375
1995-08-14,0.6803839802742004
1995-08-15,0.6584360003471375
1995-08-16,0.6584360003471375
1995-08-17,0.6584360003471375
1995-08-18,0.6803839802742004
1995-08-21,0.6584360003471375
1995-08-22,0.669409990310669
1995-08-23,0.6529489755630493
1995-08-24,0.6584360003471375
1995-08-25,0.6584360003471375
1995-08-28,0.6584360003471375
1995-08-29,0.6364880204200745
1995-08-30,0.6364880204200745
1995-08-31,0.6310009956359863
1995-09-01,0.6255139708518982
1995-09-05,0.6255139708518982
1995-09-06,0.6255139708518982
1995-09-07,0.6310009956359863
1995-09-08,0.6255139708518982
1995-09-11,0.6364880204200745
1995-09-12,0.6145399808883667
1995-09-13,0.6200270056724548
1995-09-14,0.6035670042037964
1995-09-15,0.5925930142402649
1995-09-18,0.6035670042037964
1995-09-19,0.6145399808883667
1995-09-20,0.6145399808883667
1995-09-21,0.6364880204200745
1995-09-22,0.6255139708518982
1995-09-25,0.6035670042037964
1995-09-26,0.6255139708518982
1995-09-27,0.6035670042037964
1995-09-28,0.6035670042037964
1995-09-29,0.5816190242767334
1995-10-02,0.5925930142402649
1995-10-03,0.5706449747085571
1995-10-04,0.5706449747085571
1995-10-05,0.5596709847450256
1995-10-06,0.5706449747085571
1995-10-09,0.5706449747085571
1995-10-10,0.5377230048179626
1995-10-11,0.5048009753227234
1995-10-12,0.5267490148544312
1995-10-13,0.5157750248908997
1995-10-16,0.5267490148544312
1995-10-17,0.5157750248908997
1995-10-18,0.5267490148544312
1995-10-19,0.4828529953956604
1995-10-20,0.44993099570274353
1995-10-23,0.44993099570274353
1995-10-24,0.460904985666275
1995-10-25,0.4718790054321289
1995-10-26,0.460904985666275
1995-10-27,0.4718790054321289
1995-10-30,0.4828529953956604
1995-10-31,0.460904985666275
1995-11-01,0.460904985666275
1995-11-02,0.43895700573921204
1995-11-03,0.460904985666275
1995-11-06,0.43895700573921204
1995-11-07,0.46639201045036316
1995-11-08,0.460904985666275
1995-11-09,0.460904985666275
1995-11-10,0.5048009753227234
1995-11-13,0.4828529953956604
1995-11-14,0.5157750248908997
1995-11-15,0.5157750248908997
1995-11-16,0.5267490148544312
1995-11-17,0.5048009753227234
1995-11-20,0.5267490148544312
1995-11-21,0.5267490148544312
1995-11-22,0.5267490148544312
1995-11-24,0.5377230048179626
1995-11-27,0.5377230048179626
1995-11-28,0.5267490148544312
1995-11-29,0.5925930142402649
1995-11-30,0.5596709847450256
1995-12-01,0.5925930142402649
1995-12-04,0.5706449747085571
1995-12-05,0.5816190242767334
1995-12-06,0.5596709847450256
1995-12-07,0.5816190242767334
1995-12-08,0.5596709847450256
1995-12-11,0.5596709847450256
1995-12-12,0.5596709847450256
1995-12-13,0.5541840195655823
1995-12-14,0.5486969947814941
1995-12-15,0.5486969947814941
1995-12-18,0.5048009753227234
1995-12-19,0.4938269853591919
1995-12-20,0.4718790054321289
1995-12-21,0.4718790054321289
1995-12-22,0.4828529953956604
1995-12-26,0.4828529953956604
1995-12-27,0.44993099570274353
1995-12-28,0.4938269853591919
1995-12-29,0.5048009753227234
1996-01-02,0.5157750248908997
1996-01-03,0.5267490148544312
1996-01-04,0.5048009753227234
1996-01-05,0.5267490148544312
1996-01-08,0.5267490148544312
1996-01-09,0.5267490148544312
1996-01-10,0.5048009753227234
1996-01-11,0.5048009753227234
1996-01-12,0.4938269853591919
1996-01-15,0.4938269853591919
1996-01-16,0.5377230048179626
1996-01-17,0.5157750248908997
1996-01-18,0.5267490148544312
1996-01-19,0.4938269853591919
1996-01-22,0.5048009753227234
1996-01-23,0.4938269853591919
1996-01-24,0.5157750248908997
1996-01-25,0.4938269853591919
1996-01-26,0.4828529953956604
1996-01-29,0.4718790054321289
1996-01-30,0.4718790054321289
1996-01-31,0.4718790054321289
1996-02-01,0.5048009753227234
1996-02-02,0.5377230048179626
1996-02-05,0.5486969947814941
1996-02-06,0.5157750248908997
1996-02-07,0.5267490148544312
1996-02-08,0.5157750248908997
1996-02-09,0.5157750248908997
1996-02-12,0.5157750248908997
1996-02-13,0.460904985666275
1996-02-14,0.40603598952293396
1996-02-15,0.44993099570274353
1996-02-16,0.44993099570274353
1996-02-20,0.43895700573921204
1996-02-21,0.4334709942340851
1996-02-22,0.44993099570274353
1996-02-23,0.44993099570274353
1996-02-26,0.5157750248908997
1996-02-27,0.460904985666275
1996-02-28,0.46639201045036316
1996-02-29,0.5048009753227234
1996-03-01,0.460904985666275
1996-03-04,0.460904985666275
1996-03-05,0.460904985666275
1996-03-06,0.460904985666275
1996-03-07,0.4828529953956604
1996-03-08,0.43895700573921204
1996-03-11,0.4718790054321289
1996-03-12,0.44993099570274353
1996-03-13,0.4718790054321289
1996-03-14,0.43895700573921204
1996-03-15,0.43895700573921204
1996-03-18,0.4444440007209778
1996-03-19,0.42798399925231934
1996-03-20,0.42798399925231934
1996-03-21,0.43895700573921204
1996-03-22,0.460904985666275
1996-03-25,0.42798399925231934
1996-03-26,0.44993099570274353
1996-03-27,0.42798399925231934
1996-03-28,0.460904985666275
1996-03-29,0.41701000928878784
1996-04-01,0.41701000928878784
1996-04-02,0.43895700573921204
1996-04-03,0.41701000928878784
1996-04-04,0.4444440007209778
1996-04-08,0.42798399925231934
1996-04-09,0.41701000928878784
1996-04-10,0.40603598952293396
1996-04-11,0.40603598952293396
1996-04-12,0.38408800959587097
1996-04-15,0.39506199955940247
1996-04-16,0.41701000928878784
1996-04-17,0.41701000928878784
1996-04-18,0.39506199955940247
1996-04-19,0.40603598952293396
1996-04-22,0.41701000928878784
1996-04-23,0.39506199955940247
1996-04-24,0.40603598952293396
1996-04-25,0.39506199955940247
1996-04-26,0.39506199955940247
1996-04-29,0.40603598952293396
1996-04-30,0.38408800959587097
1996-05-01,0.39506199955940247
1996-05-02,0.42798399925231934
1996-05-03,0.43895700573921204
1996-05-06,0.43895700573921204
1996-05-07,0.43895700573921204
1996-05-08,0.42798399925231934
1996-05-09,0.44993099570274353
1996-05-10,0.39506199955940247
1996-05-13,0.40603598952293396
1996-05-14,0.43895700573921204
1996-05-15,0.40603598952293396
1996-05-16,0.42798399925231934
1996-05-17,0.40603598952293396
1996-05-20,0.39506199955940247
1996-05-21,0.39506199955940247
1996-05-22,0.39506199955940247
1996-05-23,0.38408800959587097
1996-05-24,0.41701000928878784
1996-05-28,0.38408800959587097
1996-05-29,0.39506199955940247
1996-05-30,0.42798399925231934
1996-05-31,0.39506199955940247
1996-06-03,0.40603598952293396
1996-06-04,0.40603598952293396
1996-06-05,0.4224970042705536
1996-06-06,0.40603598952293396
1996-06-07,0.40603598952293396
1996-06-10,0.40603598952293396
