,FCCY
1999-10-07,4.52219820022583
1999-10-08,4.336353778839111
1999-10-11,4.336353778839111
1999-10-12,4.336353778839111
1999-10-13,4.460249900817871
1999-10-14,4.460249900817871
1999-10-15,4.460249900817871
1999-10-18,4.460249900817871
1999-10-19,4.460249900817871
1999-10-20,4.460249900817871
1999-10-21,4.460249900817871
1999-10-22,4.460249900817871
1999-10-25,4.460249900817871
1999-10-26,4.460249900817871
1999-10-27,4.460249900817871
1999-10-28,4.460249900817871
1999-10-29,4.460249900817871
1999-11-01,4.460249900817871
1999-11-02,4.460249900817871
1999-11-03,4.460249900817871
1999-11-04,4.460249900817871
1999-11-05,4.460249900817871
1999-11-08,4.460249900817871
1999-11-09,4.460249900817871
1999-11-10,4.460249900817871
1999-11-11,4.460249900817871
1999-11-12,4.460249900817871
1999-11-15,4.460249900817871
1999-11-16,4.460249900817871
1999-11-17,4.460249900817871
1999-11-18,4.460249900817871
1999-11-19,4.460249900817871
1999-11-22,4.336353778839111
1999-11-23,4.336353778839111
1999-11-24,4.460249900817871
1999-11-26,4.460249900817871
1999-11-29,4.460249900817871
1999-11-30,4.460249900817871
1999-12-01,4.460249900817871
1999-12-02,4.460249900817871
1999-12-03,4.460249900817871
1999-12-06,4.460249900817871
1999-12-07,4.460249900817871
1999-12-08,4.460249900817871
1999-12-09,4.460249900817871
1999-12-10,4.460249900817871
1999-12-13,4.413788795471191
1999-12-14,4.413788795471191
1999-12-15,4.413788795471191
1999-12-16,4.425404071807861
1999-12-17,4.425404071807861
1999-12-20,4.425404071807861
1999-12-21,4.425404071807861
1999-12-22,4.425404071807861
1999-12-23,4.336353778839111
1999-12-27,4.460249900817871
1999-12-28,4.39830207824707
1999-12-29,4.39830207824707
1999-12-30,4.39830207824707
1999-12-31,4.52219820022583
2000-01-03,4.52219820022583
2000-01-04,4.52219820022583
2000-01-05,4.52219820022583
2000-01-06,4.52219820022583
2000-01-07,4.52219820022583
2000-01-10,4.52219820022583
2000-01-11,4.52219820022583
2000-01-12,4.52219820022583
2000-01-13,4.460249900817871
2000-01-14,4.460249900817871
2000-01-18,4.460249900817871
2000-01-19,4.39830207824707
2000-01-20,4.39830207824707
2000-01-21,4.6182169914245605
2000-01-24,4.5531721115112305
2000-01-25,4.748308181762695
2000-01-26,4.748308181762695
2000-01-27,4.748308181762695
2000-01-28,4.748308181762695
2000-01-31,4.748308181762695
2000-02-01,4.748308181762695
2000-02-02,4.748308181762695
2000-02-03,4.748308181762695
2000-02-04,4.748308181762695
2000-02-07,4.748308181762695
2000-02-08,4.748308181762695
2000-02-09,4.748308181762695
2000-02-10,4.748308181762695
2000-02-11,4.748308181762695
2000-02-14,4.748308181762695
2000-02-15,4.748308181762695
2000-02-16,4.423080921173096
2000-02-17,4.423080921173096
2000-02-18,4.423080921173096
2000-02-22,4.423080921173096
2000-02-23,4.423080921173096
2000-02-24,4.6182169914245605
2000-02-25,4.423080921173096
2000-02-28,4.423080921173096
2000-02-29,4.423080921173096
2000-03-01,4.423080921173096
2000-03-02,4.423080921173096
2000-03-03,4.423080921173096
2000-03-06,4.423080921173096
2000-03-07,4.358036041259766
2000-03-08,4.358036041259766
2000-03-09,4.358036041259766
2000-03-10,4.358036041259766
2000-03-13,4.162899971008301
2000-03-14,4.162899971008301
2000-03-15,4.162899971008301
2000-03-16,4.358036041259766
2000-03-17,4.358036041259766
2000-03-20,4.358036041259766
2000-03-21,4.423080921173096
2000-03-22,4.423080921173096
2000-03-23,4.423080921173096
2000-03-24,4.423080921173096
2000-03-27,4.423080921173096
2000-03-28,4.2929911613464355
2000-03-29,4.162899971008301
2000-03-30,4.358036041259766
2000-03-31,4.358036041259766
2000-04-03,4.2929911613464355
2000-04-04,4.358036041259766
2000-04-05,4.227944850921631
2000-04-06,3.902719020843506
2000-04-07,4.032808780670166
2000-04-10,4.032808780670166
2000-04-11,4.032808780670166
2000-04-12,4.032808780670166
2000-04-13,4.032808780670166
2000-04-14,4.032808780670166
2000-04-17,3.902719020843506
2000-04-18,3.902719020843506
2000-04-19,3.902719020843506
2000-04-20,3.6425371170043945
2000-04-24,3.6425371170043945
2000-04-25,3.77262806892395
2000-04-26,3.77262806892395
2000-04-27,3.77262806892395
2000-04-28,3.77262806892395
2000-05-01,3.77262806892395
2000-05-02,3.77262806892395
2000-05-03,3.77262806892395
2000-05-04,3.77262806892395
2000-05-05,3.77262806892395
2000-05-08,3.77262806892395
2000-05-09,3.6425371170043945
2000-05-10,3.6425371170043945
2000-05-11,3.6425371170043945
2000-05-12,3.6425371170043945
2000-05-15,3.5774919986724854
2000-05-16,3.740104913711548
2000-05-17,3.740104913711548
2000-05-18,3.6425371170043945
2000-05-19,3.6425371170043945
2000-05-22,3.77262806892395
2000-05-23,3.77262806892395
2000-05-24,3.6425371170043945
2000-05-25,3.6425371170043945
2000-05-26,3.6425371170043945
2000-05-30,3.6750600337982178
2000-05-31,3.5774919986724854
2000-06-01,3.5774919986724854
2000-06-02,3.5774919986724854
2000-06-05,3.5774919986724854
2000-06-06,3.5774919986724854
2000-06-07,3.5774919986724854
2000-06-08,3.3498339653015137
2000-06-09,3.219743013381958
2000-06-12,3.1872200965881348
2000-06-13,3.1872200965881348
2000-06-14,3.1872200965881348
2000-06-15,3.2522659301757812
2000-06-16,2.99208402633667
2000-06-19,2.99208402633667
2000-06-20,2.99208402633667
2000-06-21,2.9270389080047607
2000-06-22,2.9270389080047607
2000-06-23,2.9270389080047607
2000-06-26,2.9270389080047607
2000-06-27,2.9270389080047607
2000-06-28,2.9270389080047607
2000-06-29,2.9270389080047607
2000-06-30,2.9270389080047607
2000-07-03,3.0571300983428955
2000-07-05,3.0571300983428955
2000-07-06,3.0571300983428955
2000-07-07,3.0571300983428955
2000-07-10,3.1221749782562256
2000-07-11,3.1872200965881348
2000-07-12,3.154697895050049
2000-07-13,3.1221749782562256
2000-07-14,3.1221749782562256
2000-07-17,3.1221749782562256
2000-07-18,3.1221749782562256
2000-07-19,3.1221749782562256
2000-07-20,3.1221749782562256
2000-07-21,3.1221749782562256
2000-07-24,3.203481912612915
2000-07-25,3.203481912612915
2000-07-26,3.2522659301757812
2000-07-27,3.0896520614624023
2000-07-28,3.0896520614624023
2000-07-31,3.154697895050049
2000-08-01,3.154697895050049
2000-08-02,3.024606943130493
2000-08-03,3.0571300983428955
2000-08-04,3.0571300983428955
2000-08-07,3.0571300983428955
2000-08-08,3.0571300983428955
2000-08-09,3.0571300983428955
2000-08-10,3.0571300983428955
2000-08-11,3.0571300983428955
2000-08-14,3.0571300983428955
2000-08-15,3.0571300983428955
2000-08-16,3.0571300983428955
2000-08-17,3.024606943130493
2000-08-18,3.024606943130493
2000-08-21,3.024606943130493
2000-08-22,3.024606943130493
2000-08-23,2.8945159912109375
2000-08-24,3.0083460807800293
2000-08-25,3.0083460807800293
2000-08-28,3.0083460807800293
2000-08-29,3.0083460807800293
2000-08-30,3.0083460807800293
2000-08-31,3.0083460807800293
2000-09-01,2.8945159912109375
2000-09-05,2.8945159912109375
2000-09-06,2.8619940280914307
2000-09-07,2.731903076171875
2000-09-08,2.731903076171875
2000-09-11,2.796947956085205
2000-09-12,2.796947956085205
2000-09-13,2.796947956085205
2000-09-14,2.796947956085205
2000-09-15,2.796947956085205
2000-09-18,2.796947956085205
2000-09-19,2.796947956085205
2000-09-20,2.796947956085205
2000-09-21,2.7644259929656982
2000-09-22,2.6993799209594727
2000-09-25,2.7644259929656982
2000-09-26,2.7644259929656982
2000-09-27,2.6993799209594727
2000-09-28,2.8619940280914307
2000-09-29,2.8457319736480713
2000-10-02,2.8457319736480713
2000-10-03,2.666857957839966
2000-10-04,2.666857957839966
2000-10-05,2.8294711112976074
2000-10-06,2.8294711112976074
2000-10-09,2.8294711112976074
2000-10-10,2.7644259929656982
2000-10-11,2.7644259929656982
2000-10-12,2.6993799209594727
2000-10-13,2.7644259929656982
2000-10-16,2.7644259929656982
2000-10-17,2.7644259929656982
2000-10-18,2.6993799209594727
2000-10-19,2.8619940280914307
2000-10-20,2.8619940280914307
2000-10-23,2.8619940280914307
2000-10-24,2.7644259929656982
2000-10-25,2.7644259929656982
2000-10-26,2.7644259929656982
2000-10-27,2.8619940280914307
2000-10-30,2.731903076171875
2000-10-31,2.7644259929656982
2000-11-01,2.7644259929656982
2000-11-02,2.731903076171875
2000-11-03,2.731903076171875
2000-11-06,2.8457319736480713
2000-11-07,2.8457319736480713
2000-11-08,2.796947956085205
2000-11-09,2.796947956085205
2000-11-10,2.796947956085205
2000-11-13,2.8294711112976074
2000-11-14,2.8294711112976074
2000-11-15,2.8294711112976074
2000-11-16,2.8294711112976074
2000-11-17,2.8294711112976074
2000-11-20,2.8294711112976074
2000-11-21,2.8294711112976074
2000-11-22,2.8294711112976074
2000-11-24,2.8294711112976074
2000-11-27,2.7644259929656982
2000-11-28,2.7644259929656982
2000-11-29,2.7644259929656982
2000-11-30,2.7644259929656982
2000-12-01,2.7644259929656982
2000-12-04,2.7644259929656982
2000-12-05,2.7644259929656982
2000-12-06,2.7644259929656982
2000-12-07,2.7644259929656982
2000-12-08,2.7644259929656982
2000-12-11,2.7644259929656982
2000-12-12,2.7644259929656982
2000-12-13,2.8457319736480713
2000-12-14,2.9270389080047607
2000-12-15,2.9270389080047607
2000-12-18,2.9270389080047607
2000-12-19,2.99208402633667
2000-12-20,3.0571300983428955
2000-12-21,2.959562063217163
2000-12-22,3.024606943130493
2000-12-26,2.99208402633667
2000-12-27,2.99208402633667
2000-12-28,2.99208402633667
2000-12-29,2.99208402633667
2001-01-02,2.99208402633667
2001-01-03,2.99208402633667
2001-01-04,2.99208402633667
2001-01-05,2.99208402633667
2001-01-08,2.959562063217163
2001-01-09,3.024606943130493
2001-01-10,3.1416890621185303
2001-01-11,3.1416890621185303
2001-01-12,3.1416890621185303
2001-01-16,2.8684980869293213
2001-01-17,3.0733909606933594
2001-01-18,3.380729913711548
2001-01-19,3.585623025894165
2001-01-22,3.6880691051483154
2001-01-23,3.619771957397461
2001-01-24,3.8246641159057617
2001-01-25,3.6539199352264404
2001-01-26,3.7563669681549072
2001-01-29,3.7563669681549072
2001-01-30,3.7563669681549072
2001-01-31,3.7563669681549072
2001-02-01,3.7563669681549072
2001-02-02,3.7392919063568115
2001-02-05,3.7905149459838867
2001-02-06,3.8246641159057617
2001-02-07,3.8588130474090576
2001-02-08,3.8246641159057617
2001-02-09,3.7563669681549072
2001-02-12,3.8246641159057617
2001-02-13,3.8246641159057617
2001-02-14,3.8246641159057617
2001-02-15,3.9271109104156494
2001-02-16,3.9271109104156494
2001-02-20,3.961258888244629
2001-02-21,3.961258888244629
2001-02-22,3.961258888244629
2001-02-23,3.9271109104156494
2001-02-26,3.9271109104156494
2001-02-27,3.9271109104156494
2001-02-28,3.995408058166504
2001-03-01,3.8246641159057617
2001-03-02,3.8246641159057617
2001-03-05,3.8246641159057617
2001-03-06,3.6539199352264404
2001-03-07,3.8246641159057617
2001-03-08,3.8246641159057617
2001-03-09,4.302746772766113
2001-03-12,4.234449863433838
2001-03-13,4.166152000427246
2001-03-14,4.166152000427246
2001-03-15,4.029557228088379
2001-03-16,3.9271109104156494
2001-03-19,3.8246641159057617
2001-03-20,3.8246641159057617
2001-03-21,3.8588130474090576
2001-03-22,3.8246641159057617
2001-03-23,3.8246641159057617
2001-03-26,3.8929619789123535
2001-03-27,3.8929619789123535
2001-03-28,3.8246641159057617
2001-03-29,3.8246641159057617
2001-03-30,3.8246641159057617
2001-04-02,3.8929619789123535
2001-04-03,3.7905149459838867
2001-04-04,3.619771957397461
2001-04-05,3.6880691051483154
2001-04-06,3.6880691051483154
2001-04-09,3.6880691051483154
2001-04-10,3.6880691051483154
2001-04-11,3.715388059616089
2001-04-12,3.729048013687134
2001-04-16,3.7563669681549072
2001-04-17,3.7427070140838623
2001-04-18,3.767293930053711
2001-04-19,3.715388059616089
2001-04-20,3.767293930053711
2001-04-23,3.797344923019409
2001-04-24,3.797344923019409
2001-04-25,3.6880691051483154
2001-04-26,3.729048013687134
2001-04-27,3.6470909118652344
2001-04-30,3.6470909118652344
2001-05-01,3.6470909118652344
2001-05-02,3.6470909118652344
2001-05-03,3.6771419048309326
2001-05-04,3.671678066253662
2001-05-07,3.6634819507598877
2001-05-08,3.660749912261963
2001-05-09,3.638895034790039
2001-05-10,3.674410104751587
2001-05-11,3.674410104751587
2001-05-14,3.6334309577941895
2001-05-15,3.6470909118652344
2001-05-16,3.6361629962921143
2001-05-17,3.6498219966888428
2001-05-18,3.6361629962921143
2001-05-21,3.6334309577941895
2001-05-22,3.660749912261963
2001-05-23,3.6662139892578125
2001-05-24,3.6662139892578125
2001-05-25,3.6525540351867676
2001-05-29,3.6525540351867676
2001-05-30,3.6525540351867676
2001-05-31,3.6361629962921143
2001-06-01,3.6361629962921143
2001-06-04,3.6470909118652344
2001-06-05,3.6470909118652344
2001-06-06,3.6470909118652344
2001-06-07,3.6470909118652344
2001-06-08,3.660749912261963
2001-06-11,3.660749912261963
2001-06-12,3.674410104751587
2001-06-13,3.674410104751587
2001-06-14,3.674410104751587
2001-06-15,3.6334309577941895
2001-06-18,3.660749912261963
2001-06-19,3.6334309577941895
2001-06-20,3.619771957397461
2001-06-21,3.8301279544830322
2001-06-22,3.6470909118652344
2001-06-25,3.6470909118652344
2001-06-26,3.6470909118652344
2001-06-27,3.7427070140838623
2001-06-28,3.729048013687134
2001-06-29,3.7563669681549072
2001-07-02,3.8929619789123535
2001-07-03,3.797344923019409
2001-07-05,3.8601789474487305
2001-07-06,3.8601789474487305
2001-07-09,4.371045112609863
2001-07-10,4.166152000427246
2001-07-11,4.138833045959473
2001-07-12,4.152493000030518
2001-07-13,4.371045112609863
2001-07-16,4.34372615814209
2001-07-17,4.34372615814209
2001-07-18,4.34372615814209
2001-07-19,4.42568302154541
2001-07-20,4.42568302154541
2001-07-23,4.42568302154541
2001-07-24,4.42568302154541
2001-07-25,4.42568302154541
2001-07-26,4.42568302154541
2001-07-27,4.42568302154541
2001-07-30,4.371045112609863
2001-07-31,4.480320930480957
2001-08-01,4.5759382247924805
2001-08-02,4.5759382247924805
2001-08-03,4.5759382247924805
2001-08-06,4.521299839019775
2001-08-07,4.616916179656982
2001-08-08,4.616916179656982
2001-08-09,4.616916179656982
2001-08-10,4.780829906463623
2001-08-13,4.780829906463623
2001-08-14,4.98572301864624
2001-08-15,4.8081488609313965
2001-08-16,4.8081488609313965
2001-08-17,4.644235134124756
2001-08-20,4.98572301864624
2001-08-21,4.98572301864624
2001-08-22,4.917425155639648
2001-08-23,4.917425155639648
2001-08-24,4.917425155639648
2001-08-27,4.917425155639648
2001-08-28,4.917425155639648
2001-08-29,4.917425155639648
2001-08-30,4.780829906463623
2001-08-31,4.726191997528076
2001-09-04,4.972064018249512
2001-09-05,4.972064018249512
2001-09-06,4.780829906463623
2001-09-07,4.780829906463623
2001-09-10,4.412023067474365
2001-09-17,4.302746772766113
2001-09-18,4.371045112609863
2001-09-19,4.480320930480957
2001-09-20,4.439342021942139
2001-09-21,4.439342021942139
2001-09-24,4.439342021942139
2001-09-25,4.439342021942139
2001-09-26,4.780829906463623
2001-09-27,4.439342021942139
2001-09-28,4.5759382247924805
2001-10-01,4.5759382247924805
2001-10-02,4.480320930480957
2001-10-03,4.480320930480957
2001-10-04,4.5076398849487305
2001-10-05,4.42568302154541
2001-10-08,4.453001976013184
2001-10-09,4.5759382247924805
2001-10-10,4.562277793884277
2001-10-11,4.453001976013184
2001-10-12,4.412023067474365
2001-10-15,4.5076398849487305
2001-10-16,4.5076398849487305
2001-10-17,4.5076398849487305
2001-10-18,4.5076398849487305
2001-10-19,4.644235134124756
2001-10-22,4.5759382247924805
2001-10-23,4.5759382247924805
2001-10-24,4.644235134124756
2001-10-25,4.5759382247924805
2001-10-26,4.5759382247924805
2001-10-29,4.616916179656982
2001-10-30,4.644235134124756
2001-10-31,4.644235134124756
2001-11-01,4.712532997131348
2001-11-02,4.644235134124756
2001-11-05,4.644235134124756
2001-11-06,4.712532997131348
2001-11-07,4.712532997131348
2001-11-08,5.122317790985107
2001-11-09,5.327210903167725
2001-11-12,5.163297176361084
2001-11-13,5.163297176361084
2001-11-14,5.163297176361084
2001-11-15,5.163297176361084
2001-11-16,5.163297176361084
2001-11-19,5.163297176361084
2001-11-20,5.054020881652832
2001-11-21,5.054020881652832
2001-11-23,5.054020881652832
2001-11-26,5.054020881652832
2001-11-27,5.054020881652832
2001-11-28,5.190616130828857
2001-11-29,5.217935085296631
2001-11-30,5.217935085296631
2001-12-03,5.231594085693359
2001-12-04,5.231594085693359
2001-12-05,5.190616130828857
2001-12-06,5.190616130828857
2001-12-07,5.190616130828857
2001-12-10,5.204275131225586
2001-12-11,5.163297176361084
2001-12-12,5.163297176361084
2001-12-13,5.163297176361084
2001-12-14,5.163297176361084
2001-12-17,5.163297176361084
2001-12-18,5.163297176361084
2001-12-19,5.163297176361084
2001-12-20,5.31355094909668
2001-12-21,5.217935085296631
2001-12-24,5.4501471519470215
2001-12-26,5.46380615234375
2001-12-27,5.491125106811523
2001-12-28,5.736996173858643
2001-12-31,6.010187149047852
2002-01-02,5.736996173858643
2002-01-03,5.873591899871826
2002-01-04,5.772511005401611
2002-01-07,5.764315128326416
2002-01-08,5.873591899871826
2002-01-09,5.600400924682617
2002-01-10,5.600400924682617
2002-01-11,5.596439838409424
2002-01-14,5.76568078994751
2002-01-15,5.911974906921387
2002-01-16,6.02384614944458
2002-01-17,6.02384614944458
2002-01-18,6.02384614944458
2002-01-22,6.02384614944458
2002-01-23,5.754207134246826
2002-01-24,6.02384614944458
2002-01-25,6.167271137237549
2002-01-28,6.167271137237549
2002-01-29,5.76568078994751
2002-01-30,5.880421161651611
2002-01-31,5.808709144592285
2002-02-01,5.8230509757995605
2002-02-04,5.8230509757995605
2002-02-05,5.8230509757995605
2002-02-06,5.751338958740234
2002-02-07,5.808709144592285
2002-02-08,5.808709144592285
2002-02-11,5.8230509757995605
2002-02-12,5.8230509757995605
2002-02-13,5.8230509757995605
2002-02-14,5.808709144592285
2002-02-15,5.76568078994751
2002-02-19,5.76568078994751
2002-02-20,5.751338958740234
2002-02-21,5.751338958740234
2002-02-22,5.593571186065674
2002-02-25,5.679625988006592
2002-02-26,5.705442905426025
2002-02-27,5.705442905426025
2002-02-28,5.705442905426025
2002-03-01,5.76568078994751
2002-03-04,5.736996173858643
2002-03-05,5.808709144592285
2002-03-06,5.808709144592285
2002-03-07,5.808709144592285
2002-03-08,5.808709144592285
2002-03-11,5.817314147949219
2002-03-12,5.808709144592285
2002-03-13,6.095559120178223
2002-03-14,6.02384614944458
2002-03-15,6.167271137237549
2002-03-18,6.167271137237549
2002-03-19,5.851736068725586
2002-03-20,5.851736068725586
2002-03-21,5.851736068725586
2002-03-22,6.167271137237549
2002-03-25,6.339381217956543
2002-03-26,6.56886100769043
2002-03-27,6.597546100616455
2002-03-28,6.597546100616455
2002-04-01,6.454121112823486
2002-04-02,6.210299015045166
2002-04-03,6.210299015045166
2002-04-04,6.36806583404541
2002-04-05,6.56025505065918
2002-04-08,6.416830062866211
2002-04-09,6.339381217956543
2002-04-10,6.38240909576416
2002-04-11,6.3967509269714355
2002-04-12,6.3967509269714355
2002-04-15,6.3967509269714355
2002-04-16,6.597546100616455
2002-04-17,6.411093235015869
2002-04-18,6.425436019897461
2002-04-19,6.454121112823486
2002-04-22,6.454121112823486
2002-04-23,6.310696125030518
2002-04-24,6.310696125030518
2002-04-25,6.310696125030518
2002-04-26,6.454121112823486
2002-04-29,6.454121112823486
2002-04-30,6.38240909576416
2002-05-01,6.38240909576416
2002-05-02,6.38240909576416
2002-05-03,6.38240909576416
2002-05-06,6.339381217956543
2002-05-07,6.38240909576416
2002-05-08,6.38240909576416
2002-05-09,6.339381217956543
2002-05-10,6.454121112823486
2002-05-13,6.267669200897217
2002-05-14,6.38240909576416
2002-05-15,6.454121112823486
2002-05-16,6.5258331298828125
2002-05-17,6.5258331298828125
2002-05-20,6.38240909576416
2002-05-21,6.669258117675781
2002-05-22,6.38240909576416
2002-05-23,6.38240909576416
2002-05-24,6.38240909576416
2002-05-28,6.6663899421691895
2002-05-29,6.6663899421691895
2002-05-30,6.522964954376221
2002-05-31,6.600413799285889
2002-06-03,6.669258117675781
2002-06-04,6.514358997344971
2002-06-05,6.597546100616455
2002-06-06,6.594676971435547
2002-06-07,6.540175914764404
2002-06-10,6.36806583404541
2002-06-11,6.425436019897461
2002-06-12,6.454121112823486
2002-06-13,6.454121112823486
2002-06-14,6.454121112823486
2002-06-17,6.454121112823486
2002-06-18,6.454121112823486
2002-06-19,6.454121112823486
2002-06-20,6.454121112823486
2002-06-21,6.454121112823486
2002-06-24,6.56886100769043
2002-06-25,6.310696125030518
2002-06-26,5.880421161651611
2002-06-27,5.880421161651611
2002-06-28,5.880421161651611
2002-07-01,5.880421161651611
2002-07-02,5.851736068725586
2002-07-03,5.851736068725586
2002-07-05,5.736996173858643
2002-07-08,5.711180210113525
2002-07-09,5.736996173858643
2002-07-10,5.5362019538879395
2002-07-11,5.5362019538879395
2002-07-12,5.564887046813965
2002-07-15,5.564887046813965
2002-07-16,5.564887046813965
2002-07-17,5.610782146453857
2002-07-18,5.708311080932617
2002-07-19,5.625124931335449
2002-07-22,5.633729934692383
2002-07-23,5.820182800292969
2002-07-24,5.736996173858643
2002-07-25,5.593571186065674
2002-07-26,5.736996173858643
2002-07-29,5.736996173858643
2002-07-30,5.736996173858643
2002-07-31,5.739864826202393
2002-08-01,5.76568078994751
2002-08-02,5.851736068725586
2002-08-05,5.851736068725586
2002-08-06,5.811576843261719
2002-08-07,5.811576843261719
2002-08-08,5.811576843261719
2002-08-09,5.794365882873535
2002-08-12,5.78002405166626
2002-08-13,5.811576843261719
2002-08-14,5.811576843261719
2002-08-15,6.049663066864014
2002-08-16,5.811576843261719
2002-08-19,5.811576843261719
2002-08-20,5.811576843261719
2002-08-21,6.02671480178833
2002-08-22,6.02671480178833
2002-08-23,6.310696125030518
2002-08-26,6.330776214599609
2002-08-27,6.330776214599609
2002-08-28,6.330776214599609
2002-08-29,6.330776214599609
2002-08-30,6.330776214599609
2002-09-03,6.330776214599609
2002-09-04,6.330776214599609
2002-09-05,6.330776214599609
2002-09-06,6.330776214599609
2002-09-09,6.310696125030518
2002-09-10,6.468462944030762
2002-09-11,6.468462944030762
2002-09-12,6.454121112823486
2002-09-13,6.454121112823486
2002-09-16,6.454121112823486
2002-09-17,6.454121112823486
2002-09-18,6.454121112823486
2002-09-19,6.454121112823486
2002-09-20,6.454121112823486
2002-09-23,6.497148036956787
2002-09-24,6.313564777374268
2002-09-25,6.124244213104248
2002-09-26,6.339381217956543
2002-09-27,6.339381217956543
2002-09-30,6.241851806640625
2002-10-01,6.241851806640625
2002-10-02,6.425436019897461
2002-10-03,6.339381217956543
2002-10-04,6.339381217956543
2002-10-07,6.45698881149292
2002-10-08,6.413961887359619
2002-10-09,6.623362064361572
2002-10-10,6.623362064361572
2002-10-11,6.454121112823486
2002-10-14,6.353724002838135
2002-10-15,6.439777851104736
2002-10-16,6.439777851104736
2002-10-17,6.511490821838379
2002-10-18,6.511490821838379
2002-10-21,6.454121112823486
2002-10-22,7.60152006149292
2002-10-23,7.874028205871582
2002-10-24,7.285984992980957
2002-10-25,7.6732330322265625
2002-10-28,7.885501861572266
2002-10-29,7.885501861572266
2002-10-30,8.031794548034668
