,CDXS
2011-07-20,9.100000381469727
2011-07-21,9.430000305175781
2011-07-22,9.25
2011-07-25,8.960000038146973
2011-07-26,8.869999885559082
2011-07-27,8.569999694824219
2011-07-28,8.630000114440918
2011-07-29,9.0
2011-08-01,8.869999885559082
2011-08-02,8.270000457763672
2011-08-03,8.100000381469727
2011-08-04,7.5
2011-08-05,7.21999979019165
2011-08-08,6.550000190734863
2011-08-09,6.510000228881836
2011-08-10,5.880000114440918
2011-08-11,5.929999828338623
2011-08-12,6.110000133514404
2011-08-15,6.570000171661377
2011-08-16,6.239999771118164
2011-08-17,6.400000095367432
2011-08-18,5.869999885559082
2011-08-19,5.730000019073486
2011-08-22,5.769999980926514
2011-08-23,5.829999923706055
2011-08-24,5.760000228881836
2011-08-25,5.730000019073486
2011-08-26,5.920000076293945
2011-08-29,6.329999923706055
2011-08-30,6.630000114440918
2011-08-31,6.489999771118164
2011-09-01,6.179999828338623
2011-09-02,5.599999904632568
2011-09-06,5.440000057220459
2011-09-07,5.679999828338623
2011-09-08,5.429999828338623
2011-09-09,5.170000076293945
2011-09-12,5.070000171661377
2011-09-13,5.110000133514404
2011-09-14,5.110000133514404
2011-09-15,5.349999904632568
2011-09-16,5.420000076293945
2011-09-19,5.119999885559082
2011-09-20,5.050000190734863
2011-09-21,4.800000190734863
2011-09-22,4.389999866485596
2011-09-23,4.570000171661377
2011-09-26,4.619999885559082
2011-09-27,4.940000057220459
2011-09-28,4.570000171661377
2011-09-29,4.78000020980835
2011-09-30,4.570000171661377
2011-10-03,4.489999771118164
2011-10-04,4.420000076293945
2011-10-05,4.449999809265137
2011-10-06,4.590000152587891
2011-10-07,4.239999771118164
2011-10-10,4.46999979019165
2011-10-11,4.75
2011-10-12,4.869999885559082
2011-10-13,4.760000228881836
2011-10-14,4.96999979019165
2011-10-17,4.639999866485596
2011-10-18,4.889999866485596
2011-10-19,4.769999980926514
2011-10-20,4.670000076293945
2011-10-21,4.78000020980835
2011-10-24,4.949999809265137
2011-10-25,4.909999847412109
2011-10-26,4.960000038146973
2011-10-27,5.369999885559082
2011-10-28,5.050000190734863
2011-10-31,4.610000133514404
2011-11-01,4.449999809265137
2011-11-02,5.510000228881836
2011-11-03,5.5
2011-11-04,5.199999809265137
2011-11-07,5.199999809265137
2011-11-08,5.21999979019165
2011-11-09,4.960000038146973
2011-11-10,5.090000152587891
2011-11-11,5.099999904632568
2011-11-14,4.980000019073486
2011-11-15,5.039999961853027
2011-11-16,4.840000152587891
2011-11-17,4.519999980926514
2011-11-18,4.510000228881836
2011-11-21,4.679999828338623
2011-11-22,4.679999828338623
2011-11-23,4.539999961853027
2011-11-25,4.349999904632568
2011-11-28,4.630000114440918
2011-11-29,4.599999904632568
2011-11-30,4.820000171661377
2011-12-01,5.869999885559082
2011-12-02,5.849999904632568
2011-12-05,6.019999980926514
2011-12-06,5.949999809265137
2011-12-07,5.940000057220459
2011-12-08,5.260000228881836
2011-12-09,5.71999979019165
2011-12-12,5.590000152587891
2011-12-13,5.309999942779541
2011-12-14,5.440000057220459
2011-12-15,5.199999809265137
2011-12-16,5.269999980926514
2011-12-19,5.0
2011-12-20,5.400000095367432
2011-12-21,5.510000228881836
2011-12-22,5.889999866485596
2011-12-23,5.769999980926514
2011-12-27,5.590000152587891
2011-12-28,5.190000057220459
2011-12-29,5.28000020980835
2011-12-30,5.300000190734863
2012-01-03,5.480000019073486
2012-01-04,5.130000114440918
2012-01-05,5.179999828338623
2012-01-06,5.110000133514404
2012-01-09,5.110000133514404
2012-01-10,5.440000057220459
2012-01-11,5.349999904632568
2012-01-12,5.400000095367432
2012-01-13,5.329999923706055
2012-01-17,5.369999885559082
2012-01-18,5.460000038146973
2012-01-19,5.360000133514404
2012-01-20,5.320000171661377
2012-01-23,5.329999923706055
2012-01-24,5.519999980926514
2012-01-25,5.46999979019165
2012-01-26,5.449999809265137
2012-01-27,5.809999942779541
2012-01-30,5.829999923706055
2012-01-31,5.570000171661377
2012-02-01,5.739999771118164
2012-02-02,5.869999885559082
2012-02-03,6.079999923706055
2012-02-06,6.010000228881836
2012-02-07,5.96999979019165
2012-02-08,5.050000190734863
2012-02-09,5.0
2012-02-10,4.889999866485596
2012-02-13,4.800000190734863
2012-02-14,4.559999942779541
2012-02-15,4.550000190734863
2012-02-16,4.650000095367432
2012-02-17,4.579999923706055
2012-02-21,3.700000047683716
2012-02-22,3.880000114440918
2012-02-23,3.9800000190734863
2012-02-24,3.9800000190734863
2012-02-27,3.9100000858306885
2012-02-28,3.990000009536743
2012-02-29,3.940000057220459
2012-03-01,3.9700000286102295
2012-03-02,3.9200000762939453
2012-03-05,3.819999933242798
2012-03-06,3.5799999237060547
2012-03-07,3.559999942779541
2012-03-08,3.509999990463257
2012-03-09,3.75
2012-03-12,3.7899999618530273
2012-03-13,3.9200000762939453
2012-03-14,3.9000000953674316
2012-03-15,3.930000066757202
2012-03-16,4.059999942779541
2012-03-19,4.090000152587891
2012-03-20,3.950000047683716
2012-03-21,3.8399999141693115
2012-03-22,3.7200000286102295
2012-03-23,3.7300000190734863
2012-03-26,3.7799999713897705
2012-03-27,3.680000066757202
2012-03-28,3.5999999046325684
2012-03-29,3.7300000190734863
2012-03-30,3.6500000953674316
2012-04-02,3.7899999618530273
2012-04-03,3.799999952316284
2012-04-04,3.630000114440918
2012-04-05,3.7200000286102295
2012-04-09,3.5
2012-04-10,3.5
2012-04-11,3.7699999809265137
2012-04-12,3.680000066757202
2012-04-13,3.549999952316284
2012-04-16,3.549999952316284
2012-04-17,3.609999895095825
2012-04-18,3.430000066757202
2012-04-19,3.5199999809265137
2012-04-20,3.559999942779541
2012-04-23,3.7300000190734863
2012-04-24,3.759999990463257
2012-04-25,3.8499999046325684
2012-04-26,3.809999942779541
2012-04-27,3.869999885559082
2012-04-30,3.619999885559082
2012-05-01,3.680000066757202
2012-05-02,3.630000114440918
2012-05-03,3.509999990463257
2012-05-04,3.440000057220459
2012-05-07,3.430000066757202
2012-05-08,3.369999885559082
2012-05-09,3.359999895095825
2012-05-10,3.359999895095825
2012-05-11,3.2799999713897705
2012-05-14,3.130000114440918
2012-05-15,3.1500000953674316
2012-05-16,3.200000047683716
2012-05-17,3.200000047683716
2012-05-18,3.119999885559082
2012-05-21,3.190000057220459
2012-05-22,3.200000047683716
2012-05-23,3.25
2012-05-24,3.3399999141693115
2012-05-25,3.390000104904175
2012-05-29,3.3399999141693115
2012-05-30,3.1600000858306885
2012-05-31,3.119999885559082
2012-06-01,3.0299999713897705
2012-06-04,3.1700000762939453
2012-06-05,3.359999895095825
2012-06-06,3.619999885559082
2012-06-07,3.509999990463257
2012-06-08,3.490000009536743
2012-06-11,3.4100000858306885
2012-06-12,3.549999952316284
2012-06-13,3.4600000381469727
2012-06-14,3.549999952316284
2012-06-15,3.7100000381469727
2012-06-18,3.7200000286102295
2012-06-19,3.700000047683716
2012-06-20,3.6700000762939453
2012-06-21,3.5
2012-06-22,3.700000047683716
2012-06-25,3.6600000858306885
2012-06-26,3.609999895095825
2012-06-27,3.7100000381469727
2012-06-28,3.6600000858306885
2012-06-29,3.7100000381469727
2012-07-02,3.7799999713897705
2012-07-03,3.759999990463257
2012-07-05,3.799999952316284
2012-07-06,3.759999990463257
2012-07-09,3.7100000381469727
2012-07-10,3.740000009536743
2012-07-11,3.700000047683716
2012-07-12,3.690000057220459
2012-07-13,3.8399999141693115
2012-07-16,3.869999885559082
2012-07-17,3.740000009536743
2012-07-18,3.799999952316284
2012-07-19,3.7899999618530273
2012-07-20,3.759999990463257
2012-07-23,3.619999885559082
2012-07-24,3.4100000858306885
2012-07-25,3.390000104904175
2012-07-26,3.559999942779541
2012-07-27,3.2300000190734863
2012-07-30,3.109999895095825
2012-07-31,3.0799999237060547
2012-08-01,3.059999942779541
2012-08-02,3.0299999713897705
2012-08-03,3.1700000762939453
2012-08-06,3.319999933242798
2012-08-07,3.3399999141693115
2012-08-08,3.2300000190734863
2012-08-09,3.0999999046325684
2012-08-10,2.440000057220459
2012-08-13,2.319999933242798
2012-08-14,2.450000047683716
2012-08-15,2.309999942779541
2012-08-16,2.309999942779541
2012-08-17,2.359999895095825
2012-08-20,2.2899999618530273
2012-08-21,2.2200000286102295
2012-08-22,2.119999885559082
2012-08-23,2.0999999046325684
2012-08-24,2.109999895095825
2012-08-27,2.0999999046325684
2012-08-28,2.180000066757202
2012-08-29,2.2899999618530273
2012-08-30,2.2699999809265137
2012-08-31,2.2699999809265137
2012-09-04,2.200000047683716
2012-09-05,2.2799999713897705
2012-09-06,2.440000057220459
2012-09-07,2.6600000858306885
2012-09-10,2.7200000286102295
2012-09-11,2.8299999237060547
2012-09-12,2.7100000381469727
2012-09-13,2.7699999809265137
2012-09-14,2.7699999809265137
2012-09-17,2.9800000190734863
2012-09-18,2.9800000190734863
2012-09-19,3.109999895095825
2012-09-20,3.5899999141693115
2012-09-21,3.4200000762939453
2012-09-24,3.2699999809265137
2012-09-25,3.1700000762939453
2012-09-26,3.0999999046325684
2012-09-27,3.0199999809265137
2012-09-28,3.0299999713897705
2012-10-01,3.0
2012-10-02,2.9800000190734863
2012-10-03,2.940000057220459
2012-10-04,3.0299999713897705
2012-10-05,3.109999895095825
2012-10-08,2.950000047683716
2012-10-09,2.990000009536743
2012-10-10,2.990000009536743
2012-10-11,2.9700000286102295
2012-10-12,2.940000057220459
2012-10-15,3.0
2012-10-16,3.0
2012-10-17,3.0
2012-10-18,2.9600000381469727
2012-10-19,2.809999942779541
2012-10-22,2.7899999618530273
2012-10-23,2.6500000953674316
2012-10-24,2.7200000286102295
2012-10-25,2.680000066757202
2012-10-26,2.6600000858306885
2012-10-31,2.5999999046325684
2012-11-01,2.559999942779541
2012-11-02,2.4700000286102295
2012-11-05,2.690000057220459
2012-11-06,2.700000047683716
2012-11-07,2.390000104904175
2012-11-08,2.2300000190734863
2012-11-09,2.1500000953674316
2012-11-12,2.140000104904175
2012-11-13,2.140000104904175
2012-11-14,2.0799999237060547
2012-11-15,2.0299999713897705
2012-11-16,2.0999999046325684
2012-11-19,2.1500000953674316
2012-11-20,2.119999885559082
2012-11-21,2.109999895095825
2012-11-23,2.069999933242798
2012-11-26,2.2100000381469727
2012-11-27,2.130000114440918
2012-11-28,2.119999885559082
2012-11-29,2.2799999713897705
2012-11-30,2.140000104904175
2012-12-03,2.2200000286102295
2012-12-04,2.190000057220459
2012-12-05,2.130000114440918
2012-12-06,2.130000114440918
2012-12-07,2.109999895095825
2012-12-10,2.190000057220459
2012-12-11,2.309999942779541
2012-12-12,2.2699999809265137
2012-12-13,2.2699999809265137
2012-12-14,2.3399999141693115
2012-12-17,2.3299999237060547
2012-12-18,2.3399999141693115
2012-12-19,2.2799999713897705
2012-12-20,2.309999942779541
2012-12-21,2.2100000381469727
2012-12-24,2.130000114440918
2012-12-26,2.190000057220459
2012-12-27,2.180000066757202
2012-12-28,2.130000114440918
2012-12-31,2.2100000381469727
2013-01-02,2.549999952316284
2013-01-03,2.5
2013-01-04,2.6600000858306885
2013-01-07,2.4000000953674316
2013-01-08,2.549999952316284
2013-01-09,2.509999990463257
2013-01-10,2.490000009536743
2013-01-11,2.440000057220459
2013-01-14,2.3299999237060547
2013-01-15,2.2699999809265137
2013-01-16,2.259999990463257
2013-01-17,2.2899999618530273
2013-01-18,2.309999942779541
2013-01-22,2.2799999713897705
2013-01-23,2.319999933242798
2013-01-24,2.319999933242798
2013-01-25,2.319999933242798
2013-01-28,2.309999942779541
2013-01-29,2.359999895095825
2013-01-30,2.259999990463257
2013-01-31,2.369999885559082
2013-02-01,2.390000104904175
2013-02-04,2.2699999809265137
2013-02-05,2.390000104904175
2013-02-06,2.430000066757202
2013-02-07,2.380000114440918
2013-02-08,2.309999942779541
2013-02-11,2.240000009536743
2013-02-12,2.25
2013-02-13,2.2799999713897705
2013-02-14,2.3499999046325684
2013-02-15,2.309999942779541
2013-02-19,2.380000114440918
2013-02-20,2.2100000381469727
2013-02-21,2.1700000762939453
2013-02-22,2.200000047683716
2013-02-25,2.109999895095825
2013-02-26,2.119999885559082
2013-02-27,2.0899999141693115
2013-02-28,2.069999933242798
2013-03-01,2.049999952316284
2013-03-04,2.0199999809265137
2013-03-05,2.0199999809265137
2013-03-06,2.1600000858306885
2013-03-07,2.3399999141693115
2013-03-08,2.4600000381469727
2013-03-11,2.309999942779541
2013-03-12,2.559999942779541
2013-03-13,2.5399999618530273
2013-03-14,2.640000104904175
2013-03-15,2.509999990463257
2013-03-18,2.509999990463257
2013-03-19,2.549999952316284
2013-03-20,2.490000009536743
2013-03-21,2.450000047683716
2013-03-22,2.4600000381469727
2013-03-25,2.3499999046325684
2013-03-26,2.3399999141693115
2013-03-27,2.3499999046325684
2013-03-28,2.390000104904175
2013-04-01,2.359999895095825
2013-04-02,2.259999990463257
2013-04-03,2.1600000858306885
2013-04-04,2.240000009536743
2013-04-05,2.1700000762939453
2013-04-08,2.0999999046325684
2013-04-09,2.0799999237060547
2013-04-10,2.2200000286102295
2013-04-11,2.259999990463257
2013-04-12,2.2699999809265137
2013-04-15,2.059999942779541
2013-04-16,2.109999895095825
2013-04-17,2.059999942779541
2013-04-18,2.0299999713897705
2013-04-19,2.140000104904175
2013-04-22,2.1600000858306885
2013-04-23,2.200000047683716
2013-04-24,2.180000066757202
2013-04-25,2.1600000858306885
2013-04-26,2.240000009536743
2013-04-29,2.319999933242798
2013-04-30,2.240000009536743
2013-05-01,2.140000104904175
2013-05-02,2.1600000858306885
2013-05-03,2.200000047683716
2013-05-06,2.200000047683716
2013-05-07,2.180000066757202
2013-05-08,2.180000066757202
2013-05-09,2.190000057220459
2013-05-10,2.190000057220459
2013-05-13,2.2200000286102295
2013-05-14,2.490000009536743
2013-05-15,2.4100000858306885
2013-05-16,2.390000104904175
2013-05-17,2.4200000762939453
2013-05-20,2.369999885559082
2013-05-21,2.4000000953674316
2013-05-22,2.380000114440918
2013-05-23,2.359999895095825
2013-05-24,2.380000114440918
2013-05-28,2.450000047683716
2013-05-29,2.359999895095825
2013-05-30,2.2300000190734863
2013-05-31,2.299999952316284
2013-06-03,2.299999952316284
2013-06-04,2.200000047683716
2013-06-05,2.119999885559082
2013-06-06,2.1700000762939453
2013-06-07,2.1500000953674316
2013-06-10,2.180000066757202
2013-06-11,2.1500000953674316
2013-06-12,2.180000066757202
2013-06-13,2.1700000762939453
2013-06-14,2.7200000286102295
2013-06-17,2.6600000858306885
2013-06-18,2.609999895095825
2013-06-19,2.509999990463257
2013-06-20,2.4000000953674316
2013-06-21,2.3399999141693115
2013-06-24,2.140000104904175
2013-06-25,2.259999990463257
2013-06-26,2.180000066757202
2013-06-27,2.2100000381469727
2013-06-28,2.2100000381469727
2013-07-01,2.359999895095825
2013-07-02,2.369999885559082
2013-07-03,2.430000066757202
2013-07-05,2.380000114440918
2013-07-08,2.4000000953674316
2013-07-09,2.2799999713897705
2013-07-10,2.2300000190734863
2013-07-11,2.3499999046325684
2013-07-12,2.3399999141693115
2013-07-15,2.4600000381469727
2013-07-16,2.450000047683716
2013-07-17,2.430000066757202
2013-07-18,2.5299999713897705
2013-07-19,2.4100000858306885
2013-07-22,2.369999885559082
2013-07-23,2.309999942779541
2013-07-24,2.3299999237060547
2013-07-25,2.4000000953674316
2013-07-26,2.359999895095825
2013-07-29,2.3499999046325684
2013-07-30,2.390000104904175
2013-07-31,2.450000047683716
2013-08-01,2.4700000286102295
2013-08-02,2.490000009536743
2013-08-05,2.5299999713897705
2013-08-06,2.380000114440918
2013-08-07,2.359999895095825
2013-08-08,2.319999933242798
2013-08-09,2.25
2013-08-12,2.0299999713897705
2013-08-13,2.0299999713897705
2013-08-14,1.9800000190734863
2013-08-15,1.9500000476837158
2013-08-16,1.8700000047683716
2013-08-19,1.8300000429153442
2013-08-20,1.809999942779541
2013-08-21,1.7999999523162842
2013-08-22,1.850000023841858
2013-08-23,1.8899999856948853
2013-08-26,1.940000057220459
2013-08-27,1.8600000143051147
2013-08-28,1.7899999618530273
2013-08-29,1.7999999523162842
2013-08-30,1.7200000286102295
2013-09-03,1.7300000190734863
2013-09-04,1.7599999904632568
2013-09-05,1.7999999523162842
2013-09-06,1.8200000524520874
2013-09-09,1.840000033378601
2013-09-10,1.840000033378601
2013-09-11,1.8200000524520874
2013-09-12,1.7999999523162842
2013-09-13,1.7999999523162842
2013-09-16,1.7699999809265137
2013-09-17,1.7899999618530273
2013-09-18,1.7599999904632568
2013-09-19,1.7899999618530273
2013-09-20,1.75
2013-09-23,1.7400000095367432
2013-09-24,1.7599999904632568
2013-09-25,1.850000023841858
2013-09-26,1.8600000143051147
2013-09-27,1.809999942779541
2013-09-30,1.7599999904632568
2013-10-01,1.809999942779541
2013-10-02,1.7300000190734863
2013-10-03,1.6299999952316284
2013-10-04,1.649999976158142
2013-10-07,1.649999976158142
2013-10-08,1.6699999570846558
2013-10-09,1.7100000381469727
2013-10-10,1.75
2013-10-11,1.7100000381469727
2013-10-14,1.7699999809265137
2013-10-15,1.7400000095367432
2013-10-16,1.8200000524520874
2013-10-17,1.8300000429153442
2013-10-18,1.7799999713897705
2013-10-21,1.7799999713897705
2013-10-22,1.7200000286102295
2013-10-23,1.7699999809265137
2013-10-24,1.8200000524520874
2013-10-25,1.7799999713897705
2013-10-28,1.7400000095367432
2013-10-29,1.7300000190734863
2013-10-30,1.7300000190734863
2013-10-31,1.7400000095367432
2013-11-01,1.6799999475479126
2013-11-04,1.6799999475479126
2013-11-05,1.7300000190734863
2013-11-06,1.7100000381469727
2013-11-07,1.7100000381469727
2013-11-08,1.7100000381469727
2013-11-11,1.75
2013-11-12,1.7200000286102295
2013-11-13,1.4600000381469727
2013-11-14,1.340000033378601
2013-11-15,1.2899999618530273
2013-11-18,1.3899999856948853
2013-11-19,1.4500000476837158
2013-11-20,1.5499999523162842
2013-11-21,1.4800000190734863
2013-11-22,1.3899999856948853
2013-11-25,1.3799999952316284
2013-11-26,1.4700000286102295
2013-11-27,1.5099999904632568
2013-11-29,1.5
2013-12-02,1.5299999713897705
2013-12-03,1.4600000381469727
2013-12-04,1.4199999570846558
2013-12-05,1.4199999570846558
2013-12-06,1.399999976158142
2013-12-09,1.3899999856948853
2013-12-10,1.4600000381469727
2013-12-11,1.4700000286102295
2013-12-12,1.440000057220459
2013-12-13,1.4600000381469727
2013-12-16,1.4500000476837158
2013-12-17,1.3799999952316284
2013-12-18,1.309999942779541
2013-12-19,1.2999999523162842
2013-12-20,1.2899999618530273
2013-12-23,1.25
2013-12-24,1.2799999713897705
2013-12-26,1.2899999618530273
2013-12-27,1.2799999713897705
2013-12-30,1.2799999713897705
