,UTG
2007-12-06,25.969999313354492
2007-12-07,26.030000686645508
2007-12-10,26.34000015258789
2007-12-11,25.850000381469727
2007-12-12,25.549999237060547
2007-12-13,25.90999984741211
2007-12-14,25.719999313354492
2007-12-17,25.260000228881836
2007-12-18,25.5
2007-12-19,25.260000228881836
2007-12-20,25.31999969482422
2007-12-21,25.540000915527344
2007-12-24,25.770000457763672
2007-12-26,25.850000381469727
2007-12-27,25.049999237060547
2007-12-28,25.239999771118164
2007-12-31,25.209999084472656
2008-01-02,25.030000686645508
2008-01-03,24.90999984741211
2008-01-04,24.799999237060547
2008-01-07,24.969999313354492
2008-01-08,25.049999237060547
2008-01-09,25.25
2008-01-10,25.549999237060547
2008-01-11,25.600000381469727
2008-01-14,25.18000030517578
2008-01-15,24.81999969482422
2008-01-16,24.6200008392334
2008-01-17,24.200000762939453
2008-01-18,23.40999984741211
2008-01-22,22.40999984741211
2008-01-23,23.010000228881836
2008-01-24,23.299999237060547
2008-01-25,23.3700008392334
2008-01-28,23.440000534057617
2008-01-29,23.950000762939453
2008-01-30,23.920000076293945
2008-01-31,23.8799991607666
2008-02-01,23.959999084472656
2008-02-04,24.18000030517578
2008-02-05,23.979999542236328
2008-02-06,23.989999771118164
2008-02-07,24.0
2008-02-08,23.8799991607666
2008-02-11,23.700000762939453
2008-02-12,23.719999313354492
2008-02-13,23.34000015258789
2008-02-14,22.8799991607666
2008-02-15,22.510000228881836
2008-02-19,22.780000686645508
2008-02-20,22.59000015258789
2008-02-21,22.280000686645508
2008-02-22,22.700000762939453
2008-02-25,22.809999465942383
2008-02-26,23.030000686645508
2008-02-27,22.739999771118164
2008-02-28,22.18000030517578
2008-02-29,21.829999923706055
2008-03-03,21.829999923706055
2008-03-04,21.8700008392334
2008-03-05,21.899999618530273
2008-03-06,21.5
2008-03-07,21.530000686645508
2008-03-10,21.149999618530273
2008-03-11,21.780000686645508
2008-03-12,21.6299991607666
2008-03-13,21.25
2008-03-14,21.010000228881836
2008-03-17,20.709999084472656
2008-03-18,21.110000610351562
2008-03-19,21.079999923706055
2008-03-20,21.18000030517578
2008-03-24,21.25
2008-03-25,21.350000381469727
2008-03-26,21.450000762939453
2008-03-27,21.299999237060547
2008-03-28,21.170000076293945
2008-03-31,21.43000030517578
2008-04-01,22.209999084472656
2008-04-02,22.479999542236328
2008-04-03,22.3700008392334
2008-04-04,22.389999389648438
2008-04-07,22.469999313354492
2008-04-08,22.649999618530273
2008-04-09,22.690000534057617
2008-04-10,22.450000762939453
2008-04-11,21.899999618530273
2008-04-14,21.809999465942383
2008-04-15,21.90999984741211
2008-04-16,22.25
2008-04-17,22.43000030517578
2008-04-18,22.600000381469727
2008-04-21,22.6200008392334
2008-04-22,22.540000915527344
2008-04-23,22.690000534057617
2008-04-24,22.889999389648438
2008-04-25,22.809999465942383
2008-04-28,22.790000915527344
2008-04-29,22.68000030517578
2008-04-30,22.700000762939453
2008-05-01,23.149999618530273
2008-05-02,23.229999542236328
2008-05-05,23.219999313354492
2008-05-06,23.229999542236328
2008-05-07,22.969999313354492
2008-05-08,22.959999084472656
2008-05-09,23.15999984741211
2008-05-12,23.489999771118164
2008-05-13,23.579999923706055
2008-05-14,23.420000076293945
2008-05-15,23.540000915527344
2008-05-16,23.579999923706055
2008-05-19,23.600000381469727
2008-05-20,23.700000762939453
2008-05-21,23.350000381469727
2008-05-22,23.399999618530273
2008-05-23,23.010000228881836
2008-05-27,23.25
2008-05-28,23.31999969482422
2008-05-29,23.510000228881836
2008-05-30,23.59000015258789
2008-06-02,23.5
2008-06-03,23.43000030517578
2008-06-04,23.3799991607666
2008-06-05,23.809999465942383
2008-06-06,23.31999969482422
2008-06-09,23.59000015258789
2008-06-10,23.520000457763672
2008-06-11,23.09000015258789
2008-06-12,23.020000457763672
2008-06-13,23.299999237060547
2008-06-16,23.040000915527344
2008-06-17,23.06999969482422
2008-06-18,22.959999084472656
2008-06-19,23.09000015258789
2008-06-20,22.639999389648438
2008-06-23,22.670000076293945
2008-06-24,22.579999923706055
2008-06-25,22.739999771118164
2008-06-26,22.25
2008-06-27,22.110000610351562
2008-06-30,22.489999771118164
2008-07-01,22.350000381469727
2008-07-02,22.3799991607666
2008-07-03,22.059999465942383
2008-07-07,21.600000381469727
2008-07-08,21.860000610351562
2008-07-09,22.049999237060547
2008-07-10,22.040000915527344
2008-07-11,21.719999313354492
2008-07-14,21.40999984741211
2008-07-15,20.75
2008-07-16,20.920000076293945
2008-07-17,20.68000030517578
2008-07-18,20.780000686645508
2008-07-21,21.040000915527344
2008-07-22,21.09000015258789
2008-07-23,20.770000457763672
2008-07-24,20.6299991607666
2008-07-25,20.59000015258789
2008-07-28,20.540000915527344
2008-07-29,20.670000076293945
2008-07-30,20.940000534057617
2008-07-31,20.889999389648438
2008-08-01,20.68000030517578
2008-08-04,20.290000915527344
2008-08-05,20.600000381469727
2008-08-06,20.510000228881836
2008-08-07,20.389999389648438
2008-08-08,20.690000534057617
2008-08-11,20.93000030517578
2008-08-12,20.75
2008-08-13,20.459999084472656
2008-08-14,20.3799991607666
2008-08-15,20.420000076293945
2008-08-18,20.530000686645508
2008-08-19,20.469999313354492
2008-08-20,20.440000534057617
2008-08-21,20.579999923706055
2008-08-22,20.690000534057617
2008-08-25,20.389999389648438
2008-08-26,20.280000686645508
2008-08-27,20.43000030517578
2008-08-28,20.559999465942383
2008-08-29,20.450000762939453
2008-09-02,20.43000030517578
2008-09-03,20.200000762939453
2008-09-04,20.030000686645508
2008-09-05,19.6299991607666
2008-09-08,19.93000030517578
2008-09-09,19.600000381469727
2008-09-10,19.770000457763672
2008-09-11,19.540000915527344
2008-09-12,19.559999465942383
2008-09-15,18.739999771118164
2008-09-16,17.979999542236328
2008-09-17,17.149999618530273
2008-09-18,17.700000762939453
2008-09-19,19.0
2008-09-22,18.790000915527344
2008-09-23,18.31999969482422
2008-09-24,18.170000076293945
2008-09-25,18.40999984741211
2008-09-26,17.969999313354492
2008-09-29,16.309999465942383
2008-09-30,16.81999969482422
2008-10-01,17.200000762939453
2008-10-02,17.0
2008-10-03,17.100000381469727
2008-10-06,15.539999961853027
2008-10-07,14.5
2008-10-08,14.369999885559082
2008-10-09,11.899999618530273
2008-10-10,10.84000015258789
2008-10-13,13.449999809265137
2008-10-14,14.319999694824219
2008-10-15,12.979999542236328
2008-10-16,12.829999923706055
2008-10-17,13.289999961853027
2008-10-20,14.449999809265137
2008-10-21,13.6899995803833
2008-10-22,12.619999885559082
2008-10-23,12.600000381469727
2008-10-24,12.600000381469727
2008-10-27,12.109999656677246
2008-10-28,13.449999809265137
2008-10-29,13.739999771118164
2008-10-30,13.899999618530273
2008-10-31,13.979999542236328
2008-11-03,14.359999656677246
2008-11-04,14.710000038146973
2008-11-05,13.949999809265137
2008-11-06,13.09000015258789
2008-11-07,13.640000343322754
2008-11-10,13.640000343322754
2008-11-11,13.489999771118164
2008-11-12,12.789999961853027
2008-11-13,12.800000190734863
2008-11-14,13.0600004196167
2008-11-17,12.850000381469727
2008-11-18,12.0600004196167
2008-11-19,11.199999809265137
2008-11-20,9.630000114440918
2008-11-21,9.850000381469727
2008-11-24,10.550000190734863
2008-11-25,11.359999656677246
2008-11-26,11.880000114440918
2008-11-28,12.0
2008-12-01,11.479999542236328
2008-12-02,11.699999809265137
2008-12-03,11.510000228881836
2008-12-04,11.229999542236328
2008-12-05,11.279999732971191
2008-12-08,11.800000190734863
2008-12-09,11.670000076293945
2008-12-10,11.75
2008-12-11,11.819999694824219
2008-12-12,11.770000457763672
2008-12-15,11.5
2008-12-16,11.800000190734863
2008-12-17,11.600000381469727
2008-12-18,11.449999809265137
2008-12-19,11.489999771118164
2008-12-22,11.300000190734863
2008-12-23,11.369999885559082
2008-12-24,11.550000190734863
2008-12-26,12.1899995803833
2008-12-29,11.720000267028809
2008-12-30,11.600000381469727
2008-12-31,11.710000038146973
2009-01-02,12.760000228881836
2009-01-05,13.34000015258789
2009-01-06,13.449999809265137
2009-01-07,13.050000190734863
2009-01-08,13.130000114440918
2009-01-09,13.09000015258789
2009-01-12,13.130000114440918
2009-01-13,12.90999984741211
2009-01-14,12.649999618530273
2009-01-15,12.649999618530273
2009-01-16,12.779999732971191
2009-01-20,12.489999771118164
2009-01-21,12.90999984741211
2009-01-22,12.979999542236328
2009-01-23,13.0
2009-01-26,13.15999984741211
2009-01-27,13.489999771118164
2009-01-28,13.819999694824219
2009-01-29,13.380000114440918
2009-01-30,13.069999694824219
2009-02-02,13.069999694824219
2009-02-03,13.220000267028809
2009-02-04,13.050000190734863
2009-02-05,13.109999656677246
2009-02-06,13.430000305175781
2009-02-09,13.470000267028809
2009-02-10,13.029999732971191
2009-02-11,12.720000267028809
2009-02-12,12.399999618530273
2009-02-13,12.1899995803833
2009-02-17,11.4399995803833
2009-02-18,10.75
2009-02-19,10.40999984741211
2009-02-20,10.149999618530273
2009-02-23,9.800000190734863
2009-02-24,10.15999984741211
2009-02-25,10.15999984741211
2009-02-26,10.15999984741211
2009-02-27,9.90999984741211
2009-03-02,8.989999771118164
2009-03-03,8.449999809265137
2009-03-04,9.0
2009-03-05,8.430000305175781
2009-03-06,7.920000076293945
2009-03-09,7.460000038146973
2009-03-10,8.399999618530273
2009-03-11,8.720000267028809
2009-03-12,9.0
2009-03-13,9.15999984741211
2009-03-16,9.220000267028809
2009-03-17,9.40999984741211
2009-03-18,9.899999618530273
2009-03-19,9.9399995803833
2009-03-20,9.949999809265137
2009-03-23,10.380000114440918
2009-03-24,10.449999809265137
2009-03-25,10.470000267028809
2009-03-26,10.680000305175781
2009-03-27,10.84000015258789
2009-03-30,10.520000457763672
2009-03-31,10.779999732971191
2009-04-01,11.300000190734863
2009-04-02,11.789999961853027
2009-04-03,11.699999809265137
2009-04-06,11.520000457763672
2009-04-07,11.199999809265137
2009-04-08,11.130000114440918
2009-04-09,10.970000267028809
2009-04-13,10.859999656677246
2009-04-14,10.789999961853027
2009-04-15,10.699999809265137
2009-04-16,10.920000076293945
2009-04-17,11.0600004196167
2009-04-20,10.65999984741211
2009-04-21,10.6899995803833
2009-04-22,10.859999656677246
2009-04-23,11.0
2009-04-24,11.130000114440918
2009-04-27,11.350000381469727
2009-04-28,11.520000457763672
2009-04-29,12.180000305175781
2009-04-30,12.399999618530273
2009-05-01,12.539999961853027
2009-05-04,12.710000038146973
2009-05-05,12.699999809265137
2009-05-06,12.859999656677246
2009-05-07,12.949999809265137
2009-05-08,13.25
2009-05-11,13.210000038146973
2009-05-12,13.220000267028809
2009-05-13,12.920000076293945
2009-05-14,12.739999771118164
2009-05-15,12.430000305175781
2009-05-18,12.539999961853027
2009-05-19,12.569999694824219
2009-05-20,12.800000190734863
2009-05-21,12.609999656677246
2009-05-22,12.569999694824219
2009-05-26,12.350000381469727
2009-05-27,11.989999771118164
2009-05-28,11.75
2009-05-29,11.84000015258789
2009-06-01,12.3100004196167
2009-06-02,12.789999961853027
2009-06-03,12.819999694824219
2009-06-04,12.789999961853027
2009-06-05,12.699999809265137
2009-06-08,12.890000343322754
2009-06-09,12.760000228881836
2009-06-10,12.859999656677246
2009-06-11,12.920000076293945
2009-06-12,12.899999618530273
2009-06-15,12.75
2009-06-16,12.789999961853027
2009-06-17,12.59000015258789
2009-06-18,12.609999656677246
2009-06-19,12.649999618530273
2009-06-22,12.649999618530273
2009-06-23,12.569999694824219
2009-06-24,12.699999809265137
2009-06-25,13.0
2009-06-26,13.050000190734863
2009-06-29,13.029999732971191
2009-06-30,13.25
2009-07-01,13.229999542236328
2009-07-02,13.300000190734863
2009-07-06,13.449999809265137
2009-07-07,13.350000381469727
2009-07-08,13.149999618530273
2009-07-09,13.220000267028809
2009-07-10,13.289999961853027
2009-07-13,13.180000305175781
2009-07-14,13.399999618530273
2009-07-15,13.5600004196167
2009-07-16,13.8100004196167
2009-07-17,13.869999885559082
2009-07-20,13.859999656677246
2009-07-21,13.739999771118164
2009-07-22,13.710000038146973
2009-07-23,14.1899995803833
2009-07-24,14.399999618530273
2009-07-27,14.369999885559082
2009-07-28,14.329999923706055
2009-07-29,14.210000038146973
2009-07-30,14.600000381469727
2009-07-31,14.84000015258789
2009-08-03,15.050000190734863
2009-08-04,15.109999656677246
2009-08-05,14.739999771118164
2009-08-06,14.390000343322754
2009-08-07,14.960000038146973
2009-08-10,14.649999618530273
2009-08-11,15.0
2009-08-12,14.920000076293945
2009-08-13,15.010000228881836
2009-08-14,14.9399995803833
2009-08-17,14.270000457763672
2009-08-18,14.300000190734863
2009-08-19,14.180000305175781
2009-08-20,14.25
2009-08-21,14.329999923706055
2009-08-24,14.800000190734863
2009-08-25,14.949999809265137
2009-08-26,15.09000015258789
2009-08-27,14.930000305175781
2009-08-28,14.779999732971191
2009-08-31,14.649999618530273
2009-09-01,14.619999885559082
2009-09-02,14.1899995803833
2009-09-03,14.470000267028809
2009-09-04,14.399999618530273
2009-09-08,14.729999542236328
2009-09-09,14.850000381469727
2009-09-10,14.989999771118164
2009-09-11,15.079999923706055
2009-09-14,15.09000015258789
2009-09-15,15.289999961853027
2009-09-16,15.350000381469727
2009-09-17,15.609999656677246
2009-09-18,15.649999618530273
2009-09-21,15.470000267028809
2009-09-22,15.4399995803833
2009-09-23,15.600000381469727
2009-09-24,15.420000076293945
2009-09-25,15.710000038146973
2009-09-28,15.979999542236328
2009-09-29,15.850000381469727
2009-09-30,15.699999809265137
2009-10-01,15.779999732971191
2009-10-02,15.609999656677246
2009-10-05,15.470000267028809
2009-10-06,15.510000228881836
2009-10-07,15.5
2009-10-08,15.890000343322754
2009-10-09,15.90999984741211
2009-10-12,16.079999923706055
2009-10-13,16.200000762939453
2009-10-14,16.110000610351562
2009-10-15,16.100000381469727
2009-10-16,16.149999618530273
2009-10-19,16.079999923706055
2009-10-20,15.850000381469727
2009-10-21,15.850000381469727
2009-10-22,16.1200008392334
2009-10-23,15.9399995803833
2009-10-26,15.600000381469727
2009-10-27,15.579999923706055
2009-10-28,14.8100004196167
2009-10-29,15.4399995803833
2009-10-30,15.3100004196167
2009-11-02,15.420000076293945
2009-11-03,15.489999771118164
2009-11-04,15.470000267028809
2009-11-05,15.729999542236328
2009-11-06,15.890000343322754
2009-11-09,16.219999313354492
2009-11-10,16.280000686645508
2009-11-11,16.459999084472656
2009-11-12,16.110000610351562
2009-11-13,16.100000381469727
2009-11-16,16.389999389648438
2009-11-17,16.360000610351562
2009-11-18,16.09000015258789
2009-11-19,15.890000343322754
2009-11-20,16.200000762939453
2009-11-23,16.43000030517578
2009-11-24,16.559999465942383
2009-11-25,16.8799991607666
2009-11-27,16.8799991607666
2009-11-30,16.969999313354492
2009-12-01,17.420000076293945
2009-12-02,17.799999237060547
2009-12-03,18.100000381469727
2009-12-04,18.170000076293945
2009-12-07,18.670000076293945
2009-12-08,18.579999923706055
2009-12-09,18.489999771118164
2009-12-10,18.6299991607666
2009-12-11,18.709999084472656
2009-12-14,19.149999618530273
2009-12-15,18.959999084472656
2009-12-16,19.0
2009-12-17,18.75
2009-12-18,18.31999969482422
2009-12-21,18.18000030517578
2009-12-22,18.049999237060547
2009-12-23,18.31999969482422
2009-12-24,18.600000381469727
2009-12-28,18.950000762939453
2009-12-29,18.59000015258789
2009-12-30,18.549999237060547
2009-12-31,18.559999465942383
2010-01-04,19.1200008392334
2010-01-05,19.299999237060547
2010-01-06,19.149999618530273
2010-01-07,19.309999465942383
2010-01-08,19.139999389648438
2010-01-11,18.950000762939453
2010-01-12,18.690000534057617
2010-01-13,18.950000762939453
2010-01-14,18.899999618530273
2010-01-15,18.850000381469727
2010-01-19,18.860000610351562
2010-01-20,18.670000076293945
2010-01-21,18.510000228881836
2010-01-22,18.469999313354492
2010-01-25,18.420000076293945
2010-01-26,18.43000030517578
2010-01-27,17.280000686645508
2010-01-28,17.139999389648438
2010-01-29,17.31999969482422
2010-02-01,19.06999969482422
2010-02-02,19.170000076293945
2010-02-03,19.770000457763672
2010-02-04,19.239999771118164
2010-02-05,19.260000228881836
2010-02-08,18.860000610351562
2010-02-09,19.290000915527344
2010-02-10,19.170000076293945
2010-02-11,19.040000915527344
2010-02-12,19.0
2010-02-16,19.190000534057617
2010-02-17,19.049999237060547
2010-02-18,19.010000228881836
2010-02-19,19.059999465942383
2010-02-22,19.170000076293945
2010-02-23,19.239999771118164
2010-02-24,19.170000076293945
2010-02-25,18.950000762939453
2010-02-26,19.299999237060547
2010-03-01,19.149999618530273
2010-03-02,19.219999313354492
2010-03-03,19.270000457763672
2010-03-04,19.149999618530273
2010-03-05,19.25
2010-03-08,19.540000915527344
2010-03-09,19.399999618530273
2010-03-10,19.850000381469727
2010-03-11,19.950000762939453
2010-03-12,20.0
2010-03-15,20.440000534057617
2010-03-16,20.549999237060547
2010-03-17,20.31999969482422
2010-03-18,19.979999542236328
2010-03-19,19.780000686645508
2010-03-22,19.65999984741211
2010-03-23,19.719999313354492
2010-03-24,19.75
2010-03-25,20.0
2010-03-26,20.299999237060547
2010-03-29,20.100000381469727
2010-03-30,20.270000457763672
2010-03-31,20.049999237060547
2010-04-01,20.010000228881836
2010-04-05,19.959999084472656
2010-04-06,19.610000610351562
2010-04-07,19.700000762939453
2010-04-08,19.559999465942383
2010-04-09,19.8700008392334
2010-04-12,20.1299991607666
2010-04-13,19.860000610351562
2010-04-14,19.940000534057617
2010-04-15,19.729999542236328
2010-04-16,19.729999542236328
2010-04-19,19.770000457763672
2010-04-20,19.8799991607666
2010-04-21,19.600000381469727
2010-04-22,19.600000381469727
2010-04-23,19.649999618530273
2010-04-26,19.8799991607666
2010-04-27,19.360000610351562
2010-04-28,19.299999237060547
2010-04-29,19.540000915527344
2010-04-30,19.5
2010-05-03,19.420000076293945
2010-05-04,19.420000076293945
2010-05-05,18.920000076293945
2010-05-06,17.690000534057617
2010-05-07,18.100000381469727
2010-05-10,18.6200008392334
2010-05-11,18.770000457763672
2010-05-12,19.56999969482422
2010-05-13,19.399999618530273
2010-05-14,18.860000610351562
2010-05-17,18.600000381469727
2010-05-18,18.950000762939453
2010-05-19,18.360000610351562
2010-05-20,17.93000030517578
2010-05-21,17.690000534057617
2010-05-24,17.780000686645508
2010-05-25,17.600000381469727
2010-05-26,17.850000381469727
2010-05-27,18.420000076293945
2010-05-28,18.139999389648438
2010-06-01,17.68000030517578
2010-06-02,18.06999969482422
2010-06-03,18.239999771118164
2010-06-04,17.739999771118164
2010-06-07,17.850000381469727
2010-06-08,17.530000686645508
2010-06-09,17.760000228881836
2010-06-10,18.219999313354492
2010-06-11,18.709999084472656
2010-06-14,18.90999984741211
2010-06-15,19.149999618530273
2010-06-16,19.100000381469727
2010-06-17,19.18000030517578
2010-06-18,19.190000534057617
2010-06-21,19.309999465942383
2010-06-22,19.059999465942383
2010-06-23,19.25
2010-06-24,18.93000030517578
2010-06-25,19.059999465942383
2010-06-28,18.8799991607666
2010-06-29,18.690000534057617
2010-06-30,18.440000534057617
2010-07-01,18.209999084472656
2010-07-02,18.059999465942383
2010-07-06,18.15999984741211
2010-07-07,18.739999771118164
2010-07-08,19.09000015258789
2010-07-09,19.270000457763672
2010-07-12,19.40999984741211
2010-07-13,19.850000381469727
2010-07-14,19.56999969482422
2010-07-15,19.65999984741211
2010-07-16,19.56999969482422
2010-07-19,19.5
2010-07-20,19.790000915527344
2010-07-21,19.940000534057617
2010-07-22,19.989999771118164
2010-07-23,20.209999084472656
2010-07-26,20.030000686645508
2010-07-27,20.209999084472656
2010-07-28,20.309999465942383
2010-07-29,20.0
2010-07-30,20.399999618530273
2010-08-02,20.639999389648438
2010-08-03,20.59000015258789
2010-08-04,20.649999618530273
2010-08-05,20.670000076293945
2010-08-06,20.729999542236328
2010-08-09,21.010000228881836
2010-08-10,20.90999984741211
2010-08-11,20.639999389648438
2010-08-12,20.520000457763672
2010-08-13,20.739999771118164
2010-08-16,20.93000030517578
2010-08-17,20.65999984741211
2010-08-18,20.81999969482422
2010-08-19,20.520000457763672
2010-08-20,20.549999237060547
2010-08-23,20.5
2010-08-24,20.510000228881836
2010-08-25,20.649999618530273
2010-08-26,20.799999237060547
2010-08-27,21.0
2010-08-30,20.670000076293945
2010-08-31,20.969999313354492
2010-09-01,21.290000915527344
2010-09-02,21.299999237060547
2010-09-03,21.329999923706055
2010-09-07,21.31999969482422
2010-09-08,21.399999618530273
2010-09-09,21.639999389648438
2010-09-10,21.780000686645508
2010-09-13,21.719999313354492
2010-09-14,21.84000015258789
2010-09-15,21.549999237060547
2010-09-16,21.350000381469727
2010-09-17,20.860000610351562
2010-09-20,21.059999465942383
2010-09-21,21.1299991607666
2010-09-22,21.18000030517578
2010-09-23,21.43000030517578
2010-09-24,21.709999084472656
2010-09-27,21.639999389648438
2010-09-28,21.579999923706055
2010-09-29,21.290000915527344
2010-09-30,21.280000686645508
2010-10-01,21.56999969482422
2010-10-04,21.760000228881836
2010-10-05,21.899999618530273
2010-10-06,21.790000915527344
2010-10-07,21.709999084472656
2010-10-08,21.899999618530273
2010-10-11,22.0
2010-10-12,21.969999313354492
2010-10-13,22.079999923706055
2010-10-14,21.93000030517578
2010-10-15,21.84000015258789
2010-10-18,21.84000015258789
2010-10-19,21.899999618530273
2010-10-20,22.010000228881836
2010-10-21,22.15999984741211
2010-10-22,22.360000610351562
2010-10-25,22.059999465942383
2010-10-26,21.719999313354492
2010-10-27,21.75
2010-10-28,21.979999542236328
2010-10-29,22.190000534057617
2010-11-01,21.959999084472656
2010-11-02,21.979999542236328
2010-11-03,21.959999084472656
2010-11-04,22.18000030517578
2010-11-05,22.15999984741211
2010-11-08,22.020000457763672
2010-11-09,22.06999969482422
2010-11-10,22.049999237060547
2010-11-11,22.059999465942383
2010-11-12,21.8700008392334
2010-11-15,21.989999771118164
2010-11-16,21.59000015258789
2010-11-17,21.780000686645508
2010-11-18,21.809999465942383
2010-11-19,22.030000686645508
2010-11-22,22.040000915527344
2010-11-23,21.829999923706055
2010-11-24,21.920000076293945
2010-11-26,21.950000762939453
2010-11-29,22.139999389648438
2010-11-30,22.06999969482422
2010-12-01,22.389999389648438
2010-12-02,22.170000076293945
2010-12-03,22.1200008392334
2010-12-06,22.110000610351562
2010-12-07,22.639999389648438
2010-12-08,22.5
2010-12-09,22.5
2010-12-10,22.889999389648438
2010-12-13,23.09000015258789
2010-12-14,23.229999542236328
2010-12-15,22.770000457763672
2010-12-16,22.950000762939453
2010-12-17,23.079999923706055
2010-12-20,23.15999984741211
2010-12-21,22.989999771118164
2010-12-22,23.440000534057617
2010-12-23,23.5
2010-12-27,23.479999542236328
2010-12-28,22.959999084472656
2010-12-29,22.75
2010-12-30,22.559999465942383
2010-12-31,22.350000381469727
2011-01-03,22.549999237060547
2011-01-04,22.600000381469727
2011-01-05,22.299999237060547
2011-01-06,21.90999984741211
2011-01-07,21.68000030517578
2011-01-10,21.530000686645508
2011-01-11,21.790000915527344
2011-01-12,21.93000030517578
2011-01-13,21.940000534057617
2011-01-14,21.979999542236328
2011-01-18,21.989999771118164
2011-01-19,21.979999542236328
2011-01-20,21.93000030517578
2011-01-21,21.899999618530273
2011-01-24,21.899999618530273
2011-01-25,21.899999618530273
2011-01-26,21.899999618530273
2011-01-27,21.899999618530273
2011-01-28,21.729999542236328
2011-01-31,21.84000015258789
2011-02-01,21.899999618530273
2011-02-02,21.889999389648438
2011-02-03,21.889999389648438
2011-02-04,21.8700008392334
2011-02-07,21.8700008392334
2011-02-08,21.889999389648438
2011-02-09,21.90999984741211
2011-02-10,22.1299991607666
2011-02-11,22.280000686645508
2011-02-14,22.25
2011-02-15,22.219999313354492
2011-02-16,22.09000015258789
2011-02-17,22.110000610351562
2011-02-18,22.1299991607666
2011-02-22,21.979999542236328
2011-02-23,21.90999984741211
2011-02-24,21.579999923706055
2011-02-25,21.739999771118164
2011-02-28,22.079999923706055
2011-03-01,22.18000030517578
2011-03-02,22.280000686645508
2011-03-03,22.459999084472656
2011-03-04,22.420000076293945
2011-03-07,22.59000015258789
2011-03-08,22.700000762939453
2011-03-09,22.829999923706055
2011-03-10,22.690000534057617
2011-03-11,22.809999465942383
2011-03-14,22.489999771118164
2011-03-15,21.979999542236328
2011-03-16,21.43000030517578
2011-03-17,21.549999237060547
2011-03-18,21.670000076293945
2011-03-21,22.110000610351562
2011-03-22,22.290000915527344
2011-03-23,22.40999984741211
2011-03-24,22.479999542236328
2011-03-25,22.540000915527344
2011-03-28,22.600000381469727
2011-03-29,22.829999923706055
2011-03-30,22.959999084472656
2011-03-31,22.959999084472656
2011-04-01,23.010000228881836
2011-04-04,22.959999084472656
2011-04-05,22.889999389648438
2011-04-06,22.899999618530273
2011-04-07,22.799999237060547
2011-04-08,22.729999542236328
2011-04-11,22.479999542236328
2011-04-12,22.690000534057617
2011-04-13,22.809999465942383
2011-04-14,22.780000686645508
2011-04-15,23.139999389648438
2011-04-18,22.709999084472656
2011-04-19,22.809999465942383
2011-04-20,23.100000381469727
2011-04-21,23.149999618530273
2011-04-25,23.25
2011-04-26,23.459999084472656
2011-04-27,23.579999923706055
2011-04-28,23.920000076293945
2011-04-29,23.75
2011-05-02,24.149999618530273
2011-05-03,24.0
2011-05-04,23.799999237060547
2011-05-05,23.360000610351562
2011-05-06,23.479999542236328
2011-05-09,23.75
2011-05-10,24.170000076293945
2011-05-11,24.280000686645508
2011-05-12,24.399999618530273
2011-05-13,24.290000915527344
2011-05-16,24.40999984741211
2011-05-17,24.139999389648438
2011-05-18,24.020000457763672
2011-05-19,24.329999923706055
2011-05-20,24.799999237060547
2011-05-23,24.790000915527344
2011-05-24,24.6200008392334
2011-05-25,24.729999542236328
2011-05-26,25.079999923706055
2011-05-27,25.34000015258789
2011-05-31,25.68000030517578
2011-06-01,25.459999084472656
2011-06-02,25.25
2011-06-03,25.31999969482422
2011-06-06,24.989999771118164
2011-06-07,24.979999542236328
2011-06-08,24.799999237060547
2011-06-09,25.100000381469727
2011-06-10,24.989999771118164
2011-06-13,25.020000457763672
2011-06-14,25.229999542236328
2011-06-15,24.299999237060547
2011-06-16,24.010000228881836
2011-06-17,24.079999923706055
2011-06-20,23.479999542236328
2011-06-21,23.690000534057617
2011-06-22,23.829999923706055
2011-06-23,24.110000610351562
2011-06-24,24.06999969482422
2011-06-27,24.469999313354492
2011-06-28,25.209999084472656
2011-06-29,25.06999969482422
2011-06-30,25.049999237060547
2011-07-01,25.06999969482422
2011-07-05,25.010000228881836
2011-07-06,25.010000228881836
2011-07-07,25.389999389648438
2011-07-08,25.290000915527344
2011-07-11,25.309999465942383
2011-07-12,25.450000762939453
2011-07-13,25.540000915527344
2011-07-14,25.290000915527344
2011-07-15,25.110000610351562
2011-07-18,25.1299991607666
2011-07-19,24.989999771118164
2011-07-20,25.110000610351562
2011-07-21,25.469999313354492
2011-07-22,25.479999542236328
2011-07-25,25.579999923706055
2011-07-26,25.0
2011-07-27,24.459999084472656
2011-07-28,24.25
2011-07-29,24.0
2011-08-01,23.860000610351562
2011-08-02,24.110000610351562
2011-08-03,24.100000381469727
2011-08-04,22.209999084472656
2011-08-05,21.469999313354492
2011-08-08,20.1299991607666
2011-08-09,22.040000915527344
2011-08-10,22.610000610351562
2011-08-11,23.31999969482422
2011-08-12,23.670000076293945
2011-08-15,24.860000610351562
2011-08-16,24.549999237060547
2011-08-17,24.799999237060547
2011-08-18,24.770000457763672
2011-08-19,24.200000762939453
2011-08-22,24.100000381469727
2011-08-23,23.989999771118164
2011-08-24,24.700000762939453
2011-08-25,24.600000381469727
2011-08-26,24.700000762939453
2011-08-29,24.790000915527344
2011-08-30,24.5
2011-08-31,24.799999237060547
2011-09-01,25.100000381469727
2011-09-02,24.600000381469727
2011-09-06,24.360000610351562
2011-09-07,24.610000610351562
2011-09-08,24.690000534057617
2011-09-09,24.3799991607666
2011-09-12,24.6299991607666
