,CDL
2020-08-26,41.38800048828125
2020-08-27,41.7140007019043
2020-08-28,41.880001068115234
2020-08-31,41.63800048828125
2020-09-01,41.51100158691406
2020-09-02,42.404998779296875
2020-09-03,41.630001068115234
2020-09-04,41.80500030517578
2020-09-08,41.0099983215332
2020-09-09,41.15399932861328
2020-09-10,40.560001373291016
2020-09-11,40.790000915527344
2020-09-14,41.47999954223633
2020-09-15,41.25
2020-09-16,41.676998138427734
2020-09-17,41.6349983215332
2020-09-18,41.2140007019043
2020-09-21,40.0099983215332
2020-09-22,39.98699951171875
2020-09-23,39.21099853515625
2020-09-24,39.33399963378906
2020-09-25,39.814998626708984
2020-09-28,40.37300109863281
2020-09-29,40.05699920654297
2020-09-30,40.45100021362305
2020-10-01,40.290000915527344
2020-10-02,40.82500076293945
2020-10-05,41.54899978637695
2020-10-06,41.41400146484375
2020-10-07,41.91999816894531
2020-10-08,42.61000061035156
2020-10-09,42.481998443603516
2020-10-12,42.7599983215332
2020-10-13,42.32600021362305
2020-10-14,42.233001708984375
2020-10-15,42.441001892089844
2020-10-16,42.5989990234375
2020-10-19,42.090999603271484
2020-10-20,42.301998138427734
2020-10-21,42.172000885009766
2020-10-22,42.93600082397461
2020-10-23,43.112998962402344
2020-10-26,42.1879997253418
2020-10-27,41.4739990234375
2020-10-28,40.18299865722656
2020-10-29,40.64699935913086
2020-10-30,40.49100112915039
2020-11-02,41.41400146484375
2020-11-03,42.237998962402344
2020-11-04,41.494998931884766
2020-11-05,42.45000076293945
2020-11-06,42.07099914550781
2020-11-09,44.555999755859375
2020-11-10,45.22999954223633
2020-11-11,44.90599822998047
2020-11-12,44.0099983215332
2020-11-13,45.082000732421875
2020-11-16,45.9900016784668
2020-11-17,45.816001892089844
2020-11-18,45.3849983215332
2020-11-19,45.34199905395508
2020-11-20,45.20199966430664
2020-11-23,45.88399887084961
2020-11-24,47.196998596191406
2020-11-25,46.808998107910156
2020-11-27,46.560001373291016
2020-11-30,45.7859992980957
2020-12-01,46.37300109863281
