,ATVI
1994-10-13,0.39583298563957214
1994-10-14,0.47916701436042786
1994-10-17,0.47916701436042786
1994-10-18,0.46875
1994-10-19,0.45833298563957214
1994-10-20,0.45833298563957214
1994-10-21,0.5208330154418945
1994-10-24,0.5
1994-10-25,0.5520830154418945
1994-10-26,0.5416669845581055
1994-10-27,0.5208330154418945
1994-10-28,0.5625
1994-10-31,0.5625
1994-11-01,0.5625
1994-11-02,0.53125
1994-11-03,0.53125
1994-11-04,0.5625
1994-11-07,0.5208330154418945
1994-11-08,0.515625
1994-11-09,0.5
1994-11-10,0.5104169845581055
1994-11-11,0.48958298563957214
1994-11-14,0.5104169845581055
1994-11-15,0.5208330154418945
1994-11-16,0.5208330154418945
1994-11-17,0.5208330154418945
1994-11-18,0.5
1994-11-21,0.5
1994-11-22,0.48958298563957214
1994-11-23,0.5
1994-11-25,0.45833298563957214
1994-11-28,0.5
1994-11-29,0.48958298563957214
1994-11-30,0.48958298563957214
1994-12-01,0.45833298563957214
1994-12-02,0.44791701436042786
1994-12-05,0.4375
1994-12-06,0.4375
1994-12-07,0.41666701436042786
1994-12-08,0.41666701436042786
1994-12-09,0.4375
1994-12-12,0.4375
1994-12-13,0.39583298563957214
1994-12-14,0.44791701436042786
1994-12-15,0.44791701436042786
1994-12-16,0.44791701436042786
1994-12-19,0.39583298563957214
1994-12-20,0.33333298563957214
1994-12-21,0.33333298563957214
1994-12-22,0.35416701436042786
1994-12-23,0.36458298563957214
1994-12-27,0.375
1994-12-28,0.40625
1994-12-29,0.390625
1994-12-30,0.41666701436042786
1995-01-03,0.39583298563957214
1995-01-04,0.4375
1995-01-05,0.47916701436042786
1995-01-06,0.5
1995-01-09,0.5
1995-01-10,0.47916701436042786
1995-01-11,0.5
1995-01-12,0.5104169845581055
1995-01-13,0.46875
1995-01-16,0.5
1995-01-17,0.5208330154418945
1995-01-18,0.5208330154418945
1995-01-19,0.5416669845581055
1995-01-20,0.5104169845581055
1995-01-23,0.5208330154418945
1995-01-24,0.5104169845581055
1995-01-25,0.5416669845581055
1995-01-26,0.6041669845581055
1995-01-27,0.6354169845581055
1995-01-30,0.5729169845581055
1995-01-31,0.5625
1995-02-01,0.5625
1995-02-02,0.5625
1995-02-03,0.6041669845581055
1995-02-06,0.5729169845581055
1995-02-07,0.5625
1995-02-08,0.5625
1995-02-09,0.5416669845581055
1995-02-10,0.5625
1995-02-13,0.5833330154418945
1995-02-14,0.5833330154418945
1995-02-15,0.5625
1995-02-16,0.53125
1995-02-17,0.5208330154418945
1995-02-21,0.5625
1995-02-22,0.5520830154418945
1995-02-23,0.5833330154418945
1995-02-24,0.5416669845581055
1995-02-27,0.5
1995-02-28,0.5872399806976318
1995-03-01,0.5416669845581055
1995-03-02,0.5729169845581055
1995-03-03,0.5833330154418945
1995-03-06,0.5833330154418945
1995-03-07,0.5833330154418945
1995-03-08,0.5625
1995-03-09,0.5416669845581055
1995-03-10,0.5520830154418945
1995-03-13,0.5520830154418945
1995-03-14,0.5625
1995-03-15,0.5416669845581055
1995-03-16,0.5416669845581055
1995-03-17,0.5625
1995-03-20,0.5625
1995-03-21,0.5208330154418945
1995-03-22,0.53125
1995-03-23,0.5208330154418945
1995-03-24,0.5
1995-03-27,0.5416669845581055
1995-03-28,0.5416669845581055
1995-03-29,0.48958298563957214
1995-03-30,0.48958298563957214
1995-03-31,0.5
1995-04-03,0.5
1995-04-04,0.5208330154418945
1995-04-05,0.5104169845581055
1995-04-06,0.5
1995-04-07,0.5
1995-04-10,0.5
1995-04-11,0.5
1995-04-12,0.5
1995-04-13,0.5052080154418945
1995-04-17,0.5208330154418945
1995-04-18,0.48958298563957214
1995-04-19,0.53125
1995-04-20,0.5
1995-04-21,0.53125
1995-04-24,0.5208330154418945
1995-04-25,0.5
1995-04-26,0.5
1995-04-27,0.5
1995-04-28,0.48958298563957214
1995-05-01,0.5
1995-05-02,0.47916701436042786
1995-05-03,0.48958298563957214
1995-05-04,0.47916701436042786
1995-05-05,0.5
1995-05-08,0.5
1995-05-09,0.5208330154418945
1995-05-10,0.5208330154418945
1995-05-11,0.53125
1995-05-12,0.5625
1995-05-15,0.5625
1995-05-16,0.5625
1995-05-17,0.5729169845581055
1995-05-18,0.5885419845581055
1995-05-19,0.5520830154418945
1995-05-22,0.5625
1995-05-23,0.5885419845581055
1995-05-24,0.5208330154418945
1995-05-25,0.5208330154418945
1995-05-26,0.5208330154418945
1995-05-30,0.5104169845581055
1995-05-31,0.5208330154418945
1995-06-01,0.5416669845581055
1995-06-02,0.5729169845581055
1995-06-05,0.5416669845581055
1995-06-06,0.5625
1995-06-07,0.5520830154418945
1995-06-08,0.5416669845581055
1995-06-09,0.5208330154418945
1995-06-12,0.5416669845581055
1995-06-13,0.5208330154418945
1995-06-14,0.5625
1995-06-15,0.5416669845581055
1995-06-16,0.5208330154418945
1995-06-19,0.546875
1995-06-20,0.5729169845581055
1995-06-21,0.5885419845581055
1995-06-22,0.59375
1995-06-23,0.5833330154418945
1995-06-26,0.5833330154418945
1995-06-27,0.5625
1995-06-28,0.5989580154418945
1995-06-29,0.5833330154418945
1995-06-30,0.59375
1995-07-03,0.5833330154418945
1995-07-05,0.6041669845581055
1995-07-06,0.5729169845581055
1995-07-07,0.5729169845581055
1995-07-10,0.5625
1995-07-11,0.5625
1995-07-12,0.5885419845581055
1995-07-13,0.5885419845581055
1995-07-14,0.6510419845581055
1995-07-17,0.8333330154418945
1995-07-18,0.8125
1995-07-19,0.7291669845581055
1995-07-20,0.7916669845581055
1995-07-21,0.78125
1995-07-24,0.84375
1995-07-25,0.8854169845581055
1995-07-26,0.875
1995-07-27,0.9375
1995-07-28,0.96875
1995-07-31,0.875
1995-08-01,0.9765629768371582
1995-08-02,0.9322919845581055
1995-08-03,0.9140629768371582
1995-08-04,0.9375
1995-08-07,0.953125
1995-08-08,0.9583330154418945
1995-08-09,1.0729169845581055
1995-08-10,1.0520830154418945
1995-08-11,1.0520830154418945
1995-08-14,1.0703129768371582
1995-08-15,0.9791669845581055
1995-08-16,0.9791669845581055
1995-08-17,1.0
1995-08-18,1.0104169845581055
1995-08-21,1.0208330154418945
1995-08-22,1.125
1995-08-23,1.1979169845581055
1995-08-24,1.1875
1995-08-25,1.1770830154418945
1995-08-28,1.1666669845581055
1995-08-29,1.1041669845581055
1995-08-30,1.125
1995-08-31,1.125
1995-09-01,1.2083330154418945
1995-09-05,1.2447919845581055
1995-09-06,1.2552080154418945
1995-09-07,1.5
1995-09-08,1.53125
1995-09-11,1.5
1995-09-12,1.5208330154418945
1995-09-13,1.5625
1995-09-14,1.5416669845581055
1995-09-15,1.5
1995-09-18,1.5416669845581055
1995-09-19,1.6458330154418945
1995-09-20,1.6458330154418945
1995-09-21,1.6041669845581055
1995-09-22,1.5520830154418945
1995-09-25,1.5104169845581055
1995-09-26,1.375
1995-09-27,1.2708330154418945
1995-09-28,1.3541669845581055
1995-09-29,1.3229169845581055
1995-10-02,1.25
1995-10-03,1.21875
1995-10-04,1.1979169845581055
1995-10-05,1.25
1995-10-06,1.2916669845581055
1995-10-09,1.1979169845581055
1995-10-10,1.2083330154418945
1995-10-11,1.21875
1995-10-12,1.28125
1995-10-13,1.2395830154418945
1995-10-16,1.2395830154418945
1995-10-17,1.3541669845581055
1995-10-18,1.4375
1995-10-19,1.5416669845581055
1995-10-20,1.4479169845581055
1995-10-23,1.3333330154418945
1995-10-24,1.4635419845581055
1995-10-25,1.4166669845581055
1995-10-26,1.3229169845581055
1995-10-27,1.3541669845581055
1995-10-30,1.4583330154418945
1995-10-31,1.3958330154418945
1995-11-01,1.3020830154418945
1995-11-02,1.375
1995-11-03,1.3958330154418945
1995-11-06,1.375
1995-11-07,1.3958330154418945
1995-11-08,1.40625
1995-11-09,1.421875
1995-11-10,1.40625
1995-11-13,1.4010419845581055
1995-11-14,1.3541669845581055
1995-11-15,1.3333330154418945
1995-11-16,1.34375
1995-11-17,1.3645830154418945
1995-11-20,1.3125
1995-11-21,1.25
1995-11-22,1.2604169845581055
1995-11-24,1.2604169845581055
1995-11-27,1.21875
1995-11-28,1.2395830154418945
1995-11-29,1.3958330154418945
1995-11-30,1.46875
1995-12-01,1.3333330154418945
1995-12-04,1.3333330154418945
1995-12-05,1.2708330154418945
1995-12-06,1.25
1995-12-07,1.2395830154418945
1995-12-08,1.0625
1995-12-11,0.8854169845581055
1995-12-12,0.9166669845581055
1995-12-13,0.90625
1995-12-14,0.8333330154418945
1995-12-15,0.7604169845581055
1995-12-18,0.6770830154418945
1995-12-19,0.7604169845581055
1995-12-20,0.8020830154418945
1995-12-21,0.8645830154418945
1995-12-22,0.875
1995-12-26,0.8958330154418945
1995-12-27,0.8958330154418945
1995-12-28,0.8645830154418945
1995-12-29,0.9166669845581055
1996-01-02,0.9583330154418945
1996-01-03,0.9583330154418945
1996-01-04,0.84375
1996-01-05,0.9166669845581055
1996-01-08,0.9166669845581055
1996-01-09,0.78125
1996-01-10,0.8333330154418945
1996-01-11,0.84375
1996-01-12,0.8958330154418945
1996-01-15,0.8645830154418945
1996-01-16,0.84375
1996-01-17,0.875
1996-01-18,0.8125
1996-01-19,0.8541669845581055
1996-01-22,0.8229169845581055
1996-01-23,0.71875
1996-01-24,0.8333330154418945
1996-01-25,0.96875
1996-01-26,0.9375
1996-01-29,0.9895830154418945
1996-01-30,1.03125
1996-01-31,1.125
1996-02-01,1.1666669845581055
1996-02-02,1.125
1996-02-05,1.125
1996-02-06,1.0729169845581055
1996-02-07,1.0729169845581055
1996-02-08,1.03125
1996-02-09,1.0
1996-02-12,1.1354169845581055
1996-02-13,1.125
1996-02-14,1.1458330154418945
1996-02-15,1.125
1996-02-16,1.0416669845581055
1996-02-20,1.09375
1996-02-21,1.1458330154418945
1996-02-22,1.2604169845581055
1996-02-23,1.15625
1996-02-26,1.15625
1996-02-27,1.15625
1996-02-28,1.21875
1996-02-29,1.2291669845581055
1996-03-01,1.1875
1996-03-04,1.1979169845581055
1996-03-05,1.1458330154418945
1996-03-06,1.1458330154418945
1996-03-07,1.140625
1996-03-08,1.09375
1996-03-11,1.15625
1996-03-12,1.1145830154418945
1996-03-13,1.1875
1996-03-14,1.1458330154418945
1996-03-15,1.1354169845581055
1996-03-18,1.1666669845581055
1996-03-19,1.125
1996-03-20,1.0416669845581055
1996-03-21,1.1041669845581055
1996-03-22,1.1145830154418945
1996-03-25,1.125
1996-03-26,1.1197919845581055
1996-03-27,1.1354169845581055
1996-03-28,1.09375
1996-03-29,1.09375
1996-04-01,1.1145830154418945
1996-04-02,1.1041669845581055
1996-04-03,1.0520830154418945
1996-04-04,1.03125
1996-04-08,1.0416669845581055
1996-04-09,1.09375
1996-04-10,1.1354169845581055
1996-04-11,1.125
1996-04-12,1.0416669845581055
1996-04-15,1.03125
1996-04-16,0.9739580154418945
1996-04-17,0.96875
1996-04-18,0.9791669845581055
1996-04-19,0.9791669845581055
1996-04-22,0.9791669845581055
1996-04-23,1.0833330154418945
1996-04-24,1.03125
1996-04-25,1.1145830154418945
1996-04-26,1.1145830154418945
1996-04-29,1.09375
1996-04-30,1.125
1996-05-01,1.1770830154418945
1996-05-02,1.1875
1996-05-03,1.203125
1996-05-06,1.2395830154418945
1996-05-07,1.1770830154418945
1996-05-08,1.15625
1996-05-09,1.15625
1996-05-10,1.1875
1996-05-13,1.1666669845581055
1996-05-14,1.21875
1996-05-15,1.25
1996-05-16,1.1458330154418945
1996-05-17,1.1875
1996-05-20,1.1354169845581055
1996-05-21,1.125
1996-05-22,1.1145830154418945
1996-05-23,1.1145830154418945
1996-05-24,1.1041669845581055
1996-05-28,1.1458330154418945
1996-05-29,1.1354169845581055
1996-05-30,1.125
1996-05-31,1.1354169845581055
1996-06-03,1.09375
1996-06-04,1.09375
1996-06-05,1.1041669845581055
1996-06-06,1.1041669845581055
1996-06-07,1.0625
1996-06-10,1.0729169845581055
1996-06-11,1.125
1996-06-12,1.1041669845581055
1996-06-13,1.078125
1996-06-14,1.0729169845581055
1996-06-17,1.0885419845581055
1996-06-18,1.0729169845581055
1996-06-19,1.0625
1996-06-20,1.0833330154418945
1996-06-21,1.0729169845581055
1996-06-24,1.09375
1996-06-25,1.1041669845581055
1996-06-26,1.1041669845581055
1996-06-27,1.0859379768371582
1996-06-28,1.0833330154418945
1996-07-01,1.15625
1996-07-02,1.1666669845581055
1996-07-03,1.09375
1996-07-05,1.0833330154418945
1996-07-08,1.0625
1996-07-09,1.0208330154418945
1996-07-10,0.96875
1996-07-11,0.8854169845581055
1996-07-12,0.8541669845581055
1996-07-15,0.7916669845581055
1996-07-16,0.890625
1996-07-17,1.0208330154418945
1996-07-18,1.0416669845581055
1996-07-19,1.0
1996-07-22,1.03125
1996-07-23,1.0104169845581055
1996-07-24,0.9375
1996-07-25,0.9166669845581055
1996-07-26,0.9375
1996-07-29,0.9479169845581055
1996-07-30,0.9479169845581055
1996-07-31,0.9791669845581055
1996-08-01,1.0
1996-08-02,1.0416669845581055
1996-08-05,1.0625
1996-08-06,1.0416669845581055
1996-08-07,1.0416669845581055
1996-08-08,1.0833330154418945
1996-08-09,1.0625
1996-08-12,1.0625
1996-08-13,1.0208330154418945
1996-08-14,1.0416669845581055
1996-08-15,1.0833330154418945
1996-08-16,1.0729169845581055
1996-08-19,1.0104169845581055
1996-08-20,0.9895830154418945
1996-08-21,0.96875
1996-08-22,1.0208330154418945
1996-08-23,1.03125
1996-08-26,1.0416669845581055
1996-08-27,1.0208330154418945
1996-08-28,1.0104169845581055
1996-08-29,1.0
1996-08-30,1.0
1996-09-03,1.0625
1996-09-04,1.0833330154418945
1996-09-05,1.0833330154418945
1996-09-06,1.0625
1996-09-09,1.0677080154418945
1996-09-10,1.0625
1996-09-11,1.0625
1996-09-12,1.1666669845581055
1996-09-13,1.1458330154418945
1996-09-16,1.1979169845581055
1996-09-17,1.1770830154418945
1996-09-18,1.15625
1996-09-19,1.1666669845581055
1996-09-20,1.1770830154418945
1996-09-23,1.1666669845581055
1996-09-24,1.1770830154418945
1996-09-25,1.1979169845581055
1996-09-26,1.1770830154418945
1996-09-27,1.1875
1996-09-30,1.1770830154418945
1996-10-01,1.1458330154418945
1996-10-02,1.15625
1996-10-03,1.1770830154418945
1996-10-04,1.1666669845581055
1996-10-07,1.1666669845581055
1996-10-08,1.1666669845581055
1996-10-09,1.1666669845581055
1996-10-10,1.125
1996-10-11,1.1145830154418945
1996-10-14,1.1041669845581055
1996-10-15,1.1145830154418945
1996-10-16,1.1145830154418945
1996-10-17,1.1145830154418945
1996-10-18,1.1354169845581055
1996-10-21,1.15625
1996-10-22,1.1458330154418945
1996-10-23,1.1666669845581055
1996-10-24,1.1354169845581055
1996-10-25,1.09375
1996-10-28,1.0833330154418945
1996-10-29,1.1041669845581055
1996-10-30,1.0833330154418945
1996-10-31,1.0520830154418945
1996-11-01,1.0208330154418945
1996-11-04,1.0
1996-11-05,1.0
1996-11-06,1.0
1996-11-07,0.9895830154418945
1996-11-08,1.0
1996-11-11,0.9947919845581055
1996-11-12,0.9895830154418945
1996-11-13,0.9739580154418945
1996-11-14,0.9895830154418945
1996-11-15,1.0
1996-11-18,1.0104169845581055
1996-11-19,1.0403649806976318
1996-11-20,1.0625
1996-11-21,1.0208330154418945
1996-11-22,1.0416669845581055
1996-11-25,1.0104169845581055
1996-11-26,0.9895830154418945
1996-11-27,0.96875
1996-11-29,0.9674479961395264
1996-12-02,0.9895830154418945
1996-12-03,0.96875
1996-12-04,0.953125
1996-12-05,0.9322919845581055
1996-12-06,0.8958330154418945
1996-12-09,0.96875
1996-12-10,0.9895830154418945
1996-12-11,1.0104169845581055
1996-12-12,1.0208330154418945
1996-12-13,1.0
1996-12-16,1.0104169845581055
1996-12-17,0.8958330154418945
1996-12-18,0.9583330154418945
1996-12-19,0.9166669845581055
1996-12-20,0.8802080154418945
1996-12-23,0.9270830154418945
1996-12-24,0.96875
1996-12-26,0.9895830154418945
1996-12-27,1.0286459922790527
1996-12-30,1.0208330154418945
1996-12-31,1.0729169845581055
1997-01-02,1.0416669845581055
1997-01-03,1.0625
1997-01-06,0.9895830154418945
1997-01-07,0.9895830154418945
1997-01-08,1.0208330154418945
1997-01-09,1.0833330154418945
1997-01-10,1.1666669845581055
1997-01-13,1.1458330154418945
1997-01-14,1.1770830154418945
1997-01-15,1.1354169845581055
1997-01-16,1.125
1997-01-17,1.1770830154418945
1997-01-20,1.2604169845581055
1997-01-21,1.25
1997-01-22,1.21875
1997-01-23,1.25
1997-01-24,1.203125
1997-01-27,1.1979169845581055
1997-01-28,1.2083330154418945
1997-01-29,1.2083330154418945
1997-01-30,1.203125
1997-01-31,1.2083330154418945
1997-02-03,1.207031011581421
1997-02-04,1.1979169845581055
1997-02-05,1.203125
1997-02-06,1.1979169845581055
1997-02-07,1.1979169845581055
1997-02-10,1.2395830154418945
1997-02-11,1.25
1997-02-12,1.28125
1997-02-13,1.3385419845581055
1997-02-14,1.2916669845581055
1997-02-18,1.2708330154418945
1997-02-19,1.2395830154418945
1997-02-20,1.2395830154418945
1997-02-21,1.3229169845581055
1997-02-24,1.3541669845581055
1997-02-25,1.3020830154418945
1997-02-26,1.2395830154418945
1997-02-27,1.15625
1997-02-28,1.1145830154418945
1997-03-03,1.1145830154418945
1997-03-04,1.1666669845581055
1997-03-05,1.1458330154418945
1997-03-06,1.1354169845581055
1997-03-07,1.125
1997-03-10,1.125
1997-03-11,1.0625
1997-03-12,1.0104169845581055
1997-03-13,0.9791669845581055
1997-03-14,1.03125
1997-03-17,1.0208330154418945
1997-03-18,1.0
1997-03-19,0.9947919845581055
1997-03-20,0.9895830154418945
1997-03-21,0.9739580154418945
1997-03-24,0.9166669845581055
1997-03-25,0.8854169845581055
1997-03-26,0.8333330154418945
1997-03-27,0.8802080154418945
1997-03-31,0.9375
1997-04-01,0.9166669845581055
1997-04-02,0.9166669845581055
1997-04-03,0.9166669845581055
1997-04-04,0.9270830154418945
1997-04-07,0.9479169845581055
1997-04-08,0.9375
1997-04-09,0.953125
1997-04-10,0.96875
1997-04-11,0.9895830154418945
1997-04-14,0.96875
1997-04-15,1.0
1997-04-16,1.0
1997-04-17,0.9791669845581055
1997-04-18,0.9895830154418945
1997-04-21,1.0104169845581055
1997-04-22,1.015625
1997-04-23,1.0208330154418945
1997-04-24,1.03125
1997-04-25,0.9479169845581055
1997-04-28,0.96875
1997-04-29,0.9583330154418945
1997-04-30,0.9791669845581055
1997-05-01,0.96875
1997-05-02,1.0416669845581055
1997-05-05,1.2083330154418945
1997-05-06,1.1979169845581055
1997-05-07,1.1666669845581055
1997-05-08,1.1770830154418945
1997-05-09,1.1458330154418945
1997-05-12,1.125
1997-05-13,1.0625
1997-05-14,1.0416669845581055
1997-05-15,0.9270830154418945
1997-05-16,0.8854169845581055
1997-05-19,0.8541669845581055
1997-05-20,0.8645830154418945
1997-05-21,0.9479169845581055
1997-05-22,0.9583330154418945
1997-05-23,0.9270830154418945
1997-05-27,0.9791669845581055
1997-05-28,1.03125
1997-05-29,1.125
1997-05-30,1.0833330154418945
1997-06-02,1.0625
1997-06-03,1.03125
1997-06-04,1.0208330154418945
1997-06-05,1.0416669845581055
1997-06-06,1.0729169845581055
1997-06-09,1.109375
1997-06-10,1.1041669845581055
1997-06-11,1.15625
1997-06-12,1.1666669845581055
1997-06-13,1.1354169845581055
1997-06-16,1.1458330154418945
1997-06-17,1.1666669845581055
1997-06-18,1.1666669845581055
1997-06-19,1.1666669845581055
1997-06-20,1.1666669845581055
1997-06-23,1.1666669845581055
1997-06-24,1.1666669845581055
1997-06-25,1.1666669845581055
1997-06-26,1.1614580154418945
1997-06-27,1.15625
1997-06-30,1.1979169845581055
1997-07-01,1.109375
1997-07-02,1.03125
1997-07-03,1.0625
1997-07-07,1.0833330154418945
1997-07-08,1.1145830154418945
1997-07-09,1.0520830154418945
1997-07-10,1.1145830154418945
1997-07-11,0.9791669845581055
1997-07-14,1.0
1997-07-15,1.0
1997-07-16,0.9791669845581055
1997-07-17,0.9583330154418945
1997-07-18,0.9583330154418945
1997-07-21,0.9583330154418945
1997-07-22,0.9479169845581055
1997-07-23,0.9427080154418945
1997-07-24,1.0104169845581055
1997-07-25,1.0078129768371582
1997-07-28,1.0
1997-07-29,0.9791669845581055
1997-07-30,0.9583330154418945
1997-07-31,1.0
1997-08-01,1.0
1997-08-04,0.96875
1997-08-05,0.9895830154418945
1997-08-06,0.9583330154418945
1997-08-07,0.984375
1997-08-08,0.9895830154418945
1997-08-11,0.9895830154418945
1997-08-12,0.9791669845581055
1997-08-13,0.9895830154418945
1997-08-14,0.9895830154418945
1997-08-15,0.9895830154418945
1997-08-18,0.9739580154418945
1997-08-19,0.9791669845581055
1997-08-20,1.0260419845581055
1997-08-21,1.0260419845581055
