,FNY
2012-09-06,20.639999389648438
2012-09-07,20.639999389648438
2012-09-10,20.579999923706055
2012-09-11,20.579999923706055
2012-09-12,20.530000686645508
2012-09-13,20.68000030517578
2012-09-14,20.8700008392334
2012-09-17,20.610000610351562
2012-09-18,20.6200008392334
2012-09-19,20.65999984741211
2012-09-20,20.510000228881836
2012-09-21,20.530000686645508
2012-09-24,20.540000915527344
2012-09-25,20.219999313354492
2012-09-26,20.190000534057617
2012-09-27,20.3799991607666
2012-09-28,20.389999389648438
2012-10-01,20.229999542236328
2012-10-02,20.280000686645508
2012-10-03,20.329999923706055
2012-10-04,20.420000076293945
2012-10-05,20.5
2012-10-08,20.3700008392334
2012-10-09,20.219999313354492
2012-10-10,19.989999771118164
2012-10-11,20.09000015258789
2012-10-12,20.09000015258789
2012-10-15,20.010000228881836
2012-10-16,20.40999984741211
2012-10-17,20.5
2012-10-18,20.469999313354492
2012-10-19,20.1200008392334
2012-10-22,19.989999771118164
2012-10-23,20.010000228881836
2012-10-24,19.940000534057617
2012-10-25,19.899999618530273
2012-10-26,19.940000534057617
2012-10-31,20.010000228881836
2012-11-01,20.43000030517578
2012-11-02,20.09000015258789
2012-11-05,20.219999313354492
2012-11-06,20.360000610351562
2012-11-07,20.149999618530273
2012-11-08,19.81999969482422
2012-11-09,19.899999618530273
2012-11-12,19.860000610351562
2012-11-13,19.84000015258789
2012-11-14,19.43000030517578
2012-11-15,19.40999984741211
2012-11-16,19.489999771118164
2012-11-19,19.920000076293945
2012-11-20,20.010000228881836
2012-11-21,20.059999465942383
2012-11-23,20.239999771118164
2012-11-26,20.260000228881836
2012-11-27,20.239999771118164
2012-11-28,20.360000610351562
2012-11-29,20.3799991607666
2012-11-30,20.420000076293945
2012-12-03,20.3700008392334
2012-12-04,20.399999618530273
2012-12-05,20.450000762939453
2012-12-06,20.3799991607666
2012-12-07,20.389999389648438
2012-12-10,20.479999542236328
2012-12-11,20.530000686645508
2012-12-12,20.600000381469727
2012-12-13,20.399999618530273
2012-12-14,20.290000915527344
2012-12-17,20.489999771118164
2012-12-18,20.799999237060547
2012-12-19,20.809999465942383
2012-12-20,20.860000610351562
2012-12-21,20.530000686645508
2012-12-24,20.579999923706055
2012-12-26,20.40999984741211
2012-12-27,20.43000030517578
2012-12-28,20.389999389648438
2012-12-31,20.6299991607666
2013-01-02,21.1200008392334
2013-01-03,21.209999084472656
2013-01-04,21.350000381469727
2013-01-07,21.31999969482422
2013-01-08,21.270000457763672
2013-01-09,21.399999618530273
2013-01-10,21.399999618530273
2013-01-11,21.40999984741211
2013-01-14,21.43000030517578
2013-01-15,21.459999084472656
2013-01-16,21.530000686645508
2013-01-17,21.760000228881836
2013-01-18,21.739999771118164
2013-01-22,21.889999389648438
2013-01-23,22.0
2013-01-24,22.149999618530273
2013-01-25,22.350000381469727
2013-01-28,22.309999465942383
2013-01-29,22.299999237060547
2013-01-30,22.0
2013-01-31,22.170000076293945
2013-02-01,22.3700008392334
2013-02-04,22.209999084472656
2013-02-05,22.3700008392334
2013-02-06,22.420000076293945
2013-02-07,22.3700008392334
2013-02-08,22.479999542236328
2013-02-11,22.450000762939453
2013-02-12,22.56999969482422
2013-02-13,22.549999237060547
2013-02-14,22.719999313354492
2013-02-15,22.719999313354492
2013-02-19,22.850000381469727
2013-02-20,22.600000381469727
2013-02-21,22.040000915527344
2013-02-22,22.290000915527344
2013-02-25,21.899999618530273
2013-02-26,21.969999313354492
2013-02-27,22.31999969482422
2013-02-28,22.3700008392334
2013-03-01,22.260000228881836
2013-03-04,22.399999618530273
2013-03-05,22.739999771118164
2013-03-06,22.780000686645508
2013-03-07,22.8700008392334
2013-03-08,23.020000457763672
2013-03-11,23.06999969482422
2013-03-12,23.010000228881836
2013-03-13,23.149999618530273
2013-03-14,23.239999771118164
2013-03-15,23.190000534057617
2013-03-18,23.149999618530273
2013-03-19,23.030000686645508
2013-03-20,23.3799991607666
2013-03-21,23.18000030517578
2013-03-22,23.190000534057617
2013-03-25,23.139999389648438
2013-03-26,23.219999313354492
2013-03-27,23.219999313354492
2013-03-28,23.3799991607666
2013-04-01,23.010000228881836
2013-04-02,22.899999618530273
2013-04-03,22.469999313354492
2013-04-04,22.6200008392334
2013-04-05,22.639999389648438
2013-04-08,22.799999237060547
2013-04-09,22.959999084472656
2013-04-10,23.209999084472656
2013-04-11,23.260000228881836
2013-04-12,23.1299991607666
2013-04-15,22.399999618530273
2013-04-16,22.760000228881836
2013-04-17,22.360000610351562
2013-04-18,22.200000762939453
2013-04-19,22.489999771118164
2013-04-22,22.670000076293945
2013-04-23,22.8799991607666
2013-04-24,22.959999084472656
2013-04-25,23.170000076293945
2013-04-26,23.030000686645508
2013-04-29,23.149999618530273
2013-04-30,23.219999313354492
2013-05-01,23.010000228881836
2013-05-02,23.170000076293945
2013-05-03,23.559999465942383
2013-05-06,23.739999771118164
2013-05-07,23.950000762939453
2013-05-08,23.940000534057617
2013-05-09,24.059999465942383
2013-05-10,24.149999618530273
2013-05-13,24.1299991607666
2013-05-14,24.459999084472656
2013-05-15,24.610000610351562
2013-05-16,24.3700008392334
2013-05-17,24.6299991607666
2013-05-20,24.6299991607666
2013-05-21,24.649999618530273
2013-05-22,24.200000762939453
2013-05-23,23.989999771118164
2013-05-24,24.1200008392334
2013-05-28,24.360000610351562
2013-05-29,24.100000381469727
2013-05-30,24.18000030517578
2013-05-31,23.93000030517578
2013-06-03,23.829999923706055
2013-06-04,23.6299991607666
2013-06-05,23.270000457763672
2013-06-06,23.489999771118164
2013-06-07,23.81999969482422
2013-06-10,23.850000381469727
2013-06-11,23.610000610351562
2013-06-12,23.299999237060547
2013-06-13,23.739999771118164
2013-06-14,23.6200008392334
2013-06-17,23.81999969482422
2013-06-18,24.079999923706055
2013-06-19,23.75
2013-06-20,23.020000457763672
2013-06-21,22.84000015258789
2013-06-24,22.510000228881836
2013-06-25,22.809999465942383
2013-06-26,22.989999771118164
2013-06-27,23.309999465942383
2013-06-28,23.299999237060547
2013-07-01,23.600000381469727
2013-07-02,23.59000015258789
2013-07-03,23.489999771118164
2013-07-05,23.670000076293945
2013-07-08,23.829999923706055
2013-07-09,24.030000686645508
2013-07-10,23.950000762939453
2013-07-11,24.25
2013-07-12,24.34000015258789
2013-07-15,24.40999984741211
2013-07-16,24.229999542236328
2013-07-17,24.350000381469727
2013-07-18,24.559999465942383
2013-07-19,24.549999237060547
2013-07-22,24.68000030517578
2013-07-23,24.579999923706055
2013-07-24,24.420000076293945
2013-07-25,24.299999237060547
2013-07-26,24.43000030517578
2013-07-29,24.329999923706055
2013-07-30,24.40999984741211
2013-07-31,24.670000076293945
2013-08-01,25.219999313354492
2013-08-02,25.200000762939453
2013-08-05,25.1299991607666
2013-08-06,24.8799991607666
2013-08-07,24.709999084472656
2013-08-08,24.8700008392334
2013-08-09,24.780000686645508
2013-08-12,24.93000030517578
2013-08-13,24.979999542236328
2013-08-14,24.719999313354492
2013-08-15,24.219999313354492
2013-08-16,24.239999771118164
2013-08-19,24.06999969482422
2013-08-20,24.450000762939453
2013-08-21,24.399999618530273
2013-08-22,24.510000228881836
2013-08-23,24.489999771118164
2013-08-26,24.670000076293945
2013-08-27,23.920000076293945
2013-08-28,24.059999465942383
2013-08-29,24.260000228881836
2013-08-30,23.829999923706055
2013-09-03,23.639999389648438
2013-09-04,24.239999771118164
2013-09-05,24.31999969482422
2013-09-06,24.459999084472656
2013-09-09,24.739999771118164
2013-09-10,24.950000762939453
2013-09-11,24.969999313354492
2013-09-12,24.969999313354492
2013-09-13,25.040000915527344
2013-09-16,25.200000762939453
2013-09-17,25.469999313354492
2013-09-18,25.75
2013-09-19,25.670000076293945
2013-09-20,25.43000030517578
2013-09-23,25.299999237060547
2013-09-24,25.389999389648438
2013-09-25,25.350000381469727
2013-09-26,25.469999313354492
2013-09-27,25.479999542236328
2013-09-30,25.440000534057617
2013-10-01,25.899999618530273
2013-10-02,25.780000686645508
2013-10-03,25.600000381469727
2013-10-04,25.790000915527344
2013-10-07,25.43000030517578
2013-10-08,25.010000228881836
2013-10-09,24.8799991607666
2013-10-10,25.479999542236328
2013-10-11,25.68000030517578
2013-10-14,25.850000381469727
2013-10-15,25.610000610351562
2013-10-16,25.8700008392334
2013-10-17,26.010000228881836
2013-10-18,26.280000686645508
2013-10-21,26.34000015258789
2013-10-22,26.489999771118164
2013-10-23,26.229999542236328
2013-10-24,26.420000076293945
2013-10-25,26.350000381469727
2013-10-28,26.399999618530273
2013-10-29,26.459999084472656
2013-10-30,26.34000015258789
2013-10-31,26.459999084472656
2013-11-01,26.299999237060547
2013-11-04,26.579999923706055
2013-11-05,26.479999542236328
2013-11-06,26.360000610351562
2013-11-07,25.790000915527344
2013-11-08,26.25
2013-11-11,26.440000534057617
2013-11-12,26.530000686645508
2013-11-13,26.809999465942383
2013-11-14,26.90999984741211
2013-11-15,27.049999237060547
2013-11-18,26.920000076293945
2013-11-19,26.459999084472656
2013-11-20,26.399999618530273
2013-11-21,26.809999465942383
2013-11-22,26.959999084472656
2013-11-25,26.90999984741211
2013-11-26,27.020000457763672
2013-11-27,27.030000686645508
2013-11-29,27.010000228881836
2013-12-02,26.93000030517578
2013-12-03,26.809999465942383
2013-12-04,26.760000228881836
2013-12-05,26.719999313354492
2013-12-06,26.940000534057617
2013-12-09,27.0
2013-12-10,26.969999313354492
2013-12-11,26.510000228881836
2013-12-12,26.5
2013-12-13,26.68000030517578
2013-12-16,26.8799991607666
2013-12-17,26.969999313354492
2013-12-18,27.350000381469727
2013-12-19,27.1299991607666
2013-12-20,27.469999313354492
2013-12-23,27.760000228881836
2013-12-24,27.829999923706055
2013-12-26,27.899999618530273
2013-12-27,27.850000381469727
2013-12-30,27.90999984741211
2013-12-31,28.06999969482422
2014-01-02,27.6299991607666
2014-01-03,27.8799991607666
2014-01-06,27.5
2014-01-07,27.780000686645508
2014-01-08,27.729999542236328
2014-01-09,27.850000381469727
2014-01-10,28.170000076293945
2014-01-13,27.65999984741211
2014-01-14,28.09000015258789
2014-01-15,28.229999542236328
2014-01-16,28.15999984741211
2014-01-17,28.040000915527344
2014-01-21,28.09000015258789
2014-01-22,28.329999923706055
2014-01-23,28.049999237060547
2014-01-24,27.260000228881836
2014-01-27,26.979999542236328
2014-01-28,27.1299991607666
2014-01-29,26.90999984741211
2014-01-30,27.3799991607666
2014-01-31,27.219999313354492
2014-02-03,26.09000015258789
2014-02-04,26.440000534057617
2014-02-05,26.25
2014-02-06,26.610000610351562
2014-02-07,26.950000762939453
2014-02-10,26.979999542236328
2014-02-11,27.209999084472656
2014-02-12,27.350000381469727
2014-02-13,27.65999984741211
2014-02-14,27.75
2014-02-18,27.959999084472656
2014-02-19,27.719999313354492
2014-02-20,28.0
2014-02-21,28.06999969482422
2014-02-24,28.219999313354492
2014-02-25,28.1299991607666
2014-02-26,28.290000915527344
2014-02-27,28.479999542236328
2014-02-28,28.3799991607666
2014-03-03,28.190000534057617
2014-03-04,28.8700008392334
2014-03-05,28.809999465942383
2014-03-06,28.809999465942383
2014-03-07,28.770000457763672
2014-03-10,28.729999542236328
2014-03-11,28.530000686645508
2014-03-12,28.549999237060547
2014-03-13,28.1200008392334
2014-03-14,28.25
2014-03-17,28.540000915527344
2014-03-18,28.84000015258789
2014-03-19,28.75
2014-03-20,28.639999389648438
2014-03-21,28.59000015258789
2014-03-24,28.15999984741211
2014-03-25,28.149999618530273
2014-03-26,27.75
2014-03-27,27.649999618530273
2014-03-28,27.799999237060547
2014-03-31,28.260000228881836
2014-04-01,28.579999923706055
2014-04-02,28.690000534057617
2014-04-03,28.450000762939453
2014-04-04,27.920000076293945
2014-04-07,27.260000228881836
2014-04-08,27.31999969482422
2014-04-09,27.690000534057617
2014-04-10,27.06999969482422
2014-04-11,26.579999923706055
2014-04-14,26.68000030517578
2014-04-15,26.8700008392334
2014-04-16,27.18000030517578
2014-04-17,27.3799991607666
2014-04-21,27.3799991607666
2014-04-22,27.65999984741211
2014-04-23,27.600000381469727
2014-04-24,27.530000686645508
2014-04-25,27.15999984741211
2014-04-28,27.049999237060547
2014-04-29,27.149999618530273
2014-04-30,27.309999465942383
2014-05-01,27.34000015258789
2014-05-02,27.459999084472656
2014-05-05,27.489999771118164
2014-05-06,27.239999771118164
2014-05-07,27.290000915527344
2014-05-08,27.170000076293945
2014-05-09,27.149999618530273
2014-05-12,27.75
2014-05-13,27.530000686645508
2014-05-14,27.389999389648438
2014-05-15,27.06999969482422
2014-05-16,27.15999984741211
2014-05-19,27.309999465942383
2014-05-20,27.030000686645508
2014-05-21,27.260000228881836
2014-05-22,27.399999618530273
2014-05-23,27.56999969482422
2014-05-27,27.770000457763672
2014-05-28,27.700000762939453
2014-05-29,27.90999984741211
2014-05-30,27.760000228881836
2014-06-02,27.90999984741211
2014-06-03,27.8799991607666
2014-06-04,28.020000457763672
2014-06-05,28.309999465942383
2014-06-06,28.459999084472656
2014-06-09,28.579999923706055
2014-06-10,28.440000534057617
2014-06-11,28.450000762939453
2014-06-12,28.260000228881836
2014-06-13,28.25
2014-06-16,28.309999465942383
2014-06-17,28.520000457763672
2014-06-18,28.700000762939453
2014-06-19,28.649999618530273
2014-06-20,28.780000686645508
2014-06-23,28.739999771118164
2014-06-24,28.479999542236328
2014-06-25,28.729999542236328
2014-06-26,28.68000030517578
2014-06-27,28.8700008392334
2014-06-30,28.989999771118164
2014-07-01,29.25
2014-07-02,29.040000915527344
2014-07-03,29.139999389648438
2014-07-07,28.8799991607666
2014-07-08,28.540000915527344
2014-07-09,28.68000030517578
2014-07-10,28.510000228881836
2014-07-11,28.489999771118164
2014-07-14,28.530000686645508
2014-07-15,28.420000076293945
2014-07-16,28.309999465942383
2014-07-17,28.239999771118164
2014-07-18,28.43000030517578
2014-07-21,28.350000381469727
2014-07-22,28.579999923706055
2014-07-23,28.520000457763672
2014-07-24,28.56999969482422
2014-07-25,28.360000610351562
2014-07-28,28.270000457763672
2014-07-29,28.219999313354492
2014-07-30,28.260000228881836
2014-07-31,27.690000534057617
2014-08-01,27.479999542236328
2014-08-04,27.709999084472656
2014-08-05,27.530000686645508
2014-08-06,27.56999969482422
2014-08-07,27.40999984741211
2014-08-08,27.719999313354492
2014-08-11,27.90999984741211
2014-08-12,27.68000030517578
2014-08-13,28.059999465942383
2014-08-14,28.049999237060547
2014-08-15,28.1200008392334
2014-08-18,28.43000030517578
2014-08-19,28.68000030517578
2014-08-20,28.760000228881836
2014-08-21,28.729999542236328
2014-08-22,28.75
2014-08-25,28.809999465942383
2014-08-26,28.889999389648438
2014-08-27,28.809999465942383
2014-08-28,28.75
2014-08-29,28.950000762939453
2014-09-02,29.040000915527344
2014-09-03,28.940000534057617
2014-09-04,28.8700008392334
2014-09-05,29.059999465942383
2014-09-08,28.969999313354492
2014-09-09,28.75
2014-09-10,28.84000015258789
2014-09-11,28.979999542236328
2014-09-12,28.719999313354492
2014-09-15,28.510000228881836
2014-09-16,28.75
2014-09-17,28.850000381469727
2014-09-18,28.899999618530273
2014-09-19,28.75
2014-09-22,28.239999771118164
2014-09-23,28.079999923706055
2014-09-24,28.219999313354492
2014-09-25,27.809999465942383
2014-09-26,27.8799991607666
2014-09-29,27.950000762939453
2014-09-30,27.709999084472656
2014-10-01,27.190000534057617
2014-10-02,27.200000762939453
2014-10-03,27.450000762939453
2014-10-06,27.299999237060547
2014-10-07,26.850000381469727
2014-10-08,27.100000381469727
2014-10-09,26.549999237060547
2014-10-10,25.920000076293945
2014-10-13,25.469999313354492
2014-10-14,25.68000030517578
2014-10-15,25.719999313354492
2014-10-16,26.040000915527344
2014-10-17,26.31999969482422
2014-10-20,26.579999923706055
2014-10-21,27.239999771118164
2014-10-22,26.989999771118164
2014-10-23,27.3799991607666
2014-10-24,27.559999465942383
2014-10-27,27.59000015258789
2014-10-28,28.020000457763672
2014-10-29,28.010000228881836
2014-10-30,28.100000381469727
2014-10-31,28.420000076293945
2014-11-03,28.3799991607666
2014-11-04,28.420000076293945
2014-11-05,28.510000228881836
2014-11-06,28.729999542236328
2014-11-07,28.649999618530273
2014-11-10,28.809999465942383
2014-11-11,28.739999771118164
2014-11-12,28.920000076293945
2014-11-13,28.799999237060547
2014-11-14,28.780000686645508
2014-11-17,28.700000762939453
2014-11-18,28.940000534057617
2014-11-19,28.850000381469727
2014-11-20,28.940000534057617
2014-11-21,29.06999969482422
2014-11-24,29.299999237060547
2014-11-25,29.31999969482422
2014-11-26,29.360000610351562
2014-11-28,29.270000457763672
2014-12-01,28.850000381469727
2014-12-02,28.989999771118164
2014-12-03,29.219999313354492
2014-12-04,29.110000610351562
2014-12-05,29.229999542236328
2014-12-08,29.020000457763672
2014-12-09,29.06999969482422
2014-12-10,28.639999389648438
2014-12-11,28.90999984741211
2014-12-12,28.59000015258789
2014-12-15,28.420000076293945
2014-12-16,28.15999984741211
2014-12-17,28.809999465942383
2014-12-18,29.260000228881836
2014-12-19,29.389999389648438
2014-12-22,29.559999465942383
2014-12-23,29.59000015258789
2014-12-24,29.729999542236328
2014-12-26,29.75
2014-12-29,29.81999969482422
2014-12-30,29.670000076293945
2014-12-31,29.389999389648438
2015-01-02,29.18000030517578
2015-01-05,28.850000381469727
2015-01-06,28.489999771118164
2015-01-07,28.81999969482422
2015-01-08,29.280000686645508
2015-01-09,29.1299991607666
2015-01-12,29.09000015258789
2015-01-13,28.979999542236328
2015-01-14,28.93000030517578
2015-01-15,28.709999084472656
2015-01-16,28.90999984741211
2015-01-20,29.010000228881836
2015-01-21,29.1200008392334
