,FNWB
2015-06-26,12.510000228881836
2015-06-29,12.399999618530273
2015-06-30,12.470000267028809
2015-07-01,12.460000038146973
2015-07-02,12.470000267028809
2015-07-06,12.239999771118164
2015-07-07,12.279999732971191
2015-07-08,12.220000267028809
2015-07-09,12.260000228881836
2015-07-10,12.470000267028809
2015-07-13,12.460000038146973
2015-07-14,12.5
2015-07-15,12.5
2015-07-16,12.510000228881836
2015-07-17,12.510000228881836
2015-07-20,12.510000228881836
2015-07-21,12.550000190734863
2015-07-22,12.5
2015-07-23,12.399999618530273
2015-07-24,12.430000305175781
2015-07-27,12.390000343322754
2015-07-28,12.369999885559082
2015-07-29,12.350000381469727
2015-07-30,12.359999656677246
2015-07-31,12.300000190734863
2015-08-03,12.25
2015-08-04,12.319999694824219
2015-08-05,12.350000381469727
2015-08-06,12.430000305175781
2015-08-07,12.329999923706055
2015-08-10,12.399999618530273
2015-08-11,12.300000190734863
2015-08-12,12.279999732971191
2015-08-13,12.220000267028809
2015-08-14,12.260000228881836
2015-08-17,12.279999732971191
2015-08-18,12.239999771118164
2015-08-19,12.1899995803833
2015-08-20,12.0600004196167
2015-08-21,12.050000190734863
2015-08-24,11.880000114440918
2015-08-25,11.800000190734863
2015-08-26,11.850000381469727
2015-08-27,11.829999923706055
2015-08-28,11.850000381469727
2015-08-31,12.0
2015-09-01,12.09000015258789
2015-09-02,11.949999809265137
2015-09-03,12.100000381469727
2015-09-04,12.15999984741211
2015-09-08,12.199999809265137
2015-09-09,12.0600004196167
2015-09-10,12.220000267028809
2015-09-11,12.130000114440918
2015-09-14,12.130000114440918
2015-09-15,12.109999656677246
2015-09-16,12.15999984741211
2015-09-17,12.300000190734863
2015-09-18,12.390000343322754
2015-09-21,12.380000114440918
2015-09-22,12.359999656677246
2015-09-23,12.239999771118164
2015-09-24,12.25
2015-09-25,12.369999885559082
2015-09-28,12.380000114440918
2015-09-29,12.380000114440918
2015-09-30,12.380000114440918
2015-10-01,12.199999809265137
2015-10-02,12.149999618530273
2015-10-05,12.180000305175781
2015-10-06,12.149999618530273
2015-10-07,12.100000381469727
2015-10-08,12.300000190734863
2015-10-09,12.25
2015-10-12,12.380000114440918
2015-10-13,12.319999694824219
2015-10-14,12.220000267028809
2015-10-15,12.390000343322754
2015-10-16,12.380000114440918
2015-10-19,12.383000373840332
2015-10-20,12.399999618530273
2015-10-21,12.350000381469727
2015-10-22,12.25
2015-10-23,12.289999961853027
2015-10-26,12.220000267028809
2015-10-27,12.329999923706055
2015-10-28,12.329999923706055
2015-10-29,12.520000457763672
2015-10-30,12.640000343322754
2015-11-02,12.869999885559082
2015-11-03,12.729999542236328
2015-11-04,12.739999771118164
2015-11-05,12.831000328063965
2015-11-06,13.119999885559082
2015-11-09,13.1899995803833
2015-11-10,13.369999885559082
2015-11-11,13.489999771118164
2015-11-12,13.510000228881836
2015-11-13,13.6899995803833
2015-11-16,13.579999923706055
2015-11-17,13.569999694824219
2015-11-18,13.640000343322754
2015-11-19,13.760000228881836
2015-11-20,13.920000076293945
2015-11-23,13.899999618530273
2015-11-24,13.970000267028809
2015-11-25,14.039999961853027
2015-11-27,13.989999771118164
2015-11-30,14.020000457763672
2015-12-01,13.979999542236328
2015-12-02,14.010000228881836
2015-12-03,13.819999694824219
2015-12-04,13.970000267028809
2015-12-07,13.949999809265137
2015-12-08,13.84000015258789
2015-12-09,13.970000267028809
2015-12-10,14.0600004196167
2015-12-11,13.489999771118164
2015-12-14,13.5
2015-12-15,13.59000015258789
2015-12-16,13.850000381469727
2015-12-17,13.569999694824219
2015-12-18,13.920000076293945
2015-12-21,13.930000305175781
2015-12-22,13.619999885559082
2015-12-23,13.779999732971191
2015-12-24,13.819999694824219
2015-12-28,13.90999984741211
2015-12-29,14.11299991607666
2015-12-30,14.210000038146973
2015-12-31,14.149999618530273
2016-01-04,13.520000457763672
2016-01-05,13.789999961853027
2016-01-06,13.789999961853027
2016-01-07,13.640000343322754
2016-01-08,13.630000114440918
2016-01-11,13.680000305175781
2016-01-12,13.489999771118164
2016-01-13,12.90999984741211
2016-01-14,13.020000457763672
2016-01-15,12.630000114440918
2016-01-19,12.739999771118164
2016-01-20,12.880000114440918
2016-01-21,12.880000114440918
2016-01-22,13.0
2016-01-25,12.5600004196167
2016-01-26,12.819999694824219
2016-01-27,12.649999618530273
2016-01-28,12.880000114440918
2016-01-29,12.949999809265137
2016-02-01,12.819999694824219
2016-02-02,12.6899995803833
2016-02-03,12.670000076293945
2016-02-04,12.800000190734863
2016-02-05,12.449999809265137
2016-02-08,12.399999618530273
2016-02-09,12.329999923706055
2016-02-10,12.149999618530273
2016-02-11,12.130000114440918
2016-02-12,12.289999961853027
2016-02-16,12.404999732971191
2016-02-17,12.40999984741211
2016-02-18,12.460000038146973
2016-02-19,12.470000267028809
2016-02-22,12.59000015258789
2016-02-23,12.5600004196167
2016-02-24,12.5
2016-02-25,12.40999984741211
2016-02-26,12.489999771118164
2016-02-29,12.579999923706055
2016-03-01,12.6899995803833
2016-03-02,12.699999809265137
2016-03-03,12.680000305175781
2016-03-04,12.609999656677246
2016-03-07,12.6899995803833
2016-03-08,12.6899995803833
2016-03-09,12.6899995803833
2016-03-10,12.65999984741211
2016-03-11,12.789999961853027
2016-03-14,12.760000228881836
2016-03-15,12.619999885559082
2016-03-16,12.539999961853027
2016-03-17,12.600000381469727
2016-03-18,12.619999885559082
2016-03-21,12.569999694824219
2016-03-22,12.710000038146973
2016-03-23,12.819999694824219
2016-03-24,12.8100004196167
2016-03-28,12.859999656677246
2016-03-29,12.869999885559082
2016-03-30,12.90999984741211
2016-03-31,12.869999885559082
2016-04-01,12.770000457763672
2016-04-04,12.890000343322754
2016-04-05,12.819999694824219
2016-04-06,12.960000038146973
2016-04-07,12.899999618530273
2016-04-08,12.979999542236328
2016-04-11,12.930000305175781
2016-04-12,12.920000076293945
2016-04-13,13.010000228881836
2016-04-14,13.0
2016-04-15,13.020000457763672
2016-04-18,13.0
2016-04-19,12.960000038146973
2016-04-20,13.069999694824219
2016-04-21,13.079999923706055
2016-04-22,13.0600004196167
2016-04-25,13.25
2016-04-26,12.989999771118164
2016-04-27,12.970000267028809
2016-04-28,13.0
2016-04-29,13.0
2016-05-02,13.220000267028809
2016-05-03,13.25
2016-05-04,13.479999542236328
2016-05-05,13.15999984741211
2016-05-06,13.119999885559082
2016-05-09,13.140000343322754
2016-05-10,13.140000343322754
2016-05-11,13.100000381469727
2016-05-12,12.970000267028809
2016-05-13,13.170000076293945
2016-05-16,13.3100004196167
2016-05-17,13.109999656677246
2016-05-18,13.239999771118164
2016-05-19,13.399999618530273
2016-05-20,13.399999618530273
2016-05-23,13.390000343322754
2016-05-24,13.279999732971191
2016-05-25,13.239999771118164
2016-05-26,13.28499984741211
2016-05-27,13.279999732971191
2016-05-31,13.140000343322754
2016-06-01,13.079999923706055
2016-06-02,12.829999923706055
2016-06-03,12.859999656677246
2016-06-06,12.869999885559082
2016-06-07,12.8100004196167
2016-06-08,13.010000228881836
2016-06-09,12.960000038146973
2016-06-10,12.970000267028809
2016-06-13,12.609999656677246
2016-06-14,12.569999694824219
2016-06-15,12.850000381469727
2016-06-16,12.800000190734863
2016-06-17,12.760000228881836
2016-06-20,12.699999809265137
2016-06-21,12.850000381469727
2016-06-22,12.880000114440918
2016-06-23,12.970000267028809
2016-06-24,12.640000343322754
2016-06-27,12.5600004196167
2016-06-28,12.539999961853027
2016-06-29,12.489999771118164
2016-06-30,12.739999771118164
2016-07-01,12.819999694824219
2016-07-05,12.729999542236328
2016-07-06,12.75
2016-07-07,12.699999809265137
2016-07-08,12.880000114440918
2016-07-11,13.039999961853027
2016-07-12,13.140000343322754
2016-07-13,13.119999885559082
2016-07-14,13.149999618530273
2016-07-15,13.199999809265137
2016-07-18,13.140000343322754
2016-07-19,13.100000381469727
2016-07-20,13.180000305175781
2016-07-21,12.989999771118164
2016-07-22,12.989999771118164
2016-07-25,13.170000076293945
2016-07-26,13.069999694824219
2016-07-27,13.199999809265137
2016-07-28,13.270000457763672
2016-07-29,13.079999923706055
2016-08-01,12.729999542236328
2016-08-02,12.720000267028809
2016-08-03,12.739999771118164
2016-08-04,12.960000038146973
2016-08-05,13.210000038146973
2016-08-08,13.15999984741211
