,CMRX
2013-10-09,16.06999969482422
2013-10-10,16.8799991607666
2013-10-11,16.549999237060547
2013-10-14,17.719999313354492
2013-10-15,16.479999542236328
2013-10-16,17.139999389648438
2013-10-17,17.0
2013-10-18,16.81999969482422
2013-10-21,16.3700008392334
2013-10-22,16.65999984741211
2013-10-23,16.360000610351562
2013-10-24,16.350000381469727
2013-10-25,15.710000038146973
2013-10-28,15.430000305175781
2013-10-29,15.569999694824219
2013-10-30,15.369999885559082
2013-10-31,15.149999618530273
2013-11-01,15.140000343322754
2013-11-04,15.260000228881836
2013-11-05,14.880000114440918
2013-11-06,13.550000190734863
2013-11-07,13.010000228881836
2013-11-08,14.84000015258789
2013-11-11,15.0
2013-11-12,14.960000038146973
2013-11-13,14.6899995803833
2013-11-14,16.399999618530273
2013-11-15,15.5
2013-11-18,15.470000267028809
2013-11-19,15.069999694824219
2013-11-20,15.569999694824219
2013-11-21,15.789999961853027
2013-11-22,15.5600004196167
2013-11-25,15.100000381469727
2013-11-26,16.360000610351562
2013-11-27,16.09000015258789
2013-11-29,16.020000457763672
2013-12-02,15.970000267028809
2013-12-03,16.049999237060547
2013-12-04,15.930000305175781
2013-12-05,15.050000190734863
2013-12-06,14.260000228881836
2013-12-09,14.25
2013-12-10,14.5
2013-12-11,13.720000267028809
2013-12-12,14.140000343322754
2013-12-13,13.949999809265137
2013-12-16,14.710000038146973
2013-12-17,14.34000015258789
2013-12-18,14.5600004196167
2013-12-19,14.180000305175781
2013-12-20,14.210000038146973
2013-12-23,15.039999961853027
2013-12-24,15.09000015258789
2013-12-26,15.199999809265137
2013-12-27,15.140000343322754
2013-12-30,15.319999694824219
2013-12-31,15.109999656677246
2014-01-02,15.699999809265137
2014-01-03,15.850000381469727
2014-01-06,15.539999961853027
2014-01-07,15.930000305175781
2014-01-08,15.850000381469727
2014-01-09,16.280000686645508
2014-01-10,16.989999771118164
2014-01-13,16.770000457763672
2014-01-14,18.139999389648438
2014-01-15,18.3799991607666
2014-01-16,19.25
2014-01-17,19.229999542236328
2014-01-21,19.600000381469727
2014-01-22,19.3700008392334
2014-01-23,19.299999237060547
2014-01-24,19.030000686645508
2014-01-27,18.15999984741211
2014-01-28,18.75
2014-01-29,18.459999084472656
2014-01-30,19.940000534057617
2014-01-31,19.450000762939453
2014-02-03,19.329999923706055
2014-02-04,19.299999237060547
2014-02-05,18.079999923706055
2014-02-06,17.43000030517578
2014-02-07,17.790000915527344
2014-02-10,17.989999771118164
2014-02-11,18.209999084472656
2014-02-12,18.799999237060547
2014-02-13,19.540000915527344
2014-02-14,19.280000686645508
2014-02-18,19.799999237060547
2014-02-19,19.829999923706055
2014-02-20,19.860000610351562
2014-02-21,19.799999237060547
2014-02-24,19.510000228881836
2014-02-25,19.209999084472656
2014-02-26,20.540000915527344
2014-02-27,20.68000030517578
2014-02-28,20.0
2014-03-03,18.969999313354492
2014-03-04,19.420000076293945
2014-03-05,19.190000534057617
2014-03-06,18.899999618530273
2014-03-07,18.729999542236328
2014-03-10,19.600000381469727
2014-03-11,20.799999237060547
2014-03-12,24.579999923706055
2014-03-13,26.399999618530273
2014-03-14,27.139999389648438
2014-03-17,26.059999465942383
2014-03-18,26.790000915527344
2014-03-19,26.65999984741211
2014-03-20,27.020000457763672
2014-03-21,25.81999969482422
2014-03-24,25.350000381469727
2014-03-25,25.149999618530273
2014-03-26,24.170000076293945
2014-03-27,24.059999465942383
2014-03-28,22.290000915527344
2014-03-31,22.84000015258789
2014-04-01,22.450000762939453
2014-04-02,23.219999313354492
2014-04-03,22.729999542236328
2014-04-04,22.40999984741211
2014-04-07,21.950000762939453
2014-04-08,21.639999389648438
2014-04-09,21.920000076293945
2014-04-10,20.719999313354492
2014-04-11,19.850000381469727
2014-04-14,19.309999465942383
2014-04-15,19.450000762939453
2014-04-16,19.239999771118164
2014-04-17,20.489999771118164
2014-04-21,20.549999237060547
2014-04-22,21.3700008392334
2014-04-23,20.040000915527344
2014-04-24,19.719999313354492
2014-04-25,18.799999237060547
2014-04-28,18.68000030517578
2014-04-29,18.579999923706055
2014-04-30,19.31999969482422
2014-05-01,19.030000686645508
2014-05-02,18.200000762939453
2014-05-05,18.149999618530273
2014-05-06,17.850000381469727
2014-05-07,17.360000610351562
2014-05-08,16.170000076293945
2014-05-09,15.399999618530273
2014-05-12,16.239999771118164
2014-05-13,16.8700008392334
2014-05-14,16.649999618530273
2014-05-15,16.15999984741211
2014-05-16,16.3799991607666
2014-05-19,16.81999969482422
2014-05-20,14.220000267028809
2014-05-21,16.200000762939453
2014-05-22,17.079999923706055
2014-05-23,17.239999771118164
2014-05-27,17.860000610351562
2014-05-28,19.510000228881836
2014-05-29,19.219999313354492
2014-05-30,18.450000762939453
2014-06-02,19.110000610351562
2014-06-03,19.850000381469727
2014-06-04,20.989999771118164
2014-06-05,20.899999618530273
2014-06-06,21.59000015258789
2014-06-09,21.6200008392334
2014-06-10,21.520000457763672
2014-06-11,21.149999618530273
2014-06-12,20.850000381469727
2014-06-13,21.309999465942383
2014-06-16,22.68000030517578
2014-06-17,22.139999389648438
2014-06-18,22.549999237060547
2014-06-19,22.040000915527344
2014-06-20,23.260000228881836
2014-06-23,22.780000686645508
2014-06-24,23.209999084472656
2014-06-25,22.889999389648438
2014-06-26,22.670000076293945
2014-06-27,22.34000015258789
2014-06-30,21.940000534057617
2014-07-01,23.389999389648438
2014-07-02,23.040000915527344
2014-07-03,22.979999542236328
2014-07-07,21.559999465942383
2014-07-08,20.43000030517578
2014-07-09,20.600000381469727
2014-07-10,20.489999771118164
2014-07-11,20.43000030517578
2014-07-14,20.729999542236328
2014-07-15,20.239999771118164
2014-07-16,20.299999237060547
2014-07-17,19.350000381469727
2014-07-18,20.59000015258789
2014-07-21,20.799999237060547
2014-07-22,21.579999923706055
2014-07-23,22.8700008392334
2014-07-24,22.420000076293945
2014-07-25,22.459999084472656
2014-07-28,22.260000228881836
2014-07-29,23.309999465942383
2014-07-30,23.5
2014-07-31,22.719999313354492
2014-08-01,22.709999084472656
2014-08-04,23.040000915527344
2014-08-05,22.75
2014-08-06,22.889999389648438
2014-08-07,23.110000610351562
2014-08-08,23.8700008392334
2014-08-11,23.709999084472656
2014-08-12,23.969999313354492
2014-08-13,25.290000915527344
2014-08-14,25.239999771118164
2014-08-15,24.979999542236328
2014-08-18,25.200000762939453
2014-08-19,24.31999969482422
2014-08-20,23.809999465942383
2014-08-21,23.09000015258789
2014-08-22,23.93000030517578
2014-08-25,25.399999618530273
2014-08-26,25.75
2014-08-27,25.239999771118164
2014-08-28,25.479999542236328
2014-08-29,25.540000915527344
2014-09-02,24.739999771118164
2014-09-03,24.059999465942383
2014-09-04,24.299999237060547
2014-09-05,23.350000381469727
2014-09-08,25.530000686645508
2014-09-09,28.540000915527344
2014-09-10,30.030000686645508
2014-09-11,29.899999618530273
2014-09-12,28.270000457763672
2014-09-15,26.260000228881836
2014-09-16,25.75
2014-09-17,27.670000076293945
2014-09-18,27.209999084472656
2014-09-19,27.280000686645508
2014-09-22,26.360000610351562
2014-09-23,27.25
2014-09-24,28.010000228881836
2014-09-25,28.5
2014-09-26,29.049999237060547
2014-09-29,28.860000610351562
2014-09-30,27.6200008392334
2014-10-01,29.09000015258789
2014-10-02,29.959999084472656
2014-10-03,30.059999465942383
2014-10-06,31.469999313354492
2014-10-07,33.22999954223633
2014-10-08,32.90999984741211
2014-10-09,31.809999465942383
2014-10-10,31.059999465942383
2014-10-13,30.780000686645508
2014-10-14,29.049999237060547
2014-10-15,32.18000030517578
2014-10-16,35.400001525878906
2014-10-17,34.150001525878906
2014-10-20,30.65999984741211
2014-10-21,30.239999771118164
2014-10-22,30.610000610351562
2014-10-23,32.060001373291016
2014-10-24,32.900001525878906
2014-10-27,31.959999084472656
2014-10-28,31.440000534057617
2014-10-29,29.790000915527344
2014-10-30,29.889999389648438
2014-10-31,31.040000915527344
2014-11-03,31.40999984741211
2014-11-04,31.479999542236328
2014-11-05,29.100000381469727
2014-11-06,29.760000228881836
2014-11-07,30.75
2014-11-10,31.81999969482422
2014-11-11,32.790000915527344
2014-11-12,33.880001068115234
2014-11-13,32.91999816894531
2014-11-14,32.2400016784668
2014-11-17,33.65999984741211
2014-11-18,34.810001373291016
2014-11-19,34.029998779296875
2014-11-20,33.81999969482422
2014-11-21,34.77000045776367
2014-11-24,35.279998779296875
2014-11-25,35.0
2014-11-26,35.0
2014-11-28,35.2400016784668
2014-12-01,35.279998779296875
2014-12-02,36.220001220703125
2014-12-03,36.58000183105469
2014-12-04,36.75
2014-12-05,38.029998779296875
2014-12-08,37.369998931884766
2014-12-09,37.720001220703125
2014-12-10,36.86000061035156
2014-12-11,34.619998931884766
2014-12-12,35.45000076293945
2014-12-15,35.040000915527344
2014-12-16,34.77000045776367
2014-12-17,36.59000015258789
2014-12-18,38.619998931884766
2014-12-19,40.86000061035156
2014-12-22,39.34000015258789
2014-12-23,36.099998474121094
2014-12-24,36.79999923706055
2014-12-26,38.7400016784668
2014-12-29,38.2400016784668
2014-12-30,37.869998931884766
2014-12-31,40.2599983215332
2015-01-02,41.779998779296875
2015-01-05,41.540000915527344
2015-01-06,39.599998474121094
2015-01-07,39.310001373291016
2015-01-08,38.06999969482422
2015-01-09,38.90999984741211
2015-01-12,40.0
2015-01-13,39.970001220703125
2015-01-14,40.45000076293945
2015-01-15,37.02000045776367
2015-01-16,39.16999816894531
2015-01-20,39.79999923706055
2015-01-21,38.290000915527344
2015-01-22,38.88999938964844
2015-01-23,38.2599983215332
2015-01-26,40.150001525878906
2015-01-27,39.65999984741211
2015-01-28,39.40999984741211
2015-01-29,40.43000030517578
2015-01-30,40.11000061035156
2015-02-02,38.16999816894531
2015-02-03,37.77000045776367
2015-02-04,36.90999984741211
2015-02-05,37.790000915527344
2015-02-06,37.09000015258789
2015-02-09,36.279998779296875
2015-02-10,37.90999984741211
2015-02-11,38.52000045776367
2015-02-12,40.08000183105469
2015-02-13,40.15999984741211
2015-02-17,40.95000076293945
2015-02-18,40.97999954223633
2015-02-19,40.84000015258789
2015-02-20,41.75
2015-02-23,43.099998474121094
2015-02-24,41.40999984741211
2015-02-25,42.779998779296875
2015-02-26,41.08000183105469
2015-02-27,40.47999954223633
2015-03-02,40.47999954223633
2015-03-03,40.4900016784668
2015-03-04,40.7400016784668
2015-03-05,40.790000915527344
2015-03-06,39.33000183105469
2015-03-09,41.2599983215332
2015-03-10,40.560001373291016
2015-03-11,41.06999969482422
2015-03-12,40.86000061035156
2015-03-13,41.630001068115234
2015-03-16,41.97999954223633
2015-03-17,41.97999954223633
2015-03-18,40.36000061035156
2015-03-19,42.11000061035156
2015-03-20,40.61000061035156
2015-03-23,38.63999938964844
2015-03-24,38.939998626708984
2015-03-25,35.52000045776367
2015-03-26,36.54999923706055
2015-03-27,37.04999923706055
2015-03-30,37.900001525878906
2015-03-31,37.689998626708984
2015-04-01,37.31999969482422
2015-04-02,37.099998474121094
2015-04-06,37.15999984741211
2015-04-07,37.2599983215332
2015-04-08,38.13999938964844
2015-04-09,37.18000030517578
2015-04-10,37.540000915527344
2015-04-13,38.380001068115234
2015-04-14,38.650001525878906
2015-04-15,38.2599983215332
2015-04-16,39.70000076293945
2015-04-17,38.459999084472656
2015-04-20,38.369998931884766
2015-04-21,39.08000183105469
2015-04-22,39.72999954223633
2015-04-23,40.0099983215332
2015-04-24,39.47999954223633
2015-04-27,37.529998779296875
2015-04-28,35.900001525878906
2015-04-29,34.959999084472656
2015-04-30,34.0
2015-05-01,35.34000015258789
2015-05-04,36.41999816894531
2015-05-05,34.90999984741211
2015-05-06,35.040000915527344
2015-05-07,35.66999816894531
2015-05-08,36.459999084472656
2015-05-11,37.689998626708984
2015-05-12,38.31999969482422
2015-05-13,38.70000076293945
2015-05-14,39.84000015258789
2015-05-15,40.150001525878906
2015-05-18,41.040000915527344
2015-05-19,41.810001373291016
2015-05-20,42.06999969482422
2015-05-21,42.2400016784668
2015-05-22,42.88999938964844
2015-05-26,42.470001220703125
2015-05-27,42.45000076293945
2015-05-28,41.61000061035156
2015-05-29,41.849998474121094
2015-06-01,41.38999938964844
2015-06-02,41.61000061035156
2015-06-03,42.20000076293945
2015-06-04,41.599998474121094
2015-06-05,42.04999923706055
2015-06-08,42.529998779296875
2015-06-09,41.65999984741211
2015-06-10,40.18000030517578
2015-06-11,40.43000030517578
2015-06-12,40.61000061035156
2015-06-15,40.91999816894531
2015-06-16,41.7599983215332
2015-06-17,42.400001525878906
2015-06-18,42.41999816894531
2015-06-19,42.84000015258789
2015-06-22,45.150001525878906
2015-06-23,46.18000030517578
2015-06-24,44.959999084472656
2015-06-25,45.86000061035156
2015-06-26,46.27000045776367
2015-06-29,44.77000045776367
2015-06-30,46.20000076293945
2015-07-01,45.79999923706055
2015-07-02,46.08000183105469
2015-07-06,47.02000045776367
2015-07-07,46.849998474121094
2015-07-08,44.15999984741211
2015-07-09,45.81999969482422
2015-07-10,46.900001525878906
2015-07-13,48.209999084472656
2015-07-14,48.310001373291016
2015-07-15,48.939998626708984
2015-07-16,49.5099983215332
2015-07-17,53.20000076293945
2015-07-20,53.43000030517578
2015-07-21,51.459999084472656
2015-07-22,52.939998626708984
2015-07-23,52.349998474121094
2015-07-24,51.630001068115234
2015-07-27,51.45000076293945
2015-07-28,53.709999084472656
2015-07-29,52.689998626708984
2015-07-30,53.0099983215332
2015-07-31,53.7400016784668
2015-08-03,55.720001220703125
2015-08-04,56.2400016784668
2015-08-05,57.43000030517578
2015-08-06,53.15999984741211
2015-08-07,52.83000183105469
2015-08-10,53.599998474121094
2015-08-11,52.369998931884766
2015-08-12,51.779998779296875
2015-08-13,50.95000076293945
2015-08-14,49.97999954223633
2015-08-17,53.130001068115234
2015-08-18,52.5099983215332
2015-08-19,51.33000183105469
2015-08-20,46.90999984741211
2015-08-21,46.439998626708984
2015-08-24,45.06999969482422
2015-08-25,46.27000045776367
2015-08-26,50.41999816894531
2015-08-27,50.5
2015-08-28,50.47999954223633
2015-08-31,48.939998626708984
2015-09-01,47.540000915527344
2015-09-02,51.13999938964844
2015-09-03,49.029998779296875
2015-09-04,49.2599983215332
2015-09-08,52.22999954223633
2015-09-09,47.91999816894531
2015-09-10,49.04999923706055
2015-09-11,52.220001220703125
2015-09-14,51.13999938964844
2015-09-15,51.0
2015-09-16,48.52000045776367
2015-09-17,50.970001220703125
2015-09-18,51.40999984741211
2015-09-21,46.2400016784668
2015-09-22,45.33000183105469
2015-09-23,44.41999816894531
2015-09-24,45.29999923706055
2015-09-25,42.7400016784668
2015-09-28,38.65999984741211
2015-09-29,36.41999816894531
2015-09-30,38.20000076293945
2015-10-01,39.2400016784668
2015-10-02,41.369998931884766
2015-10-05,38.5099983215332
2015-10-06,37.11000061035156
2015-10-07,38.369998931884766
2015-10-08,37.59000015258789
2015-10-09,37.400001525878906
2015-10-12,37.02000045776367
2015-10-13,34.77000045776367
2015-10-14,34.5
2015-10-15,36.2599983215332
2015-10-16,35.869998931884766
2015-10-19,35.290000915527344
2015-10-20,34.27000045776367
2015-10-21,34.75
2015-10-22,34.4900016784668
2015-10-23,35.09000015258789
2015-10-26,35.91999816894531
2015-10-27,37.810001373291016
2015-10-28,41.34000015258789
2015-10-29,40.47999954223633
2015-10-30,39.18000030517578
2015-11-02,42.060001373291016
2015-11-03,42.209999084472656
2015-11-04,43.04999923706055
2015-11-05,40.220001220703125
2015-11-06,39.40999984741211
2015-11-09,39.65999984741211
2015-11-10,39.91999816894531
2015-11-11,39.380001068115234
2015-11-12,39.099998474121094
2015-11-13,38.779998779296875
2015-11-16,38.869998931884766
2015-11-17,39.439998626708984
2015-11-18,41.540000915527344
2015-11-19,40.65999984741211
2015-11-20,40.95000076293945
2015-11-23,40.59000015258789
2015-11-24,40.18000030517578
2015-11-25,41.29999923706055
2015-11-27,41.91999816894531
2015-11-30,40.400001525878906
2015-12-01,37.959999084472656
2015-12-02,37.619998931884766
2015-12-03,35.810001373291016
2015-12-04,36.86000061035156
2015-12-07,35.380001068115234
2015-12-08,35.869998931884766
2015-12-09,35.380001068115234
2015-12-10,35.93000030517578
2015-12-11,35.27000045776367
2015-12-14,35.189998626708984
2015-12-15,35.099998474121094
2015-12-16,35.209999084472656
2015-12-17,35.77000045776367
2015-12-18,35.90999984741211
2015-12-21,36.439998626708984
2015-12-22,35.4900016784668
2015-12-23,35.779998779296875
2015-12-24,35.56999969482422
2015-12-28,6.619999885559082
2015-12-29,7.369999885559082
2015-12-30,8.350000381469727
2015-12-31,8.949999809265137
2016-01-04,8.630000114440918
2016-01-05,9.300000190734863
2016-01-06,9.010000228881836
2016-01-07,8.300000190734863
2016-01-08,8.0600004196167
2016-01-11,8.0600004196167
2016-01-12,7.860000133514404
2016-01-13,7.099999904632568
2016-01-14,7.28000020980835
2016-01-15,7.170000076293945
2016-01-19,7.75
2016-01-20,8.920000076293945
2016-01-21,8.539999961853027
2016-01-22,8.970000267028809
2016-01-25,8.600000381469727
2016-01-26,8.819999694824219
2016-01-27,8.5
2016-01-28,7.949999809265137
2016-01-29,7.699999809265137
2016-02-01,7.559999942779541
2016-02-02,7.340000152587891
2016-02-03,7.210000038146973
2016-02-04,7.300000190734863
2016-02-05,6.929999828338623
2016-02-08,6.420000076293945
2016-02-09,6.71999979019165
2016-02-10,7.010000228881836
2016-02-11,7.110000133514404
2016-02-12,7.269999980926514
2016-02-16,7.449999809265137
2016-02-17,7.829999923706055
2016-02-18,7.099999904632568
2016-02-19,7.630000114440918
2016-02-22,4.550000190734863
2016-02-23,4.460000038146973
2016-02-24,5.03000020980835
2016-02-25,5.050000190734863
2016-02-26,4.71999979019165
2016-02-29,4.610000133514404
2016-03-01,4.949999809265137
2016-03-02,5.159999847412109
2016-03-03,5.159999847412109
2016-03-04,5.170000076293945
2016-03-07,5.449999809265137
2016-03-08,5.360000133514404
2016-03-09,5.130000114440918
2016-03-10,5.150000095367432
2016-03-11,5.389999866485596
2016-03-14,5.489999771118164
2016-03-15,5.079999923706055
2016-03-16,4.929999828338623
2016-03-17,5.090000152587891
2016-03-18,5.210000038146973
2016-03-21,5.150000095367432
2016-03-22,5.159999847412109
2016-03-23,4.760000228881836
2016-03-24,4.860000133514404
2016-03-28,4.710000038146973
2016-03-29,4.960000038146973
2016-03-30,4.96999979019165
2016-03-31,5.110000133514404
2016-04-01,5.230000019073486
2016-04-04,5.269999980926514
2016-04-05,5.130000114440918
2016-04-06,5.5
2016-04-07,5.630000114440918
2016-04-08,5.539999961853027
2016-04-11,5.610000133514404
2016-04-12,5.460000038146973
2016-04-13,5.670000076293945
2016-04-14,5.679999828338623
2016-04-15,5.900000095367432
2016-04-18,6.300000190734863
2016-04-19,6.300000190734863
2016-04-20,6.010000228881836
2016-04-21,6.210000038146973
2016-04-22,6.269999980926514
2016-04-25,6.170000076293945
2016-04-26,6.03000020980835
2016-04-27,5.989999771118164
2016-04-28,6.019999980926514
2016-04-29,5.980000019073486
2016-05-02,5.889999866485596
2016-05-03,5.639999866485596
2016-05-04,5.429999828338623
2016-05-05,5.239999771118164
2016-05-06,5.119999885559082
2016-05-09,4.909999847412109
2016-05-10,4.900000095367432
2016-05-11,4.75
2016-05-12,4.570000171661377
2016-05-13,4.550000190734863
2016-05-16,4.730000019073486
2016-05-17,4.630000114440918
2016-05-18,4.650000095367432
2016-05-19,4.519999980926514
2016-05-20,4.710000038146973
2016-05-23,4.730000019073486
2016-05-24,4.739999771118164
2016-05-25,4.820000171661377
2016-05-26,4.789999961853027
2016-05-27,4.789999961853027
2016-05-31,4.900000095367432
2016-06-01,4.920000076293945
2016-06-02,4.989999771118164
2016-06-03,4.78000020980835
2016-06-06,4.980000019073486
2016-06-07,4.739999771118164
2016-06-08,4.789999961853027
2016-06-09,4.579999923706055
2016-06-10,4.139999866485596
2016-06-13,3.940000057220459
2016-06-14,3.9000000953674316
2016-06-15,3.930000066757202
2016-06-16,3.859999895095825
2016-06-17,3.7200000286102295
2016-06-20,3.7799999713897705
2016-06-21,3.690000057220459
2016-06-22,3.7300000190734863
2016-06-23,3.7899999618530273
2016-06-24,3.7300000190734863
2016-06-27,3.559999942779541
2016-06-28,3.809999942779541
2016-06-29,4.019999980926514
2016-06-30,3.930000066757202
2016-07-01,4.059999942779541
2016-07-05,3.8399999141693115
2016-07-06,3.950000047683716
2016-07-07,4.03000020980835
2016-07-08,3.990000009536743
2016-07-11,3.930000066757202
2016-07-12,3.859999895095825
2016-07-13,3.799999952316284
2016-07-14,3.809999942779541
2016-07-15,4.019999980926514
2016-07-18,4.050000190734863
2016-07-19,3.9200000762939453
2016-07-20,4.099999904632568
2016-07-21,4.119999885559082
2016-07-22,4.119999885559082
2016-07-25,4.059999942779541
2016-07-26,4.019999980926514
2016-07-27,4.179999828338623
2016-07-28,4.019999980926514
2016-07-29,3.990000009536743
2016-08-01,4.079999923706055
