,DXJS
2013-12-03,29.149999618530273
2013-12-04,29.100000381469727
2013-12-05,28.649999618530273
2013-12-06,29.290000915527344
2013-12-09,29.34000015258789
2013-12-10,29.31999969482422
2013-12-11,28.950000762939453
2013-12-12,29.3799991607666
2013-12-13,28.959999084472656
2013-12-16,28.8799991607666
2013-12-17,28.739999771118164
2013-12-18,29.5
2013-12-19,28.93000030517578
2013-12-20,29.079999923706055
2013-12-23,29.3700008392334
2013-12-24,28.75
2013-12-26,29.479999542236328
2013-12-27,30.010000228881836
2013-12-30,30.290000915527344
2013-12-31,30.34000015258789
2014-01-02,29.739999771118164
2014-01-03,29.889999389648438
2014-01-06,29.8700008392334
2014-01-07,30.100000381469727
2014-01-08,30.280000686645508
2014-01-09,30.299999237060547
2014-01-10,30.360000610351562
2014-01-13,29.860000610351562
2014-01-14,30.31999969482422
2014-01-15,30.520000457763672
2014-01-16,30.389999389648438
2014-01-17,30.709999084472656
2014-01-21,30.90999984741211
2014-01-22,30.799999237060547
2014-01-23,29.829999923706055
2014-01-24,29.149999618530273
2014-01-27,28.959999084472656
2014-01-28,29.280000686645508
2014-01-29,29.229999542236328
2014-01-30,29.489999771118164
2014-01-31,28.549999237060547
2014-02-03,27.670000076293945
2014-02-04,27.56999969482422
2014-02-05,27.360000610351562
2014-02-06,28.100000381469727
2014-02-07,28.510000228881836
2014-02-10,28.40999984741211
2014-02-11,28.899999618530273
2014-02-12,28.739999771118164
2014-02-13,28.5
2014-02-14,28.350000381469727
2014-02-18,28.93000030517578
2014-02-19,28.540000915527344
2014-02-20,28.520000457763672
2014-02-21,28.860000610351562
2014-02-24,29.1200008392334
2014-02-25,28.940000534057617
2014-02-26,28.670000076293945
2014-02-27,28.690000534057617
2014-02-28,28.729999542236328
2014-03-03,28.0
2014-03-04,28.850000381469727
2014-03-05,28.559999465942383
2014-03-06,29.1299991607666
2014-03-07,29.049999237060547
2014-03-10,29.049999237060547
2014-03-11,28.68000030517578
2014-03-12,28.510000228881836
2014-03-13,27.809999465942383
2014-03-14,27.5
2014-03-17,27.719999313354492
2014-03-18,27.979999542236328
2014-03-19,28.079999923706055
2014-03-20,27.56999969482422
2014-03-21,27.450000762939453
2014-03-24,27.68000030517578
2014-03-25,27.959999084472656
2014-03-26,28.079999923706055
2014-03-27,28.549999237060547
2014-03-28,29.010000228881836
2014-03-31,29.1299991607666
2014-04-01,29.309999465942383
2014-04-02,29.40999984741211
2014-04-03,29.260000228881836
2014-04-04,28.90999984741211
2014-04-07,28.65999984741211
2014-04-08,27.700000762939453
2014-04-09,28.25
2014-04-10,27.31999969482422
2014-04-11,27.25
2014-04-14,27.649999618530273
2014-04-15,27.760000228881836
2014-04-16,28.31999969482422
2014-04-17,28.469999313354492
2014-04-21,28.5
2014-04-22,28.25
2014-04-23,28.290000915527344
2014-04-24,28.229999542236328
2014-04-25,28.219999313354492
2014-04-28,28.59000015258789
2014-04-29,28.649999618530273
2014-04-30,28.309999465942383
2014-05-01,28.719999313354492
2014-05-02,28.59000015258789
2014-05-05,28.579999923706055
2014-05-06,28.350000381469727
2014-05-07,28.229999542236328
2014-05-08,27.959999084472656
2014-05-09,28.219999313354492
2014-05-12,28.329999923706055
2014-05-13,28.5
2014-05-14,28.399999618530273
2014-05-15,28.0
2014-05-16,28.100000381469727
2014-05-19,28.059999465942383
2014-05-20,27.809999465942383
2014-05-21,28.170000076293945
2014-05-22,28.440000534057617
2014-05-23,28.760000228881836
2014-05-27,28.940000534057617
2014-05-28,28.850000381469727
2014-05-29,29.100000381469727
2014-05-30,29.219999313354492
2014-06-02,29.670000076293945
2014-06-03,29.6299991607666
2014-06-04,29.75
2014-06-05,29.799999237060547
2014-06-06,29.860000610351562
2014-06-09,29.790000915527344
2014-06-10,29.559999465942383
2014-06-11,29.579999923706055
2014-06-12,29.530000686645508
2014-06-13,29.790000915527344
2014-06-16,29.790000915527344
2014-06-17,29.950000762939453
2014-06-18,30.360000610351562
2014-06-19,30.6200008392334
2014-06-20,30.65999984741211
2014-06-23,30.110000610351562
2014-06-24,30.34000015258789
2014-06-25,30.31999969482422
2014-06-26,30.190000534057617
2014-06-27,29.940000534057617
2014-06-30,30.420000076293945
2014-07-01,30.780000686645508
2014-07-02,30.790000915527344
2014-07-03,30.84000015258789
2014-07-07,30.549999237060547
2014-07-08,30.479999542236328
2014-07-09,30.639999389648438
2014-07-10,29.899999618530273
2014-07-11,30.110000610351562
2014-07-14,30.420000076293945
2014-07-15,30.489999771118164
2014-07-16,30.530000686645508
2014-07-17,30.18000030517578
2014-07-18,30.389999389648438
2014-07-21,30.360000610351562
2014-07-22,30.530000686645508
2014-07-23,30.600000381469727
2014-07-24,30.59000015258789
2014-07-25,30.790000915527344
2014-07-28,30.959999084472656
2014-07-29,30.979999542236328
2014-07-30,31.170000076293945
2014-07-31,30.579999923706055
2014-08-01,30.3700008392334
2014-08-04,30.600000381469727
2014-08-05,29.979999542236328
2014-08-06,29.700000762939453
2014-08-07,29.780000686645508
2014-08-08,29.989999771118164
2014-08-11,30.209999084472656
2014-08-12,30.15999984741211
2014-08-13,30.510000228881836
2014-08-14,30.610000610351562
2014-08-15,30.610000610351562
2014-08-18,30.860000610351562
2014-08-19,31.0
2014-08-20,31.09000015258789
2014-08-21,31.200000762939453
2014-08-22,31.079999923706055
2014-08-25,31.06999969482422
2014-08-26,31.040000915527344
2014-08-27,30.93000030517578
2014-08-28,30.770000457763672
2014-08-29,30.899999618530273
2014-09-02,31.389999389648438
2014-09-03,31.229999542236328
2014-09-04,31.1200008392334
2014-09-05,30.989999771118164
2014-09-08,31.309999465942383
2014-09-09,31.0
2014-09-10,31.559999465942383
2014-09-11,31.350000381469727
2014-09-12,31.15999984741211
2014-09-15,31.229999542236328
2014-09-16,31.450000762939453
2014-09-17,31.31999969482422
2014-09-18,31.56999969482422
2014-09-19,31.549999237060547
2014-09-22,31.56999969482422
2014-09-23,31.600000381469727
2014-09-24,31.920000076293945
2014-09-25,31.56999969482422
2014-09-26,32.0099983215332
2014-09-29,31.719999313354492
2014-09-30,31.600000381469727
2014-10-01,30.940000534057617
2014-10-02,30.229999542236328
2014-10-03,31.09000015258789
2014-10-06,30.799999237060547
2014-10-07,30.270000457763672
2014-10-08,30.59000015258789
2014-10-09,29.600000381469727
2014-10-10,29.079999923706055
2014-10-13,28.65999984741211
2014-10-14,28.760000228881836
2014-10-15,28.3799991607666
2014-10-16,28.40999984741211
2014-10-17,28.68000030517578
2014-10-20,29.270000457763672
2014-10-21,29.1299991607666
2014-10-22,29.34000015258789
2014-10-23,29.8700008392334
2014-10-24,29.8799991607666
2014-10-27,29.649999618530273
2014-10-28,30.0
2014-10-29,30.31999969482422
2014-10-30,30.549999237060547
2014-10-31,32.75
2014-11-03,33.400001525878906
2014-11-04,31.829999923706055
2014-11-05,31.959999084472656
2014-11-06,31.6299991607666
2014-11-07,31.40999984741211
2014-11-10,31.989999771118164
2014-11-11,31.950000762939453
2014-11-12,31.899999618530273
2014-11-13,32.11000061035156
2014-11-14,32.15999984741211
2014-11-17,31.649999618530273
2014-11-18,32.209999084472656
2014-11-19,32.2599983215332
2014-11-20,31.950000762939453
2014-11-21,32.2400016784668
2014-11-24,32.43000030517578
2014-11-25,32.220001220703125
2014-11-26,32.279998779296875
2014-11-28,32.36000061035156
2014-12-01,32.4900016784668
2014-12-02,33.099998474121094
2014-12-03,33.189998626708984
2014-12-04,33.209999084472656
2014-12-05,33.470001220703125
2014-12-08,32.70000076293945
2014-12-09,32.779998779296875
2014-12-10,32.0099983215332
2014-12-11,32.61000061035156
2014-12-12,32.11000061035156
2014-12-15,31.3799991607666
2014-12-16,31.280000686645508
2014-12-17,32.33000183105469
2014-12-18,32.77000045776367
2014-12-19,30.530000686645508
2014-12-22,30.5
2014-12-23,30.719999313354492
2014-12-24,30.600000381469727
2014-12-26,30.790000915527344
2014-12-29,30.700000762939453
2014-12-30,30.299999237060547
2014-12-31,30.440000534057617
2015-01-02,30.459999084472656
2015-01-05,29.969999313354492
2015-01-06,29.489999771118164
2015-01-07,29.84000015258789
2015-01-08,30.3799991607666
2015-01-09,29.549999237060547
2015-01-12,29.5
2015-01-13,29.549999237060547
2015-01-14,29.459999084472656
2015-01-15,29.549999237060547
2015-01-16,29.8700008392334
2015-01-20,30.219999313354492
2015-01-21,30.040000915527344
2015-01-22,30.34000015258789
2015-01-23,29.979999542236328
2015-01-26,30.68000030517578
2015-01-27,30.399999618530273
2015-01-28,30.479999542236328
2015-01-29,31.170000076293945
2015-01-30,30.59000015258789
2015-02-02,31.059999465942383
2015-02-03,30.84000015258789
2015-02-04,30.860000610351562
2015-02-05,31.1200008392334
2015-02-06,31.110000610351562
2015-02-09,30.950000762939453
2015-02-10,31.389999389648438
2015-02-11,31.729999542236328
2015-02-12,31.270000457763672
2015-02-13,31.530000686645508
2015-02-17,32.02000045776367
2015-02-18,32.150001525878906
2015-02-19,32.630001068115234
2015-02-20,32.91999816894531
2015-02-23,32.439998626708984
2015-02-24,32.810001373291016
2015-02-25,32.90999984741211
2015-02-26,33.18000030517578
2015-02-27,32.93000030517578
2015-03-02,33.150001525878906
2015-03-03,32.91999816894531
2015-03-04,32.97999954223633
2015-03-05,33.209999084472656
2015-03-06,33.16999816894531
2015-03-09,33.15999984741211
2015-03-10,32.84000015258789
2015-03-11,33.22999954223633
2015-03-12,33.849998474121094
2015-03-13,33.86000061035156
2015-03-16,34.0099983215332
2015-03-17,33.959999084472656
2015-03-18,34.130001068115234
2015-03-19,33.970001220703125
2015-03-20,34.38999938964844
2015-03-23,34.439998626708984
2015-03-24,34.34000015258789
2015-03-25,34.16999816894531
2015-03-26,33.83000183105469
2015-03-27,33.68000030517578
2015-03-30,34.150001525878906
2015-03-31,33.970001220703125
2015-04-01,33.790000915527344
2015-04-02,34.060001373291016
2015-04-06,34.220001220703125
2015-04-07,34.58000183105469
2015-04-08,34.81999969482422
2015-04-09,34.810001373291016
2015-04-10,34.900001525878906
2015-04-13,34.720001220703125
2015-04-14,34.9900016784668
2015-04-15,34.779998779296875
2015-04-16,34.900001525878906
2015-04-17,34.439998626708984
2015-04-20,34.47999954223633
2015-04-21,34.970001220703125
2015-04-22,35.220001220703125
2015-04-23,34.88999938964844
2015-04-24,34.869998931884766
2015-04-27,34.9900016784668
2015-04-28,34.810001373291016
2015-04-29,34.68000030517578
2015-04-30,34.220001220703125
2015-05-01,34.599998474121094
2015-05-04,34.86000061035156
2015-05-05,34.150001525878906
2015-05-06,33.939998626708984
2015-05-07,34.310001373291016
2015-05-08,35.060001373291016
2015-05-11,34.869998931884766
2015-05-12,34.75
2015-05-13,34.86000061035156
2015-05-14,35.04999923706055
2015-05-15,35.2599983215332
2015-05-18,35.560001373291016
2015-05-19,35.77000045776367
2015-05-20,36.130001068115234
2015-05-21,35.849998474121094
2015-05-22,36.29999923706055
2015-05-26,35.95000076293945
2015-05-27,36.52000045776367
2015-05-28,36.27000045776367
2015-05-29,36.0
2015-06-01,36.43000030517578
2015-06-02,36.380001068115234
2015-06-03,36.47999954223633
2015-06-04,36.40999984741211
2015-06-05,36.75
2015-06-08,36.29999923706055
2015-06-09,35.84000015258789
2015-06-10,35.939998626708984
2015-06-11,36.45000076293945
2015-06-12,36.189998626708984
2015-06-15,36.189998626708984
2015-06-16,36.22999954223633
2015-06-17,36.13999938964844
2015-06-18,36.16999816894531
2015-06-19,36.189998626708984
2015-06-22,36.529998779296875
2015-06-23,36.9900016784668
2015-06-24,36.61000061035156
2015-06-25,36.66999816894531
2015-06-26,36.91999816894531
2015-06-29,35.849998474121094
2015-06-30,35.90999984741211
2015-07-01,36.65999984741211
2015-07-02,36.5099983215332
2015-07-06,35.9900016784668
2015-07-07,36.060001373291016
2015-07-08,33.9900016784668
2015-07-09,34.279998779296875
2015-07-10,35.2599983215332
2015-07-13,35.880001068115234
2015-07-14,36.2599983215332
2015-07-15,36.16999816894531
2015-07-16,36.5
2015-07-17,36.47999954223633
2015-07-20,36.540000915527344
2015-07-21,36.380001068115234
2015-07-22,36.38999938964844
2015-07-23,36.369998931884766
2015-07-24,36.11000061035156
2015-07-27,35.54999923706055
2015-07-28,36.11000061035156
2015-07-29,36.36000061035156
2015-07-30,36.31999969482422
2015-07-31,36.439998626708984
2015-08-03,36.720001220703125
2015-08-04,36.869998931884766
2015-08-05,37.18000030517578
2015-08-06,36.90999984741211
2015-08-07,36.709999084472656
2015-08-10,37.63999938964844
2015-08-11,37.369998931884766
2015-08-12,36.91999816894531
2015-08-13,37.2599983215332
2015-08-14,37.29999923706055
2015-08-17,37.5099983215332
2015-08-18,37.099998474121094
2015-08-19,36.720001220703125
2015-08-20,35.54999923706055
2015-08-21,34.09000015258789
2015-08-24,31.540000915527344
2015-08-25,32.0099983215332
2015-08-26,33.31999969482422
2015-08-27,34.18000030517578
2015-08-28,34.689998626708984
2015-08-31,34.34000015258789
2015-09-01,32.599998474121094
2015-09-02,33.36000061035156
2015-09-03,33.310001373291016
2015-09-04,32.0099983215332
2015-09-08,32.900001525878906
2015-09-09,32.4900016784668
2015-09-10,32.959999084472656
2015-09-11,33.33000183105469
2015-09-14,33.220001220703125
2015-09-15,33.65999984741211
2015-09-16,33.709999084472656
2015-09-17,33.5099983215332
2015-09-18,32.20000076293945
2015-09-21,33.15999984741211
2015-09-22,32.29999923706055
2015-09-23,32.29999923706055
2015-09-24,32.02000045776367
2015-09-25,33.040000915527344
2015-09-28,32.470001220703125
2015-09-29,32.349998474121094
2015-09-30,33.2400016784668
2015-10-01,32.88999938964844
2015-10-02,33.34000015258789
2015-10-05,34.099998474121094
2015-10-06,34.029998779296875
2015-10-07,34.029998779296875
2015-10-08,34.27000045776367
2015-10-09,34.08000183105469
2015-10-12,34.130001068115234
2015-10-13,34.0099983215332
2015-10-14,33.5099983215332
2015-10-15,34.56999969482422
2015-10-16,34.52000045776367
2015-10-19,34.369998931884766
2015-10-20,34.25
2015-10-21,34.599998474121094
2015-10-22,35.20000076293945
2015-10-23,35.439998626708984
2015-10-26,35.2599983215332
2015-10-27,34.959999084472656
2015-10-28,35.459999084472656
2015-10-29,35.20000076293945
2015-10-30,35.040000915527344
2015-11-02,35.2400016784668
2015-11-03,35.349998474121094
2015-11-04,35.04999923706055
2015-11-05,35.41999816894531
2015-11-06,35.630001068115234
2015-11-09,35.209999084472656
2015-11-10,35.59000015258789
2015-11-11,35.70000076293945
2015-11-12,35.290000915527344
2015-11-13,35.5099983215332
2015-11-16,36.04999923706055
2015-11-17,36.02000045776367
2015-11-18,36.349998474121094
2015-11-19,36.0
2015-11-20,36.5099983215332
2015-11-23,36.22999954223633
2015-11-24,36.5099983215332
2015-11-25,36.45000076293945
2015-11-27,36.34000015258789
2015-11-30,36.400001525878906
2015-12-01,36.439998626708984
2015-12-02,36.31999969482422
2015-12-03,35.79999923706055
2015-12-04,36.54999923706055
2015-12-07,36.41999816894531
2015-12-08,35.880001068115234
2015-12-09,35.06999969482422
2015-12-10,35.43000030517578
2015-12-11,34.439998626708984
2015-12-14,34.939998626708984
2015-12-15,35.06999969482422
2015-12-16,35.529998779296875
2015-12-17,35.75
2015-12-18,35.310001373291016
2015-12-21,33.83000183105469
2015-12-22,34.2400016784668
2015-12-23,34.400001525878906
2015-12-24,33.79999923706055
2015-12-28,33.880001068115234
2015-12-29,34.689998626708984
2015-12-30,34.650001525878906
2015-12-31,34.02000045776367
2016-01-04,33.290000915527344
2016-01-05,33.70000076293945
2016-01-06,33.040000915527344
2016-01-07,32.47999954223633
2016-01-08,31.6299991607666
2016-01-11,31.889999389648438
2016-01-12,31.670000076293945
2016-01-13,31.520000457763672
2016-01-14,32.0
2016-01-15,30.860000610351562
2016-01-19,31.100000381469727
2016-01-20,29.920000076293945
2016-01-21,29.8700008392334
2016-01-22,31.600000381469727
2016-01-25,31.020000457763672
2016-01-26,31.540000915527344
2016-01-27,31.520000457763672
2016-01-28,31.899999618530273
2016-01-29,33.0
2016-02-01,32.95000076293945
2016-02-02,32.22999954223633
2016-02-03,31.469999313354492
2016-02-04,30.959999084472656
2016-02-05,30.600000381469727
2016-02-08,30.229999542236328
2016-02-09,29.690000534057617
2016-02-10,28.850000381469727
2016-02-11,27.799999237060547
2016-02-12,28.3700008392334
2016-02-16,28.959999084472656
2016-02-17,29.43000030517578
2016-02-18,29.09000015258789
2016-02-19,28.690000534057617
2016-02-22,29.43000030517578
2016-02-23,28.610000610351562
2016-02-24,29.1200008392334
2016-02-25,29.860000610351562
2016-02-26,29.989999771118164
2016-02-29,29.3799991607666
2016-03-01,30.350000381469727
2016-03-02,30.270000457763672
2016-03-03,30.270000457763672
2016-03-04,30.959999084472656
2016-03-07,30.520000457763672
2016-03-08,30.190000534057617
2016-03-09,30.1200008392334
2016-03-10,30.34000015258789
2016-03-11,31.079999923706055
2016-03-14,31.209999084472656
2016-03-15,30.829999923706055
2016-03-16,30.989999771118164
2016-03-17,30.639999389648438
2016-03-18,30.8700008392334
2016-03-21,31.06999969482422
2016-03-22,31.309999465942383
2016-03-23,31.170000076293945
2016-03-24,31.059999465942383
2016-03-28,31.56999969482422
2016-03-29,31.510000228881836
2016-03-30,31.75
2016-03-31,31.190000534057617
2016-04-01,30.280000686645508
2016-04-04,30.170000076293945
2016-04-05,29.309999465942383
2016-04-06,29.5
2016-04-07,29.020000457763672
2016-04-08,29.790000915527344
2016-04-11,29.579999923706055
2016-04-12,30.43000030517578
2016-04-13,31.239999771118164
2016-04-14,31.239999771118164
2016-04-15,30.670000076293945
2016-04-18,31.239999771118164
2016-04-19,31.639999389648438
2016-04-20,32.040000915527344
2016-04-21,31.510000228881836
2016-04-22,32.130001068115234
2016-04-25,31.59000015258789
2016-04-26,31.65999984741211
2016-04-27,32.06999969482422
2016-04-28,29.8799991607666
2016-04-29,29.229999542236328
2016-05-02,29.770000457763672
2016-05-03,29.450000762939453
2016-05-04,29.540000915527344
2016-05-05,29.530000686645508
2016-05-06,29.920000076293945
2016-05-09,30.059999465942383
2016-05-10,31.200000762939453
2016-05-11,30.6299991607666
2016-05-12,30.959999084472656
2016-05-13,30.5
2016-05-16,30.770000457763672
2016-05-17,30.6299991607666
2016-05-18,31.030000686645508
2016-05-19,30.8799991607666
2016-05-20,31.100000381469727
2016-05-23,30.81999969482422
2016-05-24,31.34000015258789
2016-05-25,31.489999771118164
2016-05-26,31.209999084472656
2016-05-27,31.229999542236328
2016-05-31,31.489999771118164
2016-06-01,31.270000457763672
2016-06-02,30.989999771118164
2016-06-03,30.530000686645508
2016-06-06,31.1299991607666
2016-06-07,31.200000762939453
2016-06-08,31.1200008392334
2016-06-09,31.0
2016-06-10,30.399999618530273
2016-06-13,29.709999084472656
2016-06-14,29.440000534057617
2016-06-15,29.729999542236328
2016-06-16,28.920000076293945
2016-06-17,28.850000381469727
2016-06-20,29.15999984741211
2016-06-21,29.549999237060547
2016-06-22,28.770000457763672
2016-06-23,29.729999542236328
2016-06-24,27.65999984741211
2016-06-27,27.579999923706055
2016-06-28,28.31999969482422
2016-06-29,28.530000686645508
2016-06-30,28.459999084472656
2016-07-01,28.43000030517578
2016-07-05,28.15999984741211
2016-07-06,28.049999237060547
2016-07-07,27.84000015258789
2016-07-08,27.950000762939453
2016-07-11,29.299999237060547
2016-07-12,30.049999237060547
2016-07-13,29.780000686645508
2016-07-14,30.059999465942383
2016-07-15,29.950000762939453
2016-07-18,30.06999969482422
2016-07-19,30.06999969482422
2016-07-20,30.43000030517578
2016-07-21,30.0
2016-07-22,30.18000030517578
2016-07-25,30.1299991607666
2016-07-26,29.8700008392334
2016-07-27,30.18000030517578
2016-07-28,30.200000762939453
2016-07-29,29.90999984741211
2016-08-01,29.790000915527344
2016-08-02,29.040000915527344
2016-08-03,28.8799991607666
2016-08-04,29.25
2016-08-05,29.440000534057617
2016-08-08,29.700000762939453
2016-08-09,29.760000228881836
2016-08-10,29.649999618530273
2016-08-11,30.010000228881836
2016-08-12,29.739999771118164
2016-08-15,29.850000381469727
2016-08-16,29.280000686645508
2016-08-17,29.360000610351562
2016-08-18,29.229999542236328
2016-08-19,29.219999313354492
2016-08-22,29.459999084472656
2016-08-23,29.389999389648438
2016-08-24,29.489999771118164
2016-08-25,29.3799991607666
2016-08-26,29.65999984741211
2016-08-29,29.649999618530273
2016-08-30,30.040000915527344
2016-08-31,30.25
2016-09-01,30.440000534057617
2016-09-02,30.649999618530273
2016-09-06,30.530000686645508
2016-09-07,30.670000076293945
2016-09-08,30.829999923706055
2016-09-09,30.479999542236328
2016-09-12,30.5
2016-09-13,30.229999542236328
2016-09-14,29.950000762939453
2016-09-15,30.139999389648438
2016-09-16,30.010000228881836
2016-09-19,30.040000915527344
2016-09-20,30.299999237060547
2016-09-21,30.90999984741211
2016-09-22,31.360000610351562
2016-09-23,31.15999984741211
2016-09-26,30.700000762939453
2016-09-27,31.15999984741211
2016-09-28,31.350000381469727
2016-09-29,31.229999542236328
2016-09-30,31.1299991607666
2016-10-03,31.149999618530273
2016-10-04,31.440000534057617
2016-10-05,31.959999084472656
2016-10-06,31.899999618530273
2016-10-07,31.59000015258789
2016-10-10,31.829999923706055
2016-10-11,31.479999542236328
2016-10-12,31.700000762939453
2016-10-13,31.56999969482422
2016-10-14,31.709999084472656
2016-10-17,31.75
2016-10-18,32.029998779296875
2016-10-19,32.09000015258789
2016-10-20,32.45000076293945
2016-10-21,32.52000045776367
2016-10-24,32.619998931884766
2016-10-25,32.70000076293945
2016-10-26,32.720001220703125
2016-10-27,32.93000030517578
2016-10-28,33.029998779296875
2016-10-31,33.04999923706055
2016-11-01,32.72999954223633
2016-11-02,32.33000183105469
2016-11-03,32.209999084472656
2016-11-04,32.279998779296875
2016-11-07,32.90999984741211
2016-11-08,32.90999984741211
2016-11-09,32.93000030517578
2016-11-10,33.2400016784668
2016-11-11,32.90999984741211
2016-11-14,33.38999938964844
2016-11-15,33.56999969482422
2016-11-16,33.560001373291016
2016-11-17,34.220001220703125
2016-11-18,34.20000076293945
2016-11-21,34.47999954223633
2016-11-22,34.709999084472656
2016-11-23,35.040000915527344
2016-11-25,34.689998626708984
2016-11-28,34.7599983215332
2016-11-29,34.95000076293945
2016-11-30,35.470001220703125
2016-12-01,35.04999923706055
2016-12-02,35.08000183105469
2016-12-05,35.20000076293945
2016-12-06,35.560001373291016
2016-12-07,36.029998779296875
2016-12-08,36.400001525878906
2016-12-09,36.79999923706055
2016-12-12,36.290000915527344
2016-12-13,36.7599983215332
2016-12-14,36.7400016784668
2016-12-15,37.02000045776367
2016-12-16,36.849998474121094
2016-12-19,36.88999938964844
2016-12-20,37.13999938964844
2016-12-21,36.81999969482422
2016-12-22,36.7599983215332
2016-12-23,36.68000030517578
2016-12-27,36.560001373291016
2016-12-28,36.619998931884766
2016-12-29,36.040000915527344
2016-12-30,36.20000076293945
2017-01-03,36.75
2017-01-04,37.540000915527344
2017-01-05,37.16999816894531
2017-01-06,37.5
2017-01-09,37.2599983215332
2017-01-10,37.099998474121094
2017-01-11,37.209999084472656
2017-01-12,36.90999984741211
2017-01-13,37.09000015258789
2017-01-17,35.900001525878906
2017-01-18,36.31999969482422
2017-01-19,36.54999923706055
2017-01-20,36.599998474121094
2017-01-23,36.369998931884766
2017-01-24,36.650001525878906
2017-01-25,36.83000183105469
2017-01-26,37.20000076293945
2017-01-27,37.040000915527344
2017-01-30,36.70000076293945
2017-01-31,36.38999938964844
2017-02-01,36.83000183105469
2017-02-02,36.529998779296875
2017-02-03,36.83000183105469
2017-02-06,36.400001525878906
2017-02-07,36.47999954223633
2017-02-08,36.58000183105469
2017-02-09,37.0
2017-02-10,37.310001373291016
2017-02-13,37.630001068115234
2017-02-14,37.88999938964844
2017-02-15,37.88999938964844
2017-02-16,37.68000030517578
2017-02-17,37.59000015258789
2017-02-21,38.18000030517578
2017-02-22,38.040000915527344
2017-02-23,37.880001068115234
2017-02-24,37.58000183105469
2017-02-27,37.709999084472656
2017-02-28,37.689998626708984
2017-03-01,38.41999816894531
2017-03-02,38.2400016784668
2017-03-03,38.119998931884766
2017-03-06,38.16999816894531
2017-03-07,38.25
2017-03-08,38.209999084472656
2017-03-09,38.540000915527344
2017-03-10,38.59000015258789
2017-03-13,38.75
2017-03-14,38.5099983215332
2017-03-15,38.20000076293945
2017-03-16,38.290000915527344
2017-03-17,38.34000015258789
2017-03-20,38.310001373291016
2017-03-21,37.810001373291016
2017-03-22,37.650001525878906
2017-03-23,37.47999954223633
2017-03-24,37.84000015258789
2017-03-27,37.599998474121094
2017-03-28,38.189998626708984
