,ESPR
2014-09-23,16.170000076293945
2014-09-24,18.329999923706055
2014-09-25,18.030000686645508
2014-09-26,23.020000457763672
2014-09-29,22.360000610351562
2014-09-30,24.459999084472656
2014-10-01,24.420000076293945
2014-10-02,27.0
2014-10-03,28.3799991607666
2014-10-06,28.549999237060547
2014-10-07,28.780000686645508
2014-10-08,29.0
2014-10-09,27.829999923706055
2014-10-10,26.09000015258789
2014-10-13,27.809999465942383
2014-10-14,25.920000076293945
2014-10-15,23.25
2014-10-16,20.690000534057617
2014-10-17,21.530000686645508
2014-10-20,22.09000015258789
2014-10-21,22.799999237060547
2014-10-22,23.170000076293945
2014-10-23,23.760000228881836
2014-10-24,24.68000030517578
2014-10-27,25.719999313354492
2014-10-28,27.709999084472656
2014-10-29,28.34000015258789
2014-10-30,28.670000076293945
2014-10-31,29.25
2014-11-03,28.850000381469727
2014-11-04,28.969999313354492
2014-11-05,28.690000534057617
2014-11-06,27.559999465942383
2014-11-07,25.170000076293945
2014-11-10,25.829999923706055
2014-11-11,27.719999313354492
2014-11-12,29.670000076293945
2014-11-13,30.389999389648438
2014-11-14,29.809999465942383
2014-11-17,31.709999084472656
2014-11-18,32.52000045776367
2014-11-19,30.770000457763672
2014-11-20,29.25
2014-11-21,29.639999389648438
2014-11-24,30.989999771118164
2014-11-25,30.75
2014-11-26,31.829999923706055
2014-11-28,31.6299991607666
2014-12-01,29.969999313354492
2014-12-02,31.6200008392334
2014-12-03,31.8799991607666
2014-12-04,35.959999084472656
2014-12-05,37.540000915527344
2014-12-08,38.09000015258789
2014-12-09,39.470001220703125
2014-12-10,38.290000915527344
2014-12-11,38.47999954223633
2014-12-12,37.47999954223633
2014-12-15,35.0
2014-12-16,34.52000045776367
2014-12-17,35.349998474121094
2014-12-18,36.34000015258789
2014-12-19,38.29999923706055
2014-12-22,38.81999969482422
2014-12-23,36.04999923706055
2014-12-24,35.970001220703125
2014-12-26,36.849998474121094
2014-12-29,36.29999923706055
2014-12-30,39.16999816894531
2014-12-31,40.439998626708984
2015-01-02,41.22999954223633
2015-01-05,44.189998626708984
2015-01-06,43.369998931884766
2015-01-07,47.06999969482422
2015-01-08,47.959999084472656
2015-01-09,44.939998626708984
2015-01-12,48.52000045776367
2015-01-13,45.25
2015-01-14,49.130001068115234
2015-01-15,42.81999969482422
2015-01-16,45.290000915527344
2015-01-20,45.66999816894531
2015-01-21,45.43000030517578
2015-01-22,46.72999954223633
2015-01-23,46.310001373291016
2015-01-26,47.900001525878906
2015-01-27,47.119998931884766
2015-01-28,45.65999984741211
2015-01-29,47.810001373291016
2015-01-30,45.900001525878906
2015-02-02,44.790000915527344
2015-02-03,51.779998779296875
2015-02-04,55.0099983215332
2015-02-05,58.529998779296875
2015-02-06,59.38999938964844
2015-02-09,58.689998626708984
2015-02-10,61.25
2015-02-11,64.31999969482422
2015-02-12,67.45999908447266
2015-02-13,67.12999725341797
2015-02-17,67.72000122070312
2015-02-18,70.05999755859375
2015-02-19,65.02999877929688
2015-02-20,65.9800033569336
2015-02-23,64.0199966430664
2015-02-24,65.4000015258789
2015-02-25,66.05999755859375
2015-02-26,66.31999969482422
2015-02-27,62.45000076293945
2015-03-02,61.40999984741211
2015-03-03,62.13999938964844
2015-03-04,64.27999877929688
2015-03-05,63.15999984741211
2015-03-06,65.27999877929688
2015-03-09,67.29000091552734
2015-03-10,67.73999786376953
2015-03-11,69.0999984741211
2015-03-12,70.80000305175781
2015-03-13,74.38999938964844
2015-03-16,77.0999984741211
2015-03-17,99.5999984741211
2015-03-18,105.72000122070312
2015-03-19,110.13999938964844
2015-03-20,112.33000183105469
2015-03-23,112.69999694824219
2015-03-24,102.73999786376953
2015-03-25,87.2300033569336
2015-03-26,88.5
2015-03-27,90.6500015258789
2015-03-30,92.04000091552734
2015-03-31,92.5999984741211
2015-04-01,105.23999786376953
2015-04-02,99.79000091552734
2015-04-06,100.58999633789062
2015-04-07,98.72000122070312
2015-04-08,101.0199966430664
2015-04-09,100.13999938964844
2015-04-10,100.86000061035156
2015-04-13,100.55000305175781
2015-04-14,103.75
2015-04-15,101.91000366210938
2015-04-16,101.3499984741211
2015-04-17,101.22000122070312
2015-04-20,100.87000274658203
2015-04-21,103.12999725341797
2015-04-22,100.52999877929688
2015-04-23,108.88999938964844
2015-04-24,104.5999984741211
2015-04-27,100.06999969482422
2015-04-28,100.5
2015-04-29,99.0199966430664
2015-04-30,95.12999725341797
2015-05-01,100.4000015258789
2015-05-04,103.8499984741211
2015-05-05,97.0
2015-05-06,100.87000274658203
2015-05-07,99.9800033569336
2015-05-08,103.54000091552734
2015-05-11,104.30000305175781
2015-05-12,105.5999984741211
2015-05-13,104.97000122070312
2015-05-14,107.73999786376953
2015-05-15,106.52999877929688
2015-05-18,109.79000091552734
2015-05-19,115.30000305175781
2015-05-20,115.11000061035156
2015-05-21,113.7699966430664
2015-05-22,107.94000244140625
2015-05-26,103.75
2015-05-27,105.81999969482422
2015-05-28,105.3499984741211
2015-05-29,107.51000213623047
2015-06-01,104.02999877929688
2015-06-02,100.02999877929688
2015-06-03,105.83999633789062
2015-06-04,102.20999908447266
2015-06-05,102.83999633789062
2015-06-08,100.7699966430664
2015-06-09,100.52999877929688
2015-06-10,81.68000030517578
2015-06-11,79.29000091552734
2015-06-12,74.23999786376953
2015-06-15,78.2699966430664
2015-06-16,76.77999877929688
2015-06-17,79.2699966430664
2015-06-18,80.69999694824219
2015-06-19,81.69000244140625
2015-06-22,82.11000061035156
2015-06-23,80.97000122070312
2015-06-24,84.0199966430664
2015-06-25,82.06999969482422
2015-06-26,82.83000183105469
2015-06-29,78.27999877929688
2015-06-30,81.76000213623047
2015-07-01,82.2699966430664
2015-07-02,83.16000366210938
2015-07-06,85.16999816894531
2015-07-07,91.2300033569336
2015-07-08,88.18000030517578
2015-07-09,88.69000244140625
2015-07-10,90.01000213623047
2015-07-13,89.52999877929688
2015-07-14,91.62999725341797
2015-07-15,96.68000030517578
2015-07-16,97.93000030517578
2015-07-17,98.91000366210938
2015-07-20,96.7699966430664
2015-07-21,95.87000274658203
2015-07-22,95.73999786376953
2015-07-23,95.73999786376953
2015-07-24,75.91000366210938
2015-07-27,71.6500015258789
2015-07-28,69.01000213623047
2015-07-29,62.47999954223633
2015-07-30,64.25
2015-07-31,62.0
2015-08-03,60.849998474121094
2015-08-04,61.91999816894531
2015-08-05,60.279998779296875
2015-08-06,55.61000061035156
2015-08-07,58.7400016784668
2015-08-10,68.31999969482422
2015-08-11,65.73999786376953
2015-08-12,67.55000305175781
2015-08-13,67.61000061035156
2015-08-14,66.18000030517578
2015-08-17,75.51000213623047
2015-08-18,64.16999816894531
2015-08-19,57.540000915527344
2015-08-20,52.959999084472656
2015-08-21,54.470001220703125
2015-08-24,51.959999084472656
2015-08-25,50.2599983215332
2015-08-26,52.849998474121094
2015-08-27,52.0099983215332
2015-08-28,52.5099983215332
2015-08-31,47.95000076293945
2015-09-01,46.939998626708984
2015-09-02,48.9900016784668
2015-09-03,45.279998779296875
2015-09-04,44.560001373291016
2015-09-08,46.84000015258789
2015-09-09,46.20000076293945
2015-09-10,46.400001525878906
2015-09-11,47.040000915527344
2015-09-14,47.61000061035156
2015-09-15,46.790000915527344
2015-09-16,45.790000915527344
2015-09-17,47.52000045776367
2015-09-18,46.79999923706055
2015-09-21,43.5
2015-09-22,43.95000076293945
2015-09-23,45.41999816894531
2015-09-24,42.720001220703125
2015-09-25,39.36000061035156
2015-09-28,35.09000015258789
2015-09-29,18.329999923706055
2015-09-30,23.59000015258789
2015-10-01,23.81999969482422
2015-10-02,26.799999237060547
2015-10-05,24.969999313354492
2015-10-06,24.06999969482422
2015-10-07,24.739999771118164
2015-10-08,24.139999389648438
2015-10-09,24.959999084472656
2015-10-12,24.309999465942383
2015-10-13,22.190000534057617
2015-10-14,21.959999084472656
2015-10-15,24.389999389648438
2015-10-16,23.110000610351562
2015-10-19,23.510000228881836
2015-10-20,22.799999237060547
2015-10-21,22.510000228881836
2015-10-22,22.350000381469727
2015-10-23,22.3799991607666
2015-10-26,23.6200008392334
2015-10-27,23.799999237060547
2015-10-28,25.049999237060547
2015-10-29,24.040000915527344
2015-10-30,24.0
2015-11-02,26.520000457763672
2015-11-03,27.399999618530273
2015-11-04,28.729999542236328
2015-11-05,27.5
2015-11-06,27.770000457763672
2015-11-09,29.219999313354492
2015-11-10,27.559999465942383
2015-11-11,28.1299991607666
2015-11-12,26.600000381469727
2015-11-13,26.610000610351562
2015-11-16,26.899999618530273
2015-11-17,25.780000686645508
2015-11-18,27.719999313354492
2015-11-19,26.440000534057617
2015-11-20,26.229999542236328
2015-11-23,27.469999313354492
2015-11-24,27.809999465942383
2015-11-25,28.200000762939453
2015-11-27,28.59000015258789
2015-11-30,28.40999984741211
2015-12-01,29.149999618530273
2015-12-02,29.81999969482422
2015-12-03,27.149999618530273
2015-12-04,27.809999465942383
2015-12-07,25.809999465942383
2015-12-08,25.799999237060547
2015-12-09,25.420000076293945
2015-12-10,26.56999969482422
2015-12-11,25.030000686645508
2015-12-14,23.670000076293945
2015-12-15,22.950000762939453
2015-12-16,23.719999313354492
2015-12-17,23.979999542236328
2015-12-18,22.579999923706055
2015-12-21,22.59000015258789
2015-12-22,22.829999923706055
2015-12-23,22.950000762939453
2015-12-24,23.3700008392334
2015-12-28,22.489999771118164
2015-12-29,22.790000915527344
2015-12-30,22.760000228881836
2015-12-31,22.260000228881836
2016-01-04,21.649999618530273
2016-01-05,22.06999969482422
2016-01-06,20.260000228881836
2016-01-07,18.149999618530273
2016-01-08,18.040000915527344
2016-01-11,16.34000015258789
2016-01-12,16.479999542236328
2016-01-13,14.109999656677246
2016-01-14,15.399999618530273
2016-01-15,13.770000457763672
2016-01-19,13.510000228881836
2016-01-20,15.680000305175781
2016-01-21,17.170000076293945
2016-01-22,18.790000915527344
2016-01-25,16.6200008392334
2016-01-26,16.389999389648438
2016-01-27,14.65999984741211
2016-01-28,13.90999984741211
2016-01-29,14.880000114440918
2016-02-01,16.049999237060547
2016-02-02,14.59000015258789
2016-02-03,15.279999732971191
2016-02-04,16.149999618530273
2016-02-05,15.539999961853027
2016-02-08,14.100000381469727
2016-02-09,14.3100004196167
2016-02-10,14.0600004196167
2016-02-11,14.600000381469727
2016-02-12,14.920000076293945
2016-02-16,16.030000686645508
2016-02-17,16.68000030517578
2016-02-18,15.970000267028809
2016-02-19,16.579999923706055
2016-02-22,16.93000030517578
2016-02-23,15.739999771118164
2016-02-24,16.09000015258789
2016-02-25,14.970000267028809
2016-02-26,15.539999961853027
2016-02-29,14.890000343322754
2016-03-01,15.529999732971191
2016-03-02,18.25
2016-03-03,17.329999923706055
2016-03-04,17.31999969482422
2016-03-07,18.31999969482422
2016-03-08,15.800000190734863
2016-03-09,15.720000267028809
2016-03-10,15.260000228881836
2016-03-11,15.470000267028809
2016-03-14,17.1200008392334
2016-03-15,15.350000381469727
2016-03-16,14.6899995803833
2016-03-17,14.380000114440918
2016-03-18,15.5
2016-03-21,16.389999389648438
2016-03-22,16.399999618530273
2016-03-23,14.729999542236328
2016-03-24,15.720000267028809
2016-03-28,15.3100004196167
2016-03-29,16.3700008392334
2016-03-30,16.489999771118164
2016-03-31,16.90999984741211
2016-04-01,17.5
2016-04-04,19.360000610351562
2016-04-05,17.950000762939453
2016-04-06,19.239999771118164
2016-04-07,19.0
2016-04-08,18.65999984741211
2016-04-11,17.790000915527344
2016-04-12,17.729999542236328
2016-04-13,18.56999969482422
2016-04-14,18.43000030517578
2016-04-15,18.65999984741211
2016-04-18,18.940000534057617
2016-04-19,18.559999465942383
2016-04-20,18.31999969482422
2016-04-21,19.139999389648438
2016-04-22,19.299999237060547
2016-04-25,18.239999771118164
2016-04-26,17.40999984741211
2016-04-27,17.229999542236328
2016-04-28,16.84000015258789
2016-04-29,16.389999389648438
2016-05-02,16.030000686645508
2016-05-03,15.569999694824219
2016-05-04,14.369999885559082
2016-05-05,14.350000381469727
2016-05-06,14.850000381469727
2016-05-09,15.380000114440918
2016-05-10,15.670000076293945
2016-05-11,14.930000305175781
2016-05-12,14.40999984741211
2016-05-13,14.710000038146973
2016-05-16,15.520000457763672
2016-05-17,14.649999618530273
2016-05-18,14.470000267028809
2016-05-19,14.25
2016-05-20,15.079999923706055
2016-05-23,15.020000457763672
2016-05-24,15.279999732971191
2016-05-25,15.630000114440918
2016-05-26,15.579999923706055
2016-05-27,16.360000610351562
2016-05-31,17.1200008392334
2016-06-01,17.739999771118164
2016-06-02,18.3799991607666
2016-06-03,16.950000762939453
2016-06-06,18.5
2016-06-07,18.309999465942383
2016-06-08,18.030000686645508
2016-06-09,17.75
2016-06-10,16.739999771118164
2016-06-13,16.170000076293945
2016-06-14,15.899999618530273
2016-06-15,17.239999771118164
2016-06-16,16.8700008392334
2016-06-17,16.100000381469727
2016-06-20,17.34000015258789
2016-06-21,16.40999984741211
2016-06-22,15.9399995803833
2016-06-23,16.899999618530273
2016-06-24,16.1200008392334
2016-06-27,14.9399995803833
2016-06-28,16.18000030517578
2016-06-29,9.65999984741211
2016-06-30,9.880000114440918
2016-07-01,10.350000381469727
2016-07-05,10.100000381469727
2016-07-06,10.279999732971191
2016-07-07,10.539999961853027
2016-07-08,11.1899995803833
2016-07-11,11.09000015258789
2016-07-12,11.220000267028809
2016-07-13,10.65999984741211
2016-07-14,10.369999885559082
2016-07-15,11.149999618530273
2016-07-18,11.4399995803833
2016-07-19,10.920000076293945
2016-07-20,11.40999984741211
2016-07-21,11.3100004196167
2016-07-22,11.15999984741211
2016-07-25,10.989999771118164
2016-07-26,10.899999618530273
2016-07-27,11.359999656677246
2016-07-28,10.859999656677246
2016-07-29,10.859999656677246
2016-08-01,10.979999542236328
2016-08-02,10.869999885559082
2016-08-03,11.260000228881836
2016-08-04,10.970000267028809
2016-08-05,11.149999618530273
2016-08-08,10.979999542236328
2016-08-09,11.010000228881836
2016-08-10,10.65999984741211
2016-08-11,10.869999885559082
2016-08-12,10.90999984741211
2016-08-15,10.989999771118164
2016-08-16,10.789999961853027
2016-08-17,10.699999809265137
2016-08-18,10.9399995803833
2016-08-19,10.850000381469727
2016-08-22,11.180000305175781
2016-08-23,11.289999961853027
2016-08-24,10.880000114440918
2016-08-25,10.5
2016-08-26,10.630000114440918
2016-08-29,10.670000076293945
2016-08-30,10.84000015258789
2016-08-31,10.770000457763672
2016-09-01,10.760000228881836
2016-09-02,10.789999961853027
2016-09-06,11.680000305175781
2016-09-07,11.359999656677246
2016-09-08,11.399999618530273
2016-09-09,10.75
2016-09-12,11.079999923706055
2016-09-13,11.050000190734863
2016-09-14,11.0
2016-09-15,11.239999771118164
2016-09-16,11.220000267028809
2016-09-19,11.4399995803833
2016-09-20,13.510000228881836
2016-09-21,13.210000038146973
2016-09-22,13.899999618530273
2016-09-23,13.5600004196167
2016-09-26,13.550000190734863
2016-09-27,13.739999771118164
2016-09-28,13.920000076293945
2016-09-29,13.510000228881836
2016-09-30,13.850000381469727
2016-10-03,13.819999694824219
2016-10-04,13.640000343322754
2016-10-05,14.130000114440918
2016-10-06,13.529999732971191
2016-10-07,13.5
2016-10-10,13.449999809265137
2016-10-11,12.899999618530273
2016-10-12,12.319999694824219
2016-10-13,13.010000228881836
2016-10-14,12.050000190734863
2016-10-17,12.239999771118164
2016-10-18,12.380000114440918
2016-10-19,12.15999984741211
2016-10-20,12.479999542236328
2016-10-21,12.350000381469727
2016-10-24,12.050000190734863
2016-10-25,11.869999885559082
2016-10-26,11.6899995803833
2016-10-27,11.119999885559082
2016-10-28,11.029999732971191
2016-10-31,10.300000190734863
2016-11-01,10.1899995803833
2016-11-02,10.170000076293945
2016-11-03,9.399999618530273
2016-11-04,9.920000076293945
2016-11-07,9.880000114440918
2016-11-08,9.770000457763672
2016-11-09,10.699999809265137
2016-11-10,11.289999961853027
2016-11-11,11.989999771118164
2016-11-14,11.510000228881836
2016-11-15,11.0
2016-11-16,11.34000015258789
2016-11-17,11.649999618530273
2016-11-18,11.510000228881836
2016-11-21,11.600000381469727
2016-11-22,11.369999885559082
2016-11-23,11.720000267028809
2016-11-25,11.760000228881836
2016-11-28,11.0
2016-11-29,10.819999694824219
2016-11-30,10.5600004196167
2016-12-01,10.680000305175781
2016-12-02,11.069999694824219
2016-12-05,11.739999771118164
2016-12-06,11.680000305175781
2016-12-07,11.5
2016-12-08,11.930000305175781
2016-12-09,12.220000267028809
2016-12-12,12.25
2016-12-13,12.140000343322754
2016-12-14,12.289999961853027
2016-12-15,12.569999694824219
2016-12-16,12.989999771118164
2016-12-19,13.3100004196167
2016-12-20,13.430000305175781
2016-12-21,12.880000114440918
2016-12-22,12.65999984741211
2016-12-23,13.180000305175781
2016-12-27,12.699999809265137
2016-12-28,12.529999732971191
2016-12-29,12.699999809265137
2016-12-30,12.520000457763672
2017-01-03,12.880000114440918
2017-01-04,13.890000343322754
2017-01-05,13.609999656677246
2017-01-06,13.779999732971191
2017-01-09,13.84000015258789
2017-01-10,13.699999809265137
2017-01-11,12.699999809265137
2017-01-12,12.210000038146973
2017-01-13,12.0
2017-01-17,11.199999809265137
2017-01-18,11.270000457763672
2017-01-19,11.130000114440918
2017-01-20,11.079999923706055
2017-01-23,10.970000267028809
2017-01-24,11.210000038146973
2017-01-25,11.869999885559082
2017-01-26,11.630000114440918
2017-01-27,11.75
2017-01-30,11.069999694824219
2017-01-31,12.119999885559082
2017-02-01,13.579999923706055
2017-02-02,12.720000267028809
2017-02-03,16.440000534057617
2017-02-06,17.65999984741211
2017-02-07,20.139999389648438
2017-02-08,20.670000076293945
2017-02-09,20.299999237060547
2017-02-10,21.020000457763672
2017-02-13,20.06999969482422
2017-02-14,20.790000915527344
2017-02-15,20.8799991607666
2017-02-16,23.190000534057617
2017-02-17,25.0
2017-02-21,24.420000076293945
2017-02-22,22.530000686645508
2017-02-23,24.3700008392334
2017-02-24,24.290000915527344
2017-02-27,25.8700008392334
2017-02-28,26.170000076293945
2017-03-01,30.440000534057617
2017-03-02,29.329999923706055
2017-03-03,31.25
2017-03-06,31.280000686645508
2017-03-07,31.329999923706055
2017-03-08,34.02000045776367
2017-03-09,32.45000076293945
2017-03-10,31.100000381469727
2017-03-13,31.229999542236328
2017-03-14,30.649999618530273
2017-03-15,31.600000381469727
2017-03-16,29.649999618530273
2017-03-17,23.670000076293945
2017-03-20,41.220001220703125
2017-03-21,39.04999923706055
2017-03-22,39.0099983215332
2017-03-23,40.400001525878906
2017-03-24,38.939998626708984
2017-03-27,38.27000045776367
2017-03-28,35.65999984741211
