,CHW
2009-02-20,5.300000190734863
2009-02-23,5.150000095367432
2009-02-24,5.199999809265137
2009-02-25,5.239999771118164
2009-02-26,5.119999885559082
2009-02-27,5.03000020980835
2009-03-02,4.480000019073486
2009-03-03,4.590000152587891
2009-03-04,4.670000076293945
2009-03-05,4.679999828338623
2009-03-06,4.380000114440918
2009-03-09,4.070000171661377
2009-03-10,4.409999847412109
2009-03-11,4.539999961853027
2009-03-12,4.869999885559082
2009-03-13,4.909999847412109
2009-03-16,4.929999828338623
2009-03-17,5.119999885559082
2009-03-18,5.269999980926514
2009-03-19,5.199999809265137
2009-03-20,5.139999866485596
2009-03-23,5.610000133514404
2009-03-24,5.53000020980835
2009-03-25,5.579999923706055
2009-03-26,5.650000095367432
2009-03-27,5.570000171661377
2009-03-30,5.260000228881836
2009-03-31,5.449999809265137
2009-04-01,5.489999771118164
2009-04-02,5.699999809265137
2009-04-03,5.739999771118164
2009-04-06,5.78000020980835
2009-04-07,5.760000228881836
2009-04-08,5.769999980926514
2009-04-09,5.940000057220459
2009-04-13,6.0
2009-04-14,5.880000114440918
2009-04-15,6.0
2009-04-16,5.909999847412109
2009-04-17,6.019999980926514
2009-04-20,5.800000190734863
2009-04-21,5.989999771118164
2009-04-22,6.0
2009-04-23,6.199999809265137
2009-04-24,6.300000190734863
2009-04-27,6.260000228881836
2009-04-28,6.349999904632568
2009-04-29,6.369999885559082
2009-04-30,6.420000076293945
2009-05-01,6.559999942779541
2009-05-04,6.670000076293945
2009-05-05,6.639999866485596
2009-05-06,6.809999942779541
2009-05-07,6.599999904632568
2009-05-08,6.650000095367432
2009-05-11,6.5
2009-05-12,6.510000228881836
2009-05-13,6.150000095367432
2009-05-14,6.320000171661377
2009-05-15,6.380000114440918
2009-05-18,6.590000152587891
2009-05-19,6.630000114440918
2009-05-20,6.650000095367432
2009-05-21,6.659999847412109
2009-05-22,6.679999828338623
2009-05-26,6.929999828338623
2009-05-27,6.860000133514404
2009-05-28,7.050000190734863
2009-05-29,7.25
2009-06-01,7.210000038146973
2009-06-02,7.239999771118164
2009-06-03,7.309999942779541
2009-06-04,7.46999979019165
2009-06-05,7.599999904632568
2009-06-08,7.440000057220459
2009-06-09,7.5
2009-06-10,7.070000171661377
2009-06-11,7.090000152587891
2009-06-12,7.130000114440918
2009-06-15,6.869999885559082
2009-06-16,6.869999885559082
2009-06-17,6.920000076293945
2009-06-18,6.929999828338623
2009-06-19,6.900000095367432
2009-06-22,6.590000152587891
2009-06-23,6.489999771118164
2009-06-24,6.71999979019165
2009-06-25,6.829999923706055
2009-06-26,6.900000095367432
2009-06-29,6.989999771118164
2009-06-30,6.989999771118164
2009-07-01,7.090000152587891
2009-07-02,6.75
2009-07-06,6.539999961853027
2009-07-07,6.46999979019165
2009-07-08,6.179999828338623
2009-07-09,6.210000038146973
2009-07-10,6.25
2009-07-13,6.449999809265137
2009-07-14,6.519999980926514
2009-07-15,6.619999885559082
2009-07-16,6.699999809265137
2009-07-17,6.75
2009-07-20,6.849999904632568
2009-07-21,6.889999866485596
2009-07-22,6.809999942779541
2009-07-23,6.900000095367432
2009-07-24,6.96999979019165
2009-07-27,7.0
2009-07-28,6.949999809265137
2009-07-29,6.860000133514404
2009-07-30,6.980000019073486
2009-07-31,7.03000020980835
2009-08-03,7.130000114440918
2009-08-04,7.130000114440918
2009-08-05,7.130000114440918
2009-08-06,7.039999961853027
2009-08-07,7.139999866485596
2009-08-10,7.0
2009-08-11,7.039999961853027
2009-08-12,7.159999847412109
2009-08-13,7.409999847412109
2009-08-14,7.340000152587891
2009-08-17,7.079999923706055
2009-08-18,7.190000057220459
2009-08-19,7.269999980926514
2009-08-20,7.349999904632568
2009-08-21,7.389999866485596
2009-08-24,7.309999942779541
2009-08-25,7.309999942779541
2009-08-26,7.289999961853027
2009-08-27,7.340000152587891
2009-08-28,7.349999904632568
2009-08-31,7.329999923706055
2009-09-01,7.099999904632568
2009-09-02,7.21999979019165
2009-09-03,7.309999942779541
2009-09-04,7.460000038146973
2009-09-08,7.539999961853027
2009-09-09,7.489999771118164
2009-09-10,7.5
2009-09-11,7.489999771118164
2009-09-14,7.559999942779541
2009-09-15,7.650000095367432
2009-09-16,7.909999847412109
2009-09-17,7.880000114440918
2009-09-18,7.760000228881836
2009-09-21,7.75
2009-09-22,7.800000190734863
2009-09-23,7.800000190734863
2009-09-24,7.670000076293945
2009-09-25,7.599999904632568
2009-09-28,7.71999979019165
2009-09-29,7.760000228881836
2009-09-30,7.78000020980835
2009-10-01,7.630000114440918
2009-10-02,7.480000019073486
2009-10-05,7.650000095367432
2009-10-06,7.789999961853027
2009-10-07,7.789999961853027
2009-10-08,7.929999828338623
2009-10-09,7.840000152587891
2009-10-12,7.800000190734863
2009-10-13,7.809999942779541
2009-10-14,7.889999866485596
2009-10-15,7.829999923706055
2009-10-16,7.909999847412109
2009-10-19,8.029999732971191
2009-10-20,7.980000019073486
2009-10-21,7.849999904632568
2009-10-22,7.940000057220459
2009-10-23,7.949999809265137
2009-10-26,7.929999828338623
2009-10-27,7.940000057220459
2009-10-28,7.550000190734863
2009-10-29,7.690000057220459
2009-10-30,7.340000152587891
2009-11-02,7.449999809265137
2009-11-03,7.400000095367432
2009-11-04,7.429999828338623
2009-11-05,7.550000190734863
2009-11-06,7.53000020980835
2009-11-09,7.619999885559082
2009-11-10,7.519999980926514
2009-11-11,7.619999885559082
2009-11-12,7.53000020980835
2009-11-13,7.650000095367432
2009-11-16,7.550000190734863
2009-11-17,7.539999961853027
2009-11-18,7.599999904632568
2009-11-19,7.670000076293945
2009-11-20,7.739999771118164
2009-11-23,7.710000038146973
2009-11-24,7.730000019073486
2009-11-25,7.809999942779541
2009-11-27,7.619999885559082
2009-11-30,7.699999809265137
2009-12-01,7.829999923706055
2009-12-02,7.679999828338623
2009-12-03,7.639999866485596
2009-12-04,7.679999828338623
2009-12-07,7.679999828338623
2009-12-08,7.679999828338623
2009-12-09,7.670000076293945
2009-12-10,7.670000076293945
2009-12-11,7.78000020980835
2009-12-14,7.760000228881836
2009-12-15,7.739999771118164
2009-12-16,7.730000019073486
2009-12-17,7.710000038146973
2009-12-18,7.670000076293945
2009-12-21,7.71999979019165
2009-12-22,7.730000019073486
2009-12-23,7.840000152587891
2009-12-24,7.880000114440918
2009-12-28,7.860000133514404
2009-12-29,7.880000114440918
2009-12-30,7.889999866485596
2009-12-31,7.860000133514404
2010-01-04,7.949999809265137
2010-01-05,8.0600004196167
2010-01-06,8.0600004196167
2010-01-07,8.100000381469727
2010-01-08,8.130000114440918
2010-01-11,8.100000381469727
2010-01-12,8.039999961853027
2010-01-13,8.09000015258789
2010-01-14,8.130000114440918
2010-01-15,8.0600004196167
2010-01-19,8.140000343322754
2010-01-20,8.039999961853027
2010-01-21,7.949999809265137
2010-01-22,7.730000019073486
2010-01-25,7.760000228881836
2010-01-26,7.75
2010-01-27,7.760000228881836
2010-01-28,7.659999847412109
2010-01-29,7.539999961853027
2010-02-01,7.650000095367432
2010-02-02,7.769999980926514
2010-02-03,7.710000038146973
2010-02-04,7.369999885559082
2010-02-05,7.139999866485596
2010-02-08,7.159999847412109
2010-02-09,7.289999961853027
2010-02-10,7.320000171661377
2010-02-11,7.440000057220459
2010-02-12,7.429999828338623
2010-02-16,7.5
2010-02-17,7.519999980926514
2010-02-18,7.610000133514404
2010-02-19,7.650000095367432
2010-02-22,7.670000076293945
2010-02-23,7.650000095367432
2010-02-24,7.639999866485596
2010-02-25,7.619999885559082
2010-02-26,7.670000076293945
2010-03-01,7.730000019073486
2010-03-02,7.760000228881836
2010-03-03,7.679999828338623
2010-03-04,7.820000171661377
2010-03-05,7.940000057220459
2010-03-08,7.960000038146973
2010-03-09,7.960000038146973
2010-03-10,7.920000076293945
2010-03-11,7.949999809265137
2010-03-12,7.96999979019165
2010-03-15,8.0
2010-03-16,8.020000457763672
2010-03-17,8.069999694824219
2010-03-18,8.119999885559082
2010-03-19,8.010000228881836
2010-03-22,8.010000228881836
2010-03-23,8.039999961853027
2010-03-24,8.039999961853027
2010-03-25,8.029999732971191
2010-03-26,8.029999732971191
2010-03-29,8.0600004196167
2010-03-30,8.0600004196167
2010-03-31,8.0600004196167
2010-04-01,8.119999885559082
2010-04-05,8.1899995803833
2010-04-06,8.199999809265137
2010-04-07,8.15999984741211
2010-04-08,8.220000267028809
2010-04-09,8.199999809265137
2010-04-12,8.1899995803833
2010-04-13,8.260000228881836
2010-04-14,8.279999732971191
2010-04-15,8.279999732971191
2010-04-16,8.180000305175781
2010-04-19,8.09000015258789
2010-04-20,8.199999809265137
2010-04-21,8.149999618530273
2010-04-22,8.199999809265137
2010-04-23,8.239999771118164
2010-04-26,8.210000038146973
2010-04-27,8.079999923706055
2010-04-28,8.050000190734863
2010-04-29,8.119999885559082
2010-04-30,8.109999656677246
2010-05-03,8.149999618530273
2010-05-04,7.980000019073486
2010-05-05,7.659999847412109
2010-05-06,7.179999828338623
2010-05-07,7.289999961853027
2010-05-10,7.53000020980835
2010-05-11,7.53000020980835
2010-05-12,7.599999904632568
2010-05-13,7.550000190734863
2010-05-14,7.400000095367432
2010-05-17,7.380000114440918
2010-05-18,7.25
2010-05-19,7.190000057220459
2010-05-20,6.800000190734863
2010-05-21,6.929999828338623
2010-05-24,6.900000095367432
2010-05-25,6.820000171661377
2010-05-26,6.840000152587891
2010-05-27,7.119999885559082
2010-05-28,7.099999904632568
2010-06-01,6.96999979019165
2010-06-02,7.110000133514404
2010-06-03,7.079999923706055
2010-06-04,6.900000095367432
2010-06-07,6.829999923706055
2010-06-08,6.800000190734863
2010-06-09,6.699999809265137
2010-06-10,6.909999847412109
2010-06-11,6.940000057220459
2010-06-14,6.989999771118164
2010-06-15,7.119999885559082
2010-06-16,7.179999828338623
2010-06-17,7.170000076293945
2010-06-18,7.150000095367432
2010-06-21,7.119999885559082
2010-06-22,7.079999923706055
2010-06-23,7.179999828338623
2010-06-24,7.090000152587891
2010-06-25,7.110000133514404
2010-06-28,7.059999942779541
2010-06-29,6.829999923706055
2010-06-30,6.769999980926514
2010-07-01,6.710000038146973
2010-07-02,6.75
2010-07-06,6.820000171661377
2010-07-07,6.960000038146973
2010-07-08,6.96999979019165
2010-07-09,7.010000228881836
2010-07-12,7.010000228881836
2010-07-13,7.110000133514404
2010-07-14,7.190000057220459
2010-07-15,7.21999979019165
2010-07-16,7.210000038146973
2010-07-19,7.25
2010-07-20,7.21999979019165
2010-07-21,7.179999828338623
2010-07-22,7.349999904632568
2010-07-23,7.360000133514404
2010-07-26,7.420000076293945
2010-07-27,7.449999809265137
2010-07-28,7.5
2010-07-29,7.519999980926514
2010-07-30,7.5
2010-08-02,7.650000095367432
2010-08-03,7.619999885559082
2010-08-04,7.619999885559082
2010-08-05,7.639999866485596
2010-08-06,7.639999866485596
2010-08-09,7.659999847412109
2010-08-10,7.679999828338623
2010-08-11,7.46999979019165
2010-08-12,7.460000038146973
2010-08-13,7.440000057220459
2010-08-16,7.369999885559082
2010-08-17,7.53000020980835
2010-08-18,7.570000171661377
2010-08-19,7.389999866485596
2010-08-20,7.360000133514404
2010-08-23,7.340000152587891
2010-08-24,7.210000038146973
2010-08-25,7.230000019073486
2010-08-26,7.119999885559082
2010-08-27,7.300000190734863
2010-08-30,7.210000038146973
2010-08-31,7.25
2010-09-01,7.380000114440918
2010-09-02,7.53000020980835
2010-09-03,7.590000152587891
2010-09-07,7.630000114440918
2010-09-08,7.610000133514404
2010-09-09,7.690000057220459
2010-09-10,7.710000038146973
2010-09-13,7.75
2010-09-14,7.809999942779541
2010-09-15,7.820000171661377
2010-09-16,7.849999904632568
2010-09-17,7.820000171661377
2010-09-20,7.800000190734863
2010-09-21,7.809999942779541
2010-09-22,7.820000171661377
2010-09-23,7.829999923706055
2010-09-24,7.960000038146973
2010-09-27,7.960000038146973
2010-09-28,7.980000019073486
2010-09-29,8.0600004196167
2010-09-30,8.09000015258789
2010-10-01,8.109999656677246
2010-10-04,8.029999732971191
2010-10-05,8.109999656677246
2010-10-06,8.130000114440918
2010-10-07,8.15999984741211
2010-10-08,8.170000076293945
2010-10-11,8.180000305175781
2010-10-12,8.149999618530273
2010-10-13,8.180000305175781
2010-10-14,8.210000038146973
2010-10-15,8.210000038146973
2010-10-18,8.1899995803833
2010-10-19,8.09000015258789
2010-10-20,8.100000381469727
2010-10-21,8.140000343322754
2010-10-22,8.15999984741211
2010-10-25,8.260000228881836
2010-10-26,8.270000457763672
2010-10-27,8.239999771118164
2010-10-28,8.210000038146973
2010-10-29,8.239999771118164
2010-11-01,8.239999771118164
2010-11-02,8.319999694824219
2010-11-03,8.350000381469727
2010-11-04,8.470000267028809
2010-11-05,8.550000190734863
2010-11-08,8.479999542236328
2010-11-09,8.399999618530273
2010-11-10,8.430000305175781
2010-11-11,8.279999732971191
2010-11-12,8.199999809265137
2010-11-15,8.199999809265137
2010-11-16,7.980000019073486
2010-11-17,8.039999961853027
2010-11-18,8.170000076293945
2010-11-19,8.130000114440918
2010-11-22,8.140000343322754
2010-11-23,8.0600004196167
2010-11-24,8.15999984741211
2010-11-26,8.170000076293945
2010-11-29,8.15999984741211
2010-11-30,8.130000114440918
2010-12-01,8.289999961853027
2010-12-02,8.359999656677246
2010-12-03,8.289999961853027
2010-12-06,8.329999923706055
2010-12-07,8.300000190734863
2010-12-08,8.239999771118164
2010-12-09,8.300000190734863
2010-12-10,8.25
2010-12-13,8.25
2010-12-14,8.239999771118164
2010-12-15,8.130000114440918
2010-12-16,8.180000305175781
2010-12-17,8.229999542236328
2010-12-20,8.239999771118164
2010-12-21,8.289999961853027
2010-12-22,8.319999694824219
2010-12-23,8.399999618530273
2010-12-27,8.399999618530273
2010-12-28,8.40999984741211
2010-12-29,8.369999885559082
2010-12-30,8.300000190734863
2010-12-31,8.369999885559082
2011-01-03,8.460000038146973
2011-01-04,8.460000038146973
2011-01-05,8.5
2011-01-06,8.420000076293945
2011-01-07,8.390000343322754
2011-01-10,8.380000114440918
2011-01-11,8.380000114440918
2011-01-12,8.510000228881836
2011-01-13,8.5600004196167
2011-01-14,8.609999656677246
2011-01-18,8.579999923706055
2011-01-19,8.529999732971191
2011-01-20,8.470000267028809
2011-01-21,8.470000267028809
2011-01-24,8.600000381469727
2011-01-25,8.5600004196167
2011-01-26,8.630000114440918
2011-01-27,8.619999885559082
2011-01-28,8.520000457763672
2011-01-31,8.569999694824219
2011-02-01,8.65999984741211
2011-02-02,8.680000305175781
2011-02-03,8.75
2011-02-04,8.699999809265137
2011-02-07,8.819999694824219
2011-02-08,8.779999732971191
2011-02-09,8.6899995803833
2011-02-10,8.710000038146973
2011-02-11,8.699999809265137
2011-02-14,8.710000038146973
2011-02-15,8.6899995803833
2011-02-16,8.710000038146973
2011-02-17,8.8100004196167
2011-02-18,8.8100004196167
2011-02-22,8.569999694824219
2011-02-23,8.569999694824219
2011-02-24,8.569999694824219
2011-02-25,8.609999656677246
2011-02-28,8.65999984741211
2011-03-01,8.640000343322754
2011-03-02,8.649999618530273
2011-03-03,8.720000267028809
2011-03-04,8.699999809265137
2011-03-07,8.649999618530273
2011-03-08,8.649999618530273
2011-03-09,8.6899995803833
2011-03-10,8.449999809265137
2011-03-11,8.510000228881836
2011-03-14,8.430000305175781
2011-03-15,8.300000190734863
2011-03-16,8.119999885559082
2011-03-17,8.239999771118164
2011-03-18,8.329999923706055
2011-03-21,8.4399995803833
2011-03-22,8.489999771118164
2011-03-23,8.550000190734863
2011-03-24,8.619999885559082
2011-03-25,8.59000015258789
2011-03-28,8.569999694824219
2011-03-29,8.630000114440918
2011-03-30,8.6899995803833
2011-03-31,8.680000305175781
2011-04-01,8.729999542236328
2011-04-04,8.760000228881836
2011-04-05,8.800000190734863
2011-04-06,8.84000015258789
2011-04-07,8.850000381469727
2011-04-08,8.819999694824219
2011-04-11,8.760000228881836
2011-04-12,8.729999542236328
2011-04-13,8.680000305175781
2011-04-14,8.760000228881836
2011-04-15,8.75
2011-04-18,8.640000343322754
2011-04-19,8.699999809265137
2011-04-20,8.8100004196167
2011-04-21,8.90999984741211
2011-04-25,8.920000076293945
2011-04-26,8.9399995803833
2011-04-27,9.029999732971191
2011-04-28,9.050000190734863
2011-04-29,9.050000190734863
2011-05-02,9.029999732971191
2011-05-03,8.989999771118164
2011-05-04,8.890000343322754
2011-05-05,8.779999732971191
2011-05-06,8.779999732971191
2011-05-09,8.800000190734863
2011-05-10,8.859999656677246
2011-05-11,8.739999771118164
2011-05-12,8.789999961853027
2011-05-13,8.699999809265137
2011-05-16,8.670000076293945
2011-05-17,8.65999984741211
2011-05-18,8.75
2011-05-19,8.789999961853027
2011-05-20,8.739999771118164
2011-05-23,8.609999656677246
2011-05-24,8.65999984741211
2011-05-25,8.729999542236328
2011-05-26,8.770000457763672
2011-05-27,8.819999694824219
2011-05-31,8.90999984741211
2011-06-01,8.760000228881836
2011-06-02,8.75
2011-06-03,8.729999542236328
2011-06-06,8.65999984741211
2011-06-07,8.649999618530273
2011-06-08,8.579999923706055
2011-06-09,8.630000114440918
2011-06-10,8.4399995803833
2011-06-13,8.380000114440918
2011-06-14,8.529999732971191
2011-06-15,8.319999694824219
2011-06-16,8.279999732971191
2011-06-17,8.329999923706055
2011-06-20,8.350000381469727
2011-06-21,8.460000038146973
2011-06-22,8.420000076293945
2011-06-23,8.359999656677246
2011-06-24,8.319999694824219
2011-06-27,8.380000114440918
2011-06-28,8.470000267028809
2011-06-29,8.550000190734863
2011-06-30,8.699999809265137
2011-07-01,8.819999694824219
2011-07-05,8.789999961853027
2011-07-06,8.760000228881836
2011-07-07,8.800000190734863
2011-07-08,8.739999771118164
2011-07-11,8.609999656677246
2011-07-12,8.569999694824219
2011-07-13,8.609999656677246
2011-07-14,8.569999694824219
2011-07-15,8.579999923706055
2011-07-18,8.489999771118164
2011-07-19,8.640000343322754
2011-07-20,8.680000305175781
2011-07-21,8.779999732971191
2011-07-22,8.8100004196167
2011-07-25,8.710000038146973
2011-07-26,8.75
2011-07-27,8.5600004196167
2011-07-28,8.470000267028809
2011-07-29,8.390000343322754
2011-08-01,8.390000343322754
2011-08-02,8.260000228881836
2011-08-03,8.289999961853027
2011-08-04,7.920000076293945
2011-08-05,7.809999942779541
2011-08-08,7.130000114440918
2011-08-09,7.53000020980835
2011-08-10,7.21999979019165
2011-08-11,7.5
2011-08-12,7.659999847412109
2011-08-15,7.920000076293945
2011-08-16,7.829999923706055
2011-08-17,7.849999904632568
2011-08-18,7.590000152587891
2011-08-19,7.340000152587891
2011-08-22,7.349999904632568
2011-08-23,7.670000076293945
2011-08-24,7.800000190734863
2011-08-25,7.690000057220459
2011-08-26,7.769999980926514
2011-08-29,7.989999771118164
2011-08-30,7.989999771118164
2011-08-31,8.029999732971191
2011-09-01,8.069999694824219
2011-09-02,7.800000190734863
2011-09-06,7.739999771118164
2011-09-07,7.860000133514404
2011-09-08,7.699999809265137
2011-09-09,7.5
2011-09-12,7.440000057220459
2011-09-13,7.550000190734863
2011-09-14,7.670000076293945
2011-09-15,7.75
2011-09-16,7.71999979019165
2011-09-19,7.639999866485596
2011-09-20,7.570000171661377
2011-09-21,7.400000095367432
2011-09-22,7.199999809265137
2011-09-23,7.25
2011-09-26,7.289999961853027
2011-09-27,7.380000114440918
2011-09-28,7.320000171661377
2011-09-29,7.360000133514404
2011-09-30,7.079999923706055
2011-10-03,6.860000133514404
2011-10-04,6.820000171661377
2011-10-05,6.909999847412109
2011-10-06,7.059999942779541
2011-10-07,6.980000019073486
2011-10-10,7.28000020980835
2011-10-11,7.269999980926514
2011-10-12,7.349999904632568
2011-10-13,7.380000114440918
2011-10-14,7.510000228881836
2011-10-17,7.400000095367432
2011-10-18,7.550000190734863
2011-10-19,7.420000076293945
2011-10-20,7.400000095367432
2011-10-21,7.579999923706055
2011-10-24,7.659999847412109
2011-10-25,7.519999980926514
2011-10-26,7.619999885559082
2011-10-27,7.880000114440918
2011-10-28,7.960000038146973
2011-10-31,7.71999979019165
2011-11-01,7.489999771118164
2011-11-02,7.599999904632568
2011-11-03,7.71999979019165
2011-11-04,7.699999809265137
2011-11-07,7.699999809265137
2011-11-08,7.800000190734863
2011-11-09,7.489999771118164
2011-11-10,7.590000152587891
2011-11-11,7.730000019073486
2011-11-14,7.639999866485596
2011-11-15,7.639999866485596
2011-11-16,7.590000152587891
2011-11-17,7.400000095367432
2011-11-18,7.389999866485596
2011-11-21,7.260000228881836
2011-11-22,7.21999979019165
2011-11-23,7.079999923706055
2011-11-25,7.03000020980835
2011-11-28,7.190000057220459
2011-11-29,7.210000038146973
2011-11-30,7.539999961853027
2011-12-01,7.53000020980835
2011-12-02,7.53000020980835
2011-12-05,7.639999866485596
2011-12-06,7.550000190734863
2011-12-07,7.679999828338623
2011-12-08,7.420000076293945
2011-12-09,7.489999771118164
2011-12-12,7.300000190734863
2011-12-13,7.199999809265137
2011-12-14,7.130000114440918
2011-12-15,7.150000095367432
2011-12-16,7.150000095367432
2011-12-19,7.050000190734863
2011-12-20,7.269999980926514
2011-12-21,7.25
2011-12-22,7.25
2011-12-23,7.300000190734863
2011-12-27,7.340000152587891
2011-12-28,7.130000114440918
2011-12-29,7.190000057220459
2011-12-30,7.300000190734863
2012-01-03,7.429999828338623
2012-01-04,7.440000057220459
2012-01-05,7.5
2012-01-06,7.510000228881836
2012-01-09,7.5
2012-01-10,7.670000076293945
2012-01-11,7.619999885559082
2012-01-12,7.599999904632568
2012-01-13,7.550000190734863
2012-01-17,7.619999885559082
2012-01-18,7.699999809265137
2012-01-19,7.800000190734863
2012-01-20,7.840000152587891
2012-01-23,7.829999923706055
2012-01-24,7.809999942779541
2012-01-25,7.929999828338623
2012-01-26,8.0
2012-01-27,8.0
2012-01-30,8.039999961853027
2012-01-31,8.039999961853027
2012-02-01,8.210000038146973
2012-02-02,8.1899995803833
2012-02-03,8.220000267028809
2012-02-06,8.229999542236328
2012-02-07,8.3100004196167
2012-02-08,8.380000114440918
2012-02-09,8.449999809265137
2012-02-10,8.329999923706055
2012-02-13,8.40999984741211
2012-02-14,8.319999694824219
2012-02-15,8.3100004196167
2012-02-16,8.380000114440918
2012-02-17,8.489999771118164
2012-02-21,8.399999618530273
2012-02-22,8.489999771118164
2012-02-23,8.529999732971191
2012-02-24,8.619999885559082
2012-02-27,8.630000114440918
2012-02-28,8.739999771118164
2012-02-29,8.789999961853027
2012-03-01,8.800000190734863
2012-03-02,8.699999809265137
2012-03-05,8.729999542236328
2012-03-06,8.5
2012-03-07,8.65999984741211
2012-03-08,8.699999809265137
2012-03-09,8.6899995803833
2012-03-12,8.65999984741211
2012-03-13,8.729999542236328
2012-03-14,8.760000228881836
2012-03-15,8.770000457763672
2012-03-16,8.760000228881836
2012-03-19,8.800000190734863
2012-03-20,8.779999732971191
2012-03-21,8.699999809265137
2012-03-22,8.75
2012-03-23,8.699999809265137
2012-03-26,8.75
2012-03-27,8.8100004196167
2012-03-28,8.729999542236328
2012-03-29,8.65999984741211
2012-03-30,8.800000190734863
2012-04-02,8.8100004196167
2012-04-03,8.779999732971191
2012-04-04,8.649999618530273
2012-04-05,8.65999984741211
2012-04-09,8.609999656677246
2012-04-10,8.40999984741211
2012-04-11,8.4399995803833
2012-04-12,8.539999961853027
2012-04-13,8.529999732971191
2012-04-16,8.550000190734863
2012-04-17,8.619999885559082
2012-04-18,8.65999984741211
2012-04-19,8.65999984741211
2012-04-20,8.619999885559082
2012-04-23,8.600000381469727
2012-04-24,8.65999984741211
2012-04-25,8.6899995803833
2012-04-26,8.680000305175781
2012-04-27,8.729999542236328
2012-04-30,8.800000190734863
2012-05-01,8.859999656677246
2012-05-02,8.829999923706055
2012-05-03,8.770000457763672
2012-05-04,8.569999694824219
2012-05-07,8.630000114440918
2012-05-08,8.609999656677246
2012-05-09,8.510000228881836
2012-05-10,8.529999732971191
2012-05-11,8.520000457763672
2012-05-14,8.239999771118164
2012-05-15,8.1899995803833
2012-05-16,8.170000076293945
2012-05-17,7.920000076293945
2012-05-18,7.860000133514404
2012-05-21,7.900000095367432
2012-05-22,7.96999979019165
2012-05-23,8.079999923706055
2012-05-24,8.109999656677246
2012-05-25,8.029999732971191
2012-05-29,8.109999656677246
2012-05-30,7.96999979019165
2012-05-31,8.010000228881836
2012-06-01,7.769999980926514
2012-06-04,7.710000038146973
2012-06-05,7.760000228881836
2012-06-06,7.929999828338623
2012-06-07,8.079999923706055
2012-06-08,8.029999732971191
2012-06-11,8.010000228881836
2012-06-12,7.989999771118164
2012-06-13,7.96999979019165
2012-06-14,8.0
2012-06-15,8.010000228881836
2012-06-18,8.0600004196167
2012-06-19,8.170000076293945
2012-06-20,8.180000305175781
2012-06-21,8.100000381469727
2012-06-22,8.1899995803833
2012-06-25,8.100000381469727
2012-06-26,8.1899995803833
2012-06-27,8.279999732971191
2012-06-28,8.270000457763672
2012-06-29,8.40999984741211
2012-07-02,8.479999542236328
2012-07-03,8.579999923706055
2012-07-05,8.550000190734863
2012-07-06,8.430000305175781
2012-07-09,8.479999542236328
2012-07-10,8.380000114440918
2012-07-11,8.40999984741211
2012-07-12,8.479999542236328
2012-07-13,8.4399995803833
2012-07-16,8.239999771118164
2012-07-17,8.270000457763672
2012-07-18,8.25
2012-07-19,8.279999732971191
2012-07-20,8.170000076293945
2012-07-23,8.100000381469727
2012-07-24,7.980000019073486
2012-07-25,7.960000038146973
2012-07-26,8.140000343322754
2012-07-27,8.300000190734863
2012-07-30,8.260000228881836
2012-07-31,8.210000038146973
2012-08-01,8.34000015258789
2012-08-02,8.199999809265137
2012-08-03,8.289999961853027
2012-08-06,8.270000457763672
2012-08-07,8.380000114440918
2012-08-08,8.300000190734863
2012-08-09,8.380000114440918
2012-08-10,8.420000076293945
2012-08-13,8.430000305175781
2012-08-14,8.399999618530273
2012-08-15,8.40999984741211
2012-08-16,8.390000343322754
2012-08-17,8.369999885559082
2012-08-20,8.369999885559082
2012-08-21,8.390000343322754
2012-08-22,8.359999656677246
2012-08-23,8.300000190734863
2012-08-24,8.350000381469727
2012-08-27,8.319999694824219
2012-08-28,8.300000190734863
2012-08-29,8.34000015258789
2012-08-30,8.260000228881836
2012-08-31,8.300000190734863
2012-09-04,8.289999961853027
2012-09-05,8.270000457763672
2012-09-06,8.350000381469727
2012-09-07,8.359999656677246
2012-09-10,8.350000381469727
2012-09-11,8.329999923706055
2012-09-12,8.40999984741211
2012-09-13,8.529999732971191
2012-09-14,8.539999961853027
2012-09-17,8.520000457763672
2012-09-18,8.550000190734863
2012-09-19,8.609999656677246
2012-09-20,8.579999923706055
2012-09-21,8.630000114440918
2012-09-24,8.619999885559082
2012-09-25,8.569999694824219
2012-09-26,8.489999771118164
2012-09-27,8.579999923706055
2012-09-28,8.539999961853027
2012-10-01,8.600000381469727
2012-10-02,8.520000457763672
2012-10-03,8.529999732971191
2012-10-04,8.59000015258789
2012-10-05,8.680000305175781
2012-10-08,8.65999984741211
2012-10-09,8.600000381469727
2012-10-10,8.520000457763672
2012-10-11,8.539999961853027
2012-10-12,8.569999694824219
2012-10-15,8.619999885559082
2012-10-16,8.6899995803833
2012-10-17,8.6899995803833
2012-10-18,8.65999984741211
2012-10-19,8.550000190734863
2012-10-22,8.5600004196167
2012-10-23,8.529999732971191
2012-10-24,8.579999923706055
2012-10-25,8.569999694824219
2012-10-26,8.550000190734863
2012-10-31,8.510000228881836
2012-11-01,8.640000343322754
2012-11-02,8.600000381469727
2012-11-05,8.489999771118164
2012-11-06,8.529999732971191
2012-11-07,8.420000076293945
2012-11-08,8.279999732971191
2012-11-09,8.220000267028809
2012-11-12,8.260000228881836
2012-11-13,8.130000114440918
2012-11-14,7.829999923706055
2012-11-15,7.71999979019165
2012-11-16,7.940000057220459
2012-11-19,8.180000305175781
