,CHSCN
2014-10-14,26.770000457763672
2014-10-15,26.700000762939453
2014-10-16,26.325000762939453
2014-10-17,26.100000381469727
2014-10-20,26.079999923706055
2014-10-21,26.280000686645508
2014-10-22,26.43000030517578
2014-10-23,26.559999465942383
2014-10-24,26.690000534057617
2014-10-27,26.899999618530273
2014-10-28,27.049999237060547
2014-10-29,27.209999084472656
2014-10-30,27.149999618530273
2014-10-31,26.860000610351562
2014-11-03,27.15999984741211
2014-11-04,27.030000686645508
2014-11-05,26.84000015258789
2014-11-06,26.700000762939453
2014-11-07,26.700000762939453
2014-11-10,26.81999969482422
2014-11-11,26.790000915527344
2014-11-12,26.899999618530273
2014-11-13,27.079999923706055
2014-11-14,27.110000610351562
2014-11-17,27.489999771118164
2014-11-18,27.239999771118164
2014-11-19,27.299999237060547
2014-11-20,27.559999465942383
2014-11-21,27.34000015258789
2014-11-24,27.229999542236328
2014-11-25,27.200000762939453
2014-11-26,27.399999618530273
2014-11-28,27.56999969482422
2014-12-01,27.472999572753906
2014-12-02,27.299999237060547
2014-12-03,27.0
2014-12-04,26.610000610351562
2014-12-05,26.75
2014-12-08,26.520000457763672
2014-12-09,26.479999542236328
2014-12-10,26.34000015258789
2014-12-11,26.459999084472656
2014-12-12,26.450000762939453
2014-12-15,25.979999542236328
2014-12-16,25.809999465942383
2014-12-17,26.34000015258789
2014-12-18,26.18000030517578
2014-12-19,26.420000076293945
2014-12-22,26.459999084472656
2014-12-23,26.110000610351562
2014-12-24,26.09000015258789
2014-12-26,26.219999313354492
2014-12-29,26.260000228881836
2014-12-30,26.309999465942383
2014-12-31,26.260000228881836
2015-01-02,26.450000762939453
2015-01-05,26.275999069213867
2015-01-06,26.309999465942383
2015-01-07,26.239999771118164
2015-01-08,26.389999389648438
2015-01-09,26.280000686645508
2015-01-12,26.280000686645508
2015-01-13,25.75
2015-01-14,25.450000762939453
2015-01-15,25.559999465942383
2015-01-16,25.940000534057617
2015-01-20,25.780000686645508
2015-01-21,25.8700008392334
2015-01-22,25.979999542236328
2015-01-23,26.1200008392334
2015-01-26,26.030000686645508
2015-01-27,26.079999923706055
2015-01-28,26.079999923706055
2015-01-29,26.149999618530273
2015-01-30,26.149999618530273
2015-02-02,26.280000686645508
2015-02-03,26.43000030517578
2015-02-04,26.18000030517578
2015-02-05,26.350000381469727
2015-02-06,26.06999969482422
2015-02-09,26.290000915527344
2015-02-10,26.489999771118164
2015-02-11,26.780000686645508
2015-02-12,26.780000686645508
2015-02-13,26.719999313354492
2015-02-17,26.520000457763672
2015-02-18,26.309999465942383
2015-02-19,26.540000915527344
2015-02-20,26.670000076293945
2015-02-23,26.790000915527344
2015-02-24,27.059999465942383
2015-02-25,26.989999771118164
2015-02-26,27.06999969482422
2015-02-27,27.020000457763672
2015-03-02,27.079999923706055
2015-03-03,26.959999084472656
2015-03-04,27.209999084472656
2015-03-05,27.15399932861328
2015-03-06,26.959999084472656
2015-03-09,26.790000915527344
2015-03-10,26.75
2015-03-11,26.8799991607666
2015-03-12,26.959999084472656
2015-03-13,26.579999923706055
2015-03-16,26.600000381469727
2015-03-17,26.600000381469727
2015-03-18,26.760000228881836
2015-03-19,26.708999633789062
2015-03-20,26.950000762939453
2015-03-23,27.200000762939453
2015-03-24,27.1200008392334
2015-03-25,27.139999389648438
2015-03-26,27.094999313354492
2015-03-27,27.15999984741211
2015-03-30,27.170000076293945
2015-03-31,27.010000228881836
2015-04-01,27.040000915527344
2015-04-02,27.239999771118164
2015-04-06,27.030000686645508
2015-04-07,27.020000457763672
2015-04-08,27.049999237060547
2015-04-09,27.030000686645508
2015-04-10,26.950000762939453
2015-04-13,26.780000686645508
2015-04-14,26.84000015258789
2015-04-15,26.809999465942383
2015-04-16,26.709999084472656
2015-04-17,26.75
2015-04-20,26.729999542236328
2015-04-21,26.719999313354492
2015-04-22,26.770000457763672
2015-04-23,26.799999237060547
2015-04-24,26.790000915527344
2015-04-27,26.81999969482422
2015-04-28,26.850000381469727
2015-04-29,26.760000228881836
2015-04-30,26.690000534057617
2015-05-01,26.260000228881836
2015-05-04,26.3799991607666
2015-05-05,26.329999923706055
2015-05-06,25.760000228881836
2015-05-07,26.138999938964844
2015-05-08,26.3799991607666
2015-05-11,26.010000228881836
2015-05-12,26.15999984741211
2015-05-13,26.3700008392334
2015-05-14,26.65999984741211
2015-05-15,26.700000762939453
2015-05-18,26.5
2015-05-19,26.511999130249023
2015-05-20,26.56999969482422
2015-05-21,26.65999984741211
2015-05-22,26.72800064086914
2015-05-26,26.81999969482422
2015-05-27,26.798999786376953
2015-05-28,26.68000030517578
2015-05-29,26.530000686645508
2015-06-01,26.690000534057617
2015-06-02,26.700000762939453
2015-06-03,26.760000228881836
2015-06-04,26.799999237060547
2015-06-05,26.729999542236328
2015-06-08,26.68000030517578
2015-06-09,26.71500015258789
2015-06-10,26.65999984741211
2015-06-11,26.829999923706055
2015-06-12,26.344999313354492
2015-06-15,26.389999389648438
2015-06-16,26.389999389648438
2015-06-17,26.389999389648438
2015-06-18,26.229999542236328
2015-06-19,26.31999969482422
2015-06-22,26.3799991607666
2015-06-23,26.1200008392334
2015-06-24,26.219999313354492
2015-06-25,26.31999969482422
2015-06-26,26.229999542236328
2015-06-29,26.3799991607666
2015-06-30,26.190000534057617
2015-07-01,26.3799991607666
2015-07-02,26.479999542236328
2015-07-06,26.440000534057617
2015-07-07,26.450000762939453
2015-07-08,26.489999771118164
2015-07-09,26.43000030517578
2015-07-10,26.469999313354492
2015-07-13,26.459999084472656
2015-07-14,26.479999542236328
2015-07-15,26.65999984741211
2015-07-16,26.790000915527344
2015-07-17,27.030000686645508
2015-07-20,26.940000534057617
2015-07-21,26.989999771118164
2015-07-22,26.9689998626709
2015-07-23,26.739999771118164
2015-07-24,26.889999389648438
2015-07-27,26.860000610351562
2015-07-28,26.93000030517578
2015-07-29,27.0049991607666
2015-07-30,27.052000045776367
2015-07-31,27.219999313354492
2015-08-03,27.079999923706055
2015-08-04,27.170000076293945
2015-08-05,27.149999618530273
2015-08-06,27.290000915527344
2015-08-07,27.200000762939453
2015-08-10,27.549999237060547
2015-08-11,27.570999145507812
2015-08-12,27.489999771118164
2015-08-13,27.384000778198242
2015-08-14,27.510000228881836
2015-08-17,27.3799991607666
2015-08-18,27.420000076293945
2015-08-19,27.270000457763672
2015-08-20,27.219999313354492
2015-08-21,27.020000457763672
2015-08-24,26.229999542236328
2015-08-25,26.565000534057617
2015-08-26,26.695999145507812
2015-08-27,27.06999969482422
2015-08-28,27.229999542236328
2015-08-31,27.1299991607666
2015-09-01,26.850000381469727
2015-09-02,27.040000915527344
2015-09-03,27.049999237060547
2015-09-04,27.079999923706055
2015-09-08,27.049999237060547
2015-09-09,27.06999969482422
2015-09-10,27.020000457763672
2015-09-11,27.030000686645508
2015-09-14,26.65999984741211
2015-09-15,26.450000762939453
2015-09-16,26.5
2015-09-17,26.350000381469727
2015-09-18,26.459999084472656
2015-09-21,26.5
2015-09-22,26.40999984741211
2015-09-23,26.6200008392334
2015-09-24,26.639999389648438
2015-09-25,26.709999084472656
2015-09-28,26.56399917602539
2015-09-29,26.68000030517578
2015-09-30,26.559999465942383
2015-10-01,26.389999389648438
2015-10-02,26.329999923706055
2015-10-05,26.59000015258789
2015-10-06,26.700000762939453
2015-10-07,26.75
2015-10-08,26.8700008392334
2015-10-09,26.69499969482422
2015-10-12,26.899999618530273
2015-10-13,26.829999923706055
2015-10-14,26.760000228881836
2015-10-15,26.93000030517578
2015-10-16,27.15999984741211
2015-10-19,27.049999237060547
2015-10-20,27.059999465942383
2015-10-21,27.049999237060547
2015-10-22,27.361000061035156
2015-10-23,27.3799991607666
2015-10-26,27.360000610351562
2015-10-27,27.399999618530273
2015-10-28,27.510000228881836
2015-10-29,27.399999618530273
2015-10-30,27.68000030517578
2015-11-02,27.780000686645508
2015-11-03,27.829999923706055
2015-11-04,27.729999542236328
2015-11-05,27.729999542236328
2015-11-06,27.6200008392334
2015-11-09,27.577999114990234
2015-11-10,27.6299991607666
2015-11-11,27.700000762939453
2015-11-12,27.760000228881836
2015-11-13,27.65999984741211
2015-11-16,27.610000610351562
2015-11-17,27.6299991607666
2015-11-18,27.860000610351562
2015-11-19,27.950000762939453
2015-11-20,27.649999618530273
2015-11-23,27.75
2015-11-24,28.020000457763672
2015-11-25,27.850000381469727
2015-11-27,27.90999984741211
2015-11-30,27.920000076293945
2015-12-01,27.8799991607666
2015-12-02,27.709999084472656
2015-12-03,27.84000015258789
2015-12-04,27.760000228881836
2015-12-07,27.790000915527344
2015-12-08,27.790000915527344
2015-12-09,27.479999542236328
2015-12-10,27.479999542236328
2015-12-11,27.170000076293945
2015-12-14,26.100000381469727
2015-12-15,26.190000534057617
2015-12-16,26.65999984741211
2015-12-17,26.722000122070312
2015-12-18,26.700000762939453
2015-12-21,26.829999923706055
2015-12-22,27.079999923706055
2015-12-23,27.190000534057617
2015-12-24,27.290000915527344
2015-12-28,27.18000030517578
2015-12-29,27.18000030517578
2015-12-30,27.239999771118164
2015-12-31,27.270000457763672
2016-01-04,27.3799991607666
2016-01-05,27.239999771118164
2016-01-06,27.489999771118164
2016-01-07,27.440000534057617
2016-01-08,27.670000076293945
2016-01-11,27.68000030517578
2016-01-12,27.219999313354492
2016-01-13,27.049999237060547
2016-01-14,26.889999389648438
2016-01-15,26.56999969482422
2016-01-19,26.68000030517578
2016-01-20,26.100000381469727
2016-01-21,26.280000686645508
2016-01-22,26.59000015258789
2016-01-25,26.290000915527344
2016-01-26,26.40999984741211
2016-01-27,26.5
2016-01-28,26.920000076293945
2016-01-29,26.65999984741211
2016-02-01,26.739999771118164
2016-02-02,26.790000915527344
2016-02-03,26.700000762939453
2016-02-04,26.40999984741211
2016-02-05,26.1299991607666
2016-02-08,25.639999389648438
2016-02-09,24.8799991607666
2016-02-10,25.25
2016-02-11,25.0
2016-02-12,25.1299991607666
2016-02-16,25.760000228881836
2016-02-17,25.889999389648438
2016-02-18,26.600000381469727
2016-02-19,26.540000915527344
2016-02-22,26.270000457763672
2016-02-23,25.959999084472656
2016-02-24,26.34000015258789
2016-02-25,26.680999755859375
2016-02-26,26.899999618530273
2016-02-29,27.079999923706055
2016-03-01,27.239999771118164
2016-03-02,27.239999771118164
2016-03-03,27.450000762939453
2016-03-04,27.260000228881836
2016-03-07,27.270000457763672
2016-03-08,27.06999969482422
2016-03-09,27.09000015258789
2016-03-10,27.25
2016-03-11,27.239999771118164
2016-03-14,27.25
2016-03-15,27.0
2016-03-16,27.0
2016-03-17,27.1299991607666
2016-03-18,27.170000076293945
2016-03-21,27.260000228881836
2016-03-22,27.030000686645508
2016-03-23,27.209999084472656
2016-03-24,27.309999465942383
2016-03-28,27.149999618530273
2016-03-29,27.479999542236328
2016-03-30,27.09000015258789
2016-03-31,27.690000534057617
2016-04-01,27.56999969482422
2016-04-04,27.290000915527344
2016-04-05,27.520000457763672
2016-04-06,27.459999084472656
2016-04-07,27.149999618530273
2016-04-08,27.489999771118164
2016-04-11,27.649999618530273
2016-04-12,27.6299991607666
2016-04-13,27.75
2016-04-14,27.75
2016-04-15,27.270000457763672
2016-04-18,27.510000228881836
2016-04-19,27.780000686645508
2016-04-20,27.719999313354492
2016-04-21,27.700000762939453
2016-04-22,27.690000534057617
2016-04-25,27.549999237060547
2016-04-26,27.690000534057617
2016-04-27,27.670000076293945
2016-04-28,27.709999084472656
2016-04-29,27.739999771118164
2016-05-02,27.719999313354492
2016-05-03,27.649999618530273
2016-05-04,27.610000610351562
2016-05-05,27.610000610351562
2016-05-06,27.75
2016-05-09,27.709999084472656
2016-05-10,27.684999465942383
2016-05-11,27.770000457763672
2016-05-12,27.8700008392334
2016-05-13,28.040000915527344
2016-05-16,28.020000457763672
2016-05-17,28.200000762939453
2016-05-18,27.81999969482422
2016-05-19,27.6299991607666
2016-05-20,28.15999984741211
2016-05-23,28.309999465942383
2016-05-24,28.280000686645508
2016-05-25,28.440000534057617
2016-05-26,28.440000534057617
2016-05-27,28.479999542236328
2016-05-31,28.950000762939453
2016-06-01,28.81999969482422
2016-06-02,28.809999465942383
2016-06-03,29.079999923706055
2016-06-06,28.700000762939453
2016-06-07,28.93000030517578
2016-06-08,29.0
2016-06-09,28.8799991607666
2016-06-10,28.8799991607666
2016-06-13,28.739999771118164
2016-06-14,28.90999984741211
2016-06-15,29.059999465942383
2016-06-16,28.90999984741211
2016-06-17,29.059999465942383
2016-06-20,29.110000610351562
2016-06-21,29.09000015258789
2016-06-22,28.979999542236328
2016-06-23,29.0
2016-06-24,29.079999923706055
2016-06-27,29.68000030517578
2016-06-28,28.940000534057617
2016-06-29,28.799999237060547
2016-06-30,29.100000381469727
2016-07-01,29.0
2016-07-05,29.100000381469727
2016-07-06,29.399999618530273
2016-07-07,29.6299991607666
2016-07-08,29.510000228881836
2016-07-11,29.600000381469727
2016-07-12,29.549999237060547
2016-07-13,29.649999618530273
2016-07-14,29.790000915527344
2016-07-15,29.6200008392334
2016-07-18,29.579999923706055
2016-07-19,29.75
2016-07-20,29.709999084472656
2016-07-21,29.799999237060547
2016-07-22,30.06999969482422
2016-07-25,30.360000610351562
2016-07-26,30.290000915527344
2016-07-27,30.5
2016-07-28,30.389999389648438
2016-07-29,30.31999969482422
2016-08-01,30.200000762939453
2016-08-02,29.829999923706055
2016-08-03,29.700000762939453
2016-08-04,30.299999237060547
2016-08-05,30.229999542236328
2016-08-08,30.389999389648438
2016-08-09,30.940000534057617
2016-08-10,31.010000228881836
2016-08-11,31.06999969482422
2016-08-12,30.81999969482422
2016-08-15,30.84000015258789
2016-08-16,30.889999389648438
2016-08-17,30.760000228881836
2016-08-18,31.059999465942383
2016-08-19,30.979999542236328
2016-08-22,30.850000381469727
2016-08-23,30.75
2016-08-24,30.59000015258789
2016-08-25,30.479999542236328
2016-08-26,30.75
2016-08-29,30.729999542236328
2016-08-30,30.75
2016-08-31,31.25
2016-09-01,30.5
2016-09-02,30.020000457763672
2016-09-06,30.299999237060547
2016-09-07,30.5
2016-09-08,30.5
2016-09-09,30.360000610351562
2016-09-12,30.690000534057617
2016-09-13,30.256000518798828
2016-09-14,29.489999771118164
2016-09-15,30.420000076293945
2016-09-16,29.56999969482422
2016-09-19,29.959999084472656
2016-09-20,30.3799991607666
2016-09-21,29.979999542236328
2016-09-22,30.079999923706055
2016-09-23,30.260000228881836
2016-09-26,30.110000610351562
2016-09-27,30.389999389648438
2016-09-28,30.41699981689453
2016-09-29,30.06999969482422
2016-09-30,29.959999084472656
2016-10-03,30.309999465942383
2016-10-04,29.770000457763672
2016-10-05,29.770000457763672
2016-10-06,29.719999313354492
2016-10-07,29.559999465942383
2016-10-10,28.93000030517578
2016-10-11,28.780000686645508
2016-10-12,28.31999969482422
2016-10-13,28.889999389648438
2016-10-14,29.06999969482422
2016-10-17,28.920000076293945
2016-10-18,29.75
2016-10-19,29.81999969482422
2016-10-20,30.200000762939453
2016-10-21,30.989999771118164
2016-10-24,30.850000381469727
2016-10-25,30.709999084472656
2016-10-26,30.479999542236328
2016-10-27,29.8700008392334
2016-10-28,29.690000534057617
2016-10-31,29.600000381469727
2016-11-01,29.920000076293945
2016-11-02,29.25
2016-11-03,28.3700008392334
2016-11-04,28.43000030517578
2016-11-07,28.56999969482422
2016-11-08,28.489999771118164
2016-11-09,27.899999618530273
2016-11-10,27.520000457763672
2016-11-11,27.15999984741211
2016-11-14,26.09000015258789
2016-11-15,27.038999557495117
2016-11-16,28.75
2016-11-17,28.260000228881836
2016-11-18,27.049999237060547
2016-11-21,27.1299991607666
2016-11-22,27.81999969482422
2016-11-23,27.149999618530273
2016-11-25,27.100000381469727
2016-11-28,27.010000228881836
2016-11-29,26.950000762939453
2016-11-30,26.940000534057617
2016-12-01,26.649999618530273
2016-12-02,26.489999771118164
2016-12-05,26.700000762939453
2016-12-06,26.75
2016-12-07,27.020000457763672
2016-12-08,26.84000015258789
2016-12-09,26.649999618530273
2016-12-12,26.8700008392334
2016-12-13,26.579999923706055
2016-12-14,26.469999313354492
2016-12-15,26.59000015258789
2016-12-16,26.719999313354492
2016-12-19,26.690000534057617
2016-12-20,26.68000030517578
2016-12-21,26.709999084472656
2016-12-22,27.1200008392334
2016-12-23,26.950000762939453
2016-12-27,26.469999313354492
2016-12-28,26.479999542236328
2016-12-29,26.479999542236328
2016-12-30,26.510000228881836
2017-01-03,27.079999923706055
2017-01-04,27.440000534057617
2017-01-05,27.760000228881836
2017-01-06,27.5
2017-01-09,27.485000610351562
2017-01-10,27.579999923706055
2017-01-11,27.700000762939453
2017-01-12,27.719999313354492
2017-01-13,27.959999084472656
2017-01-17,28.030000686645508
2017-01-18,27.84000015258789
2017-01-19,27.100000381469727
2017-01-20,26.8700008392334
2017-01-23,26.934999465942383
2017-01-24,26.81999969482422
2017-01-25,26.790000915527344
2017-01-26,26.81999969482422
2017-01-27,26.940000534057617
2017-01-30,27.469999313354492
2017-01-31,27.489999771118164
2017-02-01,27.350000381469727
2017-02-02,27.760000228881836
2017-02-03,27.85099983215332
2017-02-06,28.2549991607666
2017-02-07,28.6299991607666
2017-02-08,28.350000381469727
2017-02-09,28.3700008392334
2017-02-10,28.190000534057617
2017-02-13,28.34000015258789
2017-02-14,28.290000915527344
2017-02-15,28.34000015258789
2017-02-16,28.31999969482422
2017-02-17,28.229999542236328
2017-02-21,28.299999237060547
2017-02-22,28.34000015258789
2017-02-23,28.2549991607666
2017-02-24,28.350000381469727
2017-02-27,28.549999237060547
2017-02-28,28.649999618530273
2017-03-01,28.270000457763672
2017-03-02,28.184999465942383
2017-03-03,28.399999618530273
2017-03-06,28.329999923706055
2017-03-07,28.25
2017-03-08,27.889999389648438
2017-03-09,27.84000015258789
2017-03-10,27.719999313354492
2017-03-13,28.040000915527344
2017-03-14,27.959999084472656
2017-03-15,27.90999984741211
2017-03-16,27.739999771118164
2017-03-17,27.809999465942383
2017-03-20,27.950000762939453
2017-03-21,27.950000762939453
2017-03-22,27.989999771118164
2017-03-23,28.049999237060547
2017-03-24,27.959999084472656
2017-03-27,27.8700008392334
2017-03-28,27.93000030517578
2017-03-29,28.0
2017-03-30,28.25
2017-03-31,28.56999969482422
2017-04-03,28.8799991607666
2017-04-04,28.670000076293945
2017-04-05,28.540000915527344
2017-04-06,28.350000381469727
2017-04-07,28.25
2017-04-10,28.239999771118164
2017-04-11,28.030000686645508
2017-04-12,27.979999542236328
2017-04-13,27.8799991607666
2017-04-17,28.06999969482422
2017-04-18,28.09000015258789
2017-04-19,28.149999618530273
2017-04-20,28.1299991607666
2017-04-21,28.190000534057617
2017-04-24,28.31999969482422
2017-04-25,28.299999237060547
2017-04-26,28.079999923706055
2017-04-27,28.1299991607666
2017-04-28,28.167999267578125
2017-05-01,28.030000686645508
2017-05-02,28.139999389648438
2017-05-03,28.18000030517578
2017-05-04,28.239999771118164
2017-05-05,28.1299991607666
2017-05-08,28.139999389648438
2017-05-09,28.3700008392334
2017-05-10,28.229999542236328
2017-05-11,28.229999542236328
2017-05-12,28.270000457763672
2017-05-15,28.610000610351562
2017-05-16,28.59000015258789
2017-05-17,28.549999237060547
2017-05-18,28.75
2017-05-19,28.68000030517578
2017-05-22,28.829999923706055
2017-05-23,28.979999542236328
2017-05-24,29.190000534057617
2017-05-25,29.200000762939453
2017-05-26,29.170000076293945
2017-05-30,29.15999984741211
2017-05-31,29.170000076293945
2017-06-01,29.299999237060547
2017-06-02,29.469999313354492
2017-06-05,29.600000381469727
2017-06-06,29.613000869750977
2017-06-07,29.610000610351562
2017-06-08,29.649999618530273
2017-06-09,29.65999984741211
2017-06-12,29.670000076293945
2017-06-13,29.760000228881836
2017-06-14,29.670000076293945
2017-06-15,29.889999389648438
2017-06-16,29.6200008392334
2017-06-19,29.780000686645508
2017-06-20,29.790000915527344
2017-06-21,29.739999771118164
2017-06-22,29.520000457763672
2017-06-23,29.450000762939453
2017-06-26,29.469999313354492
2017-06-27,29.329999923706055
2017-06-28,29.219999313354492
2017-06-29,29.540000915527344
2017-06-30,29.420000076293945
2017-07-03,29.38800048828125
2017-07-05,29.739999771118164
2017-07-06,29.68000030517578
2017-07-07,29.489999771118164
2017-07-10,29.549999237060547
2017-07-11,29.479999542236328
2017-07-12,29.510000228881836
2017-07-13,29.5
2017-07-14,29.6299991607666
2017-07-17,29.549999237060547
2017-07-18,29.549999237060547
2017-07-19,29.520000457763672
2017-07-20,29.530000686645508
2017-07-21,29.600000381469727
2017-07-24,29.600000381469727
2017-07-25,29.450000762939453
2017-07-26,29.299999237060547
2017-07-27,29.530000686645508
2017-07-28,29.510000228881836
2017-07-31,29.469999313354492
2017-08-01,29.530000686645508
2017-08-02,29.270000457763672
2017-08-03,29.389999389648438
2017-08-04,29.388999938964844
2017-08-07,29.43000030517578
2017-08-08,29.420000076293945
2017-08-09,29.280000686645508
2017-08-10,28.8700008392334
2017-08-11,28.940000534057617
2017-08-14,29.18000030517578
2017-08-15,29.190000534057617
2017-08-16,29.1200008392334
2017-08-17,29.19099998474121
2017-08-18,29.15999984741211
2017-08-21,29.239999771118164
2017-08-22,29.010000228881836
2017-08-23,28.760000228881836
2017-08-24,28.81999969482422
2017-08-25,28.850000381469727
2017-08-28,29.15999984741211
2017-08-29,29.020000457763672
2017-08-30,29.34000015258789
2017-08-31,29.350000381469727
2017-09-01,29.489999771118164
2017-09-05,29.139999389648438
2017-09-06,29.530000686645508
2017-09-07,29.68000030517578
2017-09-08,29.56999969482422
2017-09-11,29.43000030517578
2017-09-12,29.520000457763672
2017-09-13,29.3700008392334
2017-09-14,29.549999237060547
2017-09-15,28.920000076293945
2017-09-18,28.799999237060547
2017-09-19,28.6299991607666
2017-09-20,28.760000228881836
2017-09-21,28.56999969482422
2017-09-22,28.809999465942383
2017-09-25,28.610000610351562
2017-09-26,28.799999237060547
2017-09-27,28.739999771118164
2017-09-28,28.719999313354492
2017-09-29,29.010000228881836
2017-10-02,28.850000381469727
2017-10-03,28.889999389648438
2017-10-04,28.639999389648438
2017-10-05,28.3700008392334
2017-10-06,28.059999465942383
2017-10-09,27.809999465942383
2017-10-10,27.940000534057617
2017-10-11,27.729999542236328
2017-10-12,28.15999984741211
2017-10-13,28.170000076293945
2017-10-16,28.290000915527344
2017-10-17,28.079999923706055
2017-10-18,28.40999984741211
2017-10-19,28.426000595092773
2017-10-20,28.850000381469727
2017-10-23,28.8700008392334
2017-10-24,28.83300018310547
2017-10-25,28.139999389648438
2017-10-26,28.079999923706055
2017-10-27,27.940000534057617
2017-10-30,27.420000076293945
2017-10-31,27.670000076293945
2017-11-01,27.729999542236328
2017-11-02,27.610000610351562
2017-11-03,27.579999923706055
2017-11-06,27.591999053955078
2017-11-07,27.559999465942383
2017-11-08,27.700000762939453
2017-11-09,27.559999465942383
2017-11-10,27.020000457763672
2017-11-13,27.3700008392334
2017-11-14,27.209999084472656
2017-11-15,27.15999984741211
2017-11-16,27.299999237060547
2017-11-17,27.190000534057617
2017-11-20,27.350000381469727
2017-11-21,27.399999618530273
2017-11-22,27.350000381469727
2017-11-24,27.479999542236328
2017-11-27,27.690000534057617
2017-11-28,27.709999084472656
2017-11-29,27.5
2017-11-30,27.709999084472656
2017-12-01,28.049999237060547
2017-12-04,28.0
