,CHEF
2012-01-13,17.170000076293945
2012-01-17,17.5
2012-01-18,18.780000686645508
2012-01-19,18.760000228881836
2012-01-20,18.799999237060547
2012-01-23,18.600000381469727
2012-01-24,19.290000915527344
2012-01-25,20.280000686645508
2012-01-26,20.510000228881836
2012-01-27,20.420000076293945
2012-01-30,20.6299991607666
2012-01-31,21.09000015258789
2012-02-01,20.309999465942383
2012-02-02,20.65999984741211
2012-02-03,20.5
2012-02-06,20.329999923706055
2012-02-07,20.579999923706055
2012-02-08,20.59000015258789
2012-02-09,20.530000686645508
2012-02-10,20.059999465942383
2012-02-13,20.079999923706055
2012-02-14,19.700000762939453
2012-02-15,19.90999984741211
2012-02-16,20.489999771118164
2012-02-17,20.360000610351562
2012-02-21,20.360000610351562
2012-02-22,19.969999313354492
2012-02-23,19.959999084472656
2012-02-24,19.8700008392334
2012-02-27,19.719999313354492
2012-02-28,20.219999313354492
2012-02-29,21.0
2012-03-01,20.709999084472656
2012-03-02,20.719999313354492
2012-03-05,21.270000457763672
2012-03-06,21.280000686645508
2012-03-07,21.049999237060547
2012-03-08,21.459999084472656
2012-03-09,21.34000015258789
2012-03-12,21.889999389648438
2012-03-13,22.799999237060547
2012-03-14,22.719999313354492
2012-03-15,22.84000015258789
2012-03-16,22.56999969482422
2012-03-19,22.600000381469727
2012-03-20,21.649999618530273
2012-03-21,21.530000686645508
2012-03-22,21.690000534057617
2012-03-23,21.829999923706055
2012-03-26,22.5
2012-03-27,22.670000076293945
2012-03-28,22.15999984741211
2012-03-29,22.18000030517578
2012-03-30,23.139999389648438
2012-04-02,23.15999984741211
2012-04-03,22.790000915527344
2012-04-04,21.5
2012-04-05,22.729999542236328
2012-04-09,21.920000076293945
2012-04-10,21.540000915527344
2012-04-11,22.579999923706055
2012-04-12,22.25
2012-04-13,24.170000076293945
2012-04-16,24.059999465942383
2012-04-17,24.450000762939453
2012-04-18,23.90999984741211
2012-04-19,23.93000030517578
2012-04-20,23.8799991607666
2012-04-23,23.25
2012-04-24,24.09000015258789
2012-04-25,25.200000762939453
2012-04-26,24.90999984741211
2012-04-27,24.93000030517578
2012-04-30,24.18000030517578
2012-05-01,25.0
2012-05-02,24.889999389648438
2012-05-03,24.049999237060547
2012-05-04,19.270000457763672
2012-05-07,20.010000228881836
2012-05-08,20.600000381469727
2012-05-09,20.8700008392334
2012-05-10,20.790000915527344
2012-05-11,20.18000030517578
2012-05-14,20.219999313354492
2012-05-15,20.1299991607666
2012-05-16,20.729999542236328
2012-05-17,20.530000686645508
2012-05-18,20.0
2012-05-21,20.1200008392334
2012-05-22,20.579999923706055
2012-05-23,19.209999084472656
2012-05-24,18.989999771118164
2012-05-25,19.8700008392334
2012-05-29,19.3799991607666
2012-05-30,19.280000686645508
2012-05-31,19.049999237060547
2012-06-01,18.649999618530273
2012-06-04,18.239999771118164
2012-06-05,18.190000534057617
2012-06-06,18.969999313354492
2012-06-07,17.950000762939453
2012-06-08,18.030000686645508
2012-06-11,17.90999984741211
2012-06-12,17.770000457763672
2012-06-13,17.850000381469727
2012-06-14,17.969999313354492
2012-06-15,18.049999237060547
2012-06-18,17.920000076293945
2012-06-19,18.18000030517578
2012-06-20,18.0
2012-06-21,17.950000762939453
2012-06-22,17.799999237060547
2012-06-25,17.56999969482422
2012-06-26,17.209999084472656
2012-06-27,17.559999465942383
2012-06-28,17.59000015258789
2012-06-29,18.049999237060547
2012-07-02,18.0
2012-07-03,18.149999618530273
2012-07-05,18.209999084472656
2012-07-06,17.950000762939453
2012-07-09,18.0
2012-07-10,18.0
2012-07-11,17.899999618530273
2012-07-12,17.93000030517578
2012-07-13,17.850000381469727
2012-07-16,17.829999923706055
2012-07-17,17.889999389648438
2012-07-18,17.8700008392334
2012-07-19,17.3799991607666
2012-07-20,16.700000762939453
2012-07-23,16.15999984741211
2012-07-24,15.979999542236328
2012-07-25,16.139999389648438
2012-07-26,16.389999389648438
2012-07-27,16.579999923706055
2012-07-30,16.200000762939453
2012-07-31,16.149999618530273
2012-08-01,13.109999656677246
2012-08-02,12.579999923706055
2012-08-03,13.789999961853027
2012-08-06,13.960000038146973
2012-08-07,14.09000015258789
2012-08-08,14.5600004196167
2012-08-09,14.539999961853027
2012-08-10,14.420000076293945
2012-08-13,14.630000114440918
2012-08-14,14.899999618530273
2012-08-15,15.130000114440918
2012-08-16,15.489999771118164
2012-08-17,15.680000305175781
2012-08-20,15.40999984741211
2012-08-21,15.670000076293945
2012-08-22,15.6899995803833
2012-08-23,15.670000076293945
2012-08-24,15.529999732971191
2012-08-27,16.270000457763672
2012-08-28,16.059999465942383
2012-08-29,16.09000015258789
2012-08-30,15.770000457763672
2012-08-31,15.369999885559082
2012-09-04,14.729999542236328
2012-09-05,14.550000190734863
2012-09-06,15.470000267028809
2012-09-07,15.6899995803833
2012-09-10,15.800000190734863
2012-09-11,16.0
2012-09-12,15.649999618530273
2012-09-13,16.15999984741211
2012-09-14,16.559999465942383
2012-09-17,16.600000381469727
2012-09-18,16.8799991607666
2012-09-19,16.8700008392334
2012-09-20,16.729999542236328
2012-09-21,16.90999984741211
2012-09-24,16.770000457763672
2012-09-25,16.75
2012-09-26,16.530000686645508
2012-09-27,16.479999542236328
2012-09-28,16.3799991607666
2012-10-01,16.489999771118164
2012-10-02,16.920000076293945
2012-10-03,16.75
2012-10-04,16.850000381469727
2012-10-05,16.579999923706055
2012-10-08,16.049999237060547
2012-10-09,15.770000457763672
2012-10-10,15.880000114440918
2012-10-11,15.869999885559082
2012-10-12,15.5600004196167
2012-10-15,15.569999694824219
2012-10-16,16.420000076293945
2012-10-17,17.1200008392334
2012-10-18,17.059999465942383
2012-10-19,16.969999313354492
2012-10-22,16.950000762939453
2012-10-23,16.760000228881836
2012-10-24,16.799999237060547
2012-10-25,15.8100004196167
2012-10-26,15.609999656677246
2012-10-31,15.510000228881836
2012-11-01,15.279999732971191
2012-11-02,14.760000228881836
2012-11-05,14.539999961853027
2012-11-06,14.039999961853027
2012-11-07,14.15999984741211
2012-11-08,14.4399995803833
2012-11-09,14.680000305175781
2012-11-12,15.029999732971191
2012-11-13,15.130000114440918
2012-11-14,15.130000114440918
2012-11-15,15.079999923706055
2012-11-16,15.039999961853027
2012-11-19,15.359999656677246
2012-11-20,15.1899995803833
2012-11-21,15.270000457763672
2012-11-23,15.699999809265137
2012-11-26,15.960000038146973
2012-11-27,15.520000457763672
2012-11-28,15.630000114440918
2012-11-29,15.90999984741211
2012-11-30,15.8100004196167
2012-12-03,15.520000457763672
2012-12-04,15.380000114440918
2012-12-05,15.380000114440918
2012-12-06,15.65999984741211
2012-12-07,15.329999923706055
2012-12-10,15.0
2012-12-11,14.800000190734863
2012-12-12,14.680000305175781
2012-12-13,15.289999961853027
2012-12-14,15.15999984741211
2012-12-17,15.350000381469727
2012-12-18,15.390000343322754
2012-12-19,15.5
2012-12-20,15.300000190734863
2012-12-21,15.600000381469727
2012-12-24,15.319999694824219
2012-12-26,15.260000228881836
2012-12-27,15.289999961853027
2012-12-28,15.399999618530273
2012-12-31,15.8100004196167
2013-01-02,15.479999542236328
2013-01-03,15.460000038146973
2013-01-04,15.420000076293945
2013-01-07,15.09000015258789
2013-01-08,15.050000190734863
2013-01-09,15.260000228881836
2013-01-10,15.34000015258789
2013-01-11,15.710000038146973
2013-01-14,15.460000038146973
2013-01-15,15.34000015258789
2013-01-16,15.199999809265137
2013-01-17,15.600000381469727
2013-01-18,15.489999771118164
2013-01-22,15.75
2013-01-23,15.65999984741211
2013-01-24,15.829999923706055
2013-01-25,15.75
2013-01-28,15.789999961853027
2013-01-29,16.34000015258789
2013-01-30,16.479999542236328
2013-01-31,16.59000015258789
2013-02-01,16.549999237060547
2013-02-04,16.06999969482422
2013-02-05,16.670000076293945
2013-02-06,16.56999969482422
2013-02-07,16.600000381469727
2013-02-08,16.270000457763672
2013-02-11,16.450000762939453
2013-02-12,16.520000457763672
2013-02-13,16.56999969482422
2013-02-14,16.75
2013-02-15,16.979999542236328
2013-02-19,17.389999389648438
2013-02-20,17.350000381469727
2013-02-21,16.719999313354492
2013-02-22,18.09000015258789
2013-02-25,18.3700008392334
2013-02-26,18.399999618530273
2013-02-27,18.06999969482422
2013-02-28,18.0
2013-03-01,18.020000457763672
2013-03-04,18.18000030517578
2013-03-05,18.290000915527344
2013-03-06,18.030000686645508
2013-03-07,18.40999984741211
2013-03-08,19.200000762939453
2013-03-11,19.1299991607666
2013-03-12,19.3799991607666
2013-03-13,19.170000076293945
2013-03-14,19.1299991607666
2013-03-15,18.950000762939453
2013-03-18,18.6200008392334
2013-03-19,18.3700008392334
2013-03-20,18.68000030517578
2013-03-21,18.450000762939453
2013-03-22,18.350000381469727
2013-03-25,18.770000457763672
2013-03-26,18.8700008392334
2013-03-27,18.59000015258789
2013-03-28,18.469999313354492
2013-04-01,17.709999084472656
2013-04-02,17.610000610351562
2013-04-03,17.170000076293945
2013-04-04,17.290000915527344
2013-04-05,17.1299991607666
2013-04-08,17.8799991607666
2013-04-09,17.93000030517578
2013-04-10,18.479999542236328
2013-04-11,18.100000381469727
2013-04-12,18.040000915527344
2013-04-15,18.059999465942383
2013-04-16,18.0
2013-04-17,17.739999771118164
2013-04-18,17.760000228881836
2013-04-19,17.690000534057617
2013-04-22,17.5
2013-04-23,17.719999313354492
2013-04-24,18.110000610351562
2013-04-25,18.280000686645508
2013-04-26,18.399999618530273
2013-04-29,18.440000534057617
2013-04-30,18.389999389648438
2013-05-01,17.709999084472656
2013-05-02,17.780000686645508
2013-05-03,19.729999542236328
2013-05-06,20.100000381469727
2013-05-07,20.15999984741211
2013-05-08,20.100000381469727
2013-05-09,19.959999084472656
2013-05-10,20.0
2013-05-13,19.90999984741211
2013-05-14,20.399999618530273
2013-05-15,20.549999237060547
2013-05-16,20.8799991607666
2013-05-17,20.90999984741211
2013-05-20,20.360000610351562
2013-05-21,19.989999771118164
2013-05-22,19.920000076293945
2013-05-23,19.780000686645508
2013-05-24,19.770000457763672
2013-05-28,19.760000228881836
2013-05-29,19.399999618530273
2013-05-30,19.489999771118164
2013-05-31,18.8799991607666
2013-06-03,19.530000686645508
2013-06-04,19.010000228881836
2013-06-05,18.43000030517578
2013-06-06,18.280000686645508
2013-06-07,18.799999237060547
2013-06-10,18.940000534057617
2013-06-11,18.31999969482422
2013-06-12,17.920000076293945
2013-06-13,17.450000762939453
2013-06-14,17.5
2013-06-17,17.68000030517578
2013-06-18,17.8799991607666
2013-06-19,17.670000076293945
2013-06-20,17.209999084472656
2013-06-21,16.959999084472656
2013-06-24,16.860000610351562
2013-06-25,16.979999542236328
2013-06-26,17.110000610351562
2013-06-27,17.25
2013-06-28,17.200000762939453
2013-07-01,17.799999237060547
2013-07-02,17.940000534057617
2013-07-03,18.030000686645508
2013-07-05,18.200000762939453
2013-07-08,18.469999313354492
2013-07-09,18.68000030517578
2013-07-10,18.899999618530273
2013-07-11,19.15999984741211
2013-07-12,19.389999389648438
2013-07-15,19.75
2013-07-16,20.100000381469727
2013-07-17,20.1200008392334
2013-07-18,20.209999084472656
2013-07-19,20.270000457763672
2013-07-22,20.049999237060547
2013-07-23,20.0
2013-07-24,20.15999984741211
2013-07-25,20.229999542236328
2013-07-26,20.149999618530273
2013-07-29,20.010000228881836
2013-07-30,20.030000686645508
2013-07-31,20.049999237060547
2013-08-01,20.65999984741211
2013-08-02,22.110000610351562
2013-08-05,22.139999389648438
2013-08-06,22.270000457763672
2013-08-07,22.1299991607666
2013-08-08,22.270000457763672
2013-08-09,22.399999618530273
2013-08-12,22.31999969482422
2013-08-13,22.329999923706055
2013-08-14,22.270000457763672
2013-08-15,22.1200008392334
2013-08-16,22.219999313354492
2013-08-19,22.149999618530273
2013-08-20,22.40999984741211
2013-08-21,22.489999771118164
2013-08-22,22.68000030517578
2013-08-23,22.84000015258789
2013-08-26,23.229999542236328
2013-08-27,22.81999969482422
2013-08-28,23.229999542236328
2013-08-29,23.40999984741211
2013-08-30,23.09000015258789
2013-09-03,23.010000228881836
2013-09-04,22.350000381469727
2013-09-05,22.3799991607666
2013-09-06,22.100000381469727
2013-09-09,22.239999771118164
2013-09-10,22.260000228881836
2013-09-11,22.90999984741211
2013-09-12,22.600000381469727
2013-09-13,22.610000610351562
2013-09-16,22.65999984741211
2013-09-17,22.329999923706055
2013-09-18,22.100000381469727
2013-09-19,21.56999969482422
2013-09-20,21.799999237060547
2013-09-23,23.729999542236328
2013-09-24,23.420000076293945
2013-09-25,23.559999465942383
2013-09-26,23.59000015258789
2013-09-27,23.139999389648438
2013-09-30,23.100000381469727
2013-10-01,23.200000762939453
2013-10-02,23.010000228881836
2013-10-03,22.389999389648438
2013-10-04,23.18000030517578
2013-10-07,22.65999984741211
2013-10-08,22.709999084472656
2013-10-09,22.280000686645508
2013-10-10,23.920000076293945
2013-10-11,24.15999984741211
2013-10-14,24.1299991607666
2013-10-15,24.139999389648438
2013-10-16,24.299999237060547
2013-10-17,24.239999771118164
2013-10-18,24.6299991607666
2013-10-21,25.040000915527344
2013-10-22,24.770000457763672
2013-10-23,24.3700008392334
2013-10-24,24.690000534057617
2013-10-25,24.59000015258789
2013-10-28,24.639999389648438
2013-10-29,24.399999618530273
2013-10-30,24.559999465942383
2013-10-31,23.959999084472656
2013-11-01,23.200000762939453
2013-11-04,24.040000915527344
2013-11-05,24.149999618530273
2013-11-06,24.06999969482422
2013-11-07,24.010000228881836
2013-11-08,24.31999969482422
2013-11-11,24.209999084472656
2013-11-12,24.139999389648438
2013-11-13,24.459999084472656
2013-11-14,24.290000915527344
2013-11-15,24.209999084472656
2013-11-18,24.110000610351562
2013-11-19,24.040000915527344
2013-11-20,24.229999542236328
2013-11-21,24.420000076293945
2013-11-22,24.649999618530273
2013-11-25,24.0
2013-11-26,24.43000030517578
2013-11-27,25.040000915527344
2013-11-29,25.65999984741211
2013-12-02,24.610000610351562
2013-12-03,25.290000915527344
2013-12-04,25.770000457763672
2013-12-05,25.920000076293945
2013-12-06,25.549999237060547
2013-12-09,25.950000762939453
2013-12-10,25.239999771118164
2013-12-11,25.170000076293945
2013-12-12,25.260000228881836
2013-12-13,26.0
2013-12-16,26.420000076293945
2013-12-17,25.989999771118164
2013-12-18,26.18000030517578
2013-12-19,26.40999984741211
2013-12-20,27.8700008392334
2013-12-23,29.040000915527344
2013-12-24,28.450000762939453
2013-12-26,28.559999465942383
2013-12-27,29.139999389648438
2013-12-30,28.81999969482422
2013-12-31,29.15999984741211
2014-01-02,29.479999542236328
2014-01-03,29.239999771118164
2014-01-06,28.68000030517578
2014-01-07,28.8700008392334
2014-01-08,28.1299991607666
2014-01-09,27.780000686645508
2014-01-10,27.809999465942383
2014-01-13,27.40999984741211
2014-01-14,27.719999313354492
2014-01-15,28.399999618530273
2014-01-16,28.860000610351562
2014-01-17,28.059999465942383
2014-01-21,28.059999465942383
2014-01-22,28.25
2014-01-23,27.889999389648438
2014-01-24,27.329999923706055
2014-01-27,27.309999465942383
2014-01-28,23.5
2014-01-29,24.139999389648438
2014-01-30,24.0
2014-01-31,23.610000610351562
2014-02-03,23.0
2014-02-04,23.290000915527344
2014-02-05,22.649999618530273
2014-02-06,22.860000610351562
2014-02-07,22.940000534057617
2014-02-10,23.09000015258789
2014-02-11,23.010000228881836
2014-02-12,23.200000762939453
2014-02-13,23.219999313354492
2014-02-14,23.520000457763672
2014-02-18,23.65999984741211
2014-02-19,23.239999771118164
2014-02-20,23.1299991607666
2014-02-21,22.649999618530273
2014-02-24,23.139999389648438
2014-02-25,22.59000015258789
2014-02-26,23.010000228881836
2014-02-27,23.219999313354492
2014-02-28,23.25
2014-03-03,23.079999923706055
2014-03-04,23.75
2014-03-05,22.579999923706055
2014-03-06,23.030000686645508
2014-03-07,22.979999542236328
2014-03-10,23.0
2014-03-11,22.459999084472656
2014-03-12,22.280000686645508
2014-03-13,21.43000030517578
2014-03-14,21.079999923706055
2014-03-17,20.75
2014-03-18,20.829999923706055
2014-03-19,20.34000015258789
2014-03-20,20.280000686645508
2014-03-21,20.1299991607666
2014-03-24,20.299999237060547
2014-03-25,20.59000015258789
2014-03-26,20.65999984741211
2014-03-27,20.719999313354492
2014-03-28,20.959999084472656
2014-03-31,21.399999618530273
2014-04-01,21.190000534057617
2014-04-02,21.309999465942383
2014-04-03,21.219999313354492
2014-04-04,20.6299991607666
2014-04-07,20.56999969482422
2014-04-08,20.690000534057617
2014-04-09,20.790000915527344
2014-04-10,20.1200008392334
2014-04-11,19.860000610351562
2014-04-14,20.290000915527344
2014-04-15,20.6200008392334
2014-04-16,20.59000015258789
2014-04-17,20.649999618530273
2014-04-21,20.959999084472656
2014-04-22,20.81999969482422
2014-04-23,20.760000228881836
2014-04-24,20.459999084472656
2014-04-25,19.75
2014-04-28,19.81999969482422
2014-04-29,20.059999465942383
2014-04-30,20.09000015258789
2014-05-01,19.469999313354492
2014-05-02,18.84000015258789
2014-05-05,18.75
2014-05-06,19.170000076293945
2014-05-07,19.170000076293945
2014-05-08,18.639999389648438
2014-05-09,18.079999923706055
2014-05-12,18.540000915527344
2014-05-13,18.3799991607666
2014-05-14,17.860000610351562
2014-05-15,17.790000915527344
2014-05-16,17.940000534057617
2014-05-19,17.979999542236328
2014-05-20,17.690000534057617
2014-05-21,17.90999984741211
2014-05-22,18.149999618530273
2014-05-23,18.200000762939453
2014-05-27,18.100000381469727
2014-05-28,18.1299991607666
2014-05-29,18.420000076293945
2014-05-30,18.479999542236328
2014-06-02,18.329999923706055
2014-06-03,18.389999389648438
2014-06-04,18.15999984741211
2014-06-05,18.559999465942383
2014-06-06,18.950000762939453
2014-06-09,19.520000457763672
2014-06-10,19.420000076293945
2014-06-11,19.170000076293945
2014-06-12,19.56999969482422
2014-06-13,19.5
2014-06-16,19.510000228881836
2014-06-17,19.489999771118164
2014-06-18,19.690000534057617
2014-06-19,19.81999969482422
2014-06-20,19.84000015258789
2014-06-23,19.799999237060547
2014-06-24,19.780000686645508
2014-06-25,19.969999313354492
2014-06-26,19.790000915527344
2014-06-27,19.950000762939453
2014-06-30,19.770000457763672
2014-07-01,19.729999542236328
2014-07-02,19.729999542236328
2014-07-03,19.700000762939453
2014-07-07,19.110000610351562
2014-07-08,18.59000015258789
2014-07-09,18.510000228881836
2014-07-10,18.200000762939453
2014-07-11,18.309999465942383
2014-07-14,18.520000457763672
2014-07-15,18.399999618530273
2014-07-16,18.110000610351562
2014-07-17,18.170000076293945
2014-07-18,18.3799991607666
2014-07-21,18.239999771118164
2014-07-22,18.389999389648438
2014-07-23,18.200000762939453
2014-07-24,17.979999542236328
2014-07-25,17.6299991607666
2014-07-28,17.270000457763672
2014-07-29,17.15999984741211
2014-07-30,17.530000686645508
2014-07-31,17.56999969482422
2014-08-01,17.5
2014-08-04,17.079999923706055
2014-08-05,16.989999771118164
2014-08-06,16.8700008392334
2014-08-07,16.84000015258789
2014-08-08,16.739999771118164
2014-08-11,16.8799991607666
2014-08-12,16.899999618530273
2014-08-13,16.850000381469727
2014-08-14,17.450000762939453
2014-08-15,17.329999923706055
2014-08-18,17.84000015258789
2014-08-19,17.68000030517578
2014-08-20,17.299999237060547
2014-08-21,17.479999542236328
2014-08-22,17.579999923706055
2014-08-25,17.989999771118164
2014-08-26,18.170000076293945
2014-08-27,18.190000534057617
2014-08-28,18.110000610351562
2014-08-29,18.889999389648438
2014-09-02,18.860000610351562
2014-09-03,18.760000228881836
2014-09-04,18.540000915527344
2014-09-05,18.510000228881836
2014-09-08,18.579999923706055
2014-09-09,17.889999389648438
2014-09-10,18.34000015258789
2014-09-11,18.170000076293945
2014-09-12,17.469999313354492
2014-09-15,17.3799991607666
2014-09-16,17.360000610351562
2014-09-17,17.5
2014-09-18,17.299999237060547
2014-09-19,17.399999618530273
2014-09-22,16.780000686645508
2014-09-23,16.610000610351562
2014-09-24,16.65999984741211
2014-09-25,16.260000228881836
2014-09-26,16.31999969482422
2014-09-29,16.530000686645508
2014-09-30,16.260000228881836
2014-10-01,15.75
2014-10-02,16.290000915527344
2014-10-03,16.459999084472656
2014-10-06,16.5
2014-10-07,16.149999618530273
2014-10-08,16.65999984741211
2014-10-09,16.34000015258789
2014-10-10,16.209999084472656
2014-10-13,16.18000030517578
2014-10-14,16.90999984741211
2014-10-15,17.43000030517578
2014-10-16,17.299999237060547
2014-10-17,17.600000381469727
2014-10-20,18.8799991607666
2014-10-21,18.31999969482422
2014-10-22,17.520000457763672
2014-10-23,16.959999084472656
2014-10-24,16.479999542236328
2014-10-27,16.5
2014-10-28,17.079999923706055
2014-10-29,17.049999237060547
2014-10-30,17.81999969482422
2014-10-31,17.8700008392334
2014-11-03,15.369999885559082
2014-11-04,15.520000457763672
2014-11-05,16.81999969482422
2014-11-06,15.489999771118164
2014-11-07,15.829999923706055
2014-11-10,15.8100004196167
2014-11-11,15.420000076293945
2014-11-12,15.770000457763672
2014-11-13,15.829999923706055
2014-11-14,15.75
2014-11-17,15.680000305175781
2014-11-18,15.859999656677246
2014-11-19,15.579999923706055
2014-11-20,16.329999923706055
2014-11-21,17.06999969482422
2014-11-24,16.860000610351562
2014-11-25,16.950000762939453
2014-11-26,17.15999984741211
2014-11-28,17.219999313354492
2014-12-01,17.280000686645508
2014-12-02,17.969999313354492
2014-12-03,17.68000030517578
2014-12-04,17.670000076293945
2014-12-05,17.600000381469727
2014-12-08,17.510000228881836
2014-12-09,18.059999465942383
2014-12-10,17.709999084472656
2014-12-11,18.8799991607666
2014-12-12,18.34000015258789
2014-12-15,18.899999618530273
2014-12-16,18.829999923706055
2014-12-17,19.81999969482422
2014-12-18,20.149999618530273
2014-12-19,20.110000610351562
2014-12-22,20.09000015258789
2014-12-23,21.3700008392334
2014-12-24,21.610000610351562
2014-12-26,22.030000686645508
2014-12-29,23.020000457763672
2014-12-30,22.899999618530273
2014-12-31,23.040000915527344
2015-01-02,22.84000015258789
2015-01-05,22.809999465942383
2015-01-06,21.780000686645508
2015-01-07,21.40999984741211
2015-01-08,21.360000610351562
2015-01-09,21.530000686645508
2015-01-12,21.399999618530273
2015-01-13,22.110000610351562
2015-01-14,21.920000076293945
2015-01-15,20.93000030517578
2015-01-16,21.6200008392334
2015-01-20,22.540000915527344
2015-01-21,22.799999237060547
2015-01-22,22.709999084472656
2015-01-23,22.049999237060547
2015-01-26,21.81999969482422
2015-01-27,21.8700008392334
2015-01-28,21.649999618530273
2015-01-29,22.40999984741211
2015-01-30,21.389999389648438
2015-02-02,22.010000228881836
2015-02-03,22.399999618530273
2015-02-04,22.299999237060547
2015-02-05,22.25
2015-02-06,22.399999618530273
2015-02-09,22.469999313354492
2015-02-10,22.479999542236328
2015-02-11,22.100000381469727
2015-02-12,22.489999771118164
2015-02-13,22.760000228881836
2015-02-17,22.799999237060547
2015-02-18,23.600000381469727
2015-02-19,23.25
2015-02-20,23.389999389648438
2015-02-23,23.110000610351562
2015-02-24,23.260000228881836
2015-02-25,21.920000076293945
2015-02-26,21.469999313354492
2015-02-27,20.260000228881836
2015-03-02,19.93000030517578
2015-03-03,20.68000030517578
2015-03-04,20.729999542236328
2015-03-05,20.719999313354492
2015-03-06,20.90999984741211
2015-03-09,22.1299991607666
2015-03-10,22.459999084472656
2015-03-11,22.209999084472656
2015-03-12,21.84000015258789
2015-03-13,21.850000381469727
2015-03-16,21.600000381469727
2015-03-17,21.940000534057617
2015-03-18,21.5
2015-03-19,22.229999542236328
2015-03-20,23.329999923706055
2015-03-23,22.760000228881836
2015-03-24,22.260000228881836
2015-03-25,21.559999465942383
2015-03-26,21.350000381469727
2015-03-27,21.43000030517578
2015-03-30,22.309999465942383
2015-03-31,22.43000030517578
2015-04-01,22.15999984741211
2015-04-02,22.549999237060547
2015-04-06,22.170000076293945
2015-04-07,22.43000030517578
2015-04-08,22.360000610351562
2015-04-09,21.5
2015-04-10,21.56999969482422
2015-04-13,21.65999984741211
2015-04-14,21.59000015258789
2015-04-15,21.399999618530273
2015-04-16,21.110000610351562
2015-04-17,20.389999389648438
2015-04-20,20.440000534057617
