,ALRM
2015-10-08,12.550000190734863
2015-10-09,12.5600004196167
2015-10-12,12.699999809265137
2015-10-13,12.520000457763672
2015-10-14,12.569999694824219
2015-10-15,12.819999694824219
2015-10-16,12.449999809265137
2015-10-19,12.4399995803833
2015-10-20,12.550000190734863
2015-10-21,12.529999732971191
2015-10-22,12.770000457763672
2015-10-23,12.670000076293945
2015-10-26,12.5600004196167
2015-10-27,12.220000267028809
2015-10-28,12.579999923706055
2015-10-29,12.649999618530273
2015-10-30,12.649999618530273
2015-11-02,12.800000190734863
2015-11-03,13.239999771118164
2015-11-04,13.40999984741211
2015-11-05,13.460000038146973
2015-11-06,14.039999961853027
2015-11-09,14.0
2015-11-10,14.569999694824219
2015-11-11,16.56999969482422
2015-11-12,16.540000915527344
2015-11-13,16.1299991607666
2015-11-16,16.549999237060547
2015-11-17,17.299999237060547
2015-11-18,17.200000762939453
2015-11-19,17.290000915527344
2015-11-20,17.850000381469727
2015-11-23,18.40999984741211
2015-11-24,18.670000076293945
2015-11-25,19.139999389648438
2015-11-27,18.209999084472656
2015-11-30,17.579999923706055
2015-12-01,18.059999465942383
2015-12-02,17.56999969482422
2015-12-03,17.56999969482422
2015-12-04,16.989999771118164
2015-12-07,16.940000534057617
2015-12-08,16.850000381469727
2015-12-09,16.770000457763672
2015-12-10,16.8700008392334
2015-12-11,16.690000534057617
2015-12-14,16.770000457763672
2015-12-15,17.229999542236328
2015-12-16,17.1200008392334
2015-12-17,16.790000915527344
2015-12-18,16.719999313354492
2015-12-21,17.139999389648438
2015-12-22,17.760000228881836
2015-12-23,17.709999084472656
2015-12-24,17.700000762939453
2015-12-28,17.079999923706055
2015-12-29,17.489999771118164
2015-12-30,16.760000228881836
2015-12-31,16.68000030517578
2016-01-04,16.200000762939453
2016-01-05,15.930000305175781
2016-01-06,16.290000915527344
2016-01-07,16.0
2016-01-08,16.010000228881836
2016-01-11,16.0
2016-01-12,16.010000228881836
2016-01-13,15.920000076293945
2016-01-14,15.9399995803833
2016-01-15,16.010000228881836
2016-01-19,15.619999885559082
2016-01-20,15.920000076293945
2016-01-21,16.389999389648438
2016-01-22,16.719999313354492
2016-01-25,16.0
2016-01-26,16.520000457763672
2016-01-27,16.0
2016-01-28,16.020000457763672
2016-01-29,16.149999618530273
2016-02-01,16.280000686645508
2016-02-02,15.510000228881836
2016-02-03,15.789999961853027
2016-02-04,16.040000915527344
2016-02-05,15.880000114440918
2016-02-08,14.460000038146973
2016-02-09,14.770000457763672
2016-02-10,14.4399995803833
2016-02-11,14.359999656677246
2016-02-12,15.020000457763672
2016-02-16,15.779999732971191
2016-02-17,16.040000915527344
2016-02-18,16.18000030517578
2016-02-19,16.709999084472656
2016-02-22,16.940000534057617
2016-02-23,16.8700008392334
2016-02-24,17.190000534057617
2016-02-25,17.719999313354492
2016-02-26,19.989999771118164
2016-02-29,19.950000762939453
2016-03-01,20.579999923706055
2016-03-02,21.43000030517578
2016-03-03,22.40999984741211
2016-03-04,21.0
2016-03-07,22.700000762939453
2016-03-08,21.649999618530273
2016-03-09,22.1200008392334
2016-03-10,21.350000381469727
2016-03-11,21.40999984741211
2016-03-14,21.350000381469727
2016-03-15,21.469999313354492
2016-03-16,21.579999923706055
2016-03-17,21.729999542236328
2016-03-18,21.75
2016-03-21,21.729999542236328
2016-03-22,21.719999313354492
2016-03-23,21.850000381469727
2016-03-24,22.030000686645508
2016-03-28,22.06999969482422
2016-03-29,22.690000534057617
2016-03-30,23.780000686645508
2016-03-31,23.700000762939453
2016-04-01,23.219999313354492
2016-04-04,23.030000686645508
2016-04-05,22.75
2016-04-06,22.81999969482422
2016-04-07,22.489999771118164
2016-04-08,22.5
2016-04-11,22.360000610351562
2016-04-12,21.639999389648438
2016-04-13,22.350000381469727
2016-04-14,22.3799991607666
2016-04-15,22.350000381469727
2016-04-18,22.489999771118164
2016-04-19,22.729999542236328
2016-04-20,23.049999237060547
2016-04-21,22.420000076293945
2016-04-22,22.770000457763672
2016-04-25,23.149999618530273
2016-04-26,23.09000015258789
2016-04-27,23.260000228881836
2016-04-28,22.959999084472656
2016-04-29,22.809999465942383
2016-05-02,23.469999313354492
2016-05-03,22.389999389648438
2016-05-04,21.719999313354492
2016-05-05,21.5
2016-05-06,21.790000915527344
2016-05-09,21.899999618530273
2016-05-10,22.600000381469727
2016-05-11,21.530000686645508
2016-05-12,21.90999984741211
2016-05-13,21.700000762939453
2016-05-16,22.0
2016-05-17,21.700000762939453
2016-05-18,21.68000030517578
2016-05-19,21.100000381469727
2016-05-20,21.489999771118164
2016-05-23,21.5
2016-05-24,21.719999313354492
2016-05-25,21.610000610351562
2016-05-26,21.459999084472656
2016-05-27,21.0
2016-05-31,21.200000762939453
2016-06-01,21.670000076293945
2016-06-02,21.709999084472656
2016-06-03,21.520000457763672
2016-06-06,21.829999923706055
2016-06-07,22.100000381469727
2016-06-08,22.239999771118164
2016-06-09,22.510000228881836
2016-06-10,22.420000076293945
2016-06-13,21.950000762939453
2016-06-14,21.100000381469727
2016-06-15,21.200000762939453
2016-06-16,22.56999969482422
2016-06-17,24.299999237060547
2016-06-20,25.040000915527344
2016-06-21,23.350000381469727
2016-06-22,22.520000457763672
2016-06-23,25.09000015258789
2016-06-24,25.020000457763672
2016-06-27,23.860000610351562
2016-06-28,24.520000457763672
2016-06-29,24.940000534057617
2016-06-30,25.6299991607666
2016-07-01,26.440000534057617
2016-07-05,26.299999237060547
2016-07-06,26.09000015258789
2016-07-07,26.100000381469727
2016-07-08,27.149999618530273
2016-07-11,28.010000228881836
2016-07-12,27.989999771118164
2016-07-13,27.93000030517578
2016-07-14,27.8700008392334
2016-07-15,27.979999542236328
2016-07-18,28.420000076293945
2016-07-19,28.06999969482422
2016-07-20,28.3799991607666
2016-07-21,27.969999313354492
2016-07-22,27.78499984741211
2016-07-25,27.899999618530273
2016-07-26,28.329999923706055
2016-07-27,28.59000015258789
2016-07-28,28.610000610351562
2016-07-29,28.729999542236328
2016-08-01,28.889999389648438
2016-08-02,28.5
2016-08-03,28.469999313354492
2016-08-04,29.3700008392334
2016-08-05,29.399999618530273
2016-08-08,29.440000534057617
2016-08-09,29.639999389648438
2016-08-10,29.959999084472656
2016-08-11,30.760000228881836
2016-08-12,30.829999923706055
2016-08-15,32.93000030517578
2016-08-16,29.959999084472656
2016-08-17,29.90999984741211
2016-08-18,28.139999389648438
2016-08-19,28.010000228881836
2016-08-22,28.020000457763672
2016-08-23,28.25
2016-08-24,28.350000381469727
2016-08-25,28.270000457763672
2016-08-26,28.309999465942383
2016-08-29,27.639999389648438
2016-08-30,27.90999984741211
2016-08-31,27.43000030517578
2016-09-01,27.8799991607666
2016-09-02,28.0
2016-09-06,27.389999389648438
2016-09-07,27.170000076293945
2016-09-08,26.110000610351562
2016-09-09,24.989999771118164
2016-09-12,25.200000762939453
2016-09-13,24.719999313354492
2016-09-14,25.559999465942383
2016-09-15,25.420000076293945
2016-09-16,25.270000457763672
2016-09-19,25.809999465942383
2016-09-20,26.020000457763672
2016-09-21,26.809999465942383
2016-09-22,26.920000076293945
2016-09-23,26.950000762939453
2016-09-26,27.1299991607666
2016-09-27,28.010000228881836
2016-09-28,28.280000686645508
2016-09-29,28.270000457763672
2016-09-30,28.860000610351562
2016-10-03,29.18000030517578
2016-10-04,29.229999542236328
2016-10-05,29.239999771118164
2016-10-06,29.239999771118164
2016-10-07,29.510000228881836
2016-10-10,29.489999771118164
2016-10-11,28.860000610351562
2016-10-12,29.100000381469727
2016-10-13,29.200000762939453
2016-10-14,29.719999313354492
2016-10-17,29.610000610351562
2016-10-18,29.809999465942383
2016-10-19,29.950000762939453
2016-10-20,29.59000015258789
2016-10-21,29.6200008392334
2016-10-24,29.760000228881836
2016-10-25,29.34000015258789
2016-10-26,29.31999969482422
2016-10-27,28.889999389648438
2016-10-28,29.290000915527344
2016-10-31,29.18000030517578
2016-11-01,28.920000076293945
2016-11-02,28.31999969482422
2016-11-03,28.520000457763672
2016-11-04,28.729999542236328
2016-11-07,29.780000686645508
2016-11-08,29.889999389648438
2016-11-09,30.579999923706055
2016-11-10,30.170000076293945
2016-11-11,30.719999313354492
2016-11-14,32.369998931884766
2016-11-15,27.899999618530273
2016-11-16,29.010000228881836
2016-11-17,29.459999084472656
2016-11-18,29.389999389648438
2016-11-21,29.56999969482422
2016-11-22,30.780000686645508
2016-11-23,30.90999984741211
2016-11-25,31.110000610351562
2016-11-28,30.959999084472656
2016-11-29,29.899999618530273
2016-11-30,29.6200008392334
2016-12-01,28.860000610351562
2016-12-02,28.610000610351562
2016-12-05,28.360000610351562
2016-12-06,28.1299991607666
2016-12-07,28.3799991607666
2016-12-08,28.299999237060547
2016-12-09,27.639999389648438
2016-12-12,27.549999237060547
2016-12-13,27.920000076293945
2016-12-14,27.850000381469727
2016-12-15,28.15999984741211
2016-12-16,27.8700008392334
2016-12-19,27.3799991607666
2016-12-20,27.549999237060547
2016-12-21,27.15999984741211
2016-12-22,27.299999237060547
2016-12-23,27.329999923706055
2016-12-27,27.360000610351562
2016-12-28,27.420000076293945
2016-12-29,27.889999389648438
2016-12-30,27.829999923706055
2017-01-03,27.559999465942383
2017-01-04,27.799999237060547
2017-01-05,27.420000076293945
2017-01-06,27.18000030517578
2017-01-09,27.399999618530273
2017-01-10,28.34000015258789
2017-01-11,28.450000762939453
2017-01-12,28.559999465942383
2017-01-13,29.020000457763672
2017-01-17,28.5
2017-01-18,28.649999618530273
2017-01-19,28.299999237060547
2017-01-20,28.34000015258789
2017-01-23,27.989999771118164
2017-01-24,27.65999984741211
2017-01-25,27.709999084472656
2017-01-26,26.985000610351562
2017-01-27,27.479999542236328
2017-01-30,27.06999969482422
2017-01-31,27.09000015258789
2017-02-01,27.239999771118164
2017-02-02,27.649999618530273
2017-02-03,27.920000076293945
2017-02-06,27.260000228881836
2017-02-07,27.31999969482422
2017-02-08,27.139999389648438
2017-02-09,27.56999969482422
2017-02-10,28.079999923706055
2017-02-13,28.489999771118164
2017-02-14,28.649999618530273
2017-02-15,29.190000534057617
2017-02-16,29.030000686645508
2017-02-17,29.270000457763672
2017-02-21,29.200000762939453
2017-02-22,29.399999618530273
2017-02-23,28.229999542236328
2017-02-24,28.729999542236328
2017-02-27,29.079999923706055
2017-02-28,28.540000915527344
2017-03-01,29.260000228881836
2017-03-02,29.270000457763672
2017-03-03,29.59000015258789
2017-03-06,28.780000686645508
2017-03-07,29.149999618530273
2017-03-08,29.459999084472656
2017-03-09,31.670000076293945
2017-03-10,31.639999389648438
2017-03-13,31.940000534057617
2017-03-14,30.290000915527344
2017-03-15,30.6299991607666
2017-03-16,31.450000762939453
2017-03-17,31.209999084472656
2017-03-20,32.9900016784668
2017-03-21,32.619998931884766
2017-03-22,31.450000762939453
2017-03-23,31.389999389648438
2017-03-24,31.049999237060547
2017-03-27,30.329999923706055
2017-03-28,30.049999237060547
2017-03-29,30.34000015258789
2017-03-30,30.0
2017-03-31,30.739999771118164
2017-04-03,30.510000228881836
2017-04-04,30.65999984741211
2017-04-05,30.229999542236328
2017-04-06,30.389999389648438
2017-04-07,30.600000381469727
2017-04-10,30.610000610351562
2017-04-11,30.84000015258789
2017-04-12,31.100000381469727
2017-04-13,31.040000915527344
2017-04-17,31.31999969482422
2017-04-18,31.59000015258789
2017-04-19,31.65999984741211
2017-04-20,31.829999923706055
2017-04-21,32.0099983215332
2017-04-24,32.529998779296875
2017-04-25,32.529998779296875
2017-04-26,32.27000045776367
2017-04-27,32.7599983215332
2017-04-28,32.61000061035156
2017-05-01,32.79999923706055
2017-05-02,32.560001373291016
2017-05-03,32.61000061035156
2017-05-04,32.81999969482422
2017-05-05,33.45000076293945
2017-05-08,33.81999969482422
2017-05-09,32.58000183105469
2017-05-10,32.72999954223633
2017-05-11,33.029998779296875
2017-05-12,32.33000183105469
2017-05-15,32.16999816894531
2017-05-16,32.25
2017-05-17,31.690000534057617
2017-05-18,32.029998779296875
2017-05-19,31.850000381469727
2017-05-22,32.0
2017-05-23,31.8799991607666
2017-05-24,32.2400016784668
2017-05-25,32.4900016784668
2017-05-26,32.41999816894531
2017-05-30,32.59000015258789
2017-05-31,32.54999923706055
2017-06-01,33.43000030517578
2017-06-02,33.81999969482422
2017-06-05,35.150001525878906
2017-06-06,35.099998474121094
2017-06-07,35.619998931884766
2017-06-08,35.880001068115234
2017-06-09,35.33000183105469
2017-06-12,35.47999954223633
2017-06-13,36.209999084472656
2017-06-14,35.63999938964844
2017-06-15,35.54999923706055
2017-06-16,36.459999084472656
2017-06-19,37.189998626708984
2017-06-20,37.290000915527344
2017-06-21,37.75
2017-06-22,37.38999938964844
2017-06-23,38.060001373291016
2017-06-26,37.349998474121094
2017-06-27,37.060001373291016
2017-06-28,37.7400016784668
2017-06-29,37.650001525878906
2017-06-30,37.630001068115234
2017-07-03,36.75
2017-07-05,36.86000061035156
2017-07-06,36.40999984741211
2017-07-07,37.15999984741211
2017-07-10,36.97999954223633
2017-07-11,37.27000045776367
2017-07-12,37.529998779296875
2017-07-13,37.06999969482422
2017-07-14,36.959999084472656
2017-07-17,37.2599983215332
2017-07-18,37.709999084472656
2017-07-19,38.0099983215332
2017-07-20,37.88999938964844
2017-07-21,37.900001525878906
2017-07-24,37.7599983215332
2017-07-25,37.189998626708984
2017-07-26,37.5099983215332
2017-07-27,37.290000915527344
2017-07-28,37.869998931884766
2017-07-31,38.029998779296875
2017-08-01,38.7400016784668
2017-08-02,37.33000183105469
2017-08-03,38.630001068115234
2017-08-04,38.790000915527344
2017-08-07,39.220001220703125
2017-08-08,39.5099983215332
2017-08-09,41.470001220703125
2017-08-10,40.54999923706055
2017-08-11,40.79999923706055
2017-08-14,42.15999984741211
2017-08-15,41.900001525878906
2017-08-16,42.189998626708984
2017-08-17,42.189998626708984
2017-08-18,42.68000030517578
2017-08-21,43.720001220703125
2017-08-22,44.59000015258789
2017-08-23,44.5099983215332
2017-08-24,43.33000183105469
2017-08-25,43.720001220703125
2017-08-28,44.689998626708984
2017-08-29,45.25
2017-08-30,45.779998779296875
2017-08-31,44.91999816894531
2017-09-01,45.310001373291016
2017-09-05,45.470001220703125
2017-09-06,44.220001220703125
2017-09-07,44.650001525878906
2017-09-08,44.630001068115234
2017-09-11,44.56999969482422
2017-09-12,43.290000915527344
2017-09-13,44.209999084472656
2017-09-14,44.68000030517578
2017-09-15,44.380001068115234
2017-09-18,45.09000015258789
2017-09-19,44.72999954223633
2017-09-20,44.900001525878906
2017-09-21,44.630001068115234
2017-09-22,44.75
2017-09-25,43.779998779296875
2017-09-26,44.290000915527344
2017-09-27,45.119998931884766
2017-09-28,45.040000915527344
2017-09-29,45.18000030517578
2017-10-02,47.119998931884766
2017-10-03,47.619998931884766
2017-10-04,47.02000045776367
2017-10-05,47.029998779296875
2017-10-06,47.40999984741211
2017-10-09,47.869998931884766
2017-10-10,47.5
2017-10-11,48.099998474121094
2017-10-12,48.52000045776367
2017-10-13,48.2599983215332
2017-10-16,47.90999984741211
2017-10-17,48.13999938964844
2017-10-18,48.45000076293945
2017-10-19,47.5099983215332
2017-10-20,47.90999984741211
2017-10-23,47.91999816894531
2017-10-24,49.279998779296875
2017-10-25,47.349998474121094
2017-10-26,46.09000015258789
2017-10-27,46.95000076293945
2017-10-30,46.63999938964844
2017-10-31,46.68000030517578
2017-11-01,45.900001525878906
2017-11-02,45.959999084472656
2017-11-03,45.95000076293945
2017-11-06,47.2400016784668
2017-11-07,46.119998931884766
2017-11-08,46.970001220703125
2017-11-09,40.20000076293945
2017-11-10,40.59000015258789
2017-11-13,40.810001373291016
2017-11-14,41.63999938964844
2017-11-15,42.099998474121094
2017-11-16,43.91999816894531
2017-11-17,44.20000076293945
2017-11-20,45.33000183105469
2017-11-21,45.459999084472656
2017-11-22,45.75
2017-11-24,45.29999923706055
2017-11-27,44.84000015258789
2017-11-28,43.77000045776367
2017-11-29,41.130001068115234
2017-11-30,40.9900016784668
2017-12-01,39.29999923706055
2017-12-04,37.58000183105469
2017-12-05,37.40999984741211
2017-12-06,37.54999923706055
2017-12-07,37.75
2017-12-08,37.5099983215332
2017-12-11,37.189998626708984
2017-12-12,36.70000076293945
2017-12-13,37.27000045776367
2017-12-14,36.810001373291016
2017-12-15,37.15999984741211
2017-12-18,36.869998931884766
2017-12-19,36.18000030517578
2017-12-20,36.540000915527344
2017-12-21,39.11000061035156
2017-12-22,37.150001525878906
2017-12-26,37.029998779296875
2017-12-27,37.41999816894531
2017-12-28,37.720001220703125
2017-12-29,37.75
2018-01-02,37.61000061035156
2018-01-03,36.709999084472656
2018-01-04,36.5
2018-01-05,35.970001220703125
2018-01-08,36.810001373291016
2018-01-09,36.31999969482422
2018-01-10,36.22999954223633
2018-01-11,36.540000915527344
2018-01-12,36.43000030517578
2018-01-16,37.0099983215332
2018-01-17,38.27000045776367
2018-01-18,39.43000030517578
2018-01-19,38.72999954223633
2018-01-22,38.70000076293945
2018-01-23,38.93000030517578
2018-01-24,37.65999984741211
2018-01-25,37.68000030517578
2018-01-26,37.650001525878906
2018-01-29,37.95000076293945
2018-01-30,37.560001373291016
2018-01-31,38.380001068115234
2018-02-01,38.20000076293945
2018-02-02,36.58000183105469
2018-02-05,35.939998626708984
2018-02-06,36.5
2018-02-07,37.5
2018-02-08,35.0099983215332
2018-02-09,36.18000030517578
2018-02-12,35.619998931884766
2018-02-13,36.810001373291016
2018-02-14,36.970001220703125
2018-02-15,37.880001068115234
2018-02-16,38.400001525878906
2018-02-20,38.630001068115234
2018-02-21,38.560001373291016
2018-02-22,38.63999938964844
2018-02-23,38.900001525878906
2018-02-26,38.56999969482422
2018-02-27,38.16999816894531
2018-02-28,36.1349983215332
2018-03-01,36.79999923706055
2018-03-02,37.369998931884766
2018-03-05,36.58000183105469
2018-03-06,37.59000015258789
2018-03-07,37.349998474121094
2018-03-08,38.25
2018-03-09,38.59000015258789
2018-03-12,39.369998931884766
2018-03-13,39.56999969482422
2018-03-14,39.79999923706055
2018-03-15,38.900001525878906
2018-03-16,38.93000030517578
2018-03-19,38.599998474121094
2018-03-20,39.0099983215332
2018-03-21,39.79999923706055
2018-03-22,38.939998626708984
2018-03-23,37.77000045776367
2018-03-26,38.93000030517578
2018-03-27,37.849998474121094
2018-03-28,36.7400016784668
2018-03-29,37.7400016784668
2018-04-02,37.36000061035156
2018-04-03,38.790000915527344
2018-04-04,38.810001373291016
2018-04-05,38.88999938964844
2018-04-06,38.52000045776367
2018-04-09,37.970001220703125
2018-04-10,38.529998779296875
2018-04-11,38.849998474121094
2018-04-12,38.90999984741211
2018-04-13,39.459999084472656
2018-04-16,40.25
2018-04-17,41.790000915527344
2018-04-18,42.709999084472656
2018-04-19,42.150001525878906
2018-04-20,41.9900016784668
2018-04-23,41.77000045776367
2018-04-24,41.11000061035156
2018-04-25,40.59000015258789
2018-04-26,40.63999938964844
2018-04-27,40.27000045776367
2018-04-30,40.380001068115234
2018-05-01,40.599998474121094
2018-05-02,42.31999969482422
2018-05-03,42.540000915527344
2018-05-04,40.97999954223633
2018-05-07,39.56999969482422
2018-05-08,39.70000076293945
2018-05-09,39.650001525878906
2018-05-10,39.7400016784668
2018-05-11,39.63999938964844
2018-05-14,40.150001525878906
2018-05-15,40.724998474121094
2018-05-16,40.7400016784668
2018-05-17,41.529998779296875
2018-05-18,42.2599983215332
2018-05-21,42.65999984741211
2018-05-22,42.31999969482422
2018-05-23,42.83000183105469
2018-05-24,42.81999969482422
2018-05-25,43.09000015258789
2018-05-29,43.709999084472656
2018-05-30,44.130001068115234
2018-05-31,44.43000030517578
2018-06-01,45.15999984741211
2018-06-04,44.88999938964844
2018-06-05,45.29999923706055
2018-06-06,45.7599983215332
2018-06-07,45.220001220703125
2018-06-08,45.40999984741211
2018-06-11,46.02000045776367
2018-06-12,43.93000030517578
2018-06-13,44.34000015258789
2018-06-14,45.4900016784668
2018-06-15,45.52000045776367
2018-06-18,45.540000915527344
2018-06-19,45.290000915527344
2018-06-20,39.5099983215332
2018-06-21,37.290000915527344
2018-06-22,37.599998474121094
2018-06-25,39.09000015258789
2018-06-26,39.2400016784668
2018-06-27,39.290000915527344
2018-06-28,39.689998626708984
2018-06-29,40.380001068115234
2018-07-02,41.16999816894531
2018-07-03,41.47999954223633
2018-07-05,42.150001525878906
2018-07-06,42.290000915527344
2018-07-09,42.59000015258789
2018-07-10,42.709999084472656
2018-07-11,42.4900016784668
2018-07-12,43.13999938964844
2018-07-13,42.93000030517578
2018-07-16,43.41999816894531
2018-07-17,43.9900016784668
2018-07-18,44.060001373291016
2018-07-19,44.380001068115234
2018-07-20,44.040000915527344
2018-07-23,44.400001525878906
2018-07-24,43.5
2018-07-25,43.88999938964844
2018-07-26,43.91999816894531
2018-07-27,42.779998779296875
2018-07-30,41.77000045776367
2018-07-31,42.869998931884766
2018-08-01,43.400001525878906
2018-08-02,44.7400016784668
2018-08-03,44.08000183105469
2018-08-06,44.5
2018-08-07,44.939998626708984
2018-08-08,48.2400016784668
2018-08-09,49.150001525878906
2018-08-10,50.279998779296875
2018-08-13,50.70000076293945
2018-08-14,50.63999938964844
2018-08-15,51.43000030517578
2018-08-16,53.54999923706055
2018-08-17,54.880001068115234
2018-08-20,55.68000030517578
2018-08-21,56.709999084472656
2018-08-22,57.66999816894531
2018-08-23,54.59000015258789
2018-08-24,55.939998626708984
2018-08-27,54.25
2018-08-28,54.75
2018-08-29,54.709999084472656
2018-08-30,55.47999954223633
2018-08-31,56.290000915527344
2018-09-04,57.75
2018-09-05,58.720001220703125
2018-09-06,55.150001525878906
2018-09-07,55.209999084472656
2018-09-10,56.95000076293945
2018-09-11,56.540000915527344
2018-09-12,57.41999816894531
2018-09-13,57.5099983215332
2018-09-14,56.459999084472656
2018-09-17,54.81999969482422
2018-09-18,55.84000015258789
2018-09-19,55.86000061035156
2018-09-20,57.130001068115234
2018-09-21,56.61000061035156
2018-09-24,56.65999984741211
2018-09-25,56.959999084472656
2018-09-26,56.810001373291016
2018-09-27,57.220001220703125
2018-09-28,57.400001525878906
2018-10-01,56.90999984741211
2018-10-02,55.099998474121094
2018-10-03,55.869998931884766
2018-10-04,55.22999954223633
2018-10-05,51.91999816894531
2018-10-08,49.04999923706055
2018-10-09,48.70000076293945
2018-10-10,45.279998779296875
2018-10-11,44.31999969482422
2018-10-12,44.29999923706055
2018-10-15,44.5099983215332
2018-10-16,48.16999816894531
2018-10-17,48.41999816894531
2018-10-18,46.83000183105469
2018-10-19,45.09000015258789
2018-10-22,46.400001525878906
2018-10-23,46.099998474121094
2018-10-24,43.650001525878906
2018-10-25,44.689998626708984
2018-10-26,42.68000030517578
2018-10-29,41.91999816894531
2018-10-30,43.34000015258789
2018-10-31,44.47999954223633
2018-11-01,45.43000030517578
2018-11-02,46.869998931884766
2018-11-05,45.90999984741211
2018-11-06,45.7400016784668
2018-11-07,47.25
2018-11-08,49.650001525878906
2018-11-09,47.27000045776367
2018-11-12,47.189998626708984
2018-11-13,47.650001525878906
2018-11-14,47.81999969482422
2018-11-15,48.90999984741211
2018-11-16,48.0
2018-11-19,45.09000015258789
2018-11-20,44.63999938964844
2018-11-21,45.22999954223633
2018-11-23,46.0
2018-11-26,47.40999984741211
2018-11-27,47.43000030517578
2018-11-28,48.9900016784668
2018-11-29,49.84000015258789
2018-11-30,50.849998474121094
2018-12-03,51.279998779296875
2018-12-04,50.900001525878906
2018-12-06,52.290000915527344
2018-12-07,50.63999938964844
2018-12-10,50.0099983215332
2018-12-11,51.939998626708984
2018-12-12,53.02000045776367
2018-12-13,53.0
2018-12-14,53.09000015258789
2018-12-17,51.599998474121094
2018-12-18,50.22999954223633
2018-12-19,48.52000045776367
2018-12-20,46.869998931884766
2018-12-21,44.43000030517578
2018-12-24,46.2400016784668
2018-12-26,49.79999923706055
2018-12-27,51.41999816894531
2018-12-28,51.5099983215332
2018-12-31,51.869998931884766
2019-01-02,52.060001373291016
2019-01-03,49.779998779296875
2019-01-04,51.43000030517578
2019-01-07,51.4900016784668
2019-01-08,53.63999938964844
2019-01-09,54.72999954223633
2019-01-10,54.369998931884766
2019-01-11,54.88999938964844
2019-01-14,55.0
2019-01-15,56.400001525878906
2019-01-16,57.650001525878906
2019-01-17,57.959999084472656
2019-01-18,60.380001068115234
2019-01-22,59.400001525878906
2019-01-23,60.16999816894531
2019-01-24,61.04999923706055
2019-01-25,62.63999938964844
2019-01-28,62.880001068115234
2019-01-29,62.689998626708984
2019-01-30,62.040000915527344
2019-01-31,62.93000030517578
2019-02-01,62.33000183105469
2019-02-04,62.150001525878906
2019-02-05,62.0
2019-02-06,64.4000015258789
2019-02-07,63.02000045776367
2019-02-08,64.83000183105469
2019-02-11,63.88999938964844
2019-02-12,64.45999908447266
2019-02-13,64.73999786376953
2019-02-14,65.01000213623047
2019-02-15,65.01000213623047
2019-02-19,64.6500015258789
2019-02-20,64.69999694824219
2019-02-21,64.23999786376953
2019-02-22,65.08999633789062
2019-02-25,64.72000122070312
2019-02-26,64.52999877929688
2019-02-27,65.05000305175781
2019-02-28,65.62999725341797
2019-03-01,59.310001373291016
2019-03-04,57.08000183105469
2019-03-05,59.220001220703125
2019-03-06,57.630001068115234
2019-03-07,57.7599983215332
2019-03-08,58.150001525878906
2019-03-11,59.97999954223633
2019-03-12,60.43000030517578
2019-03-13,60.95000076293945
2019-03-14,60.31999969482422
2019-03-15,60.9900016784668
2019-03-18,61.720001220703125
2019-03-19,61.52000045776367
2019-03-20,62.13999938964844
2019-03-21,63.029998779296875
2019-03-22,61.09000015258789
2019-03-25,61.68000030517578
2019-03-26,62.720001220703125
2019-03-27,62.290000915527344
2019-03-28,63.5099983215332
