,CTRE
2015-02-03,14.779999732971191
2015-02-04,14.680000305175781
2015-02-05,14.59000015258789
2015-02-06,13.789999961853027
2015-02-09,13.319999694824219
2015-02-10,12.989999771118164
2015-02-11,13.069999694824219
2015-02-12,13.199999809265137
2015-02-13,13.460000038146973
2015-02-17,13.149999618530273
2015-02-18,13.619999885559082
2015-02-19,13.279999732971191
2015-02-20,13.149999618530273
2015-02-23,13.170000076293945
2015-02-24,13.130000114440918
2015-02-25,13.010000228881836
2015-02-26,12.789999961853027
2015-02-27,12.710000038146973
2015-03-02,13.510000228881836
2015-03-03,13.569999694824219
2015-03-04,13.40999984741211
2015-03-05,12.930000305175781
2015-03-06,12.300000190734863
2015-03-09,12.210000038146973
2015-03-10,12.239999771118164
2015-03-11,12.399999618530273
2015-03-12,13.069999694824219
2015-03-13,12.899999618530273
2015-03-16,13.069999694824219
2015-03-17,12.779999732971191
2015-03-18,12.899999618530273
2015-03-19,13.210000038146973
2015-03-20,13.609999656677246
2015-03-23,14.359999656677246
2015-03-24,14.289999961853027
2015-03-25,14.09000015258789
2015-03-26,13.9399995803833
2015-03-27,13.680000305175781
2015-03-30,13.800000190734863
2015-03-31,13.5600004196167
2015-04-01,14.0
2015-04-02,14.25
2015-04-06,14.109999656677246
2015-04-07,13.670000076293945
2015-04-08,13.960000038146973
2015-04-09,13.460000038146973
2015-04-10,13.470000267028809
2015-04-13,13.3100004196167
2015-04-14,13.430000305175781
2015-04-15,13.279999732971191
2015-04-16,13.350000381469727
2015-04-17,13.399999618530273
2015-04-20,13.569999694824219
2015-04-21,13.630000114440918
2015-04-22,13.390000343322754
2015-04-23,13.470000267028809
2015-04-24,13.5
2015-04-27,13.40999984741211
2015-04-28,13.449999809265137
2015-04-29,13.050000190734863
2015-04-30,12.489999771118164
2015-05-01,12.529999732971191
2015-05-04,12.729999542236328
2015-05-05,12.550000190734863
2015-05-06,12.430000305175781
2015-05-07,12.399999618530273
2015-05-08,12.100000381469727
2015-05-11,12.050000190734863
2015-05-12,12.40999984741211
2015-05-13,12.960000038146973
2015-05-14,13.760000228881836
2015-05-15,13.65999984741211
2015-05-18,13.020000457763672
2015-05-19,12.890000343322754
2015-05-20,12.989999771118164
2015-05-21,12.899999618530273
2015-05-22,12.890000343322754
2015-05-26,12.75
2015-05-27,13.0600004196167
2015-05-28,13.220000267028809
2015-05-29,13.039999961853027
2015-06-01,12.949999809265137
2015-06-02,12.949999809265137
2015-06-03,13.1899995803833
2015-06-04,12.970000267028809
2015-06-05,12.319999694824219
2015-06-08,12.34000015258789
2015-06-09,12.34000015258789
2015-06-10,12.359999656677246
2015-06-11,12.260000228881836
2015-06-12,12.850000381469727
2015-06-15,12.90999984741211
2015-06-16,13.130000114440918
2015-06-17,13.0600004196167
2015-06-18,13.4399995803833
2015-06-19,13.640000343322754
2015-06-22,13.710000038146973
2015-06-23,13.270000457763672
2015-06-24,12.899999618530273
2015-06-25,13.109999656677246
2015-06-26,13.039999961853027
2015-06-29,12.760000228881836
2015-06-30,12.670000076293945
2015-07-01,13.15999984741211
2015-07-02,12.479999542236328
2015-07-06,12.529999732971191
2015-07-07,12.720000267028809
2015-07-08,12.760000228881836
2015-07-09,13.369999885559082
2015-07-10,13.600000381469727
2015-07-13,13.390000343322754
2015-07-14,13.699999809265137
2015-07-15,13.449999809265137
2015-07-16,13.720000267028809
2015-07-17,13.789999961853027
2015-07-20,13.670000076293945
2015-07-21,13.489999771118164
2015-07-22,13.369999885559082
2015-07-23,12.949999809265137
2015-07-24,12.779999732971191
2015-07-27,13.170000076293945
2015-07-28,12.819999694824219
2015-07-29,12.640000343322754
2015-07-30,12.460000038146973
2015-07-31,12.979999542236328
2015-08-03,12.699999809265137
2015-08-04,12.619999885559082
2015-08-05,12.449999809265137
2015-08-06,12.109999656677246
2015-08-07,12.3100004196167
2015-08-10,11.640000343322754
2015-08-11,11.279999732971191
2015-08-12,11.050000190734863
2015-08-13,10.779999732971191
2015-08-14,11.210000038146973
2015-08-17,11.479999542236328
2015-08-18,11.75
2015-08-19,12.010000228881836
2015-08-20,12.079999923706055
2015-08-21,12.029999732971191
2015-08-24,11.609999656677246
2015-08-25,11.640000343322754
2015-08-26,11.520000457763672
2015-08-27,11.470000267028809
2015-08-28,11.319999694824219
2015-08-31,11.210000038146973
2015-09-01,10.869999885559082
2015-09-02,11.079999923706055
2015-09-03,11.180000305175781
2015-09-04,10.9399995803833
2015-09-08,11.010000228881836
2015-09-09,10.890000343322754
2015-09-10,11.25
2015-09-11,11.039999961853027
2015-09-14,11.4399995803833
2015-09-15,11.420000076293945
2015-09-16,11.600000381469727
2015-09-17,11.859999656677246
2015-09-18,12.029999732971191
2015-09-21,11.920000076293945
2015-09-22,11.630000114440918
2015-09-23,11.6899995803833
2015-09-24,11.890000343322754
2015-09-25,11.989999771118164
2015-09-28,11.300000190734863
2015-09-29,11.239999771118164
2015-09-30,11.350000381469727
2015-10-01,11.005000114440918
2015-10-02,11.029999732971191
2015-10-05,11.140000343322754
2015-10-06,11.210000038146973
2015-10-07,11.399999618530273
2015-10-08,11.449999809265137
2015-10-09,11.430000305175781
2015-10-12,11.600000381469727
2015-10-13,11.09000015258789
2015-10-14,11.029999732971191
2015-10-15,11.390000343322754
2015-10-16,11.5
2015-10-19,11.8100004196167
2015-10-20,11.84000015258789
2015-10-21,11.84000015258789
2015-10-22,11.949999809265137
2015-10-23,11.670000076293945
2015-10-26,11.420000076293945
2015-10-27,11.5
2015-10-28,11.649999618530273
2015-10-29,11.470000267028809
2015-10-30,11.319999694824219
2015-11-02,11.520000457763672
2015-11-03,11.369999885559082
2015-11-04,11.449999809265137
2015-11-05,11.4399995803833
2015-11-06,10.829999923706055
2015-11-09,10.619999885559082
2015-11-10,10.720000267028809
2015-11-11,10.600000381469727
2015-11-12,10.760000228881836
2015-11-13,10.380000114440918
2015-11-16,10.279999732971191
2015-11-17,10.390000343322754
2015-11-18,10.390000343322754
2015-11-19,10.430000305175781
2015-11-20,10.630000114440918
2015-11-23,10.779999732971191
2015-11-24,10.779999732971191
2015-11-25,10.84000015258789
2015-11-27,11.039999961853027
2015-11-30,11.15999984741211
2015-12-01,11.1899995803833
2015-12-02,10.739999771118164
2015-12-03,10.489999771118164
2015-12-04,10.539999961853027
2015-12-07,10.489999771118164
2015-12-08,10.5
2015-12-09,10.600000381469727
2015-12-10,10.539999961853027
2015-12-11,10.760000228881836
2015-12-14,10.550000190734863
2015-12-15,11.100000381469727
2015-12-16,11.369999885559082
2015-12-17,11.359999656677246
2015-12-18,10.869999885559082
2015-12-21,10.890000343322754
2015-12-22,10.819999694824219
2015-12-23,10.90999984741211
2015-12-24,10.899999618530273
2015-12-28,11.119999885559082
2015-12-29,11.210000038146973
2015-12-30,11.199999809265137
2015-12-31,10.949999809265137
2016-01-04,10.699999809265137
2016-01-05,10.890000343322754
2016-01-06,10.920000076293945
2016-01-07,10.789999961853027
2016-01-08,10.65999984741211
2016-01-11,10.4399995803833
2016-01-12,10.220000267028809
2016-01-13,10.220000267028809
2016-01-14,10.539999961853027
2016-01-15,10.630000114440918
2016-01-19,10.520000457763672
2016-01-20,10.220000267028809
2016-01-21,10.229999542236328
2016-01-22,10.369999885559082
2016-01-25,10.289999961853027
2016-01-26,10.5
2016-01-27,10.170000076293945
2016-01-28,10.010000228881836
2016-01-29,10.260000228881836
2016-02-01,10.520000457763672
2016-02-02,10.479999542236328
2016-02-03,10.739999771118164
2016-02-04,10.880000114440918
2016-02-05,10.640000343322754
2016-02-08,10.289999961853027
2016-02-09,10.09000015258789
2016-02-10,9.699999809265137
2016-02-11,9.850000381469727
2016-02-12,9.930000305175781
2016-02-16,10.359999656677246
2016-02-17,10.489999771118164
2016-02-18,10.680000305175781
2016-02-19,11.020000457763672
2016-02-22,11.0600004196167
2016-02-23,11.109999656677246
2016-02-24,11.199999809265137
2016-02-25,11.470000267028809
2016-02-26,11.399999618530273
2016-02-29,11.390000343322754
2016-03-01,11.819999694824219
2016-03-02,11.859999656677246
2016-03-03,11.880000114440918
2016-03-04,11.729999542236328
2016-03-07,12.0
2016-03-08,11.800000190734863
2016-03-09,11.869999885559082
2016-03-10,11.770000457763672
2016-03-11,11.9399995803833
2016-03-14,11.9399995803833
2016-03-15,11.789999961853027
2016-03-16,11.9399995803833
2016-03-17,12.010000228881836
2016-03-18,11.960000038146973
2016-03-21,11.789999961853027
2016-03-22,11.699999809265137
2016-03-23,11.90999984741211
2016-03-24,11.949999809265137
2016-03-28,12.420000076293945
2016-03-29,12.600000381469727
2016-03-30,12.619999885559082
2016-03-31,12.699999809265137
2016-04-01,12.65999984741211
2016-04-04,12.710000038146973
2016-04-05,12.550000190734863
2016-04-06,12.569999694824219
2016-04-07,12.670000076293945
2016-04-08,12.729999542236328
2016-04-11,12.649999618530273
2016-04-12,12.720000267028809
2016-04-13,12.970000267028809
2016-04-14,12.890000343322754
2016-04-15,12.979999542236328
2016-04-18,13.0
2016-04-19,12.920000076293945
2016-04-20,12.869999885559082
2016-04-21,12.720000267028809
2016-04-22,12.859999656677246
2016-04-25,12.960000038146973
2016-04-26,13.079999923706055
2016-04-27,13.140000343322754
2016-04-28,13.050000190734863
2016-04-29,12.720000267028809
2016-05-02,13.1899995803833
2016-05-03,13.199999809265137
2016-05-04,13.489999771118164
2016-05-05,13.270000457763672
2016-05-06,13.390000343322754
2016-05-09,13.600000381469727
2016-05-10,13.489999771118164
2016-05-11,13.149999618530273
2016-05-12,13.390000343322754
2016-05-13,13.3100004196167
2016-05-16,13.279999732971191
2016-05-17,13.09000015258789
2016-05-18,12.920000076293945
2016-05-19,12.569999694824219
2016-05-20,13.020000457763672
2016-05-23,12.920000076293945
2016-05-24,13.289999961853027
2016-05-25,13.130000114440918
2016-05-26,13.180000305175781
2016-05-27,13.239999771118164
2016-05-31,13.390000343322754
2016-06-01,13.470000267028809
2016-06-02,13.359999656677246
2016-06-03,13.65999984741211
2016-06-06,13.529999732971191
2016-06-07,13.600000381469727
2016-06-08,13.890000343322754
2016-06-09,13.829999923706055
2016-06-10,13.899999618530273
2016-06-13,13.680000305175781
2016-06-14,13.609999656677246
2016-06-15,13.640000343322754
2016-06-16,13.670000076293945
2016-06-17,13.59000015258789
2016-06-20,13.579999923706055
2016-06-21,13.510000228881836
2016-06-22,13.380000114440918
2016-06-23,13.350000381469727
2016-06-24,13.399999618530273
2016-06-27,13.180000305175781
2016-06-28,13.399999618530273
2016-06-29,13.539999961853027
2016-06-30,13.779999732971191
2016-07-01,13.989999771118164
2016-07-05,14.300000190734863
2016-07-06,14.460000038146973
2016-07-07,14.199999809265137
2016-07-08,14.380000114440918
2016-07-11,14.640000343322754
2016-07-12,14.539999961853027
2016-07-13,14.59000015258789
2016-07-14,14.390000343322754
2016-07-15,14.399999618530273
2016-07-18,14.420000076293945
2016-07-19,14.399999618530273
2016-07-20,14.550000190734863
2016-07-21,14.420000076293945
2016-07-22,14.649999618530273
2016-07-25,14.579999923706055
2016-07-26,14.420000076293945
2016-07-27,14.300000190734863
2016-07-28,14.40999984741211
2016-07-29,14.449999809265137
2016-08-01,14.430000305175781
2016-08-02,14.069999694824219
2016-08-03,14.109999656677246
2016-08-04,14.09000015258789
2016-08-05,14.25
2016-08-08,14.479999542236328
2016-08-09,14.869999885559082
2016-08-10,14.829999923706055
2016-08-11,14.84000015258789
2016-08-12,15.09000015258789
2016-08-15,15.119999885559082
2016-08-16,14.640000343322754
2016-08-17,14.699999809265137
2016-08-18,14.680000305175781
2016-08-19,14.5
2016-08-22,14.59000015258789
2016-08-23,14.819999694824219
2016-08-24,14.930000305175781
2016-08-25,15.140000343322754
2016-08-26,14.979999542236328
2016-08-29,15.069999694824219
2016-08-30,15.0600004196167
2016-08-31,14.859999656677246
2016-09-01,14.789999961853027
2016-09-02,15.25
2016-09-06,15.529999732971191
2016-09-07,15.850000381469727
2016-09-08,15.489999771118164
2016-09-09,14.819999694824219
2016-09-12,14.960000038146973
2016-09-13,14.3100004196167
2016-09-14,14.3100004196167
2016-09-15,14.220000267028809
2016-09-16,14.539999961853027
2016-09-19,14.520000457763672
2016-09-20,14.5
2016-09-21,14.710000038146973
2016-09-22,15.0
2016-09-23,15.119999885559082
2016-09-26,15.119999885559082
2016-09-27,14.960000038146973
2016-09-28,15.0600004196167
2016-09-29,14.729999542236328
2016-09-30,14.779999732971191
2016-10-03,14.6899995803833
2016-10-04,14.449999809265137
2016-10-05,13.920000076293945
2016-10-06,13.8100004196167
2016-10-07,13.65999984741211
2016-10-10,13.880000114440918
2016-10-11,13.529999732971191
2016-10-12,14.0
2016-10-13,14.050000190734863
2016-10-14,14.039999961853027
2016-10-17,14.130000114440918
2016-10-18,14.319999694824219
2016-10-19,14.449999809265137
2016-10-20,14.380000114440918
2016-10-21,14.270000457763672
2016-10-24,14.239999771118164
2016-10-25,14.1899995803833
2016-10-26,14.119999885559082
2016-10-27,13.869999885559082
2016-10-28,13.800000190734863
2016-10-31,14.079999923706055
2016-11-01,13.670000076293945
2016-11-02,13.449999809265137
2016-11-03,13.180000305175781
2016-11-04,13.390000343322754
2016-11-07,13.75
2016-11-08,13.34000015258789
2016-11-09,13.420000076293945
2016-11-10,13.380000114440918
2016-11-11,13.550000190734863
2016-11-14,13.989999771118164
2016-11-15,13.5600004196167
2016-11-16,13.619999885559082
2016-11-17,13.619999885559082
2016-11-18,13.760000228881836
2016-11-21,13.869999885559082
2016-11-22,14.3100004196167
2016-11-23,14.210000038146973
2016-11-25,14.319999694824219
2016-11-28,14.229999542236328
2016-11-29,14.449999809265137
2016-11-30,14.149999618530273
2016-12-01,14.100000381469727
2016-12-02,14.579999923706055
2016-12-05,14.65999984741211
2016-12-06,14.800000190734863
2016-12-07,15.069999694824219
2016-12-08,15.279999732971191
2016-12-09,15.170000076293945
2016-12-12,15.140000343322754
2016-12-13,15.149999618530273
2016-12-14,14.680000305175781
2016-12-15,14.890000343322754
2016-12-16,15.229999542236328
2016-12-19,15.510000228881836
2016-12-20,15.40999984741211
2016-12-21,15.119999885559082
2016-12-22,15.069999694824219
2016-12-23,15.149999618530273
2016-12-27,15.180000305175781
2016-12-28,15.020000457763672
2016-12-29,15.239999771118164
2016-12-30,15.319999694824219
2017-01-03,15.279999732971191
2017-01-04,15.640000343322754
2017-01-05,15.569999694824219
2017-01-06,15.5600004196167
2017-01-09,15.390000343322754
2017-01-10,15.460000038146973
2017-01-11,15.510000228881836
2017-01-12,15.449999809265137
2017-01-13,15.444999694824219
2017-01-17,15.579999923706055
2017-01-18,15.479999542236328
2017-01-19,15.430000305175781
2017-01-20,15.4399995803833
2017-01-23,15.470000267028809
2017-01-24,15.609999656677246
2017-01-25,15.449999809265137
2017-01-26,15.380000114440918
2017-01-27,15.399999618530273
2017-01-30,15.170000076293945
2017-01-31,15.15999984741211
2017-02-01,14.989999771118164
2017-02-02,14.960000038146973
2017-02-03,15.210000038146973
2017-02-06,15.100000381469727
2017-02-07,15.380000114440918
2017-02-08,15.4399995803833
2017-02-09,15.319999694824219
2017-02-10,15.399999618530273
2017-02-13,15.420000076293945
2017-02-14,15.34000015258789
2017-02-15,15.34000015258789
2017-02-16,15.430000305175781
2017-02-17,15.34000015258789
2017-02-21,15.630000114440918
2017-02-22,15.770000457763672
2017-02-23,15.779999732971191
2017-02-24,15.739999771118164
2017-02-27,15.789999961853027
2017-02-28,15.779999732971191
2017-03-01,15.739999771118164
2017-03-02,15.720000267028809
2017-03-03,15.640000343322754
2017-03-06,15.529999732971191
2017-03-07,15.399999618530273
2017-03-08,14.960000038146973
2017-03-09,14.880000114440918
2017-03-10,14.859999656677246
2017-03-13,14.920000076293945
2017-03-14,14.9399995803833
2017-03-15,15.5
2017-03-16,15.720000267028809
2017-03-17,15.880000114440918
2017-03-20,15.729999542236328
2017-03-21,15.65999984741211
2017-03-22,15.869999885559082
2017-03-23,15.850000381469727
2017-03-24,15.979999542236328
2017-03-27,15.930000305175781
2017-03-28,16.079999923706055
2017-03-29,16.329999923706055
2017-03-30,16.639999389648438
2017-03-31,16.81999969482422
2017-04-03,16.790000915527344
2017-04-04,16.8799991607666
2017-04-05,17.030000686645508
2017-04-06,17.239999771118164
2017-04-07,17.510000228881836
2017-04-10,17.510000228881836
2017-04-11,17.610000610351562
2017-04-12,17.479999542236328
2017-04-13,17.329999923706055
2017-04-17,17.459999084472656
2017-04-18,17.56999969482422
2017-04-19,17.59000015258789
2017-04-20,17.770000457763672
2017-04-21,17.829999923706055
2017-04-24,17.670000076293945
2017-04-25,17.770000457763672
2017-04-26,17.809999465942383
2017-04-27,17.8799991607666
2017-04-28,17.020000457763672
2017-05-01,17.110000610351562
2017-05-02,16.84000015258789
2017-05-03,16.59000015258789
2017-05-04,16.579999923706055
2017-05-05,16.979999542236328
2017-05-08,17.139999389648438
2017-05-09,17.100000381469727
2017-05-10,17.389999389648438
2017-05-11,17.700000762939453
2017-05-12,17.81999969482422
2017-05-15,17.8700008392334
2017-05-16,18.049999237060547
2017-05-17,18.25
2017-05-18,18.459999084472656
2017-05-19,18.440000534057617
2017-05-22,18.420000076293945
2017-05-23,18.469999313354492
2017-05-24,18.459999084472656
2017-05-25,18.360000610351562
2017-05-26,18.350000381469727
2017-05-30,18.100000381469727
2017-05-31,18.25
2017-06-01,18.479999542236328
2017-06-02,18.760000228881836
2017-06-05,18.540000915527344
2017-06-06,18.190000534057617
2017-06-07,18.229999542236328
2017-06-08,18.229999542236328
2017-06-09,18.540000915527344
2017-06-12,18.920000076293945
2017-06-13,18.940000534057617
2017-06-14,19.020000457763672
2017-06-15,19.010000228881836
2017-06-16,19.329999923706055
2017-06-19,19.43000030517578
2017-06-20,19.280000686645508
2017-06-21,19.290000915527344
2017-06-22,19.459999084472656
2017-06-23,19.600000381469727
2017-06-26,19.510000228881836
2017-06-27,18.989999771118164
2017-06-28,19.079999923706055
2017-06-29,18.469999313354492
2017-06-30,18.540000915527344
2017-07-03,18.850000381469727
2017-07-05,18.549999237060547
2017-07-06,18.139999389648438
2017-07-07,18.239999771118164
2017-07-10,17.93000030517578
2017-07-11,18.030000686645508
2017-07-12,18.229999542236328
2017-07-13,18.1299991607666
2017-07-14,18.260000228881836
2017-07-17,18.229999542236328
2017-07-18,18.190000534057617
2017-07-19,18.190000534057617
2017-07-20,18.299999237060547
2017-07-21,18.329999923706055
2017-07-24,18.280000686645508
2017-07-25,18.290000915527344
2017-07-26,18.34000015258789
2017-07-27,18.1200008392334
2017-07-28,18.059999465942383
2017-07-31,18.239999771118164
2017-08-01,18.25
2017-08-02,18.06999969482422
2017-08-03,18.350000381469727
2017-08-04,18.190000534057617
2017-08-07,18.1200008392334
2017-08-08,18.190000534057617
2017-08-09,18.15999984741211
2017-08-10,17.940000534057617
2017-08-11,18.0
2017-08-14,18.479999542236328
2017-08-15,18.489999771118164
2017-08-16,18.93000030517578
2017-08-17,18.8700008392334
2017-08-18,18.860000610351562
2017-08-21,19.360000610351562
2017-08-22,19.18000030517578
2017-08-23,19.290000915527344
2017-08-24,19.329999923706055
2017-08-25,19.200000762939453
2017-08-28,18.93000030517578
2017-08-29,19.049999237060547
2017-08-30,19.149999618530273
2017-08-31,19.290000915527344
2017-09-01,19.399999618530273
2017-09-05,19.309999465942383
2017-09-06,19.290000915527344
2017-09-07,19.280000686645508
2017-09-08,19.459999084472656
2017-09-11,19.68000030517578
2017-09-12,19.31999969482422
2017-09-13,19.270000457763672
2017-09-14,19.510000228881836
2017-09-15,19.59000015258789
2017-09-18,19.510000228881836
2017-09-19,19.25
2017-09-20,19.049999237060547
2017-09-21,19.030000686645508
2017-09-22,18.84000015258789
2017-09-25,18.93000030517578
2017-09-26,18.815000534057617
2017-09-27,18.889999389648438
2017-09-28,18.950000762939453
2017-09-29,19.040000915527344
2017-10-02,19.299999237060547
2017-10-03,19.5
2017-10-04,19.18000030517578
2017-10-05,18.969999313354492
2017-10-06,18.729999542236328
2017-10-09,18.889999389648438
2017-10-10,18.8700008392334
2017-10-11,18.770000457763672
2017-10-12,18.940000534057617
2017-10-13,19.040000915527344
2017-10-16,19.045000076293945
2017-10-17,19.15999984741211
2017-10-18,19.459999084472656
2017-10-19,19.229999542236328
2017-10-20,19.290000915527344
2017-10-23,19.110000610351562
2017-10-24,18.790000915527344
2017-10-25,18.889999389648438
2017-10-26,18.950000762939453
2017-10-27,19.309999465942383
2017-10-30,19.100000381469727
2017-10-31,18.899999618530273
2017-11-01,19.110000610351562
2017-11-02,19.209999084472656
2017-11-03,19.360000610351562
2017-11-06,19.549999237060547
2017-11-07,19.6299991607666
2017-11-08,19.510000228881836
2017-11-09,18.770000457763672
2017-11-10,18.649999618530273
2017-11-13,18.700000762939453
2017-11-14,18.68000030517578
2017-11-15,18.479999542236328
2017-11-16,18.68000030517578
2017-11-17,18.639999389648438
2017-11-20,18.549999237060547
2017-11-21,18.8700008392334
2017-11-22,18.760000228881836
2017-11-24,18.700000762939453
2017-11-27,18.639999389648438
2017-11-28,18.65999984741211
2017-11-29,18.43000030517578
2017-11-30,18.219999313354492
2017-12-01,18.049999237060547
2017-12-04,17.829999923706055
2017-12-05,17.75
2017-12-06,17.690000534057617
2017-12-07,17.729999542236328
2017-12-08,17.700000762939453
2017-12-11,17.6299991607666
2017-12-12,17.610000610351562
2017-12-13,17.760000228881836
2017-12-14,17.649999618530273
2017-12-15,17.729999542236328
2017-12-18,17.889999389648438
2017-12-19,17.690000534057617
2017-12-20,17.329999923706055
2017-12-21,16.969999313354492
2017-12-22,16.989999771118164
2017-12-26,16.989999771118164
2017-12-27,16.790000915527344
2017-12-28,16.809999465942383
2017-12-29,16.760000228881836
2018-01-02,16.93000030517578
2018-01-03,16.56999969482422
2018-01-04,16.200000762939453
2018-01-05,16.25
2018-01-08,16.270000457763672
2018-01-09,16.09000015258789
2018-01-10,15.869999885559082
2018-01-11,15.6899995803833
2018-01-12,15.430000305175781
2018-01-16,15.420000076293945
2018-01-17,15.600000381469727
2018-01-18,15.350000381469727
2018-01-19,15.529999732971191
2018-01-22,15.520000457763672
2018-01-23,15.710000038146973
2018-01-24,15.670000076293945
2018-01-25,15.779999732971191
2018-01-26,15.75
2018-01-29,15.619999885559082
2018-01-30,15.399999618530273
2018-01-31,15.890000343322754
2018-02-01,15.350000381469727
2018-02-02,15.369999885559082
2018-02-05,15.140000343322754
2018-02-06,15.130000114440918
2018-02-07,15.069999694824219
2018-02-08,14.699999809265137
2018-02-09,15.039999961853027
2018-02-12,14.760000228881836
2018-02-13,14.960000038146973
2018-02-14,14.760000228881836
2018-02-15,14.970000267028809
2018-02-16,15.1899995803833
2018-02-20,14.770000457763672
2018-02-21,14.850000381469727
2018-02-22,14.800000190734863
