,CACG
2018-04-16,28.760000228881836
2018-04-17,29.229999542236328
2018-04-18,29.413999557495117
2018-04-19,29.200000762939453
2018-04-20,28.989999771118164
2018-04-23,29.020000457763672
2018-04-24,28.450000762939453
2018-04-25,28.459999084472656
2018-04-26,28.989999771118164
2018-04-27,28.884000778198242
2018-04-30,28.709999084472656
2018-05-01,28.719999313354492
2018-05-02,28.59000015258789
2018-05-03,28.3700008392334
2018-05-04,28.700000762939453
2018-05-07,28.799999237060547
2018-05-08,28.739999771118164
2018-05-09,29.079999923706055
2018-05-10,29.365999221801758
2018-05-11,29.459999084472656
2018-05-14,29.499000549316406
2018-05-15,29.239999771118164
2018-05-16,29.488000869750977
2018-05-17,29.56999969482422
2018-05-18,29.56999969482422
2018-05-21,29.68400001525879
2018-05-22,29.569000244140625
2018-05-23,29.549999237060547
2018-05-24,29.6200008392334
2018-05-25,29.459999084472656
2018-05-29,29.270000457763672
2018-05-30,29.6299991607666
2018-05-31,29.450000762939453
2018-06-01,29.760000228881836
2018-06-04,29.959999084472656
2018-06-05,30.079999923706055
2018-06-06,30.309999465942383
2018-06-07,30.229999542236328
2018-06-08,30.3700008392334
2018-06-11,30.5
2018-06-12,30.579999923706055
2018-06-13,30.670000076293945
2018-06-14,30.829999923706055
2018-06-15,30.639999389648438
2018-06-18,30.649999618530273
2018-06-19,30.40999984741211
2018-06-20,30.639999389648438
2018-06-21,30.3700008392334
2018-06-22,30.420000076293945
2018-06-25,29.780000686645508
2018-06-26,29.84000015258789
2018-06-27,29.489999771118164
2018-06-28,29.639999389648438
2018-06-29,29.770000457763672
2018-07-02,29.78499984741211
2018-07-03,29.860000610351562
2018-07-05,30.03499984741211
2018-07-06,30.548999786376953
2018-07-09,30.69099998474121
2018-07-10,30.75
2018-07-11,30.649999618530273
2018-07-12,31.030000686645508
2018-07-13,31.020000457763672
2018-07-16,30.90399932861328
2018-07-17,31.049999237060547
2018-07-18,31.079999923706055
2018-07-19,30.979999542236328
2018-07-20,30.979999542236328
2018-07-23,30.957000732421875
2018-07-24,31.030000686645508
2018-07-25,31.415000915527344
2018-07-26,31.304000854492188
2018-07-27,30.899999618530273
2018-07-30,30.5
2018-07-31,30.639999389648438
2018-08-01,30.59600067138672
2018-08-02,30.81999969482422
2018-08-03,30.84000015258789
2018-08-06,30.959999084472656
2018-08-07,31.110000610351562
2018-08-08,31.06999969482422
2018-08-09,31.034000396728516
2018-08-10,30.7810001373291
2018-08-13,30.73900032043457
2018-08-14,31.020000457763672
2018-08-15,30.509000778198242
2018-08-16,30.690000534057617
2018-08-17,30.780000686645508
2018-08-20,30.91900062561035
2018-08-21,31.010000228881836
2018-08-22,31.09000015258789
2018-08-23,30.94300079345703
2018-08-24,31.25
2018-08-27,31.510000228881836
2018-08-28,31.53700065612793
2018-08-29,31.808000564575195
2018-08-30,31.6299991607666
2018-08-31,31.59000015258789
2018-09-04,31.440000534057617
2018-09-05,31.200000762939453
2018-09-06,31.040000915527344
2018-09-07,31.0
2018-09-10,31.114999771118164
2018-09-11,31.079999923706055
2018-09-12,31.15999984741211
2018-09-13,31.297000885009766
2018-09-14,31.3700008392334
2018-09-17,30.920000076293945
2018-09-18,31.149999618530273
2018-09-19,31.209999084472656
2018-09-20,31.43000030517578
2018-09-21,31.34000015258789
2018-09-24,31.260000228881836
2018-09-25,31.371999740600586
2018-09-26,31.26799964904785
2018-09-27,31.39299964904785
2018-09-28,31.399999618530273
2018-10-01,31.440000534057617
2018-10-02,31.40399932861328
2018-10-03,31.469999313354492
2018-10-04,31.013999938964844
2018-10-05,30.83799934387207
2018-10-08,30.65999984741211
2018-10-09,30.6200008392334
2018-10-10,29.510000228881836
2018-10-11,29.049999237060547
2018-10-12,29.57699966430664
2018-10-15,29.540000915527344
2018-10-16,30.209999084472656
2018-10-17,30.149999618530273
2018-10-18,29.6200008392334
2018-10-19,29.489999771118164
2018-10-22,29.510000228881836
2018-10-23,29.28499984741211
2018-10-24,28.110000610351562
2018-10-25,28.850000381469727
2018-10-26,28.260000228881836
2018-10-29,28.09000015258789
2018-10-30,28.350000381469727
2018-10-31,28.889999389648438
2018-11-01,29.350000381469727
2018-11-02,29.15399932861328
2018-11-05,29.21500015258789
2018-11-06,29.350000381469727
2018-11-07,30.139999389648438
2018-11-08,29.940000534057617
2018-11-09,29.75
2018-11-12,29.030000686645508
2018-11-13,28.979999542236328
2018-11-14,28.882999420166016
2018-11-15,29.25
2018-11-16,29.299999237060547
2018-11-19,28.5310001373291
2018-11-20,28.010000228881836
2018-11-21,28.389999389648438
2018-11-23,28.270000457763672
2018-11-26,28.649999618530273
2018-11-27,28.69300079345703
2018-11-28,29.461000442504883
2018-11-29,29.530000686645508
2018-11-30,29.690000534057617
2018-12-03,29.979999542236328
2018-12-04,29.049999237060547
2018-12-06,28.763999938964844
2018-12-07,28.39299964904785
2018-12-10,28.589000701904297
2018-12-11,28.639999389648438
2018-12-12,29.040000915527344
2018-12-13,28.719999313354492
2018-12-14,28.18000030517578
2018-12-17,27.511999130249023
2018-12-18,27.6200008392334
2018-12-19,27.059999465942383
2018-12-20,26.559999465942383
2018-12-21,25.790000915527344
2018-12-24,25.40399932861328
2018-12-26,25.98699951171875
2018-12-27,26.579999923706055
2018-12-28,26.586000442504883
2018-12-31,26.729999542236328
2019-01-02,26.770000457763672
2019-01-03,26.3799991607666
2019-01-04,27.190000534057617
2019-01-07,27.65999984741211
2019-01-08,27.940000534057617
2019-01-09,28.170000076293945
2019-01-10,28.34000015258789
2019-01-11,28.3700008392334
2019-01-14,28.209999084472656
2019-01-15,28.559999465942383
2019-01-16,28.559999465942383
2019-01-17,28.73900032043457
2019-01-18,29.15999984741211
2019-01-22,28.649999618530273
2019-01-23,28.729999542236328
2019-01-24,28.690000534057617
2019-01-25,28.979999542236328
2019-01-28,28.739999771118164
2019-01-29,28.62700080871582
2019-01-30,29.020000457763672
2019-01-31,29.389999389648438
2019-02-01,29.43000030517578
2019-02-04,29.600000381469727
2019-02-05,29.760000228881836
2019-02-06,29.690000534057617
2019-02-07,29.190000534057617
2019-02-08,29.219999313354492
2019-02-11,29.239999771118164
2019-02-12,29.610000610351562
2019-02-13,29.739999771118164
2019-02-14,29.739999771118164
2019-02-15,30.0
2019-02-19,30.11199951171875
2019-02-20,30.06999969482422
2019-02-21,29.8700008392334
2019-02-22,30.110000610351562
2019-02-25,30.26300048828125
2019-02-26,30.266000747680664
2019-02-27,30.219999313354492
2019-02-28,30.10099983215332
2019-03-01,30.350000381469727
2019-03-04,30.079999923706055
2019-03-05,30.09000015258789
2019-03-06,29.8700008392334
2019-03-07,29.554000854492188
2019-03-08,29.340999603271484
2019-03-11,30.017000198364258
2019-03-12,30.1200008392334
2019-03-13,30.440000534057617
2019-03-14,30.420000076293945
2019-03-15,30.549999237060547
2019-03-18,30.652999877929688
2019-03-19,30.707000732421875
2019-03-20,30.709999084472656
2019-03-21,30.805999755859375
2019-03-22,30.09000015258789
2019-03-25,29.989999771118164
2019-03-26,30.209999084472656
2019-03-27,30.075000762939453
2019-03-28,30.200000762939453
2019-03-29,30.420000076293945
2019-04-01,30.860000610351562
2019-04-02,30.850000381469727
2019-04-03,30.996999740600586
2019-04-04,31.041000366210938
2019-04-05,31.280000686645508
2019-04-08,31.250999450683594
2019-04-09,31.110000610351562
2019-04-10,31.298999786376953
2019-04-11,31.15999984741211
2019-04-12,31.40999984741211
2019-04-15,31.429000854492188
2019-04-16,31.475000381469727
2019-04-17,31.356000900268555
2019-04-18,31.43000030517578
2019-04-22,31.46500015258789
2019-04-23,31.917999267578125
2019-04-24,31.908000946044922
2019-04-25,31.940000534057617
2019-04-26,32.119998931884766
2019-04-29,32.22100067138672
2019-04-30,32.12099838256836
2019-05-01,32.0
2019-05-02,31.760000228881836
2019-05-03,32.150001525878906
2019-05-06,32.099998474121094
2019-05-07,31.479999542236328
2019-05-08,31.549999237060547
2019-05-09,31.399999618530273
2019-05-10,31.479999542236328
2019-05-13,30.549999237060547
2019-05-14,30.84000015258789
2019-05-15,31.18000030517578
2019-05-16,31.420000076293945
2019-05-17,31.236000061035156
2019-05-20,30.865999221801758
2019-05-21,31.239999771118164
2019-05-22,31.229999542236328
2019-05-23,30.68000030517578
2019-05-24,30.700000762939453
2019-05-28,30.520000457763672
2019-05-29,30.22800064086914
2019-05-30,30.152000427246094
2019-05-31,29.8799991607666
2019-06-03,29.440000534057617
2019-06-04,30.17799949645996
2019-06-05,30.219999313354492
2019-06-06,30.381000518798828
2019-06-07,30.770000457763672
2019-06-10,31.000999450683594
2019-06-11,30.950000762939453
2019-06-12,30.920000076293945
2019-06-13,30.93000030517578
2019-06-14,30.8799991607666
2019-06-17,30.889999389648438
2019-06-18,31.3700008392334
2019-06-19,31.559999465942383
2019-06-20,31.899999618530273
2019-06-21,31.829999923706055
2019-06-24,31.725000381469727
2019-06-25,31.530000686645508
2019-06-26,31.56999969482422
2019-06-27,31.711000442504883
2019-06-28,31.700000762939453
2019-07-01,31.90999984741211
2019-07-02,32.06999969482422
2019-07-03,32.279998779296875
2019-07-05,32.2599983215332
2019-07-08,32.06999969482422
2019-07-09,32.22600173950195
2019-07-10,32.334999084472656
2019-07-11,32.4900016784668
2019-07-12,32.72999954223633
2019-07-15,32.720001220703125
2019-07-16,32.65999984741211
2019-07-17,32.47999954223633
2019-07-18,32.459999084472656
2019-07-19,32.31999969482422
2019-07-22,32.45000076293945
2019-07-23,32.630001068115234
2019-07-24,32.84000015258789
2019-07-25,32.59000015258789
2019-07-26,33.0099983215332
2019-07-29,32.797000885009766
2019-07-30,32.77000045776367
2019-07-31,32.459999084472656
2019-08-01,32.34000015258789
2019-08-02,31.833999633789062
2019-08-05,31.0
2019-08-06,31.336000442504883
2019-08-07,31.368999481201172
2019-08-08,32.0
2019-08-09,31.899999618530273
2019-08-12,31.420000076293945
2019-08-13,31.860000610351562
2019-08-14,31.020000457763672
2019-08-15,31.079999923706055
2019-08-16,31.530000686645508
2019-08-19,31.809999465942383
2019-08-20,31.582000732421875
2019-08-21,31.84000015258789
2019-08-22,31.700000762939453
2019-08-23,30.8799991607666
2019-08-26,31.079999923706055
2019-08-27,30.950000762939453
2019-08-28,31.09000015258789
2019-08-29,31.45599937438965
2019-08-30,31.549999237060547
2019-09-03,31.209999084472656
2019-09-04,31.530000686645508
2019-09-05,32.09000015258789
2019-09-06,32.20600128173828
2019-09-09,32.07899856567383
2019-09-10,32.029998779296875
2019-09-11,32.29800033569336
2019-09-12,32.470001220703125
2019-09-13,32.439998626708984
2019-09-16,32.382999420166016
2019-09-17,32.422000885009766
2019-09-18,32.31399917602539
2019-09-19,32.268001556396484
2019-09-20,32.224998474121094
2019-09-23,32.189998626708984
2019-09-24,31.639999389648438
2019-09-25,31.875
2019-09-26,31.719999313354492
2019-09-27,31.530000686645508
2019-09-30,31.65999984741211
2019-10-01,31.3700008392334
2019-10-02,30.860000610351562
2019-10-03,31.209999084472656
2019-10-04,31.559999465942383
2019-10-07,31.540000915527344
2019-10-08,31.011999130249023
2019-10-09,31.229999542236328
2019-10-10,31.360000610351562
2019-10-11,31.8700008392334
2019-10-14,31.770000457763672
2019-10-15,32.20000076293945
2019-10-16,32.099998474121094
2019-10-17,32.06999969482422
2019-10-18,31.969999313354492
2019-10-21,32.138999938964844
2019-10-22,32.2599983215332
2019-10-23,32.290000915527344
2019-10-24,32.29999923706055
2019-10-25,32.439998626708984
2019-10-28,32.599998474121094
2019-10-29,32.56999969482422
2019-10-30,32.560001373291016
2019-10-31,32.428001403808594
2019-11-01,32.66999816894531
2019-11-04,32.854000091552734
2019-11-05,32.720001220703125
2019-11-06,32.790000915527344
2019-11-07,32.84000015258789
2019-11-08,33.029998779296875
2019-11-11,32.939998626708984
2019-11-12,33.040000915527344
2019-11-13,33.005001068115234
2019-11-14,33.029998779296875
2019-11-15,33.33300018310547
2019-11-18,33.40599822998047
2019-11-19,33.52199935913086
2019-11-20,33.35599899291992
2019-11-21,33.37099838256836
2019-11-22,33.57099914550781
2019-11-25,33.861000061035156
2019-11-26,33.875
2019-11-27,34.1150016784668
2019-11-29,33.98400115966797
2019-12-02,33.59400177001953
2019-12-03,33.31999969482422
2019-12-04,33.518001556396484
2019-12-05,33.54199981689453
2019-12-06,33.70000076293945
2019-12-09,33.68299865722656
2019-12-10,33.62200164794922
2019-12-11,33.76100158691406
2019-12-12,34.04999923706055
2019-12-13,34.04499816894531
2019-12-16,34.375
2019-12-17,34.32500076293945
2019-12-18,34.380001068115234
2019-12-19,34.516998291015625
2019-12-20,34.707000732421875
2019-12-23,34.775001525878906
2019-12-24,34.81999969482422
2019-12-26,34.67100143432617
2019-12-27,34.665000915527344
2019-12-30,34.41699981689453
2019-12-31,34.45000076293945
2020-01-02,34.832000732421875
2020-01-03,34.638999938964844
2020-01-06,34.75
2020-01-07,34.88999938964844
2020-01-08,35.09400177001953
2020-01-09,35.30799865722656
2020-01-10,35.23500061035156
2020-01-13,35.441001892089844
2020-01-14,35.43600082397461
2020-01-15,35.516998291015625
2020-01-16,35.7400016784668
2020-01-17,35.915000915527344
2020-01-21,35.91699981689453
2020-01-22,35.9630012512207
2020-01-23,35.92599868774414
2020-01-24,35.52799987792969
2020-01-27,34.98500061035156
2020-01-28,35.38999938964844
2020-01-29,35.262001037597656
2020-01-30,35.1150016784668
2020-01-31,34.470001220703125
2020-02-03,34.887001037597656
2020-02-04,35.54999923706055
2020-02-05,35.9119987487793
2020-02-06,36.18000030517578
2020-02-07,35.95899963378906
2020-02-10,36.167999267578125
2020-02-11,36.255001068115234
2020-02-12,36.66999816894531
2020-02-13,36.654998779296875
2020-02-14,36.599998474121094
2020-02-18,36.715999603271484
2020-02-19,36.9900016784668
2020-02-20,36.810001373291016
2020-02-21,36.345001220703125
2020-02-24,35.02899932861328
2020-02-25,33.85599899291992
2020-02-26,33.75899887084961
2020-02-27,32.33000183105469
2020-02-28,32.29999923706055
2020-03-02,33.45000076293945
2020-03-03,32.57699966430664
2020-03-04,34.099998474121094
2020-03-05,32.82699966430664
2020-03-06,32.349998474121094
2020-03-09,30.170000076293945
2020-03-10,31.378999710083008
2020-03-11,30.08099937438965
2020-03-12,27.382999420166016
2020-03-13,29.850000381469727
2020-03-16,26.246000289916992
2020-03-17,27.670000076293945
2020-03-18,26.176000595092773
2020-03-19,26.93000030517578
2020-03-20,26.01099967956543
2020-03-23,25.479999542236328
2020-03-24,27.690000534057617
2020-03-25,28.06399917602539
2020-03-26,29.530000686645508
2020-03-27,28.562999725341797
2020-03-30,29.43400001525879
2020-03-31,29.214000701904297
2020-04-01,27.882999420166016
2020-04-02,28.409000396728516
2020-04-03,27.88800048828125
2020-04-06,30.059999465942383
2020-04-07,29.624000549316406
2020-04-08,30.850000381469727
2020-04-09,30.969999313354492
2020-04-13,30.854999542236328
2020-04-14,31.941999435424805
2020-04-15,31.549999237060547
2020-04-16,31.895000457763672
2020-04-17,32.28499984741211
2020-04-20,31.95599937438965
2020-04-21,31.069000244140625
2020-04-22,31.562000274658203
2020-04-23,31.479000091552734
2020-04-24,32.04999923706055
2020-04-27,32.41999816894531
2020-04-28,32.150001525878906
2020-04-29,33.05400085449219
2020-04-30,32.845001220703125
2020-05-01,31.775999069213867
2020-05-04,31.961000442504883
2020-05-05,32.36899948120117
2020-05-06,32.36800003051758
2020-05-07,32.72200012207031
2020-05-08,33.277000427246094
2020-05-11,33.53499984741211
2020-05-12,32.89400100708008
2020-05-13,32.292999267578125
2020-05-14,32.709999084472656
2020-05-15,32.882999420166016
2020-05-18,33.7599983215332
2020-05-19,33.645999908447266
2020-05-20,34.18000030517578
2020-05-21,33.95500183105469
2020-05-22,34.09000015258789
2020-05-26,34.3380012512207
2020-05-27,34.755001068115234
2020-05-28,34.70199966430664
2020-05-29,35.124000549316406
2020-06-01,35.22600173950195
2020-06-02,35.422000885009766
2020-06-03,35.79499816894531
2020-06-04,35.51900100708008
2020-06-05,36.23899841308594
2020-06-08,36.6349983215332
2020-06-09,36.41899871826172
2020-06-10,36.486000061035156
2020-06-11,34.472999572753906
2020-06-12,34.82699966430664
2020-06-15,35.05099868774414
2020-06-16,35.625999450683594
2020-06-17,35.70800018310547
2020-06-18,35.67599868774414
2020-06-19,35.777000427246094
2020-06-22,35.957000732421875
2020-06-23,36.12300109863281
2020-06-24,35.28900146484375
2020-06-25,35.53200149536133
2020-06-26,34.81800079345703
2020-06-29,35.082000732421875
2020-06-30,35.7859992980957
2020-07-01,36.08000183105469
2020-07-02,36.19499969482422
2020-07-06,36.90599822998047
2020-07-07,36.57600021362305
2020-07-08,36.941001892089844
2020-07-09,36.99700164794922
2020-07-10,37.15700149536133
2020-07-13,36.513999938964844
2020-07-14,36.959999084472656
2020-07-15,37.2599983215332
2020-07-16,37.14500045776367
2020-07-17,37.28200149536133
2020-07-20,37.9630012512207
2020-07-21,37.69900131225586
2020-07-22,37.84600067138672
2020-07-23,37.270999908447266
2020-07-24,36.96200180053711
2020-07-27,37.42100143432617
2020-07-28,37.018001556396484
2020-07-29,37.402000427246094
2020-07-30,37.516998291015625
2020-07-31,37.62300109863281
2020-08-03,38.05400085449219
2020-08-04,38.143001556396484
2020-08-05,38.507999420166016
2020-08-06,38.7400016784668
2020-08-07,38.624000549316406
2020-08-10,38.54199981689453
2020-08-11,38.10900115966797
2020-08-12,38.731998443603516
2020-08-13,38.64699935913086
2020-08-14,38.564998626708984
2020-08-17,38.79999923706055
2020-08-18,38.93600082397461
2020-08-19,38.683998107910156
2020-08-20,38.862998962402344
2020-08-21,38.89500045776367
2020-08-24,39.13399887084961
2020-08-25,39.42499923706055
2020-08-26,40.15999984741211
2020-08-27,40.11199951171875
2020-08-28,40.48699951171875
2020-08-31,40.606998443603516
2020-09-01,40.840999603271484
2020-09-02,41.5989990234375
2020-09-03,39.95399856567383
2020-09-04,39.50899887084961
2020-09-08,38.35100173950195
2020-09-09,39.27399826049805
2020-09-10,38.632999420166016
2020-09-11,38.597999572753906
2020-09-14,39.194000244140625
2020-09-15,39.5
2020-09-16,39.354000091552734
2020-09-17,38.97999954223633
2020-09-18,38.70500183105469
2020-09-21,38.222999572753906
2020-09-22,38.930999755859375
2020-09-23,38.13999938964844
2020-09-24,38.060001373291016
2020-09-25,38.75299835205078
2020-09-28,39.33100128173828
2020-09-29,39.314998626708984
2020-09-30,39.555999755859375
2020-10-01,39.840999603271484
2020-10-02,39.25600051879883
2020-10-05,39.915000915527344
2020-10-06,39.5
2020-10-07,40.150001525878906
2020-10-08,40.387001037597656
2020-10-09,40.74300003051758
2020-10-12,41.45899963378906
2020-10-13,41.46500015258789
2020-10-14,40.98899841308594
2020-10-15,40.459999084472656
2020-10-16,40.590999603271484
2020-10-19,40.066001892089844
2020-10-20,40.25899887084961
2020-10-21,40.2760009765625
2020-10-22,40.29100036621094
2020-10-23,40.41699981689453
2020-10-26,39.55099868774414
2020-10-27,39.715999603271484
2020-10-28,38.24800109863281
2020-10-29,38.80400085449219
2020-10-30,37.79100036621094
2020-11-02,38.005001068115234
2020-11-03,38.862998962402344
2020-11-04,40.43299865722656
2020-11-05,41.23500061035156
2020-11-06,41.2400016784668
2020-11-09,41.111000061035156
2020-11-10,40.58700180053711
2020-11-11,41.06800079345703
2020-11-12,40.71699905395508
2020-11-13,41.4900016784668
2020-11-16,41.630001068115234
2020-11-17,41.67300033569336
2020-11-18,41.284000396728516
2020-11-19,41.452999114990234
2020-11-20,41.37300109863281
2020-11-23,41.650001525878906
2020-11-24,42.17599868774414
2020-11-25,42.130001068115234
2020-11-27,42.446998596191406
2020-11-30,42.31399917602539
2020-12-01,42.736000061035156
2020-12-02,42.73899841308594
2020-12-03,42.625
2020-12-04,42.9900016784668
2020-12-07,42.92300033569336
2020-12-08,43.099998474121094
2020-12-09,42.61800003051758
2020-12-10,42.606998443603516
2020-12-11,42.52299880981445
2020-12-14,42.777000427246094
2020-12-15,43.369998931884766
2020-12-16,43.28300094604492
2020-12-17,43.65299987792969
2020-12-18,43.79800033569336
2020-12-21,43.58000183105469
2020-12-22,43.709999084472656
2020-12-23,43.7599983215332
2020-12-24,43.715999603271484
2020-12-28,43.76499938964844
2020-12-29,43.659000396728516
2020-12-30,43.805999755859375
2020-12-31,44.0359992980957
2021-01-04,43.39400100708008
2021-01-05,43.625
2021-01-06,43.61600112915039
2021-01-07,44.41999816894531
2021-01-08,44.49800109863281
2021-01-11,44.279998779296875
2021-01-12,44.27899932861328
2021-01-13,44.23699951171875
2021-01-14,44.03200149536133
2021-01-15,43.77299880981445
2021-01-19,44.242000579833984
2021-01-20,44.75899887084961
2021-01-21,44.79999923706055
2021-01-22,44.696998596191406
2021-01-25,44.790000915527344
2021-01-26,44.689998626708984
2021-01-27,43.527000427246094
