,CYTK
2005-06-14,31.3799991607666
2005-06-15,31.5
2005-06-16,31.31999969482422
2005-06-17,38.70000076293945
2005-06-20,38.7599983215332
2005-06-21,37.91999816894531
2005-06-22,37.20000076293945
2005-06-23,36.599998474121094
2005-06-24,38.81999969482422
2005-06-27,41.15999984741211
2005-06-28,42.29999923706055
2005-06-29,42.0
2005-06-30,41.63999938964844
2005-07-01,42.65999984741211
2005-07-05,47.70000076293945
2005-07-06,50.58000183105469
2005-07-07,49.380001068115234
2005-07-08,52.2599983215332
2005-07-11,51.65999984741211
2005-07-12,49.91999816894531
2005-07-13,49.86000061035156
2005-07-14,48.959999084472656
2005-07-15,49.20000076293945
2005-07-18,52.68000030517578
2005-07-19,49.5
2005-07-20,50.279998779296875
2005-07-21,51.119998931884766
2005-07-22,49.2599983215332
2005-07-25,49.7400016784668
2005-07-26,49.91999816894531
2005-07-27,51.41999816894531
2005-07-28,54.060001373291016
2005-07-29,53.52000045776367
2005-08-01,53.70000076293945
2005-08-02,55.380001068115234
2005-08-03,55.20000076293945
2005-08-04,56.220001220703125
2005-08-05,55.97999954223633
2005-08-08,55.619998931884766
2005-08-09,56.34000015258789
2005-08-10,56.52000045776367
2005-08-11,56.58000183105469
2005-08-12,56.58000183105469
2005-08-15,56.81999969482422
2005-08-16,56.400001525878906
2005-08-17,56.459999084472656
2005-08-18,56.52000045776367
2005-08-19,55.380001068115234
2005-08-22,55.02000045776367
2005-08-23,55.13999938964844
2005-08-24,50.58000183105469
2005-08-25,49.02000045776367
2005-08-26,50.15999984741211
2005-08-29,51.29999923706055
2005-08-30,50.400001525878906
2005-08-31,48.599998474121094
2005-09-01,49.439998626708984
