,FIVN
2017-12-08,23.459999084472656
2017-12-11,23.399999618530273
2017-12-12,23.260000228881836
2017-12-13,23.31999969482422
2017-12-14,23.260000228881836
2017-12-15,24.309999465942383
2017-12-18,24.600000381469727
2017-12-19,24.450000762939453
2017-12-20,24.469999313354492
2017-12-21,24.559999465942383
2017-12-22,24.549999237060547
2017-12-26,24.68000030517578
2017-12-27,24.649999618530273
2017-12-28,25.079999923706055
2017-12-29,24.8799991607666
2018-01-02,23.950000762939453
2018-01-03,24.079999923706055
2018-01-04,24.100000381469727
2018-01-05,24.100000381469727
2018-01-08,22.8799991607666
2018-01-09,23.110000610351562
2018-01-10,23.0
2018-01-11,23.18000030517578
2018-01-12,24.0
2018-01-16,23.329999923706055
2018-01-17,23.219999313354492
2018-01-18,23.809999465942383
2018-01-19,24.360000610351562
2018-01-22,24.579999923706055
2018-01-23,25.639999389648438
2018-01-24,25.739999771118164
2018-01-25,25.75
2018-01-26,26.540000915527344
2018-01-29,25.719999313354492
2018-01-30,25.6200008392334
2018-01-31,26.010000228881836
2018-02-01,25.899999618530273
2018-02-02,25.209999084472656
2018-02-05,24.139999389648438
2018-02-06,24.59000015258789
2018-02-07,24.610000610351562
2018-02-08,24.420000076293945
2018-02-09,24.84000015258789
2018-02-12,24.950000762939453
2018-02-13,25.5
2018-02-14,26.094999313354492
2018-02-15,27.09000015258789
2018-02-16,26.780000686645508
2018-02-20,26.84000015258789
2018-02-21,26.969999313354492
2018-02-22,30.40999984741211
2018-02-23,29.700000762939453
2018-02-26,29.889999389648438
2018-02-27,29.690000534057617
2018-02-28,30.360000610351562
2018-03-01,30.34000015258789
2018-03-02,31.3799991607666
2018-03-05,30.6299991607666
2018-03-06,31.239999771118164
2018-03-07,31.40999984741211
2018-03-08,32.06999969482422
2018-03-09,31.360000610351562
2018-03-12,31.450000762939453
2018-03-13,30.700000762939453
2018-03-14,30.700000762939453
2018-03-15,30.950000762939453
2018-03-16,31.299999237060547
2018-03-19,31.149999618530273
2018-03-20,31.649999618530273
2018-03-21,31.469999313354492
2018-03-22,31.100000381469727
2018-03-23,30.350000381469727
2018-03-26,31.56999969482422
2018-03-27,30.290000915527344
2018-03-28,29.239999771118164
2018-03-29,29.790000915527344
2018-04-02,28.809999465942383
2018-04-03,28.610000610351562
2018-04-04,28.809999465942383
2018-04-05,28.260000228881836
2018-04-06,27.68000030517578
2018-04-09,27.68000030517578
2018-04-10,28.020000457763672
2018-04-11,28.25
2018-04-12,28.540000915527344
2018-04-13,28.079999923706055
2018-04-16,28.43000030517578
2018-04-17,29.280000686645508
2018-04-18,29.0
2018-04-19,28.780000686645508
2018-04-20,28.40999984741211
2018-04-23,28.200000762939453
2018-04-24,27.690000534057617
2018-04-25,27.209999084472656
2018-04-26,28.1200008392334
2018-04-27,27.969999313354492
2018-04-30,29.3700008392334
2018-05-01,30.059999465942383
2018-05-02,32.439998626708984
2018-05-03,31.399999618530273
2018-05-04,31.59000015258789
2018-05-07,32.099998474121094
2018-05-08,31.68000030517578
2018-05-09,31.459999084472656
2018-05-10,31.450000762939453
2018-05-11,30.969999313354492
2018-05-14,30.309999465942383
2018-05-15,29.799999237060547
2018-05-16,30.5
2018-05-17,31.149999618530273
2018-05-18,31.809999465942383
2018-05-21,32.810001373291016
2018-05-22,32.279998779296875
2018-05-23,32.65999984741211
2018-05-24,33.060001373291016
2018-05-25,33.040000915527344
2018-05-29,33.849998474121094
2018-05-30,34.099998474121094
2018-05-31,34.88999938964844
2018-06-01,35.599998474121094
2018-06-04,37.11000061035156
2018-06-05,37.43000030517578
2018-06-06,38.16999816894531
2018-06-07,37.43000030517578
2018-06-08,36.79999923706055
2018-06-11,38.16999816894531
2018-06-12,38.0099983215332
2018-06-13,38.34000015258789
2018-06-14,38.369998931884766
2018-06-15,38.029998779296875
2018-06-18,39.0099983215332
2018-06-19,38.099998474121094
2018-06-20,38.77000045776367
2018-06-21,37.709999084472656
2018-06-22,35.75
2018-06-25,34.130001068115234
2018-06-26,34.220001220703125
2018-06-27,33.27000045776367
2018-06-28,34.290000915527344
2018-06-29,34.56999969482422
2018-07-02,35.31999969482422
2018-07-03,35.22999954223633
2018-07-05,35.220001220703125
2018-07-06,35.720001220703125
2018-07-09,35.54999923706055
2018-07-10,35.060001373291016
2018-07-11,34.810001373291016
2018-07-12,35.220001220703125
2018-07-13,35.09000015258789
2018-07-16,34.560001373291016
2018-07-17,35.400001525878906
2018-07-18,35.13999938964844
2018-07-19,35.060001373291016
2018-07-20,35.18000030517578
2018-07-23,36.34000015258789
2018-07-24,34.27000045776367
2018-07-25,35.709999084472656
2018-07-26,36.11000061035156
2018-07-27,34.25
2018-07-30,32.18000030517578
2018-07-31,31.899999618530273
2018-08-01,32.88999938964844
2018-08-02,33.43000030517578
2018-08-03,33.619998931884766
2018-08-06,35.040000915527344
2018-08-07,43.5099983215332
2018-08-08,42.93000030517578
2018-08-09,43.029998779296875
2018-08-10,42.52000045776367
2018-08-13,42.369998931884766
2018-08-14,43.45000076293945
2018-08-15,43.47999954223633
2018-08-16,44.290000915527344
2018-08-17,43.77000045776367
2018-08-20,44.41999816894531
2018-08-21,44.849998474121094
2018-08-22,45.0099983215332
2018-08-23,46.290000915527344
2018-08-24,47.459999084472656
2018-08-27,47.439998626708984
2018-08-28,47.84000015258789
2018-08-29,48.189998626708984
2018-08-30,47.81999969482422
2018-08-31,48.04999923706055
2018-09-04,48.470001220703125
2018-09-05,47.20000076293945
2018-09-06,48.220001220703125
2018-09-07,47.70000076293945
2018-09-10,48.20000076293945
2018-09-11,47.91999816894531
2018-09-12,47.86000061035156
2018-09-13,46.7400016784668
2018-09-14,47.18000030517578
2018-09-17,45.540000915527344
2018-09-18,46.279998779296875
2018-09-19,44.36000061035156
2018-09-20,44.52000045776367
2018-09-21,43.20000076293945
2018-09-24,43.529998779296875
2018-09-25,44.650001525878906
2018-09-26,44.02000045776367
2018-09-27,43.58000183105469
2018-09-28,43.689998626708984
2018-10-01,42.25
2018-10-02,41.25
2018-10-03,41.7400016784668
2018-10-04,40.529998779296875
2018-10-05,40.81999969482422
2018-10-08,39.939998626708984
2018-10-09,39.220001220703125
2018-10-10,37.470001220703125
2018-10-11,36.970001220703125
2018-10-12,38.310001373291016
2018-10-15,38.41999816894531
2018-10-16,39.66999816894531
2018-10-17,39.90999984741211
2018-10-18,38.880001068115234
2018-10-19,37.13999938964844
2018-10-22,38.310001373291016
2018-10-23,37.58000183105469
2018-10-24,35.4900016784668
2018-10-25,36.31999969482422
2018-10-26,36.27000045776367
2018-10-29,36.18000030517578
2018-10-30,37.04999923706055
2018-10-31,39.36000061035156
2018-11-01,39.150001525878906
2018-11-02,39.349998474121094
2018-11-05,37.880001068115234
2018-11-06,38.369998931884766
2018-11-07,43.7599983215332
2018-11-08,43.91999816894531
2018-11-09,42.5099983215332
2018-11-12,42.0
2018-11-13,41.4900016784668
2018-11-14,41.40999984741211
2018-11-15,42.77000045776367
2018-11-16,42.970001220703125
2018-11-19,38.41999816894531
2018-11-20,36.2599983215332
2018-11-21,37.34000015258789
2018-11-23,37.90999984741211
2018-11-26,39.66999816894531
2018-11-27,40.04999923706055
2018-11-28,41.279998779296875
2018-11-29,40.86000061035156
2018-11-30,42.880001068115234
2018-12-03,42.70000076293945
2018-12-04,40.380001068115234
2018-12-06,41.31999969482422
2018-12-07,40.220001220703125
2018-12-10,41.060001373291016
2018-12-11,41.75
2018-12-12,44.040000915527344
2018-12-13,43.97999954223633
2018-12-14,42.04999923706055
2018-12-17,40.7400016784668
2018-12-18,42.34000015258789
2018-12-19,42.880001068115234
2018-12-20,40.650001525878906
2018-12-21,39.31999969482422
2018-12-24,39.2599983215332
2018-12-26,42.52000045776367
2018-12-27,43.0099983215332
2018-12-28,43.209999084472656
2018-12-31,43.720001220703125
2019-01-02,42.59000015258789
2019-01-03,40.97999954223633
2019-01-04,42.52000045776367
2019-01-07,45.88999938964844
2019-01-08,46.939998626708984
2019-01-09,46.4900016784668
2019-01-10,47.02000045776367
2019-01-11,46.380001068115234
2019-01-14,44.470001220703125
2019-01-15,45.630001068115234
2019-01-16,45.81999969482422
2019-01-17,47.290000915527344
2019-01-18,46.869998931884766
2019-01-22,46.59000015258789
2019-01-23,46.560001373291016
2019-01-24,46.310001373291016
2019-01-25,48.45000076293945
2019-01-28,48.130001068115234
2019-01-29,47.52000045776367
2019-01-30,49.380001068115234
2019-01-31,51.130001068115234
2019-02-01,51.56999969482422
2019-02-04,52.209999084472656
2019-02-05,52.2599983215332
2019-02-06,51.59000015258789
2019-02-07,51.720001220703125
2019-02-08,52.91999816894531
2019-02-11,52.189998626708984
2019-02-12,53.790000915527344
2019-02-13,53.79999923706055
2019-02-14,53.04999923706055
2019-02-15,54.2400016784668
2019-02-19,54.310001373291016
2019-02-20,51.470001220703125
2019-02-21,52.279998779296875
2019-02-22,53.0
2019-02-25,53.36000061035156
2019-02-26,53.58000183105469
2019-02-27,53.849998474121094
2019-02-28,53.040000915527344
2019-03-01,54.709999084472656
2019-03-04,52.5099983215332
2019-03-05,52.0
2019-03-06,50.689998626708984
2019-03-07,51.310001373291016
2019-03-08,51.970001220703125
2019-03-11,53.4900016784668
2019-03-12,53.88999938964844
2019-03-13,54.45000076293945
2019-03-14,54.310001373291016
2019-03-15,54.43000030517578
2019-03-18,54.91999816894531
2019-03-19,55.08000183105469
2019-03-20,55.290000915527344
2019-03-21,56.4900016784668
2019-03-22,53.380001068115234
2019-03-25,53.119998931884766
2019-03-26,54.0
2019-03-27,52.0099983215332
2019-03-28,52.9900016784668
2019-03-29,52.83000183105469
2019-04-01,51.689998626708984
2019-04-02,52.400001525878906
2019-04-03,52.290000915527344
2019-04-04,49.790000915527344
2019-04-05,49.4900016784668
2019-04-08,48.79999923706055
2019-04-09,49.2599983215332
2019-04-10,50.52000045776367
2019-04-11,51.0
2019-04-12,52.29999923706055
2019-04-15,51.90999984741211
2019-04-16,51.400001525878906
2019-04-17,49.83000183105469
2019-04-18,49.54999923706055
2019-04-22,50.61000061035156
2019-04-23,51.81999969482422
2019-04-24,51.220001220703125
2019-04-25,51.619998931884766
2019-04-26,52.54999923706055
2019-04-29,53.66999816894531
2019-04-30,53.06999969482422
2019-05-01,52.970001220703125
2019-05-02,49.16999816894531
2019-05-03,51.029998779296875
2019-05-06,51.0
2019-05-07,50.84000015258789
2019-05-08,50.02000045776367
2019-05-09,50.09000015258789
2019-05-10,50.13999938964844
2019-05-13,47.52000045776367
2019-05-14,48.45000076293945
2019-05-15,49.150001525878906
2019-05-16,50.849998474121094
2019-05-17,49.91999816894531
2019-05-20,49.70000076293945
2019-05-21,50.869998931884766
2019-05-22,51.060001373291016
2019-05-23,49.59000015258789
2019-05-24,50.630001068115234
2019-05-28,52.81999969482422
2019-05-29,50.880001068115234
2019-05-30,52.029998779296875
2019-05-31,51.349998474121094
2019-06-03,46.900001525878906
2019-06-04,47.70000076293945
2019-06-05,48.560001373291016
2019-06-06,49.290000915527344
2019-06-07,49.47999954223633
2019-06-10,49.68000030517578
2019-06-11,47.880001068115234
2019-06-12,50.040000915527344
2019-06-13,50.720001220703125
2019-06-14,50.400001525878906
2019-06-17,52.81999969482422
2019-06-18,53.18000030517578
2019-06-19,54.93000030517578
2019-06-20,54.220001220703125
2019-06-21,52.869998931884766
2019-06-24,52.369998931884766
2019-06-25,50.150001525878906
2019-06-26,49.369998931884766
2019-06-27,50.66999816894531
2019-06-28,51.290000915527344
2019-07-01,52.09000015258789
2019-07-02,51.470001220703125
2019-07-03,51.52000045776367
2019-07-05,51.70000076293945
2019-07-08,52.38999938964844
2019-07-09,53.47999954223633
2019-07-10,53.52000045776367
2019-07-11,51.86000061035156
2019-07-12,53.5099983215332
2019-07-15,48.040000915527344
2019-07-16,49.83000183105469
2019-07-17,48.75
2019-07-18,48.43000030517578
2019-07-19,47.470001220703125
2019-07-22,48.16999816894531
2019-07-23,48.34000015258789
2019-07-24,48.459999084472656
2019-07-25,47.88999938964844
2019-07-26,48.099998474121094
2019-07-29,47.90999984741211
2019-07-30,49.380001068115234
2019-07-31,49.369998931884766
2019-08-01,57.58000183105469
2019-08-02,58.029998779296875
2019-08-05,55.5
2019-08-06,56.45000076293945
2019-08-07,58.04999923706055
2019-08-08,62.0
2019-08-09,61.810001373291016
2019-08-12,61.290000915527344
2019-08-13,64.0
2019-08-14,60.84000015258789
2019-08-15,62.04999923706055
2019-08-16,63.540000915527344
2019-08-19,62.279998779296875
2019-08-20,62.5099983215332
2019-08-21,63.790000915527344
2019-08-22,63.709999084472656
2019-08-23,62.630001068115234
2019-08-26,63.70000076293945
2019-08-27,62.90999984741211
2019-08-28,62.779998779296875
2019-08-29,63.650001525878906
2019-08-30,63.209999084472656
2019-09-03,61.650001525878906
2019-09-04,62.29999923706055
2019-09-05,61.25
2019-09-06,61.650001525878906
2019-09-09,58.900001525878906
2019-09-10,56.279998779296875
2019-09-11,55.630001068115234
2019-09-12,55.13999938964844
2019-09-13,53.93000030517578
2019-09-16,54.709999084472656
2019-09-17,56.650001525878906
2019-09-18,57.97999954223633
2019-09-19,58.0
2019-09-20,58.43000030517578
2019-09-23,57.790000915527344
2019-09-24,55.810001373291016
2019-09-25,55.97999954223633
2019-09-26,56.13999938964844
2019-09-27,53.90999984741211
2019-09-30,53.7400016784668
2019-10-01,52.529998779296875
2019-10-02,51.97999954223633
2019-10-03,53.86000061035156
2019-10-04,55.400001525878906
2019-10-07,56.790000915527344
2019-10-08,53.02000045776367
2019-10-09,55.16999816894531
2019-10-10,54.72999954223633
2019-10-11,55.58000183105469
2019-10-14,55.95000076293945
2019-10-15,56.86000061035156
2019-10-16,55.720001220703125
2019-10-17,56.470001220703125
2019-10-18,53.84000015258789
2019-10-21,54.0099983215332
2019-10-22,52.13999938964844
2019-10-23,53.16999816894531
2019-10-24,54.79999923706055
2019-10-25,55.279998779296875
2019-10-28,55.95000076293945
2019-10-29,55.66999816894531
2019-10-30,57.22999954223633
2019-10-31,55.5099983215332
2019-11-01,56.40999984741211
2019-11-04,55.459999084472656
2019-11-05,55.43000030517578
2019-11-06,60.36000061035156
2019-11-07,60.369998931884766
2019-11-08,60.65999984741211
2019-11-11,61.630001068115234
2019-11-12,62.04999923706055
2019-11-13,63.72999954223633
2019-11-14,63.31999969482422
2019-11-15,65.41000366210938
2019-11-18,64.80000305175781
2019-11-19,63.79999923706055
2019-11-20,65.16000366210938
2019-11-21,65.52999877929688
2019-11-22,65.45500183105469
2019-11-25,68.41999816894531
2019-11-26,67.52999877929688
2019-11-27,69.06999969482422
2019-11-29,68.16999816894531
2019-12-02,66.75
2019-12-03,66.9000015258789
2019-12-04,67.16999816894531
2019-12-05,66.76000213623047
2019-12-06,66.12999725341797
2019-12-09,66.11000061035156
2019-12-10,65.73999786376953
2019-12-11,65.37000274658203
2019-12-12,65.06999969482422
2019-12-13,65.9800033569336
2019-12-16,66.75
2019-12-17,66.58999633789062
2019-12-18,65.47000122070312
2019-12-19,66.98999786376953
2019-12-20,66.4800033569336
2019-12-23,66.04000091552734
2019-12-24,66.56999969482422
2019-12-26,66.98999786376953
2019-12-27,66.58000183105469
2019-12-30,65.29000091552734
2019-12-31,65.58000183105469
2020-01-02,66.76000213623047
2020-01-03,67.01000213623047
2020-01-06,68.33000183105469
2020-01-07,67.91000366210938
2020-01-08,70.19999694824219
2020-01-09,71.20500183105469
2020-01-10,71.1500015258789
2020-01-13,72.62000274658203
2020-01-14,71.91999816894531
2020-01-15,72.72000122070312
2020-01-16,73.30999755859375
2020-01-17,73.58000183105469
2020-01-21,73.1500015258789
2020-01-22,71.48999786376953
2020-01-23,70.80000305175781
2020-01-24,70.87000274658203
2020-01-27,70.68499755859375
2020-01-28,72.23999786376953
2020-01-29,71.63999938964844
2020-01-30,72.68000030517578
2020-01-31,71.7300033569336
2020-02-03,72.70999908447266
2020-02-04,75.16999816894531
2020-02-05,73.27999877929688
2020-02-06,73.9800033569336
2020-02-07,73.91999816894531
2020-02-10,75.87999725341797
2020-02-11,75.16999816894531
2020-02-12,75.62999725341797
2020-02-13,75.9800033569336
2020-02-14,76.58999633789062
2020-02-18,76.94000244140625
2020-02-19,78.75
2020-02-20,75.12000274658203
2020-02-21,73.25
2020-02-24,72.29000091552734
2020-02-25,74.02999877929688
2020-02-26,74.05000305175781
2020-02-27,71.75
2020-02-28,73.02999877929688
2020-03-02,72.87999725341797
2020-03-03,72.5
2020-03-04,73.20999908447266
2020-03-05,73.56999969482422
2020-03-06,71.97000122070312
2020-03-09,66.1500015258789
2020-03-10,70.0
2020-03-11,67.26000213623047
2020-03-12,60.95000076293945
2020-03-13,63.349998474121094
2020-03-16,56.45000076293945
2020-03-17,65.45999908447266
2020-03-18,62.77000045776367
2020-03-19,62.79999923706055
2020-03-20,62.59000015258789
2020-03-23,66.79000091552734
2020-03-24,71.0
2020-03-25,69.86000061035156
2020-03-26,74.23999786376953
2020-03-27,73.52999877929688
2020-03-30,76.27999877929688
2020-03-31,76.45999908447266
2020-04-01,73.73999786376953
2020-04-02,75.55999755859375
2020-04-03,73.9000015258789
2020-04-06,77.97000122070312
2020-04-07,76.77999877929688
2020-04-08,79.80000305175781
2020-04-09,78.3499984741211
2020-04-13,79.95999908447266
2020-04-14,83.01000213623047
2020-04-15,85.9800033569336
2020-04-16,90.88999938964844
2020-04-17,92.30000305175781
2020-04-20,94.76000213623047
2020-04-21,93.66999816894531
2020-04-22,95.63999938964844
2020-04-23,96.05999755859375
2020-04-24,97.29000091552734
2020-04-27,97.76000213623047
2020-04-28,96.22000122070312
2020-04-29,94.11000061035156
2020-04-30,92.66999816894531
2020-05-01,91.83000183105469
2020-05-04,95.87999725341797
2020-05-05,96.0199966430664
2020-05-06,105.0999984741211
2020-05-07,103.86000061035156
2020-05-08,104.52999877929688
2020-05-11,105.18000030517578
2020-05-12,104.27999877929688
2020-05-13,100.83000183105469
2020-05-14,103.08000183105469
2020-05-15,106.20999908447266
2020-05-18,103.6500015258789
2020-05-19,103.80000305175781
2020-05-20,103.6500015258789
2020-05-21,103.33999633789062
2020-05-22,104.70999908447266
2020-05-26,95.87999725341797
2020-05-27,98.61000061035156
2020-05-28,100.9000015258789
2020-05-29,104.19999694824219
2020-06-01,107.2300033569336
2020-06-02,107.06999969482422
2020-06-03,100.81999969482422
2020-06-04,94.72000122070312
2020-06-05,97.23999786376953
2020-06-08,96.98999786376953
2020-06-09,96.06999969482422
2020-06-10,100.63999938964844
2020-06-11,101.22000122070312
2020-06-12,100.91999816894531
2020-06-15,103.58000183105469
2020-06-16,104.13999938964844
2020-06-17,103.5199966430664
2020-06-18,103.05999755859375
2020-06-19,100.79000091552734
2020-06-22,108.62999725341797
2020-06-23,106.52999877929688
2020-06-24,103.63999938964844
2020-06-25,106.97000122070312
2020-06-26,107.72000122070312
2020-06-29,107.72000122070312
2020-06-30,110.66999816894531
2020-07-01,114.12999725341797
2020-07-02,113.58000183105469
2020-07-06,115.3499984741211
2020-07-07,114.68000030517578
2020-07-08,118.19999694824219
2020-07-09,120.94000244140625
2020-07-10,119.05999755859375
2020-07-13,110.77999877929688
2020-07-14,112.51000213623047
2020-07-15,112.7300033569336
2020-07-16,110.55999755859375
2020-07-17,112.05999755859375
2020-07-20,118.23999786376953
2020-07-21,116.05999755859375
2020-07-22,115.58000183105469
2020-07-23,112.81999969482422
2020-07-24,111.44000244140625
2020-07-27,114.3499984741211
2020-07-28,113.9800033569336
2020-07-29,116.1500015258789
2020-07-30,117.41999816894531
2020-07-31,120.81999969482422
2020-08-03,129.1300048828125
2020-08-04,129.27000427246094
2020-08-05,128.3000030517578
2020-08-06,127.16000366210938
2020-08-07,123.2699966430664
2020-08-10,115.83999633789062
2020-08-11,112.37000274658203
2020-08-12,115.0999984741211
2020-08-13,119.44999694824219
2020-08-14,119.19999694824219
2020-08-17,122.23999786376953
2020-08-18,124.94000244140625
2020-08-19,124.58999633789062
2020-08-20,128.08999633789062
2020-08-21,125.41000366210938
2020-08-24,123.12999725341797
2020-08-25,123.77999877929688
2020-08-26,128.32000732421875
2020-08-27,126.1500015258789
2020-08-28,125.45999908447266
2020-08-31,127.44000244140625
2020-09-01,129.86000061035156
2020-09-02,127.05999755859375
2020-09-03,119.12000274658203
2020-09-04,115.63999938964844
2020-09-08,111.83999633789062
2020-09-09,117.30999755859375
2020-09-10,119.33000183105469
2020-09-11,116.55999755859375
2020-09-14,119.33999633789062
2020-09-15,120.6500015258789
2020-09-16,119.86000061035156
2020-09-17,119.94000244140625
2020-09-18,122.05999755859375
2020-09-21,126.33000183105469
2020-09-22,126.62999725341797
2020-09-23,123.5999984741211
2020-09-24,121.30000305175781
2020-09-25,125.0199966430664
2020-09-28,126.81999969482422
2020-09-29,128.74000549316406
2020-09-30,129.67999267578125
2020-10-01,131.9499969482422
2020-10-02,132.05999755859375
2020-10-05,133.4199981689453
2020-10-06,135.8699951171875
2020-10-07,139.57000732421875
2020-10-08,136.3800048828125
2020-10-09,140.0800018310547
2020-10-12,142.6300048828125
2020-10-13,145.8000030517578
2020-10-14,144.6699981689453
2020-10-15,146.1999969482422
2020-10-16,145.66000366210938
2020-10-19,145.22999572753906
2020-10-20,144.50999450683594
2020-10-21,141.1999969482422
2020-10-22,139.39999389648438
2020-10-23,142.27999877929688
2020-10-26,141.3000030517578
2020-10-27,145.1999969482422
2020-10-28,143.4199981689453
2020-10-29,143.11000061035156
2020-10-30,151.72000122070312
2020-11-02,144.19000244140625
2020-11-03,149.19000244140625
2020-11-04,162.66000366210938
2020-11-05,163.3000030517578
2020-11-06,164.9600067138672
2020-11-09,141.25999450683594
2020-11-10,138.8300018310547
2020-11-11,143.52000427246094
2020-11-12,145.47999572753906
2020-11-13,141.1699981689453
2020-11-16,140.5800018310547
2020-11-17,140.58999633789062
2020-11-18,139.92999267578125
2020-11-19,146.16000366210938
2020-11-20,148.6699981689453
2020-11-23,148.02999877929688
2020-11-24,143.0399932861328
2020-11-25,144.38999938964844
2020-11-27,151.1300048828125
2020-11-30,155.1999969482422
2020-12-01,154.8699951171875
2020-12-02,155.0
2020-12-03,155.14999389648438
2020-12-04,151.52999877929688
2020-12-07,152.6300048828125
2020-12-08,151.1999969482422
2020-12-09,152.0
2020-12-10,159.27000427246094
2020-12-11,162.57000732421875
2020-12-14,164.82000732421875
2020-12-15,167.44000244140625
2020-12-16,168.91000366210938
2020-12-17,172.3800048828125
2020-12-18,176.60000610351562
2020-12-21,179.42999267578125
2020-12-22,186.64999389648438
2020-12-23,179.99000549316406
2020-12-24,180.0399932861328
2020-12-28,176.16000366210938
2020-12-29,173.5
2020-12-30,174.80999755859375
2020-12-31,174.39999389648438
2021-01-04,173.14999389648438
2021-01-05,174.0
2021-01-06,166.22000122070312
2021-01-07,174.64999389648438
2021-01-08,174.0
2021-01-11,171.33999633789062
2021-01-12,172.64999389648438
2021-01-13,173.69000244140625
2021-01-14,171.5
2021-01-15,169.91000366210938
2021-01-19,169.83999633789062
2021-01-20,178.8699951171875
2021-01-21,180.33999633789062
2021-01-22,179.27000427246094
2021-01-25,173.33999633789062
2021-01-26,164.0
2021-01-27,158.16000366210938
2021-01-28,165.74000549316406
2021-01-29,166.25
2021-02-01,167.25999450683594
2021-02-02,173.02000427246094
2021-02-03,170.49000549316406
2021-02-04,170.89999389648438
2021-02-05,173.22000122070312
2021-02-08,174.72000122070312
2021-02-09,177.00999450683594
2021-02-10,174.9499969482422
2021-02-11,174.97999572753906
2021-02-12,181.9199981689453
2021-02-16,182.74000549316406
2021-02-17,180.0399932861328
2021-02-18,182.3300018310547
2021-02-19,190.47000122070312
2021-02-22,166.77999877929688
2021-02-23,178.08999633789062
2021-02-24,181.77000427246094
2021-02-25,181.1999969482422
2021-02-26,185.24000549316406
2021-03-01,197.7899932861328
2021-03-02,187.55999755859375
2021-03-03,174.89999389648438
2021-03-04,166.1300048828125
2021-03-05,161.10000610351562
2021-03-08,153.80999755859375
2021-03-09,160.47999572753906
2021-03-10,160.74000549316406
2021-03-11,170.8000030517578
2021-03-12,168.44000244140625
2021-03-15,168.52000427246094
2021-03-16,168.60000610351562
2021-03-17,168.4600067138672
2021-03-18,162.05999755859375
2021-03-19,162.8800048828125
2021-03-22,164.60000610351562
2021-03-23,166.97999572753906
2021-03-24,158.5399932861328
2021-03-25,158.8800048828125
2021-03-26,156.80999755859375
2021-03-29,151.86000061035156
2021-03-30,151.44000244140625
2021-03-31,156.3300018310547
2021-04-01,164.22000122070312
2021-04-05,162.49000549316406
2021-04-06,167.97000122070312
2021-04-07,163.97000122070312
2021-04-08,172.99000549316406
2021-04-09,172.72999572753906
2021-04-12,176.27999877929688
2021-04-13,178.99000549316406
2021-04-14,173.91000366210938
2021-04-15,178.75
2021-04-16,177.42999267578125
2021-04-19,174.52999877929688
2021-04-20,172.52000427246094
2021-04-21,171.8000030517578
2021-04-22,173.74000549316406
2021-04-23,175.39999389648438
2021-04-26,179.9499969482422
2021-04-27,179.50999450683594
2021-04-28,179.5
2021-04-29,174.25999450683594
2021-04-30,187.97000122070312
2021-05-03,181.1300048828125
2021-05-04,172.3000030517578
2021-05-05,171.0399932861328
2021-05-06,167.25
2021-05-07,170.13999938964844
2021-05-10,166.49000549316406
2021-05-11,167.8800048828125
2021-05-12,162.0
2021-05-13,159.5
2021-05-14,164.5
