,BAB
2010-04-13,25.149999618530273
2010-04-14,25.110000610351562
2010-04-15,25.049999237060547
2010-04-16,25.18000030517578
2010-04-19,25.09000015258789
2010-04-20,25.15999984741211
2010-04-21,25.309999465942383
2010-04-22,25.260000228881836
2010-04-23,25.229999542236328
2010-04-26,25.25
2010-04-27,25.540000915527344
2010-04-28,25.43000030517578
2010-04-29,25.489999771118164
2010-04-30,25.670000076293945
2010-05-03,25.670000076293945
2010-05-04,25.979999542236328
2010-05-05,26.040000915527344
2010-05-06,26.280000686645508
2010-05-07,25.989999771118164
2010-05-10,25.829999923706055
2010-05-11,25.969999313354492
2010-05-12,25.780000686645508
2010-05-13,25.969999313354492
2010-05-14,26.030000686645508
2010-05-17,25.8700008392334
2010-05-18,26.1200008392334
2010-05-19,26.040000915527344
2010-05-20,26.219999313354492
2010-05-21,26.239999771118164
2010-05-24,26.270000457763672
2010-05-25,26.1299991607666
2010-05-26,25.950000762939453
2010-05-27,25.709999084472656
2010-05-28,25.829999923706055
2010-06-01,26.0
2010-06-02,25.940000534057617
2010-06-03,25.799999237060547
2010-06-04,26.079999923706055
2010-06-07,26.059999465942383
2010-06-08,26.020000457763672
2010-06-09,26.110000610351562
2010-06-10,25.739999771118164
2010-06-11,26.049999237060547
2010-06-14,25.989999771118164
2010-06-15,25.780000686645508
2010-06-16,25.799999237060547
2010-06-17,25.950000762939453
2010-06-18,25.8700008392334
2010-06-21,25.799999237060547
2010-06-22,25.959999084472656
2010-06-23,26.010000228881836
2010-06-24,25.950000762939453
2010-06-25,26.020000457763672
2010-06-28,26.020000457763672
2010-06-29,26.18000030517578
2010-06-30,26.100000381469727
2010-07-01,26.1200008392334
2010-07-02,25.969999313354492
2010-07-06,26.1299991607666
2010-07-07,25.809999465942383
2010-07-08,25.780000686645508
2010-07-09,25.760000228881836
2010-07-12,25.729999542236328
2010-07-13,25.690000534057617
2010-07-14,25.979999542236328
2010-07-15,26.0
2010-07-16,26.0
2010-07-19,25.8799991607666
2010-07-20,25.889999389648438
2010-07-21,26.110000610351562
2010-07-22,25.969999313354492
2010-07-23,25.90999984741211
2010-07-26,25.920000076293945
2010-07-27,25.889999389648438
2010-07-28,25.93000030517578
2010-07-29,25.940000534057617
2010-07-30,26.040000915527344
2010-08-02,25.940000534057617
2010-08-03,26.049999237060547
2010-08-04,26.0
2010-08-05,26.1299991607666
2010-08-06,26.270000457763672
2010-08-09,26.149999618530273
2010-08-10,26.200000762939453
2010-08-11,26.399999618530273
2010-08-12,26.299999237060547
2010-08-13,26.3700008392334
2010-08-16,26.579999923706055
2010-08-17,26.450000762939453
2010-08-18,26.559999465942383
2010-08-19,26.690000534057617
2010-08-20,26.709999084472656
2010-08-23,26.729999542236328
2010-08-24,26.950000762939453
2010-08-25,26.81999969482422
2010-08-26,27.0
2010-08-27,26.59000015258789
2010-08-30,26.950000762939453
2010-08-31,26.989999771118164
2010-09-01,26.790000915527344
2010-09-02,26.670000076293945
2010-09-03,26.469999313354492
2010-09-07,26.829999923706055
2010-09-08,26.690000534057617
2010-09-09,26.40999984741211
2010-09-10,26.40999984741211
2010-09-13,26.43000030517578
2010-09-14,26.579999923706055
2010-09-15,26.34000015258789
2010-09-16,26.209999084472656
2010-09-17,26.290000915527344
2010-09-20,26.389999389648438
2010-09-21,26.600000381469727
2010-09-22,26.610000610351562
2010-09-23,26.75
2010-09-24,26.549999237060547
2010-09-27,26.790000915527344
2010-09-28,26.8799991607666
2010-09-29,26.799999237060547
2010-09-30,26.799999237060547
2010-10-01,26.760000228881836
2010-10-04,26.75
2010-10-05,26.719999313354492
2010-10-06,26.81999969482422
2010-10-07,26.75
2010-10-08,26.709999084472656
2010-10-11,26.709999084472656
2010-10-12,26.6200008392334
2010-10-13,26.59000015258789
2010-10-14,26.3799991607666
2010-10-15,26.030000686645508
2010-10-18,26.219999313354492
2010-10-19,26.280000686645508
2010-10-20,26.389999389648438
2010-10-21,26.200000762939453
2010-10-22,26.34000015258789
2010-10-25,26.360000610351562
2010-10-26,26.1200008392334
2010-10-27,26.010000228881836
2010-10-28,26.059999465942383
2010-10-29,26.170000076293945
2010-11-01,26.09000015258789
2010-11-02,26.239999771118164
2010-11-03,26.010000228881836
2010-11-04,26.059999465942383
2010-11-05,26.040000915527344
2010-11-08,26.100000381469727
2010-11-09,25.729999542236328
2010-11-10,25.790000915527344
2010-11-11,25.75
2010-11-12,25.59000015258789
2010-11-15,24.920000076293945
2010-11-16,25.18000030517578
2010-11-17,25.40999984741211
2010-11-18,25.43000030517578
2010-11-19,25.530000686645508
2010-11-22,25.559999465942383
2010-11-23,25.559999465942383
2010-11-24,25.40999984741211
2010-11-26,25.510000228881836
2010-11-29,25.469999313354492
2010-11-30,25.469999313354492
2010-12-01,25.309999465942383
2010-12-02,25.15999984741211
2010-12-03,25.15999984741211
2010-12-06,25.399999618530273
2010-12-07,25.0
2010-12-08,25.09000015258789
2010-12-09,25.0
2010-12-10,25.059999465942383
2010-12-13,25.1200008392334
2010-12-14,24.979999542236328
2010-12-15,24.700000762939453
2010-12-16,24.979999542236328
2010-12-17,25.020000457763672
2010-12-20,24.81999969482422
2010-12-21,24.8700008392334
2010-12-22,24.8799991607666
2010-12-23,24.920000076293945
2010-12-27,24.959999084472656
2010-12-28,24.75
2010-12-29,24.950000762939453
2010-12-30,24.8799991607666
2010-12-31,25.079999923706055
2011-01-03,25.049999237060547
2011-01-04,25.0
2011-01-05,24.850000381469727
2011-01-06,24.989999771118164
2011-01-07,25.049999237060547
2011-01-10,25.079999923706055
2011-01-11,25.110000610351562
2011-01-12,25.100000381469727
2011-01-13,25.34000015258789
2011-01-14,25.020000457763672
2011-01-18,24.969999313354492
2011-01-19,25.1200008392334
2011-01-20,24.93000030517578
2011-01-21,25.06999969482422
2011-01-24,25.040000915527344
2011-01-25,25.15999984741211
2011-01-26,25.0
2011-01-27,25.010000228881836
2011-01-28,25.09000015258789
2011-01-31,24.860000610351562
2011-02-01,24.860000610351562
2011-02-02,24.780000686645508
2011-02-03,24.700000762939453
2011-02-04,24.600000381469727
2011-02-07,24.690000534057617
2011-02-08,24.530000686645508
2011-02-09,24.68000030517578
2011-02-10,24.59000015258789
2011-02-11,24.739999771118164
2011-02-14,24.770000457763672
2011-02-15,24.780000686645508
2011-02-16,24.75
2011-02-17,24.809999465942383
2011-02-18,24.8799991607666
2011-02-22,24.959999084472656
2011-02-23,25.030000686645508
2011-02-24,25.100000381469727
2011-02-25,25.229999542236328
2011-02-28,25.280000686645508
2011-03-01,25.309999465942383
2011-03-02,25.110000610351562
2011-03-03,24.950000762939453
2011-03-04,25.059999465942383
2011-03-07,25.049999237060547
2011-03-08,25.040000915527344
2011-03-09,25.1299991607666
2011-03-10,25.399999618530273
2011-03-11,25.299999237060547
2011-03-14,25.350000381469727
2011-03-15,25.290000915527344
2011-03-16,25.43000030517578
2011-03-17,25.420000076293945
2011-03-18,25.440000534057617
2011-03-21,25.350000381469727
2011-03-22,25.350000381469727
2011-03-23,25.360000610351562
2011-03-24,25.329999923706055
2011-03-25,25.260000228881836
2011-03-28,25.290000915527344
2011-03-29,25.200000762939453
2011-03-30,25.219999313354492
2011-03-31,25.190000534057617
2011-04-01,25.299999237060547
2011-04-04,25.31999969482422
2011-04-05,25.280000686645508
2011-04-06,25.170000076293945
2011-04-07,25.15999984741211
2011-04-08,25.139999389648438
2011-04-11,25.200000762939453
2011-04-12,25.309999465942383
2011-04-13,25.399999618530273
2011-04-14,25.420000076293945
2011-04-15,25.489999771118164
2011-04-18,25.450000762939453
2011-04-19,25.549999237060547
2011-04-20,25.559999465942383
2011-04-21,25.56999969482422
2011-04-25,25.649999618530273
2011-04-26,25.84000015258789
2011-04-27,25.739999771118164
2011-04-28,25.860000610351562
2011-04-29,25.84000015258789
2011-05-02,25.920000076293945
2011-05-03,25.959999084472656
2011-05-04,26.06999969482422
2011-05-05,26.219999313354492
2011-05-06,26.239999771118164
2011-05-09,26.309999465942383
2011-05-10,26.18000030517578
2011-05-11,26.31999969482422
2011-05-12,26.25
2011-05-13,26.280000686645508
2011-05-16,26.299999237060547
2011-05-17,26.440000534057617
2011-05-18,26.350000381469727
2011-05-19,26.3700008392334
2011-05-20,26.40999984741211
2011-05-23,26.389999389648438
2011-05-24,26.489999771118164
2011-05-25,26.40999984741211
2011-05-26,26.6299991607666
2011-05-27,26.6299991607666
2011-05-31,26.639999389648438
2011-06-01,26.790000915527344
2011-06-02,26.559999465942383
2011-06-03,26.610000610351562
2011-06-06,26.579999923706055
2011-06-07,26.510000228881836
2011-06-08,26.75
2011-06-09,26.649999618530273
2011-06-10,26.700000762939453
2011-06-13,26.729999542236328
2011-06-14,26.520000457763672
2011-06-15,26.649999618530273
2011-06-16,26.690000534057617
2011-06-17,26.579999923706055
2011-06-20,26.56999969482422
2011-06-21,26.540000915527344
2011-06-22,26.549999237060547
2011-06-23,26.600000381469727
2011-06-24,26.530000686645508
2011-06-27,26.399999618530273
2011-06-28,26.229999542236328
2011-06-29,26.110000610351562
2011-06-30,25.989999771118164
2011-07-01,26.030000686645508
2011-07-05,26.020000457763672
2011-07-06,26.110000610351562
2011-07-07,26.18000030517578
2011-07-08,26.399999618530273
2011-07-11,26.6200008392334
2011-07-12,26.700000762939453
2011-07-13,26.670000076293945
2011-07-14,26.540000915527344
2011-07-15,26.6299991607666
2011-07-18,26.56999969482422
2011-07-19,26.770000457763672
2011-07-20,26.510000228881836
2011-07-21,26.510000228881836
2011-07-22,26.690000534057617
2011-07-25,26.559999465942383
2011-07-26,26.649999618530273
2011-07-27,26.65999984741211
2011-07-28,26.68000030517578
2011-07-29,26.959999084472656
2011-08-01,27.06999969482422
2011-08-02,27.489999771118164
2011-08-03,27.440000534057617
2011-08-04,27.790000915527344
2011-08-05,27.139999389648438
2011-08-08,25.979999542236328
2011-08-09,27.18000030517578
2011-08-10,27.200000762939453
2011-08-11,26.600000381469727
2011-08-12,26.8799991607666
2011-08-15,27.09000015258789
2011-08-16,27.389999389648438
2011-08-17,27.540000915527344
2011-08-18,27.709999084472656
2011-08-19,27.850000381469727
2011-08-22,27.899999618530273
2011-08-23,27.639999389648438
2011-08-24,27.299999237060547
2011-08-25,27.459999084472656
2011-08-26,27.610000610351562
2011-08-29,27.3700008392334
2011-08-30,27.670000076293945
2011-08-31,27.40999984741211
2011-09-01,27.68000030517578
2011-09-02,28.219999313354492
2011-09-06,28.350000381469727
2011-09-07,28.139999389648438
2011-09-08,28.139999389648438
2011-09-09,28.329999923706055
2011-09-12,28.329999923706055
2011-09-13,28.260000228881836
2011-09-14,28.389999389648438
2011-09-15,28.219999313354492
2011-09-16,28.34000015258789
2011-09-19,28.40999984741211
2011-09-20,28.459999084472656
2011-09-21,28.5
2011-09-22,29.170000076293945
2011-09-23,28.799999237060547
2011-09-26,28.780000686645508
2011-09-27,28.309999465942383
2011-09-28,28.34000015258789
2011-09-29,28.510000228881836
2011-09-30,28.81999969482422
2011-10-03,29.239999771118164
2011-10-04,29.059999465942383
2011-10-05,29.049999237060547
2011-10-06,28.690000534057617
2011-10-07,28.700000762939453
2011-10-10,28.489999771118164
2011-10-11,28.479999542236328
2011-10-12,28.15999984741211
2011-10-13,28.190000534057617
2011-10-14,28.06999969482422
2011-10-17,28.06999969482422
2011-10-18,27.93000030517578
2011-10-19,27.6299991607666
2011-10-20,27.729999542236328
2011-10-21,27.760000228881836
2011-10-24,27.760000228881836
2011-10-25,28.149999618530273
2011-10-26,27.920000076293945
2011-10-27,27.510000228881836
2011-10-28,27.760000228881836
2011-10-31,28.299999237060547
2011-11-01,28.809999465942383
2011-11-02,28.489999771118164
2011-11-03,28.34000015258789
2011-11-04,28.3799991607666
2011-11-07,28.459999084472656
2011-11-08,28.350000381469727
2011-11-09,28.75
2011-11-10,28.540000915527344
2011-11-11,28.40999984741211
2011-11-14,28.540000915527344
2011-11-15,28.40999984741211
2011-11-16,28.530000686645508
2011-11-17,28.56999969482422
2011-11-18,28.65999984741211
2011-11-21,28.739999771118164
2011-11-22,28.90999984741211
2011-11-23,29.06999969482422
2011-11-25,28.8700008392334
2011-11-28,28.770000457763672
2011-11-29,28.6200008392334
2011-11-30,28.459999084472656
2011-12-01,28.420000076293945
2011-12-02,28.520000457763672
2011-12-05,28.469999313354492
2011-12-06,28.3700008392334
2011-12-07,28.360000610351562
2011-12-08,28.59000015258789
2011-12-09,28.25
2011-12-12,28.360000610351562
2011-12-13,28.540000915527344
2011-12-14,28.790000915527344
2011-12-15,28.639999389648438
2011-12-16,28.760000228881836
2011-12-19,28.899999618530273
2011-12-20,28.65999984741211
2011-12-21,28.639999389648438
2011-12-22,28.81999969482422
2011-12-23,28.600000381469727
2011-12-27,28.489999771118164
2011-12-28,28.690000534057617
2011-12-29,28.770000457763672
2011-12-30,28.700000762939453
2012-01-03,28.559999465942383
2012-01-04,28.309999465942383
2012-01-05,28.40999984741211
2012-01-06,28.579999923706055
2012-01-09,28.600000381469727
2012-01-10,28.600000381469727
2012-01-11,28.850000381469727
2012-01-12,28.850000381469727
2012-01-13,28.8799991607666
2012-01-17,29.0
2012-01-18,28.889999389648438
2012-01-19,28.799999237060547
2012-01-20,28.670000076293945
2012-01-23,28.610000610351562
2012-01-24,28.59000015258789
2012-01-25,28.579999923706055
2012-01-26,28.709999084472656
2012-01-27,28.850000381469727
2012-01-30,29.139999389648438
2012-01-31,29.389999389648438
2012-02-01,29.309999465942383
2012-02-02,29.299999237060547
2012-02-03,29.030000686645508
2012-02-06,29.239999771118164
2012-02-07,29.09000015258789
2012-02-08,29.06999969482422
2012-02-09,29.040000915527344
2012-02-10,29.25
2012-02-13,29.290000915527344
2012-02-14,29.450000762939453
2012-02-15,29.309999465942383
2012-02-16,29.219999313354492
2012-02-17,29.190000534057617
2012-02-21,29.100000381469727
2012-02-22,29.270000457763672
2012-02-23,29.25
2012-02-24,29.31999969482422
2012-02-27,29.520000457763672
2012-02-28,29.479999542236328
2012-02-29,29.420000076293945
2012-03-01,29.229999542236328
2012-03-02,29.40999984741211
2012-03-05,29.3700008392334
2012-03-06,29.520000457763672
2012-03-07,29.540000915527344
2012-03-08,29.399999618530273
2012-03-09,29.43000030517578
2012-03-12,29.43000030517578
2012-03-13,29.190000534057617
2012-03-14,28.809999465942383
2012-03-15,28.670000076293945
2012-03-16,28.700000762939453
2012-03-19,28.469999313354492
2012-03-20,28.56999969482422
2012-03-21,28.709999084472656
2012-03-22,28.829999923706055
2012-03-23,29.030000686645508
2012-03-26,29.020000457763672
2012-03-27,29.15999984741211
2012-03-28,29.010000228881836
2012-03-29,29.15999984741211
2012-03-30,29.059999465942383
2012-04-02,29.149999618530273
2012-04-03,28.959999084472656
2012-04-04,29.09000015258789
2012-04-05,29.239999771118164
2012-04-09,29.469999313354492
2012-04-10,29.600000381469727
2012-04-11,29.440000534057617
2012-04-12,29.3799991607666
2012-04-13,29.43000030517578
2012-04-16,29.399999618530273
2012-04-17,29.540000915527344
2012-04-18,29.459999084472656
2012-04-19,29.469999313354492
2012-04-20,29.450000762939453
2012-04-23,29.56999969482422
2012-04-24,29.510000228881836
2012-04-25,29.440000534057617
2012-04-26,29.479999542236328
2012-04-27,29.479999542236328
2012-04-30,29.440000534057617
2012-05-01,29.3700008392334
2012-05-02,29.440000534057617
2012-05-03,29.440000534057617
2012-05-04,29.600000381469727
2012-05-07,29.59000015258789
2012-05-08,29.639999389648438
2012-05-09,29.68000030517578
2012-05-10,29.65999984741211
2012-05-11,29.729999542236328
2012-05-14,29.8799991607666
2012-05-15,29.799999237060547
2012-05-16,29.799999237060547
2012-05-17,29.940000534057617
2012-05-18,29.8700008392334
2012-05-21,29.829999923706055
2012-05-22,29.700000762939453
2012-05-23,29.739999771118164
2012-05-24,29.690000534057617
2012-05-25,29.700000762939453
2012-05-29,29.700000762939453
2012-05-30,29.959999084472656
2012-05-31,30.040000915527344
2012-06-01,30.25
2012-06-04,30.139999389648438
2012-06-05,30.010000228881836
2012-06-06,29.739999771118164
2012-06-07,29.860000610351562
2012-06-08,29.920000076293945
2012-06-11,29.940000534057617
2012-06-12,29.81999969482422
2012-06-13,30.010000228881836
2012-06-14,29.84000015258789
2012-06-15,29.8700008392334
2012-06-18,29.889999389648438
2012-06-19,29.65999984741211
2012-06-20,29.729999542236328
2012-06-21,29.829999923706055
2012-06-22,29.700000762939453
2012-06-25,29.850000381469727
2012-06-26,29.799999237060547
2012-06-27,29.809999465942383
2012-06-28,29.829999923706055
2012-06-29,29.700000762939453
2012-07-02,29.889999389648438
2012-07-03,29.760000228881836
2012-07-05,29.860000610351562
2012-07-06,30.010000228881836
2012-07-09,30.149999618530273
2012-07-10,30.18000030517578
2012-07-11,30.200000762939453
2012-07-12,30.350000381469727
2012-07-13,30.149999618530273
2012-07-16,30.299999237060547
2012-07-17,30.219999313354492
2012-07-18,30.219999313354492
2012-07-19,30.200000762939453
2012-07-20,30.5
2012-07-23,30.639999389648438
2012-07-24,30.760000228881836
2012-07-25,30.809999465942383
2012-07-26,30.670000076293945
2012-07-27,30.40999984741211
2012-07-30,30.6200008392334
2012-07-31,30.610000610351562
2012-08-01,30.450000762939453
2012-08-02,30.450000762939453
2012-08-03,30.329999923706055
2012-08-06,30.399999618530273
2012-08-07,30.15999984741211
2012-08-08,30.1200008392334
2012-08-09,30.059999465942383
2012-08-10,30.18000030517578
2012-08-13,30.190000534057617
2012-08-14,29.90999984741211
2012-08-15,29.6299991607666
2012-08-16,29.469999313354492
2012-08-17,29.65999984741211
2012-08-20,29.729999542236328
2012-08-21,29.760000228881836
2012-08-22,29.8799991607666
2012-08-23,30.040000915527344
2012-08-24,30.110000610351562
2012-08-27,30.239999771118164
2012-08-28,30.260000228881836
2012-08-29,30.209999084472656
2012-08-30,30.260000228881836
2012-08-31,30.43000030517578
2012-09-04,30.420000076293945
2012-09-05,30.3799991607666
2012-09-06,30.110000610351562
2012-09-07,30.139999389648438
2012-09-10,30.219999313354492
2012-09-11,30.049999237060547
2012-09-12,29.889999389648438
2012-09-13,29.899999618530273
2012-09-14,29.1200008392334
2012-09-17,29.530000686645508
2012-09-18,29.56999969482422
2012-09-19,29.729999542236328
2012-09-20,29.84000015258789
2012-09-21,29.81999969482422
2012-09-24,29.959999084472656
2012-09-25,30.100000381469727
2012-09-26,30.209999084472656
2012-09-27,30.110000610351562
2012-09-28,30.059999465942383
2012-10-01,30.1299991607666
2012-10-02,30.1299991607666
2012-10-03,30.1299991607666
2012-10-04,29.979999542236328
2012-10-05,29.81999969482422
2012-10-08,29.959999084472656
2012-10-09,29.81999969482422
2012-10-10,29.889999389648438
2012-10-11,30.0
2012-10-12,30.1200008392334
2012-10-15,30.040000915527344
2012-10-16,29.770000457763672
2012-10-17,29.610000610351562
2012-10-18,29.6200008392334
2012-10-19,29.81999969482422
2012-10-22,29.770000457763672
2012-10-23,30.040000915527344
2012-10-24,29.90999984741211
2012-10-25,29.920000076293945
2012-10-26,30.049999237060547
2012-10-31,30.15999984741211
2012-11-01,30.100000381469727
2012-11-02,30.100000381469727
2012-11-05,30.110000610351562
2012-11-06,30.030000686645508
2012-11-07,30.280000686645508
2012-11-08,30.649999618530273
2012-11-09,30.59000015258789
2012-11-12,30.600000381469727
2012-11-13,30.65999984741211
2012-11-14,30.610000610351562
2012-11-15,30.489999771118164
2012-11-16,30.59000015258789
2012-11-19,30.440000534057617
2012-11-20,30.31999969482422
2012-11-21,30.31999969482422
2012-11-23,30.299999237060547
2012-11-26,30.389999389648438
2012-11-27,30.469999313354492
2012-11-28,30.6200008392334
2012-11-29,30.579999923706055
2012-11-30,30.520000457763672
2012-12-03,30.559999465942383
2012-12-04,30.65999984741211
2012-12-05,30.649999618530273
2012-12-06,30.719999313354492
2012-12-07,30.6200008392334
2012-12-10,30.639999389648438
2012-12-11,30.559999465942383
2012-12-12,30.399999618530273
2012-12-13,30.440000534057617
2012-12-14,30.389999389648438
2012-12-17,30.139999389648438
2012-12-18,29.889999389648438
2012-12-19,30.0
2012-12-20,30.100000381469727
2012-12-21,30.299999237060547
2012-12-24,30.25
2012-12-26,30.329999923706055
2012-12-27,30.3700008392334
2012-12-28,30.540000915527344
2012-12-31,30.239999771118164
2013-01-02,30.219999313354492
2013-01-03,30.030000686645508
2013-01-04,29.959999084472656
2013-01-07,29.90999984741211
2013-01-08,30.18000030517578
2013-01-09,30.18000030517578
2013-01-10,30.059999465942383
2013-01-11,30.1200008392334
2013-01-14,30.110000610351562
2013-01-15,30.020000457763672
2013-01-16,30.139999389648438
2013-01-17,29.979999542236328
2013-01-18,30.219999313354492
2013-01-22,30.260000228881836
2013-01-23,30.299999237060547
2013-01-24,30.219999313354492
2013-01-25,30.020000457763672
2013-01-28,29.989999771118164
2013-01-29,29.8799991607666
2013-01-30,29.940000534057617
2013-01-31,30.040000915527344
2013-02-01,29.959999084472656
2013-02-04,30.200000762939453
2013-02-05,30.049999237060547
2013-02-06,30.139999389648438
2013-02-07,30.1200008392334
2013-02-08,30.219999313354492
2013-02-11,30.200000762939453
2013-02-12,30.170000076293945
2013-02-13,30.110000610351562
2013-02-14,30.170000076293945
2013-02-15,30.010000228881836
2013-02-19,30.040000915527344
2013-02-20,30.059999465942383
2013-02-21,30.1200008392334
2013-02-22,30.18000030517578
2013-02-25,30.440000534057617
2013-02-26,30.450000762939453
2013-02-27,30.5
2013-02-28,30.540000915527344
2013-03-01,30.6200008392334
2013-03-04,30.610000610351562
2013-03-05,30.540000915527344
2013-03-06,30.350000381469727
2013-03-07,30.229999542236328
2013-03-08,30.06999969482422
2013-03-11,30.030000686645508
2013-03-12,30.06999969482422
2013-03-13,30.059999465942383
2013-03-14,30.06999969482422
2013-03-15,30.09000015258789
2013-03-18,30.190000534057617
2013-03-19,30.270000457763672
2013-03-20,30.1299991607666
2013-03-21,30.190000534057617
2013-03-22,30.229999542236328
2013-03-25,30.18000030517578
2013-03-26,30.229999542236328
2013-03-27,30.31999969482422
2013-03-28,30.290000915527344
2013-04-01,30.31999969482422
2013-04-02,30.190000534057617
2013-04-03,30.40999984741211
2013-04-04,30.540000915527344
2013-04-05,30.709999084472656
2013-04-08,30.649999618530273
2013-04-09,30.68000030517578
2013-04-10,30.639999389648438
2013-04-11,30.75
2013-04-12,30.84000015258789
2013-04-15,30.829999923706055
2013-04-16,30.700000762939453
2013-04-17,30.829999923706055
2013-04-18,30.81999969482422
2013-04-19,30.850000381469727
2013-04-22,30.8799991607666
2013-04-23,30.8700008392334
2013-04-24,30.899999618530273
2013-04-25,30.8700008392334
2013-04-26,31.030000686645508
2013-04-29,30.969999313354492
2013-04-30,30.90999984741211
2013-05-01,31.100000381469727
2013-05-02,31.079999923706055
2013-05-03,30.780000686645508
2013-05-06,30.719999313354492
2013-05-07,30.700000762939453
2013-05-08,30.709999084472656
2013-05-09,30.729999542236328
2013-05-10,30.579999923706055
2013-05-13,30.479999542236328
2013-05-14,30.360000610351562
2013-05-15,30.299999237060547
2013-05-16,30.450000762939453
2013-05-17,30.350000381469727
2013-05-20,30.34000015258789
2013-05-21,30.469999313354492
2013-05-22,30.139999389648438
2013-05-23,30.25
2013-05-24,30.329999923706055
2013-05-28,29.969999313354492
2013-05-29,30.149999618530273
2013-05-30,30.06999969482422
2013-05-31,29.950000762939453
2013-06-03,30.030000686645508
2013-06-04,29.899999618530273
2013-06-05,30.059999465942383
2013-06-06,29.959999084472656
2013-06-07,29.68000030517578
2013-06-10,29.6200008392334
2013-06-11,29.510000228881836
2013-06-12,28.739999771118164
2013-06-13,28.950000762939453
2013-06-14,28.739999771118164
2013-06-17,28.8700008392334
2013-06-18,28.920000076293945
2013-06-19,28.690000534057617
2013-06-20,28.239999771118164
2013-06-21,27.68000030517578
2013-06-24,27.719999313354492
2013-06-25,27.829999923706055
2013-06-26,28.040000915527344
2013-06-27,28.209999084472656
2013-06-28,28.18000030517578
2013-07-01,28.270000457763672
2013-07-02,28.329999923706055
2013-07-03,28.290000915527344
2013-07-05,27.700000762939453
2013-07-08,27.860000610351562
2013-07-09,27.700000762939453
2013-07-10,27.649999618530273
2013-07-11,28.030000686645508
2013-07-12,28.079999923706055
2013-07-15,28.0
2013-07-16,28.040000915527344
2013-07-17,28.229999542236328
2013-07-18,27.979999542236328
2013-07-19,28.020000457763672
2013-07-22,28.020000457763672
2013-07-23,27.940000534057617
2013-07-24,27.760000228881836
2013-07-25,27.739999771118164
2013-07-26,27.739999771118164
2013-07-29,27.709999084472656
2013-07-30,27.770000457763672
2013-07-31,27.770000457763672
2013-08-01,27.459999084472656
2013-08-02,27.729999542236328
2013-08-05,27.799999237060547
2013-08-06,27.649999618530273
2013-08-07,27.690000534057617
2013-08-08,27.690000534057617
2013-08-09,27.719999313354492
2013-08-12,27.780000686645508
2013-08-13,27.540000915527344
2013-08-14,27.639999389648438
2013-08-15,27.209999084472656
2013-08-16,27.110000610351562
2013-08-19,26.989999771118164
2013-08-20,27.110000610351562
2013-08-21,26.93000030517578
2013-08-22,27.049999237060547
2013-08-23,27.09000015258789
2013-08-26,27.200000762939453
2013-08-27,27.25
2013-08-28,27.1200008392334
2013-08-29,27.200000762939453
2013-08-30,27.260000228881836
2013-09-03,27.049999237060547
2013-09-04,27.059999465942383
2013-09-05,26.969999313354492
2013-09-06,27.020000457763672
2013-09-09,26.950000762939453
2013-09-10,26.8799991607666
2013-09-11,27.030000686645508
2013-09-12,26.93000030517578
2013-09-13,26.889999389648438
2013-09-16,26.84000015258789
2013-09-17,27.010000228881836
2013-09-18,27.219999313354492
2013-09-19,27.020000457763672
2013-09-20,27.149999618530273
2013-09-23,27.229999542236328
2013-09-24,27.309999465942383
2013-09-25,27.389999389648438
2013-09-26,27.25
2013-09-27,27.260000228881836
2013-09-30,27.290000915527344
2013-10-01,27.260000228881836
2013-10-02,27.229999542236328
2013-10-03,27.399999618530273
2013-10-04,27.420000076293945
2013-10-07,27.3700008392334
2013-10-08,27.299999237060547
2013-10-09,27.3700008392334
2013-10-10,27.389999389648438
2013-10-11,27.3700008392334
2013-10-14,27.309999465942383
2013-10-15,27.09000015258789
2013-10-16,27.3799991607666
2013-10-17,27.489999771118164
2013-10-18,27.6299991607666
2013-10-21,27.600000381469727
2013-10-22,27.760000228881836
2013-10-23,27.850000381469727
2013-10-24,27.829999923706055
2013-10-25,27.799999237060547
2013-10-28,27.780000686645508
2013-10-29,27.84000015258789
2013-10-30,27.729999542236328
2013-10-31,27.770000457763672
2013-11-01,27.59000015258789
2013-11-04,27.809999465942383
2013-11-05,27.6200008392334
2013-11-06,27.68000030517578
2013-11-07,27.68000030517578
2013-11-08,27.280000686645508
2013-11-11,27.280000686645508
2013-11-12,27.350000381469727
2013-11-13,27.43000030517578
2013-11-14,27.489999771118164
2013-11-15,27.489999771118164
2013-11-18,27.6200008392334
2013-11-19,27.479999542236328
2013-11-20,27.329999923706055
2013-11-21,27.3700008392334
2013-11-22,27.530000686645508
2013-11-25,27.540000915527344
2013-11-26,27.600000381469727
2013-11-27,27.639999389648438
2013-11-29,27.600000381469727
2013-12-02,27.479999542236328
2013-12-03,27.530000686645508
2013-12-04,27.420000076293945
2013-12-05,27.3799991607666
2013-12-06,27.489999771118164
2013-12-09,27.469999313354492
2013-12-10,27.610000610351562
2013-12-11,27.56999969482422
2013-12-12,27.489999771118164
2013-12-13,27.450000762939453
2013-12-16,27.440000534057617
2013-12-17,27.440000534057617
2013-12-18,27.360000610351562
2013-12-19,27.3700008392334
2013-12-20,27.540000915527344
2013-12-23,27.450000762939453
2013-12-24,27.420000076293945
2013-12-26,27.360000610351562
2013-12-27,27.360000610351562
2013-12-30,27.43000030517578
2013-12-31,27.290000915527344
2014-01-02,27.350000381469727
2014-01-03,27.389999389648438
2014-01-06,27.450000762939453
2014-01-07,27.469999313354492
