,CTMX
2016-03-09,12.670000076293945
2016-03-10,12.489999771118164
2016-03-11,13.170000076293945
2016-03-14,12.84000015258789
2016-03-15,12.890000343322754
2016-03-16,12.869999885559082
2016-03-17,11.9399995803833
2016-03-18,12.4399995803833
2016-03-21,12.699999809265137
2016-03-22,12.800000190734863
2016-03-23,12.359999656677246
2016-03-24,12.75
2016-03-28,12.510000228881836
2016-03-29,12.619999885559082
2016-03-30,12.710000038146973
2016-03-31,12.899999618530273
2016-04-01,13.350000381469727
2016-04-04,13.600000381469727
2016-04-05,13.220000267028809
2016-04-06,13.199999809265137
2016-04-07,13.300000190734863
2016-04-08,13.579999923706055
2016-04-11,13.359999656677246
2016-04-12,13.149999618530273
2016-04-13,13.699999809265137
2016-04-14,13.649999618530273
2016-04-15,13.520000457763672
2016-04-18,13.4399995803833
2016-04-19,13.369999885559082
2016-04-20,13.390000343322754
2016-04-21,13.449999809265137
2016-04-22,13.470000267028809
2016-04-25,13.699999809265137
2016-04-26,12.819999694824219
2016-04-27,13.220000267028809
2016-04-28,12.8100004196167
2016-04-29,12.920000076293945
2016-05-02,13.0600004196167
2016-05-03,13.0600004196167
2016-05-04,12.5600004196167
2016-05-05,12.100000381469727
2016-05-06,12.109999656677246
2016-05-09,12.079999923706055
2016-05-10,12.149999618530273
2016-05-11,11.319999694824219
2016-05-12,10.109999656677246
2016-05-13,10.0
2016-05-16,10.0
2016-05-17,9.800000190734863
2016-05-18,10.180000305175781
2016-05-19,9.880000114440918
2016-05-20,10.100000381469727
2016-05-23,9.979999542236328
2016-05-24,9.880000114440918
2016-05-25,10.029999732971191
2016-05-26,10.619999885559082
2016-05-27,10.619999885559082
2016-05-31,10.800000190734863
2016-06-01,10.699999809265137
2016-06-02,10.779999732971191
2016-06-03,10.850000381469727
2016-06-06,10.0
2016-06-07,9.989999771118164
2016-06-08,10.15999984741211
2016-06-09,10.039999961853027
2016-06-10,10.170000076293945
2016-06-13,10.029999732971191
2016-06-14,10.079999923706055
2016-06-15,10.0600004196167
2016-06-16,10.050000190734863
2016-06-17,9.25
2016-06-20,9.4399995803833
2016-06-21,9.630000114440918
2016-06-22,9.5
2016-06-23,9.640000343322754
2016-06-24,9.829999923706055
2016-06-27,9.300000190734863
2016-06-28,9.710000038146973
2016-06-29,9.84000015258789
2016-06-30,10.21500015258789
2016-07-01,10.380000114440918
2016-07-05,10.020000457763672
2016-07-06,10.15999984741211
2016-07-07,10.199999809265137
2016-07-08,10.710000038146973
2016-07-11,10.609999656677246
2016-07-12,11.100000381469727
2016-07-13,10.550000190734863
2016-07-14,10.430000305175781
2016-07-15,10.6899995803833
2016-07-18,10.649999618530273
2016-07-19,10.329999923706055
2016-07-20,10.75
2016-07-21,10.550000190734863
2016-07-22,10.5
2016-07-25,10.34000015258789
2016-07-26,10.0
2016-07-27,10.420000076293945
2016-07-28,10.020000457763672
2016-07-29,10.0600004196167
2016-08-01,10.25
2016-08-02,10.140000343322754
2016-08-03,10.460000038146973
2016-08-04,10.579999923706055
2016-08-05,11.369999885559082
2016-08-08,11.239999771118164
2016-08-09,11.069999694824219
2016-08-10,10.779999732971191
2016-08-11,11.0
2016-08-12,11.149999618530273
2016-08-15,11.260000228881836
2016-08-16,11.09000015258789
2016-08-17,10.949999809265137
2016-08-18,10.890000343322754
2016-08-19,10.649999618530273
2016-08-22,11.140000343322754
2016-08-23,11.819999694824219
2016-08-24,11.229999542236328
2016-08-25,10.9399995803833
2016-08-26,11.359999656677246
2016-08-29,11.710000038146973
2016-08-30,11.640000343322754
2016-08-31,11.729999542236328
2016-09-01,11.720000267028809
2016-09-02,12.069999694824219
2016-09-06,12.819999694824219
2016-09-07,12.739999771118164
2016-09-08,12.84000015258789
2016-09-09,12.989999771118164
2016-09-12,13.760000228881836
2016-09-13,14.010000228881836
2016-09-14,15.600000381469727
2016-09-15,15.109999656677246
2016-09-16,15.479999542236328
2016-09-19,16.1299991607666
2016-09-20,17.190000534057617
2016-09-21,17.3799991607666
2016-09-22,16.65999984741211
2016-09-23,15.640000343322754
2016-09-26,15.859999656677246
2016-09-27,15.949999809265137
2016-09-28,16.31999969482422
2016-09-29,15.529999732971191
2016-09-30,15.680000305175781
2016-10-03,15.520000457763672
2016-10-04,15.489999771118164
2016-10-05,15.890000343322754
2016-10-06,15.359999656677246
2016-10-07,15.229999542236328
2016-10-10,15.079999923706055
2016-10-11,14.4399995803833
2016-10-12,13.180000305175781
2016-10-13,12.949999809265137
2016-10-14,12.779999732971191
2016-10-17,12.970000267028809
2016-10-18,12.970000267028809
2016-10-19,12.760000228881836
2016-10-20,12.890000343322754
2016-10-21,12.850000381469727
2016-10-24,12.5600004196167
2016-10-25,12.489999771118164
2016-10-26,12.0
2016-10-27,11.84000015258789
2016-10-28,11.609999656677246
2016-10-31,11.270000457763672
2016-11-01,11.619999885559082
2016-11-02,11.260000228881836
2016-11-03,10.949999809265137
2016-11-04,10.960000038146973
2016-11-07,11.279999732971191
2016-11-08,10.619999885559082
2016-11-09,11.0
2016-11-10,10.989999771118164
2016-11-11,11.210000038146973
2016-11-14,11.3100004196167
2016-11-15,11.479999542236328
2016-11-16,11.289999961853027
2016-11-17,11.510000228881836
2016-11-18,11.720000267028809
2016-11-21,11.829999923706055
2016-11-22,11.649999618530273
2016-11-23,12.029999732971191
2016-11-25,11.8100004196167
2016-11-28,11.279999732971191
2016-11-29,11.100000381469727
2016-11-30,11.140000343322754
2016-12-01,10.210000038146973
2016-12-02,11.0
2016-12-05,11.479999542236328
2016-12-06,12.279999732971191
2016-12-07,12.119999885559082
2016-12-08,12.180000305175781
2016-12-09,12.25
2016-12-12,11.670000076293945
2016-12-13,11.529999732971191
2016-12-14,11.449999809265137
2016-12-15,11.640000343322754
2016-12-16,11.949999809265137
2016-12-19,11.739999771118164
2016-12-20,11.5
2016-12-21,11.510000228881836
2016-12-22,11.600000381469727
2016-12-23,12.34000015258789
2016-12-27,11.260000228881836
2016-12-28,11.319999694824219
2016-12-29,11.119999885559082
2016-12-30,10.989999771118164
2017-01-03,10.710000038146973
2017-01-04,11.359999656677246
2017-01-05,11.0
2017-01-06,11.130000114440918
2017-01-09,11.220000267028809
2017-01-10,11.359999656677246
2017-01-11,11.130000114440918
2017-01-12,11.4399995803833
2017-01-13,11.59000015258789
2017-01-17,11.420000076293945
2017-01-18,11.449999809265137
2017-01-19,11.5
2017-01-20,11.5
2017-01-23,11.569999694824219
2017-01-24,11.630000114440918
2017-01-25,11.9399995803833
2017-01-26,11.640000343322754
2017-01-27,12.0
2017-01-30,11.329999923706055
2017-01-31,11.619999885559082
2017-02-01,11.630000114440918
2017-02-02,11.649999618530273
2017-02-03,11.8100004196167
2017-02-06,11.520000457763672
2017-02-07,11.5
2017-02-08,11.279999732971191
2017-02-09,11.399999618530273
2017-02-10,11.539999961853027
2017-02-13,11.630000114440918
2017-02-14,11.579999923706055
2017-02-15,11.569999694824219
2017-02-16,11.619999885559082
2017-02-17,11.84000015258789
2017-02-21,11.930000305175781
2017-02-22,11.739999771118164
2017-02-23,11.65999984741211
2017-02-24,11.520000457763672
2017-02-27,12.3100004196167
2017-02-28,12.5
2017-03-01,13.289999961853027
2017-03-02,14.5
2017-03-03,15.569999694824219
2017-03-06,13.300000190734863
2017-03-07,13.520000457763672
2017-03-08,13.539999961853027
2017-03-09,13.3100004196167
2017-03-10,15.09000015258789
2017-03-13,15.210000038146973
2017-03-14,15.25
2017-03-15,14.680000305175781
2017-03-16,15.0
2017-03-17,15.180000305175781
2017-03-20,18.889999389648438
2017-03-21,18.25
2017-03-22,18.610000610351562
2017-03-23,17.420000076293945
2017-03-24,17.790000915527344
2017-03-27,18.110000610351562
2017-03-28,17.170000076293945
2017-03-29,17.0
2017-03-30,17.260000228881836
2017-03-31,17.270000457763672
2017-04-03,17.020000457763672
2017-04-04,17.540000915527344
2017-04-05,16.780000686645508
2017-04-06,16.920000076293945
2017-04-07,17.139999389648438
2017-04-10,16.75
2017-04-11,16.469999313354492
2017-04-12,15.960000038146973
2017-04-13,15.680000305175781
2017-04-17,16.1299991607666
2017-04-18,15.779999732971191
2017-04-19,15.260000228881836
2017-04-20,16.139999389648438
2017-04-21,16.479999542236328
2017-04-24,16.649999618530273
2017-04-25,16.65999984741211
2017-04-26,16.559999465942383
2017-04-27,16.049999237060547
2017-04-28,15.710000038146973
2017-05-01,16.100000381469727
2017-05-02,15.510000228881836
2017-05-03,14.880000114440918
2017-05-04,14.640000343322754
2017-05-05,14.970000267028809
2017-05-08,14.699999809265137
2017-05-09,14.8100004196167
2017-05-10,14.609999656677246
2017-05-11,14.529999732971191
2017-05-12,14.619999885559082
2017-05-15,15.09000015258789
2017-05-16,14.949999809265137
2017-05-17,14.770000457763672
2017-05-18,14.670000076293945
2017-05-19,14.829999923706055
2017-05-22,14.770000457763672
2017-05-23,14.899999618530273
2017-05-24,15.0
2017-05-25,14.510000228881836
2017-05-26,14.3100004196167
2017-05-30,14.020000457763672
2017-05-31,14.09000015258789
2017-06-01,14.289999961853027
2017-06-02,14.300000190734863
2017-06-05,13.930000305175781
2017-06-06,13.680000305175781
2017-06-07,13.880000114440918
2017-06-08,13.479999542236328
2017-06-09,13.239999771118164
2017-06-12,13.539999961853027
2017-06-13,13.9399995803833
2017-06-14,13.699999809265137
2017-06-15,13.479999542236328
2017-06-16,13.600000381469727
2017-06-19,14.1899995803833
2017-06-20,13.779999732971191
2017-06-21,14.260000228881836
2017-06-22,14.390000343322754
2017-06-23,14.800000190734863
2017-06-26,14.899999618530273
2017-06-27,14.449999809265137
2017-06-28,15.40999984741211
2017-06-29,15.979999542236328
2017-06-30,15.5
2017-07-03,15.859999656677246
2017-07-05,16.149999618530273
2017-07-06,15.890000343322754
2017-07-07,16.18000030517578
2017-07-10,16.399999618530273
2017-07-11,16.68000030517578
2017-07-12,17.09000015258789
2017-07-13,16.030000686645508
2017-07-14,15.6899995803833
2017-07-17,15.329999923706055
2017-07-18,14.569999694824219
2017-07-19,13.279999732971191
2017-07-20,13.390000343322754
2017-07-21,13.579999923706055
2017-07-24,13.880000114440918
2017-07-25,13.789999961853027
2017-07-26,14.130000114440918
2017-07-27,13.829999923706055
2017-07-28,14.079999923706055
2017-07-31,13.489999771118164
2017-08-01,13.359999656677246
2017-08-02,13.229999542236328
2017-08-03,13.199999809265137
2017-08-04,13.619999885559082
2017-08-07,13.649999618530273
2017-08-08,14.779999732971191
2017-08-09,14.399999618530273
2017-08-10,13.850000381469727
2017-08-11,13.979999542236328
2017-08-14,14.640000343322754
2017-08-15,14.0
2017-08-16,13.920000076293945
2017-08-17,14.039999961853027
2017-08-18,13.529999732971191
2017-08-21,13.890000343322754
2017-08-22,14.760000228881836
2017-08-23,15.470000267028809
2017-08-24,15.399999618530273
2017-08-25,15.960000038146973
2017-08-28,15.989999771118164
2017-08-29,16.6200008392334
2017-08-30,17.1299991607666
2017-08-31,17.280000686645508
2017-09-01,17.610000610351562
2017-09-05,16.860000610351562
2017-09-06,16.770000457763672
2017-09-07,16.969999313354492
2017-09-08,17.15999984741211
2017-09-11,17.440000534057617
2017-09-12,16.229999542236328
2017-09-13,16.600000381469727
2017-09-14,16.600000381469727
2017-09-15,17.309999465942383
2017-09-18,17.520000457763672
2017-09-19,17.8700008392334
2017-09-20,17.649999618530273
2017-09-21,17.56999969482422
2017-09-22,17.510000228881836
2017-09-25,17.75
2017-09-26,17.350000381469727
2017-09-27,17.920000076293945
2017-09-28,18.06999969482422
2017-09-29,18.170000076293945
2017-10-02,19.25
2017-10-03,19.0
2017-10-04,23.09000015258789
2017-10-05,22.059999465942383
2017-10-06,21.5
2017-10-09,21.540000915527344
2017-10-10,21.75
2017-10-11,21.68000030517578
2017-10-12,21.43000030517578
2017-10-13,21.260000228881836
2017-10-16,20.5
2017-10-17,20.479999542236328
2017-10-18,20.010000228881836
2017-10-19,20.09000015258789
2017-10-20,20.15999984741211
2017-10-23,20.040000915527344
2017-10-24,20.09000015258789
2017-10-25,20.020000457763672
2017-10-26,19.420000076293945
2017-10-27,20.280000686645508
2017-10-30,20.190000534057617
2017-10-31,20.0
2017-11-01,19.920000076293945
2017-11-02,20.079999923706055
2017-11-03,20.229999542236328
2017-11-06,20.040000915527344
2017-11-07,19.700000762939453
2017-11-08,19.170000076293945
2017-11-09,19.489999771118164
2017-11-10,19.75
2017-11-13,19.93000030517578
2017-11-14,19.489999771118164
2017-11-15,19.969999313354492
2017-11-16,20.260000228881836
2017-11-17,20.309999465942383
2017-11-20,20.469999313354492
2017-11-21,20.670000076293945
2017-11-22,20.700000762939453
2017-11-24,20.770000457763672
2017-11-27,20.56999969482422
2017-11-28,20.950000762939453
2017-11-29,20.360000610351562
2017-11-30,20.700000762939453
2017-12-01,21.059999465942383
2017-12-04,20.790000915527344
2017-12-05,20.549999237060547
2017-12-06,19.790000915527344
2017-12-07,20.1200008392334
2017-12-08,20.559999465942383
2017-12-11,21.110000610351562
2017-12-12,21.06999969482422
2017-12-13,22.440000534057617
2017-12-14,21.65999984741211
2017-12-15,21.56999969482422
2017-12-18,22.079999923706055
2017-12-19,21.84000015258789
2017-12-20,22.09000015258789
2017-12-21,22.100000381469727
2017-12-22,22.690000534057617
2017-12-26,22.030000686645508
2017-12-27,22.190000534057617
2017-12-28,22.06999969482422
2017-12-29,21.110000610351562
2018-01-02,21.760000228881836
2018-01-03,22.389999389648438
2018-01-04,22.8700008392334
2018-01-05,24.8700008392334
2018-01-08,24.34000015258789
2018-01-09,24.920000076293945
2018-01-10,24.959999084472656
2018-01-11,25.139999389648438
2018-01-12,25.170000076293945
2018-01-16,24.829999923706055
2018-01-17,25.649999618530273
2018-01-18,25.559999465942383
2018-01-19,25.549999237060547
2018-01-22,26.299999237060547
2018-01-23,26.040000915527344
2018-01-24,25.81999969482422
2018-01-25,25.790000915527344
2018-01-26,25.729999542236328
2018-01-29,27.510000228881836
2018-01-30,27.420000076293945
2018-01-31,26.75
2018-02-01,27.3799991607666
2018-02-02,26.93000030517578
2018-02-05,26.739999771118164
2018-02-06,27.690000534057617
2018-02-07,28.0
2018-02-08,26.979999542236328
2018-02-09,27.0
2018-02-12,27.280000686645508
2018-02-13,27.200000762939453
2018-02-14,28.030000686645508
2018-02-15,27.780000686645508
2018-02-16,27.850000381469727
2018-02-20,27.84000015258789
2018-02-21,28.020000457763672
2018-02-22,28.600000381469727
2018-02-23,29.219999313354492
2018-02-26,29.450000762939453
2018-02-27,29.489999771118164
2018-02-28,29.709999084472656
2018-03-01,29.760000228881836
2018-03-02,33.220001220703125
2018-03-05,32.65999984741211
2018-03-06,32.36000061035156
2018-03-07,33.869998931884766
2018-03-08,32.47999954223633
2018-03-09,34.099998474121094
2018-03-12,34.220001220703125
2018-03-13,33.040000915527344
2018-03-14,34.029998779296875
2018-03-15,34.099998474121094
2018-03-16,34.0
2018-03-19,33.72999954223633
2018-03-20,32.7599983215332
2018-03-21,32.9900016784668
2018-03-22,32.439998626708984
2018-03-23,31.559999465942383
2018-03-26,32.560001373291016
2018-03-27,30.06999969482422
2018-03-28,28.079999923706055
2018-03-29,28.450000762939453
2018-04-02,27.920000076293945
2018-04-03,27.920000076293945
2018-04-04,29.389999389648438
2018-04-05,28.459999084472656
2018-04-06,27.739999771118164
2018-04-09,28.43000030517578
2018-04-10,29.239999771118164
2018-04-11,29.139999389648438
2018-04-12,29.68000030517578
2018-04-13,28.610000610351562
2018-04-16,27.290000915527344
2018-04-17,27.420000076293945
2018-04-18,27.68000030517578
2018-04-19,26.3700008392334
2018-04-20,27.010000228881836
2018-04-23,26.56999969482422
2018-04-24,26.079999923706055
2018-04-25,26.020000457763672
2018-04-26,26.229999542236328
2018-04-27,26.84000015258789
2018-04-30,26.299999237060547
2018-05-01,26.690000534057617
2018-05-02,26.510000228881836
2018-05-03,24.899999618530273
2018-05-04,25.049999237060547
2018-05-07,24.690000534057617
2018-05-08,24.18000030517578
2018-05-09,24.399999618530273
2018-05-10,22.790000915527344
2018-05-11,22.920000076293945
2018-05-14,23.31999969482422
2018-05-15,23.239999771118164
2018-05-16,24.34000015258789
2018-05-17,23.540000915527344
2018-05-18,24.81999969482422
2018-05-21,24.56999969482422
2018-05-22,25.290000915527344
2018-05-23,25.739999771118164
2018-05-24,25.93000030517578
2018-05-25,26.239999771118164
2018-05-29,25.579999923706055
2018-05-30,25.610000610351562
2018-05-31,25.670000076293945
2018-06-01,25.530000686645508
2018-06-04,21.3799991607666
2018-06-05,22.059999465942383
2018-06-06,24.670000076293945
2018-06-07,24.610000610351562
2018-06-08,24.719999313354492
2018-06-11,23.889999389648438
2018-06-12,24.670000076293945
2018-06-13,25.25
2018-06-14,25.100000381469727
2018-06-15,24.940000534057617
2018-06-18,24.540000915527344
2018-06-19,24.93000030517578
2018-06-20,25.68000030517578
2018-06-21,24.850000381469727
2018-06-22,24.579999923706055
2018-06-25,24.420000076293945
2018-06-26,23.84000015258789
2018-06-27,23.020000457763672
2018-06-28,22.860000610351562
2018-06-29,22.860000610351562
2018-07-02,23.610000610351562
2018-07-03,24.969999313354492
2018-07-05,24.979999542236328
2018-07-06,25.149999618530273
2018-07-09,25.059999465942383
2018-07-10,24.6299991607666
2018-07-11,24.280000686645508
2018-07-12,25.31999969482422
2018-07-13,23.010000228881836
2018-07-16,23.25
2018-07-17,24.010000228881836
2018-07-18,24.6299991607666
2018-07-19,24.510000228881836
2018-07-20,24.399999618530273
2018-07-23,25.489999771118164
2018-07-24,26.040000915527344
2018-07-25,26.219999313354492
2018-07-26,26.40999984741211
2018-07-27,25.719999313354492
2018-07-30,25.06999969482422
2018-07-31,26.34000015258789
2018-08-01,26.40999984741211
2018-08-02,25.649999618530273
2018-08-03,24.34000015258789
2018-08-06,24.479999542236328
2018-08-07,24.989999771118164
2018-08-08,25.399999618530273
2018-08-09,24.889999389648438
2018-08-10,24.34000015258789
2018-08-13,23.940000534057617
2018-08-14,22.559999465942383
2018-08-15,22.6299991607666
2018-08-16,22.84000015258789
2018-08-17,22.489999771118164
2018-08-20,22.559999465942383
2018-08-21,22.850000381469727
2018-08-22,23.239999771118164
2018-08-23,23.09000015258789
2018-08-24,23.100000381469727
2018-08-27,23.940000534057617
2018-08-28,24.06999969482422
2018-08-29,23.309999465942383
2018-08-30,22.719999313354492
2018-08-31,22.489999771118164
2018-09-04,22.229999542236328
2018-09-05,21.329999923706055
2018-09-06,20.170000076293945
2018-09-07,20.139999389648438
2018-09-10,20.049999237060547
2018-09-11,20.010000228881836
2018-09-12,18.979999542236328
2018-09-13,19.510000228881836
2018-09-14,18.81999969482422
2018-09-17,18.5
2018-09-18,18.8700008392334
2018-09-19,18.709999084472656
2018-09-20,18.84000015258789
2018-09-21,18.06999969482422
2018-09-24,18.510000228881836
2018-09-25,18.489999771118164
2018-09-26,18.040000915527344
2018-09-27,18.209999084472656
2018-09-28,18.5
2018-10-01,18.610000610351562
2018-10-02,18.0
2018-10-03,18.5
2018-10-04,17.459999084472656
2018-10-05,17.079999923706055
2018-10-08,16.459999084472656
2018-10-09,16.790000915527344
2018-10-10,15.619999885559082
2018-10-11,15.319999694824219
2018-10-12,15.789999961853027
2018-10-15,15.920000076293945
2018-10-16,16.979999542236328
2018-10-17,16.959999084472656
2018-10-18,16.459999084472656
2018-10-19,15.390000343322754
2018-10-22,14.869999885559082
2018-10-23,14.90999984741211
2018-10-24,13.479999542236328
2018-10-25,14.399999618530273
2018-10-26,14.869999885559082
2018-10-29,13.970000267028809
2018-10-30,13.84000015258789
2018-10-31,14.260000228881836
2018-11-01,14.739999771118164
2018-11-02,15.010000228881836
2018-11-05,13.979999542236328
2018-11-06,12.75
2018-11-07,15.949999809265137
2018-11-08,16.350000381469727
2018-11-09,15.0
2018-11-12,13.819999694824219
2018-11-13,14.260000228881836
2018-11-14,13.770000457763672
2018-11-15,14.140000343322754
2018-11-16,14.460000038146973
2018-11-19,13.289999961853027
2018-11-20,12.6899995803833
2018-11-21,12.90999984741211
2018-11-23,13.239999771118164
2018-11-26,13.84000015258789
2018-11-27,13.579999923706055
2018-11-28,14.199999809265137
2018-11-29,13.550000190734863
2018-11-30,13.800000190734863
2018-12-03,14.270000457763672
2018-12-04,13.829999923706055
2018-12-06,13.829999923706055
2018-12-07,14.09000015258789
2018-12-10,14.420000076293945
2018-12-11,14.520000457763672
2018-12-12,15.010000228881836
2018-12-13,14.859999656677246
2018-12-14,14.770000457763672
2018-12-17,14.5600004196167
2018-12-18,14.550000190734863
2018-12-19,14.260000228881836
2018-12-20,14.039999961853027
2018-12-21,13.399999618530273
2018-12-24,13.619999885559082
2018-12-26,14.6899995803833
2018-12-27,14.670000076293945
2018-12-28,14.970000267028809
2018-12-31,15.100000381469727
2019-01-02,15.619999885559082
2019-01-03,14.520000457763672
2019-01-04,15.819999694824219
2019-01-07,16.559999465942383
2019-01-08,17.209999084472656
2019-01-09,16.81999969482422
2019-01-10,16.920000076293945
2019-01-11,17.200000762939453
2019-01-14,16.68000030517578
2019-01-15,16.979999542236328
2019-01-16,16.8700008392334
2019-01-17,16.709999084472656
2019-01-18,16.760000228881836
2019-01-22,16.110000610351562
2019-01-23,16.219999313354492
2019-01-24,16.639999389648438
2019-01-25,16.850000381469727
2019-01-28,15.989999771118164
2019-01-29,16.1200008392334
2019-01-30,16.739999771118164
2019-01-31,16.979999542236328
2019-02-01,19.040000915527344
2019-02-04,19.079999923706055
2019-02-05,18.889999389648438
2019-02-06,19.09000015258789
2019-02-07,18.850000381469727
2019-02-08,19.059999465942383
2019-02-11,19.149999618530273
2019-02-12,19.06999969482422
2019-02-13,18.639999389648438
2019-02-14,18.479999542236328
2019-02-15,18.43000030517578
2019-02-19,18.170000076293945
2019-02-20,17.579999923706055
2019-02-21,17.59000015258789
2019-02-22,17.989999771118164
2019-02-25,19.15999984741211
2019-02-26,13.130000114440918
2019-02-27,12.729999542236328
2019-02-28,11.220000267028809
2019-03-01,10.979999542236328
2019-03-04,10.569999694824219
2019-03-05,10.800000190734863
2019-03-06,9.890000343322754
2019-03-07,9.800000190734863
2019-03-08,9.5
2019-03-11,10.069999694824219
2019-03-12,10.399999618530273
2019-03-13,10.319999694824219
2019-03-14,10.369999885559082
2019-03-15,10.65999984741211
2019-03-18,10.75
2019-03-19,10.829999923706055
2019-03-20,10.720000267028809
2019-03-21,11.140000343322754
2019-03-22,10.40999984741211
2019-03-25,10.75
2019-03-26,10.510000228881836
2019-03-27,10.319999694824219
2019-03-28,10.5
2019-03-29,10.75
2019-04-01,10.630000114440918
2019-04-02,10.680000305175781
2019-04-03,10.949999809265137
2019-04-04,11.130000114440918
2019-04-05,11.289999961853027
2019-04-08,11.40999984741211
2019-04-09,10.720000267028809
2019-04-10,10.8100004196167
2019-04-11,10.800000190734863
2019-04-12,10.75
2019-04-15,10.529999732971191
2019-04-16,10.550000190734863
2019-04-17,10.119999885559082
2019-04-18,9.989999771118164
2019-04-22,9.529999732971191
2019-04-23,10.010000228881836
2019-04-24,9.979999542236328
2019-04-25,9.890000343322754
2019-04-26,10.039999961853027
2019-04-29,10.15999984741211
2019-04-30,9.510000228881836
2019-05-01,9.350000381469727
2019-05-02,9.890000343322754
2019-05-03,10.0
2019-05-06,10.390000343322754
2019-05-07,10.1899995803833
2019-05-08,10.050000190734863
2019-05-09,10.039999961853027
2019-05-10,11.079999923706055
2019-05-13,10.800000190734863
2019-05-14,10.770000457763672
2019-05-15,10.859999656677246
2019-05-16,10.600000381469727
2019-05-17,10.710000038146973
2019-05-20,10.930000305175781
2019-05-21,11.260000228881836
2019-05-22,10.890000343322754
2019-05-23,10.640000343322754
2019-05-24,11.069999694824219
2019-05-28,11.3100004196167
2019-05-29,10.380000114440918
2019-05-30,9.970000267028809
2019-05-31,9.65999984741211
2019-06-03,10.100000381469727
2019-06-04,10.430000305175781
2019-06-05,10.359999656677246
2019-06-06,10.15999984741211
2019-06-07,10.390000343322754
2019-06-10,10.300000190734863
2019-06-11,9.989999771118164
2019-06-12,9.920000076293945
2019-06-13,10.229999542236328
2019-06-14,10.399999618530273
2019-06-17,10.789999961853027
2019-06-18,11.130000114440918
2019-06-19,11.3100004196167
2019-06-20,10.819999694824219
2019-06-21,10.949999809265137
2019-06-24,10.329999923706055
2019-06-25,10.569999694824219
2019-06-26,10.140000343322754
2019-06-27,10.619999885559082
2019-06-28,11.220000267028809
2019-07-01,11.350000381469727
2019-07-02,11.09000015258789
2019-07-03,11.449999809265137
2019-07-05,11.229999542236328
2019-07-08,11.050000190734863
2019-07-09,12.079999923706055
2019-07-10,12.220000267028809
2019-07-11,11.789999961853027
2019-07-12,11.819999694824219
2019-07-15,11.789999961853027
2019-07-16,11.850000381469727
2019-07-17,12.109999656677246
2019-07-18,12.25
