,FHB
2016-11-16,29.479999542236328
2016-11-17,29.600000381469727
2016-11-18,29.829999923706055
2016-11-21,30.479999542236328
2016-11-22,30.959999084472656
2016-11-23,31.549999237060547
2016-11-25,31.65999984741211
2016-11-28,30.860000610351562
2016-11-29,30.3799991607666
2016-11-30,29.989999771118164
2016-12-01,31.389999389648438
2016-12-02,31.530000686645508
2016-12-05,32.5
2016-12-06,33.189998626708984
2016-12-07,33.790000915527344
2016-12-08,33.599998474121094
2016-12-09,33.650001525878906
2016-12-12,32.709999084472656
2016-12-13,32.45000076293945
2016-12-14,32.34000015258789
2016-12-15,32.84000015258789
2016-12-16,32.81999969482422
2016-12-19,33.20000076293945
2016-12-20,34.18000030517578
2016-12-21,34.90999984741211
2016-12-22,35.119998931884766
2016-12-23,35.029998779296875
2016-12-27,35.189998626708984
2016-12-28,35.04999923706055
2016-12-29,34.93000030517578
2016-12-30,34.81999969482422
2017-01-03,34.65999984741211
2017-01-04,34.849998474121094
2017-01-05,34.720001220703125
2017-01-06,34.540000915527344
2017-01-09,33.959999084472656
2017-01-10,34.11000061035156
2017-01-11,33.31999969482422
2017-01-12,33.040000915527344
2017-01-13,33.189998626708984
2017-01-17,32.040000915527344
2017-01-18,32.25
2017-01-19,31.93000030517578
2017-01-20,32.650001525878906
2017-01-23,32.68000030517578
2017-01-24,33.29999923706055
2017-01-25,34.150001525878906
2017-01-26,34.59000015258789
2017-01-27,33.91999816894531
2017-01-30,32.97999954223633
2017-01-31,32.9900016784668
2017-02-01,31.649999618530273
2017-02-02,31.65999984741211
2017-02-03,32.27000045776367
2017-02-06,31.899999618530273
2017-02-07,31.809999465942383
2017-02-08,31.389999389648438
2017-02-09,31.700000762939453
2017-02-10,31.549999237060547
2017-02-13,32.0099983215332
2017-02-14,32.345001220703125
2017-02-15,32.119998931884766
2017-02-16,32.20000076293945
2017-02-17,32.02000045776367
2017-02-21,32.06999969482422
2017-02-22,32.2400016784668
2017-02-23,32.04999923706055
2017-02-24,31.799999237060547
2017-02-27,31.920000076293945
2017-02-28,31.68000030517578
2017-03-01,32.0099983215332
2017-03-02,31.65999984741211
2017-03-03,31.899999618530273
2017-03-06,31.860000610351562
2017-03-07,31.829999923706055
2017-03-08,31.34000015258789
2017-03-09,31.34000015258789
2017-03-10,31.25
2017-03-13,31.530000686645508
2017-03-14,31.479999542236328
2017-03-15,31.360000610351562
2017-03-16,31.3700008392334
2017-03-17,31.239999771118164
2017-03-20,30.829999923706055
2017-03-21,29.6299991607666
2017-03-22,29.3799991607666
2017-03-23,29.479999542236328
2017-03-24,29.65999984741211
2017-03-27,29.1299991607666
2017-03-28,29.790000915527344
2017-03-29,29.549999237060547
2017-03-30,30.270000457763672
2017-03-31,29.920000076293945
2017-04-03,29.510000228881836
2017-04-04,29.510000228881836
2017-04-05,28.899999618530273
2017-04-06,29.25
2017-04-07,29.1299991607666
2017-04-10,28.979999542236328
2017-04-11,29.110000610351562
2017-04-12,28.75
2017-04-13,28.440000534057617
2017-04-17,29.010000228881836
2017-04-18,28.8799991607666
2017-04-19,29.110000610351562
2017-04-20,29.799999237060547
2017-04-21,29.68000030517578
2017-04-24,30.31999969482422
2017-04-25,30.389999389648438
2017-04-26,30.530000686645508
2017-04-27,30.290000915527344
2017-04-28,29.770000457763672
2017-05-01,29.610000610351562
2017-05-02,29.459999084472656
2017-05-03,29.809999465942383
2017-05-04,30.079999923706055
2017-05-05,29.690000534057617
2017-05-08,29.56999969482422
2017-05-09,29.34000015258789
2017-05-10,29.450000762939453
2017-05-11,29.0
2017-05-12,28.860000610351562
2017-05-15,29.110000610351562
2017-05-16,29.209999084472656
2017-05-17,27.950000762939453
2017-05-18,28.299999237060547
2017-05-19,28.34000015258789
2017-05-22,28.440000534057617
2017-05-23,28.899999618530273
2017-05-24,28.43000030517578
2017-05-25,28.649999618530273
2017-05-26,28.100000381469727
2017-05-30,27.579999923706055
2017-05-31,27.559999465942383
2017-06-01,28.209999084472656
2017-06-02,27.93000030517578
2017-06-05,27.8700008392334
2017-06-06,27.829999923706055
2017-06-07,27.940000534057617
2017-06-08,29.0
2017-06-09,30.190000534057617
2017-06-12,30.399999618530273
2017-06-13,30.510000228881836
2017-06-14,30.600000381469727
2017-06-15,30.559999465942383
2017-06-16,30.610000610351562
2017-06-19,30.260000228881836
2017-06-20,29.31999969482422
2017-06-21,28.739999771118164
2017-06-22,28.56999969482422
2017-06-23,28.219999313354492
2017-06-26,28.739999771118164
2017-06-27,29.0
2017-06-28,29.889999389648438
2017-06-29,30.610000610351562
2017-06-30,30.6200008392334
2017-07-03,31.229999542236328
2017-07-05,30.770000457763672
2017-07-06,30.520000457763672
2017-07-07,30.790000915527344
2017-07-10,30.309999465942383
2017-07-11,29.979999542236328
2017-07-12,30.06999969482422
2017-07-13,30.170000076293945
2017-07-14,30.059999465942383
2017-07-17,30.209999084472656
2017-07-18,30.010000228881836
2017-07-19,29.40999984741211
2017-07-20,29.399999618530273
2017-07-21,29.5
2017-07-24,30.049999237060547
2017-07-25,30.6200008392334
2017-07-26,29.93000030517578
2017-07-27,30.15999984741211
2017-07-28,29.239999771118164
2017-07-31,29.5
2017-08-01,29.950000762939453
2017-08-02,29.809999465942383
2017-08-03,29.270000457763672
2017-08-04,29.399999618530273
2017-08-07,29.299999237060547
2017-08-08,29.309999465942383
2017-08-09,28.889999389648438
2017-08-10,28.299999237060547
2017-08-11,28.200000762939453
2017-08-14,28.6299991607666
2017-08-15,28.43000030517578
2017-08-16,28.260000228881836
2017-08-17,27.530000686645508
2017-08-18,27.290000915527344
2017-08-21,27.239999771118164
2017-08-22,27.389999389648438
2017-08-23,27.549999237060547
2017-08-24,27.639999389648438
2017-08-25,27.489999771118164
2017-08-28,27.260000228881836
2017-08-29,27.219999313354492
2017-08-30,27.34000015258789
2017-08-31,27.09000015258789
2017-09-01,27.399999618530273
2017-09-05,26.670000076293945
2017-09-06,27.020000457763672
2017-09-07,26.5
2017-09-08,26.790000915527344
2017-09-11,27.360000610351562
2017-09-12,28.040000915527344
2017-09-13,28.309999465942383
2017-09-14,28.309999465942383
2017-09-15,28.18000030517578
2017-09-18,28.649999618530273
2017-09-19,28.649999618530273
2017-09-20,28.90999984741211
2017-09-21,28.809999465942383
2017-09-22,28.969999313354492
2017-09-25,29.290000915527344
2017-09-26,29.309999465942383
2017-09-27,29.950000762939453
2017-09-28,30.25
2017-09-29,30.290000915527344
2017-10-02,30.299999237060547
2017-10-03,30.25
2017-10-04,29.6200008392334
2017-10-05,29.799999237060547
2017-10-06,29.850000381469727
2017-10-09,29.950000762939453
2017-10-10,30.010000228881836
2017-10-11,29.610000610351562
2017-10-12,29.649999618530273
2017-10-13,29.690000534057617
2017-10-16,30.15999984741211
2017-10-17,29.799999237060547
2017-10-18,29.989999771118164
2017-10-19,30.149999618530273
2017-10-20,30.459999084472656
2017-10-23,30.020000457763672
2017-10-24,30.1200008392334
2017-10-25,29.790000915527344
2017-10-26,29.90999984741211
2017-10-27,29.149999618530273
2017-10-30,28.829999923706055
2017-10-31,29.239999771118164
2017-11-01,29.149999618530273
2017-11-02,29.459999084472656
2017-11-03,29.3700008392334
2017-11-06,29.239999771118164
2017-11-07,28.09000015258789
2017-11-08,27.940000534057617
2017-11-09,27.600000381469727
2017-11-10,27.729999542236328
2017-11-13,28.18000030517578
2017-11-14,28.06999969482422
2017-11-15,27.549999237060547
2017-11-16,27.81999969482422
2017-11-17,28.25
2017-11-20,28.3799991607666
2017-11-21,28.399999618530273
2017-11-22,28.15999984741211
2017-11-24,27.920000076293945
2017-11-27,28.139999389648438
2017-11-28,29.309999465942383
2017-11-29,29.81999969482422
2017-11-30,29.270000457763672
2017-12-01,29.6200008392334
2017-12-04,30.450000762939453
2017-12-05,30.040000915527344
2017-12-06,29.709999084472656
2017-12-07,29.75
2017-12-08,29.549999237060547
2017-12-11,29.6299991607666
2017-12-12,29.450000762939453
2017-12-13,29.079999923706055
2017-12-14,29.270000457763672
2017-12-15,29.18000030517578
2017-12-18,29.6200008392334
2017-12-19,29.40999984741211
2017-12-20,29.06999969482422
2017-12-21,29.3700008392334
2017-12-22,29.6200008392334
2017-12-26,29.399999618530273
2017-12-27,29.469999313354492
2017-12-28,29.389999389648438
2017-12-29,29.18000030517578
2018-01-02,29.8700008392334
2018-01-03,30.110000610351562
2018-01-04,29.90999984741211
2018-01-05,30.350000381469727
2018-01-08,30.34000015258789
2018-01-09,30.31999969482422
2018-01-10,30.489999771118164
2018-01-11,31.3799991607666
2018-01-12,32.209999084472656
2018-01-16,31.920000076293945
2018-01-17,31.700000762939453
2018-01-18,31.510000228881836
2018-01-19,31.90999984741211
2018-01-22,32.040000915527344
2018-01-23,31.770000457763672
2018-01-24,31.399999618530273
2018-01-25,30.90999984741211
2018-01-26,28.950000762939453
2018-01-29,28.739999771118164
2018-01-30,28.489999771118164
2018-01-31,28.899999618530273
2018-02-01,29.020000457763672
2018-02-02,28.5
2018-02-05,27.6299991607666
2018-02-06,27.350000381469727
2018-02-07,27.719999313354492
2018-02-08,27.399999618530273
2018-02-09,27.420000076293945
2018-02-12,27.850000381469727
2018-02-13,28.149999618530273
2018-02-14,28.350000381469727
2018-02-15,28.190000534057617
2018-02-16,28.299999237060547
2018-02-20,27.979999542236328
2018-02-21,28.170000076293945
2018-02-22,27.959999084472656
2018-02-23,28.329999923706055
2018-02-26,28.190000534057617
2018-02-27,28.06999969482422
2018-02-28,27.790000915527344
2018-03-01,27.979999542236328
2018-03-02,28.149999618530273
2018-03-05,28.299999237060547
2018-03-06,28.729999542236328
2018-03-07,29.09000015258789
2018-03-08,28.729999542236328
2018-03-09,29.06999969482422
2018-03-12,28.799999237060547
2018-03-13,28.6299991607666
2018-03-14,29.25
2018-03-15,29.25
2018-03-16,29.209999084472656
2018-03-19,28.989999771118164
2018-03-20,28.719999313354492
2018-03-21,28.899999618530273
2018-03-22,28.270000457763672
2018-03-23,27.3700008392334
2018-03-26,28.149999618530273
2018-03-27,27.760000228881836
2018-03-28,27.75
2018-03-29,27.829999923706055
2018-04-02,27.459999084472656
2018-04-03,27.799999237060547
2018-04-04,28.059999465942383
2018-04-05,28.030000686645508
2018-04-06,27.56999969482422
2018-04-09,27.489999771118164
2018-04-10,27.75
2018-04-11,27.610000610351562
2018-04-12,28.100000381469727
2018-04-13,27.65999984741211
2018-04-16,27.969999313354492
2018-04-17,27.639999389648438
2018-04-18,27.530000686645508
2018-04-19,27.889999389648438
2018-04-20,28.010000228881836
2018-04-23,28.31999969482422
2018-04-24,28.1299991607666
2018-04-25,28.290000915527344
2018-04-26,28.280000686645508
2018-04-27,28.079999923706055
2018-04-30,27.549999237060547
2018-05-01,27.59000015258789
2018-05-02,28.0
2018-05-03,27.920000076293945
2018-05-04,28.34000015258789
2018-05-07,28.209999084472656
2018-05-08,28.350000381469727
2018-05-09,27.739999771118164
2018-05-10,28.290000915527344
2018-05-11,28.34000015258789
2018-05-14,28.15999984741211
2018-05-15,28.389999389648438
2018-05-16,28.170000076293945
2018-05-17,28.510000228881836
2018-05-18,28.31999969482422
2018-05-21,28.649999618530273
2018-05-22,28.8799991607666
2018-05-23,28.940000534057617
2018-05-24,28.889999389648438
2018-05-25,28.81999969482422
2018-05-29,28.399999618530273
2018-05-30,29.209999084472656
2018-05-31,29.280000686645508
2018-06-01,29.600000381469727
2018-06-04,30.15999984741211
2018-06-05,30.149999618530273
2018-06-06,30.760000228881836
2018-06-07,30.850000381469727
2018-06-08,30.920000076293945
2018-06-11,30.940000534057617
2018-06-12,30.610000610351562
2018-06-13,30.56999969482422
2018-06-14,30.510000228881836
2018-06-15,30.209999084472656
2018-06-18,30.420000076293945
2018-06-19,30.690000534057617
2018-06-20,30.40999984741211
2018-06-21,30.360000610351562
2018-06-22,30.6200008392334
2018-06-25,30.010000228881836
2018-06-26,30.06999969482422
2018-06-27,29.34000015258789
2018-06-28,29.219999313354492
2018-06-29,29.020000457763672
2018-07-02,29.309999465942383
2018-07-03,29.270000457763672
2018-07-05,29.270000457763672
2018-07-06,29.309999465942383
2018-07-09,29.68000030517578
2018-07-10,29.139999389648438
2018-07-11,28.899999618530273
2018-07-12,28.59000015258789
2018-07-13,28.360000610351562
2018-07-16,28.549999237060547
2018-07-17,28.540000915527344
2018-07-18,28.809999465942383
2018-07-19,28.739999771118164
2018-07-20,28.799999237060547
2018-07-23,28.770000457763672
2018-07-24,28.510000228881836
2018-07-25,28.0
2018-07-26,28.280000686645508
2018-07-27,28.1200008392334
2018-07-30,28.100000381469727
2018-07-31,28.260000228881836
2018-08-01,28.399999618530273
2018-08-02,28.690000534057617
2018-08-03,28.600000381469727
2018-08-06,28.81999969482422
2018-08-07,28.770000457763672
2018-08-08,28.989999771118164
2018-08-09,28.809999465942383
2018-08-10,28.6299991607666
2018-08-13,28.649999618530273
2018-08-14,28.899999618530273
2018-08-15,28.610000610351562
2018-08-16,28.969999313354492
2018-08-17,29.06999969482422
2018-08-20,29.270000457763672
2018-08-21,29.770000457763672
2018-08-22,29.40999984741211
2018-08-23,29.309999465942383
2018-08-24,28.899999618530273
2018-08-27,28.989999771118164
2018-08-28,28.700000762939453
2018-08-29,28.59000015258789
2018-08-30,28.6299991607666
2018-08-31,28.989999771118164
2018-09-04,29.059999465942383
2018-09-05,29.030000686645508
2018-09-06,28.68000030517578
2018-09-07,28.90999984741211
2018-09-10,28.799999237060547
2018-09-11,28.40999984741211
2018-09-12,27.809999465942383
2018-09-13,27.540000915527344
2018-09-14,27.90999984741211
2018-09-17,28.040000915527344
2018-09-18,27.899999618530273
2018-09-19,28.079999923706055
2018-09-20,28.530000686645508
2018-09-21,28.239999771118164
2018-09-24,27.90999984741211
2018-09-25,27.8700008392334
2018-09-26,27.549999237060547
2018-09-27,27.110000610351562
2018-09-28,27.15999984741211
2018-10-01,27.0
2018-10-02,26.739999771118164
2018-10-03,27.139999389648438
2018-10-04,27.25
2018-10-05,26.950000762939453
2018-10-08,27.1200008392334
2018-10-09,26.729999542236328
2018-10-10,26.270000457763672
2018-10-11,25.729999542236328
2018-10-12,25.530000686645508
2018-10-15,25.579999923706055
2018-10-16,25.5
2018-10-17,25.43000030517578
2018-10-18,25.100000381469727
2018-10-19,24.68000030517578
2018-10-22,23.899999618530273
2018-10-23,24.1200008392334
2018-10-24,23.190000534057617
2018-10-25,23.760000228881836
2018-10-26,23.510000228881836
2018-10-29,23.920000076293945
2018-10-30,24.559999465942383
2018-10-31,24.780000686645508
2018-11-01,25.3799991607666
2018-11-02,25.040000915527344
2018-11-05,25.190000534057617
2018-11-06,25.06999969482422
2018-11-07,25.3700008392334
2018-11-08,25.6200008392334
2018-11-09,25.5
2018-11-12,25.280000686645508
2018-11-13,25.43000030517578
2018-11-14,24.93000030517578
2018-11-15,25.31999969482422
2018-11-16,25.360000610351562
2018-11-19,25.309999465942383
2018-11-20,24.829999923706055
2018-11-21,24.90999984741211
2018-11-23,24.93000030517578
2018-11-26,25.239999771118164
2018-11-27,25.229999542236328
2018-11-28,25.219999313354492
2018-11-29,25.56999969482422
2018-11-30,26.020000457763672
2018-12-03,25.93000030517578
2018-12-04,24.75
2018-12-06,24.260000228881836
2018-12-07,24.549999237060547
2018-12-10,24.229999542236328
2018-12-11,24.100000381469727
2018-12-12,24.309999465942383
2018-12-13,23.59000015258789
2018-12-14,23.34000015258789
2018-12-17,23.299999237060547
2018-12-18,23.0
2018-12-19,22.389999389648438
2018-12-20,22.059999465942383
2018-12-21,21.690000534057617
2018-12-24,21.43000030517578
2018-12-26,22.399999618530273
2018-12-27,22.020000457763672
2018-12-28,22.200000762939453
2018-12-31,22.510000228881836
2019-01-02,23.100000381469727
2019-01-03,22.93000030517578
2019-01-04,23.299999237060547
2019-01-07,23.719999313354492
2019-01-08,23.989999771118164
2019-01-09,24.25
2019-01-10,24.229999542236328
2019-01-11,24.329999923706055
2019-01-14,24.1200008392334
2019-01-15,24.079999923706055
2019-01-16,24.670000076293945
2019-01-17,24.8700008392334
2019-01-18,25.25
2019-01-22,25.030000686645508
2019-01-23,24.8700008392334
2019-01-24,25.06999969482422
2019-01-25,25.989999771118164
2019-01-28,26.450000762939453
2019-01-29,26.649999618530273
2019-01-30,26.059999465942383
2019-01-31,25.729999542236328
2019-02-01,25.809999465942383
2019-02-04,26.059999465942383
2019-02-05,26.229999542236328
2019-02-06,26.510000228881836
2019-02-07,26.81999969482422
2019-02-08,26.59000015258789
2019-02-11,26.84000015258789
2019-02-12,26.979999542236328
2019-02-13,27.190000534057617
2019-02-14,26.81999969482422
2019-02-15,27.239999771118164
2019-02-19,27.489999771118164
2019-02-20,27.56999969482422
2019-02-21,27.34000015258789
2019-02-22,27.270000457763672
2019-02-25,27.1200008392334
2019-02-26,26.68000030517578
2019-02-27,26.780000686645508
2019-02-28,26.959999084472656
2019-03-01,26.860000610351562
2019-03-04,27.0
2019-03-05,26.8700008392334
2019-03-06,26.25
2019-03-07,26.06999969482422
2019-03-08,25.8799991607666
2019-03-11,26.059999465942383
2019-03-12,26.219999313354492
2019-03-13,26.350000381469727
2019-03-14,26.600000381469727
2019-03-15,26.68000030517578
2019-03-18,27.0
2019-03-19,26.489999771118164
2019-03-20,25.780000686645508
2019-03-21,25.600000381469727
2019-03-22,24.90999984741211
2019-03-25,24.950000762939453
2019-03-26,25.6200008392334
2019-03-27,25.56999969482422
2019-03-28,25.809999465942383
2019-03-29,26.049999237060547
2019-04-01,26.489999771118164
2019-04-02,26.3700008392334
2019-04-03,26.549999237060547
2019-04-04,26.739999771118164
2019-04-05,26.700000762939453
2019-04-08,26.670000076293945
2019-04-09,26.100000381469727
2019-04-10,26.3700008392334
2019-04-11,26.510000228881836
2019-04-12,26.920000076293945
2019-04-15,26.5
2019-04-16,27.079999923706055
2019-04-17,27.139999389648438
2019-04-18,26.770000457763672
2019-04-22,26.690000534057617
2019-04-23,27.049999237060547
2019-04-24,27.040000915527344
2019-04-25,26.81999969482422
2019-04-26,27.389999389648438
2019-04-29,27.579999923706055
2019-04-30,27.649999618530273
2019-05-01,27.219999313354492
2019-05-02,27.59000015258789
2019-05-03,28.09000015258789
2019-05-06,28.059999465942383
2019-05-07,27.780000686645508
2019-05-08,27.530000686645508
2019-05-09,27.3799991607666
2019-05-10,27.459999084472656
2019-05-13,26.65999984741211
2019-05-14,27.149999618530273
2019-05-15,26.709999084472656
2019-05-16,26.969999313354492
2019-05-17,26.860000610351562
2019-05-20,27.1200008392334
2019-05-21,27.25
2019-05-22,26.6299991607666
2019-05-23,25.920000076293945
2019-05-24,25.959999084472656
2019-05-28,25.809999465942383
2019-05-29,25.809999465942383
2019-05-30,25.350000381469727
2019-05-31,24.889999389648438
2019-06-03,25.31999969482422
2019-06-04,26.09000015258789
2019-06-05,25.899999618530273
2019-06-06,25.760000228881836
2019-06-07,25.68000030517578
2019-06-10,25.760000228881836
2019-06-11,25.729999542236328
2019-06-12,25.770000457763672
2019-06-13,25.700000762939453
2019-06-14,25.649999618530273
2019-06-17,25.399999618530273
2019-06-18,25.84000015258789
2019-06-19,25.530000686645508
2019-06-20,25.579999923706055
2019-06-21,25.530000686645508
2019-06-24,25.360000610351562
2019-06-25,25.290000915527344
2019-06-26,25.389999389648438
2019-06-27,25.65999984741211
2019-06-28,25.8700008392334
2019-07-01,25.719999313354492
2019-07-02,25.239999771118164
2019-07-03,25.450000762939453
2019-07-05,25.75
2019-07-08,25.549999237060547
2019-07-09,25.579999923706055
2019-07-10,25.25
2019-07-11,25.450000762939453
2019-07-12,25.739999771118164
2019-07-15,25.059999465942383
2019-07-16,25.149999618530273
2019-07-17,25.139999389648438
2019-07-18,25.450000762939453
2019-07-19,25.709999084472656
2019-07-22,25.56999969482422
2019-07-23,25.899999618530273
2019-07-24,26.3799991607666
2019-07-25,26.09000015258789
2019-07-26,27.149999618530273
2019-07-29,26.6200008392334
2019-07-30,26.81999969482422
2019-07-31,26.760000228881836
2019-08-01,25.579999923706055
2019-08-02,25.68000030517578
2019-08-05,25.09000015258789
2019-08-06,25.440000534057617
2019-08-07,25.280000686645508
2019-08-08,25.450000762939453
2019-08-09,25.229999542236328
2019-08-12,25.010000228881836
2019-08-13,25.18000030517578
2019-08-14,24.989999771118164
2019-08-15,24.700000762939453
2019-08-16,25.219999313354492
2019-08-19,25.549999237060547
2019-08-20,25.299999237060547
2019-08-21,25.649999618530273
2019-08-22,25.729999542236328
2019-08-23,24.6200008392334
2019-08-26,24.770000457763672
2019-08-27,24.389999389648438
2019-08-28,24.8799991607666
2019-08-29,25.420000076293945
2019-08-30,25.700000762939453
2019-09-03,25.020000457763672
2019-09-04,25.18000030517578
2019-09-05,25.8799991607666
2019-09-06,25.639999389648438
2019-09-09,26.469999313354492
2019-09-10,26.979999542236328
2019-09-11,27.40999984741211
2019-09-12,27.25
2019-09-13,27.559999465942383
2019-09-16,27.40999984741211
2019-09-17,27.18000030517578
2019-09-18,27.450000762939453
2019-09-19,27.510000228881836
2019-09-20,27.6200008392334
2019-09-23,27.219999313354492
2019-09-24,26.899999618530273
2019-09-25,27.389999389648438
2019-09-26,26.969999313354492
2019-09-27,26.975000381469727
2019-09-30,26.700000762939453
2019-10-01,26.219999313354492
2019-10-02,25.959999084472656
2019-10-03,25.93000030517578
2019-10-04,26.290000915527344
2019-10-07,26.25
2019-10-08,25.809999465942383
2019-10-09,26.31999969482422
2019-10-10,26.530000686645508
2019-10-11,26.780000686645508
2019-10-14,26.6299991607666
2019-10-15,27.104999542236328
2019-10-16,27.34000015258789
2019-10-17,27.540000915527344
2019-10-18,27.639999389648438
2019-10-21,27.860000610351562
2019-10-22,28.09000015258789
2019-10-23,28.139999389648438
2019-10-24,27.8700008392334
2019-10-25,27.65999984741211
2019-10-28,27.540000915527344
2019-10-29,27.81999969482422
2019-10-30,27.520000457763672
2019-10-31,27.329999923706055
2019-11-01,27.850000381469727
2019-11-04,28.170000076293945
2019-11-05,28.360000610351562
2019-11-06,28.5
2019-11-07,28.790000915527344
2019-11-08,28.920000076293945
2019-11-11,28.920000076293945
2019-11-12,28.850000381469727
2019-11-13,28.639999389648438
2019-11-14,28.719999313354492
2019-11-15,28.450000762939453
2019-11-18,28.389999389648438
2019-11-19,28.510000228881836
2019-11-20,28.46500015258789
2019-11-21,28.40999984741211
2019-11-22,28.290000915527344
2019-11-25,28.3700008392334
2019-11-26,28.540000915527344
2019-11-27,28.729999542236328
2019-11-29,28.540000915527344
2019-12-02,28.389999389648438
2019-12-03,28.059999465942383
2019-12-04,28.3700008392334
2019-12-05,28.350000381469727
2019-12-06,28.639999389648438
2019-12-09,28.530000686645508
2019-12-10,28.549999237060547
2019-12-11,28.565000534057617
2019-12-12,29.25
2019-12-13,28.940000534057617
2019-12-16,29.34000015258789
2019-12-17,29.43000030517578
2019-12-18,29.200000762939453
2019-12-19,29.040000915527344
2019-12-20,29.309999465942383
2019-12-23,29.06999969482422
2019-12-24,29.229999542236328
2019-12-26,29.049999237060547
2019-12-27,28.8799991607666
2019-12-30,28.860000610351562
2019-12-31,28.850000381469727
2020-01-02,28.729999542236328
2020-01-03,28.709999084472656
2020-01-06,28.4950008392334
2020-01-07,28.18000030517578
2020-01-08,28.270000457763672
2020-01-09,28.364999771118164
2020-01-10,28.3700008392334
2020-01-13,28.450000762939453
2020-01-14,28.549999237060547
2020-01-15,28.56999969482422
2020-01-16,28.899999618530273
2020-01-17,28.93000030517578
2020-01-21,28.704999923706055
2020-01-22,28.81999969482422
2020-01-23,28.920000076293945
2020-01-24,28.610000610351562
2020-01-27,28.530000686645508
2020-01-28,28.809999465942383
2020-01-29,29.110000610351562
2020-01-30,29.25
2020-01-31,29.059999465942383
2020-02-03,29.780000686645508
2020-02-04,29.969999313354492
2020-02-05,30.8700008392334
2020-02-06,30.315000534057617
2020-02-07,29.700000762939453
2020-02-10,29.489999771118164
2020-02-11,29.450000762939453
2020-02-12,29.43000030517578
2020-02-13,29.59000015258789
2020-02-14,29.6200008392334
2020-02-18,28.809999465942383
2020-02-19,28.93000030517578
2020-02-20,29.209999084472656
2020-02-21,28.299999237060547
2020-02-24,27.59000015258789
2020-02-25,26.479999542236328
2020-02-26,25.954999923706055
2020-02-27,25.010000228881836
2020-02-28,23.950000762939453
2020-03-02,24.920000076293945
2020-03-03,24.200000762939453
2020-03-04,23.90999984741211
2020-03-05,22.850000381469727
2020-03-06,22.020000457763672
2020-03-09,19.469999313354492
2020-03-10,19.969999313354492
2020-03-11,18.700000762939453
2020-03-12,17.670000076293945
2020-03-13,19.139999389648438
2020-03-16,18.0
2020-03-17,19.690000534057617
2020-03-18,19.239999771118164
2020-03-19,19.1200008392334
2020-03-20,17.389999389648438
2020-03-23,15.680000305175781
2020-03-24,16.489999771118164
2020-03-25,16.3700008392334
2020-03-26,17.530000686645508
2020-03-27,16.3700008392334
2020-03-30,16.68000030517578
2020-03-31,16.530000686645508
2020-04-01,15.029999732971191
2020-04-02,15.0
2020-04-03,14.34000015258789
2020-04-06,15.15999984741211
2020-04-07,15.170000076293945
2020-04-08,16.1200008392334
2020-04-09,17.6200008392334
2020-04-13,16.5
2020-04-14,16.020000457763672
2020-04-15,15.0600004196167
2020-04-16,15.40999984741211
2020-04-17,16.389999389648438
2020-04-20,16.440000534057617
2020-04-21,16.190000534057617
2020-04-22,15.90999984741211
2020-04-23,16.31999969482422
2020-04-24,16.700000762939453
2020-04-27,18.1200008392334
2020-04-28,17.610000610351562
2020-04-29,18.280000686645508
2020-04-30,17.59000015258789
2020-05-01,17.059999465942383
2020-05-04,16.969999313354492
2020-05-05,16.399999618530273
2020-05-06,15.979999542236328
2020-05-07,16.0
2020-05-08,16.514999389648438
