,CSIQ
2007-05-22,9.890000343322754
2007-05-23,9.699999809265137
2007-05-24,9.399999618530273
2007-05-25,9.039999961853027
2007-05-29,9.199999809265137
2007-05-30,9.319999694824219
2007-05-31,9.529999732971191
2007-06-01,9.520000457763672
2007-06-04,9.699999809265137
2007-06-05,9.699999809265137
2007-06-06,10.170000076293945
2007-06-07,9.600000381469727
2007-06-08,9.6899995803833
2007-06-11,9.600000381469727
2007-06-12,9.75
2007-06-13,9.829999923706055
2007-06-14,9.979999542236328
2007-06-15,10.050000190734863
2007-06-18,10.569999694824219
2007-06-19,10.359999656677246
2007-06-20,10.350000381469727
2007-06-21,10.460000038146973
2007-06-22,10.229999542236328
2007-06-25,9.649999618530273
2007-06-26,9.520000457763672
2007-06-27,9.5600004196167
2007-06-28,9.569999694824219
2007-06-29,9.399999618530273
2007-07-02,10.0
2007-07-03,9.869999885559082
2007-07-05,9.720000267028809
2007-07-06,9.699999809265137
2007-07-09,10.5600004196167
2007-07-10,10.25
2007-07-11,10.149999618530273
2007-07-12,10.300000190734863
2007-07-13,10.850000381469727
2007-07-16,11.100000381469727
2007-07-17,10.850000381469727
2007-07-18,10.699999809265137
2007-07-19,10.550000190734863
2007-07-20,10.0600004196167
2007-07-23,10.0
2007-07-24,9.59000015258789
2007-07-25,9.449999809265137
2007-07-26,9.100000381469727
2007-07-27,8.890000343322754
2007-07-30,9.119999885559082
2007-07-31,8.989999771118164
2007-08-01,8.75
2007-08-02,8.640000343322754
2007-08-03,8.170000076293945
2007-08-06,7.880000114440918
2007-08-07,8.170000076293945
2007-08-08,8.84000015258789
2007-08-09,9.0
2007-08-10,8.880000114440918
2007-08-13,8.770000457763672
2007-08-14,8.380000114440918
2007-08-15,7.849999904632568
2007-08-16,7.170000076293945
2007-08-17,7.269999980926514
2007-08-20,7.289999961853027
2007-08-21,7.300000190734863
2007-08-22,7.800000190734863
2007-08-23,7.940000057220459
2007-08-24,8.0
2007-08-27,8.229999542236328
2007-08-28,8.300000190734863
2007-08-29,8.479999542236328
2007-08-30,7.989999771118164
2007-08-31,7.989999771118164
2007-09-04,8.010000228881836
2007-09-05,7.880000114440918
2007-09-06,7.849999904632568
2007-09-07,7.670000076293945
2007-09-10,7.579999923706055
2007-09-11,7.699999809265137
2007-09-12,7.610000133514404
2007-09-13,7.460000038146973
2007-09-14,7.420000076293945
2007-09-17,7.28000020980835
2007-09-18,7.139999866485596
2007-09-19,7.320000171661377
2007-09-20,7.5
2007-09-21,7.579999923706055
2007-09-24,8.6899995803833
2007-09-25,9.609999656677246
2007-09-26,10.5
2007-09-27,9.819999694824219
2007-09-28,9.4399995803833
2007-10-01,9.529999732971191
2007-10-02,10.09000015258789
2007-10-03,9.920000076293945
2007-10-04,10.0600004196167
2007-10-05,11.149999618530273
2007-10-08,10.649999618530273
2007-10-09,11.020000457763672
2007-10-10,11.069999694824219
2007-10-11,11.020000457763672
2007-10-12,10.960000038146973
2007-10-15,10.6899995803833
2007-10-16,10.329999923706055
2007-10-17,10.050000190734863
2007-10-18,9.710000038146973
2007-10-19,9.0
2007-10-22,9.40999984741211
2007-10-23,9.4399995803833
2007-10-24,9.300000190734863
2007-10-25,9.25
2007-10-26,9.449999809265137
2007-10-29,10.5600004196167
2007-10-30,10.100000381469727
2007-10-31,11.069999694824219
2007-11-01,11.579999923706055
2007-11-02,12.640000343322754
2007-11-05,12.130000114440918
2007-11-06,12.59000015258789
2007-11-07,11.84000015258789
2007-11-08,12.229999542236328
2007-11-09,11.119999885559082
2007-11-12,10.010000228881836
2007-11-13,11.239999771118164
2007-11-14,14.529999732971191
2007-11-15,15.489999771118164
2007-11-16,17.760000228881836
2007-11-19,16.299999237060547
2007-11-20,14.989999771118164
2007-11-21,14.600000381469727
2007-11-23,15.470000267028809
2007-11-26,15.399999618530273
2007-11-27,15.100000381469727
2007-11-28,15.920000076293945
2007-11-29,17.219999313354492
2007-11-30,15.720000267028809
2007-12-03,16.25
2007-12-04,18.700000762939453
2007-12-05,18.299999237060547
2007-12-06,18.719999313354492
2007-12-07,21.459999084472656
2007-12-10,24.59000015258789
2007-12-11,21.860000610351562
2007-12-12,23.450000762939453
2007-12-13,22.850000381469727
2007-12-14,23.520000457763672
2007-12-17,21.200000762939453
2007-12-18,26.8799991607666
2007-12-19,26.0
2007-12-20,25.729999542236328
2007-12-21,27.34000015258789
2007-12-24,28.549999237060547
2007-12-26,30.610000610351562
2007-12-27,28.18000030517578
2007-12-28,27.649999618530273
2007-12-31,28.149999618530273
2008-01-02,28.670000076293945
2008-01-03,29.899999618530273
2008-01-04,27.790000915527344
2008-01-07,24.0
2008-01-08,24.309999465942383
2008-01-09,23.739999771118164
2008-01-10,22.989999771118164
2008-01-11,21.639999389648438
2008-01-14,21.670000076293945
2008-01-15,18.6299991607666
2008-01-16,17.899999618530273
2008-01-17,17.389999389648438
2008-01-18,17.799999237060547
2008-01-22,18.59000015258789
2008-01-23,17.530000686645508
2008-01-24,19.170000076293945
2008-01-25,18.559999465942383
2008-01-28,17.450000762939453
2008-01-29,18.469999313354492
2008-01-30,18.549999237060547
2008-01-31,18.479999542236328
2008-02-01,18.93000030517578
2008-02-04,20.81999969482422
2008-02-05,19.049999237060547
2008-02-06,18.6200008392334
2008-02-07,18.3700008392334
2008-02-08,18.850000381469727
2008-02-11,20.31999969482422
2008-02-12,20.200000762939453
2008-02-13,22.799999237060547
2008-02-14,23.0
2008-02-15,22.84000015258789
2008-02-19,22.309999465942383
2008-02-20,21.170000076293945
2008-02-21,20.010000228881836
2008-02-22,19.290000915527344
2008-02-25,19.110000610351562
2008-02-26,19.31999969482422
2008-02-27,20.0
2008-02-28,19.600000381469727
2008-02-29,18.950000762939453
2008-03-03,19.06999969482422
2008-03-04,18.989999771118164
2008-03-05,22.219999313354492
2008-03-06,21.81999969482422
2008-03-07,20.479999542236328
2008-03-10,17.40999984741211
2008-03-11,18.639999389648438
2008-03-12,18.8799991607666
2008-03-13,19.6299991607666
2008-03-14,19.530000686645508
2008-03-17,18.219999313354492
2008-03-18,19.100000381469727
2008-03-19,17.25
2008-03-20,16.709999084472656
2008-03-24,17.510000228881836
2008-03-25,21.100000381469727
2008-03-26,21.709999084472656
2008-03-27,21.799999237060547
2008-03-28,21.239999771118164
2008-03-31,20.899999618530273
2008-04-01,21.989999771118164
2008-04-02,23.440000534057617
2008-04-03,24.90999984741211
2008-04-04,25.239999771118164
2008-04-07,23.719999313354492
2008-04-08,24.309999465942383
2008-04-09,24.200000762939453
2008-04-10,23.75
2008-04-11,24.079999923706055
2008-04-14,25.639999389648438
2008-04-15,26.200000762939453
2008-04-16,27.860000610351562
2008-04-17,25.850000381469727
2008-04-18,26.079999923706055
2008-04-21,26.649999618530273
2008-04-22,26.139999389648438
2008-04-23,24.989999771118164
2008-04-24,23.950000762939453
2008-04-25,24.440000534057617
2008-04-28,25.510000228881836
2008-04-29,25.079999923706055
2008-04-30,27.3700008392334
2008-05-01,27.56999969482422
2008-05-02,27.1200008392334
2008-05-05,26.540000915527344
2008-05-06,31.360000610351562
2008-05-07,28.290000915527344
2008-05-08,31.489999771118164
2008-05-09,32.540000915527344
2008-05-12,34.099998474121094
2008-05-13,40.779998779296875
2008-05-14,44.0
2008-05-15,43.599998474121094
2008-05-16,44.900001525878906
2008-05-19,43.08000183105469
2008-05-20,45.119998931884766
2008-05-21,43.790000915527344
2008-05-22,37.900001525878906
2008-05-23,38.4900016784668
2008-05-27,38.9900016784668
2008-05-28,41.0
2008-05-29,37.779998779296875
2008-05-30,39.709999084472656
2008-06-02,41.029998779296875
2008-06-03,39.720001220703125
2008-06-04,38.29999923706055
2008-06-05,40.70000076293945
2008-06-06,39.34000015258789
2008-06-09,37.20000076293945
2008-06-10,36.38999938964844
2008-06-11,36.900001525878906
2008-06-12,37.88999938964844
2008-06-13,39.0
2008-06-16,42.459999084472656
2008-06-17,47.0
2008-06-18,51.0
2008-06-19,47.22999954223633
2008-06-20,45.880001068115234
2008-06-23,47.209999084472656
2008-06-24,45.83000183105469
2008-06-25,45.2400016784668
2008-06-26,42.88999938964844
2008-06-27,40.380001068115234
2008-06-30,40.189998626708984
2008-07-01,36.36000061035156
2008-07-02,32.0099983215332
2008-07-03,31.979999542236328
2008-07-07,33.5
2008-07-08,33.16999816894531
2008-07-09,32.380001068115234
2008-07-10,32.77000045776367
2008-07-11,32.400001525878906
2008-07-14,38.38999938964844
2008-07-15,34.84000015258789
2008-07-16,35.650001525878906
2008-07-17,31.3700008392334
2008-07-18,31.31999969482422
2008-07-21,31.979999542236328
2008-07-22,27.780000686645508
2008-07-23,27.75
2008-07-24,26.059999465942383
2008-07-25,28.270000457763672
2008-07-28,27.25
2008-07-29,30.479999542236328
2008-07-30,29.780000686645508
2008-07-31,28.770000457763672
2008-08-01,28.68000030517578
2008-08-04,27.040000915527344
2008-08-05,26.729999542236328
2008-08-06,28.190000534057617
2008-08-07,27.3700008392334
2008-08-08,25.90999984741211
2008-08-11,26.899999618530273
2008-08-12,30.90999984741211
2008-08-13,29.56999969482422
2008-08-14,28.700000762939453
2008-08-15,28.260000228881836
2008-08-18,27.5
2008-08-19,27.600000381469727
2008-08-20,31.799999237060547
2008-08-21,31.639999389648438
2008-08-22,31.8799991607666
2008-08-25,32.45000076293945
2008-08-26,30.690000534057617
2008-08-27,30.690000534057617
2008-08-28,30.139999389648438
2008-08-29,32.41999816894531
2008-09-02,30.459999084472656
2008-09-03,28.649999618530273
2008-09-04,27.549999237060547
2008-09-05,27.81999969482422
2008-09-08,26.610000610351562
2008-09-09,21.34000015258789
2008-09-10,23.010000228881836
2008-09-11,23.6200008392334
2008-09-12,24.950000762939453
2008-09-15,22.559999465942383
2008-09-16,23.6200008392334
2008-09-17,23.209999084472656
2008-09-18,24.940000534057617
2008-09-19,26.389999389648438
2008-09-22,25.299999237060547
2008-09-23,24.5
2008-09-24,24.5
2008-09-25,24.850000381469727
2008-09-26,22.770000457763672
2008-09-29,18.770000457763672
2008-09-30,19.530000686645508
2008-10-01,19.18000030517578
2008-10-02,16.440000534057617
2008-10-03,15.180000305175781
2008-10-06,14.979999542236328
2008-10-07,11.90999984741211
2008-10-08,12.760000228881836
2008-10-09,11.449999809265137
2008-10-10,12.6899995803833
2008-10-13,14.760000228881836
2008-10-14,12.579999923706055
2008-10-15,10.369999885559082
2008-10-16,10.930000305175781
2008-10-17,11.319999694824219
2008-10-20,12.5
2008-10-21,11.710000038146973
2008-10-22,10.489999771118164
2008-10-23,9.149999618530273
2008-10-24,8.3100004196167
2008-10-27,7.849999904632568
2008-10-28,8.600000381469727
2008-10-29,8.829999923706055
2008-10-30,9.859999656677246
2008-10-31,9.680000305175781
2008-11-03,10.899999618530273
2008-11-04,12.5
2008-11-05,10.529999732971191
2008-11-06,8.130000114440918
2008-11-07,8.40999984741211
2008-11-10,7.989999771118164
2008-11-11,7.139999866485596
2008-11-12,5.75
2008-11-13,6.619999885559082
2008-11-14,6.429999828338623
2008-11-17,5.880000114440918
2008-11-18,5.409999847412109
2008-11-19,4.610000133514404
2008-11-20,3.7799999713897705
2008-11-21,4.059999942779541
2008-11-24,4.659999847412109
2008-11-25,4.880000114440918
2008-11-26,5.510000228881836
2008-11-28,5.559999942779541
2008-12-01,4.53000020980835
2008-12-02,4.630000114440918
2008-12-03,4.849999904632568
2008-12-04,4.630000114440918
2008-12-05,4.78000020980835
2008-12-08,4.989999771118164
2008-12-09,4.730000019073486
2008-12-10,5.320000171661377
2008-12-11,5.519999980926514
2008-12-12,5.550000190734863
2008-12-15,5.429999828338623
2008-12-16,5.559999942779541
2008-12-17,6.349999904632568
2008-12-18,6.179999828338623
2008-12-19,6.21999979019165
2008-12-22,6.070000171661377
2008-12-23,6.050000190734863
2008-12-24,6.010000228881836
2008-12-26,5.989999771118164
2008-12-29,6.079999923706055
2008-12-30,6.679999828338623
2008-12-31,6.460000038146973
2009-01-02,6.489999771118164
2009-01-05,7.039999961853027
2009-01-06,6.860000133514404
2009-01-07,6.300000190734863
2009-01-08,6.909999847412109
2009-01-09,6.800000190734863
2009-01-12,5.920000076293945
2009-01-13,5.699999809265137
2009-01-14,4.989999771118164
2009-01-15,5.599999904632568
2009-01-16,5.289999961853027
2009-01-20,4.800000190734863
2009-01-21,5.0
2009-01-22,4.579999923706055
2009-01-23,5.300000190734863
2009-01-26,5.210000038146973
2009-01-27,5.329999923706055
2009-01-28,5.590000152587891
2009-01-29,5.360000133514404
2009-01-30,5.460000038146973
2009-02-02,5.059999942779541
2009-02-03,5.170000076293945
2009-02-04,5.28000020980835
2009-02-05,5.210000038146973
2009-02-06,5.340000152587891
2009-02-09,5.579999923706055
2009-02-10,5.239999771118164
2009-02-11,5.079999923706055
2009-02-12,5.010000228881836
2009-02-13,5.0
2009-02-17,4.53000020980835
2009-02-18,4.360000133514404
2009-02-19,4.21999979019165
2009-02-20,4.199999809265137
2009-02-23,3.869999885559082
2009-02-24,4.070000171661377
2009-02-25,3.819999933242798
2009-02-26,3.690000057220459
2009-02-27,3.5899999141693115
2009-03-02,3.359999895095825
2009-03-03,3.200000047683716
2009-03-04,3.4800000190734863
2009-03-05,3.1700000762939453
2009-03-06,3.059999942779541
2009-03-09,3.0
2009-03-10,3.2699999809265137
2009-03-11,3.4200000762939453
2009-03-12,3.549999952316284
2009-03-13,3.7200000286102295
2009-03-16,3.880000114440918
2009-03-17,4.0
2009-03-18,4.090000152587891
2009-03-19,4.449999809265137
2009-03-20,4.5
2009-03-23,4.900000095367432
2009-03-24,4.630000114440918
2009-03-25,4.829999923706055
2009-03-26,6.159999847412109
2009-03-27,5.760000228881836
2009-03-30,5.28000020980835
2009-03-31,5.980000019073486
2009-04-01,6.860000133514404
2009-04-02,6.690000057220459
2009-04-03,6.730000019073486
2009-04-06,7.019999980926514
2009-04-07,6.449999809265137
2009-04-08,6.539999961853027
2009-04-09,6.880000114440918
2009-04-13,6.980000019073486
2009-04-14,6.949999809265137
2009-04-15,6.929999828338623
2009-04-16,6.840000152587891
2009-04-17,6.460000038146973
2009-04-20,5.71999979019165
2009-04-21,5.710000038146973
2009-04-22,6.0
2009-04-23,5.860000133514404
2009-04-24,5.78000020980835
2009-04-27,5.550000190734863
2009-04-28,5.539999961853027
2009-04-29,6.079999923706055
2009-04-30,6.550000190734863
2009-05-01,6.860000133514404
2009-05-04,9.069999694824219
2009-05-05,8.979999542236328
2009-05-06,9.199999809265137
2009-05-07,8.859999656677246
2009-05-08,8.5
2009-05-11,8.350000381469727
2009-05-12,8.229999542236328
2009-05-13,7.539999961853027
2009-05-14,7.809999942779541
2009-05-15,7.710000038146973
2009-05-18,8.130000114440918
2009-05-19,8.90999984741211
2009-05-20,9.300000190734863
2009-05-21,10.5
2009-05-22,10.010000228881836
2009-05-26,11.029999732971191
2009-05-27,12.079999923706055
2009-05-28,11.550000190734863
2009-05-29,13.229999542236328
2009-06-01,13.649999618530273
2009-06-02,13.369999885559082
2009-06-03,12.569999694824219
2009-06-04,15.649999618530273
2009-06-05,15.699999809265137
2009-06-08,15.220000267028809
2009-06-09,15.619999885559082
2009-06-10,15.850000381469727
2009-06-11,15.729999542236328
2009-06-12,14.619999885559082
2009-06-15,13.149999618530273
2009-06-16,14.050000190734863
2009-06-17,13.270000457763672
2009-06-18,13.329999923706055
2009-06-19,13.050000190734863
2009-06-22,11.130000114440918
2009-06-23,11.710000038146973
2009-06-24,12.40999984741211
2009-06-25,12.40999984741211
2009-06-26,12.40999984741211
2009-06-29,12.4399995803833
2009-06-30,12.119999885559082
2009-07-01,12.40999984741211
2009-07-02,12.020000457763672
2009-07-06,11.050000190734863
2009-07-07,10.479999542236328
2009-07-08,9.579999923706055
2009-07-09,10.039999961853027
2009-07-10,9.819999694824219
2009-07-13,10.130000114440918
2009-07-14,11.130000114440918
2009-07-15,12.619999885559082
2009-07-16,13.420000076293945
2009-07-17,13.899999618530273
2009-07-20,13.479999542236328
2009-07-21,14.119999885559082
2009-07-22,13.920000076293945
2009-07-23,14.359999656677246
2009-07-24,15.569999694824219
2009-07-27,15.789999961853027
2009-07-28,14.899999618530273
2009-07-29,14.319999694824219
2009-07-30,14.619999885559082
2009-07-31,14.539999961853027
2009-08-03,15.220000267028809
2009-08-04,15.380000114440918
2009-08-05,16.1200008392334
2009-08-06,18.950000762939453
2009-08-07,18.399999618530273
2009-08-10,19.329999923706055
2009-08-11,18.239999771118164
2009-08-12,18.34000015258789
2009-08-13,16.93000030517578
2009-08-14,16.540000915527344
2009-08-17,15.520000457763672
2009-08-18,16.09000015258789
2009-08-19,15.989999771118164
2009-08-20,16.549999237060547
2009-08-21,15.979999542236328
2009-08-24,15.300000190734863
2009-08-25,14.930000305175781
2009-08-26,14.760000228881836
2009-08-27,15.180000305175781
2009-08-28,15.1899995803833
2009-08-31,14.739999771118164
2009-09-01,13.710000038146973
2009-09-02,13.760000228881836
2009-09-03,14.609999656677246
2009-09-04,14.899999618530273
2009-09-08,16.700000762939453
2009-09-09,16.360000610351562
2009-09-10,17.3700008392334
2009-09-11,16.579999923706055
2009-09-14,16.190000534057617
2009-09-15,16.530000686645508
2009-09-16,17.350000381469727
2009-09-17,17.799999237060547
2009-09-18,17.6200008392334
2009-09-21,18.149999618530273
2009-09-22,18.329999923706055
2009-09-23,17.530000686645508
2009-09-24,16.540000915527344
2009-09-25,16.739999771118164
2009-09-28,16.899999618530273
2009-09-29,16.989999771118164
2009-09-30,17.219999313354492
2009-10-01,16.1299991607666
2009-10-02,15.989999771118164
2009-10-05,16.350000381469727
2009-10-06,16.950000762939453
2009-10-07,17.3700008392334
2009-10-08,17.670000076293945
2009-10-09,17.760000228881836
2009-10-12,18.049999237060547
2009-10-13,17.540000915527344
2009-10-14,17.020000457763672
2009-10-15,16.260000228881836
2009-10-16,16.309999465942383
2009-10-19,16.700000762939453
2009-10-20,16.770000457763672
2009-10-21,16.260000228881836
2009-10-22,16.209999084472656
2009-10-23,16.0
2009-10-26,15.59000015258789
2009-10-27,15.0
2009-10-28,13.90999984741211
2009-10-29,15.609999656677246
2009-10-30,14.579999923706055
2009-11-02,14.6899995803833
2009-11-03,16.40999984741211
2009-11-04,15.920000076293945
2009-11-05,16.68000030517578
2009-11-06,16.780000686645508
2009-11-09,17.100000381469727
2009-11-10,17.040000915527344
2009-11-11,17.149999618530273
2009-11-12,16.719999313354492
2009-11-13,18.450000762939453
2009-11-16,19.700000762939453
2009-11-17,20.110000610351562
2009-11-18,20.6200008392334
2009-11-19,21.420000076293945
2009-11-20,21.010000228881836
2009-11-23,21.989999771118164
2009-11-24,21.06999969482422
2009-11-25,21.079999923706055
2009-11-27,21.520000457763672
2009-11-30,22.020000457763672
2009-12-01,22.6299991607666
2009-12-02,22.950000762939453
2009-12-03,23.219999313354492
2009-12-04,23.0
2009-12-07,23.790000915527344
2009-12-08,23.3700008392334
2009-12-09,23.68000030517578
2009-12-10,23.0
2009-12-11,22.510000228881836
2009-12-14,24.780000686645508
2009-12-15,25.6299991607666
2009-12-16,25.670000076293945
2009-12-17,25.690000534057617
2009-12-18,26.780000686645508
2009-12-21,28.809999465942383
2009-12-22,29.049999237060547
2009-12-23,30.149999618530273
2009-12-24,29.399999618530273
2009-12-28,29.239999771118164
2009-12-29,28.6299991607666
2009-12-30,28.770000457763672
2009-12-31,28.81999969482422
2010-01-04,30.989999771118164
2010-01-05,32.709999084472656
2010-01-06,32.349998474121094
2010-01-07,31.389999389648438
2010-01-08,32.68000030517578
2010-01-11,32.560001373291016
2010-01-12,30.469999313354492
2010-01-13,30.739999771118164
2010-01-14,28.010000228881836
2010-01-15,25.93000030517578
2010-01-19,26.31999969482422
2010-01-20,25.860000610351562
2010-01-21,24.170000076293945
2010-01-22,21.65999984741211
2010-01-25,22.350000381469727
2010-01-26,23.040000915527344
2010-01-27,22.3799991607666
2010-01-28,21.760000228881836
2010-01-29,21.1299991607666
2010-02-01,22.219999313354492
2010-02-02,23.030000686645508
2010-02-03,23.219999313354492
2010-02-04,21.06999969482422
2010-02-05,22.020000457763672
2010-02-08,20.65999984741211
2010-02-09,21.43000030517578
2010-02-10,21.280000686645508
2010-02-11,22.68000030517578
2010-02-12,23.0
2010-02-16,24.700000762939453
2010-02-17,24.34000015258789
2010-02-18,24.739999771118164
2010-02-19,20.850000381469727
2010-02-22,20.530000686645508
2010-02-23,19.079999923706055
2010-02-24,19.170000076293945
2010-02-25,19.290000915527344
2010-02-26,19.1200008392334
2010-03-01,19.100000381469727
2010-03-02,20.229999542236328
2010-03-03,20.530000686645508
2010-03-04,20.770000457763672
2010-03-05,21.530000686645508
2010-03-08,20.899999618530273
2010-03-09,20.90999984741211
2010-03-10,21.690000534057617
2010-03-11,23.280000686645508
2010-03-12,22.989999771118164
2010-03-15,22.399999618530273
2010-03-16,22.3799991607666
2010-03-17,22.239999771118164
2010-03-18,21.56999969482422
2010-03-19,22.0
2010-03-22,21.280000686645508
2010-03-23,22.450000762939453
2010-03-24,22.020000457763672
2010-03-25,21.5
2010-03-26,22.030000686645508
2010-03-29,23.799999237060547
2010-03-30,25.06999969482422
2010-03-31,24.31999969482422
2010-04-01,24.059999465942383
2010-04-05,24.149999618530273
2010-04-06,24.40999984741211
2010-04-07,25.969999313354492
2010-04-08,25.649999618530273
2010-04-09,24.100000381469727
2010-04-12,24.239999771118164
2010-04-13,24.31999969482422
2010-04-14,23.709999084472656
2010-04-15,23.540000915527344
2010-04-16,22.09000015258789
2010-04-19,20.93000030517578
2010-04-20,21.329999923706055
2010-04-21,18.260000228881836
2010-04-22,18.450000762939453
2010-04-23,18.31999969482422
2010-04-26,17.940000534057617
2010-04-27,16.84000015258789
2010-04-28,17.760000228881836
2010-04-29,18.309999465942383
2010-04-30,17.260000228881836
2010-05-03,18.020000457763672
2010-05-04,16.84000015258789
2010-05-05,16.139999389648438
2010-05-06,14.09000015258789
2010-05-07,14.109999656677246
2010-05-10,15.170000076293945
2010-05-11,14.739999771118164
2010-05-12,15.029999732971191
2010-05-13,14.960000038146973
2010-05-14,14.25
2010-05-17,13.270000457763672
2010-05-18,12.789999961853027
2010-05-19,12.0
2010-05-20,12.289999961853027
2010-05-21,12.949999809265137
2010-05-24,12.199999809265137
2010-05-25,12.170000076293945
2010-05-26,12.09000015258789
2010-05-27,13.25
2010-05-28,12.949999809265137
2010-06-01,11.859999656677246
2010-06-02,10.170000076293945
2010-06-03,10.180000305175781
2010-06-04,9.600000381469727
2010-06-07,9.6899995803833
2010-06-08,9.199999809265137
2010-06-09,9.199999809265137
2010-06-10,9.789999961853027
2010-06-11,10.380000114440918
2010-06-14,10.40999984741211
2010-06-15,11.289999961853027
2010-06-16,11.399999618530273
2010-06-17,11.800000190734863
2010-06-18,11.789999961853027
2010-06-21,11.619999885559082
2010-06-22,11.40999984741211
2010-06-23,11.100000381469727
2010-06-24,10.420000076293945
2010-06-25,10.520000457763672
2010-06-28,10.729999542236328
2010-06-29,10.0600004196167
2010-06-30,9.779999732971191
2010-07-01,10.109999656677246
2010-07-02,10.140000343322754
2010-07-06,10.520000457763672
2010-07-07,11.119999885559082
2010-07-08,11.3100004196167
2010-07-09,11.449999809265137
2010-07-12,11.260000228881836
2010-07-13,11.979999542236328
2010-07-14,12.920000076293945
2010-07-15,13.069999694824219
2010-07-16,12.619999885559082
2010-07-19,12.710000038146973
2010-07-20,13.260000228881836
2010-07-21,13.630000114440918
2010-07-22,13.680000305175781
2010-07-23,13.739999771118164
2010-07-26,13.850000381469727
2010-07-27,13.229999542236328
2010-07-28,13.149999618530273
2010-07-29,12.739999771118164
2010-07-30,12.100000381469727
2010-08-02,12.40999984741211
2010-08-03,12.920000076293945
2010-08-04,12.84000015258789
2010-08-05,12.960000038146973
2010-08-06,13.359999656677246
2010-08-09,13.239999771118164
2010-08-10,12.640000343322754
2010-08-11,11.779999732971191
2010-08-12,11.59000015258789
2010-08-13,11.59000015258789
2010-08-16,11.300000190734863
