,BSCL
2014-04-07,20.639999389648438
2014-04-08,20.649999618530273
2014-04-09,20.68000030517578
2014-04-10,20.739999771118164
2014-04-11,20.739999771118164
2014-04-14,20.739999771118164
2014-04-15,20.790000915527344
2014-04-16,20.75
2014-04-17,20.59000015258789
2014-04-21,20.65999984741211
2014-04-22,20.6299991607666
2014-04-23,20.709999084472656
2014-04-24,20.65999984741211
2014-04-25,20.709999084472656
2014-04-28,20.729999542236328
2014-04-29,20.709999084472656
2014-04-30,20.760000228881836
2014-05-01,20.780000686645508
2014-05-02,20.729999542236328
2014-05-05,20.770000457763672
2014-05-06,20.770000457763672
2014-05-07,20.809999465942383
2014-05-08,20.760000228881836
2014-05-09,20.770000457763672
2014-05-12,20.760000228881836
2014-05-13,20.790000915527344
2014-05-14,20.850000381469727
2014-05-15,20.8799991607666
2014-05-16,20.889999389648438
2014-05-19,20.8700008392334
2014-05-20,20.899999618530273
2014-05-21,20.889999389648438
2014-05-22,20.829999923706055
2014-05-23,20.889999389648438
2014-05-27,20.899999618530273
2014-05-28,20.989999771118164
2014-05-29,20.959999084472656
2014-05-30,20.959999084472656
2014-06-02,20.84000015258789
2014-06-03,20.760000228881836
2014-06-04,20.760000228881836
2014-06-05,20.780000686645508
2014-06-06,20.780000686645508
2014-06-09,20.790000915527344
2014-06-10,20.780000686645508
2014-06-11,20.760000228881836
2014-06-12,20.84000015258789
2014-06-13,20.81999969482422
2014-06-16,20.829999923706055
2014-06-17,20.799999237060547
2014-06-18,20.799999237060547
2014-06-19,20.850000381469727
2014-06-20,20.8700008392334
2014-06-23,20.8799991607666
2014-06-24,20.940000534057617
2014-06-25,21.0
2014-06-26,20.979999542236328
2014-06-27,20.989999771118164
2014-06-30,21.020000457763672
2014-07-01,20.920000076293945
2014-07-02,20.850000381469727
2014-07-03,20.81999969482422
2014-07-07,20.860000610351562
2014-07-08,20.850000381469727
2014-07-09,20.93000030517578
2014-07-10,20.93000030517578
2014-07-11,20.940000534057617
2014-07-14,20.93000030517578
2014-07-15,20.889999389648438
2014-07-16,20.959999084472656
2014-07-17,20.989999771118164
2014-07-18,21.0
2014-07-21,21.020000457763672
2014-07-22,20.989999771118164
2014-07-23,21.020000457763672
2014-07-24,20.950000762939453
2014-07-25,20.950000762939453
2014-07-28,20.969999313354492
2014-07-29,20.959999084472656
2014-07-30,20.8799991607666
2014-07-31,20.860000610351562
2014-08-01,20.90999984741211
2014-08-04,20.860000610351562
2014-08-05,20.90999984741211
2014-08-06,20.920000076293945
2014-08-07,20.979999542236328
2014-08-08,20.979999542236328
2014-08-11,20.979999542236328
2014-08-12,20.969999313354492
2014-08-13,20.979999542236328
2014-08-14,21.010000228881836
2014-08-15,21.110000610351562
2014-08-18,21.059999465942383
2014-08-19,21.030000686645508
2014-08-20,20.989999771118164
2014-08-21,21.040000915527344
2014-08-22,21.010000228881836
2014-08-25,21.059999465942383
2014-08-26,21.059999465942383
2014-08-27,21.09000015258789
2014-08-28,21.079999923706055
2014-08-29,21.139999389648438
2014-09-02,20.989999771118164
2014-09-03,21.010000228881836
2014-09-04,20.940000534057617
2014-09-05,20.969999313354492
2014-09-08,20.93000030517578
2014-09-09,20.8799991607666
2014-09-10,20.829999923706055
2014-09-11,20.809999465942383
2014-09-12,20.799999237060547
2014-09-15,20.760000228881836
2014-09-16,20.780000686645508
2014-09-17,20.709999084472656
2014-09-18,20.719999313354492
2014-09-19,20.709999084472656
2014-09-22,20.799999237060547
2014-09-23,20.790000915527344
2014-09-24,20.780000686645508
2014-09-25,20.81999969482422
2014-09-26,20.770000457763672
2014-09-29,20.809999465942383
2014-09-30,20.75
2014-10-01,20.850000381469727
2014-10-02,20.84000015258789
2014-10-03,20.84000015258789
2014-10-06,20.860000610351562
2014-10-07,20.90999984741211
2014-10-08,20.969999313354492
2014-10-09,20.899999618530273
2014-10-10,20.90999984741211
2014-10-13,20.989999771118164
2014-10-14,21.06999969482422
2014-10-15,21.059999465942383
2014-10-16,21.06999969482422
2014-10-17,21.059999465942383
2014-10-20,21.020000457763672
2014-10-21,21.059999465942383
2014-10-22,21.020000457763672
2014-10-23,20.979999542236328
2014-10-24,20.979999542236328
2014-10-27,21.0
2014-10-28,20.979999542236328
2014-10-29,20.8799991607666
2014-10-30,20.93000030517578
2014-10-31,20.93000030517578
2014-11-03,20.829999923706055
2014-11-04,20.829999923706055
2014-11-05,20.850000381469727
2014-11-06,20.809999465942383
2014-11-07,20.8799991607666
2014-11-10,20.81999969482422
2014-11-11,20.770000457763672
2014-11-12,20.760000228881836
2014-11-13,20.799999237060547
2014-11-14,20.850000381469727
2014-11-17,20.799999237060547
2014-11-18,20.799999237060547
2014-11-19,20.770000457763672
2014-11-20,20.809999465942383
2014-11-21,20.799999237060547
2014-11-24,20.81999969482422
2014-11-25,20.899999618530273
2014-11-26,20.940000534057617
2014-11-28,20.950000762939453
2014-12-01,20.899999618530273
2014-12-02,20.84000015258789
2014-12-03,20.829999923706055
2014-12-04,20.799999237060547
2014-12-05,20.739999771118164
2014-12-08,20.81999969482422
2014-12-09,20.8700008392334
2014-12-10,20.899999618530273
2014-12-11,20.8799991607666
2014-12-12,20.940000534057617
2014-12-15,20.90999984741211
2014-12-16,20.950000762939453
2014-12-17,20.889999389648438
2014-12-18,20.84000015258789
2014-12-19,20.829999923706055
2014-12-22,20.850000381469727
2014-12-23,20.75
2014-12-24,20.809999465942383
2014-12-26,20.81999969482422
2014-12-29,20.770000457763672
2014-12-30,20.81999969482422
2014-12-31,20.860000610351562
2015-01-02,20.920000076293945
2015-01-05,20.940000534057617
2015-01-06,21.030000686645508
2015-01-07,21.06999969482422
2015-01-08,21.040000915527344
2015-01-09,21.09000015258789
2015-01-12,21.149999618530273
2015-01-13,21.18000030517578
2015-01-14,21.239999771118164
2015-01-15,21.350000381469727
2015-01-16,21.229999542236328
2015-01-20,21.25
2015-01-21,21.18000030517578
2015-01-22,21.149999618530273
2015-01-23,21.200000762939453
2015-01-26,21.149999618530273
2015-01-27,21.239999771118164
2015-01-28,21.329999923706055
2015-01-29,21.290000915527344
2015-01-30,21.40999984741211
2015-02-02,21.3700008392334
2015-02-03,21.31999969482422
2015-02-04,21.290000915527344
2015-02-05,21.260000228881836
2015-02-06,21.149999618530273
2015-02-09,21.100000381469727
2015-02-10,21.09000015258789
2015-02-11,21.079999923706055
2015-02-12,21.1299991607666
2015-02-13,21.110000610351562
2015-02-17,21.040000915527344
2015-02-18,21.110000610351562
2015-02-19,21.09000015258789
2015-02-20,21.079999923706055
2015-02-23,21.139999389648438
2015-02-24,21.25
2015-02-25,21.229999542236328
2015-02-26,21.15999984741211
2015-02-27,21.229999542236328
2015-03-02,21.09000015258789
2015-03-03,21.09000015258789
2015-03-04,21.09000015258789
2015-03-05,21.110000610351562
2015-03-06,20.940000534057617
2015-03-09,21.020000457763672
2015-03-10,21.06999969482422
2015-03-11,21.09000015258789
2015-03-12,21.079999923706055
2015-03-13,21.059999465942383
2015-03-16,21.1200008392334
2015-03-17,21.100000381469727
2015-03-18,21.260000228881836
2015-03-19,21.1299991607666
2015-03-20,21.239999771118164
2015-03-23,21.260000228881836
2015-03-24,21.309999465942383
2015-03-25,21.190000534057617
2015-03-26,21.15999984741211
2015-03-27,21.219999313354492
2015-03-30,21.25
2015-03-31,21.290000915527344
2015-04-01,21.31999969482422
2015-04-02,21.280000686645508
2015-04-06,21.31999969482422
2015-04-07,21.350000381469727
2015-04-08,21.34000015258789
2015-04-09,21.25
2015-04-10,21.290000915527344
2015-04-13,21.309999465942383
2015-04-14,21.34000015258789
2015-04-15,21.3799991607666
2015-04-16,21.389999389648438
2015-04-17,21.399999618530273
2015-04-20,21.389999389648438
2015-04-21,21.350000381469727
2015-04-22,21.280000686645508
2015-04-23,21.350000381469727
2015-04-24,21.389999389648438
2015-04-27,21.389999389648438
2015-04-28,21.290000915527344
2015-04-29,21.209999084472656
2015-04-30,21.25
2015-05-01,21.1299991607666
2015-05-04,21.1299991607666
2015-05-05,21.1200008392334
2015-05-06,21.059999465942383
2015-05-07,21.09000015258789
2015-05-08,21.18000030517578
2015-05-11,21.06999969482422
2015-05-12,21.06999969482422
2015-05-13,21.059999465942383
2015-05-14,21.15999984741211
2015-05-15,21.209999084472656
2015-05-18,21.1299991607666
2015-05-19,21.049999237060547
2015-05-20,21.110000610351562
2015-05-21,21.139999389648438
2015-05-22,21.100000381469727
2015-05-26,21.1200008392334
2015-05-27,21.1299991607666
2015-05-28,21.1299991607666
2015-05-29,21.18000030517578
2015-06-01,21.049999237060547
2015-06-02,20.93000030517578
2015-06-03,20.790000915527344
2015-06-04,20.950000762939453
2015-06-05,20.81999969482422
2015-06-08,20.860000610351562
2015-06-09,20.809999465942383
2015-06-10,20.770000457763672
2015-06-11,20.760000228881836
2015-06-12,20.739999771118164
2015-06-15,20.770000457763672
2015-06-16,20.84000015258789
2015-06-17,20.889999389648438
2015-06-18,20.889999389648438
2015-06-19,20.8799991607666
2015-06-22,20.799999237060547
2015-06-23,20.809999465942383
2015-06-24,20.829999923706055
2015-06-25,20.790000915527344
2015-06-26,20.709999084472656
2015-06-29,20.8700008392334
2015-06-30,20.84000015258789
2015-07-01,20.770000457763672
2015-07-02,20.75
2015-07-06,20.84000015258789
2015-07-07,20.93000030517578
2015-07-08,20.90999984741211
2015-07-09,20.84000015258789
2015-07-10,20.770000457763672
2015-07-13,20.719999313354492
2015-07-14,20.729999542236328
2015-07-15,20.84000015258789
2015-07-16,20.809999465942383
2015-07-17,20.780000686645508
2015-07-20,20.729999542236328
2015-07-21,20.770000457763672
2015-07-22,20.75
2015-07-23,20.780000686645508
2015-07-24,20.780000686645508
2015-07-27,20.790000915527344
2015-07-28,20.799999237060547
2015-07-29,20.770000457763672
2015-07-30,20.770000457763672
2015-07-31,20.84000015258789
2015-08-03,20.809999465942383
2015-08-04,20.729999542236328
2015-08-05,20.709999084472656
2015-08-06,20.610000610351562
2015-08-07,20.75
2015-08-10,20.690000534057617
2015-08-11,20.780000686645508
2015-08-12,20.770000457763672
2015-08-13,20.700000762939453
2015-08-14,20.670000076293945
2015-08-17,20.690000534057617
2015-08-18,20.6299991607666
2015-08-19,20.760000228881836
2015-08-20,20.760000228881836
2015-08-21,20.739999771118164
2015-08-24,20.729999542236328
2015-08-25,20.729999542236328
2015-08-26,20.700000762939453
2015-08-27,20.770000457763672
2015-08-28,20.729999542236328
2015-08-31,20.639999389648438
2015-09-01,20.700000762939453
2015-09-02,20.690000534057617
2015-09-03,20.739999771118164
2015-09-04,20.75
2015-09-08,20.75
2015-09-09,20.739999771118164
2015-09-10,20.719999313354492
2015-09-11,20.75
2015-09-14,20.790000915527344
2015-09-15,20.68000030517578
2015-09-16,20.700000762939453
2015-09-17,20.790000915527344
2015-09-18,20.850000381469727
2015-09-21,20.829999923706055
2015-09-22,20.8700008392334
2015-09-23,20.8799991607666
2015-09-24,20.8700008392334
2015-09-25,20.829999923706055
2015-09-28,20.84000015258789
2015-09-29,20.850000381469727
2015-09-30,20.850000381469727
2015-10-01,20.799999237060547
2015-10-02,20.8700008392334
2015-10-05,20.860000610351562
2015-10-06,20.850000381469727
2015-10-07,20.860000610351562
2015-10-08,20.84000015258789
2015-10-09,20.84000015258789
2015-10-12,20.90999984741211
2015-10-13,20.889999389648438
2015-10-14,20.940000534057617
2015-10-15,20.950000762939453
2015-10-16,20.90999984741211
2015-10-19,20.90999984741211
2015-10-20,20.889999389648438
2015-10-21,20.940000534057617
2015-10-22,20.989999771118164
2015-10-23,20.920000076293945
2015-10-26,20.940000534057617
2015-10-27,21.0
2015-10-28,20.90999984741211
2015-10-29,20.81999969482422
2015-10-30,20.84000015258789
2015-11-02,20.780000686645508
2015-11-03,20.760000228881836
2015-11-04,20.719999313354492
2015-11-05,20.709999084472656
2015-11-06,20.59000015258789
2015-11-09,20.600000381469727
2015-11-10,20.68000030517578
2015-11-11,20.649999618530273
2015-11-12,20.649999618530273
2015-11-13,20.700000762939453
2015-11-16,20.709999084472656
2015-11-17,20.760000228881836
2015-11-18,20.729999542236328
2015-11-19,20.780000686645508
2015-11-20,20.729999542236328
2015-11-23,20.75
2015-11-24,20.739999771118164
2015-11-25,20.770000457763672
2015-11-27,20.790000915527344
2015-11-30,20.780000686645508
2015-12-01,20.809999465942383
2015-12-02,20.75
2015-12-03,20.639999389648438
2015-12-04,20.670000076293945
2015-12-07,20.719999313354492
2015-12-08,20.68000030517578
2015-12-09,20.719999313354492
2015-12-10,20.700000762939453
2015-12-11,20.649999618530273
2015-12-14,20.639999389648438
2015-12-15,20.6200008392334
2015-12-16,20.540000915527344
2015-12-17,20.530000686645508
2015-12-18,20.56999969482422
2015-12-21,20.59000015258789
2015-12-22,20.559999465942383
2015-12-23,20.559999465942383
2015-12-24,20.56999969482422
2015-12-28,20.579999923706055
2015-12-29,20.469999313354492
2015-12-30,20.479999542236328
2015-12-31,20.520000457763672
2016-01-04,20.540000915527344
2016-01-05,20.579999923706055
2016-01-06,20.600000381469727
2016-01-07,20.639999389648438
2016-01-08,20.649999618530273
2016-01-11,20.559999465942383
2016-01-12,20.670000076293945
2016-01-13,20.65999984741211
2016-01-14,20.690000534057617
2016-01-15,20.610000610351562
2016-01-19,20.610000610351562
2016-01-20,20.530000686645508
2016-01-21,20.649999618530273
2016-01-22,20.610000610351562
2016-01-25,20.59000015258789
2016-01-26,20.59000015258789
2016-01-27,20.610000610351562
2016-01-28,20.610000610351562
2016-01-29,20.670000076293945
2016-02-01,20.489999771118164
2016-02-02,20.600000381469727
2016-02-03,20.59000015258789
2016-02-04,20.600000381469727
2016-02-05,20.559999465942383
2016-02-08,20.600000381469727
2016-02-09,20.579999923706055
2016-02-10,20.610000610351562
2016-02-11,20.610000610351562
2016-02-12,20.510000228881836
2016-02-16,20.459999084472656
2016-02-17,20.469999313354492
2016-02-18,20.520000457763672
2016-02-19,20.530000686645508
2016-02-22,20.559999465942383
2016-02-23,20.56999969482422
2016-02-24,20.600000381469727
2016-02-25,20.649999618530273
2016-02-26,20.6200008392334
2016-02-29,20.6299991607666
2016-03-01,20.510000228881836
2016-03-02,20.520000457763672
2016-03-03,20.559999465942383
2016-03-04,20.559999465942383
2016-03-07,20.559999465942383
2016-03-08,20.649999618530273
2016-03-09,20.65999984741211
2016-03-10,20.68000030517578
2016-03-11,20.700000762939453
2016-03-14,20.68000030517578
2016-03-15,20.670000076293945
2016-03-16,20.850000381469727
2016-03-17,20.8799991607666
2016-03-18,20.90999984741211
2016-03-21,20.920000076293945
2016-03-22,20.860000610351562
2016-03-23,20.969999313354492
2016-03-24,20.93000030517578
2016-03-28,20.989999771118164
2016-03-29,21.059999465942383
2016-03-30,21.09000015258789
2016-03-31,21.110000610351562
2016-04-01,21.100000381469727
2016-04-04,21.139999389648438
2016-04-05,21.1299991607666
2016-04-06,21.139999389648438
2016-04-07,21.18000030517578
2016-04-08,21.200000762939453
2016-04-11,21.190000534057617
2016-04-12,21.1299991607666
2016-04-13,21.15999984741211
2016-04-14,21.149999618530273
2016-04-15,21.190000534057617
2016-04-18,21.239999771118164
2016-04-19,21.200000762939453
2016-04-20,21.209999084472656
2016-04-21,21.15999984741211
2016-04-22,21.190000534057617
2016-04-25,21.190000534057617
2016-04-26,21.18000030517578
2016-04-27,21.239999771118164
2016-04-28,21.280000686645508
2016-04-29,21.299999237060547
2016-05-02,21.260000228881836
2016-05-03,21.280000686645508
2016-05-04,21.309999465942383
2016-05-05,21.31999969482422
2016-05-06,21.290000915527344
2016-05-09,21.329999923706055
2016-05-10,21.309999465942383
2016-05-11,21.299999237060547
2016-05-12,21.280000686645508
2016-05-13,21.270000457763672
2016-05-16,21.239999771118164
2016-05-17,21.219999313354492
2016-05-18,21.1200008392334
2016-05-19,21.110000610351562
2016-05-20,21.149999618530273
2016-05-23,21.149999618530273
2016-05-24,21.139999389648438
2016-05-25,21.149999618530273
2016-05-26,21.190000534057617
2016-05-27,21.209999084472656
2016-05-31,21.170000076293945
2016-06-01,21.139999389648438
2016-06-02,21.170000076293945
2016-06-03,21.280000686645508
2016-06-06,21.290000915527344
2016-06-07,21.299999237060547
2016-06-08,21.31999969482422
2016-06-09,21.34000015258789
2016-06-10,21.350000381469727
2016-06-13,21.3700008392334
2016-06-14,21.3700008392334
2016-06-15,21.40999984741211
2016-06-16,21.420000076293945
2016-06-17,21.3799991607666
2016-06-20,21.3700008392334
2016-06-21,21.350000381469727
2016-06-22,21.389999389648438
2016-06-23,21.360000610351562
2016-06-24,21.440000534057617
2016-06-27,21.530000686645508
2016-06-28,21.540000915527344
2016-06-29,21.5
2016-06-30,21.520000457763672
2016-07-01,21.549999237060547
2016-07-05,21.520000457763672
2016-07-06,21.59000015258789
2016-07-07,21.540000915527344
2016-07-08,21.6200008392334
2016-07-11,21.56999969482422
2016-07-12,21.530000686645508
2016-07-13,21.549999237060547
2016-07-14,21.549999237060547
2016-07-15,21.549999237060547
2016-07-18,21.520000457763672
2016-07-19,21.559999465942383
2016-07-20,21.549999237060547
2016-07-21,21.59000015258789
2016-07-22,21.59000015258789
2016-07-25,21.56999969482422
2016-07-26,21.59000015258789
2016-07-27,21.600000381469727
2016-07-28,21.6200008392334
2016-07-29,21.68000030517578
2016-08-01,21.59000015258789
2016-08-02,21.549999237060547
2016-08-03,21.59000015258789
2016-08-04,21.6200008392334
2016-08-05,21.530000686645508
2016-08-08,21.540000915527344
2016-08-09,21.59000015258789
2016-08-10,21.639999389648438
2016-08-11,21.56999969482422
2016-08-12,21.6299991607666
2016-08-15,21.600000381469727
2016-08-16,21.59000015258789
2016-08-17,21.600000381469727
2016-08-18,21.649999618530273
2016-08-19,21.600000381469727
2016-08-22,21.639999389648438
2016-08-23,21.6299991607666
2016-08-24,21.6299991607666
2016-08-25,21.6200008392334
2016-08-26,21.579999923706055
2016-08-29,21.6200008392334
2016-08-30,21.610000610351562
2016-08-31,21.610000610351562
2016-09-01,21.579999923706055
2016-09-02,21.56999969482422
2016-09-06,21.639999389648438
2016-09-07,21.639999389648438
2016-09-08,21.559999465942383
2016-09-09,21.520000457763672
2016-09-12,21.530000686645508
2016-09-13,21.5
2016-09-14,21.530000686645508
2016-09-15,21.559999465942383
2016-09-16,21.520000457763672
2016-09-19,21.530000686645508
2016-09-20,21.540000915527344
2016-09-21,21.549999237060547
2016-09-22,21.540000915527344
2016-09-23,21.56999969482422
2016-09-26,21.600000381469727
2016-09-27,21.6299991607666
2016-09-28,21.610000610351562
2016-09-29,21.610000610351562
2016-09-30,21.600000381469727
2016-10-03,21.56999969482422
2016-10-04,21.479999542236328
2016-10-05,21.489999771118164
2016-10-06,21.479999542236328
2016-10-07,21.5
2016-10-10,21.43000030517578
2016-10-11,21.450000762939453
2016-10-12,21.479999542236328
2016-10-13,21.5
2016-10-14,21.510000228881836
2016-10-17,21.510000228881836
2016-10-18,21.540000915527344
2016-10-19,21.56999969482422
2016-10-20,21.549999237060547
2016-10-21,21.65999984741211
2016-10-24,21.5
2016-10-25,21.530000686645508
2016-10-26,21.5
2016-10-27,21.489999771118164
2016-10-28,21.469999313354492
2016-10-31,21.489999771118164
2016-11-01,21.440000534057617
2016-11-02,21.40999984741211
2016-11-03,21.459999084472656
2016-11-04,21.489999771118164
2016-11-07,21.43000030517578
2016-11-08,21.420000076293945
2016-11-09,21.31999969482422
2016-11-10,21.280000686645508
2016-11-11,21.280000686645508
2016-11-14,21.18000030517578
2016-11-15,21.18000030517578
2016-11-16,21.18000030517578
2016-11-17,21.1299991607666
2016-11-18,21.030000686645508
2016-11-21,21.079999923706055
2016-11-22,21.09000015258789
2016-11-23,21.030000686645508
2016-11-25,21.030000686645508
2016-11-28,21.079999923706055
2016-11-29,21.079999923706055
2016-11-30,21.059999465942383
2016-12-01,20.979999542236328
2016-12-02,21.040000915527344
2016-12-05,21.030000686645508
2016-12-06,21.049999237060547
2016-12-07,21.09000015258789
2016-12-08,21.059999465942383
2016-12-09,21.020000457763672
2016-12-12,21.049999237060547
2016-12-13,21.030000686645508
2016-12-14,20.950000762939453
2016-12-15,20.8799991607666
2016-12-16,20.920000076293945
2016-12-19,20.959999084472656
2016-12-20,20.93000030517578
2016-12-21,20.920000076293945
2016-12-22,20.940000534057617
2016-12-23,20.959999084472656
2016-12-27,20.950000762939453
2016-12-28,20.899999618530273
2016-12-29,20.969999313354492
2016-12-30,20.989999771118164
2017-01-03,21.030000686645508
2017-01-04,21.010000228881836
2017-01-05,21.079999923706055
2017-01-06,21.030000686645508
2017-01-09,21.09000015258789
2017-01-10,21.040000915527344
2017-01-11,21.09000015258789
2017-01-12,21.09000015258789
2017-01-13,21.049999237060547
2017-01-17,21.1299991607666
2017-01-18,21.020000457763672
2017-01-19,21.020000457763672
2017-01-20,21.049999237060547
2017-01-23,21.110000610351562
2017-01-24,21.059999465942383
2017-01-25,21.030000686645508
2017-01-26,21.040000915527344
2017-01-27,21.059999465942383
2017-01-30,21.079999923706055
2017-01-31,21.100000381469727
2017-02-01,21.0
2017-02-02,21.049999237060547
2017-02-03,21.059999465942383
2017-02-06,21.110000610351562
2017-02-07,21.1200008392334
2017-02-08,21.15999984741211
2017-02-09,21.09000015258789
2017-02-10,21.110000610351562
2017-02-13,21.079999923706055
2017-02-14,21.049999237060547
2017-02-15,21.010000228881836
2017-02-16,21.059999465942383
2017-02-17,21.110000610351562
2017-02-21,21.110000610351562
2017-02-22,21.139999389648438
2017-02-23,21.15999984741211
2017-02-24,21.200000762939453
2017-02-27,21.18000030517578
2017-02-28,21.15999984741211
2017-03-01,21.079999923706055
2017-03-02,21.049999237060547
2017-03-03,21.059999465942383
2017-03-06,21.059999465942383
2017-03-07,21.0
2017-03-08,21.0
2017-03-09,20.959999084472656
2017-03-10,20.969999313354492
2017-03-13,20.950000762939453
2017-03-14,20.940000534057617
2017-03-15,21.040000915527344
2017-03-16,21.0
2017-03-17,21.059999465942383
2017-03-20,21.079999923706055
2017-03-21,21.110000610351562
2017-03-22,21.1299991607666
2017-03-23,21.1200008392334
2017-03-24,21.1200008392334
2017-03-27,21.139999389648438
2017-03-28,21.110000610351562
2017-03-29,21.149999618530273
2017-03-30,21.1200008392334
2017-03-31,21.149999618530273
2017-04-03,21.170000076293945
2017-04-04,21.149999618530273
2017-04-05,21.170000076293945
2017-04-06,21.15999984741211
2017-04-07,21.1299991607666
2017-04-10,21.149999618530273
2017-04-11,21.190000534057617
2017-04-12,21.239999771118164
