,BECN
2005-01-18,13.326666831970215
2005-01-19,13.206666946411133
2005-01-20,13.020000457763672
2005-01-21,13.039999961853027
2005-01-24,13.08666706085205
2005-01-25,12.80666732788086
2005-01-26,13.19333267211914
2005-01-27,13.333333015441895
2005-01-28,13.300000190734863
2005-01-31,13.333333015441895
2005-02-01,13.30666732788086
2005-02-02,13.333333015441895
2005-02-03,13.220000267028809
2005-02-04,13.286666870117188
2005-02-07,13.146666526794434
2005-02-08,13.226667404174805
2005-02-09,12.993332862854004
2005-02-10,12.886667251586914
2005-02-11,12.960000038146973
2005-02-14,13.30666732788086
2005-02-15,13.286666870117188
2005-02-16,13.380000114440918
2005-02-17,13.699999809265137
2005-02-18,13.84000015258789
2005-02-22,13.640000343322754
2005-02-23,13.24666690826416
2005-02-24,13.399999618530273
2005-02-25,13.973333358764648
2005-02-28,14.133333206176758
2005-03-01,14.520000457763672
2005-03-02,14.546667098999023
2005-03-03,14.319999694824219
2005-03-04,14.420000076293945
2005-03-07,14.426667213439941
2005-03-08,13.653332710266113
2005-03-09,13.433333396911621
2005-03-10,13.606666564941406
2005-03-11,13.953332901000977
2005-03-14,14.033332824707031
2005-03-15,14.473333358764648
2005-03-16,14.333333015441895
2005-03-17,14.313332557678223
2005-03-18,14.433333396911621
2005-03-21,14.793333053588867
2005-03-22,14.899999618530273
2005-03-23,14.953332901000977
2005-03-24,14.180000305175781
2005-03-28,14.566666603088379
2005-03-29,14.579999923706055
2005-03-30,14.846667289733887
2005-03-31,14.59333324432373
2005-04-01,14.553333282470703
2005-04-04,14.686667442321777
2005-04-05,14.466667175292969
2005-04-06,14.493332862854004
2005-04-07,14.539999961853027
2005-04-08,14.466667175292969
2005-04-11,14.58666706085205
2005-04-12,14.666666984558105
2005-04-13,14.34000015258789
2005-04-14,14.466667175292969
2005-04-15,14.433333396911621
2005-04-18,14.626667022705078
2005-04-19,14.766667366027832
2005-04-20,14.833333015441895
2005-04-21,15.066666603088379
2005-04-22,14.493332862854004
2005-04-25,14.986666679382324
2005-04-26,14.899999618530273
2005-04-27,14.826666831970215
2005-04-28,14.666666984558105
2005-04-29,14.800000190734863
2005-05-02,14.886667251586914
2005-05-03,14.833333015441895
2005-05-04,14.880000114440918
2005-05-05,14.699999809265137
2005-05-06,14.626667022705078
2005-05-09,14.893333435058594
2005-05-10,14.859999656677246
2005-05-11,16.139999389648438
2005-05-12,16.093332290649414
2005-05-13,15.793333053588867
2005-05-16,15.386667251586914
2005-05-17,15.206666946411133
2005-05-18,15.346667289733887
2005-05-19,15.293333053588867
2005-05-20,15.140000343322754
2005-05-23,15.733332633972168
2005-05-24,15.953332901000977
2005-05-25,15.886667251586914
2005-05-26,16.440000534057617
2005-05-27,16.719999313354492
2005-05-31,15.9399995803833
2005-06-01,16.253332138061523
2005-06-02,16.17333221435547
2005-06-03,16.266666412353516
2005-06-06,16.293333053588867
2005-06-07,16.260000228881836
2005-06-08,16.133333206176758
2005-06-09,16.053333282470703
2005-06-10,16.100000381469727
2005-06-13,16.01333236694336
2005-06-14,15.880000114440918
2005-06-15,16.69333267211914
2005-06-16,16.64666748046875
2005-06-17,16.793333053588867
2005-06-20,16.97333335876465
2005-06-21,17.00666618347168
2005-06-22,18.360000610351562
2005-06-23,17.46666717529297
2005-06-24,18.066667556762695
2005-06-27,17.98666763305664
2005-06-28,18.80666732788086
2005-06-29,19.333332061767578
2005-06-30,17.53333282470703
2005-07-01,17.280000686645508
2005-07-05,17.399999618530273
2005-07-06,16.866666793823242
2005-07-07,17.226667404174805
2005-07-08,17.32666778564453
2005-07-11,17.81333351135254
2005-07-12,17.53333282470703
2005-07-13,17.799999237060547
2005-07-14,17.953332901000977
2005-07-15,17.899999618530273
2005-07-18,17.546667098999023
2005-07-19,17.700000762939453
2005-07-20,18.566667556762695
2005-07-21,17.600000381469727
2005-07-22,18.6200008392334
2005-07-25,18.00666618347168
2005-07-26,18.53333282470703
2005-07-27,18.226667404174805
2005-07-28,18.040000915527344
2005-07-29,17.31333351135254
2005-08-01,18.046667098999023
2005-08-02,18.613332748413086
2005-08-03,18.113332748413086
2005-08-04,17.926666259765625
2005-08-05,17.32666778564453
2005-08-08,17.03333282470703
2005-08-09,17.113332748413086
2005-08-10,17.81999969482422
2005-08-11,19.49333381652832
2005-08-12,19.366666793823242
2005-08-15,20.106666564941406
2005-08-16,19.64666748046875
2005-08-17,19.206666946411133
2005-08-18,18.913333892822266
2005-08-19,19.073333740234375
2005-08-22,18.713333129882812
2005-08-23,18.299999237060547
2005-08-24,18.899999618530273
2005-08-25,19.739999771118164
2005-08-26,18.833332061767578
2005-08-29,19.99333381652832
2005-08-30,19.99333381652832
2005-08-31,21.666667938232422
2005-09-01,21.446666717529297
2005-09-02,20.719999313354492
2005-09-06,21.546667098999023
2005-09-07,21.53333282470703
2005-09-08,21.17333221435547
2005-09-09,20.959999084472656
2005-09-12,21.200000762939453
2005-09-13,21.079999923706055
2005-09-14,20.639999389648438
2005-09-15,20.453332901000977
2005-09-16,21.106666564941406
2005-09-19,21.19333267211914
2005-09-20,21.166667938232422
2005-09-21,21.47333335876465
2005-09-22,21.68000030517578
2005-09-23,21.17333221435547
2005-09-26,21.00666618347168
2005-09-27,21.113332748413086
2005-09-28,21.03333282470703
2005-09-29,21.420000076293945
2005-09-30,21.780000686645508
2005-10-03,21.700000762939453
2005-10-04,21.600000381469727
2005-10-05,21.213333129882812
2005-10-06,20.713333129882812
2005-10-07,20.200000762939453
2005-10-10,19.68000030517578
2005-10-11,18.573333740234375
2005-10-12,18.386667251586914
2005-10-13,18.399999618530273
2005-10-14,19.066667556762695
2005-10-17,19.53333282470703
2005-10-18,18.833332061767578
2005-10-19,19.453332901000977
2005-10-20,18.53333282470703
2005-10-21,18.566667556762695
2005-10-24,18.799999237060547
2005-10-25,18.600000381469727
2005-10-26,17.99333381652832
2005-10-27,17.246667861938477
2005-10-28,17.553333282470703
2005-10-31,18.17333221435547
2005-11-01,18.273332595825195
2005-11-02,18.633333206176758
2005-11-03,19.086666107177734
2005-11-04,18.739999771118164
2005-11-07,18.933332443237305
2005-11-08,18.833332061767578
2005-11-09,18.46666717529297
2005-11-10,18.02666664123535
2005-11-11,17.98666763305664
2005-11-14,18.260000228881836
2005-11-15,18.03333282470703
2005-11-16,17.926666259765625
2005-11-17,18.213333129882812
2005-11-18,17.946666717529297
2005-11-21,17.84000015258789
2005-11-22,18.086666107177734
2005-11-23,18.30666732788086
2005-11-25,18.299999237060547
2005-11-28,17.67333221435547
2005-11-29,17.706666946411133
2005-11-30,18.14666748046875
2005-12-01,18.933332443237305
2005-12-02,19.579999923706055
2005-12-05,19.520000457763672
2005-12-06,19.5
2005-12-07,18.700000762939453
2005-12-08,18.32666778564453
2005-12-09,17.866666793823242
2005-12-12,18.260000228881836
2005-12-13,18.399999618530273
2005-12-14,18.17333221435547
2005-12-15,18.579999923706055
2005-12-16,18.333332061767578
2005-12-19,18.333332061767578
2005-12-20,18.446666717529297
2005-12-21,19.34000015258789
2005-12-22,19.399999618530273
2005-12-23,19.773332595825195
2005-12-27,19.80666732788086
2005-12-28,19.719999313354492
2005-12-29,19.49333381652832
2005-12-30,19.15333366394043
2006-01-03,19.113332748413086
2006-01-04,19.333332061767578
2006-01-05,19.31333351135254
2006-01-06,19.48666763305664
2006-01-09,20.31333351135254
2006-01-10,20.64666748046875
2006-01-11,20.393333435058594
2006-01-12,20.586666107177734
2006-01-13,20.666667938232422
2006-01-17,20.47333335876465
2006-01-18,20.85333251953125
2006-01-19,21.520000457763672
2006-01-20,21.626667022705078
2006-01-23,21.82666778564453
2006-01-24,21.606666564941406
2006-01-25,22.613332748413086
2006-01-26,23.01333236694336
2006-01-27,23.30666732788086
2006-01-30,22.733333587646484
2006-01-31,22.139999389648438
2006-02-01,21.906667709350586
2006-02-02,21.593332290649414
2006-02-03,21.31333351135254
2006-02-06,21.546667098999023
2006-02-07,20.559999465942383
2006-02-08,21.02666664123535
2006-02-09,23.19333267211914
2006-02-10,24.266666412353516
2006-02-13,24.386667251586914
2006-02-14,23.586666107177734
2006-02-15,24.3799991607666
2006-02-16,24.046667098999023
2006-02-17,24.47333335876465
2006-02-21,24.446666717529297
2006-02-22,24.866666793823242
2006-02-23,24.920000076293945
2006-02-24,25.360000610351562
2006-02-27,26.086666107177734
2006-02-28,26.17333221435547
2006-03-01,26.68000030517578
2006-03-02,27.31333351135254
2006-03-03,27.273332595825195
2006-03-06,26.65999984741211
2006-03-07,25.760000228881836
2006-03-08,25.35333251953125
2006-03-09,25.64666748046875
2006-03-10,25.733333587646484
2006-03-13,25.299999237060547
2006-03-14,26.126667022705078
2006-03-15,26.606666564941406
2006-03-16,26.873332977294922
2006-03-17,27.246667861938477
2006-03-20,26.50666618347168
2006-03-21,25.920000076293945
2006-03-22,25.780000686645508
2006-03-23,26.046667098999023
2006-03-24,26.053333282470703
2006-03-27,25.940000534057617
2006-03-28,25.47333335876465
2006-03-29,26.32666778564453
2006-03-30,26.520000457763672
2006-03-31,27.093332290649414
2006-04-03,27.206666946411133
2006-04-04,26.53333282470703
2006-04-05,26.746667861938477
2006-04-06,26.446666717529297
2006-04-07,26.53333282470703
2006-04-10,26.426666259765625
2006-04-11,25.733333587646484
2006-04-12,24.899999618530273
2006-04-13,25.459999084472656
2006-04-17,25.206666946411133
2006-04-18,26.459999084472656
2006-04-19,26.19333267211914
2006-04-20,25.96666717529297
2006-04-21,26.18000030517578
2006-04-24,26.18000030517578
2006-04-25,25.5
2006-04-26,24.766666412353516
2006-04-27,24.31999969482422
2006-04-28,24.666667938232422
2006-05-01,24.299999237060547
2006-05-02,25.079999923706055
2006-05-03,24.81333351135254
2006-05-04,25.280000686645508
2006-05-05,25.086666107177734
2006-05-08,25.399999618530273
2006-05-09,26.593332290649414
2006-05-10,27.886667251586914
2006-05-11,28.213333129882812
2006-05-12,27.166667938232422
2006-05-15,26.46666717529297
2006-05-16,26.906667709350586
2006-05-17,25.34666633605957
2006-05-18,24.540000915527344
2006-05-19,24.420000076293945
2006-05-22,23.793333053588867
2006-05-23,25.106666564941406
2006-05-24,24.97333335876465
2006-05-25,25.073333740234375
2006-05-26,25.34666633605957
2006-05-30,25.253332138061523
2006-05-31,25.133333206176758
2006-06-01,25.286666870117188
2006-06-02,24.81999969482422
2006-06-05,24.00666618347168
2006-06-06,22.793333053588867
2006-06-07,22.479999542236328
2006-06-08,21.81333351135254
2006-06-09,22.253332138061523
2006-06-12,21.373332977294922
2006-06-13,20.489999771118164
2006-06-14,21.1299991607666
2006-06-15,22.040000915527344
2006-06-16,22.5
2006-06-19,21.65999984741211
2006-06-20,21.850000381469727
2006-06-21,21.790000915527344
2006-06-22,21.889999389648438
2006-06-23,21.899999618530273
2006-06-26,22.040000915527344
2006-06-27,21.540000915527344
2006-06-28,20.68000030517578
2006-06-29,21.860000610351562
2006-06-30,22.010000228881836
2006-07-03,22.690000534057617
2006-07-05,22.15999984741211
2006-07-06,22.219999313354492
2006-07-07,22.040000915527344
2006-07-10,21.100000381469727
2006-07-11,21.1299991607666
2006-07-12,20.729999542236328
2006-07-13,20.079999923706055
2006-07-14,19.059999465942383
2006-07-17,18.770000457763672
2006-07-18,18.809999465942383
2006-07-19,19.799999237060547
2006-07-20,18.530000686645508
2006-07-21,18.739999771118164
2006-07-24,18.899999618530273
2006-07-25,19.239999771118164
2006-07-26,19.040000915527344
2006-07-27,18.809999465942383
2006-07-28,18.8799991607666
2006-07-31,18.290000915527344
2006-08-01,17.889999389648438
2006-08-02,17.899999618530273
2006-08-03,17.850000381469727
2006-08-04,17.979999542236328
2006-08-07,17.68000030517578
2006-08-08,17.889999389648438
2006-08-09,16.84000015258789
2006-08-10,17.3700008392334
2006-08-11,17.329999923706055
2006-08-14,17.219999313354492
2006-08-15,18.030000686645508
2006-08-16,18.75
2006-08-17,18.850000381469727
2006-08-18,18.510000228881836
2006-08-21,17.989999771118164
2006-08-22,18.239999771118164
2006-08-23,17.31999969482422
2006-08-24,17.040000915527344
2006-08-25,16.65999984741211
2006-08-28,17.520000457763672
2006-08-29,17.84000015258789
2006-08-30,18.15999984741211
2006-08-31,18.3799991607666
2006-09-01,18.829999923706055
2006-09-05,18.809999465942383
2006-09-06,19.5
2006-09-07,18.860000610351562
2006-09-08,19.06999969482422
2006-09-11,19.389999389648438
2006-09-12,20.25
2006-09-13,20.90999984741211
2006-09-14,20.700000762939453
2006-09-15,20.450000762939453
2006-09-18,20.040000915527344
2006-09-19,19.8799991607666
2006-09-20,19.969999313354492
2006-09-21,19.90999984741211
2006-09-22,19.739999771118164
2006-09-25,20.260000228881836
2006-09-26,20.530000686645508
2006-09-27,20.739999771118164
2006-09-28,21.389999389648438
2006-09-29,20.239999771118164
2006-10-02,19.690000534057617
2006-10-03,19.760000228881836
2006-10-04,20.760000228881836
2006-10-05,21.0
2006-10-06,20.540000915527344
2006-10-09,20.989999771118164
2006-10-10,21.979999542236328
2006-10-11,22.049999237060547
2006-10-12,23.459999084472656
2006-10-13,23.860000610351562
2006-10-16,23.93000030517578
2006-10-17,23.030000686645508
2006-10-18,22.3700008392334
2006-10-19,22.239999771118164
2006-10-20,21.75
2006-10-23,21.670000076293945
2006-10-24,22.459999084472656
2006-10-25,22.8799991607666
2006-10-26,23.18000030517578
2006-10-27,20.780000686645508
2006-10-30,19.700000762939453
2006-10-31,19.799999237060547
2006-11-01,19.049999237060547
2006-11-02,19.110000610351562
2006-11-03,19.969999313354492
2006-11-06,20.56999969482422
2006-11-07,20.139999389648438
2006-11-08,20.239999771118164
2006-11-09,20.100000381469727
2006-11-10,20.65999984741211
2006-11-13,21.079999923706055
2006-11-14,21.889999389648438
2006-11-15,22.170000076293945
2006-11-16,21.690000534057617
2006-11-17,21.440000534057617
2006-11-20,21.610000610351562
2006-11-21,21.469999313354492
2006-11-22,21.399999618530273
2006-11-24,20.81999969482422
2006-11-27,20.40999984741211
2006-11-28,20.469999313354492
2006-11-29,20.399999618530273
2006-11-30,20.530000686645508
2006-12-01,19.969999313354492
2006-12-04,20.520000457763672
2006-12-05,20.860000610351562
2006-12-06,21.020000457763672
2006-12-07,21.530000686645508
2006-12-08,21.649999618530273
2006-12-11,21.700000762939453
2006-12-12,21.450000762939453
2006-12-13,21.260000228881836
2006-12-14,19.790000915527344
2006-12-15,19.110000610351562
2006-12-18,19.0
2006-12-19,19.100000381469727
2006-12-20,19.600000381469727
2006-12-21,19.540000915527344
2006-12-22,18.989999771118164
2006-12-26,19.139999389648438
2006-12-27,19.299999237060547
2006-12-28,19.110000610351562
2006-12-29,18.81999969482422
2007-01-03,18.68000030517578
2007-01-04,18.899999618530273
2007-01-05,18.600000381469727
2007-01-08,18.489999771118164
2007-01-09,18.479999542236328
2007-01-10,18.489999771118164
2007-01-11,19.229999542236328
2007-01-12,19.530000686645508
2007-01-16,19.690000534057617
2007-01-17,19.739999771118164
2007-01-18,19.399999618530273
2007-01-19,19.549999237060547
2007-01-22,19.139999389648438
2007-01-23,20.010000228881836
2007-01-24,20.530000686645508
2007-01-25,20.06999969482422
2007-01-26,20.31999969482422
2007-01-29,20.469999313354492
2007-01-30,20.3700008392334
2007-01-31,20.84000015258789
2007-02-01,20.989999771118164
2007-02-02,21.239999771118164
2007-02-05,21.200000762939453
2007-02-06,21.0
2007-02-07,20.950000762939453
2007-02-08,18.639999389648438
2007-02-09,18.399999618530273
2007-02-12,18.079999923706055
2007-02-13,17.989999771118164
2007-02-14,17.950000762939453
2007-02-15,17.81999969482422
2007-02-16,17.479999542236328
2007-02-20,17.600000381469727
2007-02-21,17.610000610351562
2007-02-22,17.5
2007-02-23,17.270000457763672
2007-02-26,17.260000228881836
2007-02-27,16.979999542236328
2007-02-28,16.6299991607666
2007-03-01,17.209999084472656
2007-03-02,16.5
2007-03-05,16.270000457763672
2007-03-06,16.639999389648438
2007-03-07,15.989999771118164
2007-03-08,16.770000457763672
2007-03-09,16.489999771118164
2007-03-12,16.170000076293945
2007-03-13,15.5
2007-03-14,15.5600004196167
2007-03-15,15.5
2007-03-16,15.25
2007-03-19,15.350000381469727
2007-03-20,15.399999618530273
2007-03-21,16.09000015258789
2007-03-22,15.9399995803833
2007-03-23,16.719999313354492
2007-03-26,16.510000228881836
2007-03-27,16.350000381469727
2007-03-28,16.209999084472656
2007-03-29,16.15999984741211
2007-03-30,16.18000030517578
2007-04-02,15.869999885559082
2007-04-03,15.819999694824219
2007-04-04,16.010000228881836
2007-04-05,16.389999389648438
2007-04-09,16.459999084472656
2007-04-10,16.600000381469727
2007-04-11,16.459999084472656
2007-04-12,16.510000228881836
2007-04-13,16.670000076293945
2007-04-16,17.06999969482422
2007-04-17,16.989999771118164
2007-04-18,17.75
2007-04-19,17.899999618530273
2007-04-20,18.469999313354492
2007-04-23,18.3700008392334
2007-04-24,18.1200008392334
2007-04-25,18.0
2007-04-26,18.110000610351562
2007-04-27,16.350000381469727
2007-04-30,15.729999542236328
2007-05-01,15.779999732971191
2007-05-02,15.779999732971191
2007-05-03,15.59000015258789
2007-05-04,15.970000267028809
2007-05-07,16.260000228881836
2007-05-08,16.15999984741211
2007-05-09,16.040000915527344
2007-05-10,15.949999809265137
2007-05-11,16.049999237060547
2007-05-14,16.09000015258789
2007-05-15,15.989999771118164
2007-05-16,16.149999618530273
2007-05-17,16.149999618530273
2007-05-18,16.389999389648438
2007-05-21,16.889999389648438
2007-05-22,17.110000610351562
2007-05-23,17.760000228881836
2007-05-24,17.09000015258789
2007-05-25,17.200000762939453
2007-05-29,17.780000686645508
2007-05-30,17.979999542236328
2007-05-31,17.899999618530273
2007-06-01,18.1299991607666
2007-06-04,18.079999923706055
2007-06-05,17.6299991607666
2007-06-06,18.010000228881836
2007-06-07,17.360000610351562
2007-06-08,17.34000015258789
2007-06-11,17.420000076293945
2007-06-12,17.290000915527344
2007-06-13,17.6200008392334
2007-06-14,17.360000610351562
2007-06-15,17.780000686645508
2007-06-18,17.979999542236328
2007-06-19,17.889999389648438
2007-06-20,17.610000610351562
2007-06-21,17.479999542236328
2007-06-22,17.239999771118164
2007-06-25,17.059999465942383
2007-06-26,16.950000762939453
2007-06-27,17.260000228881836
2007-06-28,17.260000228881836
2007-06-29,16.989999771118164
2007-07-02,16.760000228881836
2007-07-03,16.31999969482422
2007-07-05,16.690000534057617
2007-07-06,16.360000610351562
2007-07-09,16.170000076293945
2007-07-10,16.190000534057617
2007-07-11,16.1299991607666
2007-07-12,16.3799991607666
2007-07-13,16.579999923706055
2007-07-16,16.40999984741211
2007-07-17,16.559999465942383
2007-07-18,16.06999969482422
2007-07-19,16.209999084472656
2007-07-20,16.280000686645508
2007-07-23,16.110000610351562
2007-07-24,15.670000076293945
2007-07-25,15.279999732971191
2007-07-26,15.09000015258789
2007-07-27,14.989999771118164
2007-07-30,14.960000038146973
2007-07-31,14.960000038146973
2007-08-01,14.609999656677246
2007-08-02,14.890000343322754
2007-08-03,14.350000381469727
2007-08-06,13.859999656677246
2007-08-07,14.260000228881836
2007-08-08,14.109999656677246
2007-08-09,14.0
2007-08-10,13.029999732971191
2007-08-13,12.069999694824219
2007-08-14,11.720000267028809
2007-08-15,11.6899995803833
2007-08-16,11.609999656677246
2007-08-17,12.5600004196167
2007-08-20,12.40999984741211
2007-08-21,12.170000076293945
2007-08-22,12.069999694824219
2007-08-23,11.329999923706055
2007-08-24,11.0
2007-08-27,11.010000228881836
2007-08-28,11.0600004196167
2007-08-29,11.260000228881836
2007-08-30,11.149999618530273
2007-08-31,11.649999618530273
2007-09-04,11.59000015258789
2007-09-05,11.329999923706055
2007-09-06,11.260000228881836
2007-09-07,10.850000381469727
2007-09-10,10.649999618530273
2007-09-11,10.640000343322754
2007-09-12,10.460000038146973
2007-09-13,10.5
2007-09-14,10.5
2007-09-17,10.649999618530273
2007-09-18,11.4399995803833
2007-09-19,11.420000076293945
2007-09-20,11.210000038146973
2007-09-21,11.1899995803833
2007-09-24,10.979999542236328
2007-09-25,9.9399995803833
2007-09-26,9.920000076293945
2007-09-27,10.039999961853027
2007-09-28,10.220000267028809
2007-10-01,10.3100004196167
2007-10-02,10.6899995803833
2007-10-03,11.220000267028809
2007-10-04,11.279999732971191
2007-10-05,12.170000076293945
2007-10-08,11.050000190734863
2007-10-09,11.180000305175781
2007-10-10,10.760000228881836
2007-10-11,10.630000114440918
2007-10-12,10.720000267028809
2007-10-15,10.430000305175781
2007-10-16,10.380000114440918
2007-10-17,9.829999923706055
2007-10-18,9.529999732971191
2007-10-19,9.260000228881836
2007-10-22,9.5
2007-10-23,9.460000038146973
2007-10-24,9.1899995803833
2007-10-25,9.0
2007-10-26,8.819999694824219
2007-10-29,9.130000114440918
2007-10-30,9.020000457763672
2007-10-31,8.989999771118164
2007-11-01,8.539999961853027
2007-11-02,8.729999542236328
2007-11-05,8.5
2007-11-06,8.5600004196167
2007-11-07,7.860000133514404
2007-11-08,8.119999885559082
2007-11-09,8.539999961853027
2007-11-12,8.880000114440918
2007-11-13,8.930000305175781
2007-11-14,8.979999542236328
2007-11-15,8.699999809265137
2007-11-16,8.59000015258789
2007-11-19,8.039999961853027
2007-11-20,7.699999809265137
2007-11-21,7.599999904632568
2007-11-23,7.550000190734863
2007-11-26,7.480000019073486
2007-11-27,7.03000020980835
2007-11-28,8.449999809265137
2007-11-29,8.640000343322754
2007-11-30,9.210000038146973
2007-12-03,8.869999885559082
2007-12-04,8.989999771118164
2007-12-05,9.09000015258789
2007-12-06,9.520000457763672
2007-12-07,10.300000190734863
2007-12-10,10.539999961853027
2007-12-11,10.359999656677246
2007-12-12,10.270000457763672
2007-12-13,9.800000190734863
2007-12-14,9.380000114440918
2007-12-17,8.470000267028809
2007-12-18,8.489999771118164
2007-12-19,8.390000343322754
2007-12-20,8.380000114440918
2007-12-21,8.270000457763672
2007-12-24,8.239999771118164
2007-12-26,8.899999618530273
2007-12-27,8.470000267028809
2007-12-28,8.5
2007-12-31,8.420000076293945
2008-01-02,7.900000095367432
2008-01-03,7.630000114440918
2008-01-04,7.460000038146973
2008-01-07,7.539999961853027
2008-01-08,7.329999923706055
2008-01-09,7.300000190734863
2008-01-10,7.949999809265137
2008-01-11,7.699999809265137
2008-01-14,7.5
2008-01-15,7.349999904632568
2008-01-16,7.53000020980835
2008-01-17,7.369999885559082
2008-01-18,7.489999771118164
2008-01-22,7.369999885559082
2008-01-23,8.630000114440918
2008-01-24,8.5
2008-01-25,8.109999656677246
2008-01-28,8.75
2008-01-29,9.09000015258789
2008-01-30,8.569999694824219
2008-01-31,9.279999732971191
2008-02-01,9.789999961853027
2008-02-04,9.25
2008-02-05,8.949999809265137
2008-02-06,8.630000114440918
2008-02-07,8.869999885559082
2008-02-08,8.920000076293945
2008-02-11,9.0
2008-02-12,9.380000114440918
2008-02-13,9.5
2008-02-14,9.109999656677246
2008-02-15,8.960000038146973
2008-02-19,9.15999984741211
2008-02-20,9.380000114440918
2008-02-21,8.899999618530273
2008-02-22,9.029999732971191
2008-02-25,9.210000038146973
2008-02-26,9.520000457763672
2008-02-27,9.130000114440918
2008-02-28,8.84000015258789
2008-02-29,8.5600004196167
2008-03-03,7.929999828338623
2008-03-04,8.039999961853027
2008-03-05,8.289999961853027
2008-03-06,7.900000095367432
2008-03-07,7.599999904632568
2008-03-10,7.739999771118164
2008-03-11,8.479999542236328
2008-03-12,8.0600004196167
2008-03-13,8.1899995803833
2008-03-14,7.869999885559082
2008-03-17,7.769999980926514
2008-03-18,8.020000457763672
2008-03-19,7.920000076293945
2008-03-20,8.010000228881836
2008-03-24,9.0
2008-03-25,9.4399995803833
2008-03-26,9.640000343322754
2008-03-27,9.5
2008-03-28,9.65999984741211
2008-03-31,10.0
2008-04-01,10.15999984741211
2008-04-02,10.029999732971191
2008-04-03,10.199999809265137
2008-04-04,10.220000267028809
2008-04-07,9.90999984741211
2008-04-08,10.010000228881836
2008-04-09,9.819999694824219
2008-04-10,9.920000076293945
2008-04-11,9.6899995803833
2008-04-14,9.59000015258789
2008-04-15,9.779999732971191
2008-04-16,10.180000305175781
2008-04-17,10.119999885559082
2008-04-18,10.239999771118164
2008-04-21,10.220000267028809
2008-04-22,9.9399995803833
2008-04-23,10.34000015258789
2008-04-24,10.760000228881836
2008-04-25,11.289999961853027
2008-04-28,11.029999732971191
2008-04-29,10.930000305175781
2008-04-30,10.649999618530273
2008-05-01,11.100000381469727
2008-05-02,11.369999885559082
2008-05-05,11.180000305175781
2008-05-06,11.180000305175781
2008-05-07,10.8100004196167
2008-05-08,10.899999618530273
2008-05-09,11.170000076293945
2008-05-12,11.390000343322754
2008-05-13,11.84000015258789
2008-05-14,12.0600004196167
2008-05-15,12.65999984741211
2008-05-16,12.949999809265137
2008-05-19,12.970000267028809
2008-05-20,12.539999961853027
2008-05-21,12.300000190734863
2008-05-22,11.880000114440918
2008-05-23,11.75
2008-05-27,11.65999984741211
2008-05-28,12.029999732971191
2008-05-29,11.90999984741211
2008-05-30,12.210000038146973
2008-06-02,11.779999732971191
2008-06-03,12.050000190734863
2008-06-04,12.050000190734863
2008-06-05,12.6899995803833
2008-06-06,12.050000190734863
2008-06-09,11.90999984741211
2008-06-10,12.0
2008-06-11,11.449999809265137
2008-06-12,11.510000228881836
2008-06-13,11.65999984741211
2008-06-16,12.15999984741211
2008-06-17,12.0
2008-06-18,11.640000343322754
2008-06-19,11.739999771118164
2008-06-20,11.380000114440918
2008-06-23,11.0
2008-06-24,10.710000038146973
2008-06-25,10.760000228881836
2008-06-26,10.260000228881836
2008-06-27,10.369999885559082
2008-06-30,10.609999656677246
2008-07-01,10.600000381469727
2008-07-02,10.270000457763672
2008-07-03,10.369999885559082
2008-07-07,10.359999656677246
2008-07-08,11.4399995803833
2008-07-09,11.149999618530273
2008-07-10,10.619999885559082
2008-07-11,10.430000305175781
2008-07-14,10.0600004196167
2008-07-15,10.359999656677246
2008-07-16,11.079999923706055
2008-07-17,11.420000076293945
2008-07-18,11.319999694824219
2008-07-21,11.399999618530273
2008-07-22,12.489999771118164
2008-07-23,13.0600004196167
2008-07-24,12.1899995803833
2008-07-25,12.859999656677246
2008-07-28,11.979999542236328
2008-07-29,12.739999771118164
2008-07-30,13.65999984741211
2008-07-31,13.359999656677246
2008-08-01,13.140000343322754
2008-08-04,13.0
2008-08-05,13.869999885559082
2008-08-06,13.739999771118164
2008-08-07,13.539999961853027
2008-08-08,14.699999809265137
2008-08-11,15.199999809265137
2008-08-12,14.829999923706055
2008-08-13,14.819999694824219
2008-08-14,15.779999732971191
2008-08-15,16.18000030517578
2008-08-18,16.43000030517578
2008-08-19,15.739999771118164
2008-08-20,16.0
2008-08-21,15.930000305175781
2008-08-22,15.970000267028809
2008-08-25,15.390000343322754
2008-08-26,15.550000190734863
2008-08-27,15.890000343322754
2008-08-28,16.190000534057617
2008-08-29,16.280000686645508
2008-09-02,16.75
2008-09-03,16.81999969482422
2008-09-04,15.6899995803833
2008-09-05,15.8100004196167
2008-09-08,16.260000228881836
2008-09-09,15.609999656677246
2008-09-10,15.819999694824219
2008-09-11,16.110000610351562
2008-09-12,16.5
2008-09-15,16.290000915527344
2008-09-16,16.8700008392334
2008-09-17,16.40999984741211
2008-09-18,16.969999313354492
2008-09-19,17.719999313354492
2008-09-22,17.15999984741211
2008-09-23,16.079999923706055
2008-09-24,16.360000610351562
2008-09-25,16.059999465942383
2008-09-26,16.489999771118164
2008-09-29,16.049999237060547
2008-09-30,15.619999885559082
2008-10-01,14.84000015258789
2008-10-02,13.65999984741211
2008-10-03,13.5600004196167
2008-10-06,13.869999885559082
2008-10-07,13.579999923706055
2008-10-08,13.699999809265137
2008-10-09,12.430000305175781
2008-10-10,14.59000015258789
2008-10-13,14.619999885559082
2008-10-14,14.020000457763672
2008-10-15,12.6899995803833
