,AIA
2008-05-28,45.5
2008-05-29,46.20000076293945
2008-05-30,46.29999923706055
2008-06-02,45.86000061035156
2008-06-03,45.66999816894531
2008-06-04,45.56999969482422
2008-06-05,46.349998474121094
2008-06-06,44.41999816894531
2008-06-09,44.61000061035156
2008-06-10,43.939998626708984
2008-06-11,43.56999969482422
2008-06-12,43.34000015258789
2008-06-13,43.27000045776367
2008-06-16,43.630001068115234
2008-06-17,43.7599983215332
2008-06-18,43.79999923706055
2008-06-19,43.75
2008-06-20,42.38999938964844
2008-06-23,42.31999969482422
2008-06-24,42.33000183105469
2008-06-25,42.900001525878906
2008-06-26,41.36000061035156
2008-06-27,41.06999969482422
2008-06-30,41.43000030517578
2008-07-01,40.77000045776367
2008-07-02,40.0
2008-07-03,39.880001068115234
2008-07-07,40.27000045776367
2008-07-08,40.220001220703125
2008-07-09,39.54999923706055
2008-07-10,39.849998474121094
2008-07-11,40.529998779296875
2008-07-14,40.119998931884766
2008-07-15,39.02000045776367
2008-07-16,39.970001220703125
2008-07-17,40.2599983215332
2008-07-18,40.45000076293945
2008-07-21,41.2599983215332
2008-07-22,41.79999923706055
2008-07-23,42.29999923706055
2008-07-24,41.38999938964844
2008-07-25,41.43000030517578
2008-07-28,40.7400016784668
2008-07-29,41.45000076293945
2008-07-30,41.400001525878906
2008-07-31,40.75
2008-08-01,40.84000015258789
2008-08-04,40.02000045776367
2008-08-05,40.7599983215332
2008-08-06,41.060001373291016
2008-08-07,39.81999969482422
2008-08-08,41.0099983215332
2008-08-11,40.630001068115234
2008-08-12,39.790000915527344
2008-08-13,39.29999923706055
2008-08-14,40.15999984741211
2008-08-15,39.63999938964844
2008-08-18,38.45000076293945
2008-08-19,37.83000183105469
2008-08-20,39.060001373291016
2008-08-21,38.5099983215332
2008-08-22,38.720001220703125
2008-08-25,38.119998931884766
2008-08-26,38.150001525878906
2008-08-27,39.0
2008-08-28,39.099998474121094
2008-08-29,38.25
2008-09-02,37.15999984741211
2008-09-03,36.34000015258789
2008-09-04,35.2599983215332
2008-09-05,35.560001373291016
2008-09-08,36.5
2008-09-09,35.650001525878906
2008-09-10,35.779998779296875
2008-09-11,34.970001220703125
2008-09-12,35.31999969482422
2008-09-15,34.349998474121094
2008-09-16,34.130001068115234
2008-09-17,32.349998474121094
2008-09-18,33.900001525878906
2008-09-19,37.45000076293945
2008-09-22,35.400001525878906
2008-09-23,34.2599983215332
2008-09-24,35.08000183105469
2008-09-25,36.119998931884766
2008-09-26,34.83000183105469
2008-09-29,31.950000762939453
2008-09-30,33.41999816894531
2008-10-01,33.630001068115234
2008-10-02,31.799999237060547
2008-10-03,31.719999313354492
2008-10-06,29.270000457763672
2008-10-07,28.559999465942383
2008-10-08,27.959999084472656
2008-10-09,26.280000686645508
2008-10-10,27.479999542236328
2008-10-13,31.0
2008-10-14,30.799999237060547
2008-10-15,26.950000762939453
2008-10-16,29.360000610351562
2008-10-17,26.65999984741211
2008-10-20,28.1200008392334
2008-10-21,25.93000030517578
2008-10-22,23.40999984741211
2008-10-23,23.0
2008-10-24,22.34000015258789
2008-10-27,20.829999923706055
2008-10-28,24.5
2008-10-29,24.100000381469727
2008-10-30,26.030000686645508
2008-10-31,26.309999465942383
2008-11-03,26.209999084472656
2008-11-04,27.59000015258789
2008-11-05,25.59000015258789
2008-11-06,24.059999465942383
2008-11-07,24.899999618530273
2008-11-10,24.829999923706055
2008-11-11,23.950000762939453
2008-11-12,23.420000076293945
2008-11-13,24.940000534057617
2008-11-14,24.219999313354492
2008-11-17,23.260000228881836
2008-11-18,22.09000015258789
2008-11-19,21.25
2008-11-20,20.0
2008-11-21,22.31999969482422
2008-11-24,23.219999313354492
2008-11-25,22.260000228881836
2008-11-26,24.100000381469727
2008-11-28,23.549999237060547
2008-12-01,22.280000686645508
2008-12-02,23.479999542236328
2008-12-03,23.25
2008-12-04,22.719999313354492
2008-12-05,24.010000228881836
2008-12-08,25.110000610351562
2008-12-09,24.610000610351562
2008-12-10,26.440000534057617
2008-12-11,26.020000457763672
2008-12-12,25.979999542236328
2008-12-15,25.40999984741211
2008-12-16,27.399999618530273
2008-12-17,27.1200008392334
2008-12-18,26.40999984741211
2008-12-19,26.809999465942383
2008-12-22,25.0
2008-12-23,24.299999237060547
2008-12-24,25.049999237060547
2008-12-26,25.1299991607666
2008-12-29,24.860000610351562
2008-12-30,25.270000457763672
2008-12-31,25.200000762939453
2009-01-02,26.790000915527344
2009-01-05,27.030000686645508
2009-01-06,27.049999237060547
2009-01-07,26.1200008392334
2009-01-08,25.68000030517578
2009-01-09,25.149999618530273
2009-01-12,24.299999237060547
2009-01-13,24.399999618530273
2009-01-14,23.420000076293945
2009-01-15,23.540000915527344
2009-01-16,24.110000610351562
2009-01-20,22.31999969482422
2009-01-21,23.020000457763672
2009-01-22,22.700000762939453
2009-01-23,22.700000762939453
2009-01-26,22.829999923706055
2009-01-27,23.1299991607666
2009-01-28,24.170000076293945
2009-01-29,23.360000610351562
2009-01-30,23.290000915527344
2009-02-02,23.139999389648438
2009-02-03,23.540000915527344
2009-02-04,24.219999313354492
2009-02-05,24.34000015258789
2009-02-06,25.34000015258789
2009-02-09,25.09000015258789
2009-02-10,23.829999923706055
2009-02-11,24.040000915527344
2009-02-12,23.719999313354492
2009-02-13,24.420000076293945
2009-02-17,22.729999542236328
2009-02-18,22.959999084472656
2009-02-19,22.719999313354492
2009-02-20,22.059999465942383
2009-02-23,21.93000030517578
2009-02-24,22.93000030517578
2009-02-25,22.65999984741211
2009-02-26,22.209999084472656
2009-02-27,22.18000030517578
2009-03-02,20.459999084472656
2009-03-03,20.790000915527344
2009-03-04,22.549999237060547
2009-03-05,21.459999084472656
2009-03-06,21.489999771118164
2009-03-09,21.18000030517578
2009-03-10,22.719999313354492
2009-03-11,22.65999984741211
2009-03-12,23.530000686645508
2009-03-13,23.440000534057617
2009-03-16,23.799999237060547
2009-03-17,24.399999618530273
2009-03-18,25.020000457763672
2009-03-19,24.639999389648438
2009-03-20,23.8799991607666
2009-03-23,26.219999313354492
2009-03-24,25.5
2009-03-25,25.600000381469727
2009-03-26,26.860000610351562
2009-03-27,26.049999237060547
2009-03-30,24.56999969482422
2009-03-31,25.360000610351562
2009-04-01,25.829999923706055
2009-04-02,27.350000381469727
2009-04-03,27.309999465942383
2009-04-06,27.149999618530273
2009-04-07,26.829999923706055
2009-04-08,26.420000076293945
2009-04-09,27.709999084472656
2009-04-13,28.1299991607666
2009-04-14,27.8799991607666
2009-04-15,28.200000762939453
2009-04-16,28.709999084472656
2009-04-17,28.649999618530273
2009-04-20,27.450000762939453
2009-04-21,28.079999923706055
2009-04-22,27.649999618530273
2009-04-23,28.139999389648438
2009-04-24,28.6299991607666
2009-04-27,27.280000686645508
2009-04-28,27.239999771118164
2009-04-29,28.299999237060547
2009-04-30,29.540000915527344
2009-05-01,29.889999389648438
2009-05-04,31.940000534057617
2009-05-05,30.889999389648438
2009-05-06,32.040000915527344
2009-05-07,31.329999923706055
2009-05-08,32.54999923706055
2009-05-11,31.3799991607666
2009-05-12,31.06999969482422
2009-05-13,30.459999084472656
2009-05-14,30.700000762939453
2009-05-15,30.65999984741211
2009-05-18,31.959999084472656
2009-05-19,32.2599983215332
2009-05-20,32.060001373291016
2009-05-21,31.290000915527344
2009-05-22,31.690000534057617
2009-05-26,31.940000534057617
2009-05-27,31.84000015258789
2009-05-28,32.720001220703125
2009-05-29,33.27000045776367
2009-06-01,34.34000015258789
2009-06-02,33.45000076293945
2009-06-03,32.779998779296875
2009-06-04,33.34000015258789
2009-06-05,33.40999984741211
2009-06-08,32.4900016784668
2009-06-09,32.41999816894531
2009-06-10,32.97999954223633
2009-06-11,33.61000061035156
2009-06-12,33.16999816894531
2009-06-15,31.940000534057617
2009-06-16,31.329999923706055
2009-06-17,31.360000610351562
2009-06-18,31.3700008392334
2009-06-19,31.510000228881836
2009-06-22,30.489999771118164
2009-06-23,30.829999923706055
2009-06-24,31.440000534057617
2009-06-25,32.130001068115234
2009-06-26,31.90999984741211
2009-06-29,32.33000183105469
2009-06-30,31.850000381469727
2009-07-01,32.7599983215332
2009-07-02,31.649999618530273
2009-07-06,32.22999954223633
2009-07-07,31.489999771118164
2009-07-08,31.389999389648438
2009-07-09,32.20000076293945
2009-07-10,31.84000015258789
2009-07-13,31.93000030517578
2009-07-14,32.27000045776367
2009-07-15,33.77000045776367
2009-07-16,33.790000915527344
2009-07-17,33.959999084472656
2009-07-20,35.13999938964844
2009-07-21,34.849998474121094
2009-07-22,34.95000076293945
2009-07-23,35.88999938964844
2009-07-24,35.529998779296875
2009-07-27,36.0
2009-07-28,36.279998779296875
2009-07-29,35.599998474121094
2009-07-30,36.4900016784668
2009-07-31,36.54999923706055
2009-08-03,37.400001525878906
2009-08-04,36.689998626708984
2009-08-05,35.75
2009-08-06,35.970001220703125
2009-08-07,36.5
2009-08-10,36.20000076293945
2009-08-11,35.75
2009-08-12,36.11000061035156
2009-08-13,36.290000915527344
2009-08-14,36.0
2009-08-17,34.52000045776367
2009-08-18,35.43000030517578
2009-08-19,35.5
2009-08-20,35.970001220703125
2009-08-21,36.2599983215332
2009-08-24,36.220001220703125
2009-08-25,36.04999923706055
2009-08-26,35.7400016784668
2009-08-27,35.869998931884766
2009-08-28,35.83000183105469
2009-08-31,35.119998931884766
2009-09-01,35.029998779296875
2009-09-02,35.22999954223633
2009-09-03,35.88999938964844
2009-09-04,36.7400016784668
2009-09-08,37.40999984741211
2009-09-09,37.47999954223633
2009-09-10,37.86000061035156
2009-09-11,37.849998474121094
2009-09-14,37.75
2009-09-15,37.86000061035156
2009-09-16,38.95000076293945
2009-09-17,38.75
2009-09-18,38.7400016784668
2009-09-21,38.43000030517578
2009-09-22,39.16999816894531
2009-09-23,38.75
2009-09-24,37.75
2009-09-25,37.79999923706055
2009-09-28,38.18000030517578
2009-09-29,38.29999923706055
2009-09-30,38.52000045776367
2009-10-01,37.58000183105469
2009-10-02,37.31999969482422
2009-10-05,37.70000076293945
2009-10-06,38.13999938964844
2009-10-07,38.029998779296875
2009-10-08,38.29999923706055
2009-10-09,38.61000061035156
2009-10-12,38.34000015258789
2009-10-13,38.5099983215332
2009-10-14,39.7400016784668
2009-10-15,39.650001525878906
2009-10-16,38.81999969482422
2009-10-19,39.810001373291016
2009-10-20,39.52000045776367
2009-10-21,39.13999938964844
2009-10-22,39.18000030517578
2009-10-23,38.93000030517578
2009-10-26,39.0
2009-10-27,38.810001373291016
2009-10-28,37.40999984741211
2009-10-29,38.33000183105469
2009-10-30,36.970001220703125
2009-11-02,37.630001068115234
2009-11-03,37.290000915527344
2009-11-04,37.95000076293945
2009-11-05,38.34000015258789
2009-11-06,38.400001525878906
2009-11-09,39.470001220703125
2009-11-10,39.34000015258789
2009-11-11,39.5099983215332
2009-11-12,38.97999954223633
2009-11-13,39.369998931884766
2009-11-16,40.58000183105469
2009-11-17,40.0099983215332
2009-11-18,40.119998931884766
2009-11-19,39.56999969482422
2009-11-20,39.45000076293945
2009-11-23,40.2400016784668
2009-11-24,39.77000045776367
2009-11-25,40.130001068115234
2009-11-27,38.459999084472656
2009-11-30,38.599998474121094
2009-12-01,39.59000015258789
2009-12-02,39.79999923706055
2009-12-03,39.59000015258789
2009-12-04,40.099998474121094
2009-12-07,39.90999984741211
2009-12-08,39.400001525878906
2009-12-09,39.5099983215332
2009-12-10,39.58000183105469
2009-12-11,39.810001373291016
2009-12-14,39.880001068115234
2009-12-15,39.470001220703125
2009-12-16,39.459999084472656
2009-12-17,38.689998626708984
2009-12-18,38.790000915527344
2009-12-21,38.56999969482422
2009-12-22,38.7599983215332
2009-12-23,39.04999923706055
2009-12-24,39.540000915527344
2009-12-28,39.38999938964844
2009-12-29,39.54999923706055
2009-12-30,39.810001373291016
2009-12-31,39.95000076293945
2010-01-04,40.90999984741211
2010-01-05,41.08000183105469
2010-01-06,41.290000915527344
2010-01-07,40.91999816894531
2010-01-08,41.22999954223633
2010-01-11,41.150001525878906
2010-01-12,40.599998474121094
2010-01-13,40.470001220703125
2010-01-14,40.720001220703125
2010-01-15,40.43000030517578
2010-01-19,40.9900016784668
2010-01-20,39.93000030517578
2010-01-21,39.2400016784668
2010-01-22,38.220001220703125
2010-01-25,38.849998474121094
2010-01-26,38.18000030517578
2010-01-27,37.900001525878906
2010-01-28,37.72999954223633
2010-01-29,37.40999984741211
2010-02-01,38.31999969482422
2010-02-02,38.27000045776367
2010-02-03,38.34000015258789
2010-02-04,36.86000061035156
2010-02-05,36.59000015258789
2010-02-08,36.61000061035156
2010-02-09,37.54999923706055
2010-02-10,37.45000076293945
2010-02-11,38.09000015258789
2010-02-12,37.650001525878906
2010-02-16,38.369998931884766
2010-02-17,38.560001373291016
2010-02-18,38.7400016784668
2010-02-19,38.34000015258789
2010-02-22,38.36000061035156
2010-02-23,37.84000015258789
2010-02-24,38.060001373291016
2010-02-25,37.66999816894531
2010-02-26,37.83000183105469
2010-03-01,38.36000061035156
2010-03-02,38.689998626708984
2010-03-03,38.75
2010-03-04,38.56999969482422
2010-03-05,39.29999923706055
2010-03-08,39.70000076293945
2010-03-09,39.779998779296875
2010-03-10,40.13999938964844
2010-03-11,40.08000183105469
2010-03-12,39.849998474121094
2010-03-15,39.380001068115234
2010-03-16,39.810001373291016
2010-03-17,40.529998779296875
2010-03-18,40.209999084472656
2010-03-19,39.880001068115234
2010-03-22,39.790000915527344
2010-03-23,39.91999816894531
2010-03-24,39.58000183105469
2010-03-25,39.2599983215332
2010-03-26,39.7400016784668
2010-03-29,40.47999954223633
2010-03-30,40.619998931884766
2010-03-31,40.33000183105469
2010-04-01,41.36000061035156
2010-04-05,41.79999923706055
2010-04-06,41.84000015258789
2010-04-07,41.54999923706055
2010-04-08,41.86000061035156
2010-04-09,42.09000015258789
2010-04-12,41.72999954223633
2010-04-13,41.619998931884766
2010-04-14,42.439998626708984
2010-04-15,42.40999984741211
2010-04-16,41.369998931884766
2010-04-19,41.09000015258789
2010-04-20,41.43000030517578
2010-04-21,41.25
2010-04-22,41.41999816894531
2010-04-23,41.65999984741211
2010-04-26,41.790000915527344
2010-04-27,40.619998931884766
2010-04-28,40.95000076293945
2010-04-29,41.33000183105469
2010-04-30,40.630001068115234
2010-05-03,40.91999816894531
2010-05-04,39.5
2010-05-05,39.0099983215332
2010-05-06,37.52000045776367
2010-05-07,37.72999954223633
2010-05-10,39.72999954223633
2010-05-11,39.08000183105469
2010-05-12,39.25
2010-05-13,39.04999923706055
2010-05-14,38.58000183105469
2010-05-17,38.41999816894531
2010-05-18,37.81999969482422
2010-05-19,37.630001068115234
2010-05-20,35.81999969482422
2010-05-21,36.720001220703125
2010-05-24,36.54999923706055
2010-05-25,36.02000045776367
2010-05-26,35.630001068115234
2010-05-27,37.41999816894531
2010-05-28,36.81999969482422
2010-06-01,36.290000915527344
2010-06-02,37.22999954223633
2010-06-03,37.22999954223633
2010-06-04,36.290000915527344
2010-06-07,35.79999923706055
2010-06-08,36.47999954223633
2010-06-09,36.31999969482422
2010-06-10,37.31999969482422
2010-06-11,37.4900016784668
2010-06-14,37.66999816894531
2010-06-15,38.52000045776367
2010-06-16,38.560001373291016
2010-06-17,38.349998474121094
2010-06-18,38.58000183105469
2010-06-21,38.880001068115234
2010-06-22,38.34000015258789
2010-06-23,38.45000076293945
2010-06-24,38.20000076293945
2010-06-25,38.40999984741211
2010-06-28,38.33000183105469
2010-06-29,36.880001068115234
2010-06-30,36.720001220703125
2010-07-01,36.689998626708984
2010-07-02,36.70000076293945
2010-07-06,37.36000061035156
2010-07-07,37.95000076293945
2010-07-08,38.130001068115234
2010-07-09,38.7400016784668
2010-07-12,38.619998931884766
2010-07-13,38.95000076293945
2010-07-14,38.970001220703125
2010-07-15,38.650001525878906
2010-07-16,37.619998931884766
2010-07-19,38.11000061035156
2010-07-20,38.77000045776367
2010-07-21,38.22999954223633
2010-07-22,39.08000183105469
2010-07-23,39.47999954223633
2010-07-26,39.88999938964844
2010-07-27,39.849998474121094
2010-07-28,39.529998779296875
2010-07-29,39.84000015258789
2010-07-30,39.75
2010-08-02,40.7400016784668
2010-08-03,40.689998626708984
2010-08-04,40.689998626708984
2010-08-05,40.63999938964844
2010-08-06,40.689998626708984
2010-08-09,40.97999954223633
2010-08-10,40.349998474121094
2010-08-11,39.22999954223633
2010-08-12,39.189998626708984
2010-08-13,39.25
2010-08-16,39.459999084472656
2010-08-17,39.77000045776367
2010-08-18,39.68000030517578
2010-08-19,39.45000076293945
2010-08-20,39.40999984741211
2010-08-23,39.22999954223633
2010-08-24,38.7400016784668
2010-08-25,38.7400016784668
2010-08-26,38.54999923706055
2010-08-27,39.06999969482422
2010-08-30,38.72999954223633
2010-08-31,38.470001220703125
2010-09-01,39.54999923706055
2010-09-02,39.400001525878906
2010-09-03,39.81999969482422
2010-09-07,39.650001525878906
2010-09-08,39.93000030517578
2010-09-09,40.09000015258789
2010-09-10,40.22999954223633
2010-09-13,41.11000061035156
2010-09-14,41.2599983215332
2010-09-15,41.25
2010-09-16,41.06999969482422
2010-09-17,41.22999954223633
2010-09-20,41.709999084472656
2010-09-21,41.58000183105469
2010-09-22,41.70000076293945
2010-09-23,41.369998931884766
2010-09-24,42.27000045776367
2010-09-27,41.900001525878906
2010-09-28,42.08000183105469
2010-09-29,42.22999954223633
2010-09-30,42.34000015258789
2010-10-01,42.83000183105469
2010-10-04,42.790000915527344
2010-10-05,43.439998626708984
2010-10-06,43.709999084472656
2010-10-07,43.459999084472656
2010-10-08,43.779998779296875
2010-10-11,43.75
2010-10-12,43.310001373291016
2010-10-13,43.810001373291016
2010-10-14,44.13999938964844
2010-10-15,44.27000045776367
2010-10-18,43.95000076293945
2010-10-19,42.83000183105469
2010-10-20,43.689998626708984
2010-10-21,43.72999954223633
2010-10-22,43.81999969482422
2010-10-25,44.38999938964844
2010-10-26,44.31999969482422
2010-10-27,43.54999923706055
2010-10-28,43.869998931884766
2010-10-29,43.70000076293945
2010-11-01,44.45000076293945
2010-11-02,44.93000030517578
2010-11-03,45.470001220703125
2010-11-04,46.459999084472656
2010-11-05,46.63999938964844
2010-11-08,46.619998931884766
2010-11-09,46.0099983215332
2010-11-10,46.540000915527344
2010-11-11,46.220001220703125
2010-11-12,45.2400016784668
2010-11-15,45.18000030517578
2010-11-16,44.22999954223633
2010-11-17,44.40999984741211
2010-11-18,45.25
2010-11-19,45.09000015258789
2010-11-22,45.130001068115234
2010-11-23,43.529998779296875
2010-11-24,44.540000915527344
2010-11-26,43.779998779296875
2010-11-29,44.06999969482422
2010-11-30,44.0
2010-12-01,45.13999938964844
2010-12-02,45.83000183105469
2010-12-03,46.099998474121094
2010-12-06,45.849998474121094
2010-12-07,45.970001220703125
2010-12-08,45.560001373291016
2010-12-09,45.86000061035156
2010-12-10,46.040000915527344
2010-12-13,46.33000183105469
2010-12-14,46.380001068115234
2010-12-15,45.650001525878906
2010-12-16,45.79999923706055
2010-12-17,45.970001220703125
2010-12-20,45.58000183105469
2010-12-21,46.11000061035156
2010-12-22,46.150001525878906
2010-12-23,45.869998931884766
2010-12-27,46.0
2010-12-28,45.939998626708984
2010-12-29,46.38999938964844
2010-12-30,46.689998626708984
2010-12-31,46.95000076293945
2011-01-03,47.58000183105469
2011-01-04,47.7400016784668
2011-01-05,47.849998474121094
2011-01-06,47.599998474121094
2011-01-07,47.290000915527344
2011-01-10,47.029998779296875
2011-01-11,47.540000915527344
2011-01-12,48.369998931884766
2011-01-13,48.15999984741211
2011-01-14,48.4900016784668
2011-01-18,48.47999954223633
2011-01-19,48.5099983215332
2011-01-20,48.040000915527344
2011-01-21,47.560001373291016
2011-01-24,47.83000183105469
2011-01-25,47.77000045776367
2011-01-26,48.369998931884766
2011-01-27,48.47999954223633
2011-01-28,47.31999969482422
2011-01-31,47.459999084472656
2011-02-01,48.27000045776367
2011-02-02,48.27000045776367
2011-02-03,48.209999084472656
2011-02-04,48.459999084472656
2011-02-07,48.09000015258789
2011-02-08,47.91999816894531
2011-02-09,46.88999938964844
2011-02-10,46.13999938964844
2011-02-11,46.040000915527344
2011-02-14,46.11000061035156
2011-02-15,46.13999938964844
2011-02-16,46.349998474121094
2011-02-17,46.5
2011-02-18,46.880001068115234
2011-02-22,45.369998931884766
2011-02-23,45.04999923706055
2011-02-24,44.970001220703125
2011-02-25,45.65999984741211
2011-02-28,45.7400016784668
2011-03-01,45.4900016784668
2011-03-02,45.689998626708984
2011-03-03,46.43000030517578
2011-03-04,46.5099983215332
2011-03-07,45.970001220703125
2011-03-08,46.86000061035156
2011-03-09,46.83000183105469
2011-03-10,45.689998626708984
2011-03-11,45.84000015258789
2011-03-14,45.970001220703125
2011-03-15,45.0
2011-03-16,43.95000076293945
2011-03-17,44.470001220703125
2011-03-18,44.59000015258789
2011-03-21,45.540000915527344
2011-03-22,45.5099983215332
2011-03-23,45.75
2011-03-24,46.47999954223633
2011-03-25,46.630001068115234
2011-03-28,46.369998931884766
2011-03-29,46.79999923706055
2011-03-30,47.65999984741211
2011-03-31,47.84000015258789
2011-04-01,48.40999984741211
2011-04-04,48.810001373291016
2011-04-05,48.81999969482422
2011-04-06,49.15999984741211
2011-04-07,48.880001068115234
2011-04-08,48.720001220703125
2011-04-11,48.369998931884766
2011-04-12,47.56999969482422
2011-04-13,48.310001373291016
2011-04-14,48.58000183105469
2011-04-15,48.56999969482422
2011-04-18,47.5
2011-04-19,47.72999954223633
2011-04-20,49.029998779296875
2011-04-21,49.34000015258789
2011-04-25,48.959999084472656
2011-04-26,49.150001525878906
2011-04-27,49.279998779296875
2011-04-28,49.22999954223633
2011-04-29,49.310001373291016
2011-05-02,49.650001525878906
2011-05-03,48.900001525878906
2011-05-04,48.09000015258789
2011-05-05,47.810001373291016
2011-05-06,48.13999938964844
2011-05-09,48.209999084472656
2011-05-10,48.68000030517578
2011-05-11,47.939998626708984
2011-05-12,48.08000183105469
2011-05-13,47.400001525878906
2011-05-16,47.16999816894531
2011-05-17,47.25
2011-05-18,48.16999816894531
2011-05-19,47.97999954223633
2011-05-20,47.47999954223633
2011-05-23,46.459999084472656
2011-05-24,46.650001525878906
2011-05-25,46.90999984741211
2011-05-26,47.15999984741211
2011-05-27,47.54999923706055
2011-05-31,48.77000045776367
2011-06-01,48.16999816894531
2011-06-02,48.2400016784668
2011-06-03,47.9900016784668
2011-06-06,47.470001220703125
2011-06-07,47.84000015258789
2011-06-08,47.31999969482422
2011-06-09,47.65999984741211
2011-06-10,46.33000183105469
2011-06-13,46.5099983215332
2011-06-14,47.18000030517578
2011-06-15,46.189998626708984
2011-06-16,45.849998474121094
2011-06-17,45.66999816894531
2011-06-20,45.47999954223633
2011-06-21,45.779998779296875
2011-06-22,45.2599983215332
2011-06-23,45.150001525878906
2011-06-24,45.34000015258789
2011-06-27,45.619998931884766
2011-06-28,45.93000030517578
2011-06-29,46.06999969482422
2011-06-30,46.709999084472656
2011-07-01,47.33000183105469
2011-07-05,47.369998931884766
2011-07-06,47.150001525878906
2011-07-07,47.540000915527344
2011-07-08,47.18000030517578
2011-07-11,46.099998474121094
2011-07-12,45.54999923706055
2011-07-13,46.0099983215332
2011-07-14,45.84000015258789
2011-07-15,45.9900016784668
2011-07-18,45.41999816894531
2011-07-19,46.099998474121094
2011-07-20,46.470001220703125
2011-07-21,47.09000015258789
2011-07-22,47.130001068115234
2011-07-25,46.86000061035156
2011-07-26,47.20000076293945
2011-07-27,46.599998474121094
2011-07-28,46.779998779296875
2011-07-29,46.68000030517578
2011-08-01,46.66999816894531
2011-08-02,45.34000015258789
2011-08-03,45.0099983215332
2011-08-04,42.88999938964844
2011-08-05,42.349998474121094
2011-08-08,39.220001220703125
2011-08-09,40.849998474121094
2011-08-10,38.810001373291016
2011-08-11,40.900001525878906
2011-08-12,40.529998779296875
2011-08-15,41.45000076293945
2011-08-16,41.25
2011-08-17,41.27000045776367
2011-08-18,39.18000030517578
2011-08-19,38.84000015258789
2011-08-22,39.2400016784668
