,ESSA
2007-12-10,11.079999923706055
2007-12-11,11.15999984741211
2007-12-12,11.149999618530273
2007-12-13,11.199999809265137
2007-12-14,11.300000190734863
2007-12-17,11.0
2007-12-18,10.970000267028809
2007-12-19,11.0
2007-12-20,11.0
2007-12-21,11.09000015258789
2007-12-24,11.140000343322754
2007-12-26,11.210000038146973
2007-12-27,11.100000381469727
2007-12-28,11.0
2007-12-31,11.25
2008-01-02,11.390000343322754
2008-01-03,11.039999961853027
2008-01-04,10.710000038146973
2008-01-07,10.600000381469727
2008-01-08,10.899999618530273
2008-01-09,10.729999542236328
2008-01-10,11.050000190734863
2008-01-11,11.100000381469727
2008-01-14,11.100000381469727
2008-01-15,11.029999732971191
2008-01-16,11.100000381469727
2008-01-17,11.0
2008-01-18,11.0
2008-01-22,10.970000267028809
2008-01-23,11.75
2008-01-24,11.699999809265137
2008-01-25,11.770000457763672
2008-01-28,11.920000076293945
2008-01-29,11.869999885559082
2008-01-30,11.899999618530273
2008-01-31,11.899999618530273
2008-02-01,12.050000190734863
2008-02-04,12.010000228881836
2008-02-05,12.119999885559082
2008-02-06,12.0600004196167
2008-02-07,12.0
2008-02-08,11.949999809265137
2008-02-11,12.130000114440918
2008-02-12,12.050000190734863
2008-02-13,12.079999923706055
2008-02-14,12.100000381469727
2008-02-15,12.130000114440918
2008-02-19,12.100000381469727
2008-02-20,12.119999885559082
2008-02-21,12.100000381469727
2008-02-22,12.0
2008-02-25,12.010000228881836
2008-02-26,12.100000381469727
2008-02-27,12.010000228881836
2008-02-28,12.069999694824219
2008-02-29,12.0
2008-03-03,11.930000305175781
2008-03-04,12.010000228881836
2008-03-05,12.010000228881836
2008-03-06,11.329999923706055
2008-03-07,11.430000305175781
2008-03-10,11.390000343322754
2008-03-11,11.539999961853027
2008-03-12,11.5
2008-03-13,11.569999694824219
2008-03-14,11.619999885559082
2008-03-17,11.600000381469727
2008-03-18,11.609999656677246
2008-03-19,11.420000076293945
2008-03-20,11.579999923706055
2008-03-24,11.710000038146973
2008-03-25,12.0
2008-03-26,12.050000190734863
2008-03-27,11.84000015258789
2008-03-28,11.529999732971191
2008-03-31,11.75
2008-04-01,12.0
2008-04-02,12.0
2008-04-03,11.920000076293945
2008-04-04,12.0
2008-04-07,11.850000381469727
2008-04-08,11.65999984741211
2008-04-09,11.880000114440918
2008-04-10,11.729999542236328
2008-04-11,11.699999809265137
2008-04-14,11.779999732971191
2008-04-15,11.649999618530273
2008-04-16,11.680000305175781
2008-04-17,11.569999694824219
2008-04-18,11.640000343322754
2008-04-21,11.510000228881836
2008-04-22,11.850000381469727
2008-04-23,11.6899995803833
2008-04-24,11.75
2008-04-25,11.880000114440918
2008-04-28,11.569999694824219
2008-04-29,11.520000457763672
2008-04-30,11.649999618530273
2008-05-01,11.84000015258789
2008-05-02,11.960000038146973
2008-05-05,11.899999618530273
2008-05-06,11.979999542236328
2008-05-07,12.0
2008-05-08,12.0
2008-05-09,12.149999618530273
2008-05-12,12.0600004196167
2008-05-13,12.199999809265137
2008-05-14,12.289999961853027
2008-05-15,12.220000267028809
2008-05-16,12.380000114440918
2008-05-19,12.430000305175781
2008-05-20,12.430000305175781
2008-05-21,12.350000381469727
2008-05-22,12.399999618530273
2008-05-23,12.350000381469727
2008-05-27,12.359999656677246
2008-05-28,12.350000381469727
2008-05-29,12.550000190734863
2008-05-30,12.5
2008-06-02,12.800000190734863
2008-06-03,12.850000381469727
2008-06-04,12.850000381469727
2008-06-05,12.899999618530273
2008-06-06,12.84000015258789
2008-06-09,12.819999694824219
2008-06-10,12.850000381469727
2008-06-11,12.829999923706055
2008-06-12,12.75
2008-06-13,12.819999694824219
2008-06-16,12.800000190734863
2008-06-17,12.739999771118164
2008-06-18,12.670000076293945
2008-06-19,12.949999809265137
2008-06-20,12.760000228881836
2008-06-23,12.789999961853027
2008-06-24,12.430000305175781
2008-06-25,12.520000457763672
2008-06-26,12.520000457763672
2008-06-27,12.680000305175781
2008-06-30,12.520000457763672
2008-07-01,12.529999732971191
2008-07-02,12.479999542236328
2008-07-03,12.579999923706055
2008-07-07,12.430000305175781
2008-07-08,12.600000381469727
2008-07-09,12.5600004196167
2008-07-10,12.479999542236328
2008-07-11,12.649999618530273
2008-07-14,12.5
2008-07-15,12.390000343322754
2008-07-16,12.609999656677246
2008-07-17,12.670000076293945
2008-07-18,12.850000381469727
2008-07-21,12.84000015258789
2008-07-22,13.199999809265137
2008-07-23,13.039999961853027
2008-07-24,13.09000015258789
2008-07-25,13.390000343322754
2008-07-28,13.34000015258789
2008-07-29,13.359999656677246
2008-07-30,13.399999618530273
2008-07-31,13.260000228881836
2008-08-01,13.369999885559082
2008-08-04,13.359999656677246
2008-08-05,13.399999618530273
2008-08-06,13.390000343322754
2008-08-07,13.34000015258789
2008-08-08,13.40999984741211
2008-08-11,13.460000038146973
2008-08-12,13.380000114440918
2008-08-13,13.369999885559082
2008-08-14,13.489999771118164
2008-08-15,13.520000457763672
2008-08-18,13.529999732971191
2008-08-19,13.529999732971191
2008-08-20,13.539999961853027
2008-08-21,13.470000267028809
2008-08-22,13.449999809265137
2008-08-25,13.359999656677246
2008-08-26,13.399999618530273
2008-08-27,13.399999618530273
2008-08-28,13.430000305175781
2008-08-29,13.380000114440918
2008-09-02,13.4399995803833
2008-09-03,13.970000267028809
2008-09-04,13.800000190734863
2008-09-05,13.550000190734863
2008-09-08,13.850000381469727
2008-09-09,13.75
2008-09-10,13.479999542236328
2008-09-11,13.489999771118164
2008-09-12,13.350000381469727
2008-09-15,13.050000190734863
2008-09-16,13.970000267028809
2008-09-17,13.399999618530273
2008-09-18,13.930000305175781
2008-09-19,13.699999809265137
2008-09-22,13.670000076293945
2008-09-23,13.600000381469727
2008-09-24,13.59000015258789
2008-09-25,13.899999618530273
2008-09-26,13.850000381469727
2008-09-29,13.449999809265137
2008-09-30,13.899999618530273
2008-10-01,13.819999694824219
2008-10-02,13.729999542236328
2008-10-03,13.600000381469727
2008-10-06,13.569999694824219
2008-10-07,13.369999885559082
2008-10-08,13.079999923706055
2008-10-09,12.520000457763672
2008-10-10,12.949999809265137
2008-10-13,13.350000381469727
2008-10-14,13.420000076293945
2008-10-15,13.029999732971191
2008-10-16,13.569999694824219
2008-10-17,13.470000267028809
2008-10-20,13.649999618530273
2008-10-21,13.25
2008-10-22,13.0
2008-10-23,13.170000076293945
2008-10-24,12.930000305175781
2008-10-27,12.680000305175781
2008-10-28,12.960000038146973
2008-10-29,13.25
2008-10-30,13.520000457763672
2008-10-31,13.859999656677246
2008-11-03,13.869999885559082
2008-11-04,13.869999885559082
2008-11-05,13.430000305175781
2008-11-06,13.300000190734863
2008-11-07,13.489999771118164
2008-11-10,13.399999618530273
2008-11-11,13.25
2008-11-12,12.760000228881836
2008-11-13,13.289999961853027
2008-11-14,12.720000267028809
2008-11-17,12.699999809265137
2008-11-18,12.600000381469727
2008-11-19,11.9399995803833
2008-11-20,11.130000114440918
2008-11-21,11.989999771118164
2008-11-24,12.5
2008-11-25,12.710000038146973
2008-11-26,13.319999694824219
2008-11-28,13.470000267028809
2008-12-01,11.600000381469727
2008-12-02,12.329999923706055
2008-12-03,12.989999771118164
2008-12-04,12.369999885559082
2008-12-05,13.25
2008-12-08,13.369999885559082
2008-12-09,12.430000305175781
2008-12-10,12.970000267028809
2008-12-11,12.220000267028809
2008-12-12,13.149999618530273
2008-12-15,12.920000076293945
2008-12-16,13.489999771118164
2008-12-17,13.09000015258789
2008-12-18,13.15999984741211
2008-12-19,14.020000457763672
2008-12-22,13.850000381469727
2008-12-23,14.0
2008-12-24,13.789999961853027
2008-12-26,13.9399995803833
2008-12-29,13.800000190734863
2008-12-30,13.979999542236328
2008-12-31,14.130000114440918
2009-01-02,14.0600004196167
2009-01-05,14.069999694824219
2009-01-06,14.229999542236328
2009-01-07,14.0
2009-01-08,14.25
2009-01-09,13.84000015258789
2009-01-12,13.390000343322754
2009-01-13,14.039999961853027
2009-01-14,13.819999694824219
2009-01-15,13.850000381469727
2009-01-16,13.449999809265137
2009-01-20,12.329999923706055
2009-01-21,12.729999542236328
2009-01-22,12.850000381469727
2009-01-23,12.579999923706055
2009-01-26,13.0
2009-01-27,13.369999885559082
2009-01-28,13.600000381469727
2009-01-29,13.380000114440918
2009-01-30,13.34000015258789
2009-02-02,13.579999923706055
2009-02-03,13.550000190734863
2009-02-04,12.8100004196167
2009-02-05,12.800000190734863
2009-02-06,12.84000015258789
2009-02-09,12.880000114440918
2009-02-10,12.739999771118164
2009-02-11,12.8100004196167
2009-02-12,12.779999732971191
2009-02-13,12.789999961853027
2009-02-17,12.489999771118164
2009-02-18,12.729999542236328
2009-02-19,13.029999732971191
2009-02-20,12.649999618530273
2009-02-23,12.15999984741211
2009-02-24,12.649999618530273
2009-02-25,12.1899995803833
2009-02-26,12.210000038146973
2009-02-27,12.010000228881836
2009-03-02,11.609999656677246
2009-03-03,11.609999656677246
2009-03-04,12.100000381469727
2009-03-05,11.75
2009-03-06,11.59000015258789
2009-03-09,11.449999809265137
2009-03-10,11.699999809265137
2009-03-11,11.399999618530273
2009-03-12,12.170000076293945
2009-03-13,12.529999732971191
2009-03-16,12.119999885559082
2009-03-17,13.050000190734863
2009-03-18,13.430000305175781
2009-03-19,13.279999732971191
2009-03-20,13.359999656677246
2009-03-23,13.9399995803833
2009-03-24,13.1899995803833
2009-03-25,13.619999885559082
2009-03-26,13.720000267028809
2009-03-27,13.170000076293945
2009-03-30,13.09000015258789
2009-03-31,13.3100004196167
2009-04-01,13.489999771118164
2009-04-02,13.579999923706055
2009-04-03,13.699999809265137
2009-04-06,13.420000076293945
2009-04-07,13.34000015258789
2009-04-08,13.6899995803833
2009-04-09,13.890000343322754
2009-04-13,13.890000343322754
2009-04-14,13.670000076293945
2009-04-15,13.850000381469727
2009-04-16,13.949999809265137
2009-04-17,13.930000305175781
2009-04-20,13.3100004196167
2009-04-21,13.739999771118164
2009-04-22,13.539999961853027
2009-04-23,13.260000228881836
2009-04-24,13.34000015258789
2009-04-27,13.1899995803833
2009-04-28,13.539999961853027
2009-04-29,13.6899995803833
2009-04-30,13.640000343322754
2009-05-01,13.300000190734863
2009-05-04,13.770000457763672
2009-05-05,13.600000381469727
2009-05-06,13.760000228881836
2009-05-07,13.550000190734863
2009-05-08,13.989999771118164
2009-05-11,13.529999732971191
2009-05-12,13.350000381469727
2009-05-13,12.869999885559082
2009-05-14,13.140000343322754
2009-05-15,13.020000457763672
2009-05-18,13.449999809265137
2009-05-19,13.399999618530273
2009-05-20,13.260000228881836
2009-05-21,13.289999961853027
2009-05-22,13.25
2009-05-26,13.800000190734863
2009-05-27,13.069999694824219
2009-05-28,13.600000381469727
2009-05-29,13.949999809265137
2009-06-01,14.0
2009-06-02,14.069999694824219
2009-06-03,13.850000381469727
2009-06-04,13.800000190734863
2009-06-05,13.630000114440918
2009-06-08,13.680000305175781
2009-06-09,13.449999809265137
2009-06-10,12.989999771118164
2009-06-11,13.210000038146973
2009-06-12,13.1899995803833
2009-06-15,12.920000076293945
2009-06-16,12.819999694824219
2009-06-17,13.319999694824219
2009-06-18,13.3100004196167
2009-06-19,13.149999618530273
2009-06-22,13.0
2009-06-23,12.960000038146973
2009-06-24,13.0
2009-06-25,13.369999885559082
2009-06-26,13.5
2009-06-29,13.460000038146973
2009-06-30,13.670000076293945
2009-07-01,13.770000457763672
2009-07-02,13.449999809265137
2009-07-06,13.520000457763672
2009-07-07,13.300000190734863
2009-07-08,13.350000381469727
2009-07-09,13.460000038146973
2009-07-10,13.489999771118164
2009-07-13,13.899999618530273
2009-07-14,13.720000267028809
2009-07-15,13.850000381469727
2009-07-16,13.75
2009-07-17,13.720000267028809
2009-07-20,13.649999618530273
2009-07-21,13.529999732971191
2009-07-22,13.460000038146973
2009-07-23,13.600000381469727
2009-07-24,13.449999809265137
2009-07-27,13.479999542236328
2009-07-28,13.510000228881836
2009-07-29,13.460000038146973
2009-07-30,13.5600004196167
2009-07-31,13.470000267028809
2009-08-03,13.579999923706055
2009-08-04,13.5600004196167
2009-08-05,13.5
2009-08-06,13.380000114440918
2009-08-07,13.59000015258789
2009-08-10,13.720000267028809
2009-08-11,13.539999961853027
2009-08-12,13.649999618530273
2009-08-13,13.75
2009-08-14,13.569999694824219
2009-08-17,13.470000267028809
2009-08-18,13.460000038146973
2009-08-19,13.489999771118164
2009-08-20,13.5
2009-08-21,13.539999961853027
2009-08-24,13.6899995803833
2009-08-25,13.649999618530273
2009-08-26,13.5
2009-08-27,13.430000305175781
2009-08-28,13.260000228881836
2009-08-31,12.65999984741211
2009-09-01,12.5600004196167
2009-09-02,12.529999732971191
2009-09-03,12.569999694824219
2009-09-04,12.699999809265137
2009-09-08,12.619999885559082
2009-09-09,12.869999885559082
2009-09-10,12.920000076293945
2009-09-11,12.65999984741211
2009-09-14,12.5600004196167
2009-09-15,12.720000267028809
2009-09-16,12.699999809265137
2009-09-17,12.850000381469727
2009-09-18,12.979999542236328
2009-09-21,12.930000305175781
2009-09-22,13.050000190734863
2009-09-23,13.119999885559082
2009-09-24,12.979999542236328
2009-09-25,13.180000305175781
2009-09-28,13.680000305175781
2009-09-29,13.5
2009-09-30,13.210000038146973
2009-10-01,13.15999984741211
2009-10-02,13.170000076293945
2009-10-05,13.539999961853027
2009-10-06,13.489999771118164
2009-10-07,13.489999771118164
2009-10-08,13.09000015258789
2009-10-09,13.220000267028809
2009-10-12,12.920000076293945
2009-10-13,12.859999656677246
2009-10-14,13.010000228881836
2009-10-15,12.8100004196167
2009-10-16,12.760000228881836
2009-10-19,12.569999694824219
2009-10-20,12.4399995803833
2009-10-21,12.170000076293945
2009-10-22,12.25
2009-10-23,12.199999809265137
2009-10-26,12.15999984741211
2009-10-27,12.289999961853027
2009-10-28,12.239999771118164
2009-10-29,12.260000228881836
2009-10-30,11.970000267028809
2009-11-02,12.119999885559082
2009-11-03,12.539999961853027
2009-11-04,12.029999732971191
2009-11-05,12.479999542236328
2009-11-06,12.15999984741211
2009-11-09,12.479999542236328
2009-11-10,12.15999984741211
2009-11-11,12.520000457763672
2009-11-12,12.0600004196167
2009-11-13,12.1899995803833
2009-11-16,12.569999694824219
2009-11-17,12.569999694824219
2009-11-18,12.579999923706055
2009-11-19,12.779999732971191
2009-11-20,12.869999885559082
2009-11-23,13.1899995803833
2009-11-24,13.109999656677246
2009-11-25,12.539999961853027
2009-11-27,12.359999656677246
2009-11-30,12.65999984741211
2009-12-01,12.8100004196167
2009-12-02,12.779999732971191
2009-12-03,12.40999984741211
2009-12-04,12.670000076293945
2009-12-07,12.420000076293945
2009-12-08,12.300000190734863
2009-12-09,12.239999771118164
2009-12-10,12.0
2009-12-11,12.170000076293945
2009-12-14,12.390000343322754
2009-12-15,11.699999809265137
2009-12-16,11.90999984741211
2009-12-17,11.800000190734863
2009-12-18,11.899999618530273
2009-12-21,11.949999809265137
2009-12-22,11.970000267028809
2009-12-23,11.960000038146973
2009-12-24,11.949999809265137
2009-12-28,11.880000114440918
2009-12-29,11.869999885559082
2009-12-30,11.960000038146973
2009-12-31,11.699999809265137
2010-01-04,11.84000015258789
2010-01-05,11.760000228881836
2010-01-06,11.670000076293945
2010-01-07,11.779999732971191
2010-01-08,11.880000114440918
2010-01-11,11.890000343322754
2010-01-12,11.84000015258789
2010-01-13,11.859999656677246
2010-01-14,12.050000190734863
2010-01-15,11.949999809265137
2010-01-19,12.0
2010-01-20,11.970000267028809
2010-01-21,11.75
2010-01-22,11.760000228881836
2010-01-25,11.84000015258789
2010-01-26,11.550000190734863
2010-01-27,11.890000343322754
2010-01-28,11.619999885559082
2010-01-29,11.850000381469727
2010-02-01,11.960000038146973
2010-02-02,11.90999984741211
2010-02-03,11.90999984741211
2010-02-04,11.850000381469727
2010-02-05,12.119999885559082
2010-02-08,11.880000114440918
2010-02-09,12.0
2010-02-10,11.640000343322754
2010-02-11,11.729999542236328
2010-02-12,11.680000305175781
2010-02-16,11.6899995803833
2010-02-17,11.729999542236328
2010-02-18,11.710000038146973
2010-02-19,11.619999885559082
2010-02-22,11.710000038146973
2010-02-23,11.630000114440918
2010-02-24,11.720000267028809
2010-02-25,11.739999771118164
2010-02-26,11.699999809265137
2010-03-01,11.970000267028809
2010-03-02,12.1899995803833
2010-03-03,12.550000190734863
2010-03-04,12.84000015258789
2010-03-05,13.210000038146973
2010-03-08,12.970000267028809
2010-03-09,12.989999771118164
2010-03-10,12.989999771118164
2010-03-11,12.979999542236328
2010-03-12,12.899999618530273
2010-03-15,12.9399995803833
2010-03-16,12.949999809265137
2010-03-17,12.930000305175781
2010-03-18,12.869999885559082
2010-03-19,12.949999809265137
2010-03-22,12.930000305175781
2010-03-23,12.989999771118164
2010-03-24,12.930000305175781
2010-03-25,12.979999542236328
2010-03-26,12.9399995803833
2010-03-29,12.670000076293945
2010-03-30,12.800000190734863
2010-03-31,12.539999961853027
2010-04-01,12.789999961853027
2010-04-05,13.010000228881836
2010-04-06,13.380000114440918
2010-04-07,13.199999809265137
2010-04-08,12.960000038146973
2010-04-09,12.800000190734863
2010-04-12,12.510000228881836
2010-04-13,12.369999885559082
2010-04-14,12.989999771118164
2010-04-15,12.949999809265137
2010-04-16,12.729999542236328
2010-04-19,12.779999732971191
2010-04-20,12.739999771118164
2010-04-21,12.680000305175781
2010-04-22,13.0
2010-04-23,13.1899995803833
2010-04-26,12.880000114440918
2010-04-27,12.8100004196167
2010-04-28,12.859999656677246
2010-04-29,13.09000015258789
2010-04-30,12.579999923706055
2010-05-03,13.020000457763672
2010-05-04,12.960000038146973
2010-05-05,12.670000076293945
2010-05-06,12.180000305175781
2010-05-07,11.649999618530273
2010-05-10,12.539999961853027
2010-05-11,12.75
2010-05-12,13.0600004196167
2010-05-13,13.039999961853027
2010-05-14,12.989999771118164
2010-05-17,13.210000038146973
2010-05-18,13.029999732971191
2010-05-19,12.949999809265137
2010-05-20,12.25
2010-05-21,12.319999694824219
2010-05-24,12.100000381469727
2010-05-25,12.15999984741211
2010-05-26,12.25
2010-05-27,12.470000267028809
2010-05-28,12.539999961853027
2010-06-01,12.390000343322754
2010-06-02,12.949999809265137
2010-06-03,12.890000343322754
2010-06-04,12.09000015258789
2010-06-07,12.199999809265137
2010-06-08,12.210000038146973
2010-06-09,12.210000038146973
2010-06-10,12.449999809265137
2010-06-11,12.579999923706055
2010-06-14,12.539999961853027
2010-06-15,12.619999885559082
2010-06-16,12.800000190734863
2010-06-17,12.729999542236328
2010-06-18,12.800000190734863
2010-06-21,12.720000267028809
2010-06-22,12.720000267028809
2010-06-23,12.8100004196167
2010-06-24,12.739999771118164
2010-06-25,12.510000228881836
2010-06-28,12.729999542236328
2010-06-29,12.350000381469727
2010-06-30,12.3100004196167
2010-07-01,12.420000076293945
2010-07-02,12.180000305175781
2010-07-06,12.069999694824219
2010-07-07,12.5
2010-07-08,12.449999809265137
2010-07-09,12.520000457763672
2010-07-12,12.270000457763672
2010-07-13,12.520000457763672
2010-07-14,12.489999771118164
2010-07-15,12.510000228881836
2010-07-16,12.010000228881836
2010-07-19,12.130000114440918
2010-07-20,12.430000305175781
2010-07-21,12.020000457763672
2010-07-22,12.5
2010-07-23,12.710000038146973
2010-07-26,12.819999694824219
2010-07-27,12.680000305175781
2010-07-28,12.869999885559082
2010-07-29,12.680000305175781
2010-07-30,12.720000267028809
2010-08-02,12.579999923706055
2010-08-03,12.399999618530273
2010-08-04,12.569999694824219
2010-08-05,12.25
2010-08-06,12.039999961853027
2010-08-09,12.109999656677246
2010-08-10,11.670000076293945
2010-08-11,10.930000305175781
2010-08-12,11.149999618530273
2010-08-13,11.170000076293945
2010-08-16,11.34000015258789
2010-08-17,11.470000267028809
2010-08-18,11.260000228881836
2010-08-19,10.8100004196167
2010-08-20,10.920000076293945
2010-08-23,10.75
2010-08-24,10.800000190734863
2010-08-25,10.989999771118164
2010-08-26,11.0
2010-08-27,11.180000305175781
2010-08-30,10.989999771118164
2010-08-31,11.180000305175781
2010-09-01,11.550000190734863
2010-09-02,11.680000305175781
2010-09-03,11.789999961853027
2010-09-07,11.3100004196167
2010-09-08,11.329999923706055
2010-09-09,11.369999885559082
2010-09-10,11.34000015258789
2010-09-13,11.5600004196167
2010-09-14,11.40999984741211
2010-09-15,11.470000267028809
2010-09-16,11.25
2010-09-17,11.380000114440918
2010-09-20,11.949999809265137
2010-09-21,11.550000190734863
2010-09-22,11.130000114440918
2010-09-23,11.109999656677246
2010-09-24,11.84000015258789
2010-09-27,11.640000343322754
2010-09-28,11.800000190734863
2010-09-29,11.930000305175781
2010-09-30,11.84000015258789
2010-10-01,12.180000305175781
2010-10-04,12.079999923706055
2010-10-05,12.539999961853027
2010-10-06,12.630000114440918
2010-10-07,12.359999656677246
2010-10-08,12.649999618530273
2010-10-11,12.619999885559082
2010-10-12,12.4399995803833
2010-10-13,12.729999542236328
2010-10-14,12.819999694824219
2010-10-15,12.779999732971191
2010-10-18,12.970000267028809
2010-10-19,12.8100004196167
2010-10-20,12.920000076293945
2010-10-21,12.75
2010-10-22,12.920000076293945
2010-10-25,12.90999984741211
2010-10-26,12.920000076293945
2010-10-27,12.869999885559082
2010-10-28,12.850000381469727
2010-10-29,12.649999618530273
2010-11-01,12.489999771118164
2010-11-02,12.850000381469727
2010-11-03,12.949999809265137
2010-11-04,13.050000190734863
2010-11-05,13.020000457763672
2010-11-08,13.0
2010-11-09,12.859999656677246
2010-11-10,12.9399995803833
2010-11-11,12.9399995803833
2010-11-12,12.90999984741211
2010-11-15,12.779999732971191
2010-11-16,12.569999694824219
2010-11-17,12.789999961853027
2010-11-18,12.640000343322754
2010-11-19,12.680000305175781
2010-11-22,12.510000228881836
2010-11-23,12.579999923706055
2010-11-24,12.949999809265137
2010-11-26,13.069999694824219
2010-11-29,13.100000381469727
2010-11-30,13.149999618530273
2010-12-01,13.039999961853027
2010-12-02,13.079999923706055
2010-12-03,12.880000114440918
2010-12-06,12.65999984741211
2010-12-07,13.050000190734863
2010-12-08,13.079999923706055
2010-12-09,13.140000343322754
2010-12-10,13.199999809265137
2010-12-13,13.069999694824219
2010-12-14,13.039999961853027
2010-12-15,12.84000015258789
2010-12-16,13.260000228881836
2010-12-17,12.569999694824219
2010-12-20,12.739999771118164
2010-12-21,12.890000343322754
2010-12-22,13.050000190734863
2010-12-23,13.069999694824219
2010-12-27,13.300000190734863
2010-12-28,13.220000267028809
2010-12-29,13.279999732971191
2010-12-30,13.3100004196167
2010-12-31,13.220000267028809
2011-01-03,13.319999694824219
2011-01-04,12.869999885559082
2011-01-05,13.270000457763672
2011-01-06,13.229999542236328
2011-01-07,12.880000114440918
2011-01-10,12.819999694824219
2011-01-11,12.90999984741211
2011-01-12,12.930000305175781
