,DWPP
2018-01-29,30.389999389648438
2018-01-30,30.040000915527344
2018-01-31,30.040000915527344
2018-02-01,29.898000717163086
2018-02-02,29.3799991607666
2018-02-05,28.468000411987305
2018-02-06,28.68000030517578
2018-02-07,28.760000228881836
2018-02-08,28.030000686645508
2018-02-09,27.506000518798828
2018-02-12,28.3799991607666
2018-02-13,28.371999740600586
2018-02-14,28.7450008392334
2018-02-15,29.0049991607666
2018-02-16,29.190000534057617
2018-02-20,28.90999984741211
2018-02-21,28.864999771118164
2018-02-22,28.75
2018-02-23,29.143999099731445
2018-02-26,29.43000030517578
2018-02-27,29.2450008392334
2018-02-28,28.940000534057617
2018-03-01,28.5
2018-03-02,28.461000442504883
2018-03-05,28.933000564575195
2018-03-06,29.104999542236328
2018-03-07,28.950000762939453
2018-03-08,29.15999984741211
2018-03-09,29.690000534057617
2018-03-12,29.68000030517578
2018-03-13,29.584999084472656
2018-03-14,29.31399917602539
2018-03-15,29.270000457763672
2018-03-16,29.509000778198242
2018-03-19,29.06999969482422
2018-03-20,29.15999984741211
2018-03-21,29.239999771118164
2018-03-22,28.479000091552734
2018-03-23,27.87700080871582
2018-03-26,28.416000366210938
2018-03-27,28.299999237060547
2018-03-28,28.065000534057617
2018-03-29,28.510000228881836
2018-04-02,27.809999465942383
2018-04-03,28.170000076293945
2018-04-04,28.329999923706055
2018-04-05,28.59000015258789
2018-04-06,27.888999938964844
2018-04-09,28.25
2018-04-10,28.506000518798828
2018-04-11,28.31999969482422
2018-04-12,28.559999465942383
2018-04-13,28.469999313354492
2018-04-16,28.75
2018-04-17,29.05900001525879
2018-04-18,29.02899932861328
2018-04-19,28.829999923706055
2018-04-20,28.582000732421875
2018-04-23,28.63800048828125
2018-04-24,28.31999969482422
2018-04-25,28.3700008392334
2018-04-26,28.670000076293945
2018-04-27,28.625999450683594
2018-04-30,28.399999618530273
2018-05-01,28.31999969482422
2018-05-02,28.229999542236328
2018-05-03,28.049999237060547
2018-05-04,28.440000534057617
2018-05-07,28.520000457763672
2018-05-08,28.489999771118164
2018-05-09,28.729999542236328
2018-05-10,28.858999252319336
2018-05-11,28.979999542236328
2018-05-14,28.986000061035156
2018-05-15,28.8799991607666
2018-05-16,29.0
2018-05-17,29.059999465942383
2018-05-18,29.010000228881836
2018-05-21,29.229999542236328
2018-05-22,29.090999603271484
2018-05-23,29.034000396728516
2018-05-24,29.06599998474121
2018-05-25,28.91900062561035
2018-05-29,28.660999298095703
2018-05-30,29.170000076293945
2018-05-31,28.80699920654297
2018-06-01,29.079999923706055
2018-06-04,29.06999969482422
2018-06-05,29.167999267578125
2018-06-06,29.24799919128418
2018-06-07,29.350000381469727
2018-06-08,29.52899932861328
2018-06-11,29.65999984741211
2018-06-12,29.565000534057617
2018-06-13,29.59000015258789
2018-06-14,29.59000015258789
2018-06-15,29.670000076293945
2018-06-18,29.540000915527344
2018-06-19,29.489999771118164
2018-06-20,29.489999771118164
2018-06-21,29.200000762939453
2018-06-22,29.43899917602539
2018-06-25,28.864999771118164
2018-06-26,29.09000015258789
2018-06-27,28.889999389648438
2018-06-28,28.850000381469727
2018-06-29,29.059999465942383
2018-07-02,28.84000015258789
2018-07-03,29.049999237060547
2018-07-05,29.089000701904297
2018-07-06,29.329999923706055
2018-07-09,29.5
2018-07-10,29.613000869750977
2018-07-11,29.42799949645996
2018-07-12,29.610000610351562
2018-07-13,29.631000518798828
2018-07-16,29.518999099731445
2018-07-17,29.68000030517578
2018-07-18,29.729999542236328
2018-07-19,29.76799964904785
2018-07-20,29.68600082397461
2018-07-23,29.65999984741211
2018-07-24,29.56999969482422
2018-07-25,29.766000747680664
2018-07-26,30.030000686645508
2018-07-27,29.79800033569336
2018-07-30,29.68000030517578
2018-07-31,29.850000381469727
2018-08-01,29.760000228881836
2018-08-02,29.81999969482422
2018-08-03,29.93000030517578
2018-08-06,30.0
2018-08-07,30.030000686645508
2018-08-08,30.003000259399414
2018-08-09,30.003999710083008
2018-08-10,30.003999710083008
2018-08-13,29.719999313354492
2018-08-14,29.889999389648438
2018-08-15,29.549999237060547
2018-08-16,29.899999618530273
2018-08-17,30.03499984741211
2018-08-20,30.1200008392334
2018-08-21,30.280000686645508
2018-08-22,30.184999465942383
2018-08-23,30.08799934387207
2018-08-24,30.273000717163086
2018-08-27,30.45199966430664
2018-08-28,30.55900001525879
2018-08-29,30.621999740600586
2018-08-30,30.437999725341797
2018-08-31,30.420000076293945
2018-09-04,30.440000534057617
2018-09-05,30.448999404907227
2018-09-06,30.360000610351562
2018-09-07,30.257999420166016
2018-09-10,30.389999389648438
2018-09-11,30.316999435424805
2018-09-12,30.448999404907227
2018-09-13,30.55500030517578
2018-09-14,30.559999465942383
2018-09-17,30.420000076293945
2018-09-18,30.59000015258789
2018-09-19,30.482999801635742
2018-09-20,30.719999313354492
2018-09-21,30.790000915527344
2018-09-24,30.540000915527344
2018-09-25,30.479999542236328
2018-09-26,30.600000381469727
2018-09-27,30.39900016784668
2018-09-28,30.43000030517578
2018-10-01,30.3700008392334
2018-10-02,30.43000030517578
2018-10-03,30.469999313354492
2018-10-04,30.070999145507812
2018-10-05,30.040000915527344
2018-10-08,30.006999969482422
2018-10-09,29.950000762939453
2018-10-10,29.450000762939453
2018-10-11,28.489999771118164
2018-10-12,28.665000915527344
2018-10-15,28.68000030517578
2018-10-16,29.138999938964844
2018-10-17,29.07699966430664
2018-10-18,28.77899932861328
2018-10-19,28.670000076293945
2018-10-22,28.562999725341797
2018-10-23,28.382999420166016
2018-10-24,27.65999984741211
2018-10-25,27.940000534057617
2018-10-26,27.360000610351562
2018-10-29,27.190000534057617
2018-10-30,27.610000610351562
2018-10-31,28.179000854492188
2018-11-01,28.510000228881836
2018-11-02,28.43000030517578
2018-11-05,28.579999923706055
2018-11-06,28.65999984741211
2018-11-07,29.170000076293945
2018-11-08,29.15999984741211
2018-11-09,28.795000076293945
2018-11-12,28.670000076293945
2018-11-13,28.555999755859375
2018-11-14,28.06999969482422
2018-11-15,28.350000381469727
2018-11-16,28.440000534057617
2018-11-19,28.104999542236328
2018-11-20,27.62299919128418
2018-11-21,27.899999618530273
2018-11-23,27.780000686645508
2018-11-26,28.09000015258789
2018-11-27,28.100000381469727
2018-11-28,28.520000457763672
2018-11-29,28.610000610351562
2018-11-30,28.739999771118164
2018-12-03,28.97800064086914
2018-12-04,28.243000030517578
2018-12-06,27.934999465942383
2018-12-07,27.829999923706055
2018-12-10,27.149999618530273
2018-12-11,27.6200008392334
2018-12-12,27.836000442504883
2018-12-13,27.475000381469727
2018-12-14,27.135000228881836
2018-12-17,26.6299991607666
2018-12-18,26.34000015258789
2018-12-19,25.860000610351562
2018-12-20,25.65999984741211
2018-12-21,25.180999755859375
2018-12-24,24.510000228881836
2018-12-26,25.530000686645508
2018-12-27,25.639999389648438
2018-12-28,25.709999084472656
2018-12-31,25.854999542236328
2019-01-02,25.93000030517578
2019-01-03,25.489999771118164
2019-01-04,25.969999313354492
2019-01-07,26.670000076293945
2019-01-08,26.832000732421875
2019-01-09,27.0049991607666
2019-01-10,27.139999389648438
2019-01-11,27.23900032043457
2019-01-14,27.025999069213867
2019-01-15,27.243000030517578
2019-01-16,27.459999084472656
2019-01-17,27.639999389648438
2019-01-18,28.049999237060547
2019-01-22,27.559999465942383
2019-01-23,27.600000381469727
2019-01-24,27.639999389648438
2019-01-25,28.108999252319336
2019-01-28,27.90999984741211
2019-01-29,27.959999084472656
2019-01-30,28.299999237060547
2019-01-31,28.427000045776367
2019-02-01,28.540000915527344
2019-02-04,28.719999313354492
2019-02-05,28.81999969482422
2019-02-06,28.8799991607666
2019-02-07,28.56999969482422
2019-02-08,28.510000228881836
2019-02-11,28.729999542236328
2019-02-12,29.06999969482422
2019-02-13,29.219999313354492
2019-02-14,29.219999313354492
2019-02-15,29.469999313354492
2019-02-19,29.559999465942383
2019-02-20,29.601999282836914
2019-02-21,29.461999893188477
2019-02-22,29.59000015258789
2019-02-25,29.718000411987305
2019-02-26,29.652000427246094
2019-02-27,29.636999130249023
2019-02-28,29.610000610351562
2019-03-01,29.84000015258789
2019-03-04,29.392000198364258
2019-03-05,29.54599952697754
2019-03-06,29.30900001525879
2019-03-07,29.089000701904297
2019-03-08,28.858999252319336
2019-03-11,29.292999267578125
2019-03-12,29.46299934387207
2019-03-13,29.60099983215332
2019-03-14,29.60099983215332
2019-03-15,29.75
2019-03-18,29.781999588012695
2019-03-19,29.722000122070312
2019-03-20,29.621999740600586
2019-03-21,29.972000122070312
2019-03-22,29.43000030517578
2019-03-25,29.399999618530273
2019-03-26,29.506000518798828
2019-03-27,29.459999084472656
2019-03-28,29.628000259399414
2019-03-29,29.770000457763672
2019-04-01,30.117000579833984
2019-04-02,30.190000534057617
2019-04-03,30.268999099731445
2019-04-04,30.179000854492188
2019-04-05,30.402000427246094
2019-04-08,30.33300018310547
2019-04-09,30.209999084472656
2019-04-10,30.41699981689453
2019-04-11,30.509000778198242
2019-04-12,30.67300033569336
2019-04-15,30.68000030517578
2019-04-16,30.649999618530273
2019-04-17,30.420000076293945
2019-04-18,30.520000457763672
2019-04-22,30.450000762939453
2019-04-23,30.75200080871582
2019-04-24,30.80299949645996
2019-04-25,30.68600082397461
2019-04-26,30.760000228881836
2019-04-29,30.89900016784668
2019-04-30,30.895999908447266
2019-05-01,30.61199951171875
2019-05-02,30.575000762939453
2019-05-03,30.856000900268555
2019-05-06,30.809999465942383
2019-05-07,30.139999389648438
2019-05-08,30.420000076293945
2019-05-09,29.849000930786133
2019-05-10,30.288000106811523
2019-05-13,29.524999618530273
2019-05-14,29.90999984741211
2019-05-15,30.049999237060547
2019-05-16,30.299999237060547
2019-05-17,30.18000030517578
2019-05-20,29.76099967956543
2019-05-21,30.059999465942383
2019-05-22,29.950000762939453
2019-05-23,29.65999984741211
2019-05-24,29.684999465942383
2019-05-28,29.34000015258789
2019-05-29,29.139999389648438
2019-05-30,29.280000686645508
2019-05-31,29.010000228881836
2019-06-03,28.979999542236328
2019-06-04,29.75
2019-06-05,29.850000381469727
2019-06-06,30.1200008392334
2019-06-07,30.360000610351562
2019-06-10,30.43899917602539
2019-06-11,30.364999771118164
2019-06-12,30.38599967956543
2019-06-13,30.440000534057617
2019-06-14,30.31999969482422
2019-06-17,30.43000030517578
2019-06-18,30.58300018310547
2019-06-19,30.656999588012695
2019-06-20,31.020000457763672
2019-06-21,30.940000534057617
2019-06-24,30.791000366210938
2019-06-25,30.736000061035156
2019-06-26,30.56999969482422
2019-06-27,30.66200065612793
2019-06-28,30.920000076293945
2019-07-01,31.145999908447266
2019-07-02,31.179000854492188
2019-07-03,31.5
2019-07-05,31.45599937438965
2019-07-08,31.243999481201172
2019-07-09,31.264999389648438
2019-07-10,31.43199920654297
2019-07-11,31.40999984741211
2019-07-12,31.59000015258789
2019-07-15,31.670000076293945
2019-07-16,31.540000915527344
2019-07-17,31.3799991607666
2019-07-18,31.43000030517578
2019-07-19,31.368999481201172
2019-07-22,31.329999923706055
2019-07-23,31.56999969482422
2019-07-24,31.81999969482422
2019-07-25,31.584999084472656
2019-07-26,31.739999771118164
2019-07-29,31.65999984741211
2019-07-30,31.6299991607666
2019-07-31,31.5
2019-08-01,31.010000228881836
2019-08-02,30.790000915527344
2019-08-05,29.8799991607666
2019-08-06,30.209999084472656
2019-08-07,30.3700008392334
2019-08-08,30.860000610351562
2019-08-09,30.770000457763672
2019-08-12,30.184999465942383
2019-08-13,30.184999465942383
2019-08-14,29.790000915527344
2019-08-15,29.79800033569336
2019-08-16,30.280000686645508
2019-08-19,30.579999923706055
2019-08-20,30.389999389648438
2019-08-21,30.6299991607666
2019-08-22,30.650999069213867
2019-08-23,29.93600082397461
2019-08-26,30.010000228881836
2019-08-27,30.007999420166016
2019-08-28,30.150999069213867
2019-08-29,30.579999923706055
2019-08-30,30.579999923706055
2019-09-03,30.4060001373291
2019-09-04,30.695999145507812
2019-09-05,31.1200008392334
2019-09-06,31.219999313354492
2019-09-09,31.187000274658203
2019-09-10,31.280000686645508
2019-09-11,31.48699951171875
2019-09-12,31.579999923706055
2019-09-13,31.600000381469727
2019-09-16,31.625999450683594
2019-09-17,31.67799949645996
2019-09-18,31.634000778198242
2019-09-19,31.690000534057617
2019-09-20,31.540000915527344
2019-09-23,31.489999771118164
2019-09-24,31.09000015258789
2019-09-25,31.239999771118164
2019-09-26,31.149999618530273
2019-09-27,30.829999923706055
2019-09-30,31.079999923706055
2019-10-01,30.6200008392334
2019-10-02,30.14699935913086
2019-10-03,30.329999923706055
2019-10-04,30.707000732421875
2019-10-07,30.638999938964844
2019-10-08,30.243000030517578
2019-10-09,30.349000930786133
2019-10-10,30.540000915527344
2019-10-11,31.030000686645508
2019-10-14,30.854999542236328
2019-10-15,31.167999267578125
2019-10-16,31.02400016784668
2019-10-17,31.260000228881836
2019-10-18,31.1299991607666
2019-10-21,31.260000228881836
2019-10-22,31.239999771118164
2019-10-23,31.134000778198242
2019-10-24,31.344999313354492
2019-10-25,31.42099952697754
2019-10-28,31.510000228881836
2019-10-29,31.700000762939453
2019-10-30,31.672000885009766
2019-10-31,31.5
2019-11-01,31.809999465942383
2019-11-04,31.966999053955078
2019-11-05,31.989999771118164
2019-11-06,31.88800048828125
2019-11-07,32.0099983215332
2019-11-08,32.06999969482422
2019-11-11,32.0099983215332
2019-11-12,32.130001068115234
2019-11-13,32.16999816894531
2019-11-14,32.209999084472656
2019-11-15,32.41999816894531
2019-11-18,32.40800094604492
2019-11-19,32.5
2019-11-20,32.4109992980957
2019-11-21,32.332000732421875
2019-11-22,32.415000915527344
2019-11-25,32.71500015258789
2019-11-26,32.801998138427734
2019-11-27,32.91899871826172
2019-11-29,32.790000915527344
2019-12-02,32.540000915527344
2019-12-03,32.26100158691406
2019-12-04,32.50199890136719
2019-12-05,32.47999954223633
2019-12-06,32.77000045776367
2019-12-09,32.70899963378906
2019-12-10,32.58100128173828
2019-12-11,32.67100143432617
2019-12-12,32.959999084472656
2019-12-13,32.84000015258789
2019-12-16,33.09299850463867
2019-12-17,33.05500030517578
2019-12-18,33.069000244140625
2019-12-19,33.1870002746582
2019-12-20,33.400001525878906
2019-12-23,33.36399841308594
2019-12-24,33.391998291015625
2019-12-26,33.44200134277344
2019-12-27,33.439998626708984
2019-12-30,33.2760009765625
2019-12-31,33.4900016784668
2020-01-02,33.54999923706055
2020-01-03,33.44200134277344
2020-01-06,33.540000915527344
2020-01-07,33.52000045776367
2020-01-08,33.584999084472656
2020-01-09,33.7869987487793
2020-01-10,33.70500183105469
2020-01-13,33.9630012512207
2020-01-14,33.981998443603516
2020-01-15,34.0
2020-01-16,34.33599853515625
2020-01-17,34.415000915527344
2020-01-21,34.345001220703125
2020-01-22,34.35499954223633
2020-01-23,34.40999984741211
2020-01-24,34.07500076293945
2020-01-27,33.619998931884766
2020-01-28,33.93000030517578
2020-01-29,33.81800079345703
2020-01-30,33.874000549316406
2020-01-31,33.277000427246094
2020-02-03,33.500999450683594
2020-02-04,34.07500076293945
2020-02-05,34.332000732421875
2020-02-06,34.38800048828125
2020-02-07,34.15999984741211
2020-02-10,34.33100128173828
2020-02-11,34.54800033569336
2020-02-12,34.75
2020-02-13,34.75
2020-02-14,34.816001892089844
2020-02-18,34.744998931884766
2020-02-19,34.915000915527344
2020-02-20,34.88999938964844
2020-02-21,34.56399917602539
2020-02-24,33.527000427246094
2020-02-25,32.43000030517578
2020-02-26,32.145999908447266
2020-02-27,30.868000030517578
2020-02-28,30.30699920654297
2020-03-02,31.56100082397461
2020-03-03,30.861000061035156
2020-03-04,32.05799865722656
2020-03-05,31.042999267578125
2020-03-06,30.4060001373291
2020-03-09,27.92300033569336
2020-03-10,28.799999237060547
2020-03-11,27.6299991607666
2020-03-12,24.91900062561035
2020-03-13,26.576000213623047
2020-03-16,23.488000869750977
2020-03-17,24.66900062561035
2020-03-18,22.92300033569336
2020-03-19,23.386999130249023
2020-03-20,22.420000076293945
2020-03-23,21.799999237060547
2020-03-24,23.9950008392334
2020-03-25,24.929000854492188
2020-03-26,26.274999618530273
2020-03-27,25.420000076293945
2020-03-30,25.405000686645508
2020-03-31,25.385000228881836
2020-04-01,25.270000457763672
2020-04-02,25.399999618530273
2020-04-03,25.405000686645508
2020-04-06,25.399999618530273
2020-04-07,25.422000885009766
2020-04-08,25.31999969482422
2020-04-09,25.31999969482422
2020-04-13,25.329999923706055
2020-04-14,25.420000076293945
2020-04-15,25.43000030517578
2020-04-16,25.395000457763672
2020-04-17,25.395000457763672
2020-04-20,25.395000457763672
2020-04-21,25.375
2020-04-22,25.375
2020-04-23,25.375
2020-04-24,25.270000457763672
2020-04-27,25.3700008392334
2020-04-28,25.350000381469727
2020-04-29,25.450000762939453
2020-04-30,25.3700008392334
2020-05-01,25.3700008392334
2020-05-04,25.3700008392334
2020-05-05,25.375
2020-05-06,25.385000228881836
2020-05-07,25.350000381469727
2020-05-08,25.3799991607666
2020-05-11,25.329999923706055
2020-05-12,25.385000228881836
2020-05-13,25.375
2020-05-14,25.3799991607666
2020-05-15,25.344999313354492
2020-05-18,25.360000610351562
2020-05-19,25.385000228881836
2020-05-20,25.350000381469727
2020-05-21,25.31999969482422
2020-05-22,25.3799991607666
2020-05-26,25.309999465942383
2020-05-27,25.385000228881836
2020-05-28,25.360000610351562
2020-05-29,25.375
2020-06-01,25.3700008392334
2020-06-02,25.375
2020-06-03,25.3799991607666
2020-06-04,25.365999221801758
2020-06-05,25.364999771118164
2020-06-08,25.309999465942383
2020-06-09,25.371000289916992
2020-06-10,25.375
2020-06-11,25.364999771118164
2020-06-12,25.375
2020-06-15,25.375
2020-06-16,25.325000762939453
2020-06-17,25.350000381469727
2020-06-18,25.350000381469727
2020-06-19,25.329999923706055
2020-06-22,25.344999313354492
2020-06-23,25.309999465942383
2020-06-24,25.350000381469727
2020-06-25,25.350000381469727
2020-06-26,25.315000534057617
2020-06-29,25.34000015258789
2020-06-30,25.34000015258789
2020-07-01,25.34000015258789
2020-07-02,25.290000915527344
2020-07-06,25.309999465942383
2020-07-07,25.339000701904297
2020-07-08,25.299999237060547
2020-07-09,25.30500030517578
2020-07-10,25.344999313354492
2020-07-13,25.334999084472656
2020-07-14,25.315000534057617
2020-07-15,25.34000015258789
2020-07-16,25.389999389648438
2020-07-17,25.34000015258789
2020-07-20,25.344999313354492
2020-07-21,25.344999313354492
2020-07-22,25.344999313354492
2020-07-23,25.34000015258789
2020-07-24,25.344999313354492
2020-07-27,25.309999465942383
2020-07-28,25.30500030517578
2020-07-29,25.34000015258789
2020-07-30,25.34000015258789
2020-07-31,25.34000015258789
2020-08-03,25.336000442504883
2020-08-04,25.34000015258789
2020-08-05,25.299999237060547
2020-08-06,25.299999237060547
2020-08-07,25.299999237060547
2020-08-10,25.34000015258789
2020-08-11,25.347999572753906
2020-08-12,25.334999084472656
2020-08-13,25.170000076293945
2020-08-14,25.334999084472656
2020-08-17,25.30500030517578
2020-08-18,25.3439998626709
2020-08-19,25.325000762939453
2020-08-20,25.454999923706055
2020-08-21,25.44499969482422
2020-08-24,25.66200065612793
2020-08-25,25.770000457763672
2020-08-26,25.940000534057617
2020-08-27,26.1299991607666
2020-08-28,26.1299991607666
2020-08-31,26.29599952697754
2020-09-01,26.424999237060547
2020-09-02,26.829999923706055
2020-09-03,25.836999893188477
2020-09-04,25.652999877929688
2020-09-08,24.969999313354492
2020-09-09,25.530000686645508
2020-09-10,25.075000762939453
2020-09-11,25.075000762939453
2020-09-14,25.364999771118164
2020-09-15,25.48699951171875
2020-09-16,25.299999237060547
2020-09-17,24.920000076293945
2020-09-18,24.73699951171875
2020-09-21,24.31999969482422
2020-09-22,24.31999969482422
2020-09-23,24.291000366210938
2020-09-24,24.368000030517578
2020-09-25,24.56599998474121
2020-09-28,25.170000076293945
2020-09-29,25.139999389648438
2020-09-30,25.100000381469727
