,BOY
2000-11-01,14.588000297546387
2000-11-02,15.067899703979492
2000-11-03,15.451800346374512
2000-11-06,15.691699981689453
2000-11-07,15.643699645996094
2000-11-08,15.499799728393555
2000-11-09,15.067899703979492
2000-11-10,14.875900268554688
2000-11-13,14.674400329589844
2000-11-14,14.49209976196289
2000-11-15,14.97189998626709
2000-11-16,15.163900375366211
2000-11-17,14.97189998626709
2000-11-20,14.539999961853027
2000-11-21,14.204099655151367
2000-11-22,14.396100044250488
2000-11-24,15.067899703979492
2000-11-27,14.779999732971191
2000-11-28,14.684000015258789
2000-11-29,14.684000015258789
2000-11-30,14.684000015258789
2000-12-01,14.818400382995605
2000-12-04,14.396100044250488
2000-12-05,14.204099655151367
2000-12-06,14.684000015258789
2000-12-07,14.684000015258789
2000-12-08,14.779999732971191
2000-12-11,15.355799674987793
2000-12-12,15.163900375366211
2000-12-13,15.451800346374512
2000-12-14,15.355799674987793
2000-12-15,14.875900268554688
2000-12-18,15.067899703979492
2000-12-19,14.684000015258789
2000-12-20,14.588000297546387
2000-12-21,14.012200355529785
2000-12-22,14.396100044250488
2000-12-26,
2000-12-27,14.49209976196289
2000-12-28,14.684000015258789
2000-12-29,14.875900268554688
2001-01-02,15.163900375366211
2001-01-03,14.626399993896484
2001-01-04,15.355799674987793
2001-01-05,15.931699752807617
2001-01-08,15.547800064086914
2001-01-09,15.835700035095215
2001-01-10,16.123600006103516
2001-01-11,15.643699645996094
2001-01-12,16.31559944152832
2001-01-16,15.835700035095215
2001-01-17,15.835700035095215
2001-01-18,16.123600006103516
2001-01-19,16.31559944152832
2001-01-22,16.123600006103516
2001-01-23,16.027599334716797
2001-01-24,
2001-01-25,16.171600341796875
2001-01-26,
2001-01-29,16.027599334716797
2001-01-30,15.931699752807617
2001-01-31,16.027599334716797
2001-02-01,16.31559944152832
2001-02-02,16.31559944152832
2001-02-05,16.06599998474121
2001-02-06,15.931699752807617
2001-02-07,15.835700035095215
2001-02-08,16.20039939880371
2001-02-09,16.027599334716797
2001-02-12,15.835700035095215
2001-02-13,16.027599334716797
2001-02-14,16.027599334716797
2001-02-15,16.027599334716797
2001-02-16,15.931699752807617
2001-02-20,15.931699752807617
2001-02-21,15.739700317382812
2001-02-22,15.355799674987793
2001-02-23,15.355799674987793
2001-02-26,15.163900375366211
2001-02-27,15.355799674987793
2001-02-28,15.355799674987793
2001-03-01,15.355799674987793
2001-03-02,15.355799674987793
2001-03-05,15.355799674987793
2001-03-06,15.355799674987793
2001-03-07,15.643699645996094
2001-03-08,15.835700035095215
2001-03-09,15.835700035095215
2001-03-12,15.547800064086914
2001-03-13,15.115900039672852
2001-03-14,
2001-03-15,14.97189998626709
2001-03-16,15.067899703979492
2001-03-19,14.875900268554688
2001-03-20,14.63599967956543
2001-03-21,14.300100326538086
2001-03-22,13.532299995422363
2001-03-23,13.436300277709961
2001-03-26,14.012200355529785
2001-03-27,14.396100044250488
2001-03-28,14.396100044250488
2001-03-29,14.396100044250488
2001-03-30,14.588000297546387
2001-04-02,14.684000015258789
2001-04-03,14.396100044250488
2001-04-04,14.012200355529785
2001-04-05,14.396100044250488
2001-04-06,14.63599967956543
2001-04-09,14.49209976196289
2001-04-10,14.49209976196289
2001-04-11,14.63599967956543
2001-04-12,14.684000015258789
2001-04-16,
2001-04-17,14.732000350952148
2001-04-18,14.97189998626709
2001-04-19,15.25979995727539
2001-04-20,15.30780029296875
2001-04-23,14.396100044250488
2001-04-24,14.588000297546387
2001-04-25,14.396100044250488
2001-04-26,14.875900268554688
2001-04-27,14.779999732971191
2001-04-30,15.355799674987793
2001-05-01,
2001-05-02,15.163900375366211
2001-05-03,15.163900375366211
2001-05-04,14.875900268554688
2001-05-07,
2001-05-08,15.01990032196045
2001-05-09,15.066699981689453
2001-05-10,14.396100044250488
2001-05-11,
2001-05-14,15.163900375366211
2001-05-15,15.25979995727539
2001-05-16,15.163900375366211
2001-05-17,15.451800346374512
2001-05-18,15.451800346374512
2001-05-21,15.547800064086914
2001-05-22,15.547800064086914
2001-05-23,15.355799674987793
2001-05-24,15.25979995727539
2001-05-25,15.355799674987793
2001-05-29,15.163900375366211
2001-05-30,15.163900375366211
2001-05-31,15.163900375366211
2001-06-01,15.355799674987793
2001-06-04,15.355799674987793
2001-06-05,15.355799674987793
2001-06-06,15.499799728393555
2001-06-07,15.403800010681152
2001-06-08,15.586199760437012
2001-06-11,15.355799674987793
2001-06-12,15.355799674987793
2001-06-13,15.115900039672852
2001-06-14,15.25979995727539
2001-06-15,15.25979995727539
2001-06-18,14.97189998626709
2001-06-19,14.779999732971191
2001-06-20,14.779999732971191
2001-06-21,14.97189998626709
2001-06-22,14.875900268554688
2001-06-25,14.684000015258789
2001-06-26,14.588000297546387
2001-06-27,14.396100044250488
2001-06-28,14.252099990844727
2001-06-29,14.49209976196289
2001-07-02,14.49209976196289
2001-07-03,15.067899703979492
2001-07-05,14.396100044250488
2001-07-06,13.916199684143066
2001-07-09,13.916199684143066
2001-07-10,13.724300384521484
2001-07-11,13.244400024414062
2001-07-12,13.244400024414062
2001-07-13,
2001-07-16,13.436300277709961
2001-07-17,13.436300277709961
2001-07-18,13.436300277709961
2001-07-19,13.292400360107422
2001-07-20,13.340399742126465
2001-07-23,13.14840030670166
2001-07-24,13.340399742126465
2001-07-25,13.436300277709961
2001-07-26,13.052499771118164
2001-07-27,12.956500053405762
2001-07-30,12.86050033569336
2001-07-31,12.956500053405762
2001-08-01,13.244400024414062
2001-08-02,13.436300277709961
2001-08-03,13.580300331115723
2001-08-06,13.436300277709961
2001-08-07,13.628299713134766
2001-08-08,13.532299995422363
2001-08-09,13.14840030670166
2001-08-10,13.052499771118164
2001-08-13,13.052499771118164
2001-08-14,13.14840030670166
2001-08-15,13.340399742126465
2001-08-16,13.244400024414062
2001-08-17,13.14840030670166
2001-08-20,12.668499946594238
2001-08-21,12.956500053405762
2001-08-22,13.388400077819824
2001-08-23,13.196399688720703
2001-08-24,13.340399742126465
2001-08-27,13.580300331115723
2001-08-28,13.628299713134766
2001-08-29,13.14840030670166
2001-08-30,13.580300331115723
2001-08-31,13.196399688720703
2001-09-04,13.244400024414062
2001-09-05,13.196399688720703
2001-09-06,12.956500053405762
2001-09-07,12.668499946594238
2001-09-10,12.284700393676758
2001-09-17,11.133000373840332
2001-09-18,10.70110034942627
2001-09-19,10.557100296020508
2001-09-20,10.269200325012207
2001-09-21,9.597390174865723
2001-09-24,9.213489532470703
2001-09-25,9.597390174865723
2001-09-26,10.077300071716309
2001-09-27,10.269200325012207
2001-09-28,
2001-10-01,10.749099731445312
2001-10-02,10.557100296020508
2001-10-03,10.60509967803955
2001-10-04,10.845000267028809
2001-10-05,10.940999984741211
2001-10-08,10.70110034942627
2001-10-09,10.557100296020508
2001-10-10,10.749099731445312
2001-10-11,11.516900062561035
2001-10-12,11.708800315856934
2001-10-15,11.612799644470215
2001-10-16,
2001-10-17,12.044699668884277
2001-10-18,11.996700286865234
2001-10-19,12.188699722290039
2001-10-22,11.900799751281738
2001-10-23,12.284700393676758
2001-10-24,12.572600364685059
2001-10-25,12.956500053405762
2001-10-26,
2001-10-29,12.140700340270996
2001-10-30,11.708800315856934
2001-10-31,11.852800369262695
2001-11-01,11.804800033569336
2001-11-02,12.092700004577637
2001-11-05,11.996700286865234
2001-11-06,12.47659969329834
2001-11-07,12.572600364685059
2001-11-08,12.47659969329834
2001-11-09,12.716500282287598
2001-11-12,12.572600364685059
2001-11-13,12.572600364685059
2001-11-14,13.14840030670166
2001-11-15,13.244400024414062
2001-11-16,13.340399742126465
2001-11-19,13.340399742126465
2001-11-20,13.532299995422363
2001-11-21,13.14840030670166
2001-11-23,13.244400024414062
2001-11-26,13.484299659729004
2001-11-27,13.436300277709961
2001-11-28,13.14840030670166
2001-11-29,12.86050033569336
2001-11-30,13.244400024414062
2001-12-03,12.87969970703125
2001-12-04,13.532299995422363
2001-12-05,13.628299713134766
2001-12-06,14.108200073242188
2001-12-07,14.108200073242188
2001-12-10,13.724300384521484
2001-12-11,13.436300277709961
2001-12-12,13.724300384521484
2001-12-13,13.628299713134766
2001-12-14,13.14840030670166
2001-12-17,13.052499771118164
2001-12-18,13.628299713134766
2001-12-19,13.052499771118164
2001-12-20,12.8125
2001-12-21,12.956500053405762
2001-12-24,
2001-12-26,
2001-12-27,12.956500053405762
2001-12-28,13.340399742126465
2001-12-31,
2002-01-02,12.956500053405762
2002-01-03,13.388400077819824
2002-01-04,13.436300277709961
2002-01-07,13.052499771118164
2002-01-08,12.668499946594238
2002-01-09,12.8125
2002-01-10,12.188699722290039
2002-01-11,12.140700340270996
2002-01-14,11.996700286865234
2002-01-15,11.708800315856934
2002-01-16,12.188699722290039
2002-01-17,12.092700004577637
2002-01-18,12.284700393676758
2002-01-22,12.044699668884277
2002-01-23,12.572600364685059
2002-01-24,12.76449966430664
2002-01-25,12.76449966430664
2002-01-28,12.956500053405762
2002-01-29,12.956500053405762
2002-01-30,12.47659969329834
2002-01-31,12.572600364685059
2002-02-01,12.668499946594238
2002-02-04,12.572600364685059
2002-02-05,12.284700393676758
2002-02-06,12.092700004577637
2002-02-07,11.900799751281738
2002-02-08,12.284700393676758
2002-02-11,12.284700393676758
2002-02-12,12.188699722290039
2002-02-13,11.996700286865234
2002-02-14,12.284700393676758
2002-02-15,12.47659969329834
2002-02-19,11.948699951171875
2002-02-20,11.900799751281738
2002-02-21,12.044699668884277
2002-02-22,11.804800033569336
2002-02-25,11.804800033569336
2002-02-26,12.092700004577637
2002-02-27,12.284700393676758
2002-02-28,12.668499946594238
2002-03-01,12.668499946594238
2002-03-04,13.052499771118164
2002-03-05,13.14840030670166
2002-03-06,13.052499771118164
2002-03-07,13.244400024414062
2002-03-08,13.292400360107422
2002-03-11,13.244400024414062
2002-03-12,13.052499771118164
2002-03-13,13.1003999710083
2002-03-14,13.14840030670166
2002-03-15,13.052499771118164
2002-03-18,13.244400024414062
2002-03-19,13.340399742126465
2002-03-20,13.436300277709961
2002-03-21,13.244400024414062
2002-03-22,13.14840030670166
2002-03-25,13.052499771118164
2002-03-26,12.76449966430664
2002-03-27,12.668499946594238
2002-03-28,
2002-04-01,
2002-04-02,12.956500053405762
2002-04-03,13.14840030670166
2002-04-04,12.956500053405762
2002-04-05,12.86050033569336
2002-04-08,12.47659969329834
2002-04-09,12.380599975585938
2002-04-10,12.188699722290039
2002-04-11,12.572600364685059
2002-04-12,12.284700393676758
2002-04-15,12.47659969329834
2002-04-16,12.572600364685059
2002-04-17,13.052499771118164
2002-04-18,13.244400024414062
2002-04-19,13.052499771118164
2002-04-22,13.052499771118164
2002-04-23,12.956500053405762
2002-04-24,12.76449966430664
2002-04-25,12.716500282287598
2002-04-26,12.572600364685059
2002-04-29,12.380599975585938
2002-04-30,12.092700004577637
2002-05-01,
2002-05-02,12.47659969329834
2002-05-03,12.572600364685059
2002-05-06,12.668499946594238
2002-05-07,12.380599975585938
2002-05-08,12.716500282287598
2002-05-09,13.052499771118164
2002-05-10,12.86050033569336
2002-05-13,12.572600364685059
2002-05-14,12.86050033569336
2002-05-15,12.956500053405762
2002-05-16,12.86050033569336
2002-05-17,12.86050033569336
2002-05-20,12.86050033569336
2002-05-21,12.668499946594238
2002-05-22,12.47659969329834
2002-05-23,12.284700393676758
2002-05-24,12.47659969329834
2002-05-28,12.572600364685059
2002-05-29,12.284700393676758
2002-05-30,12.572600364685059
2002-05-31,12.284700393676758
2002-06-03,12.37969970703125
2002-06-04,12.283699989318848
2002-06-05,12.09179973602295
2002-06-06,11.803899765014648
2002-06-07,11.717499732971191
2002-06-10,11.707900047302246
2002-06-11,11.707900047302246
2002-06-12,11.803899765014648
2002-06-13,11.995800018310547
2002-06-14,11.506400108337402
2002-06-17,11.266500473022461
2002-06-18,11.746299743652344
2002-06-19,11.535200119018555
2002-06-20,11.410400390625
2002-06-21,11.133000373840332
2002-06-24,10.845000267028809
2002-06-25,10.845000267028809
2002-06-26,10.173199653625488
2002-06-27,10.461199760437012
2002-06-28,10.940999984741211
2002-07-01,11.036999702453613
2002-07-02,10.65310001373291
2002-07-03,10.557100296020508
2002-07-05,10.557100296020508
2002-07-08,10.557100296020508
2002-07-09,10.36520004272461
2002-07-10,10.557100296020508
2002-07-11,10.557100296020508
2002-07-12,10.557100296020508
2002-07-15,10.461199760437012
2002-07-16,9.981289863586426
2002-07-17,9.789340019226074
2002-07-18,10.269200325012207
2002-07-19,9.789340019226074
2002-07-22,9.309470176696777
2002-07-23,9.405440330505371
2002-07-24,9.117520332336426
2002-07-25,9.117520332336426
2002-07-26,8.82960033416748
2002-07-29,8.82960033416748
2002-07-30,9.597390174865723
2002-07-31,9.213489532470703
2002-08-01,9.213489532470703
2002-08-02,8.445699691772461
2002-08-05,8.445699691772461
2002-08-06,8.157779693603516
2002-08-07,8.445699691772461
2002-08-08,8.637649536132812
2002-08-09,9.117520332336426
2002-08-12,9.021550178527832
2002-08-13,9.117520332336426
2002-08-14,8.82960033416748
2002-08-15,9.117520332336426
2002-08-16,8.925569534301758
2002-08-19,9.021550178527832
2002-08-20,9.501420021057129
2002-08-21,9.597390174865723
2002-08-22,9.933300018310547
2002-08-23,10.077300071716309
2002-08-26,10.077300071716309
2002-08-27,9.597390174865723
2002-08-28,9.933300018310547
2002-08-29,9.597390174865723
2002-08-30,9.597390174865723
2002-09-03,9.309470176696777
2002-09-04,8.915969848632812
2002-09-05,9.040740013122559
2002-09-06,8.800809860229492
2002-09-09,9.021550178527832
2002-09-10,8.781609535217285
2002-09-11,9.117520332336426
2002-09-12,9.549400329589844
2002-09-13,8.973560333251953
2002-09-16,9.146309852600098
2002-09-17,9.223090171813965
2002-09-18,8.647250175476074
2002-09-19,8.445699691772461
2002-09-20,8.224960327148438
2002-09-23,8.013819694519043
2002-09-24,7.562739849090576
2002-09-25,6.9581098556518555
2002-09-26,7.380390167236328
2002-09-27,7.8698601722717285
2002-09-30,7.409180164337158
2002-10-01,7.380390167236328
2002-10-02,7.57234001159668
2002-10-03,7.524350166320801
2002-10-04,7.581940174102783
2002-10-07,7.082870006561279
2002-10-08,7.188439846038818
2002-10-09,7.044479846954346
2002-10-10,6.862130165100098
2002-10-11,7.198040008544922
2002-10-14,7.773890018463135
2002-10-15,7.533949851989746
2002-10-16,8.349729537963867
2002-10-17,8.781609535217285
2002-10-18,9.271080017089844
2002-10-21,8.743220329284668
2002-10-22,9.059940338134766
2002-10-23,9.184700012207031
2002-10-24,8.88718032836914
2002-10-25,8.954360008239746
2002-10-28,8.925569534301758
2002-10-29,9.117520332336426
2002-10-30,8.925569534301758
2002-10-31,9.002349853515625
2002-11-01,9.23268985748291
2002-11-04,9.597390174865723
2002-11-05,9.693360328674316
2002-11-06,10.077300071716309
2002-11-07,9.789340019226074
2002-11-08,9.146309852600098
2002-11-11,8.93517017364502
2002-11-12,9.117520332336426
2002-11-13,8.87759017944336
2002-11-14,8.800809860229492
2002-11-15,9.280679702758789
2002-11-18,9.319069862365723
2002-11-19,9.424639701843262
2002-11-20,9.424639701843262
2002-11-21,9.693360328674316
2002-11-22,9.981289863586426
2002-11-25,10.173199653625488
2002-11-26,9.981289863586426
2002-11-27,9.693360328674316
2002-11-29,10.269200325012207
2002-12-02,10.077300071716309
2002-12-03,10.173199653625488
2002-12-04,9.693360328674316
2002-12-05,9.789340019226074
2002-12-06,9.357449531555176
2002-12-09,9.51101016998291
2002-12-10,9.328660011291504
2002-12-11,9.271080017089844
2002-12-12,9.376649856567383
2002-12-13,8.973560333251953
2002-12-16,8.963959693908691
2002-12-17,9.376649856567383
2002-12-18,9.434229850769043
2002-12-19,9.405440330505371
2002-12-20,9.165510177612305
2002-12-23,9.040740013122559
2002-12-24,
2002-12-26,
2002-12-27,9.059940338134766
2002-12-30,8.82960033416748
2002-12-31,
2003-01-02,8.82960033416748
2003-01-03,9.175100326538086
2003-01-06,9.155909538269043
2003-01-07,9.463029861450195
2003-01-08,9.299869537353516
2003-01-09,9.309470176696777
2003-01-10,9.23268985748291
2003-01-13,9.693360328674316
2003-01-14,9.635780334472656
2003-01-15,9.789340019226074
2003-01-16,9.597390174865723
2003-01-17,9.501420021057129
2003-01-21,9.021550178527832
2003-01-22,8.781609535217285
2003-01-23,8.781609535217285
2003-01-24,8.685640335083008
2003-01-27,8.445699691772461
2003-01-28,8.109789848327637
2003-01-29,7.8698601722717285
2003-01-30,7.773890018463135
2003-01-31,7.725900173187256
2003-02-03,7.8698601722717285
2003-02-04,7.975430011749268
2003-02-05,7.533949851989746
2003-02-06,7.649119853973389
2003-02-07,7.62992000579834
2003-02-10,7.447569847106934
2003-02-11,7.4379801750183105
2003-02-12,7.4379801750183105
2003-02-13,7.226830005645752
2003-02-14,7.389989852905273
2003-02-18,7.802680015563965
2003-02-19,7.965829849243164
2003-02-20,7.668310165405273
2003-02-21,7.965829849243164
2003-02-24,7.821869850158691
2003-02-25,7.370800018310547
2003-02-26,7.351600170135498
2003-02-27,7.226830005645752
2003-02-28,7.361199855804443
2003-03-03,7.668310165405273
2003-03-04,7.5915398597717285
2003-03-05,7.361199855804443
2003-03-06,7.466770172119141
2003-03-07,7.111670017242432
2003-03-10,6.996500015258789
2003-03-11,6.814149856567383
2003-03-12,6.823740005493164
2003-03-13,6.679780006408691
2003-03-14,7.111670017242432
2003-03-17,7.121260166168213
2003-03-18,7.783480167388916
2003-03-19,7.658720016479492
2003-03-20,7.725900173187256
2003-03-21,7.841070175170898
2003-03-24,7.965829849243164
2003-03-25,7.54355001449585
2003-03-26,7.793079853057861
2003-03-27,7.697110176086426
2003-03-28,7.754690170288086
2003-03-31,7.457170009613037
2003-04-01,7.4379801750183105
2003-04-02,7.658720016479492
2003-04-03,7.9466400146484375
2003-04-04,8.157779693603516
2003-04-07,8.82960033416748
2003-04-08,8.484089851379395
2003-04-09,8.301739692687988
2003-04-10,8.340129852294922
2003-04-11,8.560870170593262
2003-04-14,8.522480010986328
2003-04-15,8.676039695739746
2003-04-16,8.87759017944336
2003-04-17,8.541680335998535
2003-04-21,
2003-04-22,8.800809860229492
2003-04-23,9.06952953338623
2003-04-24,8.925569534301758
2003-04-25,8.93517017364502
2003-04-28,8.743220329284668
2003-04-29,9.223090171813965
2003-04-30,8.983160018920898
2003-05-01,
2003-05-02,8.455300331115723
2003-05-05,8.637649536132812
2003-05-06,8.512880325317383
2003-05-07,8.47449016571045
2003-05-08,8.100199699401855
2003-05-09,7.956240177154541
2003-05-12,8.138589859008789
2003-05-13,8.081000328063965
2003-05-14,8.052209854125977
2003-05-15,8.042610168457031
2003-05-16,8.109789848327637
2003-05-19,8.186570167541504
2003-05-20,7.841070175170898
2003-05-21,7.860260009765625
2003-05-22,7.697110176086426
2003-05-23,7.927440166473389
2003-05-27,7.860260009765625
2003-05-28,8.042610168457031
2003-05-29,8.042610168457031
2003-05-30,7.965829849243164
2003-06-02,8.234560012817383
2003-06-03,8.119389533996582
2003-06-04,8.282549858093262
2003-06-05,8.320940017700195
2003-06-06,8.234560012817383
2003-06-09,8.359330177307129
2003-06-10,8.224960327148438
2003-06-11,8.378520011901855
2003-06-12,8.532079696655273
2003-06-13,8.65684986114502
2003-06-16,8.704830169677734
2003-06-17,9.155909538269043
2003-06-18,9.050339698791504
2003-06-19,9.175100326538086
2003-06-20,8.848790168762207
2003-06-23,9.165510177612305
2003-06-24,9.021550178527832
2003-06-25,8.99275016784668
2003-06-26,8.954360008239746
2003-06-27,9.098329544067383
2003-06-30,8.99275016784668
2003-07-01,8.858389854431152
2003-07-02,8.676039695739746
2003-07-03,8.71442985534668
2003-07-07,8.752820014953613
2003-07-08,9.06952953338623
2003-07-09,9.242289543151855
2003-07-10,8.973560333251953
2003-07-11,8.762419700622559
2003-07-14,9.107919692993164
2003-07-15,9.079130172729492
2003-07-16,9.175100326538086
2003-07-17,8.93517017364502
2003-07-18,9.021550178527832
2003-07-21,8.637649536132812
2003-07-22,8.810400009155273
2003-07-23,8.848790168762207
2003-07-24,8.743220329284668
2003-07-25,8.858389854431152
2003-07-28,9.050339698791504
2003-07-29,9.079130172729492
2003-07-30,8.944769859313965
2003-07-31,9.136710166931152
2003-08-01,9.271080017089844
2003-08-04,9.213489532470703
2003-08-05,9.280679702758789
2003-08-06,9.251879692077637
2003-08-07,9.271080017089844
2003-08-08,9.175100326538086
2003-08-11,9.184700012207031
2003-08-12,9.203900337219238
2003-08-13,9.415040016174316
2003-08-14,9.33825969696045
2003-08-15,9.482219696044922
2003-08-18,9.539810180664062
2003-08-19,9.597390174865723
2003-08-20,9.568599700927734
2003-08-21,9.693360328674316
2003-08-22,9.597390174865723
2003-08-25,9.539810180664062
2003-08-26,9.539810180664062
2003-08-27,9.491820335388184
2003-08-28,9.424639701843262
2003-08-29,9.568599700927734
2003-09-02,9.520609855651855
2003-09-03,9.578189849853516
2003-09-04,9.549400329589844
2003-09-05,9.597390174865723
2003-09-08,9.520609855651855
2003-09-09,9.597390174865723
2003-09-10,9.520609855651855
2003-09-11,9.271080017089844
2003-09-12,9.328660011291504
2003-09-15,9.098329544067383
2003-09-16,9.127120018005371
2003-09-17,9.299869537353516
2003-09-18,9.184700012207031
2003-09-19,9.357449531555176
2003-09-22,9.098329544067383
2003-09-23,9.040740013122559
2003-09-24,8.93517017364502
2003-09-25,8.743220329284668
2003-09-26,8.724029541015625
2003-09-29,8.65684986114502
2003-09-30,8.637649536132812
2003-10-01,8.580069541931152
2003-10-02,8.685640335083008
2003-10-03,8.628049850463867
