,FGM
2012-11-12,29.739999771118164
2012-11-13,29.739999771118164
2012-11-14,29.5
2012-11-15,29.5
2012-11-16,29.100000381469727
2012-11-19,29.829999923706055
2012-11-20,29.829999923706055
2012-11-21,29.829999923706055
2012-11-23,30.829999923706055
2012-11-26,30.829999923706055
2012-11-27,30.899999618530273
2012-11-28,31.040000915527344
2012-11-29,31.229999542236328
2012-11-30,31.709999084472656
2012-12-03,31.690000534057617
2012-12-04,31.729999542236328
2012-12-05,31.860000610351562
2012-12-06,31.93000030517578
2012-12-07,31.81999969482422
2012-12-10,31.8799991607666
2012-12-11,32.279998779296875
2012-12-12,32.529998779296875
2012-12-13,32.54999923706055
2012-12-14,32.7400016784668
2012-12-17,32.86000061035156
2012-12-18,33.380001068115234
2012-12-19,33.68000030517578
2012-12-20,33.68000030517578
2012-12-21,33.2400016784668
2012-12-24,33.279998779296875
2012-12-26,33.38999938964844
2012-12-27,33.38999938964844
2012-12-28,33.16999816894531
2012-12-31,33.52000045776367
2013-01-02,33.86000061035156
2013-01-03,33.86000061035156
2013-01-04,33.91999816894531
2013-01-07,33.810001373291016
2013-01-08,33.47999954223633
2013-01-09,33.7599983215332
2013-01-10,34.439998626708984
2013-01-11,34.349998474121094
2013-01-14,34.459999084472656
2013-01-15,34.459999084472656
2013-01-16,34.16999816894531
2013-01-17,34.58000183105469
2013-01-18,34.4900016784668
2013-01-22,34.439998626708984
2013-01-23,34.41999816894531
2013-01-24,34.75
2013-01-25,35.16999816894531
2013-01-28,35.119998931884766
2013-01-29,35.18000030517578
2013-01-30,35.15999984741211
2013-01-31,35.15999984741211
2013-02-01,35.90999984741211
2013-02-04,34.56999969482422
2013-02-05,34.91999816894531
2013-02-06,34.849998474121094
2013-02-07,34.630001068115234
2013-02-08,35.0
2013-02-11,34.939998626708984
2013-02-12,35.310001373291016
2013-02-13,35.72999954223633
2013-02-14,35.20000076293945
2013-02-15,35.22999954223633
2013-02-19,35.86000061035156
2013-02-20,35.470001220703125
2013-02-21,34.66999816894531
2013-02-22,34.95000076293945
2013-02-25,33.959999084472656
2013-02-26,34.470001220703125
2013-02-27,34.86000061035156
2013-02-28,34.75
2013-03-01,34.56999969482422
2013-03-04,34.310001373291016
2013-03-05,34.7400016784668
2013-03-06,34.779998779296875
2013-03-07,35.15999984741211
2013-03-08,34.900001525878906
2013-03-11,34.86000061035156
2013-03-12,35.0099983215332
2013-03-13,34.72999954223633
2013-03-14,35.029998779296875
2013-03-15,34.9900016784668
2013-03-18,34.75
2013-03-19,34.380001068115234
2013-03-20,34.439998626708984
2013-03-21,33.95000076293945
2013-03-22,34.09000015258789
2013-03-25,33.59000015258789
2013-03-26,33.709999084472656
2013-03-27,33.209999084472656
2013-03-28,33.290000915527344
2013-04-01,33.22999954223633
2013-04-02,33.4900016784668
2013-04-03,33.61000061035156
2013-04-04,33.22999954223633
2013-04-05,32.650001525878906
2013-04-08,32.709999084472656
2013-04-09,33.119998931884766
2013-04-10,33.61000061035156
2013-04-11,34.060001373291016
2013-04-12,33.689998626708984
2013-04-15,32.880001068115234
2013-04-16,33.33000183105469
2013-04-17,32.20000076293945
2013-04-18,31.950000762939453
2013-04-19,32.15999984741211
2013-04-22,32.310001373291016
2013-04-23,32.619998931884766
2013-04-24,33.09000015258789
2013-04-25,33.09000015258789
2013-04-26,33.29999923706055
2013-04-29,33.779998779296875
2013-04-30,34.02000045776367
2013-05-01,34.060001373291016
2013-05-02,34.0
2013-05-03,34.63999938964844
2013-05-06,34.689998626708984
2013-05-07,34.900001525878906
2013-05-08,35.38999938964844
2013-05-09,35.0
2013-05-10,35.02000045776367
2013-05-13,34.880001068115234
2013-05-14,34.900001525878906
2013-05-15,34.72999954223633
2013-05-16,34.619998931884766
2013-05-17,34.97999954223633
2013-05-20,35.18000030517578
2013-05-21,35.56999969482422
2013-05-22,35.31999969482422
2013-05-23,35.22999954223633
2013-05-24,34.970001220703125
2013-05-28,35.630001068115234
2013-05-29,35.41999816894531
2013-05-30,35.529998779296875
2013-05-31,35.150001525878906
2013-06-03,35.400001525878906
2013-06-04,35.27000045776367
2013-06-05,34.790000915527344
2013-06-06,35.040000915527344
2013-06-07,35.099998474121094
2013-06-10,35.58000183105469
2013-06-11,35.099998474121094
2013-06-12,34.9900016784668
2013-06-13,35.150001525878906
2013-06-14,35.06999969482422
2013-06-17,35.560001373291016
2013-06-18,35.79999923706055
2013-06-19,35.5
2013-06-20,34.040000915527344
2013-06-21,32.83000183105469
2013-06-24,31.979999542236328
2013-06-25,32.29999923706055
2013-06-26,32.58000183105469
2013-06-27,32.869998931884766
2013-06-28,32.869998931884766
2013-07-01,32.869998931884766
2013-07-02,32.310001373291016
2013-07-03,32.34000015258789
2013-07-05,32.0
2013-07-08,32.970001220703125
2013-07-09,33.2400016784668
2013-07-10,33.279998779296875
2013-07-11,33.93000030517578
2013-07-12,34.2599983215332
2013-07-15,34.2599983215332
2013-07-16,34.08000183105469
2013-07-17,34.150001525878906
2013-07-18,34.529998779296875
2013-07-19,34.56999969482422
2013-07-22,34.619998931884766
2013-07-23,34.70000076293945
2013-07-24,35.18000030517578
2013-07-25,34.9900016784668
2013-07-26,35.15999984741211
2013-07-29,35.16999816894531
2013-07-30,34.900001525878906
2013-07-31,35.0
2013-08-01,35.20000076293945
2013-08-02,35.11000061035156
2013-08-05,35.119998931884766
2013-08-06,34.88999938964844
2013-08-07,34.939998626708984
2013-08-08,35.41999816894531
2013-08-09,35.540000915527344
2013-08-12,35.529998779296875
2013-08-13,35.7400016784668
2013-08-14,35.77000045776367
2013-08-15,35.47999954223633
2013-08-16,35.43000030517578
2013-08-19,35.16999816894531
2013-08-20,35.279998779296875
2013-08-21,35.369998931884766
2013-08-22,35.63999938964844
2013-08-23,35.72999954223633
2013-08-26,35.70000076293945
2013-08-27,34.95000076293945
2013-08-28,34.5
2013-08-29,34.41999816894531
2013-08-30,34.13999938964844
2013-09-03,34.41999816894531
2013-09-04,34.619998931884766
2013-09-05,34.880001068115234
2013-09-06,34.790000915527344
2013-09-09,35.029998779296875
2013-09-10,35.97999954223633
2013-09-11,36.290000915527344
2013-09-12,36.36000061035156
2013-09-13,36.5
2013-09-16,36.88999938964844
2013-09-17,36.900001525878906
2013-09-18,37.540000915527344
2013-09-19,37.150001525878906
2013-09-20,36.93000030517578
2013-09-23,36.86000061035156
2013-09-24,36.65999984741211
2013-09-25,37.0099983215332
2013-09-26,37.04999923706055
2013-09-27,37.06999969482422
2013-09-30,36.970001220703125
2013-10-01,37.22999954223633
2013-10-02,37.20000076293945
2013-10-03,37.119998931884766
2013-10-04,37.02000045776367
2013-10-07,37.029998779296875
2013-10-08,37.189998626708984
2013-10-09,36.900001525878906
2013-10-10,37.7400016784668
2013-10-11,37.7599983215332
2013-10-14,37.70000076293945
2013-10-15,37.72999954223633
2013-10-16,37.90999984741211
2013-10-17,38.2400016784668
2013-10-18,38.720001220703125
2013-10-21,38.900001525878906
2013-10-22,39.34000015258789
2013-10-23,39.25
2013-10-24,39.47999954223633
2013-10-25,39.560001373291016
2013-10-28,39.43000030517578
2013-10-29,39.34000015258789
2013-10-30,39.54999923706055
2013-10-31,39.2400016784668
2013-11-01,39.0099983215332
2013-11-04,39.310001373291016
2013-11-05,39.029998779296875
2013-11-06,39.38999938964844
2013-11-07,38.7400016784668
2013-11-08,38.790000915527344
2013-11-11,39.11000061035156
2013-11-12,38.95000076293945
2013-11-13,39.13999938964844
2013-11-14,39.15999984741211
2013-11-15,39.54999923706055
2013-11-18,39.619998931884766
2013-11-19,39.83000183105469
2013-11-20,39.439998626708984
2013-11-21,39.470001220703125
2013-11-22,39.77000045776367
2013-11-25,39.810001373291016
2013-11-26,40.029998779296875
2013-11-27,40.15999984741211
2013-11-29,40.52000045776367
2013-12-02,40.5099983215332
2013-12-03,39.849998474121094
2013-12-04,39.7599983215332
2013-12-05,39.93000030517578
2013-12-06,40.20000076293945
2013-12-09,40.45000076293945
2013-12-10,40.279998779296875
2013-12-11,40.20000076293945
2013-12-12,39.939998626708984
2013-12-13,39.790000915527344
2013-12-16,40.18000030517578
2013-12-17,40.22999954223633
2013-12-18,40.70000076293945
2013-12-19,40.66999816894531
2013-12-20,40.779998779296875
2013-12-23,41.290000915527344
2013-12-24,41.45000076293945
2013-12-26,41.810001373291016
2013-12-27,41.70000076293945
2013-12-30,42.029998779296875
2013-12-31,42.15999984741211
2014-01-02,40.880001068115234
2014-01-03,40.900001525878906
2014-01-06,41.040000915527344
2014-01-07,41.04999923706055
2014-01-08,40.900001525878906
2014-01-09,41.13999938964844
2014-01-10,41.650001525878906
2014-01-13,41.25
2014-01-14,41.709999084472656
2014-01-15,42.09000015258789
2014-01-16,42.15999984741211
2014-01-17,41.650001525878906
2014-01-21,41.810001373291016
2014-01-22,41.880001068115234
2014-01-23,42.09000015258789
2014-01-24,40.939998626708984
2014-01-27,40.400001525878906
2014-01-28,41.18000030517578
2014-01-29,40.459999084472656
2014-01-30,40.65999984741211
2014-01-31,40.029998779296875
2014-02-03,39.52000045776367
2014-02-04,39.77000045776367
2014-02-05,39.93000030517578
2014-02-06,40.869998931884766
2014-02-07,41.31999969482422
2014-02-10,41.29999923706055
2014-02-11,42.0099983215332
2014-02-12,41.88999938964844
2014-02-13,42.45000076293945
2014-02-14,42.66999816894531
2014-02-18,43.0099983215332
2014-02-19,42.7599983215332
2014-02-20,42.650001525878906
2014-02-21,42.88999938964844
2014-02-24,43.0099983215332
2014-02-25,42.77000045776367
2014-02-26,42.38999938964844
2014-02-27,42.38999938964844
2014-02-28,43.02000045776367
2014-03-03,41.5
2014-03-04,42.41999816894531
2014-03-05,42.43000030517578
2014-03-06,43.099998474121094
2014-03-07,42.75
2014-03-10,42.439998626708984
2014-03-11,42.2599983215332
2014-03-12,41.869998931884766
2014-03-13,40.880001068115234
2014-03-14,41.04999923706055
2014-03-17,41.47999954223633
2014-03-18,42.16999816894531
2014-03-19,41.689998626708984
2014-03-20,41.61000061035156
2014-03-21,41.439998626708984
2014-03-24,41.279998779296875
2014-03-25,41.779998779296875
2014-03-26,41.77000045776367
2014-03-27,41.72999954223633
2014-03-28,42.130001068115234
2014-03-31,42.369998931884766
2014-04-01,42.79999923706055
2014-04-02,42.709999084472656
2014-04-03,42.72999954223633
2014-04-04,42.709999084472656
2014-04-07,42.290000915527344
2014-04-08,41.810001373291016
2014-04-09,42.630001068115234
2014-04-10,41.810001373291016
2014-04-11,41.5099983215332
2014-04-14,40.91999816894531
2014-04-15,40.61000061035156
2014-04-16,41.150001525878906
2014-04-17,41.63999938964844
2014-04-21,41.650001525878906
2014-04-22,42.290000915527344
2014-04-23,42.2599983215332
2014-04-24,42.150001525878906
2014-04-25,41.63999938964844
2014-04-28,41.70000076293945
2014-04-29,42.040000915527344
2014-04-30,42.38999938964844
2014-05-01,42.13999938964844
2014-05-02,42.25
2014-05-05,42.0099983215332
2014-05-06,42.040000915527344
2014-05-07,42.25
2014-05-08,42.04999923706055
2014-05-09,41.95000076293945
2014-05-12,42.5099983215332
2014-05-13,42.310001373291016
2014-05-14,42.150001525878906
2014-05-15,41.9900016784668
2014-05-16,41.650001525878906
2014-05-19,41.90999984741211
2014-05-20,41.75
2014-05-21,42.189998626708984
2014-05-22,41.95000076293945
2014-05-23,42.27000045776367
2014-05-27,42.900001525878906
2014-05-28,42.970001220703125
2014-05-29,43.02000045776367
2014-05-30,43.220001220703125
2014-06-02,43.130001068115234
2014-06-03,42.900001525878906
2014-06-04,42.93000030517578
2014-06-05,43.29999923706055
2014-06-06,43.41999816894531
2014-06-09,43.40999984741211
2014-06-10,43.25
2014-06-11,42.63999938964844
2014-06-12,42.72999954223633
2014-06-13,42.29999923706055
2014-06-16,42.34000015258789
2014-06-17,42.52000045776367
2014-06-18,42.869998931884766
2014-06-19,42.84000015258789
2014-06-20,43.0099983215332
2014-06-23,42.65999984741211
2014-06-24,41.77000045776367
2014-06-25,41.65999984741211
2014-06-26,41.68000030517578
2014-06-27,41.7599983215332
2014-06-30,41.79999923706055
2014-07-01,42.08000183105469
2014-07-02,42.06999969482422
2014-07-03,42.40999984741211
2014-07-07,41.84000015258789
2014-07-08,41.27000045776367
2014-07-09,41.25
2014-07-10,40.5099983215332
2014-07-11,40.560001373291016
2014-07-14,40.810001373291016
2014-07-15,40.52000045776367
2014-07-16,40.93000030517578
2014-07-17,40.36000061035156
2014-07-18,40.470001220703125
2014-07-21,40.02000045776367
2014-07-22,40.119998931884766
2014-07-23,40.2400016784668
2014-07-24,40.45000076293945
2014-07-25,39.72999954223633
2014-07-28,39.439998626708984
2014-07-29,39.45000076293945
2014-07-30,39.220001220703125
2014-07-31,38.13999938964844
2014-08-01,37.959999084472656
2014-08-04,37.95000076293945
2014-08-05,37.22999954223633
2014-08-06,37.09000015258789
2014-08-07,36.77000045776367
2014-08-08,37.2599983215332
2014-08-11,37.529998779296875
2014-08-12,37.2400016784668
2014-08-13,37.59000015258789
2014-08-14,37.84000015258789
2014-08-15,37.689998626708984
2014-08-18,37.959999084472656
2014-08-19,38.18000030517578
2014-08-20,37.959999084472656
2014-08-21,38.04999923706055
2014-08-22,37.97999954223633
2014-08-25,38.25
2014-08-26,38.310001373291016
2014-08-27,38.400001525878906
2014-08-28,37.9900016784668
2014-08-29,37.72999954223633
2014-09-02,37.90999984741211
2014-09-03,38.43000030517578
2014-09-04,37.9900016784668
2014-09-05,38.33000183105469
2014-09-08,37.97999954223633
2014-09-09,37.869998931884766
2014-09-10,37.7599983215332
2014-09-11,37.66999816894531
2014-09-12,37.38999938964844
2014-09-15,37.33000183105469
2014-09-16,37.34000015258789
2014-09-17,37.13999938964844
2014-09-18,37.36000061035156
2014-09-19,37.220001220703125
2014-09-22,36.9900016784668
2014-09-23,36.38999938964844
2014-09-24,36.34000015258789
2014-09-25,35.709999084472656
2014-09-26,35.7599983215332
2014-09-29,35.45000076293945
2014-09-30,35.27000045776367
2014-10-01,34.75
2014-10-02,34.70000076293945
2014-10-03,34.61000061035156
2014-10-06,34.4900016784668
2014-10-07,34.13999938964844
2014-10-08,34.599998474121094
2014-10-09,33.5099983215332
2014-10-10,32.90999984741211
2014-10-13,32.72999954223633
2014-10-14,32.9900016784668
2014-10-15,32.880001068115234
2014-10-16,32.5
2014-10-17,33.459999084472656
2014-10-20,33.52000045776367
2014-10-21,34.119998931884766
2014-10-22,33.709999084472656
2014-10-23,34.36000061035156
2014-10-24,34.36000061035156
2014-10-27,34.11000061035156
2014-10-28,34.63999938964844
2014-10-29,34.38999938964844
2014-10-30,34.59000015258789
2014-10-31,34.9900016784668
2014-11-03,34.88999938964844
2014-11-04,34.81999969482422
2014-11-05,34.869998931884766
2014-11-06,34.90999984741211
2014-11-07,34.86000061035156
2014-11-10,35.08000183105469
2014-11-11,35.33000183105469
2014-11-12,34.81999969482422
2014-11-13,34.84000015258789
2014-11-14,34.95000076293945
2014-11-17,35.11000061035156
2014-11-18,35.849998474121094
2014-11-19,35.97999954223633
2014-11-20,36.16999816894531
2014-11-21,36.34000015258789
2014-11-24,36.790000915527344
2014-11-25,37.0099983215332
2014-11-26,37.2400016784668
2014-11-28,37.08000183105469
2014-12-01,37.310001373291016
2014-12-02,37.119998931884766
2014-12-03,37.2400016784668
2014-12-04,37.36000061035156
2014-12-05,37.599998474121094
2014-12-08,37.189998626708984
2014-12-09,37.08000183105469
2014-12-10,36.810001373291016
2014-12-11,36.689998626708984
2014-12-12,36.27000045776367
2014-12-15,35.70000076293945
2014-12-16,36.0
2014-12-17,36.2400016784668
2014-12-18,36.720001220703125
2014-12-19,36.400001525878906
2014-12-22,36.709999084472656
2014-12-23,36.65999984741211
2014-12-24,36.77000045776367
2014-12-26,36.83000183105469
2014-12-29,36.58000183105469
2014-12-30,36.279998779296875
2014-12-31,35.97999954223633
2015-01-02,35.84000015258789
2015-01-05,34.97999954223633
2015-01-06,34.70000076293945
2015-01-07,34.97999954223633
2015-01-08,35.54999923706055
2015-01-09,35.380001068115234
2015-01-12,35.400001525878906
2015-01-13,35.15999984741211
2015-01-14,35.369998931884766
2015-01-15,35.20000076293945
2015-01-16,35.7599983215332
2015-01-20,36.029998779296875
2015-01-21,36.16999816894531
2015-01-22,36.150001525878906
2015-01-23,36.02000045776367
2015-01-26,36.81999969482422
2015-01-27,36.65999984741211
2015-01-28,36.36000061035156
2015-01-29,37.09000015258789
2015-01-30,36.45000076293945
2015-02-02,37.09000015258789
2015-02-03,37.88999938964844
2015-02-04,37.54999923706055
2015-02-05,38.04999923706055
2015-02-06,37.25
2015-02-09,36.77000045776367
2015-02-10,37.2599983215332
2015-02-11,37.18000030517578
2015-02-12,38.27000045776367
2015-02-13,38.06999969482422
2015-02-17,38.0
2015-02-18,38.33000183105469
2015-02-19,38.36000061035156
2015-02-20,38.720001220703125
2015-02-23,38.689998626708984
2015-02-24,38.79999923706055
2015-02-25,38.779998779296875
2015-02-26,38.5
2015-02-27,38.650001525878906
2015-03-02,38.79999923706055
2015-03-03,38.36000061035156
2015-03-04,38.040000915527344
2015-03-05,38.130001068115234
2015-03-06,37.56999969482422
2015-03-09,37.70000076293945
2015-03-10,37.189998626708984
2015-03-11,37.41999816894531
2015-03-12,37.95000076293945
2015-03-13,37.709999084472656
2015-03-16,38.70000076293945
2015-03-17,38.25
2015-03-18,38.66999816894531
2015-03-19,38.209999084472656
2015-03-20,39.09000015258789
2015-03-23,38.939998626708984
2015-03-24,39.09000015258789
2015-03-25,38.959999084472656
2015-03-26,38.52000045776367
2015-03-27,38.75
2015-03-30,39.04999923706055
2015-03-31,38.369998931884766
2015-04-01,38.75
2015-04-02,39.189998626708984
2015-04-06,39.63999938964844
2015-04-07,39.209999084472656
2015-04-08,39.22999954223633
2015-04-09,39.29999923706055
2015-04-10,39.459999084472656
2015-04-13,39.119998931884766
2015-04-14,39.33000183105469
2015-04-15,39.290000915527344
2015-04-16,39.04999923706055
2015-04-17,38.52000045776367
2015-04-20,38.619998931884766
2015-04-21,38.970001220703125
2015-04-22,38.65999984741211
2015-04-23,38.63999938964844
2015-04-24,38.84000015258789
2015-04-27,39.540000915527344
2015-04-28,39.16999816894531
2015-04-29,38.689998626708984
2015-04-30,38.61000061035156
2015-05-01,39.02000045776367
2015-05-04,39.119998931884766
2015-05-05,38.400001525878906
2015-05-06,38.650001525878906
2015-05-07,38.849998474121094
2015-05-08,39.72999954223633
2015-05-11,39.459999084472656
2015-05-12,39.209999084472656
2015-05-13,39.41999816894531
2015-05-14,40.34000015258789
2015-05-15,40.43000030517578
2015-05-18,40.33000183105469
2015-05-19,40.529998779296875
2015-05-20,40.369998931884766
2015-05-21,40.369998931884766
2015-05-22,39.91999816894531
2015-05-26,38.880001068115234
2015-05-27,39.29999923706055
2015-05-28,39.27000045776367
2015-05-29,38.7400016784668
2015-06-01,38.68000030517578
2015-06-02,39.02000045776367
2015-06-03,39.47999954223633
2015-06-04,38.83000183105469
2015-06-05,38.11000061035156
2015-06-08,38.189998626708984
2015-06-09,38.040000915527344
2015-06-10,39.0
2015-06-11,39.08000183105469
2015-06-12,38.65999984741211
2015-06-15,38.09000015258789
2015-06-16,38.18000030517578
2015-06-17,37.95000076293945
2015-06-18,38.56999969482422
2015-06-19,38.220001220703125
2015-06-22,39.08000183105469
2015-06-23,39.130001068115234
2015-06-24,38.40999984741211
2015-06-25,38.900001525878906
2015-06-26,39.36000061035156
2015-06-29,38.0
2015-06-30,37.88999938964844
2015-07-01,38.13999938964844
2015-07-02,38.119998931884766
2015-07-06,37.439998626708984
2015-07-07,37.5
2015-07-08,36.61000061035156
2015-07-09,37.27000045776367
2015-07-10,38.90999984741211
2015-07-13,38.61000061035156
2015-07-14,38.65999984741211
2015-07-15,38.40999984741211
2015-07-16,38.720001220703125
2015-07-17,38.68000030517578
2015-07-20,38.81999969482422
2015-07-21,38.86000061035156
2015-07-22,38.43000030517578
2015-07-23,38.529998779296875
2015-07-24,38.099998474121094
2015-07-27,37.439998626708984
2015-07-28,37.86000061035156
2015-07-29,37.66999816894531
2015-07-30,37.400001525878906
2015-07-31,37.81999969482422
2015-08-03,38.2599983215332
2015-08-04,38.06999969482422
2015-08-05,38.310001373291016
2015-08-06,38.310001373291016
2015-08-07,38.20000076293945
2015-08-10,38.68000030517578
2015-08-11,37.880001068115234
2015-08-12,37.630001068115234
2015-08-13,37.63999938964844
2015-08-14,37.79999923706055
2015-08-17,37.599998474121094
2015-08-18,37.209999084472656
2015-08-19,36.81999969482422
2015-08-20,35.59000015258789
2015-08-21,34.63999938964844
2015-08-24,34.630001068115234
2015-08-25,34.97999954223633
2015-08-26,35.7400016784668
2015-08-27,35.90999984741211
2015-08-28,35.56999969482422
2015-08-31,35.59000015258789
2015-09-01,34.88999938964844
2015-09-02,35.130001068115234
2015-09-03,35.29999923706055
2015-09-04,34.849998474121094
2015-09-08,36.119998931884766
2015-09-09,35.63999938964844
2015-09-10,36.36000061035156
2015-09-11,36.310001373291016
2015-09-14,36.029998779296875
2015-09-15,36.33000183105469
2015-09-16,36.439998626708984
2015-09-17,36.91999816894531
2015-09-18,35.83000183105469
2015-09-21,34.779998779296875
2015-09-22,33.400001525878906
2015-09-23,33.61000061035156
2015-09-24,33.61000061035156
2015-09-25,33.720001220703125
2015-09-28,33.25
2015-09-29,33.34000015258789
2015-09-30,33.630001068115234
2015-10-01,33.470001220703125
2015-10-02,33.79999923706055
2015-10-05,34.130001068115234
2015-10-06,34.369998931884766
2015-10-07,34.529998779296875
2015-10-08,34.93000030517578
2015-10-09,35.06999969482422
2015-10-12,35.11000061035156
2015-10-13,34.529998779296875
2015-10-14,34.7400016784668
2015-10-15,35.18000030517578
2015-10-16,35.119998931884766
2015-10-19,35.130001068115234
2015-10-20,35.18000030517578
2015-10-21,35.349998474121094
2015-10-22,35.70000076293945
2015-10-23,36.310001373291016
2015-10-26,36.16999816894531
2015-10-27,35.810001373291016
2015-10-28,36.11000061035156
2015-10-29,35.88999938964844
2015-10-30,35.970001220703125
2015-11-02,36.540000915527344
2015-11-03,36.33000183105469
2015-11-04,35.81999969482422
2015-11-05,35.970001220703125
2015-11-06,35.91999816894531
2015-11-09,35.43000030517578
2015-11-10,35.459999084472656
2015-11-11,35.52000045776367
2015-11-12,35.130001068115234
2015-11-13,34.81999969482422
2015-11-16,35.18000030517578
2015-11-17,35.08000183105469
2015-11-18,35.369998931884766
2015-11-19,35.72999954223633
2015-11-20,35.52000045776367
2015-11-23,35.36000061035156
