,COOP
2013-03-05,8.640000343322754
2013-03-06,9.0
2013-03-07,8.760000228881836
2013-03-08,8.880000114440918
2013-03-11,8.760000228881836
2013-03-12,8.399999618530273
2013-03-13,8.399999618530273
2013-03-14,8.760000228881836
2013-03-15,8.760000228881836
2013-03-18,8.760000228881836
2013-03-19,9.119999885559082
2013-03-20,8.760000228881836
2013-03-21,8.640000343322754
2013-03-22,8.640000343322754
2013-03-25,8.399999618530273
2013-03-26,8.520000457763672
2013-03-27,8.279999732971191
2013-03-28,8.399999618530273
2013-04-01,8.399999618530273
2013-04-02,8.279999732971191
2013-04-03,8.039999961853027
2013-04-04,7.679999828338623
2013-04-05,7.679999828338623
2013-04-08,7.800000190734863
2013-04-09,7.679999828338623
2013-04-10,7.440000057220459
2013-04-11,7.559999942779541
2013-04-12,7.559999942779541
2013-04-15,7.559999942779541
2013-04-16,7.559999942779541
2013-04-17,7.440000057220459
2013-04-18,7.320000171661377
2013-04-19,7.320000171661377
2013-04-22,7.320000171661377
2013-04-23,7.320000171661377
2013-04-24,7.199999809265137
2013-04-25,7.199999809265137
2013-04-26,7.199999809265137
2013-04-29,7.079999923706055
2013-04-30,7.199999809265137
2013-05-01,7.199999809265137
2013-05-02,7.199999809265137
2013-05-03,7.199999809265137
2013-05-06,7.079999923706055
2013-05-07,7.079999923706055
2013-05-08,7.199999809265137
2013-05-09,7.199999809265137
2013-05-10,7.199999809265137
2013-05-13,8.039999961853027
2013-05-14,7.920000076293945
2013-05-15,8.640000343322754
2013-05-16,8.640000343322754
2013-05-17,9.479999542236328
2013-05-20,9.84000015258789
2013-05-21,10.680000305175781
2013-05-22,10.319999694824219
2013-05-23,10.5600004196167
2013-05-24,10.800000190734863
2013-05-28,11.399999618530273
2013-05-29,11.399999618530273
2013-05-30,10.680000305175781
2013-05-31,10.5600004196167
2013-06-03,10.319999694824219
2013-06-04,10.319999694824219
2013-06-05,9.239999771118164
2013-06-06,9.600000381469727
2013-06-07,9.600000381469727
2013-06-10,9.600000381469727
2013-06-11,10.079999923706055
2013-06-12,10.079999923706055
2013-06-13,9.720000267028809
2013-06-14,9.600000381469727
2013-06-17,9.960000038146973
2013-06-18,10.4399995803833
2013-06-19,10.319999694824219
2013-06-20,10.4399995803833
2013-06-21,10.4399995803833
2013-06-24,10.199999809265137
2013-06-25,10.199999809265137
2013-06-26,9.600000381469727
2013-06-27,9.600000381469727
2013-06-28,9.600000381469727
2013-07-01,9.720000267028809
2013-07-02,9.600000381469727
2013-07-03,9.960000038146973
2013-07-05,9.720000267028809
2013-07-08,9.84000015258789
2013-07-09,9.960000038146973
2013-07-10,9.600000381469727
2013-07-11,10.079999923706055
2013-07-12,10.079999923706055
2013-07-15,10.079999923706055
2013-07-16,10.5600004196167
2013-07-17,10.5600004196167
2013-07-18,10.5600004196167
2013-07-19,10.319999694824219
2013-07-22,10.079999923706055
2013-07-23,10.199999809265137
2013-07-24,10.319999694824219
2013-07-25,10.319999694824219
2013-07-26,10.680000305175781
2013-07-29,10.4399995803833
2013-07-30,10.800000190734863
2013-07-31,10.800000190734863
2013-08-01,11.399999618530273
2013-08-02,11.640000343322754
2013-08-05,12.479999542236328
2013-08-06,12.479999542236328
2013-08-07,12.600000381469727
2013-08-08,12.600000381469727
2013-08-09,12.479999542236328
2013-08-12,12.239999771118164
2013-08-13,12.239999771118164
2013-08-14,12.119999885559082
2013-08-15,12.239999771118164
2013-08-16,12.479999542236328
2013-08-19,12.239999771118164
2013-08-20,12.239999771118164
2013-08-21,12.239999771118164
2013-08-22,12.359999656677246
2013-08-23,12.239999771118164
2013-08-26,12.239999771118164
2013-08-27,12.359999656677246
2013-08-28,12.239999771118164
2013-08-29,12.359999656677246
2013-08-30,12.239999771118164
2013-09-03,12.359999656677246
2013-09-04,12.239999771118164
2013-09-05,12.239999771118164
2013-09-06,12.479999542236328
2013-09-09,12.239999771118164
2013-09-10,12.359999656677246
2013-09-11,13.5600004196167
2013-09-12,13.920000076293945
2013-09-13,14.279999732971191
2013-09-16,15.239999771118164
2013-09-17,16.559999465942383
2013-09-18,16.559999465942383
2013-09-19,16.440000534057617
2013-09-20,15.359999656677246
2013-09-23,15.359999656677246
2013-09-24,15.239999771118164
2013-09-25,15.0
2013-09-26,14.880000114440918
2013-09-27,14.880000114440918
2013-09-30,14.640000343322754
2013-10-01,14.880000114440918
2013-10-02,14.880000114440918
2013-10-03,14.640000343322754
2013-10-04,14.640000343322754
2013-10-07,14.640000343322754
2013-10-08,14.520000457763672
2013-10-09,14.279999732971191
2013-10-10,14.15999984741211
2013-10-11,14.15999984741211
2013-10-14,14.640000343322754
2013-10-15,14.279999732971191
2013-10-16,14.279999732971191
2013-10-17,14.279999732971191
2013-10-18,14.279999732971191
2013-10-21,14.039999961853027
2013-10-22,13.920000076293945
2013-10-23,14.039999961853027
2013-10-24,14.15999984741211
2013-10-25,14.15999984741211
2013-10-28,13.800000190734863
2013-10-29,13.4399995803833
2013-10-30,13.319999694824219
2013-10-31,13.199999809265137
2013-11-01,13.079999923706055
2013-11-04,12.479999542236328
2013-11-05,12.600000381469727
2013-11-06,12.600000381469727
2013-11-07,12.119999885559082
2013-11-08,12.479999542236328
2013-11-11,14.039999961853027
2013-11-12,14.039999961853027
2013-11-13,13.5600004196167
2013-11-14,13.680000305175781
2013-11-15,14.15999984741211
2013-11-18,12.84000015258789
2013-11-19,13.800000190734863
2013-11-20,13.680000305175781
2013-11-21,13.800000190734863
2013-11-22,13.5600004196167
2013-11-25,13.680000305175781
2013-11-26,13.680000305175781
2013-11-27,13.5600004196167
2013-11-29,13.800000190734863
2013-12-02,13.680000305175781
2013-12-03,13.5600004196167
2013-12-04,13.4399995803833
2013-12-05,13.4399995803833
2013-12-06,13.199999809265137
2013-12-09,19.799999237060547
2013-12-10,20.15999984741211
2013-12-11,21.1200008392334
2013-12-12,24.719999313354492
2013-12-13,25.559999465942383
2013-12-16,27.360000610351562
2013-12-17,30.0
2013-12-18,32.040000915527344
2013-12-19,31.920000076293945
2013-12-20,30.239999771118164
2013-12-23,30.0
2013-12-24,30.719999313354492
2013-12-26,32.15999984741211
2013-12-27,32.52000045776367
2013-12-30,33.2400016784668
2013-12-31,33.84000015258789
2014-01-02,34.439998626708984
2014-01-03,35.279998779296875
2014-01-06,33.0
2014-01-07,32.279998779296875
2014-01-08,32.15999984741211
2014-01-09,32.15999984741211
2014-01-10,32.400001525878906
2014-01-13,31.799999237060547
2014-01-14,31.68000030517578
2014-01-15,31.079999923706055
2014-01-16,29.040000915527344
2014-01-17,28.920000076293945
2014-01-21,29.280000686645508
2014-01-22,29.280000686645508
2014-01-23,29.280000686645508
2014-01-24,29.520000457763672
2014-01-27,29.8799991607666
2014-01-28,29.760000228881836
2014-01-29,29.8799991607666
2014-01-30,30.0
2014-01-31,30.600000381469727
2014-02-03,30.719999313354492
2014-02-04,30.1200008392334
2014-02-05,29.15999984741211
2014-02-06,29.040000915527344
2014-02-07,28.799999237060547
2014-02-10,30.360000610351562
2014-02-11,32.400001525878906
2014-02-12,32.52000045776367
2014-02-13,32.52000045776367
2014-02-14,32.400001525878906
2014-02-18,32.279998779296875
2014-02-19,32.15999984741211
2014-02-20,32.400001525878906
2014-02-21,32.400001525878906
2014-02-24,32.400001525878906
2014-02-25,32.52000045776367
2014-02-26,32.400001525878906
2014-02-27,32.400001525878906
2014-02-28,32.880001068115234
2014-03-03,33.0
2014-03-04,34.08000183105469
2014-03-05,36.47999954223633
2014-03-06,38.52000045776367
2014-03-07,39.599998474121094
2014-03-10,41.880001068115234
2014-03-11,39.720001220703125
2014-03-12,39.599998474121094
2014-03-13,38.15999984741211
2014-03-14,40.20000076293945
2014-03-17,41.15999984741211
2014-03-18,41.400001525878906
2014-03-19,40.79999923706055
2014-03-20,40.31999969482422
2014-03-21,39.0
2014-03-24,39.0
2014-03-25,38.880001068115234
2014-03-26,38.279998779296875
2014-03-27,38.400001525878906
2014-03-28,39.0
2014-03-31,39.0
2014-04-01,38.7599983215332
2014-04-02,40.560001373291016
2014-04-03,40.560001373291016
2014-04-04,39.47999954223633
2014-04-07,39.599998474121094
2014-04-08,39.599998474121094
2014-04-09,39.47999954223633
2014-04-10,39.36000061035156
2014-04-11,39.0
2014-04-14,37.79999923706055
2014-04-15,36.2400016784668
2014-04-16,37.439998626708984
2014-04-17,37.20000076293945
2014-04-21,37.08000183105469
2014-04-22,37.79999923706055
2014-04-23,37.79999923706055
2014-04-24,37.31999969482422
2014-04-25,36.84000015258789
2014-04-28,36.720001220703125
2014-04-29,36.47999954223633
2014-04-30,36.0
2014-05-01,35.400001525878906
2014-05-02,35.040000915527344
2014-05-05,35.15999984741211
2014-05-06,33.599998474121094
2014-05-07,33.0
2014-05-08,32.7599983215332
2014-05-09,32.7599983215332
2014-05-12,32.15999984741211
2014-05-13,32.15999984741211
2014-05-14,32.15999984741211
2014-05-15,32.040000915527344
2014-05-16,31.200000762939453
2014-05-19,30.719999313354492
2014-05-20,30.959999084472656
2014-05-21,32.15999984741211
2014-05-22,34.20000076293945
2014-05-23,34.91999816894531
2014-05-27,34.91999816894531
2014-05-28,34.79999923706055
2014-05-29,35.279998779296875
2014-05-30,35.279998779296875
2014-06-02,34.79999923706055
2014-06-03,34.68000030517578
2014-06-04,33.47999954223633
2014-06-05,33.119998931884766
2014-06-06,33.84000015258789
2014-06-09,33.599998474121094
2014-06-10,33.0
2014-06-11,34.08000183105469
2014-06-12,36.720001220703125
2014-06-13,35.880001068115234
2014-06-16,35.7599983215332
2014-06-17,34.68000030517578
2014-06-18,34.79999923706055
2014-06-19,33.959999084472656
2014-06-20,33.599998474121094
2014-06-23,33.2400016784668
2014-06-24,33.599998474121094
2014-06-25,33.599998474121094
2014-06-26,33.0
2014-06-27,33.84000015258789
2014-06-30,33.959999084472656
2014-07-01,34.560001373291016
2014-07-02,34.91999816894531
2014-07-03,35.040000915527344
2014-07-07,33.720001220703125
2014-07-08,33.47999954223633
2014-07-09,33.36000061035156
2014-07-10,33.2400016784668
2014-07-11,33.599998474121094
2014-07-14,33.599998474121094
2014-07-15,33.84000015258789
2014-07-16,34.79999923706055
2014-07-17,33.84000015258789
2014-07-18,33.599998474121094
2014-07-21,33.2400016784668
2014-07-22,33.36000061035156
2014-07-23,33.119998931884766
2014-07-24,33.2400016784668
2014-07-25,33.0
2014-07-28,33.0
2014-07-29,33.0
2014-07-30,33.0
2014-07-31,32.63999938964844
2014-08-01,32.400001525878906
2014-08-04,32.400001525878906
2014-08-05,32.279998779296875
2014-08-06,32.279998779296875
2014-08-07,32.279998779296875
2014-08-08,32.52000045776367
2014-08-11,32.63999938964844
2014-08-12,32.63999938964844
2014-08-13,32.52000045776367
2014-08-14,32.63999938964844
2014-08-15,32.52000045776367
2014-08-18,32.7599983215332
2014-08-19,32.52000045776367
2014-08-20,33.2400016784668
2014-08-21,33.2400016784668
2014-08-22,34.08000183105469
2014-08-25,33.720001220703125
2014-08-26,32.400001525878906
2014-08-27,33.0
2014-08-28,32.63999938964844
2014-08-29,33.0
2014-09-02,33.0
2014-09-03,32.880001068115234
2014-09-04,32.880001068115234
2014-09-05,32.400001525878906
2014-09-08,32.63999938964844
2014-09-09,32.52000045776367
2014-09-10,32.279998779296875
2014-09-11,31.799999237060547
2014-09-12,32.15999984741211
2014-09-15,32.15999984741211
2014-09-16,31.799999237060547
2014-09-17,31.68000030517578
2014-09-18,31.440000534057617
2014-09-19,30.84000015258789
2014-09-22,30.479999542236328
2014-09-23,29.15999984741211
2014-09-24,27.84000015258789
2014-09-25,28.200000762939453
2014-09-26,32.279998779296875
2014-09-29,32.279998779296875
2014-09-30,32.040000915527344
2014-10-01,29.399999618530273
2014-10-02,29.520000457763672
2014-10-03,30.0
2014-10-06,29.040000915527344
2014-10-07,28.440000534057617
2014-10-08,28.200000762939453
2014-10-09,27.600000381469727
2014-10-10,26.040000915527344
2014-10-13,24.600000381469727
2014-10-14,25.079999923706055
2014-10-15,24.959999084472656
2014-10-16,24.959999084472656
2014-10-17,28.68000030517578
2014-10-20,26.520000457763672
2014-10-21,26.399999618530273
2014-10-22,25.920000076293945
2014-10-23,26.760000228881836
2014-10-24,27.0
2014-10-27,27.0
2014-10-28,26.520000457763672
2014-10-29,26.399999618530273
2014-10-30,25.440000534057617
2014-10-31,25.799999237060547
2014-11-03,24.360000610351562
2014-11-04,24.0
2014-11-05,25.440000534057617
2014-11-06,24.959999084472656
2014-11-07,24.479999542236328
2014-11-10,24.0
2014-11-11,24.0
2014-11-12,23.760000228881836
2014-11-13,22.799999237060547
2014-11-14,21.959999084472656
2014-11-17,21.0
2014-11-18,21.0
2014-11-19,21.360000610351562
2014-11-20,21.0
2014-11-21,20.8799991607666
2014-11-24,21.84000015258789
2014-11-25,22.200000762939453
2014-11-26,24.0
2014-11-28,24.0
2014-12-01,26.399999618530273
2014-12-02,24.0
2014-12-03,24.959999084472656
2014-12-04,24.479999542236328
2014-12-05,24.360000610351562
2014-12-08,24.600000381469727
2014-12-09,24.1200008392334
2014-12-10,24.0
2014-12-11,24.1200008392334
2014-12-12,24.239999771118164
2014-12-15,23.399999618530273
2014-12-16,22.799999237060547
2014-12-17,21.959999084472656
2014-12-18,21.84000015258789
2014-12-19,22.559999465942383
2014-12-22,28.079999923706055
2014-12-23,25.68000030517578
2014-12-24,25.68000030517578
2014-12-26,25.200000762939453
2014-12-29,25.200000762939453
2014-12-30,25.31999969482422
2014-12-31,24.600000381469727
2015-01-02,26.399999618530273
2015-01-05,26.399999618530273
2015-01-06,26.15999984741211
2015-01-07,26.280000686645508
2015-01-08,26.15999984741211
2015-01-09,26.280000686645508
2015-01-12,26.280000686645508
2015-01-13,26.15999984741211
2015-01-14,26.399999618530273
2015-01-15,26.15999984741211
2015-01-16,26.15999984741211
2015-01-20,26.280000686645508
2015-01-21,26.15999984741211
2015-01-22,26.15999984741211
2015-01-23,26.399999618530273
2015-01-26,25.799999237060547
2015-01-27,25.920000076293945
2015-01-28,26.15999984741211
2015-01-29,25.799999237060547
2015-01-30,25.799999237060547
2015-02-02,25.799999237060547
2015-02-03,25.799999237060547
2015-02-04,25.920000076293945
2015-02-05,25.799999237060547
2015-02-06,26.280000686645508
2015-02-09,26.399999618530273
2015-02-10,26.639999389648438
2015-02-11,26.399999618530273
2015-02-12,26.399999618530273
2015-02-13,26.399999618530273
2015-02-17,26.040000915527344
2015-02-18,26.399999618530273
2015-02-19,26.15999984741211
2015-02-20,26.399999618530273
2015-02-23,26.399999618530273
2015-02-24,26.399999618530273
2015-02-25,27.84000015258789
2015-02-26,30.600000381469727
2015-02-27,30.600000381469727
2015-03-02,30.600000381469727
2015-03-03,30.600000381469727
2015-03-04,30.239999771118164
2015-03-05,29.760000228881836
2015-03-06,29.280000686645508
2015-03-09,29.040000915527344
2015-03-10,29.040000915527344
2015-03-11,28.68000030517578
2015-03-12,28.559999465942383
2015-03-13,27.84000015258789
2015-03-16,28.200000762939453
2015-03-17,28.200000762939453
2015-03-18,28.079999923706055
2015-03-19,27.959999084472656
2015-03-20,27.959999084472656
2015-03-23,28.440000534057617
2015-03-24,27.84000015258789
2015-03-25,27.479999542236328
2015-03-26,27.360000610351562
2015-03-27,27.1200008392334
2015-03-30,27.0
2015-03-31,26.399999618530273
2015-04-01,26.399999618530273
2015-04-02,27.239999771118164
2015-04-06,28.200000762939453
2015-04-07,28.799999237060547
2015-04-08,29.8799991607666
2015-04-09,29.760000228881836
2015-04-10,30.0
2015-04-13,29.8799991607666
2015-04-14,29.639999389648438
2015-04-15,29.399999618530273
2015-04-16,29.760000228881836
2015-04-17,29.760000228881836
2015-04-20,30.0
2015-04-21,30.84000015258789
2015-04-22,30.600000381469727
2015-04-23,31.079999923706055
2015-04-24,31.31999969482422
2015-04-27,31.799999237060547
2015-04-28,31.200000762939453
2015-04-29,30.959999084472656
2015-04-30,30.959999084472656
2015-05-01,31.799999237060547
2015-05-04,32.52000045776367
2015-05-05,32.7599983215332
2015-05-06,32.63999938964844
2015-05-07,33.119998931884766
2015-05-08,32.880001068115234
2015-05-11,32.63999938964844
2015-05-12,32.400001525878906
2015-05-13,32.400001525878906
2015-05-14,32.7599983215332
2015-05-15,33.119998931884766
2015-05-18,36.119998931884766
2015-05-19,36.0
2015-05-20,35.880001068115234
2015-05-21,35.279998779296875
2015-05-22,35.15999984741211
2015-05-26,34.08000183105469
2015-05-27,33.36000061035156
2015-05-28,33.119998931884766
2015-05-29,34.20000076293945
2015-06-01,33.599998474121094
2015-06-02,33.959999084472656
2015-06-03,34.560001373291016
2015-06-04,33.720001220703125
2015-06-05,33.84000015258789
2015-06-08,33.599998474121094
2015-06-09,33.0
2015-06-10,33.0
2015-06-11,33.599998474121094
2015-06-12,33.36000061035156
2015-06-15,33.47999954223633
2015-06-16,33.2400016784668
2015-06-17,33.0
2015-06-18,33.2400016784668
2015-06-19,33.119998931884766
2015-06-22,33.0
2015-06-23,33.2400016784668
2015-06-24,32.7599983215332
2015-06-25,31.559999465942383
2015-06-26,31.68000030517578
2015-06-29,31.079999923706055
2015-06-30,31.31999969482422
2015-07-01,31.440000534057617
2015-07-02,31.079999923706055
2015-07-06,30.959999084472656
2015-07-07,30.360000610351562
2015-07-08,30.479999542236328
2015-07-09,30.360000610351562
2015-07-10,30.600000381469727
2015-07-13,30.719999313354492
2015-07-14,30.719999313354492
2015-07-15,30.959999084472656
2015-07-16,33.0
2015-07-17,34.08000183105469
2015-07-20,34.439998626708984
2015-07-21,33.0
2015-07-22,31.799999237060547
2015-07-23,31.200000762939453
2015-07-24,30.719999313354492
2015-07-27,30.600000381469727
2015-07-28,29.8799991607666
2015-07-29,29.8799991607666
2015-07-30,30.239999771118164
2015-07-31,30.360000610351562
2015-08-03,29.639999389648438
2015-08-04,29.639999389648438
2015-08-05,29.8799991607666
2015-08-06,29.399999618530273
2015-08-07,28.920000076293945
2015-08-10,28.68000030517578
2015-08-11,28.200000762939453
2015-08-12,28.200000762939453
2015-08-13,29.280000686645508
2015-08-14,28.440000534057617
2015-08-17,28.079999923706055
2015-08-18,27.84000015258789
2015-08-19,27.84000015258789
2015-08-20,27.959999084472656
2015-08-21,27.360000610351562
2015-08-24,27.239999771118164
2015-08-25,27.719999313354492
2015-08-26,28.200000762939453
2015-08-27,27.959999084472656
2015-08-28,27.719999313354492
2015-08-31,27.600000381469727
2015-09-01,27.600000381469727
2015-09-02,27.239999771118164
2015-09-03,27.239999771118164
2015-09-04,27.1200008392334
2015-09-08,27.84000015258789
2015-09-09,30.1200008392334
2015-09-10,29.8799991607666
2015-09-11,30.239999771118164
2015-09-14,30.239999771118164
2015-09-15,29.760000228881836
2015-09-16,30.1200008392334
2015-09-17,30.1200008392334
2015-09-18,31.200000762939453
2015-09-21,30.239999771118164
2015-09-22,29.760000228881836
2015-09-23,29.040000915527344
2015-09-24,29.15999984741211
2015-09-25,32.279998779296875
2015-09-28,32.279998779296875
2015-09-29,31.799999237060547
2015-09-30,31.200000762939453
2015-10-01,30.84000015258789
2015-10-02,30.959999084472656
2015-10-05,30.84000015258789
2015-10-06,31.079999923706055
2015-10-07,31.079999923706055
2015-10-08,31.079999923706055
2015-10-09,30.959999084472656
2015-10-12,30.959999084472656
2015-10-13,31.079999923706055
2015-10-14,30.0
2015-10-15,29.520000457763672
2015-10-16,30.0
2015-10-19,29.639999389648438
2015-10-20,29.15999984741211
2015-10-21,29.280000686645508
2015-10-22,29.399999618530273
2015-10-23,29.280000686645508
2015-10-26,29.15999984741211
2015-10-27,28.799999237060547
2015-10-28,28.440000534057617
2015-10-29,28.440000534057617
2015-10-30,28.079999923706055
2015-11-02,28.200000762939453
2015-11-03,27.959999084472656
2015-11-04,28.079999923706055
2015-11-05,28.31999969482422
2015-11-06,28.079999923706055
2015-11-09,28.200000762939453
2015-11-10,27.959999084472656
2015-11-11,28.200000762939453
2015-11-12,27.719999313354492
2015-11-13,27.479999542236328
2015-11-16,28.200000762939453
2015-11-17,28.440000534057617
2015-11-18,28.799999237060547
2015-11-19,28.799999237060547
2015-11-20,29.15999984741211
2015-11-23,28.559999465942383
2015-11-24,28.440000534057617
2015-11-25,29.280000686645508
2015-11-27,29.280000686645508
2015-11-30,29.399999618530273
2015-12-01,29.760000228881836
2015-12-02,29.15999984741211
2015-12-03,29.280000686645508
2015-12-04,29.040000915527344
2015-12-07,30.84000015258789
2015-12-08,34.68000030517578
2015-12-09,33.959999084472656
2015-12-10,33.720001220703125
2015-12-11,31.68000030517578
2015-12-14,31.68000030517578
2015-12-15,30.959999084472656
2015-12-16,32.7599983215332
2015-12-17,33.36000061035156
2015-12-18,28.559999465942383
2015-12-21,28.200000762939453
2015-12-22,29.040000915527344
2015-12-23,29.520000457763672
2015-12-24,29.040000915527344
2015-12-28,29.040000915527344
2015-12-29,29.639999389648438
2015-12-30,29.399999618530273
2015-12-31,31.079999923706055
2016-01-04,30.959999084472656
2016-01-05,29.8799991607666
2016-01-06,29.520000457763672
2016-01-07,29.280000686645508
2016-01-08,28.920000076293945
2016-01-11,29.520000457763672
2016-01-12,28.799999237060547
2016-01-13,28.31999969482422
2016-01-14,27.84000015258789
2016-01-15,27.479999542236328
