,ACRS
2016-07-22,20.90999984741211
2016-07-25,19.719999313354492
2016-07-26,20.25
2016-07-27,20.350000381469727
2016-07-28,20.209999084472656
2016-07-29,19.700000762939453
2016-08-01,19.760000228881836
2016-08-02,18.899999618530273
2016-08-03,18.8799991607666
2016-08-04,18.8700008392334
2016-08-05,18.93000030517578
2016-08-08,18.760000228881836
2016-08-09,18.84000015258789
2016-08-10,18.690000534057617
2016-08-11,19.139999389648438
2016-08-12,19.270000457763672
2016-08-15,19.829999923706055
2016-08-16,20.0
2016-08-17,20.170000076293945
2016-08-18,20.0
2016-08-19,20.139999389648438
2016-08-22,20.799999237060547
2016-08-23,21.239999771118164
2016-08-24,20.81999969482422
2016-08-25,20.229999542236328
2016-08-26,21.34000015258789
2016-08-29,22.219999313354492
2016-08-30,21.190000534057617
2016-08-31,20.15999984741211
2016-09-01,20.68000030517578
2016-09-02,20.860000610351562
2016-09-06,21.809999465942383
2016-09-07,22.559999465942383
2016-09-08,23.020000457763672
2016-09-09,21.489999771118164
2016-09-12,23.239999771118164
2016-09-13,23.829999923706055
2016-09-14,23.90999984741211
2016-09-15,24.149999618530273
2016-09-16,24.5
2016-09-19,23.799999237060547
2016-09-20,24.3799991607666
2016-09-21,24.5
2016-09-22,25.030000686645508
2016-09-23,24.860000610351562
2016-09-26,24.93000030517578
2016-09-27,25.149999618530273
2016-09-28,25.290000915527344
2016-09-29,25.15999984741211
2016-09-30,25.610000610351562
2016-10-03,25.489999771118164
2016-10-04,24.850000381469727
2016-10-05,25.100000381469727
2016-10-06,24.6200008392334
2016-10-07,24.639999389648438
2016-10-10,24.979999542236328
2016-10-11,24.489999771118164
2016-10-12,24.40999984741211
2016-10-13,23.979999542236328
2016-10-14,22.6299991607666
2016-10-17,22.25
2016-10-18,22.700000762939453
2016-10-19,22.190000534057617
2016-10-20,22.1200008392334
2016-10-21,22.290000915527344
2016-10-24,22.290000915527344
2016-10-25,22.010000228881836
2016-10-26,21.989999771118164
2016-10-27,21.450000762939453
2016-10-28,21.34000015258789
2016-10-31,21.25
2016-11-01,20.81999969482422
2016-11-02,21.100000381469727
2016-11-03,20.739999771118164
2016-11-04,20.8799991607666
2016-11-07,21.079999923706055
2016-11-08,20.530000686645508
2016-11-09,22.5
2016-11-10,22.549999237060547
2016-11-11,22.700000762939453
2016-11-14,22.520000457763672
2016-11-15,23.43000030517578
2016-11-16,22.860000610351562
2016-11-17,23.81999969482422
2016-11-18,25.979999542236328
2016-11-21,27.020000457763672
2016-11-22,27.15999984741211
2016-11-23,28.139999389648438
2016-11-25,27.729999542236328
2016-11-28,28.040000915527344
2016-11-29,30.139999389648438
2016-11-30,29.950000762939453
2016-12-01,29.010000228881836
2016-12-02,29.469999313354492
2016-12-05,30.149999618530273
2016-12-06,30.549999237060547
2016-12-07,29.799999237060547
2016-12-08,28.969999313354492
2016-12-09,29.280000686645508
2016-12-12,28.81999969482422
2016-12-13,28.450000762939453
2016-12-14,28.5
2016-12-15,28.920000076293945
2016-12-16,31.25
2016-12-19,30.770000457763672
2016-12-20,30.290000915527344
2016-12-21,29.809999465942383
2016-12-22,28.079999923706055
2016-12-23,28.209999084472656
2016-12-27,27.6200008392334
2016-12-28,27.399999618530273
2016-12-29,27.100000381469727
2016-12-30,27.139999389648438
2017-01-03,27.950000762939453
2017-01-04,29.389999389648438
2017-01-05,28.920000076293945
2017-01-06,28.959999084472656
2017-01-09,30.010000228881836
2017-01-10,29.25
2017-01-11,28.510000228881836
2017-01-12,28.6200008392334
2017-01-13,28.700000762939453
2017-01-17,28.09000015258789
2017-01-18,28.0
2017-01-19,27.75
2017-01-20,27.190000534057617
2017-01-23,26.43000030517578
2017-01-24,27.15999984741211
2017-01-25,27.299999237060547
2017-01-26,27.040000915527344
2017-01-27,26.93000030517578
2017-01-30,26.110000610351562
2017-01-31,26.530000686645508
2017-02-01,26.350000381469727
2017-02-02,25.59000015258789
2017-02-03,25.8700008392334
2017-02-06,25.25
2017-02-07,25.100000381469727
2017-02-08,26.010000228881836
2017-02-09,26.600000381469727
2017-02-10,26.510000228881836
2017-02-13,27.350000381469727
2017-02-14,28.299999237060547
2017-02-15,27.809999465942383
2017-02-16,27.469999313354492
2017-02-17,27.8799991607666
2017-02-21,27.649999618530273
2017-02-22,27.190000534057617
2017-02-23,29.520000457763672
2017-02-24,30.799999237060547
2017-02-27,32.08000183105469
2017-02-28,31.229999542236328
2017-03-01,31.239999771118164
2017-03-02,30.809999465942383
2017-03-03,32.130001068115234
2017-03-06,32.650001525878906
2017-03-07,32.13999938964844
2017-03-08,31.889999389648438
2017-03-09,31.440000534057617
2017-03-10,31.139999389648438
2017-03-13,31.1299991607666
2017-03-14,30.479999542236328
2017-03-15,30.649999618530273
2017-03-16,29.0
2017-03-17,28.979999542236328
2017-03-20,28.8799991607666
2017-03-21,28.719999313354492
2017-03-22,29.610000610351562
2017-03-23,30.229999542236328
2017-03-24,30.530000686645508
2017-03-27,31.209999084472656
2017-03-28,31.25
2017-03-29,30.420000076293945
2017-03-30,29.899999618530273
2017-03-31,29.81999969482422
2017-04-03,30.149999618530273
2017-04-04,30.450000762939453
2017-04-05,31.010000228881836
2017-04-06,32.02000045776367
2017-04-07,32.45000076293945
2017-04-10,31.950000762939453
2017-04-11,31.84000015258789
2017-04-12,31.780000686645508
2017-04-13,32.25
2017-04-17,32.9900016784668
2017-04-18,31.940000534057617
2017-04-19,32.43000030517578
2017-04-20,32.22999954223633
2017-04-21,30.219999313354492
2017-04-24,30.030000686645508
2017-04-25,29.25
2017-04-26,28.8700008392334
2017-04-27,28.81999969482422
2017-04-28,28.110000610351562
2017-05-01,28.110000610351562
2017-05-02,27.139999389648438
2017-05-03,26.969999313354492
2017-05-04,26.649999618530273
2017-05-05,26.06999969482422
2017-05-08,25.239999771118164
2017-05-09,25.110000610351562
2017-05-10,26.829999923706055
2017-05-11,25.75
2017-05-12,26.709999084472656
2017-05-15,25.729999542236328
2017-05-16,26.610000610351562
2017-05-17,25.559999465942383
2017-05-18,25.950000762939453
2017-05-19,24.850000381469727
2017-05-22,24.809999465942383
2017-05-23,24.31999969482422
2017-05-24,24.979999542236328
2017-05-25,25.209999084472656
2017-05-26,24.809999465942383
2017-05-30,23.3799991607666
2017-05-31,23.780000686645508
2017-06-01,23.549999237060547
2017-06-02,23.610000610351562
2017-06-05,23.309999465942383
2017-06-06,24.260000228881836
2017-06-07,24.40999984741211
2017-06-08,25.389999389648438
2017-06-09,24.84000015258789
2017-06-12,24.479999542236328
2017-06-13,24.610000610351562
2017-06-14,25.06999969482422
2017-06-15,24.579999923706055
2017-06-16,25.489999771118164
2017-06-19,25.760000228881836
2017-06-20,26.059999465942383
2017-06-21,26.229999542236328
2017-06-22,26.020000457763672
2017-06-23,27.18000030517578
2017-06-26,26.979999542236328
2017-06-27,25.989999771118164
2017-06-28,27.139999389648438
2017-06-29,27.270000457763672
2017-06-30,27.1200008392334
2017-07-03,27.829999923706055
2017-07-05,27.540000915527344
2017-07-06,27.469999313354492
2017-07-07,28.09000015258789
2017-07-10,28.149999618530273
2017-07-11,28.149999618530273
2017-07-12,28.6200008392334
2017-07-13,28.34000015258789
2017-07-14,28.229999542236328
2017-07-17,28.540000915527344
2017-07-18,28.600000381469727
2017-07-19,28.940000534057617
2017-07-20,29.170000076293945
2017-07-21,29.06999969482422
2017-07-24,29.600000381469727
2017-07-25,29.350000381469727
2017-07-26,29.639999389648438
2017-07-27,29.18000030517578
2017-07-28,28.649999618530273
2017-07-31,28.799999237060547
2017-08-01,27.93000030517578
2017-08-02,27.639999389648438
2017-08-03,27.030000686645508
2017-08-04,26.829999923706055
2017-08-07,27.0
2017-08-08,26.729999542236328
2017-08-09,26.969999313354492
2017-08-10,23.020000457763672
2017-08-11,25.079999923706055
2017-08-14,26.59000015258789
2017-08-15,26.899999618530273
2017-08-16,26.59000015258789
2017-08-17,25.260000228881836
2017-08-18,24.959999084472656
2017-08-21,24.600000381469727
2017-08-22,24.600000381469727
2017-08-23,25.709999084472656
2017-08-24,25.81999969482422
2017-08-25,24.84000015258789
2017-08-28,24.450000762939453
2017-08-29,24.600000381469727
2017-08-30,25.049999237060547
2017-08-31,25.93000030517578
2017-09-01,25.799999237060547
2017-09-05,25.8700008392334
2017-09-06,26.440000534057617
2017-09-07,27.3799991607666
2017-09-08,27.450000762939453
2017-09-11,26.59000015258789
2017-09-12,26.079999923706055
2017-09-13,26.950000762939453
2017-09-14,26.440000534057617
2017-09-15,25.829999923706055
2017-09-18,25.350000381469727
2017-09-19,25.290000915527344
2017-09-20,25.860000610351562
2017-09-21,25.969999313354492
2017-09-22,25.510000228881836
2017-09-25,26.0
2017-09-26,25.93000030517578
2017-09-27,26.049999237060547
2017-09-28,25.790000915527344
2017-09-29,25.809999465942383
2017-10-02,26.399999618530273
2017-10-03,26.239999771118164
2017-10-04,26.700000762939453
2017-10-05,27.209999084472656
2017-10-06,27.610000610351562
2017-10-09,27.799999237060547
2017-10-10,27.030000686645508
2017-10-11,26.56999969482422
2017-10-12,26.549999237060547
2017-10-13,26.139999389648438
2017-10-16,26.540000915527344
2017-10-17,26.549999237060547
2017-10-18,27.030000686645508
2017-10-19,26.6299991607666
2017-10-20,26.09000015258789
2017-10-23,25.81999969482422
2017-10-24,25.56999969482422
2017-10-25,25.389999389648438
2017-10-26,24.110000610351562
2017-10-27,24.690000534057617
2017-10-30,25.219999313354492
2017-10-31,25.209999084472656
2017-11-01,25.010000228881836
2017-11-02,24.489999771118164
2017-11-03,24.549999237060547
2017-11-06,24.010000228881836
2017-11-07,21.979999542236328
2017-11-08,22.649999618530273
2017-11-09,22.040000915527344
2017-11-10,23.229999542236328
2017-11-13,22.290000915527344
2017-11-14,22.280000686645508
2017-11-15,22.329999923706055
2017-11-16,22.690000534057617
2017-11-17,22.899999618530273
2017-11-20,22.81999969482422
2017-11-21,22.690000534057617
2017-11-22,23.1200008392334
2017-11-24,23.270000457763672
2017-11-27,23.31999969482422
2017-11-28,23.030000686645508
2017-11-29,23.219999313354492
2017-11-30,23.709999084472656
2017-12-01,22.270000457763672
2017-12-04,21.469999313354492
2017-12-05,22.81999969482422
2017-12-06,22.020000457763672
2017-12-07,22.110000610351562
2017-12-08,22.959999084472656
2017-12-11,24.84000015258789
2017-12-12,24.790000915527344
2017-12-13,25.100000381469727
2017-12-14,24.719999313354492
2017-12-15,24.229999542236328
2017-12-18,24.1200008392334
2017-12-19,23.760000228881836
2017-12-20,23.59000015258789
2017-12-21,22.809999465942383
2017-12-22,22.829999923706055
2017-12-26,23.260000228881836
2017-12-27,23.889999389648438
2017-12-28,25.139999389648438
2017-12-29,24.65999984741211
2018-01-02,25.030000686645508
2018-01-03,23.90999984741211
2018-01-04,24.190000534057617
2018-01-05,24.6299991607666
2018-01-08,25.3799991607666
2018-01-09,25.639999389648438
2018-01-10,25.420000076293945
2018-01-11,25.510000228881836
2018-01-12,25.0
2018-01-16,24.100000381469727
2018-01-17,24.399999618530273
2018-01-18,24.260000228881836
2018-01-19,24.399999618530273
2018-01-22,24.790000915527344
2018-01-23,25.06999969482422
2018-01-24,24.639999389648438
2018-01-25,24.610000610351562
2018-01-26,24.530000686645508
2018-01-29,23.610000610351562
2018-01-30,22.56999969482422
2018-01-31,22.1200008392334
2018-02-01,22.09000015258789
2018-02-02,20.959999084472656
2018-02-05,20.020000457763672
2018-02-06,19.399999618530273
2018-02-07,19.899999618530273
2018-02-08,19.56999969482422
2018-02-09,19.010000228881836
2018-02-12,19.100000381469727
2018-02-13,19.479999542236328
2018-02-14,19.559999465942383
2018-02-15,20.219999313354492
2018-02-16,20.1299991607666
2018-02-20,19.90999984741211
2018-02-21,20.010000228881836
2018-02-22,20.010000228881836
2018-02-23,20.190000534057617
2018-02-26,20.190000534057617
2018-02-27,20.020000457763672
2018-02-28,19.940000534057617
2018-03-01,19.540000915527344
2018-03-02,20.450000762939453
2018-03-05,20.1299991607666
2018-03-06,20.450000762939453
2018-03-07,20.59000015258789
2018-03-08,20.559999465942383
2018-03-09,21.280000686645508
2018-03-12,19.75
2018-03-13,19.860000610351562
2018-03-14,19.65999984741211
2018-03-15,18.790000915527344
2018-03-16,18.6299991607666
2018-03-19,17.8799991607666
2018-03-20,17.959999084472656
2018-03-21,18.010000228881836
2018-03-22,17.90999984741211
2018-03-23,17.65999984741211
2018-03-26,17.100000381469727
2018-03-27,17.079999923706055
2018-03-28,18.43000030517578
2018-03-29,17.520000457763672
2018-04-02,16.649999618530273
2018-04-03,16.799999237060547
2018-04-04,16.579999923706055
2018-04-05,16.65999984741211
2018-04-06,16.459999084472656
2018-04-09,16.520000457763672
2018-04-10,17.350000381469727
2018-04-11,17.3700008392334
2018-04-12,17.65999984741211
2018-04-13,17.6200008392334
2018-04-16,17.780000686645508
2018-04-17,18.229999542236328
2018-04-18,17.5
2018-04-19,17.600000381469727
2018-04-20,17.729999542236328
2018-04-23,17.690000534057617
2018-04-24,17.770000457763672
2018-04-25,17.729999542236328
2018-04-26,17.790000915527344
2018-04-27,18.079999923706055
2018-04-30,17.75
2018-05-01,18.06999969482422
2018-05-02,18.1299991607666
2018-05-03,17.799999237060547
2018-05-04,18.0
2018-05-07,18.100000381469727
2018-05-08,18.3700008392334
2018-05-09,18.010000228881836
2018-05-10,18.209999084472656
2018-05-11,18.860000610351562
2018-05-14,19.440000534057617
2018-05-15,19.450000762939453
2018-05-16,19.43000030517578
2018-05-17,19.639999389648438
2018-05-18,20.030000686645508
2018-05-21,19.09000015258789
2018-05-22,18.989999771118164
2018-05-23,19.110000610351562
2018-05-24,19.139999389648438
2018-05-25,19.079999923706055
2018-05-29,18.950000762939453
2018-05-30,17.899999618530273
2018-05-31,18.06999969482422
2018-06-01,18.260000228881836
2018-06-04,17.709999084472656
2018-06-05,17.780000686645508
2018-06-06,18.34000015258789
2018-06-07,18.350000381469727
2018-06-08,19.3700008392334
2018-06-11,19.850000381469727
2018-06-12,20.1299991607666
2018-06-13,19.81999969482422
2018-06-14,19.780000686645508
2018-06-15,19.93000030517578
2018-06-18,19.850000381469727
2018-06-19,19.850000381469727
2018-06-20,20.329999923706055
2018-06-21,19.920000076293945
2018-06-22,19.389999389648438
2018-06-25,18.8799991607666
2018-06-26,19.469999313354492
2018-06-27,19.1200008392334
2018-06-28,19.15999984741211
2018-06-29,19.969999313354492
2018-07-02,19.530000686645508
2018-07-03,19.760000228881836
2018-07-05,20.75
2018-07-06,20.489999771118164
2018-07-09,20.799999237060547
2018-07-10,20.729999542236328
2018-07-11,20.889999389648438
2018-07-12,20.43000030517578
2018-07-13,20.59000015258789
2018-07-16,20.5
2018-07-17,20.100000381469727
2018-07-18,20.200000762939453
2018-07-19,20.43000030517578
2018-07-20,20.479999542236328
2018-07-23,20.56999969482422
2018-07-24,19.979999542236328
2018-07-25,19.850000381469727
2018-07-26,18.670000076293945
2018-07-27,17.989999771118164
2018-07-30,16.739999771118164
2018-07-31,17.139999389648438
2018-08-01,17.479999542236328
2018-08-02,18.079999923706055
2018-08-03,17.80500030517578
2018-08-06,17.2450008392334
2018-08-07,17.25
2018-08-08,17.3700008392334
2018-08-09,17.459999084472656
2018-08-10,17.299999237060547
2018-08-13,17.1200008392334
2018-08-14,16.270000457763672
2018-08-15,15.770000457763672
2018-08-16,15.800000190734863
2018-08-17,15.649999618530273
2018-08-20,16.020000457763672
2018-08-21,15.930000305175781
2018-08-22,15.520000457763672
2018-08-23,14.449999809265137
2018-08-24,15.449999809265137
2018-08-27,14.380000114440918
2018-08-28,15.9399995803833
2018-08-29,15.670000076293945
2018-08-30,14.699999809265137
2018-08-31,15.920000076293945
2018-09-04,15.420000076293945
2018-09-05,16.0
2018-09-06,15.260000228881836
2018-09-07,15.279999732971191
2018-09-10,15.09000015258789
2018-09-11,15.15999984741211
2018-09-12,14.989999771118164
2018-09-13,15.069999694824219
2018-09-14,15.289999961853027
2018-09-17,15.050000190734863
2018-09-18,14.979999542236328
2018-09-19,15.449999809265137
2018-09-20,15.430000305175781
2018-09-21,15.170000076293945
2018-09-24,15.220000267028809
2018-09-25,15.010000228881836
2018-09-26,15.130000114440918
2018-09-27,15.010000228881836
2018-09-28,14.520000457763672
2018-10-01,14.899999618530273
2018-10-02,14.859999656677246
2018-10-03,15.399999618530273
2018-10-04,13.8100004196167
2018-10-05,13.5
2018-10-08,13.260000228881836
2018-10-09,13.09000015258789
2018-10-10,13.15999984741211
2018-10-11,13.300000190734863
2018-10-12,13.579999923706055
2018-10-15,13.40999984741211
2018-10-16,12.460000038146973
2018-10-17,12.170000076293945
2018-10-18,12.170000076293945
2018-10-19,12.5
2018-10-22,12.529999732971191
2018-10-23,12.369999885559082
2018-10-24,11.5600004196167
2018-10-25,12.140000343322754
2018-10-26,12.079999923706055
2018-10-29,11.899999618530273
2018-10-30,12.210000038146973
2018-10-31,11.890000343322754
2018-11-01,12.140000343322754
2018-11-02,12.220000267028809
2018-11-05,12.239999771118164
2018-11-06,11.75
2018-11-07,12.020000457763672
2018-11-08,11.630000114440918
2018-11-09,10.619999885559082
2018-11-12,9.859999656677246
2018-11-13,9.640000343322754
2018-11-14,9.109999656677246
2018-11-15,8.680000305175781
2018-11-16,8.8100004196167
2018-11-19,8.760000228881836
2018-11-20,8.569999694824219
2018-11-21,8.5600004196167
2018-11-23,8.515000343322754
2018-11-26,8.529999732971191
2018-11-27,8.34000015258789
2018-11-28,8.699999809265137
2018-11-29,8.75
2018-11-30,9.319999694824219
2018-12-03,9.470000267028809
2018-12-04,8.789999961853027
2018-12-06,8.59000015258789
2018-12-07,8.260000228881836
2018-12-10,8.180000305175781
2018-12-11,8.210000038146973
2018-12-12,8.180000305175781
2018-12-13,7.650000095367432
2018-12-14,7.309999942779541
2018-12-17,7.0
2018-12-18,6.300000190734863
2018-12-19,6.900000095367432
2018-12-20,6.860000133514404
2018-12-21,6.980000019073486
2018-12-24,6.840000152587891
2018-12-26,7.139999866485596
2018-12-27,6.989999771118164
2018-12-28,7.309999942779541
2018-12-31,7.389999866485596
2019-01-02,7.659999847412109
2019-01-03,7.340000152587891
2019-01-04,7.630000114440918
2019-01-07,7.840000152587891
2019-01-08,7.710000038146973
2019-01-09,7.389999866485596
2019-01-10,7.190000057220459
2019-01-11,7.150000095367432
2019-01-14,6.860000133514404
2019-01-15,6.909999847412109
2019-01-16,6.460000038146973
2019-01-17,6.21999979019165
2019-01-18,6.360000133514404
2019-01-22,6.150000095367432
2019-01-23,6.059999942779541
2019-01-24,6.269999980926514
2019-01-25,6.699999809265137
2019-01-28,6.730000019073486
2019-01-29,6.71999979019165
2019-01-30,7.019999980926514
2019-01-31,6.96999979019165
2019-02-01,6.960000038146973
2019-02-04,6.840000152587891
2019-02-05,6.849999904632568
2019-02-06,6.940000057220459
2019-02-07,7.050000190734863
2019-02-08,7.010000228881836
2019-02-11,6.789999961853027
2019-02-12,7.170000076293945
2019-02-13,6.989999771118164
2019-02-14,7.440000057220459
2019-02-15,7.420000076293945
2019-02-19,6.900000095367432
2019-02-20,6.539999961853027
2019-02-21,6.409999847412109
2019-02-22,6.739999771118164
2019-02-25,6.570000171661377
2019-02-26,6.460000038146973
2019-02-27,6.460000038146973
2019-02-28,6.480000019073486
2019-03-01,6.329999923706055
2019-03-04,6.809999942779541
2019-03-05,6.630000114440918
2019-03-06,5.980000019073486
2019-03-07,5.980000019073486
2019-03-08,5.769999980926514
2019-03-11,5.630000114440918
2019-03-12,5.71999979019165
2019-03-13,5.929999828338623
2019-03-14,5.909999847412109
2019-03-15,5.630000114440918
2019-03-18,6.78000020980835
2019-03-19,6.909999847412109
2019-03-20,6.429999828338623
2019-03-21,6.269999980926514
2019-03-22,6.119999885559082
2019-03-25,5.940000057220459
2019-03-26,6.119999885559082
2019-03-27,5.980000019073486
2019-03-28,6.130000114440918
2019-03-29,5.989999771118164
2019-04-01,6.070000171661377
2019-04-02,6.340000152587891
2019-04-03,6.309999942779541
2019-04-04,6.429999828338623
2019-04-05,6.409999847412109
2019-04-08,6.670000076293945
2019-04-09,6.380000114440918
2019-04-10,6.25
2019-04-11,6.110000133514404
2019-04-12,6.03000020980835
2019-04-15,5.510000228881836
2019-04-16,5.5
2019-04-17,5.190000057220459
2019-04-18,5.519999980926514
2019-04-22,5.880000114440918
2019-04-23,6.239999771118164
2019-04-24,6.389999866485596
2019-04-25,6.829999923706055
2019-04-26,7.059999942779541
2019-04-29,6.820000171661377
2019-04-30,6.300000190734863
2019-05-01,6.130000114440918
2019-05-02,6.059999942779541
2019-05-03,6.340000152587891
2019-05-06,6.599999904632568
2019-05-07,6.679999828338623
2019-05-08,6.570000171661377
2019-05-09,5.925000190734863
2019-05-10,5.989999771118164
2019-05-13,5.699999809265137
2019-05-14,5.730000019073486
2019-05-15,5.800000190734863
2019-05-16,5.760000228881836
2019-05-17,5.639999866485596
2019-05-20,5.28000020980835
2019-05-21,5.329999923706055
2019-05-22,5.070000171661377
2019-05-23,5.03000020980835
2019-05-24,5.119999885559082
2019-05-28,4.860000133514404
2019-05-29,5.019999980926514
2019-05-30,4.869999885559082
2019-05-31,4.679999828338623
2019-06-03,4.630000114440918
2019-06-04,4.75
2019-06-05,4.449999809265137
2019-06-06,4.5
2019-06-07,4.739999771118164
2019-06-10,4.849999904632568
2019-06-11,4.809999942779541
2019-06-12,4.650000095367432
2019-06-13,4.869999885559082
2019-06-14,4.670000076293945
2019-06-17,4.889999866485596
2019-06-18,4.889999866485596
2019-06-19,5.110000133514404
2019-06-20,4.989999771118164
2019-06-21,4.539999961853027
2019-06-24,4.449999809265137
2019-06-25,4.400000095367432
2019-06-26,4.449999809265137
2019-06-27,2.130000114440918
2019-06-28,2.190000057220459
2019-07-01,2.430000066757202
2019-07-02,2.3399999141693115
2019-07-03,2.4700000286102295
2019-07-05,2.359999895095825
2019-07-08,2.1500000953674316
2019-07-09,2.3450000286102295
2019-07-10,2.3299999237060547
