,CENTA
2008-04-29,4.71999979019165
2008-04-30,5.019999980926514
2008-05-01,5.019999980926514
2008-05-02,5.03000020980835
2008-05-05,4.909999847412109
2008-05-06,4.579999923706055
2008-05-07,3.9800000190734863
2008-05-08,5.03000020980835
2008-05-09,5.570000171661377
2008-05-12,5.940000057220459
2008-05-13,6.579999923706055
2008-05-14,6.409999847412109
2008-05-15,6.550000190734863
2008-05-16,6.400000095367432
2008-05-19,6.619999885559082
2008-05-20,6.460000038146973
2008-05-21,6.96999979019165
2008-05-22,6.920000076293945
2008-05-23,6.849999904632568
2008-05-27,6.809999942779541
2008-05-28,6.710000038146973
2008-05-29,7.179999828338623
2008-05-30,7.460000038146973
2008-06-02,7.0
2008-06-03,7.050000190734863
2008-06-04,7.349999904632568
2008-06-05,7.380000114440918
2008-06-06,7.119999885559082
2008-06-09,7.0
2008-06-10,6.980000019073486
2008-06-11,4.289999961853027
2008-06-12,4.179999828338623
2008-06-13,4.340000152587891
2008-06-16,4.179999828338623
2008-06-17,4.159999847412109
2008-06-18,4.070000171661377
2008-06-19,4.199999809265137
2008-06-20,4.090000152587891
2008-06-23,3.950000047683716
2008-06-24,3.799999952316284
2008-06-25,4.099999904632568
2008-06-26,4.130000114440918
2008-06-27,4.0
2008-06-30,4.099999904632568
2008-07-01,4.070000171661377
2008-07-02,4.079999923706055
2008-07-03,4.0
2008-07-07,4.0
2008-07-08,4.329999923706055
2008-07-09,4.199999809265137
2008-07-10,4.260000228881836
2008-07-11,4.75
2008-07-14,4.239999771118164
2008-07-15,4.449999809265137
2008-07-16,4.53000020980835
2008-07-17,4.599999904632568
2008-07-18,4.489999771118164
2008-07-21,4.409999847412109
2008-07-22,4.400000095367432
2008-07-23,4.400000095367432
2008-07-24,4.25
2008-07-25,4.25
2008-07-28,3.990000009536743
2008-07-29,4.010000228881836
2008-07-30,4.230000019073486
2008-07-31,4.179999828338623
2008-08-01,4.449999809265137
2008-08-04,4.170000076293945
2008-08-05,4.420000076293945
2008-08-06,4.730000019073486
2008-08-07,4.340000152587891
2008-08-08,4.579999923706055
2008-08-11,5.119999885559082
2008-08-12,5.03000020980835
2008-08-13,5.199999809265137
2008-08-14,5.239999771118164
2008-08-15,5.440000057220459
2008-08-18,5.420000076293945
2008-08-19,5.230000019073486
2008-08-20,5.039999961853027
2008-08-21,4.989999771118164
2008-08-22,5.239999771118164
2008-08-25,5.050000190734863
2008-08-26,5.070000171661377
2008-08-27,4.980000019073486
2008-08-28,5.199999809265137
2008-08-29,5.300000190734863
2008-09-02,5.369999885559082
2008-09-03,6.03000020980835
2008-09-04,5.46999979019165
2008-09-05,5.409999847412109
2008-09-08,5.849999904632568
2008-09-09,5.739999771118164
2008-09-10,6.0
2008-09-11,6.079999923706055
2008-09-12,6.139999866485596
2008-09-15,5.829999923706055
2008-09-16,5.800000190734863
2008-09-17,5.46999979019165
2008-09-18,5.449999809265137
2008-09-19,5.199999809265137
2008-09-22,5.199999809265137
2008-09-23,5.309999942779541
2008-09-24,5.260000228881836
2008-09-25,5.400000095367432
2008-09-26,5.840000152587891
2008-09-29,5.53000020980835
2008-09-30,5.949999809265137
2008-10-01,6.010000228881836
2008-10-02,5.880000114440918
2008-10-03,5.289999961853027
2008-10-06,4.679999828338623
2008-10-07,4.710000038146973
2008-10-08,4.429999828338623
2008-10-09,4.039999961853027
2008-10-10,3.6600000858306885
2008-10-13,4.429999828338623
2008-10-14,4.309999942779541
2008-10-15,3.4100000858306885
2008-10-16,3.9100000858306885
2008-10-17,3.869999885559082
2008-10-20,3.5999999046325684
2008-10-21,3.440000057220459
2008-10-22,3.1700000762939453
2008-10-23,3.0199999809265137
2008-10-24,2.5199999809265137
2008-10-27,2.2699999809265137
2008-10-28,2.240000009536743
2008-10-29,2.5
2008-10-30,2.9600000381469727
2008-10-31,3.180000066757202
2008-11-03,3.0199999809265137
2008-11-04,3.0299999713897705
2008-11-05,3.0299999713897705
2008-11-06,3.109999895095825
2008-11-07,3.180000066757202
2008-11-10,3.0999999046325684
2008-11-11,2.8499999046325684
2008-11-12,2.7200000286102295
2008-11-13,3.2699999809265137
2008-11-14,2.9100000858306885
2008-11-17,2.7300000190734863
2008-11-18,2.5999999046325684
2008-11-19,2.819999933242798
2008-11-20,2.5199999809265137
2008-11-21,2.4800000190734863
2008-11-24,2.890000104904175
2008-11-25,3.309999942779541
2008-11-26,3.75
2008-11-28,4.179999828338623
2008-12-01,3.0799999237060547
2008-12-02,3.75
2008-12-03,4.070000171661377
2008-12-04,4.289999961853027
2008-12-05,4.309999942779541
2008-12-08,4.429999828338623
2008-12-09,4.300000190734863
2008-12-10,5.079999923706055
2008-12-11,4.349999904632568
2008-12-12,5.099999904632568
2008-12-15,4.590000152587891
2008-12-16,4.920000076293945
2008-12-17,5.050000190734863
2008-12-18,5.349999904632568
2008-12-19,5.5
2008-12-22,5.340000152587891
2008-12-23,5.900000095367432
2008-12-24,5.460000038146973
2008-12-26,5.789999961853027
2008-12-29,5.690000057220459
2008-12-30,5.929999828338623
2008-12-31,5.900000095367432
2009-01-02,5.940000057220459
2009-01-05,5.760000228881836
2009-01-06,6.380000114440918
2009-01-07,5.800000190734863
2009-01-08,6.070000171661377
2009-01-09,6.010000228881836
2009-01-12,5.960000038146973
2009-01-13,6.400000095367432
2009-01-14,5.789999961853027
2009-01-15,6.199999809265137
2009-01-16,6.239999771118164
2009-01-20,5.699999809265137
2009-01-21,6.480000019073486
2009-01-22,6.0
2009-01-23,6.090000152587891
2009-01-26,6.550000190734863
2009-01-27,6.150000095367432
2009-01-28,6.349999904632568
2009-01-29,6.150000095367432
2009-01-30,6.0
2009-02-02,6.059999942779541
2009-02-03,6.070000171661377
2009-02-04,5.900000095367432
2009-02-05,5.980000019073486
2009-02-06,6.269999980926514
2009-02-09,6.539999961853027
2009-02-10,6.5
2009-02-11,6.559999942779541
2009-02-12,6.909999847412109
2009-02-13,7.409999847412109
2009-02-17,7.199999809265137
2009-02-18,7.190000057220459
2009-02-19,7.239999771118164
2009-02-20,7.019999980926514
2009-02-23,7.0
2009-02-24,7.579999923706055
2009-02-25,7.5
2009-02-26,7.670000076293945
2009-02-27,7.46999979019165
2009-03-02,7.059999942779541
2009-03-03,6.639999866485596
2009-03-04,6.659999847412109
2009-03-05,6.150000095367432
2009-03-06,6.429999828338623
2009-03-09,6.110000133514404
2009-03-10,7.150000095367432
2009-03-11,6.820000171661377
2009-03-12,6.929999828338623
2009-03-13,7.119999885559082
2009-03-16,7.199999809265137
2009-03-17,7.610000133514404
2009-03-18,7.590000152587891
2009-03-19,7.559999942779541
2009-03-20,6.949999809265137
2009-03-23,7.610000133514404
2009-03-24,7.28000020980835
2009-03-25,7.389999866485596
2009-03-26,7.760000228881836
2009-03-27,7.739999771118164
2009-03-30,7.309999942779541
2009-03-31,7.519999980926514
2009-04-01,7.599999904632568
2009-04-02,8.420000076293945
2009-04-03,8.119999885559082
2009-04-06,8.079999923706055
2009-04-07,7.889999866485596
2009-04-08,8.170000076293945
2009-04-09,8.489999771118164
2009-04-13,8.510000228881836
2009-04-14,8.0
2009-04-15,8.199999809265137
2009-04-16,8.760000228881836
2009-04-17,8.920000076293945
2009-04-20,8.199999809265137
2009-04-21,8.600000381469727
2009-04-22,8.970000267028809
2009-04-23,8.600000381469727
2009-04-24,9.010000228881836
2009-04-27,8.859999656677246
2009-04-28,8.850000381469727
2009-04-29,9.319999694824219
2009-04-30,9.069999694824219
2009-05-01,8.739999771118164
2009-05-04,8.979999542236328
2009-05-05,9.029999732971191
2009-05-06,8.930000305175781
2009-05-07,8.670000076293945
2009-05-08,9.069999694824219
2009-05-11,9.25
2009-05-12,9.0
2009-05-13,8.569999694824219
2009-05-14,8.460000038146973
2009-05-15,8.420000076293945
2009-05-18,9.380000114440918
2009-05-19,9.550000190734863
2009-05-20,10.029999732971191
2009-05-21,9.779999732971191
2009-05-22,9.789999961853027
2009-05-26,10.529999732971191
2009-05-27,10.220000267028809
2009-05-28,10.109999656677246
2009-05-29,9.84000015258789
2009-06-01,10.449999809265137
2009-06-02,10.699999809265137
2009-06-03,10.010000228881836
2009-06-04,10.020000457763672
2009-06-05,9.920000076293945
2009-06-08,10.0
2009-06-09,9.979999542236328
2009-06-10,10.140000343322754
2009-06-11,10.050000190734863
2009-06-12,9.789999961853027
2009-06-15,9.119999885559082
2009-06-16,8.949999809265137
2009-06-17,9.890000343322754
2009-06-18,9.640000343322754
2009-06-19,9.699999809265137
2009-06-22,9.15999984741211
2009-06-23,9.100000381469727
2009-06-24,9.460000038146973
2009-06-25,10.210000038146973
2009-06-26,10.010000228881836
2009-06-29,9.989999771118164
2009-06-30,9.850000381469727
2009-07-01,10.430000305175781
2009-07-02,9.670000076293945
2009-07-06,9.09000015258789
2009-07-07,9.25
2009-07-08,8.970000267028809
2009-07-09,9.029999732971191
2009-07-10,9.149999618530273
2009-07-13,9.289999961853027
2009-07-14,9.859999656677246
2009-07-15,10.710000038146973
2009-07-16,11.25
2009-07-17,11.039999961853027
2009-07-20,11.75
2009-07-21,11.520000457763672
2009-07-22,11.010000228881836
2009-07-23,11.510000228881836
2009-07-24,11.220000267028809
2009-07-27,11.3100004196167
2009-07-28,11.329999923706055
2009-07-29,11.1899995803833
2009-07-30,11.779999732971191
2009-07-31,11.289999961853027
2009-08-03,11.270000457763672
2009-08-04,11.319999694824219
2009-08-05,11.510000228881836
2009-08-06,11.729999542236328
2009-08-07,12.140000343322754
2009-08-10,11.550000190734863
2009-08-11,11.3100004196167
2009-08-12,11.75
2009-08-13,11.829999923706055
2009-08-14,11.699999809265137
2009-08-17,11.239999771118164
2009-08-18,11.3100004196167
2009-08-19,11.699999809265137
2009-08-20,12.0
2009-08-21,11.979999542236328
2009-08-24,11.970000267028809
2009-08-25,11.890000343322754
2009-08-26,11.899999618530273
2009-08-27,11.819999694824219
2009-08-28,11.390000343322754
2009-08-31,11.0
2009-09-01,10.4399995803833
2009-09-02,10.729999542236328
2009-09-03,10.899999618530273
2009-09-04,10.960000038146973
2009-09-08,10.920000076293945
2009-09-09,11.109999656677246
2009-09-10,11.029999732971191
2009-09-11,10.949999809265137
2009-09-14,10.970000267028809
2009-09-15,11.15999984741211
2009-09-16,11.3100004196167
2009-09-17,11.720000267028809
2009-09-18,11.65999984741211
2009-09-21,11.539999961853027
2009-09-22,11.430000305175781
2009-09-23,10.75
2009-09-24,10.829999923706055
2009-09-25,10.859999656677246
2009-09-28,11.050000190734863
2009-09-29,11.119999885559082
2009-09-30,10.930000305175781
2009-10-01,10.630000114440918
2009-10-02,10.670000076293945
2009-10-05,10.9399995803833
2009-10-06,11.220000267028809
2009-10-07,10.930000305175781
2009-10-08,11.0
2009-10-09,11.170000076293945
2009-10-12,11.0
2009-10-13,10.619999885559082
2009-10-14,11.029999732971191
2009-10-15,11.109999656677246
2009-10-16,10.550000190734863
2009-10-19,10.5600004196167
2009-10-20,10.279999732971191
2009-10-21,10.510000228881836
2009-10-22,10.729999542236328
2009-10-23,10.619999885559082
2009-10-26,10.399999618530273
2009-10-27,10.130000114440918
2009-10-28,9.760000228881836
2009-10-29,9.880000114440918
2009-10-30,9.460000038146973
2009-11-02,9.569999694824219
2009-11-03,9.75
2009-11-04,9.5
2009-11-05,9.9399995803833
2009-11-06,9.420000076293945
2009-11-09,9.430000305175781
2009-11-10,9.279999732971191
2009-11-11,9.34000015258789
2009-11-12,9.029999732971191
2009-11-13,9.050000190734863
2009-11-16,9.390000343322754
2009-11-17,9.199999809265137
2009-11-18,9.329999923706055
2009-11-19,9.0600004196167
2009-11-20,8.770000457763672
2009-11-23,8.40999984741211
2009-11-24,8.260000228881836
2009-11-25,8.489999771118164
2009-11-27,8.140000343322754
2009-11-30,8.25
2009-12-01,8.619999885559082
2009-12-02,8.779999732971191
2009-12-03,8.819999694824219
2009-12-04,9.40999984741211
2009-12-07,9.670000076293945
2009-12-08,9.670000076293945
2009-12-09,9.789999961853027
2009-12-10,9.8100004196167
2009-12-11,9.9399995803833
2009-12-14,10.15999984741211
2009-12-15,10.079999923706055
2009-12-16,10.100000381469727
2009-12-17,9.880000114440918
2009-12-18,9.649999618530273
2009-12-21,10.399999618530273
2009-12-22,10.359999656677246
2009-12-23,10.470000267028809
2009-12-24,10.529999732971191
2009-12-28,10.489999771118164
2009-12-29,10.130000114440918
2009-12-30,10.130000114440918
2009-12-31,9.9399995803833
2010-01-04,9.930000305175781
2010-01-05,9.34000015258789
2010-01-06,9.15999984741211
2010-01-07,9.40999984741211
2010-01-08,9.520000457763672
2010-01-11,9.619999885559082
2010-01-12,9.4399995803833
2010-01-13,9.510000228881836
2010-01-14,9.529999732971191
2010-01-15,9.40999984741211
2010-01-19,9.5
2010-01-20,9.109999656677246
2010-01-21,8.989999771118164
2010-01-22,8.989999771118164
2010-01-25,8.930000305175781
2010-01-26,8.6899995803833
2010-01-27,9.100000381469727
2010-01-28,8.770000457763672
2010-01-29,8.789999961853027
2010-02-01,8.989999771118164
2010-02-02,8.779999732971191
2010-02-03,8.920000076293945
2010-02-04,8.649999618530273
2010-02-05,8.850000381469727
2010-02-08,9.0600004196167
2010-02-09,9.229999542236328
2010-02-10,9.039999961853027
2010-02-11,9.140000343322754
2010-02-12,8.90999984741211
2010-02-16,8.989999771118164
2010-02-17,9.149999618530273
2010-02-18,9.170000076293945
2010-02-19,9.1899995803833
2010-02-22,9.270000457763672
2010-02-23,9.319999694824219
2010-02-24,9.399999618530273
2010-02-25,9.609999656677246
2010-02-26,9.550000190734863
2010-03-01,10.020000457763672
2010-03-02,9.9399995803833
2010-03-03,9.9399995803833
2010-03-04,9.970000267028809
2010-03-05,10.039999961853027
2010-03-08,9.949999809265137
2010-03-09,10.119999885559082
2010-03-10,10.069999694824219
2010-03-11,9.9399995803833
2010-03-12,9.779999732971191
2010-03-15,9.930000305175781
2010-03-16,9.90999984741211
2010-03-17,10.199999809265137
2010-03-18,10.25
2010-03-19,10.020000457763672
2010-03-22,10.350000381469727
2010-03-23,10.40999984741211
2010-03-24,10.010000228881836
2010-03-25,9.779999732971191
2010-03-26,9.369999885559082
2010-03-29,9.510000228881836
2010-03-30,9.359999656677246
2010-03-31,9.15999984741211
2010-04-01,9.199999809265137
2010-04-05,9.34000015258789
2010-04-06,9.350000381469727
2010-04-07,9.430000305175781
2010-04-08,9.390000343322754
2010-04-09,9.399999618530273
2010-04-12,9.380000114440918
2010-04-13,9.40999984741211
2010-04-14,9.739999771118164
2010-04-15,9.989999771118164
2010-04-16,9.979999542236328
2010-04-19,10.0600004196167
2010-04-20,10.539999961853027
2010-04-21,10.510000228881836
2010-04-22,10.65999984741211
2010-04-23,10.949999809265137
2010-04-26,10.789999961853027
2010-04-27,10.619999885559082
2010-04-28,10.760000228881836
2010-04-29,11.0
2010-04-30,10.34000015258789
2010-05-03,10.84000015258789
2010-05-04,10.119999885559082
2010-05-05,10.039999961853027
2010-05-06,9.5600004196167
2010-05-07,8.8100004196167
2010-05-10,9.369999885559082
2010-05-11,9.40999984741211
2010-05-12,9.65999984741211
2010-05-13,9.739999771118164
2010-05-14,9.710000038146973
2010-05-17,10.0
2010-05-18,9.9399995803833
2010-05-19,9.539999961853027
2010-05-20,8.899999618530273
2010-05-21,9.239999771118164
2010-05-24,8.989999771118164
2010-05-25,9.100000381469727
2010-05-26,9.119999885559082
2010-05-27,9.6899995803833
2010-05-28,9.460000038146973
2010-06-01,9.09000015258789
2010-06-02,9.5
2010-06-03,9.640000343322754
2010-06-04,8.989999771118164
2010-06-07,8.890000343322754
2010-06-08,8.510000228881836
2010-06-09,8.75
2010-06-10,8.899999618530273
2010-06-11,9.0
2010-06-14,9.319999694824219
2010-06-15,9.579999923706055
2010-06-16,9.5
2010-06-17,9.640000343322754
2010-06-18,9.550000190734863
2010-06-21,9.529999732971191
2010-06-22,9.239999771118164
2010-06-23,9.270000457763672
2010-06-24,9.25
2010-06-25,9.449999809265137
2010-06-28,9.300000190734863
2010-06-29,9.149999618530273
2010-06-30,8.970000267028809
2010-07-01,8.920000076293945
2010-07-02,9.25
2010-07-06,8.859999656677246
2010-07-07,9.40999984741211
2010-07-08,9.350000381469727
2010-07-09,9.640000343322754
2010-07-12,9.529999732971191
2010-07-13,9.8100004196167
2010-07-14,9.729999542236328
2010-07-15,9.779999732971191
2010-07-16,9.329999923706055
2010-07-19,9.420000076293945
2010-07-20,9.479999542236328
2010-07-21,9.350000381469727
2010-07-22,9.8100004196167
2010-07-23,10.170000076293945
2010-07-26,10.140000343322754
2010-07-27,10.319999694824219
2010-07-28,10.289999961853027
2010-07-29,10.1899995803833
2010-07-30,10.109999656677246
2010-08-02,10.010000228881836
2010-08-03,9.850000381469727
2010-08-04,10.279999732971191
2010-08-05,9.600000381469727
2010-08-06,9.359999656677246
2010-08-09,10.039999961853027
2010-08-10,9.899999618530273
2010-08-11,9.59000015258789
2010-08-12,9.59000015258789
2010-08-13,9.329999923706055
2010-08-16,9.449999809265137
2010-08-17,9.510000228881836
2010-08-18,9.550000190734863
2010-08-19,9.40999984741211
2010-08-20,9.380000114440918
2010-08-23,9.1899995803833
2010-08-24,9.15999984741211
2010-08-25,9.529999732971191
2010-08-26,9.510000228881836
2010-08-27,9.609999656677246
2010-08-30,9.25
2010-08-31,9.34000015258789
2010-09-01,9.699999809265137
2010-09-02,9.630000114440918
2010-09-03,9.770000457763672
2010-09-07,9.630000114440918
2010-09-08,9.640000343322754
2010-09-09,9.600000381469727
2010-09-10,9.579999923706055
2010-09-13,9.869999885559082
2010-09-14,9.699999809265137
2010-09-15,9.600000381469727
2010-09-16,9.529999732971191
2010-09-17,9.460000038146973
2010-09-20,10.149999618530273
2010-09-21,9.970000267028809
2010-09-22,9.90999984741211
2010-09-23,9.6899995803833
2010-09-24,10.15999984741211
2010-09-27,10.130000114440918
2010-09-28,10.289999961853027
2010-09-29,10.399999618530273
2010-09-30,10.359999656677246
2010-10-01,10.449999809265137
2010-10-04,10.050000190734863
2010-10-05,10.600000381469727
2010-10-06,10.619999885559082
2010-10-07,10.680000305175781
2010-10-08,10.770000457763672
2010-10-11,10.699999809265137
2010-10-12,10.90999984741211
2010-10-13,10.90999984741211
2010-10-14,10.949999809265137
2010-10-15,10.920000076293945
2010-10-18,11.079999923706055
2010-10-19,10.920000076293945
2010-10-20,10.930000305175781
2010-10-21,10.8100004196167
2010-10-22,10.880000114440918
2010-10-25,10.960000038146973
2010-10-26,10.649999618530273
2010-10-27,10.359999656677246
2010-10-28,10.479999542236328
2010-10-29,10.449999809265137
2010-11-01,10.5
2010-11-02,10.979999542236328
2010-11-03,10.779999732971191
2010-11-04,11.0
2010-11-05,10.970000267028809
