,AGNG
2017-03-16,16.729999542236328
2017-03-17,16.729999542236328
2017-03-20,16.780000686645508
2017-03-21,16.628000259399414
2017-03-22,16.628000259399414
2017-03-23,16.628000259399414
2017-03-24,16.84600067138672
2017-03-27,16.899999618530273
2017-03-28,16.860000610351562
2017-03-29,16.860000610351562
2017-03-30,16.940000534057617
2017-03-31,16.940000534057617
2017-04-03,17.030000686645508
2017-04-04,17.030000686645508
2017-04-05,17.030000686645508
2017-04-06,17.030000686645508
2017-04-07,17.0
2017-04-10,17.09000015258789
2017-04-11,17.09000015258789
2017-04-12,17.09000015258789
2017-04-13,16.966999053955078
2017-04-17,17.014999389648438
2017-04-18,17.10300064086914
2017-04-19,16.950000762939453
2017-04-20,17.145000457763672
2017-04-21,17.073999404907227
2017-04-24,17.073999404907227
2017-04-25,17.422000885009766
2017-04-26,17.422000885009766
2017-04-27,17.649999618530273
2017-04-28,17.624000549316406
2017-05-01,17.6200008392334
2017-05-02,17.719999313354492
2017-05-03,17.6200008392334
2017-05-04,17.69300079345703
2017-05-05,17.760000228881836
2017-05-08,17.406999588012695
2017-05-09,17.406999588012695
2017-05-10,17.406999588012695
2017-05-11,17.739999771118164
2017-05-12,17.718000411987305
2017-05-15,17.709999084472656
2017-05-16,17.709999084472656
2017-05-17,17.709999084472656
2017-05-18,17.709999084472656
2017-05-19,17.809999465942383
2017-05-22,17.809999465942383
2017-05-23,17.816999435424805
2017-05-24,18.108999252319336
2017-05-25,18.108999252319336
2017-05-26,18.139999389648438
2017-05-30,18.139999389648438
2017-05-31,17.8700008392334
2017-06-01,18.079999923706055
2017-06-02,18.440000534057617
2017-06-05,18.260000228881836
2017-06-06,18.219999313354492
2017-06-07,18.34000015258789
2017-06-08,18.343000411987305
2017-06-09,18.3439998626709
2017-06-12,18.110000610351562
2017-06-13,18.110000610351562
2017-06-14,18.440000534057617
2017-06-15,18.339000701904297
2017-06-16,18.510000228881836
2017-06-19,18.738000869750977
2017-06-20,18.850000381469727
2017-06-21,18.8700008392334
2017-06-22,19.1200008392334
2017-06-23,19.149999618530273
2017-06-26,19.260000228881836
2017-06-27,19.020000457763672
2017-06-28,19.160999298095703
2017-06-29,18.760000228881836
2017-06-30,18.909000396728516
2017-07-03,18.799999237060547
2017-07-05,18.829999923706055
2017-07-06,18.540000915527344
2017-07-07,18.780000686645508
2017-07-10,18.65999984741211
2017-07-11,18.61400032043457
2017-07-12,18.61400032043457
2017-07-13,18.851999282836914
2017-07-14,19.065000534057617
2017-07-17,19.079999923706055
2017-07-18,19.030000686645508
2017-07-19,19.215999603271484
2017-07-20,19.225000381469727
2017-07-21,19.299999237060547
2017-07-24,19.06999969482422
2017-07-25,19.139999389648438
2017-07-26,19.299999237060547
2017-07-27,18.881000518798828
2017-07-28,19.010000228881836
2017-07-31,18.80699920654297
2017-08-01,18.75
2017-08-02,18.500999450683594
2017-08-03,18.69099998474121
2017-08-04,18.617000579833984
2017-08-07,18.742000579833984
2017-08-08,18.670000076293945
2017-08-09,18.628999710083008
2017-08-10,18.5
2017-08-11,18.229999542236328
2017-08-14,18.469999313354492
2017-08-15,18.525999069213867
2017-08-16,18.525999069213867
2017-08-17,18.5
2017-08-18,18.520999908447266
2017-08-21,18.399999618530273
2017-08-22,18.618000030517578
2017-08-23,18.600000381469727
2017-08-24,18.6299991607666
2017-08-25,18.649999618530273
2017-08-28,18.799999237060547
2017-08-29,18.799999237060547
2017-08-30,19.027999877929688
2017-08-31,19.280000686645508
2017-09-01,19.413999557495117
2017-09-05,19.219999313354492
2017-09-06,19.360000610351562
2017-09-07,19.5
2017-09-08,19.6299991607666
2017-09-11,19.6299991607666
2017-09-12,19.59000015258789
2017-09-13,19.5
2017-09-14,19.55299949645996
2017-09-15,19.545000076293945
2017-09-18,19.597999572753906
2017-09-19,19.530000686645508
2017-09-20,19.552000045776367
2017-09-21,19.406999588012695
2017-09-22,19.399999618530273
2017-09-25,19.326000213623047
2017-09-26,19.1200008392334
2017-09-27,19.15999984741211
2017-09-28,19.270000457763672
2017-09-29,19.389999389648438
2017-10-02,19.540000915527344
2017-10-03,19.454999923706055
2017-10-04,19.5939998626709
2017-10-05,19.64299964904785
2017-10-06,19.611000061035156
2017-10-09,19.540000915527344
2017-10-10,19.527999877929688
2017-10-11,19.520000457763672
2017-10-12,19.579999923706055
2017-10-13,19.5
2017-10-16,19.649999618530273
2017-10-17,19.850000381469727
2017-10-18,19.899999618530273
2017-10-19,19.819000244140625
2017-10-20,19.850000381469727
2017-10-23,19.700000762939453
2017-10-24,19.530000686645508
2017-10-25,19.385000228881836
2017-10-26,19.200000762939453
2017-10-27,19.5
2017-10-30,19.479999542236328
2017-10-31,19.42799949645996
2017-11-01,19.591999053955078
2017-11-02,19.290000915527344
2017-11-03,19.450000762939453
2017-11-06,19.450000762939453
2017-11-07,19.440000534057617
2017-11-08,19.395000457763672
2017-11-09,19.347999572753906
2017-11-10,19.350000381469727
2017-11-13,19.298999786376953
2017-11-14,19.304000854492188
2017-11-15,19.219999313354492
2017-11-16,19.459999084472656
2017-11-17,19.549999237060547
2017-11-20,19.524999618530273
2017-11-21,19.62299919128418
2017-11-22,19.610000610351562
2017-11-24,19.7450008392334
2017-11-27,19.625
2017-11-28,19.610000610351562
2017-11-29,19.547000885009766
2017-11-30,19.549999237060547
2017-12-01,19.795000076293945
2017-12-04,19.43600082397461
2017-12-05,19.399999618530273
2017-12-06,19.28499984741211
2017-12-07,19.4689998626709
2017-12-08,19.65999984741211
2017-12-11,19.56999969482422
2017-12-12,19.6200008392334
2017-12-13,19.687000274658203
2017-12-14,19.350000381469727
2017-12-15,19.56999969482422
2017-12-18,19.62299919128418
2017-12-19,19.4689998626709
2017-12-20,19.475000381469727
2017-12-21,19.43000030517578
2017-12-22,19.440000534057617
2017-12-26,19.479999542236328
2017-12-27,19.6560001373291
2017-12-28,19.440000534057617
2017-12-29,19.450000762939453
2018-01-02,19.610000610351562
2018-01-03,19.900999069213867
2018-01-04,19.780000686645508
2018-01-05,19.948999404907227
2018-01-08,19.889999389648438
2018-01-09,20.149999618530273
2018-01-10,20.010000228881836
2018-01-11,20.073999404907227
2018-01-12,20.229999542236328
2018-01-16,20.299999237060547
2018-01-17,20.329999923706055
2018-01-18,20.34000015258789
2018-01-19,20.360000610351562
2018-01-22,20.53499984741211
2018-01-23,20.829999923706055
2018-01-24,20.878000259399414
2018-01-25,20.96500015258789
2018-01-26,21.309999465942383
2018-01-29,21.1200008392334
2018-01-30,21.049999237060547
2018-01-31,20.780000686645508
2018-02-01,20.719999313354492
2018-02-02,20.350000381469727
2018-02-05,19.6200008392334
2018-02-06,19.840999603271484
2018-02-07,19.764999389648438
2018-02-08,19.110000610351562
2018-02-09,19.299999237060547
2018-02-12,19.51799964904785
2018-02-13,19.540000915527344
2018-02-14,19.86400032043457
2018-02-15,20.07200050354004
2018-02-16,20.344999313354492
2018-02-20,19.999000549316406
2018-02-21,20.219999313354492
2018-02-22,20.059999465942383
2018-02-23,20.32200050354004
2018-02-26,20.516000747680664
2018-02-27,20.3799991607666
2018-02-28,20.222000122070312
2018-03-01,19.860000610351562
2018-03-02,19.860000610351562
2018-03-05,20.31800079345703
2018-03-06,20.360000610351562
2018-03-07,20.415000915527344
2018-03-08,20.530000686645508
2018-03-09,20.670000076293945
2018-03-12,20.700000762939453
2018-03-13,20.579999923706055
2018-03-14,20.628000259399414
2018-03-15,20.520999908447266
2018-03-16,20.559999465942383
2018-03-19,20.209999084472656
2018-03-20,20.28499984741211
2018-03-21,20.239999771118164
2018-03-22,19.790000915527344
2018-03-23,19.350000381469727
2018-03-26,19.698999404907227
2018-03-27,19.444000244140625
2018-03-28,19.59000015258789
2018-03-29,19.59000015258789
2018-04-02,19.312000274658203
2018-04-03,19.200000762939453
2018-04-04,19.709999084472656
2018-04-05,19.58799934387207
2018-04-06,19.3439998626709
2018-04-09,19.577999114990234
2018-04-10,19.6299991607666
2018-04-11,19.631999969482422
2018-04-12,19.559999465942383
2018-04-13,19.6299991607666
2018-04-16,19.6299991607666
2018-04-17,19.75
2018-04-18,19.854999542236328
2018-04-19,19.84000015258789
2018-04-20,19.420000076293945
2018-04-23,19.410999298095703
2018-04-24,19.15999984741211
2018-04-25,19.149999618530273
2018-04-26,19.56999969482422
2018-04-27,19.690000534057617
2018-04-30,19.520999908447266
2018-05-01,19.6299991607666
2018-05-02,19.764999389648438
2018-05-03,19.540000915527344
2018-05-04,19.552000045776367
2018-05-07,19.75
2018-05-08,19.6200008392334
2018-05-09,19.7549991607666
2018-05-10,19.920000076293945
2018-05-11,20.018999099731445
2018-05-14,20.26099967956543
2018-05-15,19.8700008392334
2018-05-16,20.118999481201172
2018-05-17,20.142000198364258
2018-05-18,20.222999572753906
2018-05-21,20.139999389648438
2018-05-22,20.1299991607666
2018-05-23,20.111000061035156
2018-05-24,20.239999771118164
2018-05-25,20.34000015258789
2018-05-29,19.969999313354492
2018-05-30,20.459999084472656
2018-05-31,20.371999740600586
2018-06-01,20.559999465942383
2018-06-04,20.55299949645996
2018-06-05,20.579999923706055
2018-06-06,20.674999237060547
2018-06-07,20.6299991607666
2018-06-08,20.698999404907227
2018-06-11,20.875
2018-06-12,20.920000076293945
2018-06-13,20.920000076293945
2018-06-14,21.055999755859375
2018-06-15,21.020999908447266
2018-06-18,20.989999771118164
2018-06-19,20.920000076293945
2018-06-20,21.06599998474121
2018-06-21,21.024999618530273
2018-06-22,21.03499984741211
2018-06-25,20.73900032043457
2018-06-26,20.8799991607666
2018-06-27,20.670000076293945
2018-06-28,20.540000915527344
2018-06-29,20.79599952697754
2018-07-02,20.729999542236328
2018-07-03,20.742000579833984
2018-07-05,20.78499984741211
2018-07-06,21.350000381469727
2018-07-09,21.549999237060547
2018-07-10,21.344999313354492
2018-07-11,21.25
2018-07-12,21.549999237060547
2018-07-13,21.549999237060547
2018-07-16,21.507999420166016
2018-07-17,21.65999984741211
2018-07-18,21.604999542236328
2018-07-19,21.670000076293945
2018-07-20,21.645000457763672
2018-07-23,21.579999923706055
2018-07-24,21.54400062561035
2018-07-25,21.6299991607666
2018-07-26,21.516000747680664
2018-07-27,21.2450008392334
2018-07-30,21.059999465942383
2018-07-31,21.34000015258789
2018-08-01,21.270000457763672
2018-08-02,21.555999755859375
2018-08-03,21.565000534057617
2018-08-06,21.454999923706055
2018-08-07,21.437999725341797
2018-08-08,21.378000259399414
2018-08-09,21.308000564575195
2018-08-10,21.18600082397461
2018-08-13,21.139999389648438
2018-08-14,21.27400016784668
2018-08-15,20.902000427246094
2018-08-16,21.1200008392334
2018-08-17,21.354999542236328
2018-08-20,21.3799991607666
2018-08-21,21.570999145507812
2018-08-22,21.732999801635742
2018-08-23,21.700000762939453
2018-08-24,21.829999923706055
2018-08-27,22.1299991607666
2018-08-28,22.05299949645996
2018-08-29,22.253000259399414
2018-08-30,22.29599952697754
2018-08-31,22.274999618530273
2018-09-04,22.091999053955078
2018-09-05,22.0049991607666
2018-09-06,21.760000228881836
2018-09-07,21.83300018310547
2018-09-10,21.83300018310547
2018-09-11,21.91699981689453
2018-09-12,22.110000610351562
2018-09-13,22.34000015258789
2018-09-14,22.152999877929688
2018-09-17,22.020000457763672
2018-09-18,22.115999221801758
2018-09-19,21.944000244140625
2018-09-20,21.979999542236328
2018-09-21,22.06999969482422
2018-09-24,22.231000900268555
2018-09-25,22.399999618530273
2018-09-26,22.450000762939453
2018-09-27,22.57699966430664
2018-09-28,22.579999923706055
2018-10-01,22.594999313354492
2018-10-02,22.243000030517578
2018-10-03,22.391000747680664
2018-10-04,21.799999237060547
2018-10-05,21.540000915527344
2018-10-08,21.43000030517578
2018-10-09,21.466999053955078
2018-10-10,21.200000762939453
2018-10-11,20.40999984741211
2018-10-12,20.687000274658203
2018-10-15,20.604999542236328
2018-10-16,21.21299934387207
2018-10-17,21.0
2018-10-18,21.0
2018-10-19,20.738000869750977
2018-10-22,20.531999588012695
2018-10-23,20.327999114990234
2018-10-24,19.639999389648438
2018-10-25,19.57699966430664
2018-10-26,19.440000534057617
2018-10-29,19.25
2018-10-30,19.445999145507812
2018-10-31,19.711000442504883
2018-11-01,19.711000442504883
2018-11-02,20.107999801635742
2018-11-05,20.18000030517578
2018-11-06,20.277000427246094
2018-11-07,20.750999450683594
2018-11-08,20.69099998474121
2018-11-09,20.489999771118164
2018-11-12,20.0
2018-11-13,19.729999542236328
2018-11-14,19.75
2018-11-15,19.760000228881836
2018-11-16,20.106000900268555
2018-11-19,19.679000854492188
2018-11-20,19.79199981689453
2018-11-21,19.56999969482422
2018-11-23,19.8700008392334
2018-11-26,19.959999084472656
2018-11-27,19.920000076293945
2018-11-28,20.149999618530273
2018-11-29,20.5
2018-11-30,20.5
2018-12-03,20.885000228881836
2018-12-04,21.176000595092773
2018-12-06,20.34000015258789
2018-12-07,20.0
2018-12-10,19.79199981689453
2018-12-11,19.79199981689453
2018-12-12,20.312999725341797
2018-12-13,20.100000381469727
2018-12-14,19.68000030517578
2018-12-17,19.389999389648438
2018-12-18,19.424999237060547
2018-12-19,19.145999908447266
2018-12-20,18.725000381469727
2018-12-21,18.639999389648438
2018-12-24,18.1299991607666
2018-12-26,18.760000228881836
2018-12-27,18.68000030517578
2018-12-28,18.965999603271484
2018-12-31,18.972999572753906
2019-01-02,18.774999618530273
2019-01-03,18.73900032043457
2019-01-04,19.389999389648438
2019-01-07,19.736000061035156
2019-01-08,19.761999130249023
2019-01-09,20.086000442504883
2019-01-10,20.100000381469727
2019-01-11,20.010000228881836
2019-01-14,20.010000228881836
2019-01-15,20.290000915527344
2019-01-16,20.312999725341797
2019-01-17,20.2810001373291
2019-01-18,20.649999618530273
2019-01-22,20.41200065612793
2019-01-23,20.399999618530273
2019-01-24,20.399999618530273
2019-01-25,20.690000534057617
2019-01-28,20.40999984741211
2019-01-29,20.40999984741211
2019-01-30,20.649999618530273
2019-01-31,20.780000686645508
2019-02-01,20.84000015258789
2019-02-04,21.04800033569336
2019-02-05,20.981000900268555
2019-02-06,21.02400016784668
2019-02-07,20.781999588012695
2019-02-08,20.860000610351562
2019-02-11,20.885000228881836
2019-02-12,21.1299991607666
2019-02-13,21.150999069213867
2019-02-14,21.29800033569336
2019-02-15,21.3799991607666
2019-02-19,21.405000686645508
2019-02-20,21.405000686645508
2019-02-21,21.32699966430664
2019-02-22,21.261999130249023
2019-02-25,21.48900032043457
2019-02-26,21.530000686645508
2019-02-27,21.510000228881836
2019-02-28,21.5
2019-03-01,21.75
2019-03-04,21.52899932861328
2019-03-05,21.677000045776367
2019-03-06,21.25
2019-03-07,21.100000381469727
2019-03-08,20.75
2019-03-11,21.229999542236328
2019-03-12,21.485000610351562
2019-03-13,21.757999420166016
2019-03-14,21.559999465942383
2019-03-15,21.864999771118164
2019-03-18,21.70199966430664
2019-03-19,21.825000762939453
2019-03-20,21.690000534057617
2019-03-21,21.700000762939453
2019-03-22,21.399999618530273
2019-03-25,21.37700080871582
2019-03-26,21.399999618530273
2019-03-27,21.327999114990234
2019-03-28,21.19499969482422
2019-03-29,21.468000411987305
2019-04-01,21.459999084472656
2019-04-02,21.593000411987305
2019-04-03,21.600000381469727
2019-04-04,21.36199951171875
2019-04-05,21.518999099731445
2019-04-08,21.479999542236328
2019-04-09,21.406999588012695
2019-04-10,21.527000427246094
2019-04-11,21.299999237060547
2019-04-12,21.2450008392334
2019-04-15,21.374000549316406
2019-04-16,21.142000198364258
2019-04-17,20.218000411987305
2019-04-18,20.04400062561035
2019-04-22,20.15999984741211
2019-04-23,20.511999130249023
2019-04-24,20.42300033569336
2019-04-25,20.440000534057617
2019-04-26,20.70400047302246
2019-04-29,20.649999618530273
2019-04-30,20.677000045776367
2019-05-01,20.582000732421875
2019-05-02,20.68000030517578
2019-05-03,20.850000381469727
2019-05-06,20.989999771118164
2019-05-07,20.829999923706055
2019-05-08,20.676000595092773
2019-05-09,20.68199920654297
2019-05-10,20.649999618530273
2019-05-13,20.170000076293945
2019-05-14,20.36199951171875
2019-05-15,20.44700050354004
2019-05-16,20.531999588012695
2019-05-17,20.597000122070312
2019-05-20,20.320999145507812
2019-05-21,20.469999313354492
2019-05-22,20.520000457763672
2019-05-23,20.329999923706055
2019-05-24,20.479999542236328
2019-05-28,20.628000259399414
2019-05-29,20.399999618530273
2019-05-30,20.219999313354492
2019-05-31,20.24799919128418
2019-06-03,20.371000289916992
2019-06-04,20.399999618530273
2019-06-05,20.545000076293945
2019-06-06,20.545000076293945
2019-06-07,20.83799934387207
2019-06-10,21.020000457763672
2019-06-11,20.93000030517578
2019-06-12,20.979999542236328
2019-06-13,20.93000030517578
2019-06-14,20.889999389648438
2019-06-17,21.190000534057617
2019-06-18,21.450000762939453
2019-06-19,21.40399932861328
2019-06-20,21.790000915527344
2019-06-21,21.57699966430664
2019-06-24,21.34000015258789
2019-06-25,21.27400016784668
2019-06-26,20.979999542236328
2019-06-27,21.114999771118164
2019-06-28,21.27199935913086
2019-07-01,21.523000717163086
2019-07-02,21.579999923706055
2019-07-03,21.738000869750977
2019-07-05,21.549999237060547
2019-07-08,21.3799991607666
2019-07-09,21.31800079345703
2019-07-10,21.586999893188477
2019-07-11,21.450000762939453
2019-07-12,21.309999465942383
2019-07-15,21.360000610351562
2019-07-16,21.191999435424805
2019-07-17,21.40999984741211
2019-07-18,21.20800018310547
2019-07-19,21.510000228881836
2019-07-22,21.350000381469727
2019-07-23,21.440000534057617
2019-07-24,21.549999237060547
2019-07-25,21.350000381469727
2019-07-26,21.38599967956543
2019-07-29,21.312000274658203
2019-07-30,21.312000274658203
2019-07-31,21.566999435424805
2019-08-01,21.5
2019-08-02,21.148000717163086
2019-08-05,20.841999053955078
2019-08-06,20.97599983215332
2019-08-07,20.981000900268555
2019-08-08,21.549999237060547
2019-08-09,21.424999237060547
2019-08-12,21.415000915527344
2019-08-13,21.280000686645508
2019-08-14,20.920000076293945
2019-08-15,21.200000762939453
2019-08-16,21.381999969482422
2019-08-19,21.382999420166016
2019-08-20,21.610000610351562
2019-08-21,21.618000030517578
2019-08-22,21.489999771118164
2019-08-23,21.450000762939453
2019-08-26,21.22100067138672
2019-08-27,21.350000381469727
2019-08-28,21.149999618530273
2019-08-29,21.391000747680664
2019-08-30,21.391000747680664
2019-09-03,21.290000915527344
2019-09-04,21.270000457763672
2019-09-05,21.270000457763672
2019-09-06,21.459999084472656
2019-09-09,21.200000762939453
2019-09-10,21.030000686645508
2019-09-11,21.170000076293945
2019-09-12,21.607999801635742
2019-09-13,21.485000610351562
2019-09-16,21.291000366210938
2019-09-17,21.46299934387207
2019-09-18,21.31999969482422
2019-09-19,21.57200050354004
2019-09-20,21.75
2019-09-23,21.674999237060547
2019-09-24,21.517000198364258
2019-09-25,21.517000198364258
2019-09-26,21.525999069213867
2019-09-27,21.520000457763672
2019-09-30,21.260000228881836
2019-10-01,21.200000762939453
2019-10-02,20.93199920654297
2019-10-03,21.13599967956543
2019-10-04,21.177000045776367
2019-10-07,21.39900016784668
2019-10-08,21.033000946044922
2019-10-09,21.273000717163086
2019-10-10,21.042999267578125
2019-10-11,21.354999542236328
2019-10-14,21.354999542236328
2019-10-15,21.534000396728516
2019-10-16,21.510000228881836
2019-10-17,21.753000259399414
2019-10-18,21.739999771118164
2019-10-21,21.790000915527344
2019-10-22,21.989999771118164
2019-10-23,21.917999267578125
2019-10-24,21.937999725341797
2019-10-25,22.079999923706055
2019-10-28,22.29199981689453
2019-10-29,22.469999313354492
2019-10-30,22.545000076293945
2019-10-31,22.510000228881836
2019-11-01,23.0
2019-11-04,22.75
2019-11-05,22.635000228881836
2019-11-06,22.61400032043457
2019-11-07,22.709999084472656
2019-11-08,22.8799991607666
2019-11-11,22.860000610351562
2019-11-12,22.968000411987305
2019-11-13,23.0
2019-11-14,22.739999771118164
2019-11-15,23.100000381469727
2019-11-18,23.315000534057617
2019-11-19,23.238000869750977
2019-11-20,23.28499984741211
2019-11-21,23.149999618530273
2019-11-22,23.25
2019-11-25,23.594999313354492
2019-11-26,23.7549991607666
2019-11-27,23.850000381469727
2019-11-29,23.729999542236328
2019-12-02,23.59000015258789
2019-12-03,23.565000534057617
2019-12-04,23.815000534057617
2019-12-05,23.684999465942383
2019-12-06,23.950000762939453
2019-12-09,23.51799964904785
2019-12-10,23.5
2019-12-11,23.469999313354492
2019-12-12,23.53499984741211
2019-12-13,23.760000228881836
2019-12-16,23.649999618530273
2019-12-17,23.68000030517578
2019-12-18,23.614999771118164
2019-12-19,23.742000579833984
2019-12-20,23.899999618530273
2019-12-23,23.895000457763672
2019-12-24,24.020000457763672
2019-12-26,23.881999969482422
2019-12-27,23.950000762939453
2019-12-30,23.64299964904785
2019-12-31,23.559999465942383
2020-01-02,23.665000915527344
2020-01-03,23.55500030517578
2020-01-06,23.565000534057617
2020-01-07,23.650999069213867
2020-01-08,23.76300048828125
2020-01-09,23.924999237060547
2020-01-10,24.010000228881836
2020-01-13,23.915000915527344
2020-01-14,23.959999084472656
2020-01-15,23.993000030517578
2020-01-16,24.200000762939453
2020-01-17,24.104999542236328
2020-01-21,24.260000228881836
2020-01-22,24.375
2020-01-23,24.239999771118164
2020-01-24,23.799999237060547
2020-01-27,23.697999954223633
2020-01-28,23.81999969482422
2020-01-29,24.079999923706055
2020-01-30,23.63599967956543
2020-01-31,23.416000366210938
2020-02-03,23.58300018310547
2020-02-04,24.040000915527344
2020-02-05,24.57900047302246
