,BMRC
2000-04-06,5.161323070526123
2000-04-07,5.161323070526123
2000-04-10,5.130230903625488
2000-04-11,5.161323070526123
2000-04-12,5.161323070526123
2000-04-13,5.099139213562012
2000-04-14,5.0680460929870605
2000-04-17,5.0680460929870605
2000-04-18,5.0680460929870605
2000-04-19,5.354094982147217
2000-04-20,5.484683036804199
2000-04-24,5.288802146911621
2000-04-25,5.288802146911621
2000-04-26,5.419388771057129
2000-04-27,5.223507881164551
2000-04-28,5.354094982147217
2000-05-01,5.288802146911621
2000-05-02,5.288802146911621
2000-05-03,5.321448802947998
2000-05-04,5.321448802947998
2000-05-05,5.288802146911621
2000-05-08,5.288802146911621
2000-05-09,5.288802146911621
2000-05-10,5.452035903930664
2000-05-11,5.452035903930664
2000-05-12,5.321448802947998
2000-05-15,5.354094982147217
2000-05-16,5.354094982147217
2000-05-17,5.354094982147217
2000-05-18,5.354094982147217
2000-05-19,5.713212013244629
2000-05-22,5.713212013244629
2000-05-23,5.713212013244629
2000-05-24,5.419388771057129
2000-05-25,5.419388771057129
2000-05-26,5.419388771057129
2000-05-30,5.419388771057129
2000-05-31,5.419388771057129
2000-06-01,5.745859146118164
2000-06-02,5.876445770263672
2000-06-05,5.876445770263672
2000-06-06,6.007033824920654
2000-06-07,6.007033824920654
2000-06-08,5.941740036010742
2000-06-09,5.941740036010742
2000-06-12,5.941740036010742
2000-06-13,5.549976825714111
2000-06-14,5.549976825714111
2000-06-15,5.549976825714111
2000-06-16,5.549976825714111
2000-06-19,5.549976825714111
2000-06-20,5.549976825714111
2000-06-21,5.876445770263672
2000-06-22,5.876445770263672
2000-06-23,5.876445770263672
2000-06-26,5.549976825714111
2000-06-27,5.549976825714111
2000-06-28,5.5826239585876465
2000-06-29,5.5826239585876465
2000-06-30,5.549976825714111
2000-07-03,5.549976825714111
2000-07-05,5.484683036804199
2000-07-06,5.484683036804199
2000-07-07,5.354094982147217
2000-07-10,5.713212013244629
2000-07-11,5.354094982147217
2000-07-12,5.354094982147217
2000-07-13,5.354094982147217
2000-07-14,5.484683036804199
2000-07-17,5.615271091461182
2000-07-18,5.876445770263672
2000-07-19,5.876445770263672
2000-07-20,5.876445770263672
2000-07-21,5.876445770263672
2000-07-24,5.876445770263672
2000-07-25,5.876445770263672
2000-07-26,5.876445770263672
2000-07-27,5.713212013244629
2000-07-28,5.713212013244629
2000-07-31,5.713212013244629
2000-08-01,5.713212013244629
2000-08-02,5.713212013244629
2000-08-03,5.713212013244629
2000-08-04,5.713212013244629
2000-08-07,5.713212013244629
2000-08-08,5.713212013244629
2000-08-09,5.713212013244629
2000-08-10,5.713212013244629
2000-08-11,5.713212013244629
2000-08-14,5.876445770263672
2000-08-15,5.680564880371094
2000-08-16,5.680564880371094
2000-08-17,5.680564880371094
2000-08-18,5.680564880371094
2000-08-21,5.680564880371094
2000-08-22,5.484683036804199
2000-08-23,5.288802146911621
2000-08-24,5.288802146911621
2000-08-25,5.288802146911621
2000-08-28,5.288802146911621
2000-08-29,5.288802146911621
2000-08-30,5.680564880371094
2000-08-31,5.680564880371094
2000-09-01,5.680564880371094
2000-09-05,5.680564880371094
2000-09-06,5.778504848480225
2000-09-07,5.778504848480225
2000-09-08,5.680564880371094
2000-09-11,5.549976825714111
2000-09-12,5.745859146118164
2000-09-13,5.745859146118164
2000-09-14,5.713212013244629
2000-09-15,5.517330169677734
2000-09-18,5.517330169677734
2000-09-19,5.517330169677734
2000-09-20,5.517330169677734
2000-09-21,5.517330169677734
2000-09-22,5.729535102844238
2000-09-25,5.729535102844238
2000-09-26,5.729535102844238
2000-09-27,5.729535102844238
2000-09-28,5.729535102844238
2000-09-29,5.484683036804199
2000-10-02,5.484683036804199
2000-10-03,5.549976825714111
2000-10-04,5.5826239585876465
2000-10-05,5.5826239585876465
2000-10-06,5.452035903930664
2000-10-09,5.549976825714111
2000-10-10,5.452035903930664
2000-10-11,5.484683036804199
2000-10-12,5.484683036804199
2000-10-13,5.5826239585876465
2000-10-16,5.517330169677734
2000-10-17,5.517330169677734
2000-10-18,5.745859146118164
2000-10-19,5.778504848480225
2000-10-20,6.007033824920654
2000-10-23,5.974387168884277
2000-10-24,5.974387168884277
2000-10-25,5.974387168884277
2000-10-26,5.974387168884277
2000-10-27,5.778504848480225
2000-10-30,5.549976825714111
2000-10-31,5.680564880371094
2000-11-01,5.680564880371094
2000-11-02,5.745859146118164
2000-11-03,5.909092903137207
2000-11-06,5.876445770263672
2000-11-07,5.680564880371094
2000-11-08,5.941740036010742
2000-11-09,5.778504848480225
2000-11-10,5.909092903137207
2000-11-13,5.909092903137207
2000-11-14,5.909092903137207
2000-11-15,5.680564880371094
2000-11-16,5.680564880371094
2000-11-17,5.680564880371094
2000-11-20,5.713212013244629
2000-11-21,5.713212013244629
2000-11-22,5.713212013244629
2000-11-24,5.713212013244629
2000-11-27,5.713212013244629
2000-11-28,5.631594181060791
2000-11-29,5.778504848480225
2000-11-30,5.81115198135376
2000-12-01,5.778504848480225
2000-12-04,5.745859146118164
2000-12-05,5.745859146118164
2000-12-06,5.745859146118164
2000-12-07,5.713212013244629
2000-12-08,5.5826239585876465
2000-12-11,5.5826239585876465
2000-12-12,5.615271091461182
2000-12-13,5.615271091461182
2000-12-14,5.680564880371094
2000-12-15,5.745859146118164
2000-12-18,5.713212013244629
2000-12-19,5.664240837097168
2000-12-20,5.680564880371094
2000-12-21,5.680564880371094
2000-12-22,5.745859146118164
2000-12-26,5.745859146118164
2000-12-27,5.680564880371094
2000-12-28,5.680564880371094
2000-12-29,5.778504848480225
2001-01-02,5.680564880371094
2001-01-03,5.745859146118164
2001-01-04,5.680564880371094
2001-01-05,5.680564880371094
2001-01-08,5.647918224334717
2001-01-09,5.647918224334717
2001-01-10,5.647918224334717
2001-01-11,5.745859146118164
2001-01-12,5.680564880371094
2001-01-16,5.81115198135376
2001-01-17,5.81115198135376
2001-01-18,5.81115198135376
2001-01-19,5.81115198135376
2001-01-22,5.745859146118164
2001-01-23,5.745859146118164
2001-01-24,5.745859146118164
2001-01-25,5.745859146118164
2001-01-26,5.745859146118164
2001-01-29,5.745859146118164
2001-01-30,5.876445770263672
2001-01-31,5.876445770263672
2001-02-01,5.941740036010742
2001-02-02,6.137621879577637
2001-02-05,6.137621879577637
2001-02-06,6.007033824920654
2001-02-07,6.007033824920654
2001-02-08,5.876445770263672
2001-02-09,5.843799114227295
2001-02-12,5.974387168884277
2001-02-13,5.8274760246276855
2001-02-14,5.79482889175415
2001-02-15,5.79482889175415
2001-02-16,5.909092903137207
2001-02-20,5.778504848480225
2001-02-21,6.268208980560303
2001-02-22,5.876445770263672
2001-02-23,5.876445770263672
2001-02-26,6.202915191650391
2001-02-27,5.909092903137207
2001-02-28,5.876445770263672
2001-03-01,5.876445770263672
2001-03-02,5.909092903137207
2001-03-05,6.007033824920654
2001-03-06,6.007033824920654
2001-03-07,6.007033824920654
2001-03-08,6.007033824920654
2001-03-09,5.941740036010742
2001-03-12,5.941740036010742
2001-03-13,6.137621879577637
2001-03-14,6.137621879577637
2001-03-15,6.007033824920654
2001-03-16,6.007033824920654
2001-03-19,5.941740036010742
2001-03-20,6.007033824920654
2001-03-21,5.941740036010742
2001-03-22,5.876445770263672
2001-03-23,5.876445770263672
2001-03-26,5.615271091461182
2001-03-27,5.745859146118164
2001-03-28,5.615271091461182
2001-03-29,5.745859146118164
2001-03-30,5.745859146118164
2001-04-02,5.647918224334717
2001-04-03,5.647918224334717
2001-04-04,5.484683036804199
2001-04-05,5.941740036010742
2001-04-06,5.484683036804199
2001-04-09,5.484683036804199
2001-04-10,5.518636226654053
2001-04-11,5.745859146118164
2001-04-12,5.450729846954346
2001-04-16,5.659670829772949
2001-04-17,5.6622819900512695
2001-04-18,5.288802146911621
2001-04-19,5.758916854858398
2001-04-20,5.758916854858398
2001-04-23,5.621799945831299
2001-04-24,5.621799945831299
2001-04-25,5.484683036804199
2001-04-26,6.019440174102783
2001-04-27,6.019440174102783
2001-04-30,5.512106895446777
2001-05-01,5.512106895446777
2001-05-02,5.553242206573486
2001-05-03,5.553242206573486
2001-05-04,5.553242206573486
2001-05-07,5.498394966125488
2001-05-08,5.621799945831299
2001-05-09,5.621799945831299
2001-05-10,5.621799945831299
2001-05-11,5.52581787109375
2001-05-14,5.498394966125488
2001-05-15,5.758916854858398
2001-05-16,5.690359115600586
2001-05-17,5.608088970184326
2001-05-18,5.758916854858398
2001-05-21,5.690359115600586
2001-05-22,5.498394966125488
2001-05-23,5.498394966125488
2001-05-24,5.539529800415039
2001-05-25,5.539529800415039
2001-05-29,5.758916854858398
2001-05-30,5.52581787109375
2001-05-31,5.621799945831299
2001-06-01,5.8274760246276855
2001-06-04,5.882322788238525
2001-06-05,5.937170028686523
2001-06-06,5.937170028686523
2001-06-07,5.937170028686523
2001-06-08,5.937170028686523
2001-06-11,5.841187953948975
2001-06-12,5.8274760246276855
2001-06-13,5.8274760246276855
2001-06-14,5.8274760246276855
2001-06-15,6.033151149749756
2001-06-18,5.964592933654785
2001-06-19,5.8274760246276855
2001-06-20,5.8274760246276855
2001-06-21,5.896033763885498
2001-06-22,6.033151149749756
2001-06-25,5.8274760246276855
2001-06-26,5.8274760246276855
2001-06-27,5.896033763885498
2001-06-28,6.238827228546143
2001-06-29,6.238827228546143
2001-07-02,6.3073859214782715
2001-07-03,6.225114822387695
2001-07-05,6.3073859214782715
2001-07-06,6.3073859214782715
2001-07-09,6.444502830505371
2001-07-10,6.170269012451172
2001-07-11,6.170269012451172
2001-07-12,6.444502830505371
2001-07-13,6.3485212326049805
2001-07-16,6.7187371253967285
2001-07-17,6.444502830505371
2001-07-18,6.855854034423828
2001-07-19,6.855854034423828
2001-07-20,6.321096897125244
2001-07-23,6.513061046600342
2001-07-24,6.513061046600342
2001-07-25,6.513061046600342
2001-07-26,6.3073859214782715
2001-07-27,6.3073859214782715
2001-07-30,6.3073859214782715
2001-07-31,6.513061046600342
2001-08-01,6.513061046600342
2001-08-02,6.513061046600342
2001-08-03,6.513061046600342
2001-08-06,6.444502830505371
2001-08-07,6.444502830505371
2001-08-08,6.444502830505371
2001-08-09,6.444502830505371
2001-08-10,6.375944137573242
2001-08-13,6.375944137573242
2001-08-14,6.39788293838501
2001-08-15,6.375944137573242
2001-08-16,6.375944137573242
2001-08-17,6.3485212326049805
2001-08-20,6.4088521003723145
2001-08-21,6.4088521003723145
2001-08-22,6.4088521003723145
2001-08-23,6.4088521003723145
2001-08-24,6.4088521003723145
2001-08-27,6.3485212326049805
2001-08-28,6.3485212326049805
2001-08-29,6.3485212326049805
2001-08-30,6.513061046600342
2001-08-31,6.3485212326049805
2001-09-04,6.3485212326049805
2001-09-05,6.3485212326049805
2001-09-06,6.3485212326049805
2001-09-07,6.362232208251953
2001-09-10,6.389656066894531
2001-09-17,6.3073859214782715
2001-09-18,6.458213806152344
2001-09-19,6.334808826446533
2001-09-20,6.334808826446533
2001-09-21,6.258022785186768
2001-09-24,6.258022785186768
2001-09-25,6.258022785186768
2001-09-26,6.258022785186768
2001-09-27,6.170269012451172
2001-09-28,6.197691917419434
2001-10-01,6.197691917419434
2001-10-02,6.197691917419434
2001-10-03,6.197691917419434
2001-10-04,6.197691917419434
2001-10-05,6.197691917419434
2001-10-08,5.896033763885498
2001-10-09,5.923458099365234
2001-10-10,5.964592933654785
2001-10-11,6.033151149749756
2001-10-12,6.005727767944336
2001-10-15,6.033151149749756
2001-10-16,6.101709842681885
2001-10-17,6.444502830505371
2001-10-18,6.170269012451172
2001-10-19,6.170269012451172
2001-10-22,6.170269012451172
2001-10-23,6.266251087188721
2001-10-24,6.238827228546143
2001-10-25,6.170269012451172
2001-10-26,6.197691917419434
2001-10-29,6.197691917419434
2001-10-30,6.197691917419434
2001-10-31,6.197691917419434
2001-11-01,6.375944137573242
2001-11-02,6.375944137573242
2001-11-05,6.375944137573242
2001-11-06,6.375944137573242
2001-11-07,6.375944137573242
2001-11-08,6.375944137573242
2001-11-09,6.375944137573242
2001-11-12,6.375944137573242
2001-11-13,6.375944137573242
2001-11-14,6.375944137573242
2001-11-15,6.375944137573242
2001-11-16,6.170269012451172
2001-11-19,6.170269012451172
2001-11-20,6.170269012451172
2001-11-21,6.170269012451172
2001-11-23,6.170269012451172
2001-11-26,6.513061046600342
2001-11-27,6.513061046600342
2001-11-28,6.1839799880981445
2001-11-29,6.444502830505371
2001-11-30,6.444502830505371
2001-12-03,6.3073859214782715
2001-12-04,6.3073859214782715
2001-12-05,6.3073859214782715
2001-12-06,6.329323768615723
2001-12-07,6.444502830505371
2001-12-10,6.375944137573242
2001-12-11,6.321096897125244
2001-12-12,6.321096897125244
2001-12-13,6.375944137573242
2001-12-14,6.444502830505371
2001-12-17,6.444502830505371
2001-12-18,6.444502830505371
2001-12-19,6.375944137573242
2001-12-20,6.334808826446533
2001-12-21,6.334808826446533
2001-12-24,6.3073859214782715
2001-12-26,6.3073859214782715
2001-12-27,6.334808826446533
2001-12-28,6.375944137573242
2001-12-31,6.3073859214782715
2002-01-02,6.334808826446533
2002-01-03,6.321096897125244
2002-01-04,6.499350070953369
2002-01-07,6.548711776733398
2002-01-08,6.855854034423828
2002-01-09,6.855854034423828
2002-01-10,6.855854034423828
2002-01-11,6.855854034423828
2002-01-14,6.650177955627441
2002-01-15,6.650177955627441
2002-01-16,6.650177955627441
2002-01-17,6.650177955627441
2002-01-18,6.650177955627441
2002-01-22,7.047818183898926
2002-01-23,7.047818183898926
2002-01-24,6.855854034423828
2002-01-25,7.184935092926025
2002-01-28,7.061530113220215
2002-01-29,7.0752410888671875
2002-01-30,7.116375923156738
2002-01-31,7.116375923156738
2002-02-01,7.077983856201172
2002-02-04,6.965548038482666
2002-02-05,6.965548038482666
2002-02-06,6.965548038482666
2002-02-07,7.006682872772217
2002-02-08,7.006682872772217
2002-02-11,7.1986470222473145
2002-02-12,7.212357997894287
2002-02-13,7.1986470222473145
2002-02-14,6.992970943450928
2002-02-15,7.0341057777404785
2002-02-19,7.0341057777404785
2002-02-20,6.965548038482666
2002-02-21,7.1986470222473145
2002-02-22,7.061530113220215
2002-02-25,7.061530113220215
2002-02-26,7.061530113220215
2002-02-27,7.061530113220215
2002-02-28,6.979259014129639
2002-03-01,7.130087852478027
2002-03-04,6.992970943450928
2002-03-05,6.992970943450928
2002-03-06,6.992970943450928
2002-03-07,6.992970943450928
2002-03-08,7.0203938484191895
2002-03-11,7.02587890625
2002-03-12,6.992970943450928
2002-03-13,7.0203938484191895
2002-03-14,6.992970943450928
2002-03-15,6.992970943450928
2002-03-18,6.992970943450928
2002-03-19,6.992970943450928
2002-03-20,6.992970943450928
2002-03-21,6.992970943450928
2002-03-22,7.102664947509766
2002-03-25,7.102664947509766
2002-03-26,7.187676906585693
2002-03-27,7.187676906585693
2002-03-28,7.267205238342285
2002-04-01,7.226069927215576
2002-04-02,7.280917167663574
2002-04-03,7.280917167663574
2002-04-04,7.267205238342285
2002-04-05,7.130087852478027
2002-04-08,7.130087852478027
2002-04-09,7.157512187957764
2002-04-10,7.280917167663574
2002-04-11,7.184935092926025
2002-04-12,7.231554985046387
2002-04-15,7.418034076690674
2002-04-16,7.555150985717773
2002-04-17,7.555150985717773
2002-04-18,7.616168022155762
2002-04-19,7.486592769622803
2002-04-22,8.638376235961914
2002-04-23,8.35042953491211
2002-04-24,8.206457138061523
2002-04-25,8.206457138061523
2002-04-26,8.551992416381836
2002-04-29,8.35042953491211
2002-04-30,8.076882362365723
2002-05-01,8.076882362365723
2002-05-02,8.13447093963623
2002-05-03,8.13447093963623
2002-05-06,8.13447093963623
2002-05-07,8.13447093963623
2002-05-08,8.13447093963623
2002-05-09,8.321636199951172
2002-05-10,8.287081718444824
2002-05-13,8.287081718444824
2002-05-14,8.287081718444824
2002-05-15,8.287081718444824
2002-05-16,8.287081718444824
2002-05-17,8.35042953491211
2002-05-20,8.347551345825195
2002-05-21,8.287081718444824
2002-05-22,8.278444290161133
2002-05-23,8.13447093963623
2002-05-24,8.120073318481445
2002-05-28,7.898355007171631
2002-05-29,7.832128047943115
2002-05-30,7.832128047943115
2002-05-31,7.918510913848877
2002-06-03,7.918510913848877
2002-06-04,7.947306156158447
2002-06-05,7.961702823638916
2002-06-06,7.961702823638916
2002-06-07,7.961702823638916
2002-06-10,7.961702823638916
2002-06-11,7.961702823638916
2002-06-12,7.961702823638916
2002-06-13,7.961702823638916
2002-06-14,7.961702823638916
2002-06-17,8.022171974182129
2002-06-18,8.022171974182129
2002-06-19,8.039448738098145
2002-06-20,8.189180374145508
2002-06-21,8.189180374145508
2002-06-24,7.990498065948486
2002-06-25,7.961702823638916
2002-06-26,8.004895210266113
2002-06-27,8.004895210266113
2002-06-28,8.076882362365723
2002-07-01,8.35042953491211
2002-07-02,8.347551345825195
2002-07-03,8.079760551452637
2002-07-05,8.079760551452637
2002-07-08,8.079760551452637
2002-07-09,8.35042953491211
2002-07-10,8.079760551452637
2002-07-11,8.062483787536621
2002-07-12,7.990498065948486
2002-07-15,8.33603286743164
2002-07-16,7.990498065948486
2002-07-17,7.990498065948486
2002-07-18,7.990498065948486
2002-07-19,7.976099967956543
2002-07-22,7.947306156158447
2002-07-23,7.486592769622803
2002-07-24,7.630565166473389
2002-07-25,7.558578968048096
2002-07-26,7.3714141845703125
2002-07-29,7.486592769622803
2002-07-30,7.486592769622803
2002-07-31,7.918510913848877
2002-08-01,7.486592769622803
2002-08-02,7.486592769622803
2002-08-05,7.486592769622803
2002-08-06,7.486592769622803
2002-08-07,7.486592769622803
2002-08-08,7.486592769622803
2002-08-09,7.486592769622803
2002-08-12,7.486592769622803
2002-08-13,7.601770877838135
2002-08-14,7.601770877838135
2002-08-15,7.601770877838135
2002-08-16,7.601770877838135
2002-08-19,7.760140895843506
2002-08-20,7.760140895843506
2002-08-21,7.976099967956543
2002-08-22,8.062483787536621
2002-08-23,8.062483787536621
2002-08-26,8.120073318481445
2002-08-27,8.278444290161133
2002-08-28,8.062483787536621
2002-08-29,8.35042953491211
2002-08-30,8.35042953491211
2002-09-03,8.422416687011719
2002-09-04,8.491523742675781
2002-09-05,8.278444290161133
2002-09-06,8.278444290161133
2002-09-09,8.20933723449707
2002-09-10,8.206457138061523
2002-09-11,8.206457138061523
2002-09-12,8.20933723449707
2002-09-13,8.206457138061523
2002-09-16,8.35042953491211
2002-09-17,8.264045715332031
2002-09-18,8.264045715332031
2002-09-19,8.264045715332031
2002-09-20,8.206457138061523
2002-09-23,8.206457138061523
2002-09-24,7.918510913848877
2002-09-25,8.019291877746582
2002-09-26,8.019291877746582
2002-09-27,8.019291877746582
2002-09-30,8.019291877746582
2002-10-01,7.947306156158447
2002-10-02,8.062483787536621
2002-10-03,8.062483787536621
2002-10-04,7.990498065948486
2002-10-07,7.8925957679748535
2002-10-08,8.186301231384277
2002-10-09,8.062483787536621
2002-10-10,8.062483787536621
2002-10-11,8.062483787536621
2002-10-14,8.062483787536621
2002-10-15,8.779468536376953
2002-10-16,8.638376235961914
2002-10-17,8.638376235961914
2002-10-18,8.638376235961914
2002-10-21,8.353309631347656
2002-10-22,8.638376235961914
2002-10-23,8.638376235961914
2002-10-24,8.638376235961914
2002-10-25,8.20933723449707
2002-10-28,8.641255378723145
2002-10-29,8.641255378723145
2002-10-30,8.638376235961914
2002-10-31,8.638376235961914
2002-11-01,8.638376235961914
2002-11-04,8.638376235961914
2002-11-05,8.638376235961914
2002-11-06,8.638376235961914
2002-11-07,8.422416687011719
2002-11-08,8.35042953491211
2002-11-11,8.35042953491211
2002-11-12,8.33603286743164
2002-11-13,8.35042953491211
2002-11-14,8.35042953491211
2002-11-15,8.35042953491211
2002-11-18,8.35042953491211
2002-11-19,8.353309631347656
2002-11-20,8.353309631347656
2002-11-21,8.638376235961914
2002-11-22,8.638376235961914
2002-11-25,8.38210391998291
2002-11-26,8.206457138061523
2002-11-27,8.598064422607422
2002-11-29,8.353309631347656
2002-12-02,8.408019065856934
2002-12-03,8.367707252502441
2002-12-04,8.367707252502441
2002-12-05,8.367707252502441
2002-12-06,8.321636199951172
2002-12-09,8.321636199951172
2002-12-10,8.321636199951172
2002-12-11,8.347551345825195
2002-12-12,8.30723762512207
2002-12-13,8.30723762512207
2002-12-16,8.30723762512207
2002-12-17,8.30723762512207
2002-12-18,8.356188774108887
2002-12-19,8.35042953491211
2002-12-20,8.35042953491211
2002-12-23,8.35042953491211
2002-12-24,8.35042953491211
2002-12-26,8.364827156066895
2002-12-27,8.408019065856934
2002-12-30,8.408019065856934
2002-12-31,8.37922477722168
2003-01-02,8.30723762512207
2003-01-03,8.428175926208496
2003-01-06,8.278444290161133
2003-01-07,8.223733901977539
2003-01-08,8.223733901977539
2003-01-09,8.20933723449707
2003-01-10,8.206457138061523
2003-01-13,8.206457138061523
2003-01-14,8.206457138061523
2003-01-15,8.068243026733398
2003-01-16,8.215096473693848
2003-01-17,8.364827156066895
2003-01-21,8.364827156066895
2003-01-22,8.384984016418457
2003-01-23,8.462729454040527
2003-01-24,8.494402885437012
2003-01-27,8.30723762512207
2003-01-28,8.353309631347656
2003-01-29,8.321636199951172
2003-01-30,8.20933723449707
2003-01-31,8.206457138061523
2003-02-03,8.246769905090332
2003-02-04,8.246769905090332
2003-02-05,8.635497093200684
2003-02-06,8.638376235961914
2003-02-07,9.015584945678711
2003-02-10,8.7823486328125
2003-02-11,9.021344184875488
2003-02-12,9.067415237426758
2003-02-13,8.929201126098633
2003-02-14,8.955116271972656
2003-02-18,8.981032371520996
2003-02-19,8.98391056060791
2003-02-20,8.926321983337402
2003-02-21,8.906166076660156
2003-02-24,8.871611595153809
2003-02-25,8.926321983337402
2003-02-26,8.926321983337402
2003-02-27,8.926321983337402
2003-02-28,8.90328598022461
2003-03-03,8.8140230178833
2003-03-04,8.8140230178833
2003-03-05,8.81114387512207
2003-03-06,8.693085670471191
2003-03-07,8.698844909667969
2003-03-10,8.681568145751953
2003-03-11,8.557750701904297
2003-03-12,8.575028419494629
2003-03-13,8.575028419494629
2003-03-14,8.494402885437012
2003-03-17,8.465607643127441
2003-03-18,8.465607643127441
2003-03-19,8.494402885437012
2003-03-20,8.494402885437012
2003-03-21,8.572148323059082
2003-03-24,8.618220329284668
2003-03-25,8.652772903442383
2003-03-26,8.678688049316406
2003-03-27,8.678688049316406
2003-03-28,8.638376235961914
2003-03-31,8.600942611694336
2003-04-01,8.600942611694336
2003-04-02,8.600942611694336
2003-04-03,8.560630798339844
2003-04-04,8.560630798339844
2003-04-07,8.638376235961914
2003-04-08,8.638376235961914
2003-04-09,8.638376235961914
2003-04-10,8.65565299987793
2003-04-11,8.641255378723145
2003-04-14,9.070295333862305
2003-04-15,8.638376235961914
2003-04-16,9.08541202545166
2003-04-17,9.674981117248535
2003-04-21,9.759636878967285
2003-04-22,10.204081535339355
2003-04-23,9.795918464660645
2003-04-24,9.977323532104492
2003-04-25,9.898715019226074
2003-04-28,9.898715019226074
2003-04-29,10.031745910644531
2003-04-30,9.901738166809082
2003-05-01,9.977323532104492
2003-05-02,10.204081535339355
2003-05-05,10.204081535339355
2003-05-06,10.052909851074219
2003-05-07,9.73544979095459
2003-05-08,9.73544979095459
2003-05-09,9.73544979095459
2003-05-12,9.826152801513672
2003-05-13,9.826152801513672
2003-05-14,9.826152801513672
2003-05-15,9.826152801513672
2003-05-16,9.826152801513672
2003-05-19,10.0256986618042
2003-05-20,9.750567436218262
2003-05-21,9.674981117248535
2003-05-22,9.750567436218262
2003-05-23,9.750567436218262
2003-05-27,9.681028366088867
2003-05-28,9.681028366088867
2003-05-29,9.702192306518555
2003-05-30,9.750567436218262
2003-06-02,9.750567436218262
2003-06-03,9.750567436218262
2003-06-04,9.826152801513672
2003-06-05,9.826152801513672
2003-06-06,9.765684127807617
2003-06-09,9.70823860168457
2003-06-10,9.70823860168457
2003-06-11,9.70823860168457
2003-06-12,9.70823860168457
2003-06-13,9.765684127807617
2003-06-16,9.977323532104492
2003-06-17,9.433107376098633
2003-06-18,9.765684127807617
2003-06-19,9.297052383422852
2003-06-20,9.297052383422852
2003-06-23,9.756613731384277
2003-06-24,9.442176818847656
2003-06-25,9.430083274841309
2003-06-26,9.430083274841309
2003-06-27,9.372637748718262
2003-06-30,9.372637748718262
2003-07-01,9.372637748718262
2003-07-02,9.977323532104492
2003-07-03,9.977323532104492
2003-07-07,9.405896186828613
2003-07-08,9.826152801513672
2003-07-09,9.523810386657715
2003-07-10,9.523810386657715
2003-07-11,9.523810386657715
2003-07-14,9.934995651245117
2003-07-15,9.720333099365234
2003-07-16,9.720333099365234
2003-07-17,9.720333099365234
2003-07-18,9.9743013381958
2003-07-21,9.780800819396973
2003-07-22,9.780800819396973
2003-07-23,9.780800819396973
2003-07-24,10.355253219604492
2003-07-25,10.173847198486328
2003-07-28,10.204081535339355
2003-07-29,10.204081535339355
2003-07-30,10.204081535339355
2003-07-31,10.204081535339355
2003-08-01,9.780800819396973
2003-08-04,9.780800819396973
2003-08-05,9.780800819396973
2003-08-06,9.826152801513672
2003-08-07,9.826152801513672
2003-08-08,10.279666900634766
2003-08-11,10.279666900634766
2003-08-12,10.279666900634766
2003-08-13,10.279666900634766
2003-08-14,10.279666900634766
2003-08-15,10.279666900634766
2003-08-18,10.022676467895508
2003-08-19,10.125472068786621
2003-08-20,10.279666900634766
2003-08-21,10.352230072021484
2003-08-22,9.980347633361816
2003-08-25,9.977323532104492
2003-08-26,9.916855812072754
2003-08-27,9.983370780944824
2003-08-28,10.188963890075684
2003-08-29,10.188963890075684
2003-09-02,9.919878959655762
2003-09-03,9.919878959655762
2003-09-04,10.016629219055176
