,AMCA
2018-04-09,25.920000076293945
2018-04-10,26.149999618530273
2018-04-11,25.969999313354492
2018-04-12,25.969999313354492
2018-04-13,25.969999313354492
2018-04-16,26.200000762939453
2018-04-17,26.384000778198242
2018-04-18,26.540000915527344
2018-04-19,26.3700008392334
2018-04-20,26.229999542236328
2018-04-23,26.239999771118164
2018-04-24,26.459999084472656
2018-04-25,26.239999771118164
2018-04-26,26.239999771118164
2018-04-27,26.579999923706055
2018-04-30,26.299999237060547
2018-05-01,26.219999313354492
2018-05-02,26.219999313354492
2018-05-03,25.979999542236328
2018-05-04,26.18000030517578
2018-05-07,26.360000610351562
2018-05-08,26.360000610351562
2018-05-09,26.299999237060547
2018-05-10,26.299999237060547
2018-05-11,26.700000762939453
2018-05-14,26.84000015258789
2018-05-15,26.84000015258789
2018-05-16,26.84000015258789
2018-05-17,26.84000015258789
2018-05-18,26.75
2018-05-21,26.780000686645508
2018-05-22,26.860000610351562
2018-05-23,26.700000762939453
2018-05-24,26.760000228881836
2018-05-25,26.760000228881836
2018-05-29,26.549999237060547
2018-05-30,26.899999618530273
2018-05-31,26.579999923706055
2018-06-01,26.579999923706055
2018-06-04,26.889999389648438
2018-06-05,26.799999237060547
2018-06-06,26.989999771118164
2018-06-07,26.989999771118164
2018-06-08,26.989999771118164
2018-06-11,27.31999969482422
2018-06-12,27.329999923706055
2018-06-13,27.329999923706055
2018-06-14,27.25
2018-06-15,27.209999084472656
2018-06-18,27.209999084472656
2018-06-19,27.18000030517578
2018-06-20,27.27400016784668
2018-06-21,27.25
2018-06-22,27.399999618530273
2018-06-25,27.094999313354492
2018-06-26,27.110000610351562
2018-06-27,27.139999389648438
2018-06-28,26.843000411987305
2018-06-29,27.184999465942383
2018-07-02,27.024999618530273
2018-07-03,27.079999923706055
2018-07-05,27.040000915527344
2018-07-06,27.290000915527344
2018-07-09,27.469999313354492
2018-07-10,27.5
2018-07-11,27.389999389648438
2018-07-12,27.440000534057617
2018-07-13,27.520000457763672
2018-07-16,27.520000457763672
2018-07-17,27.49799919128418
2018-07-18,27.420000076293945
2018-07-19,27.649999618530273
2018-07-20,27.520000457763672
2018-07-23,27.6299991607666
2018-07-24,27.559999465942383
2018-07-25,27.559999465942383
2018-07-26,27.77199935913086
2018-07-27,27.65999984741211
2018-07-30,27.674999237060547
2018-07-31,27.75
2018-08-01,27.649999618530273
2018-08-02,27.7549991607666
2018-08-03,27.895000457763672
2018-08-06,27.895000457763672
2018-08-07,28.131000518798828
2018-08-08,28.131000518798828
2018-08-09,28.229999542236328
2018-08-10,28.229999542236328
2018-08-13,28.229999542236328
2018-08-14,28.138999938964844
2018-08-15,28.010000228881836
2018-08-16,28.219999313354492
2018-08-17,28.219999313354492
2018-08-20,28.56999969482422
2018-08-21,28.579999923706055
2018-08-22,28.469999313354492
2018-08-23,28.479999542236328
2018-08-24,28.450000762939453
2018-08-27,28.69499969482422
2018-08-28,28.68600082397461
2018-08-29,28.68600082397461
2018-08-30,28.709999084472656
2018-08-31,28.709999084472656
2018-09-04,28.709999084472656
2018-09-05,28.66200065612793
2018-09-06,28.80500030517578
2018-09-07,28.709999084472656
2018-09-10,28.770000457763672
2018-09-11,28.610000610351562
2018-09-12,28.790000915527344
2018-09-13,28.790000915527344
2018-09-14,28.700000762939453
2018-09-17,28.90999984741211
2018-09-18,28.93000030517578
2018-09-19,28.84000015258789
2018-09-20,28.969999313354492
2018-09-21,28.969999313354492
2018-09-24,28.739999771118164
2018-09-25,28.719999313354492
2018-09-26,28.459999084472656
2018-09-27,28.420000076293945
2018-09-28,28.360000610351562
2018-10-01,28.360000610351562
2018-10-02,28.360000610351562
2018-10-03,28.3799991607666
2018-10-04,28.34000015258789
2018-10-05,28.309999465942383
2018-10-08,28.239999771118164
2018-10-09,28.469999313354492
2018-10-10,28.190000534057617
2018-10-11,27.322999954223633
2018-10-12,27.200000762939453
2018-10-15,27.3700008392334
2018-10-16,27.64299964904785
2018-10-17,27.6299991607666
2018-10-18,27.3799991607666
2018-10-19,27.405000686645508
2018-10-22,27.469999313354492
2018-10-23,27.020000457763672
2018-10-24,26.709999084472656
2018-10-25,26.700000762939453
2018-10-26,26.389999389648438
2018-10-29,26.259000778198242
2018-10-30,26.709999084472656
2018-10-31,27.139999389648438
2018-11-01,27.17799949645996
2018-11-02,27.04199981689453
2018-11-05,27.249000549316406
2018-11-06,27.249000549316406
2018-11-07,27.920000076293945
2018-11-08,27.860000610351562
2018-11-09,27.645999908447266
2018-11-12,27.68000030517578
2018-11-13,27.479999542236328
2018-11-14,27.459999084472656
2018-11-15,26.889999389648438
2018-11-16,27.399999618530273
2018-11-19,27.299999237060547
2018-11-20,26.809999465942383
2018-11-21,26.864999771118164
2018-11-23,26.579999923706055
2018-11-26,26.979999542236328
2018-11-27,27.04199981689453
2018-11-28,27.56999969482422
2018-11-29,27.5049991607666
2018-11-30,27.665000915527344
2018-12-03,27.788000106811523
2018-12-04,27.183000564575195
2018-12-06,26.667999267578125
2018-12-07,26.549999237060547
2018-12-10,26.270000457763672
2018-12-11,26.299999237060547
2018-12-12,26.700000762939453
2018-12-13,26.360000610351562
2018-12-14,26.239999771118164
2018-12-17,25.36199951171875
2018-12-18,25.09000015258789
2018-12-19,24.920000076293945
2018-12-20,24.469999313354492
2018-12-21,24.709999084472656
2018-12-24,23.649999618530273
2018-12-26,23.450000762939453
2018-12-27,23.990999221801758
2018-12-28,24.55299949645996
2018-12-31,24.75
2019-01-02,24.770000457763672
2019-01-03,24.559999465942383
2019-01-04,25.079999923706055
2019-01-07,25.350000381469727
2019-01-08,25.447999954223633
2019-01-09,25.684999465942383
2019-01-10,25.729999542236328
2019-01-11,25.670000076293945
2019-01-14,25.739999771118164
2019-01-15,25.829999923706055
2019-01-16,26.06999969482422
2019-01-17,26.049999237060547
2019-01-18,26.40999984741211
2019-01-22,26.299999237060547
2019-01-23,26.291000366210938
2019-01-24,26.291000366210938
2019-01-25,26.6200008392334
2019-01-28,26.496999740600586
2019-01-29,26.559999465942383
2019-01-30,26.719999313354492
2019-01-31,26.920000076293945
2019-02-01,26.8799991607666
2019-02-04,26.93000030517578
2019-02-05,27.06999969482422
2019-02-06,27.0
2019-02-07,26.829999923706055
2019-02-08,26.84000015258789
2019-02-11,26.959999084472656
2019-02-12,27.290000915527344
2019-02-13,27.350000381469727
2019-02-14,27.3799991607666
2019-02-15,27.6299991607666
2019-02-19,27.790000915527344
2019-02-20,27.709999084472656
2019-02-21,27.565000534057617
2019-02-22,27.739999771118164
2019-02-25,27.739999771118164
2019-02-26,27.649999618530273
2019-02-27,27.549999237060547
2019-02-28,27.639999389648438
2019-03-01,27.579999923706055
2019-03-04,27.229999542236328
2019-03-05,27.3799991607666
2019-03-06,27.360000610351562
2019-03-07,27.110000610351562
2019-03-08,26.98900032043457
2019-03-11,27.049999237060547
2019-03-12,27.4689998626709
2019-03-13,27.610000610351562
2019-03-14,27.649999618530273
2019-03-15,27.65999984741211
2019-03-18,27.799999237060547
2019-03-19,27.68400001525879
2019-03-20,27.5
2019-03-21,27.57200050354004
2019-03-22,27.57200050354004
2019-03-25,27.200000762939453
2019-03-26,27.239999771118164
2019-03-27,27.219999313354492
2019-03-28,27.219999313354492
2019-03-29,27.639999389648438
2019-04-01,27.670000076293945
2019-04-02,27.690000534057617
2019-04-03,27.760000228881836
2019-04-04,27.760000228881836
2019-04-05,28.014999389648438
2019-04-08,27.993000030517578
2019-04-09,27.90999984741211
2019-04-10,27.899999618530273
2019-04-11,28.010000228881836
2019-04-12,27.979999542236328
2019-04-15,28.124000549316406
2019-04-16,27.959999084472656
2019-04-17,27.88800048828125
2019-04-18,27.88800048828125
2019-04-22,27.868999481201172
2019-04-23,28.06999969482422
2019-04-24,28.049999237060547
2019-04-25,28.094999313354492
2019-04-26,28.160999298095703
2019-04-29,28.229999542236328
2019-04-30,28.1299991607666
2019-05-01,28.34000015258789
2019-05-02,28.34000015258789
2019-05-03,28.25
2019-05-06,28.209999084472656
2019-05-07,27.989999771118164
2019-05-08,27.989999771118164
2019-05-09,27.989999771118164
2019-05-10,27.950000762939453
2019-05-13,27.950000762939453
2019-05-14,27.950000762939453
2019-05-15,27.709999084472656
2019-05-16,27.969999313354492
2019-05-17,27.979999542236328
2019-05-20,27.940000534057617
2019-05-21,28.040000915527344
2019-05-22,28.030000686645508
2019-05-23,27.700000762939453
2019-05-24,27.81999969482422
2019-05-28,27.520000457763672
2019-05-29,27.274999618530273
2019-05-30,27.30699920654297
2019-05-31,27.30699920654297
2019-06-03,27.170000076293945
2019-06-04,27.579999923706055
2019-06-05,27.850000381469727
2019-06-06,27.888999938964844
2019-06-07,28.100000381469727
2019-06-10,28.200000762939453
2019-06-11,28.100000381469727
2019-06-12,27.993999481201172
2019-06-13,28.05500030517578
2019-06-14,28.1200008392334
2019-06-17,28.049999237060547
2019-06-18,28.239999771118164
2019-06-19,28.15999984741211
2019-06-20,28.190000534057617
2019-06-21,28.3799991607666
2019-06-24,28.170000076293945
2019-06-25,28.051000595092773
2019-06-26,27.8799991607666
2019-06-27,28.06999969482422
2019-06-28,28.239999771118164
2019-07-01,28.3799991607666
2019-07-02,28.399999618530273
2019-07-03,28.68000030517578
2019-07-05,28.6299991607666
2019-07-08,28.610000610351562
2019-07-09,28.615999221801758
2019-07-10,28.709999084472656
2019-07-11,28.81999969482422
2019-07-12,28.969999313354492
2019-07-15,29.040000915527344
2019-07-16,28.93400001525879
2019-07-17,28.75
2019-07-18,28.780000686645508
2019-07-19,28.750999450683594
2019-07-22,28.540000915527344
2019-07-23,28.665000915527344
2019-07-24,28.690000534057617
2019-07-25,28.690000534057617
2019-07-26,28.924999237060547
2019-07-29,28.941999435424805
2019-07-30,28.941999435424805
2019-07-31,28.690000534057617
2019-08-01,28.459999084472656
2019-08-02,28.15999984741211
2019-08-05,27.48200035095215
2019-08-06,27.899999618530273
2019-08-07,27.8700008392334
2019-08-08,28.290000915527344
2019-08-09,28.190000534057617
2019-08-12,27.989999771118164
2019-08-13,28.170000076293945
2019-08-14,27.440000534057617
2019-08-15,27.530000686645508
2019-08-16,27.90999984741211
2019-08-19,28.236000061035156
2019-08-20,28.059999465942383
2019-08-21,28.19499969482422
2019-08-22,28.209999084472656
2019-08-23,27.809999465942383
2019-08-26,27.860000610351562
2019-08-27,27.81999969482422
2019-08-28,27.850000381469727
2019-08-29,28.290000915527344
2019-08-30,28.299999237060547
2019-09-03,28.219999313354492
2019-09-04,28.489999771118164
2019-09-05,28.700000762939453
2019-09-06,28.770000457763672
2019-09-09,28.89299964904785
2019-09-10,28.89299964904785
2019-09-11,29.09000015258789
2019-09-12,29.09000015258789
2019-09-13,29.09000015258789
2019-09-16,29.110000610351562
2019-09-17,29.110000610351562
2019-09-18,29.110000610351562
2019-09-19,29.110000610351562
2019-09-20,29.110000610351562
2019-09-23,29.110000610351562
2019-09-24,29.110000610351562
2019-09-25,29.110000610351562
2019-09-26,28.729999542236328
2019-09-27,28.780000686645508
2019-09-30,28.780000686645508
2019-10-01,28.780000686645508
2019-10-02,27.969999313354492
2019-10-03,28.079999923706055
2019-10-04,28.459999084472656
2019-10-07,28.3799991607666
2019-10-08,28.020000457763672
2019-10-09,28.020000457763672
2019-10-10,28.3700008392334
2019-10-11,28.739999771118164
2019-10-14,28.729999542236328
2019-10-15,28.729999542236328
2019-10-16,28.729999542236328
2019-10-17,28.959999084472656
2019-10-18,29.11199951171875
2019-10-21,29.11199951171875
2019-10-22,29.3439998626709
2019-10-23,29.27199935913086
2019-10-24,29.170000076293945
2019-10-25,29.290000915527344
2019-10-28,29.399999618530273
2019-10-29,29.420000076293945
2019-10-30,29.34000015258789
2019-10-31,29.190000534057617
2019-11-01,29.190000534057617
2019-11-04,29.579999923706055
2019-11-05,29.600000381469727
2019-11-06,29.469999313354492
2019-11-07,29.68000030517578
2019-11-08,29.642000198364258
2019-11-11,29.642000198364258
2019-11-12,29.6299991607666
2019-11-13,29.690000534057617
2019-11-14,29.670000076293945
2019-11-15,29.670000076293945
2019-11-18,30.023000717163086
2019-11-19,29.905000686645508
2019-11-20,29.760000228881836
2019-11-21,29.760000228881836
2019-11-22,29.84000015258789
2019-11-25,29.84000015258789
2019-11-26,30.1200008392334
2019-11-27,30.226999282836914
2019-11-29,30.111000061035156
2019-12-02,29.885000228881836
2019-12-03,29.7189998626709
2019-12-04,29.93000030517578
2019-12-05,29.940000534057617
2019-12-06,30.15399932861328
2019-12-09,30.09600067138672
2019-12-10,30.010000228881836
2019-12-11,29.98900032043457
2019-12-12,30.202999114990234
2019-12-13,30.214000701904297
2019-12-16,30.214000701904297
2019-12-17,30.214000701904297
2019-12-18,30.214000701904297
2019-12-19,30.322999954223633
2019-12-20,30.531999588012695
2019-12-23,30.437000274658203
2019-12-24,30.485000610351562
2019-12-26,30.523000717163086
2019-12-27,30.523000717163086
2019-12-30,30.523000717163086
2019-12-31,30.459999084472656
2020-01-02,30.499000549316406
2020-01-03,30.499000549316406
2020-01-06,30.45599937438965
2020-01-07,30.364999771118164
2020-01-08,30.59000015258789
2020-01-09,30.59000015258789
2020-01-10,30.527000427246094
2020-01-13,30.527000427246094
2020-01-14,30.527000427246094
2020-01-15,30.527000427246094
2020-01-16,30.944000244140625
2020-01-17,30.944000244140625
2020-01-21,31.00200080871582
2020-01-22,31.04800033569336
2020-01-23,31.110000610351562
2020-01-24,30.700000762939453
2020-01-27,30.415000915527344
2020-01-28,30.683000564575195
2020-01-29,30.670000076293945
2020-01-30,30.61400032043457
2020-01-31,30.176000595092773
2020-02-03,30.290000915527344
2020-02-04,30.65999984741211
2020-02-05,31.01099967956543
2020-02-06,31.040000915527344
2020-02-07,31.040000915527344
2020-02-10,31.027999877929688
2020-02-11,31.163000106811523
2020-02-12,31.163000106811523
2020-02-13,31.163000106811523
2020-02-14,31.492000579833984
2020-02-18,31.448999404907227
2020-02-19,31.448999404907227
2020-02-20,31.448999404907227
2020-02-21,31.433000564575195
2020-02-24,30.621000289916992
2020-02-25,29.697999954223633
2020-02-26,29.378999710083008
2020-02-27,28.174999237060547
2020-02-28,27.200000762939453
2020-03-02,28.809999465942383
2020-03-03,28.170000076293945
2020-03-04,28.170000076293945
2020-03-05,28.479999542236328
2020-03-06,27.96299934387207
2020-03-09,25.768999099731445
2020-03-10,26.742000579833984
2020-03-11,25.5
2020-03-12,23.0
2020-03-13,24.750999450683594
2020-03-16,21.60099983215332
2020-03-17,22.812999725341797
2020-03-18,21.097999572753906
2020-03-19,21.420000076293945
2020-03-20,20.349000930786133
2020-03-23,19.5
2020-03-24,21.367000579833984
2020-03-25,21.746000289916992
2020-03-26,21.746000289916992
2020-03-27,22.809999465942383
2020-03-30,23.20400047302246
2020-03-31,22.70599937438965
2020-04-01,22.70599937438965
2020-04-02,21.809999465942383
2020-04-03,21.468000411987305
2020-04-06,23.048999786376953
2020-04-07,23.231000900268555
2020-04-08,24.20199966430664
2020-04-09,24.933000564575195
2020-04-13,24.351999282836914
2020-04-14,24.909000396728516
2020-04-15,24.180999755859375
2020-04-16,24.180999755859375
2020-04-17,25.110000610351562
2020-04-20,24.56800079345703
2020-04-21,24.56800079345703
2020-04-22,24.56800079345703
2020-04-23,24.56800079345703
2020-04-24,24.56800079345703
2020-04-27,25.284000396728516
2020-04-28,25.393999099731445
2020-04-29,25.888999938964844
2020-04-30,25.888999938964844
2020-05-01,25.888999938964844
2020-05-04,24.743999481201172
2020-05-05,24.902000427246094
2020-05-06,24.492000579833984
2020-05-07,24.492000579833984
2020-05-08,25.323999404907227
2020-05-11,25.200000762939453
2020-05-12,25.399999618530273
2020-05-13,24.07900047302246
2020-05-14,24.07900047302246
2020-05-15,24.07900047302246
2020-05-18,24.07900047302246
2020-05-19,24.07900047302246
2020-05-20,25.437999725341797
2020-05-21,25.38599967956543
2020-05-22,25.451000213623047
2020-05-26,26.020999908447266
2020-05-27,26.700000762939453
2020-05-28,26.700000762939453
2020-05-29,26.700000762939453
2020-06-01,26.886999130249023
2020-06-02,26.886999130249023
2020-06-03,27.389999389648438
2020-06-04,27.614999771118164
2020-06-05,28.424999237060547
2020-06-08,28.690000534057617
2020-06-09,28.690000534057617
2020-06-10,27.94300079345703
2020-06-11,26.246999740600586
2020-06-12,26.246999740600586
2020-06-15,26.420000076293945
2020-06-16,27.10099983215332
2020-06-17,26.952999114990234
2020-06-18,26.952999114990234
2020-06-19,26.952999114990234
2020-06-22,26.952999114990234
2020-06-23,26.952999114990234
2020-06-24,25.979999542236328
2020-06-25,26.21299934387207
2020-06-26,26.21299934387207
2020-06-29,25.988000869750977
2020-06-30,26.339000701904297
2020-07-01,26.399999618530273
2020-07-02,26.399999618530273
2020-07-06,26.638999938964844
2020-07-07,26.399999618530273
2020-07-08,26.399999618530273
2020-07-09,25.940000534057617
2020-07-10,26.381000518798828
2020-07-13,26.295000076293945
2020-07-14,26.295000076293945
2020-07-15,26.295000076293945
2020-07-16,26.295000076293945
2020-07-17,27.197999954223633
2020-07-20,27.03499984741211
2020-07-21,27.03499984741211
2020-07-22,27.03499984741211
2020-07-23,27.393999099731445
2020-07-24,27.308000564575195
2020-07-27,27.308000564575195
2020-07-28,27.308000564575195
2020-07-29,27.67799949645996
2020-07-30,27.520000457763672
2020-07-31,27.520000457763672
2020-08-03,27.56399917602539
2020-08-04,27.56399917602539
2020-08-05,27.841999053955078
2020-08-06,27.851999282836914
2020-08-07,27.851999282836914
2020-08-10,27.851999282836914
2020-08-11,27.851999282836914
2020-08-12,28.459999084472656
2020-08-13,28.357999801635742
2020-08-14,28.357999801635742
2020-08-17,28.357999801635742
2020-08-18,28.357999801635742
2020-08-19,28.357999801635742
2020-08-20,28.357999801635742
2020-08-21,28.357999801635742
2020-08-24,28.399999618530273
2020-08-25,28.399999618530273
2020-08-26,28.34000015258789
2020-08-27,28.538999557495117
2020-08-28,28.538999557495117
2020-08-31,28.538999557495117
2020-09-01,28.43000030517578
2020-09-02,28.68000030517578
2020-09-03,28.378999710083008
2020-09-04,28.27899932861328
2020-09-08,27.808000564575195
2020-09-09,28.118000030517578
2020-09-10,27.729999542236328
2020-09-11,27.864999771118164
2020-09-14,28.350000381469727
2020-09-15,28.393999099731445
2020-09-16,28.393999099731445
2020-09-17,28.393999099731445
2020-09-18,28.393999099731445
2020-09-21,27.280000686645508
2020-09-22,27.280000686645508
2020-09-23,26.871999740600586
2020-09-24,26.639999389648438
2020-09-25,26.639999389648438
2020-09-28,27.768999099731445
2020-09-29,27.648000717163086
2020-09-30,27.648000717163086
2020-10-01,27.648000717163086
2020-10-02,27.648000717163086
2020-10-05,27.648000717163086
2020-10-06,28.466999053955078
2020-10-07,28.466999053955078
2020-10-08,29.079999923706055
2020-10-09,29.079999923706055
2020-10-12,29.079999923706055
2020-10-13,29.079999923706055
2020-10-14,29.01799964904785
2020-10-15,29.01799964904785
2020-10-16,29.190000534057617
2020-10-19,29.190000534057617
2020-10-20,29.190000534057617
2020-10-21,29.190000534057617
2020-10-22,28.65999984741211
2020-10-23,28.65999984741211
2020-10-26,28.489999771118164
2020-10-27,28.389999389648438
2020-10-28,28.389999389648438
2020-10-29,28.389999389648438
2020-10-30,27.440000534057617
2020-11-02,27.969999313354492
2020-11-03,28.760000228881836
2020-11-04,28.760000228881836
2020-11-05,28.760000228881836
2020-11-06,28.760000228881836
2020-11-09,28.760000228881836
2020-11-10,28.760000228881836
2020-11-11,28.760000228881836
2020-11-12,30.086000442504883
2020-11-13,30.579999923706055
2020-11-16,30.579999923706055
2020-11-17,30.579999923706055
2020-11-18,30.579999923706055
2020-11-19,30.447999954223633
2020-11-20,30.447999954223633
2020-11-23,30.447999954223633
2020-11-24,30.447999954223633
2020-11-25,30.447999954223633
2020-11-27,30.447999954223633
2020-11-30,30.74799919128418
2020-12-01,31.04400062561035
2020-12-02,31.04400062561035
2020-12-03,31.04400062561035
2020-12-04,31.04400062561035
2020-12-07,31.04400062561035
2020-12-08,31.04400062561035
2020-12-09,31.04400062561035
2020-12-10,31.384000778198242
2020-12-11,31.384000778198242
2020-12-14,31.384000778198242
2020-12-15,31.285999298095703
2020-12-16,31.25
2020-12-17,31.430999755859375
2020-12-18,31.350000381469727
2020-12-21,31.350000381469727
2020-12-22,31.350000381469727
2020-12-23,31.40999984741211
2020-12-24,31.40999984741211
2020-12-28,31.41699981689453
2020-12-29,31.41699981689453
2020-12-30,31.41699981689453
2020-12-31,31.41699981689453
2021-01-04,31.41699981689453
2021-01-05,31.41699981689453
2021-01-06,32.11000061035156
2021-01-07,32.11000061035156
2021-01-08,32.11000061035156
2021-01-11,32.49399948120117
2021-01-12,32.49399948120117
2021-01-13,32.49399948120117
2021-01-14,32.49399948120117
2021-01-15,32.560001373291016
2021-01-19,32.597999572753906
2021-01-20,32.775001525878906
2021-01-21,32.60200119018555
2021-01-22,32.60200119018555
2021-01-25,32.56800079345703
2021-01-26,32.56800079345703
2021-01-27,31.39900016784668
2021-01-28,31.849000930786133
2021-01-29,31.32200050354004
2021-02-01,31.32200050354004
2021-02-02,32.042999267578125
2021-02-03,32.18000030517578
2021-02-04,32.38999938964844
2021-02-05,32.38999938964844
2021-02-08,32.85900115966797
2021-02-09,32.72999954223633
2021-02-10,32.72999954223633
2021-02-11,33.01499938964844
2021-02-12,33.01499938964844
2021-02-16,33.15399932861328
2021-02-17,33.15399932861328
2021-02-18,33.15399932861328
2021-02-19,33.301998138427734
2021-02-22,33.18899917602539
2021-02-23,33.18899917602539
2021-02-24,33.18899917602539
2021-02-25,33.18899917602539
2021-02-26,32.54800033569336
2021-03-01,32.54800033569336
2021-03-02,32.54800033569336
2021-03-03,32.54800033569336
2021-03-04,32.54800033569336
2021-03-05,32.54800033569336
2021-03-08,33.4900016784668
2021-03-09,33.4900016784668
2021-03-10,33.75
2021-03-11,34.08599853515625
2021-03-12,34.45399856567383
2021-03-15,34.67399978637695
2021-03-16,34.67399978637695
2021-03-17,34.67399978637695
2021-03-18,34.67399978637695
2021-03-19,34.25
2021-03-22,34.29499816894531
2021-03-23,34.29499816894531
2021-03-24,34.02299880981445
2021-03-25,34.02299880981445
2021-03-26,34.7859992980957
2021-03-29,34.59000015258789
2021-03-30,34.62799835205078
2021-03-31,34.62799835205078
2021-04-01,34.62799835205078
2021-04-05,35.22999954223633
2021-04-06,35.22999954223633
2021-04-07,35.18299865722656
2021-04-08,35.19599914550781
2021-04-09,35.40999984741211
2021-04-12,35.540000915527344
2021-04-13,35.505001068115234
2021-04-14,35.505001068115234
2021-04-15,35.505001068115234
2021-04-16,36.0
2021-04-19,36.0
2021-04-20,36.0
2021-04-21,36.027000427246094
2021-04-22,35.83000183105469
2021-04-23,36.15599822998047
2021-04-26,36.178001403808594
2021-04-27,36.24399948120117
2021-04-28,36.24399948120117
2021-04-29,36.24399948120117
2021-04-30,36.40599822998047
2021-05-03,36.641998291015625
2021-05-04,36.65299987792969
2021-05-05,36.540000915527344
2021-05-06,36.76499938964844
2021-05-07,36.76499938964844
