,CHSCL
2015-12-23,27.3700008392334
2015-12-24,27.239999771118164
2015-12-28,27.149999618530273
2015-12-29,27.149999618530273
2015-12-30,27.1299991607666
2015-12-31,27.049999237060547
2016-01-04,27.049999237060547
2016-01-05,27.229999542236328
2016-01-06,27.399999618530273
2016-01-07,27.211000442504883
2016-01-08,27.219999313354492
2016-01-11,27.239999771118164
2016-01-12,27.010000228881836
2016-01-13,27.049999237060547
2016-01-14,27.107999801635742
2016-01-15,26.799999237060547
2016-01-19,26.899999618530273
2016-01-20,26.420000076293945
2016-01-21,26.5
2016-01-22,26.559999465942383
2016-01-25,26.34000015258789
2016-01-26,26.5
2016-01-27,26.6200008392334
2016-01-28,26.940000534057617
2016-01-29,26.889999389648438
2016-02-01,27.040000915527344
2016-02-02,26.969999313354492
2016-02-03,27.06999969482422
2016-02-04,26.861000061035156
2016-02-05,26.760000228881836
2016-02-08,26.219999313354492
2016-02-09,25.969999313354492
2016-02-10,26.270000457763672
2016-02-11,25.68000030517578
2016-02-12,26.100000381469727
2016-02-16,26.56999969482422
2016-02-17,26.959999084472656
2016-02-18,26.959999084472656
2016-02-19,27.270000457763672
2016-02-22,26.969999313354492
2016-02-23,26.829999923706055
2016-02-24,27.06999969482422
2016-02-25,27.049999237060547
2016-02-26,27.1299991607666
2016-02-29,27.059999465942383
2016-03-01,27.450000762939453
2016-03-02,27.329999923706055
2016-03-03,27.450000762939453
2016-03-04,27.229999542236328
2016-03-07,27.280000686645508
2016-03-08,27.170000076293945
2016-03-09,27.31999969482422
2016-03-10,27.469999313354492
2016-03-11,27.549999237060547
2016-03-14,27.597000122070312
2016-03-15,27.420000076293945
2016-03-16,27.530000686645508
2016-03-17,27.6299991607666
2016-03-18,27.600000381469727
2016-03-21,27.5
2016-03-22,27.600000381469727
2016-03-23,27.559999465942383
2016-03-24,27.454999923706055
2016-03-28,27.68000030517578
2016-03-29,27.65999984741211
2016-03-30,27.709999084472656
2016-03-31,27.829999923706055
2016-04-01,27.65999984741211
2016-04-04,27.360000610351562
2016-04-05,27.450000762939453
2016-04-06,27.739999771118164
2016-04-07,27.399999618530273
2016-04-08,27.530000686645508
2016-04-11,27.75
2016-04-12,27.729999542236328
2016-04-13,27.84000015258789
2016-04-14,27.649999618530273
2016-04-15,27.43000030517578
2016-04-18,27.729999542236328
2016-04-19,27.68000030517578
2016-04-20,27.670000076293945
2016-04-21,27.670000076293945
2016-04-22,27.790000915527344
2016-04-25,27.610000610351562
2016-04-26,27.739999771118164
2016-04-27,27.75
2016-04-28,27.59000015258789
2016-04-29,27.66200065612793
2016-05-02,27.649999618530273
2016-05-03,27.670000076293945
2016-05-04,27.639999389648438
2016-05-05,27.700000762939453
2016-05-06,27.899999618530273
2016-05-09,27.940000534057617
2016-05-10,27.81999969482422
2016-05-11,27.920000076293945
2016-05-12,27.770000457763672
2016-05-13,27.920000076293945
2016-05-16,28.0
2016-05-17,28.0
2016-05-18,28.0
2016-05-19,28.030000686645508
2016-05-20,28.0
2016-05-23,28.049999237060547
2016-05-24,28.149999618530273
2016-05-25,28.239999771118164
2016-05-26,28.440000534057617
2016-05-27,28.399999618530273
2016-05-31,28.3700008392334
2016-06-01,28.399999618530273
2016-06-02,28.5
2016-06-03,28.479999542236328
2016-06-06,28.469999313354492
2016-06-07,28.530000686645508
2016-06-08,28.549999237060547
2016-06-09,28.31999969482422
2016-06-10,28.309999465942383
2016-06-13,28.360000610351562
2016-06-14,28.049999237060547
2016-06-15,28.059999465942383
2016-06-16,27.780000686645508
2016-06-17,27.75
2016-06-20,27.75
2016-06-21,27.899999618530273
2016-06-22,28.15999984741211
2016-06-23,28.09000015258789
2016-06-24,28.139999389648438
2016-06-27,28.139999389648438
2016-06-28,28.31999969482422
2016-06-29,28.510000228881836
2016-06-30,28.739999771118164
2016-07-01,28.6299991607666
2016-07-05,28.68000030517578
2016-07-06,28.829999923706055
2016-07-07,28.979999542236328
2016-07-08,29.239999771118164
2016-07-11,29.239999771118164
2016-07-12,29.190000534057617
2016-07-13,29.270000457763672
2016-07-14,29.149999618530273
2016-07-15,29.139999389648438
2016-07-18,29.149999618530273
2016-07-19,29.260000228881836
2016-07-20,29.3799991607666
2016-07-21,29.56999969482422
2016-07-22,29.549999237060547
2016-07-25,29.719999313354492
2016-07-26,29.690000534057617
2016-07-27,29.969999313354492
2016-07-28,30.049999237060547
2016-07-29,30.350000381469727
2016-08-01,30.40999984741211
2016-08-02,30.209999084472656
2016-08-03,30.149999618530273
2016-08-04,30.170000076293945
2016-08-05,30.200000762939453
2016-08-08,30.5
2016-08-09,30.6299991607666
2016-08-10,30.719999313354492
2016-08-11,31.010000228881836
2016-08-12,30.8799991607666
2016-08-15,30.209999084472656
2016-08-16,30.200000762939453
2016-08-17,30.299999237060547
2016-08-18,30.479999542236328
2016-08-19,30.649999618530273
2016-08-22,30.75
2016-08-23,30.746999740600586
2016-08-24,30.829999923706055
2016-08-25,30.989999771118164
2016-08-26,31.309999465942383
2016-08-29,31.25
2016-08-30,31.09000015258789
2016-08-31,31.219999313354492
2016-09-01,30.170000076293945
2016-09-02,29.75
2016-09-06,30.010000228881836
2016-09-07,30.1200008392334
2016-09-08,29.829999923706055
2016-09-09,29.639999389648438
2016-09-12,29.459999084472656
2016-09-13,29.43000030517578
2016-09-14,29.219999313354492
2016-09-15,29.829999923706055
2016-09-16,29.610000610351562
2016-09-19,29.81999969482422
2016-09-20,29.780000686645508
2016-09-21,29.459999084472656
2016-09-22,29.649999618530273
2016-09-23,29.770000457763672
2016-09-26,29.649999618530273
2016-09-27,30.049999237060547
2016-09-28,29.815000534057617
2016-09-29,29.6200008392334
2016-09-30,29.530000686645508
2016-10-03,29.68000030517578
2016-10-04,29.280000686645508
2016-10-05,29.170000076293945
2016-10-06,29.100000381469727
2016-10-07,28.860000610351562
2016-10-10,28.739999771118164
2016-10-11,28.149999618530273
2016-10-12,28.049999237060547
2016-10-13,28.530000686645508
2016-10-14,28.489999771118164
2016-10-17,28.559999465942383
2016-10-18,29.06999969482422
2016-10-19,29.15999984741211
2016-10-20,29.25
2016-10-21,29.940000534057617
2016-10-24,29.84000015258789
2016-10-25,29.969999313354492
2016-10-26,29.989999771118164
2016-10-27,29.719999313354492
2016-10-28,29.399999618530273
2016-10-31,29.25
2016-11-01,29.239999771118164
2016-11-02,29.049999237060547
2016-11-03,28.559999465942383
2016-11-04,28.93000030517578
2016-11-07,28.729999542236328
2016-11-08,28.610000610351562
2016-11-09,28.31999969482422
2016-11-10,27.760000228881836
2016-11-11,27.75
2016-11-14,26.809999465942383
2016-11-15,27.649999618530273
2016-11-16,28.549999237060547
2016-11-17,27.834999084472656
2016-11-18,26.889999389648438
2016-11-21,27.059999465942383
2016-11-22,27.187999725341797
2016-11-23,27.06999969482422
2016-11-25,27.1200008392334
2016-11-28,27.030000686645508
2016-11-29,27.12299919128418
2016-11-30,27.270000457763672
2016-12-01,27.059999465942383
2016-12-02,26.899999618530273
2016-12-05,27.110000610351562
2016-12-06,27.43000030517578
2016-12-07,27.639999389648438
2016-12-08,27.459999084472656
2016-12-09,27.299999237060547
2016-12-12,27.270000457763672
2016-12-13,27.079999923706055
2016-12-14,26.719999313354492
2016-12-15,27.040000915527344
2016-12-16,26.940000534057617
2016-12-19,27.190000534057617
2016-12-20,27.3700008392334
2016-12-21,27.31999969482422
2016-12-22,27.3799991607666
2016-12-23,27.399999618530273
2016-12-27,27.110000610351562
2016-12-28,27.040000915527344
2016-12-29,26.969999313354492
2016-12-30,27.139999389648438
2017-01-03,27.52400016784668
2017-01-04,27.729999542236328
2017-01-05,27.700000762939453
2017-01-06,27.6299991607666
2017-01-09,27.65999984741211
2017-01-10,27.6200008392334
2017-01-11,27.75
2017-01-12,27.780000686645508
2017-01-13,27.790000915527344
2017-01-17,27.739999771118164
2017-01-18,27.440000534057617
2017-01-19,27.270000457763672
2017-01-20,27.059999465942383
2017-01-23,27.3700008392334
2017-01-24,27.260000228881836
2017-01-25,27.299999237060547
2017-01-26,27.350000381469727
2017-01-27,27.219999313354492
2017-01-30,27.31999969482422
2017-01-31,27.350000381469727
2017-02-01,27.420000076293945
2017-02-02,27.83300018310547
2017-02-03,27.709999084472656
2017-02-06,27.889999389648438
2017-02-07,28.072999954223633
2017-02-08,28.405000686645508
2017-02-09,28.5
2017-02-10,28.469999313354492
2017-02-13,28.5
2017-02-14,28.68000030517578
2017-02-15,28.75
2017-02-16,28.600000381469727
2017-02-17,28.559999465942383
2017-02-21,28.670000076293945
2017-02-22,28.315000534057617
2017-02-23,28.31999969482422
2017-02-24,28.55299949645996
2017-02-27,28.6299991607666
2017-02-28,28.829999923706055
2017-03-01,28.625999450683594
2017-03-02,28.559999465942383
2017-03-03,28.59000015258789
2017-03-06,28.719999313354492
2017-03-07,28.469999313354492
2017-03-08,28.1299991607666
2017-03-09,27.959999084472656
2017-03-10,28.270000457763672
2017-03-13,28.440000534057617
2017-03-14,28.530000686645508
2017-03-15,28.440000534057617
2017-03-16,28.65999984741211
2017-03-17,28.549999237060547
2017-03-20,28.600000381469727
2017-03-21,28.40999984741211
2017-03-22,28.579999923706055
2017-03-23,28.56999969482422
2017-03-24,28.6200008392334
2017-03-27,28.399999618530273
2017-03-28,28.489999771118164
2017-03-29,28.510000228881836
2017-03-30,28.639999389648438
2017-03-31,28.719999313354492
2017-04-03,29.0
2017-04-04,28.899999618530273
2017-04-05,28.8799991607666
2017-04-06,28.674999237060547
2017-04-07,28.549999237060547
2017-04-10,28.59000015258789
2017-04-11,28.329999923706055
2017-04-12,28.350000381469727
2017-04-13,28.520000457763672
2017-04-17,28.770000457763672
2017-04-18,28.8700008392334
2017-04-19,28.719999313354492
2017-04-20,28.649999618530273
2017-04-21,28.729999542236328
2017-04-24,28.829999923706055
2017-04-25,28.850000381469727
2017-04-26,28.6200008392334
2017-04-27,28.829999923706055
2017-04-28,28.889999389648438
2017-05-01,28.889999389648438
2017-05-02,28.8700008392334
2017-05-03,28.899999618530273
2017-05-04,28.899999618530273
2017-05-05,28.989999771118164
2017-05-08,29.113000869750977
2017-05-09,29.139999389648438
2017-05-10,28.950000762939453
2017-05-11,28.8700008392334
2017-05-12,28.799999237060547
2017-05-15,28.950000762939453
2017-05-16,28.836000442504883
2017-05-17,28.729999542236328
2017-05-18,28.889999389648438
2017-05-19,28.899999618530273
2017-05-22,28.979999542236328
2017-05-23,29.100000381469727
2017-05-24,29.110000610351562
2017-05-25,29.100000381469727
2017-05-26,29.139999389648438
2017-05-30,29.100000381469727
2017-05-31,28.84000015258789
2017-06-01,28.899999618530273
2017-06-02,29.229999542236328
2017-06-05,29.360000610351562
2017-06-06,29.299999237060547
2017-06-07,29.290000915527344
2017-06-08,29.270000457763672
2017-06-09,29.479999542236328
2017-06-12,29.420000076293945
2017-06-13,29.290000915527344
2017-06-14,29.1299991607666
2017-06-15,29.18000030517578
2017-06-16,29.25
2017-06-19,29.299999237060547
2017-06-20,29.31999969482422
2017-06-21,29.389999389648438
2017-06-22,29.469999313354492
2017-06-23,29.267000198364258
2017-06-26,29.209999084472656
2017-06-27,28.989999771118164
2017-06-28,28.979999542236328
2017-06-29,28.889999389648438
2017-06-30,28.889999389648438
2017-07-03,28.954999923706055
2017-07-05,28.799999237060547
2017-07-06,28.850000381469727
2017-07-07,28.90999984741211
2017-07-10,29.1299991607666
2017-07-11,29.25
2017-07-12,29.344999313354492
2017-07-13,29.3799991607666
2017-07-14,29.399999618530273
2017-07-17,29.459999084472656
2017-07-18,29.582000732421875
2017-07-19,29.56999969482422
2017-07-20,29.610000610351562
2017-07-21,29.829999923706055
2017-07-24,29.81999969482422
2017-07-25,29.639999389648438
2017-07-26,29.329999923706055
2017-07-27,29.600000381469727
2017-07-28,29.6200008392334
2017-07-31,29.440000534057617
2017-08-01,29.549999237060547
2017-08-02,29.459999084472656
2017-08-03,29.489999771118164
2017-08-04,29.540000915527344
2017-08-07,29.549999237060547
2017-08-08,29.65999984741211
2017-08-09,29.485000610351562
2017-08-10,28.959999084472656
2017-08-11,29.020000457763672
2017-08-14,29.309999465942383
2017-08-15,29.360000610351562
2017-08-16,29.579999923706055
2017-08-17,29.440000534057617
2017-08-18,29.389999389648438
2017-08-21,29.280000686645508
2017-08-22,29.299999237060547
2017-08-23,29.270000457763672
2017-08-24,29.290000915527344
2017-08-25,29.469999313354492
2017-08-28,29.5
2017-08-29,29.299999237060547
2017-08-30,29.329999923706055
2017-08-31,29.510000228881836
2017-09-01,29.579999923706055
2017-09-05,29.40999984741211
2017-09-06,29.510000228881836
2017-09-07,29.520000457763672
2017-09-08,29.450000762939453
2017-09-11,29.600000381469727
2017-09-12,29.652999877929688
2017-09-13,29.56999969482422
2017-09-14,29.479999542236328
2017-09-15,28.90999984741211
2017-09-18,28.959999084472656
2017-09-19,28.760000228881836
2017-09-20,29.030000686645508
2017-09-21,28.670000076293945
2017-09-22,28.690000534057617
2017-09-25,28.75
2017-09-26,28.729999542236328
2017-09-27,28.690000534057617
2017-09-28,28.65999984741211
2017-09-29,28.68000030517578
2017-10-02,28.670000076293945
2017-10-03,28.649999618530273
2017-10-04,28.6299991607666
2017-10-05,28.329999923706055
2017-10-06,28.18000030517578
2017-10-09,28.1299991607666
2017-10-10,28.18000030517578
2017-10-11,28.190000534057617
2017-10-12,28.260000228881836
2017-10-13,28.329999923706055
2017-10-16,28.329999923706055
2017-10-17,28.399999618530273
2017-10-18,28.65999984741211
2017-10-19,28.579999923706055
2017-10-20,28.729999542236328
2017-10-23,28.739999771118164
2017-10-24,28.6299991607666
2017-10-25,28.6200008392334
2017-10-26,28.8700008392334
2017-10-27,28.75
2017-10-30,28.559999465942383
2017-10-31,28.649999618530273
2017-11-01,28.645000457763672
2017-11-02,28.75
2017-11-03,28.479999542236328
2017-11-06,28.573999404907227
2017-11-07,28.690000534057617
2017-11-08,28.520000457763672
2017-11-09,28.350000381469727
2017-11-10,27.860000610351562
2017-11-13,28.059999465942383
2017-11-14,28.0
2017-11-15,27.860000610351562
2017-11-16,28.079999923706055
2017-11-17,28.09000015258789
2017-11-20,28.229999542236328
2017-11-21,28.31999969482422
2017-11-22,28.34000015258789
2017-11-24,28.295000076293945
2017-11-27,28.402999877929688
2017-11-28,28.447999954223633
2017-11-29,28.2810001373291
2017-11-30,28.1200008392334
2017-12-01,28.34000015258789
2017-12-04,28.360000610351562
2017-12-05,28.229999542236328
2017-12-06,28.280000686645508
2017-12-07,28.5
2017-12-08,28.61199951171875
2017-12-11,28.615999221801758
2017-12-12,28.61199951171875
2017-12-13,28.5
2017-12-14,28.170000076293945
2017-12-15,28.020000457763672
2017-12-18,28.131999969482422
2017-12-19,28.18000030517578
2017-12-20,28.06999969482422
2017-12-21,28.329999923706055
2017-12-22,28.229999542236328
2017-12-26,28.360000610351562
2017-12-27,28.270000457763672
2017-12-28,28.020000457763672
2017-12-29,28.149999618530273
2018-01-02,27.959999084472656
2018-01-03,27.780000686645508
2018-01-04,27.84000015258789
2018-01-05,28.0
2018-01-08,28.190000534057617
2018-01-09,28.149999618530273
2018-01-10,28.01099967956543
2018-01-11,28.010000228881836
2018-01-12,28.049999237060547
2018-01-16,28.260000228881836
2018-01-17,27.979999542236328
2018-01-18,27.989999771118164
2018-01-19,27.8700008392334
2018-01-22,28.03700065612793
2018-01-23,28.18000030517578
2018-01-24,27.899999618530273
2018-01-25,27.850000381469727
2018-01-26,27.68000030517578
2018-01-29,27.641000747680664
2018-01-30,27.31999969482422
2018-01-31,27.43000030517578
2018-02-01,27.350000381469727
2018-02-02,27.290000915527344
2018-02-05,27.389999389648438
2018-02-06,27.440000534057617
2018-02-07,27.489999771118164
2018-02-08,27.3700008392334
2018-02-09,27.312000274658203
2018-02-12,27.280000686645508
2018-02-13,27.290000915527344
2018-02-14,27.200000762939453
2018-02-15,27.18000030517578
2018-02-16,27.56999969482422
2018-02-20,27.639999389648438
2018-02-21,27.780000686645508
2018-02-22,27.75
2018-02-23,27.860000610351562
2018-02-26,27.795000076293945
2018-02-27,27.899999618530273
2018-02-28,28.18000030517578
2018-03-01,28.381000518798828
2018-03-02,28.360000610351562
2018-03-05,28.469999313354492
2018-03-06,28.420000076293945
2018-03-07,28.488000869750977
2018-03-08,28.450000762939453
2018-03-09,28.479999542236328
2018-03-12,28.360000610351562
2018-03-13,28.44499969482422
2018-03-14,28.399999618530273
2018-03-15,28.170000076293945
2018-03-16,27.950000762939453
2018-03-19,27.829999923706055
2018-03-20,27.829999923706055
2018-03-21,27.84000015258789
2018-03-22,27.850000381469727
2018-03-23,27.989999771118164
2018-03-26,27.950000762939453
2018-03-27,28.09000015258789
2018-03-28,28.020000457763672
2018-03-29,27.809999465942383
2018-04-02,27.84000015258789
2018-04-03,27.790000915527344
2018-04-04,27.799999237060547
2018-04-05,27.899999618530273
2018-04-06,27.899999618530273
2018-04-09,28.040000915527344
2018-04-10,28.110000610351562
2018-04-11,27.899999618530273
2018-04-12,27.729999542236328
2018-04-13,27.65999984741211
2018-04-16,27.6299991607666
2018-04-17,27.68000030517578
2018-04-18,27.459999084472656
2018-04-19,27.399999618530273
2018-04-20,27.75
2018-04-23,27.690000534057617
2018-04-24,27.649999618530273
2018-04-25,27.549999237060547
2018-04-26,27.540000915527344
2018-04-27,27.68000030517578
2018-04-30,27.559999465942383
2018-05-01,27.579999923706055
2018-05-02,27.600000381469727
2018-05-03,27.639999389648438
2018-05-04,27.719999313354492
2018-05-07,27.670000076293945
2018-05-08,27.479999542236328
2018-05-09,27.469999313354492
2018-05-10,27.43000030517578
2018-05-11,27.43000030517578
2018-05-14,27.56999969482422
2018-05-15,27.43000030517578
2018-05-16,27.389999389648438
2018-05-17,27.31999969482422
2018-05-18,27.440000534057617
2018-05-21,27.520000457763672
2018-05-22,27.479999542236328
2018-05-23,27.469999313354492
2018-05-24,27.649999618530273
2018-05-25,27.520000457763672
2018-05-29,27.559999465942383
2018-05-30,27.639999389648438
2018-05-31,27.729999542236328
2018-06-01,27.979999542236328
2018-06-04,27.969999313354492
2018-06-05,27.979999542236328
2018-06-06,28.06999969482422
2018-06-07,28.229999542236328
2018-06-08,28.270000457763672
2018-06-11,28.200000762939453
2018-06-12,28.229999542236328
2018-06-13,28.201000213623047
2018-06-14,28.239999771118164
2018-06-15,27.799999237060547
2018-06-18,27.889999389648438
2018-06-19,27.889999389648438
2018-06-20,27.809999465942383
2018-06-21,27.889999389648438
2018-06-22,27.8700008392334
2018-06-25,27.850000381469727
2018-06-26,27.920000076293945
2018-06-27,27.90999984741211
2018-06-28,28.0
2018-06-29,28.139999389648438
2018-07-02,28.334999084472656
2018-07-03,28.450000762939453
2018-07-05,28.440000534057617
2018-07-06,28.559999465942383
2018-07-09,28.760000228881836
2018-07-10,28.799999237060547
2018-07-11,28.718000411987305
2018-07-12,28.700000762939453
2018-07-13,28.440000534057617
2018-07-16,28.190000534057617
2018-07-17,28.270000457763672
2018-07-18,28.280000686645508
2018-07-19,28.420000076293945
2018-07-20,28.760000228881836
2018-07-23,28.40999984741211
2018-07-24,28.5
2018-07-25,27.989999771118164
2018-07-26,28.049999237060547
2018-07-27,28.0
2018-07-30,28.049999237060547
2018-07-31,27.84000015258789
2018-08-01,27.540000915527344
2018-08-02,27.639999389648438
2018-08-03,27.559999465942383
2018-08-06,27.540000915527344
2018-08-07,27.479999542236328
2018-08-08,27.469999313354492
2018-08-09,27.507999420166016
2018-08-10,27.3799991607666
2018-08-13,27.43000030517578
2018-08-14,27.479999542236328
2018-08-15,27.59000015258789
2018-08-16,27.65999984741211
2018-08-17,27.649999618530273
2018-08-20,27.8799991607666
2018-08-21,27.8700008392334
2018-08-22,27.940000534057617
2018-08-23,27.8799991607666
2018-08-24,28.100000381469727
2018-08-27,27.899999618530273
2018-08-28,28.100000381469727
2018-08-29,28.239999771118164
2018-08-30,28.139999389648438
2018-08-31,28.209999084472656
2018-09-04,27.95599937438965
2018-09-05,27.770000457763672
2018-09-06,27.739999771118164
2018-09-07,27.56999969482422
2018-09-10,27.680999755859375
2018-09-11,27.700000762939453
2018-09-12,27.760000228881836
2018-09-13,27.34000015258789
2018-09-14,27.459999084472656
2018-09-17,27.389999389648438
2018-09-18,27.31999969482422
2018-09-19,27.299999237060547
2018-09-20,27.34000015258789
2018-09-21,27.3799991607666
2018-09-24,27.489999771118164
2018-09-25,27.399999618530273
2018-09-26,27.3799991607666
2018-09-27,27.280000686645508
2018-09-28,27.329999923706055
2018-10-01,27.399999618530273
2018-10-02,27.270000457763672
2018-10-03,26.790000915527344
2018-10-04,26.649999618530273
2018-10-05,26.65999984741211
2018-10-08,26.93000030517578
2018-10-09,26.979999542236328
2018-10-10,26.81999969482422
2018-10-11,26.770000457763672
2018-10-12,26.799999237060547
2018-10-15,26.799999237060547
