,MNG
2016-01-25,38.7400016784668
2016-01-26,41.369998931884766
2016-01-27,41.349998474121094
2016-01-28,42.779998779296875
2016-01-29,44.41999816894531
2016-02-01,43.34000015258789
2016-02-02,41.540000915527344
2016-02-03,43.88999938964844
2016-02-04,43.66999816894531
2016-02-05,42.720001220703125
2016-02-08,40.84000015258789
2016-02-09,39.189998626708984
2016-02-10,38.70000076293945
2016-02-11,37.849998474121094
2016-02-12,38.290000915527344
2016-02-16,38.16999816894531
2016-02-17,40.029998779296875
2016-02-18,38.900001525878906
2016-02-19,37.459999084472656
2016-02-22,39.20000076293945
2016-02-23,37.22999954223633
2016-02-24,38.36000061035156
2016-02-25,38.130001068115234
2016-02-26,38.880001068115234
2016-02-29,38.54999923706055
2016-03-01,39.209999084472656
2016-03-02,41.709999084472656
2016-03-03,44.2400016784668
2016-03-04,45.630001068115234
2016-03-07,47.060001373291016
2016-03-08,43.41999816894531
2016-03-09,44.72999954223633
2016-03-10,44.29999923706055
2016-03-11,45.79999923706055
2016-03-14,45.2599983215332
2016-03-15,44.97999954223633
2016-03-16,46.849998474121094
2016-03-17,47.630001068115234
2016-03-18,47.43000030517578
2016-03-21,47.0
2016-03-22,47.220001220703125
2016-03-23,45.31999969482422
2016-03-24,45.90999984741211
2016-03-28,45.599998474121094
2016-03-29,46.25
2016-03-30,46.29999923706055
2016-03-31,47.06999969482422
2016-04-01,46.119998931884766
2016-04-04,45.56999969482422
2016-04-05,45.0099983215332
2016-04-06,46.02000045776367
2016-04-07,46.11000061035156
2016-04-08,47.58000183105469
2016-04-11,48.279998779296875
2016-04-12,51.790000915527344
2016-04-13,51.33000183105469
2016-04-14,51.33000183105469
2016-04-15,50.83000183105469
2016-04-18,51.25
2016-04-19,52.779998779296875
2016-04-20,53.13999938964844
2016-04-21,52.29999923706055
2016-04-22,53.869998931884766
2016-04-25,52.959999084472656
2016-04-26,54.47999954223633
2016-04-27,56.220001220703125
2016-04-28,55.22999954223633
2016-04-29,55.83000183105469
2016-05-02,55.38999938964844
2016-05-03,53.20000076293945
2016-05-04,52.58000183105469
2016-05-05,53.61000061035156
2016-05-06,52.560001373291016
2016-05-09,51.68000030517578
2016-05-10,52.970001220703125
2016-05-11,53.7400016784668
2016-05-12,53.70000076293945
2016-05-13,53.16999816894531
2016-05-16,53.959999084472656
2016-05-17,54.79999923706055
2016-05-18,53.84000015258789
2016-05-19,54.18000030517578
2016-05-20,54.599998474121094
2016-05-23,54.470001220703125
2016-05-24,54.939998626708984
2016-05-25,56.130001068115234
2016-05-26,55.900001525878906
2016-05-27,55.970001220703125
2016-05-31,56.45000076293945
2016-06-01,56.869998931884766
2016-06-02,57.09000015258789
2016-06-03,56.83000183105469
2016-06-06,58.45000076293945
2016-06-07,59.33000183105469
2016-06-08,58.720001220703125
2016-06-09,58.86000061035156
2016-06-10,56.36000061035156
2016-06-13,56.119998931884766
2016-06-14,56.119998931884766
2016-06-15,56.0099983215332
2016-06-16,55.15999984741211
2016-06-17,56.439998626708984
2016-06-20,57.130001068115234
2016-06-21,57.849998474121094
2016-06-22,57.040000915527344
2016-06-23,57.880001068115234
2016-06-24,55.560001373291016
2016-06-27,53.880001068115234
2016-06-28,56.0
2016-06-29,56.75
2016-06-30,56.540000915527344
2016-07-01,57.310001373291016
2016-07-05,55.470001220703125
2016-07-06,56.34000015258789
2016-07-07,55.75
2016-07-08,56.7599983215332
2016-07-11,56.61000061035156
2016-07-12,58.7599983215332
2016-07-13,58.0
2016-07-14,58.349998474121094
2016-07-15,58.470001220703125
2016-07-18,58.970001220703125
2016-07-19,58.349998474121094
2016-07-20,58.56999969482422
2016-07-21,58.189998626708984
2016-07-22,58.93000030517578
2016-07-25,57.43000030517578
2016-07-26,58.06999969482422
2016-07-27,56.9900016784668
2016-07-28,57.54999923706055
2016-07-29,58.779998779296875
2016-08-01,56.369998931884766
2016-08-02,56.86000061035156
