,CTBI
1988-10-26,5.701756954193115
1988-10-27,5.701756954193115
1988-10-28,5.701756954193115
1988-10-31,5.701756954193115
1988-11-01,5.701756954193115
1988-11-02,5.701756954193115
1988-11-03,5.701756954193115
1988-11-04,5.701756954193115
1988-11-07,5.701756954193115
1988-11-08,5.701756954193115
1988-11-09,5.701756954193115
1988-11-10,5.701756954193115
1988-11-11,5.701756954193115
1988-11-14,5.701756954193115
1988-11-15,5.701756954193115
1988-11-16,5.701756954193115
1988-11-17,5.701756954193115
1988-11-18,5.701756954193115
1988-11-21,5.701756954193115
1988-11-22,5.701756954193115
1988-11-23,5.701756954193115
1988-11-25,5.701756954193115
1988-11-28,5.701756954193115
1988-11-29,5.701756954193115
1988-11-30,5.701756954193115
1988-12-01,5.701756954193115
1988-12-02,5.815792083740234
1988-12-05,5.815792083740234
1988-12-06,5.815792083740234
1988-12-07,5.815792083740234
1988-12-08,5.815792083740234
1988-12-09,5.815792083740234
1988-12-12,5.815792083740234
1988-12-13,5.815792083740234
1988-12-14,5.815792083740234
1988-12-15,5.701756954193115
1988-12-16,5.815792083740234
1988-12-19,5.815792083740234
1988-12-20,5.815792083740234
1988-12-21,5.815792083740234
1988-12-22,5.815792083740234
1988-12-23,5.815792083740234
1988-12-27,5.815792083740234
1988-12-28,5.815792083740234
1988-12-29,5.815792083740234
1988-12-30,5.815792083740234
1989-01-03,5.815792083740234
1989-01-04,5.815792083740234
1989-01-05,5.815792083740234
1989-01-06,5.815792083740234
1989-01-09,5.815792083740234
1989-01-10,5.815792083740234
1989-01-11,5.815792083740234
1989-01-12,5.815792083740234
1989-01-13,5.815792083740234
1989-01-16,5.815792083740234
1989-01-17,5.815792083740234
1989-01-18,5.815792083740234
1989-01-19,5.815792083740234
1989-01-20,5.815792083740234
1989-01-23,5.9298272132873535
1989-01-24,5.9298272132873535
1989-01-25,5.9298272132873535
1989-01-26,5.9298272132873535
1989-01-27,5.9298272132873535
1989-01-30,5.9298272132873535
1989-01-31,5.9298272132873535
1989-02-01,5.9298272132873535
1989-02-02,5.9298272132873535
1989-02-03,5.9298272132873535
1989-02-06,5.9298272132873535
1989-02-07,5.9298272132873535
1989-02-08,5.9298272132873535
1989-02-09,5.9298272132873535
1989-02-10,5.9298272132873535
1989-02-13,5.9298272132873535
1989-02-14,5.9298272132873535
1989-02-15,5.9298272132873535
1989-02-16,5.9298272132873535
1989-02-17,5.9298272132873535
1989-02-21,5.9298272132873535
1989-02-22,5.9298272132873535
1989-02-23,5.9298272132873535
1989-02-24,5.9298272132873535
1989-02-27,5.9298272132873535
1989-02-28,5.9298272132873535
1989-03-01,5.9298272132873535
1989-03-02,5.9298272132873535
1989-03-03,5.9298272132873535
1989-03-06,5.9298272132873535
1989-03-07,5.9298272132873535
1989-03-08,5.9298272132873535
1989-03-09,5.9298272132873535
1989-03-10,5.9298272132873535
1989-03-13,5.9298272132873535
1989-03-14,5.9298272132873535
1989-03-15,5.9298272132873535
1989-03-16,5.9298272132873535
1989-03-17,5.9298272132873535
1989-03-20,5.9298272132873535
1989-03-21,5.9298272132873535
1989-03-22,5.9298272132873535
1989-03-23,5.9298272132873535
1989-03-27,5.9298272132873535
1989-03-28,5.9298272132873535
1989-03-29,5.9298272132873535
1989-03-30,5.9298272132873535
1989-03-31,5.9298272132873535
1989-04-03,5.9298272132873535
1989-04-04,5.9298272132873535
1989-04-05,5.9298272132873535
1989-04-06,5.9298272132873535
1989-04-07,5.9298272132873535
1989-04-10,5.9298272132873535
1989-04-11,5.9298272132873535
1989-04-12,5.9298272132873535
1989-04-13,5.9298272132873535
1989-04-14,5.9298272132873535
1989-04-17,5.9298272132873535
1989-04-18,5.9298272132873535
1989-04-19,5.9298272132873535
1989-04-20,5.9298272132873535
1989-04-21,5.9298272132873535
1989-04-24,5.9298272132873535
1989-04-25,5.9298272132873535
1989-04-26,5.9298272132873535
1989-04-27,5.9298272132873535
1989-04-28,5.9298272132873535
1989-05-01,5.9298272132873535
1989-05-02,5.9298272132873535
1989-05-03,5.9298272132873535
1989-05-04,5.9298272132873535
1989-05-05,5.9298272132873535
1989-05-08,5.9298272132873535
1989-05-09,5.9298272132873535
1989-05-10,5.9298272132873535
1989-05-11,5.9298272132873535
1989-05-12,5.9298272132873535
1989-05-15,5.9298272132873535
1989-05-16,5.9298272132873535
1989-05-17,5.9298272132873535
1989-05-18,5.9298272132873535
1989-05-19,5.9298272132873535
1989-05-22,5.9298272132873535
1989-05-23,5.9298272132873535
1989-05-24,5.9298272132873535
1989-05-25,5.9298272132873535
1989-05-26,5.9298272132873535
1989-05-30,5.9298272132873535
1989-05-31,5.9298272132873535
1989-06-01,5.9298272132873535
1989-06-02,5.9298272132873535
1989-06-05,5.9298272132873535
1989-06-06,5.9298272132873535
1989-06-07,5.9298272132873535
1989-06-08,5.9298272132873535
1989-06-09,5.9298272132873535
1989-06-12,5.9298272132873535
1989-06-13,5.9298272132873535
1989-06-14,5.9298272132873535
1989-06-15,5.9298272132873535
1989-06-16,5.9298272132873535
1989-06-19,5.9298272132873535
1989-06-20,5.9298272132873535
1989-06-21,5.9298272132873535
1989-06-22,5.9298272132873535
1989-06-23,5.9298272132873535
1989-06-26,5.9298272132873535
1989-06-27,5.9298272132873535
1989-06-28,5.9298272132873535
1989-06-29,5.9298272132873535
1989-06-30,5.9298272132873535
1989-07-03,5.9298272132873535
1989-07-05,5.9298272132873535
1989-07-06,5.9298272132873535
1989-07-07,5.9298272132873535
1989-07-10,5.9298272132873535
1989-07-11,5.9298272132873535
1989-07-12,5.9298272132873535
1989-07-13,5.9298272132873535
1989-07-14,5.9298272132873535
1989-07-17,5.9298272132873535
1989-07-18,5.9298272132873535
1989-07-19,5.9298272132873535
1989-07-20,5.9298272132873535
1989-07-21,5.9298272132873535
1989-07-24,5.9298272132873535
1989-07-25,5.9298272132873535
1989-07-26,5.9298272132873535
1989-07-27,5.9298272132873535
1989-07-28,5.9298272132873535
1989-07-31,5.9298272132873535
1989-08-01,5.9298272132873535
1989-08-02,5.9298272132873535
1989-08-03,5.9298272132873535
1989-08-04,5.9298272132873535
1989-08-07,5.9298272132873535
1989-08-08,5.9298272132873535
1989-08-09,5.9298272132873535
1989-08-10,5.9298272132873535
1989-08-11,5.9298272132873535
1989-08-14,5.9298272132873535
1989-08-15,5.9298272132873535
1989-08-16,5.9298272132873535
1989-08-17,5.9298272132873535
1989-08-18,5.9298272132873535
1989-08-21,5.9298272132873535
1989-08-22,5.9298272132873535
1989-08-23,5.9298272132873535
1989-08-24,5.9298272132873535
1989-08-25,5.9298272132873535
1989-08-28,5.9298272132873535
1989-08-29,5.9298272132873535
1989-08-30,5.9298272132873535
1989-08-31,5.9298272132873535
1989-09-01,5.9298272132873535
1989-09-05,5.9298272132873535
1989-09-06,5.9298272132873535
1989-09-07,5.9298272132873535
1989-09-08,5.9298272132873535
1989-09-11,5.9298272132873535
1989-09-12,5.9298272132873535
1989-09-13,5.9298272132873535
1989-09-14,5.9298272132873535
1989-09-15,5.9298272132873535
1989-09-18,5.9298272132873535
1989-09-19,5.9298272132873535
1989-09-20,5.9298272132873535
1989-09-21,5.9298272132873535
1989-09-22,5.9298272132873535
1989-09-25,5.9298272132873535
1989-09-26,5.9298272132873535
1989-09-27,5.9298272132873535
1989-09-28,5.9298272132873535
1989-09-29,5.9298272132873535
1989-10-02,5.9298272132873535
1989-10-03,5.9298272132873535
1989-10-04,5.9298272132873535
1989-10-05,5.9298272132873535
1989-10-06,5.9298272132873535
1989-10-09,5.9298272132873535
1989-10-10,5.9298272132873535
1989-10-11,5.9298272132873535
1989-10-12,5.9298272132873535
1989-10-13,5.9298272132873535
1989-10-16,5.9298272132873535
1989-10-17,5.9298272132873535
1989-10-18,5.9298272132873535
1989-10-19,5.9298272132873535
1989-10-20,5.9298272132873535
1989-10-23,5.9298272132873535
1989-10-24,5.9298272132873535
1989-10-25,5.9298272132873535
1989-10-26,5.9298272132873535
1989-10-27,5.9298272132873535
1989-10-30,5.9298272132873535
1989-10-31,5.9298272132873535
1989-11-01,5.9298272132873535
1989-11-02,5.9298272132873535
1989-11-03,5.9298272132873535
1989-11-06,5.9298272132873535
1989-11-07,5.9298272132873535
1989-11-08,5.9298272132873535
1989-11-09,5.9298272132873535
1989-11-10,5.9298272132873535
1989-11-13,5.9298272132873535
1989-11-14,5.9298272132873535
1989-11-15,5.9298272132873535
1989-11-16,5.9298272132873535
1989-11-17,5.9298272132873535
1989-11-20,5.9298272132873535
1989-11-21,5.9298272132873535
1989-11-22,5.9298272132873535
1989-11-24,5.9298272132873535
1989-11-27,5.9298272132873535
1989-11-28,5.9298272132873535
1989-11-29,5.9298272132873535
1989-11-30,5.9298272132873535
1989-12-01,5.9298272132873535
1989-12-04,6.0438618659973145
1989-12-05,6.0438618659973145
1989-12-06,6.0438618659973145
1989-12-07,6.0438618659973145
1989-12-08,6.157896995544434
1989-12-11,6.157896995544434
1989-12-12,6.157896995544434
1989-12-13,6.157896995544434
1989-12-14,6.157896995544434
1989-12-15,6.157896995544434
1989-12-18,6.157896995544434
1989-12-19,6.157896995544434
1989-12-20,6.157896995544434
1989-12-21,6.157896995544434
1989-12-22,6.157896995544434
1989-12-26,6.157896995544434
1989-12-27,6.157896995544434
1989-12-28,6.157896995544434
1989-12-29,6.157896995544434
1990-01-02,6.157896995544434
1990-01-03,6.157896995544434
1990-01-04,6.157896995544434
1990-01-05,6.157896995544434
1990-01-08,6.157896995544434
1990-01-09,6.157896995544434
1990-01-10,6.157896995544434
1990-01-11,6.157896995544434
1990-01-12,6.157896995544434
1990-01-15,6.157896995544434
1990-01-16,6.157896995544434
1990-01-17,6.157896995544434
1990-01-18,6.157896995544434
1990-01-19,6.157896995544434
1990-01-22,6.157896995544434
1990-01-23,6.157896995544434
1990-01-24,6.157896995544434
1990-01-25,6.157896995544434
1990-01-26,6.157896995544434
1990-01-29,6.157896995544434
1990-01-30,6.157896995544434
1990-01-31,6.157896995544434
1990-02-01,6.157896995544434
1990-02-02,6.157896995544434
1990-02-05,6.157896995544434
1990-02-06,6.157896995544434
1990-02-07,6.157896995544434
1990-02-08,6.157896995544434
1990-02-09,6.157896995544434
1990-02-12,6.157896995544434
1990-02-13,6.157896995544434
1990-02-14,6.157896995544434
1990-02-15,6.157896995544434
1990-02-16,6.157896995544434
1990-02-20,6.157896995544434
1990-02-21,6.157896995544434
1990-02-22,6.157896995544434
1990-02-23,6.157896995544434
1990-02-26,6.157896995544434
1990-02-27,6.157896995544434
1990-02-28,6.157896995544434
1990-03-01,6.157896995544434
1990-03-02,6.157896995544434
1990-03-05,6.157896995544434
1990-03-06,6.157896995544434
1990-03-07,6.157896995544434
1990-03-08,6.157896995544434
1990-03-09,6.157896995544434
1990-03-12,6.157896995544434
1990-03-13,6.157896995544434
1990-03-14,6.157896995544434
1990-03-15,6.157896995544434
1990-03-16,6.157896995544434
1990-03-19,6.157896995544434
1990-03-20,6.157896995544434
1990-03-21,6.157896995544434
1990-03-22,6.157896995544434
1990-03-23,6.157896995544434
1990-03-26,6.157896995544434
1990-03-27,6.157896995544434
1990-03-28,6.157896995544434
1990-03-29,6.157896995544434
1990-03-30,6.157896995544434
1990-04-02,6.157896995544434
1990-04-03,6.157896995544434
1990-04-04,6.157896995544434
1990-04-05,6.157896995544434
1990-04-06,6.157896995544434
1990-04-09,6.157896995544434
1990-04-10,6.157896995544434
1990-04-11,6.157896995544434
1990-04-12,6.157896995544434
1990-04-16,6.157896995544434
1990-04-17,6.157896995544434
1990-04-18,6.157896995544434
1990-04-19,6.157896995544434
1990-04-20,6.157896995544434
1990-04-23,6.157896995544434
1990-04-24,6.157896995544434
1990-04-25,6.157896995544434
1990-04-26,6.157896995544434
1990-04-27,6.157896995544434
1990-04-30,6.157896995544434
1990-05-01,6.157896995544434
1990-05-02,6.157896995544434
1990-05-03,6.157896995544434
1990-05-04,6.157896995544434
1990-05-07,6.157896995544434
1990-05-08,6.157896995544434
1990-05-09,6.157896995544434
1990-05-10,6.157896995544434
1990-05-11,6.157896995544434
1990-05-14,6.157896995544434
1990-05-15,6.157896995544434
1990-05-16,6.157896995544434
1990-05-17,6.157896995544434
1990-05-18,6.157896995544434
1990-05-21,6.157896995544434
1990-05-22,6.157896995544434
1990-05-23,6.157896995544434
1990-05-24,6.157896995544434
1990-05-25,6.157896995544434
1990-05-29,6.157896995544434
1990-05-30,6.157896995544434
1990-05-31,6.157896995544434
1990-06-01,6.157896995544434
1990-06-04,6.157896995544434
1990-06-05,6.157896995544434
1990-06-06,6.157896995544434
1990-06-07,6.157896995544434
1990-06-08,6.157896995544434
1990-06-11,6.157896995544434
1990-06-12,6.157896995544434
1990-06-13,6.157896995544434
1990-06-14,6.157896995544434
1990-06-15,6.157896995544434
1990-06-18,6.157896995544434
1990-06-19,6.157896995544434
1990-06-20,6.157896995544434
1990-06-21,6.157896995544434
1990-06-22,6.157896995544434
1990-06-25,6.157896995544434
1990-06-26,6.157896995544434
1990-06-27,6.157896995544434
1990-06-28,6.157896995544434
1990-06-29,6.157896995544434
1990-07-02,6.157896995544434
1990-07-03,6.157896995544434
1990-07-05,6.157896995544434
1990-07-06,6.157896995544434
1990-07-09,6.157896995544434
1990-07-10,6.157896995544434
1990-07-11,6.157896995544434
1990-07-12,6.157896995544434
1990-07-13,6.157896995544434
1990-07-16,6.157896995544434
1990-07-17,6.157896995544434
1990-07-18,6.157896995544434
1990-07-19,6.157896995544434
1990-07-20,6.157896995544434
1990-07-23,6.157896995544434
1990-07-24,6.157896995544434
1990-07-25,6.157896995544434
1990-07-26,6.157896995544434
1990-07-27,6.157896995544434
1990-07-30,6.157896995544434
1990-07-31,6.157896995544434
1990-08-01,6.157896995544434
1990-08-02,6.157896995544434
1990-08-03,6.157896995544434
1990-08-06,6.157896995544434
1990-08-07,6.157896995544434
1990-08-08,6.157896995544434
1990-08-09,6.157896995544434
1990-08-10,6.157896995544434
1990-08-13,5.9298272132873535
1990-08-14,5.9298272132873535
1990-08-15,5.9298272132873535
1990-08-16,6.157896995544434
1990-08-17,6.157896995544434
1990-08-20,6.157896995544434
1990-08-21,6.157896995544434
1990-08-22,6.157896995544434
1990-08-23,6.157896995544434
1990-08-24,6.157896995544434
1990-08-27,6.0438618659973145
1990-08-28,6.0438618659973145
1990-08-29,6.0438618659973145
1990-08-30,6.0438618659973145
1990-08-31,6.0438618659973145
1990-09-04,6.0438618659973145
1990-09-05,6.0438618659973145
1990-09-06,6.157896995544434
1990-09-07,6.157896995544434
1990-09-10,6.157896995544434
1990-09-11,6.157896995544434
1990-09-12,6.157896995544434
1990-09-13,6.157896995544434
1990-09-14,6.157896995544434
1990-09-17,6.157896995544434
1990-09-18,6.157896995544434
1990-09-19,6.157896995544434
1990-09-20,6.157896995544434
1990-09-21,6.157896995544434
1990-09-24,6.157896995544434
1990-09-25,6.157896995544434
1990-09-26,6.157896995544434
1990-09-27,6.157896995544434
1990-09-28,6.0438618659973145
1990-10-01,6.0438618659973145
1990-10-02,6.0438618659973145
1990-10-03,6.0438618659973145
1990-10-04,6.0438618659973145
1990-10-05,5.815792083740234
1990-10-08,5.815792083740234
1990-10-09,5.815792083740234
1990-10-10,5.815792083740234
1990-10-11,5.815792083740234
1990-10-12,5.815792083740234
1990-10-15,5.815792083740234
1990-10-16,5.815792083740234
1990-10-17,5.815792083740234
1990-10-18,5.815792083740234
1990-10-19,5.815792083740234
1990-10-22,5.815792083740234
1990-10-23,5.9298272132873535
1990-10-24,5.9298272132873535
1990-10-25,5.9298272132873535
1990-10-26,5.9298272132873535
1990-10-29,5.9298272132873535
1990-10-30,5.9298272132873535
1990-10-31,5.9298272132873535
1990-11-01,5.9298272132873535
1990-11-02,5.9298272132873535
1990-11-05,5.9298272132873535
1990-11-06,5.9298272132873535
1990-11-07,5.9298272132873535
1990-11-08,5.9298272132873535
1990-11-09,5.9298272132873535
1990-11-12,5.9298272132873535
1990-11-13,5.9298272132873535
1990-11-14,5.9298272132873535
1990-11-15,5.9298272132873535
1990-11-16,5.9298272132873535
1990-11-19,5.9298272132873535
1990-11-20,5.9298272132873535
1990-11-21,5.9298272132873535
1990-11-23,5.9298272132873535
1990-11-26,5.9298272132873535
1990-11-27,5.9298272132873535
1990-11-28,5.9298272132873535
1990-11-29,5.9298272132873535
1990-11-30,5.9298272132873535
1990-12-03,5.9298272132873535
1990-12-04,5.9298272132873535
1990-12-05,5.9298272132873535
1990-12-06,5.9298272132873535
1990-12-07,5.9298272132873535
1990-12-10,5.9298272132873535
1990-12-11,5.815792083740234
1990-12-12,5.815792083740234
1990-12-13,5.815792083740234
1990-12-14,5.815792083740234
1990-12-17,5.815792083740234
1990-12-18,5.815792083740234
1990-12-19,5.815792083740234
1990-12-20,5.815792083740234
1990-12-21,5.815792083740234
1990-12-24,5.815792083740234
1990-12-26,5.815792083740234
1990-12-27,5.815792083740234
1990-12-28,5.815792083740234
1990-12-31,5.815792083740234
1991-01-02,5.815792083740234
1991-01-03,5.815792083740234
1991-01-04,5.815792083740234
1991-01-07,5.815792083740234
1991-01-08,5.815792083740234
1991-01-09,5.815792083740234
1991-01-10,5.815792083740234
1991-01-11,5.815792083740234
1991-01-14,5.815792083740234
1991-01-15,5.815792083740234
1991-01-16,5.815792083740234
1991-01-17,5.815792083740234
1991-01-18,5.815792083740234
1991-01-21,5.815792083740234
1991-01-22,5.815792083740234
1991-01-23,5.815792083740234
1991-01-24,5.815792083740234
1991-01-25,5.815792083740234
1991-01-28,5.815792083740234
1991-01-29,5.815792083740234
1991-01-30,5.815792083740234
1991-01-31,5.815792083740234
1991-02-01,5.701756954193115
1991-02-04,5.701756954193115
1991-02-05,5.701756954193115
1991-02-06,5.701756954193115
1991-02-07,5.701756954193115
1991-02-08,5.701756954193115
1991-02-11,5.701756954193115
1991-02-12,5.701756954193115
1991-02-13,5.701756954193115
1991-02-14,5.701756954193115
1991-02-15,5.701756954193115
1991-02-19,5.701756954193115
1991-02-20,5.701756954193115
1991-02-21,5.701756954193115
1991-02-22,5.701756954193115
1991-02-25,5.701756954193115
1991-02-26,5.701756954193115
1991-02-27,5.701756954193115
1991-02-28,5.701756954193115
1991-03-01,5.701756954193115
1991-03-04,5.701756954193115
1991-03-05,5.701756954193115
1991-03-06,5.701756954193115
1991-03-07,5.701756954193115
1991-03-08,5.701756954193115
1991-03-11,5.701756954193115
1991-03-12,5.701756954193115
1991-03-13,5.701756954193115
1991-03-14,5.701756954193115
1991-03-15,5.701756954193115
1991-03-18,5.701756954193115
1991-03-19,5.701756954193115
1991-03-20,5.701756954193115
1991-03-21,5.701756954193115
1991-03-22,5.701756954193115
1991-03-25,5.701756954193115
1991-03-26,5.701756954193115
1991-03-27,5.701756954193115
1991-03-28,5.701756954193115
1991-04-01,5.701756954193115
1991-04-02,5.701756954193115
1991-04-03,5.701756954193115
1991-04-04,5.701756954193115
1991-04-05,5.587721824645996
1991-04-08,5.587721824645996
1991-04-09,5.587721824645996
1991-04-10,5.587721824645996
1991-04-11,5.530704021453857
1991-04-12,5.530704021453857
1991-04-15,5.530704021453857
1991-04-16,5.530704021453857
1991-04-17,5.530704021453857
1991-04-18,5.473687171936035
1991-04-19,5.473687171936035
1991-04-22,5.473687171936035
1991-04-23,5.473687171936035
1991-04-24,5.473687171936035
1991-04-25,5.473687171936035
1991-04-26,5.473687171936035
1991-04-29,5.473687171936035
1991-04-30,5.473687171936035
1991-05-01,5.473687171936035
1991-05-02,5.473687171936035
1991-05-03,5.473687171936035
1991-05-06,5.3596510887146
1991-05-07,5.3596510887146
1991-05-08,5.3596510887146
1991-05-09,5.3596510887146
1991-05-10,5.3596510887146
1991-05-13,5.3596510887146
1991-05-14,5.3596510887146
1991-05-15,5.3596510887146
1991-05-16,5.3596510887146
1991-05-17,5.3596510887146
1991-05-20,5.3596510887146
1991-05-21,5.3596510887146
1991-05-22,5.3596510887146
1991-05-23,5.3596510887146
1991-05-24,5.3596510887146
1991-05-28,5.3596510887146
1991-05-29,5.3596510887146
1991-05-30,5.3596510887146
1991-05-31,5.3596510887146
1991-06-03,5.3596510887146
1991-06-04,5.3596510887146
1991-06-05,5.3596510887146
1991-06-06,5.3596510887146
1991-06-07,5.3596510887146
1991-06-10,5.3596510887146
1991-06-11,5.3596510887146
1991-06-12,5.3596510887146
1991-06-13,5.3596510887146
1991-06-14,5.3596510887146
1991-06-17,5.3596510887146
1991-06-18,5.3596510887146
1991-06-19,5.3596510887146
1991-06-20,5.3596510887146
1991-06-21,5.3596510887146
1991-06-24,5.3596510887146
1991-06-25,5.3596510887146
1991-06-26,5.3596510887146
1991-06-27,5.3596510887146
1991-06-28,5.3596510887146
1991-07-01,5.3596510887146
1991-07-02,5.3596510887146
1991-07-03,5.3596510887146
1991-07-05,5.3596510887146
1991-07-08,5.3596510887146
1991-07-09,5.3596510887146
1991-07-10,5.3596510887146
1991-07-11,5.3596510887146
1991-07-12,5.3596510887146
1991-07-15,5.3596510887146
1991-07-16,5.3596510887146
1991-07-17,5.3596510887146
1991-07-18,5.2456159591674805
1991-07-19,5.2456159591674805
1991-07-22,5.2456159591674805
1991-07-23,5.2456159591674805
1991-07-24,5.2456159591674805
1991-07-25,5.2456159591674805
1991-07-26,5.2456159591674805
1991-07-29,5.2456159591674805
1991-07-30,5.2456159591674805
1991-07-31,5.2456159591674805
1991-08-01,5.2456159591674805
1991-08-02,5.2456159591674805
