,DWSN
1995-06-20,15.954071044921875
1995-06-21,15.954071044921875
1995-06-22,15.954071044921875
1995-06-23,15.954071044921875
1995-06-26,15.954071044921875
1995-06-27,15.954071044921875
1995-06-28,15.954071044921875
1995-06-29,15.954071044921875
1995-06-30,15.954071044921875
1995-07-03,15.954071044921875
1995-07-05,15.954071044921875
1995-07-06,15.954071044921875
1995-07-07,15.954071044921875
1995-07-10,15.954071044921875
1995-07-11,15.954071044921875
1995-07-12,15.954071044921875
1995-07-13,15.954071044921875
1995-07-14,15.954071044921875
1995-07-17,14.503701210021973
1995-07-18,14.503701210021973
1995-07-19,14.503701210021973
1995-07-20,14.503701210021973
1995-07-21,14.503701210021973
1995-07-24,14.503701210021973
1995-07-25,14.503701210021973
1995-07-26,14.503701210021973
1995-07-27,14.503701210021973
1995-07-28,14.503701210021973
1995-07-31,14.503701210021973
1995-08-01,14.503701210021973
1995-08-02,14.503701210021973
1995-08-03,14.503701210021973
1995-08-04,14.503701210021973
1995-08-07,14.503701210021973
1995-08-08,14.503701210021973
1995-08-09,14.503701210021973
1995-08-10,14.503701210021973
1995-08-11,14.503701210021973
1995-08-14,14.503701210021973
1995-08-15,14.503701210021973
1995-08-16,14.503701210021973
1995-08-17,14.503701210021973
1995-08-18,14.503701210021973
1995-08-21,14.503701210021973
1995-08-22,14.503701210021973
1995-08-23,14.503701210021973
1995-08-24,11.602959632873535
1995-08-25,11.602959632873535
1995-08-28,10.152589797973633
1995-08-29,10.152589797973633
1995-08-30,10.152589797973633
1995-08-31,10.152589797973633
1995-09-01,10.152589797973633
1995-09-05,10.152589797973633
1995-09-06,10.152589797973633
1995-09-07,10.152589797973633
1995-09-08,10.152589797973633
1995-09-11,10.152589797973633
1995-09-12,10.152589797973633
1995-09-13,10.152589797973633
1995-09-14,10.152589797973633
1995-09-15,10.152589797973633
1995-09-18,10.152589797973633
1995-09-19,10.152589797973633
1995-09-20,10.152589797973633
1995-09-21,7.251850128173828
1995-09-22,7.251850128173828
1995-09-25,7.251850128173828
1995-09-26,7.251850128173828
1995-09-27,7.251850128173828
1995-09-28,7.251850128173828
1995-09-29,7.251850128173828
1995-10-02,7.251850128173828
1995-10-03,7.251850128173828
1995-10-04,7.251850128173828
1995-10-05,7.251850128173828
1995-10-06,7.251850128173828
1995-10-09,7.251850128173828
1995-10-10,7.251850128173828
1995-10-11,7.251850128173828
1995-10-12,7.251850128173828
1995-10-13,7.251850128173828
1995-10-16,7.251850128173828
1995-10-17,7.251850128173828
1995-10-18,7.251850128173828
1995-10-19,7.251850128173828
1995-10-20,7.251850128173828
1995-10-23,7.251850128173828
1995-10-24,7.251850128173828
1995-10-25,7.251850128173828
1995-10-26,7.251850128173828
1995-10-27,7.251850128173828
1995-10-30,7.251850128173828
1995-10-31,7.251850128173828
1995-11-01,7.251850128173828
1995-11-02,7.251850128173828
1995-11-03,7.251850128173828
1995-11-06,10.152589797973633
1995-11-07,10.152589797973633
1995-11-08,10.152589797973633
1995-11-09,10.152589797973633
1995-11-10,10.152589797973633
1995-11-13,10.152589797973633
1995-11-14,10.152589797973633
1995-11-15,10.152589797973633
1995-11-16,10.152589797973633
1995-11-17,10.152589797973633
1995-11-20,10.152589797973633
1995-11-21,10.152589797973633
1995-11-22,10.152589797973633
1995-11-24,10.152589797973633
1995-11-27,10.152589797973633
1995-11-28,10.152589797973633
1995-11-29,10.152589797973633
1995-11-30,10.152589797973633
1995-12-01,10.152589797973633
1995-12-04,7.251850128173828
1995-12-05,7.251850128173828
1995-12-06,7.251850128173828
1995-12-07,7.251850128173828
1995-12-08,7.251850128173828
1995-12-11,4.351109981536865
1995-12-12,4.351109981536865
1995-12-13,3.625925064086914
1995-12-14,3.625925064086914
1995-12-15,3.625925064086914
1995-12-18,3.625925064086914
1995-12-19,2.1755549907684326
1995-12-20,2.1755549907684326
1995-12-21,2.1755549907684326
1995-12-22,2.1755549907684326
1995-12-26,2.1755549907684326
1995-12-27,2.1755549907684326
1995-12-28,2.1755549907684326
1995-12-29,6.526665210723877
1996-01-02,2.1755549907684326
1996-01-03,2.1755549907684326
1996-01-04,2.1755549907684326
1996-01-05,2.1755549907684326
1996-01-08,2.1755549907684326
1996-01-09,2.1755549907684326
1996-01-10,2.1755549907684326
1996-01-11,2.1755549907684326
1996-01-12,2.1755549907684326
1996-01-15,2.1755549907684326
1996-01-16,2.1755549907684326
1996-01-17,2.1755549907684326
1996-01-18,2.1755549907684326
1996-01-19,2.1755549907684326
1996-01-22,2.1755549907684326
1996-01-23,2.1755549907684326
1996-01-24,2.1755549907684326
1996-01-25,2.1755549907684326
1996-01-26,2.1755549907684326
1996-01-29,2.1755549907684326
1996-01-30,2.1755549907684326
1996-01-31,2.1755549907684326
1996-02-01,2.1755549907684326
1996-02-02,2.1755549907684326
1996-02-05,2.1755549907684326
1996-02-06,5.801479816436768
1996-02-07,5.801479816436768
1996-02-08,5.801479816436768
1996-02-09,5.801479816436768
1996-02-12,5.801479816436768
1996-02-13,5.801479816436768
1996-02-14,5.801479816436768
1996-02-15,5.801479816436768
1996-02-16,5.801479816436768
1996-02-20,5.801479816436768
1996-02-21,5.801479816436768
1996-02-22,5.801479816436768
1996-02-23,5.801479816436768
1996-02-26,5.801479816436768
1996-02-27,5.801479816436768
1996-02-28,5.801479816436768
1996-02-29,5.801479816436768
1996-03-01,5.801479816436768
1996-03-04,5.801479816436768
1996-03-05,5.801479816436768
1996-03-06,5.801479816436768
1996-03-07,5.801479816436768
1996-03-08,5.801479816436768
1996-03-11,5.801479816436768
1996-03-12,5.801479816436768
1996-03-13,5.801479816436768
1996-03-14,5.801479816436768
1996-03-15,5.801479816436768
1996-03-18,5.801479816436768
1996-03-19,5.801479816436768
1996-03-20,5.801479816436768
1996-03-21,5.801479816436768
1996-03-22,5.801479816436768
1996-03-25,5.801479816436768
1996-03-26,5.801479816436768
1996-03-27,5.801479816436768
1996-03-28,5.801479816436768
1996-03-29,5.801479816436768
1996-04-01,5.801479816436768
1996-04-02,5.801479816436768
1996-04-03,5.801479816436768
1996-04-04,5.801479816436768
1996-04-08,5.801479816436768
1996-04-09,5.801479816436768
1996-04-10,5.801479816436768
1996-04-11,5.801479816436768
1996-04-12,5.801479816436768
1996-04-15,5.801479816436768
1996-04-16,2.900739908218384
1996-04-17,2.1755549907684326
1996-04-18,2.1755549907684326
1996-04-19,2.1755549907684326
1996-04-22,2.1755549907684326
1996-04-23,2.1755549907684326
1996-04-24,2.1755549907684326
1996-04-25,2.1755549907684326
1996-04-26,2.1755549907684326
1996-04-29,2.1755549907684326
1996-04-30,2.1755549907684326
1996-05-01,2.1755549907684326
1996-05-02,2.1755549907684326
1996-05-03,2.1755549907684326
1996-05-06,2.1755549907684326
1996-05-07,2.1755549907684326
1996-05-08,2.1755549907684326
1996-05-09,2.1755549907684326
1996-05-10,2.1755549907684326
1996-05-13,2.1755549907684326
1996-05-14,2.1755549907684326
1996-05-15,4.351109981536865
1996-05-16,4.351109981536865
1996-05-17,4.351109981536865
1996-05-20,6.526665210723877
1996-05-21,5.801479816436768
1996-05-22,5.801479816436768
1996-05-23,4.351109981536865
1996-05-24,4.351109981536865
1996-05-28,4.351109981536865
1996-05-29,4.351109981536865
1996-05-30,4.351109981536865
1996-05-31,4.351109981536865
1996-06-03,6.526665210723877
1996-06-04,6.526665210723877
1996-06-05,4.351109981536865
1996-06-06,4.351109981536865
1996-06-07,4.351109981536865
1996-06-10,7.977035045623779
1996-06-11,5.801479816436768
1996-06-12,5.801479816436768
1996-06-13,5.801479816436768
1996-06-14,5.801479816436768
1996-06-17,5.801479816436768
1996-06-18,5.801479816436768
1996-06-19,5.801479816436768
1996-06-20,5.801479816436768
1996-06-21,7.977035045623779
1996-06-24,7.977035045623779
1996-06-25,7.977035045623779
1996-06-26,7.977035045623779
1996-06-27,5.801479816436768
1996-06-28,5.801479816436768
1996-07-01,5.801479816436768
1996-07-02,5.801479816436768
1996-07-03,5.801479816436768
1996-07-05,5.801479816436768
1996-07-08,5.801479816436768
1996-07-09,5.801479816436768
1996-07-10,5.801479816436768
1996-07-11,5.801479816436768
1996-07-12,5.801479816436768
1996-07-15,5.801479816436768
1996-07-16,5.801479816436768
1996-07-17,5.801479816436768
1996-07-18,5.801479816436768
1996-07-19,5.801479816436768
1996-07-22,5.801479816436768
1996-07-23,5.801479816436768
1996-07-24,5.801479816436768
1996-07-25,5.801479816436768
1996-07-26,8.70221996307373
1996-07-29,8.70221996307373
1996-07-30,8.70221996307373
1996-07-31,8.70221996307373
1996-08-01,8.70221996307373
1996-08-02,8.70221996307373
1996-08-05,8.70221996307373
1996-08-06,8.70221996307373
1996-08-07,8.70221996307373
1996-08-08,5.801479816436768
1996-08-09,5.801479816436768
1996-08-12,5.801479816436768
1996-08-13,5.801479816436768
1996-08-14,7.251850128173828
1996-08-15,5.801479816436768
1996-08-16,6.526665210723877
1996-08-19,6.526665210723877
1996-08-20,6.526665210723877
1996-08-21,6.526665210723877
1996-08-22,9.42740535736084
1996-08-23,7.251850128173828
1996-08-26,5.801479816436768
1996-08-27,5.801479816436768
1996-08-28,5.801479816436768
1996-08-29,5.801479816436768
1996-08-30,5.801479816436768
1996-09-03,5.801479816436768
1996-09-04,5.801479816436768
1996-09-05,5.801479816436768
1996-09-06,5.801479816436768
1996-09-09,5.801479816436768
1996-09-10,5.801479816436768
1996-09-11,5.801479816436768
1996-09-12,5.801479816436768
1996-09-13,5.801479816436768
1996-09-16,5.801479816436768
1996-09-17,5.801479816436768
1996-09-18,5.801479816436768
1996-09-19,5.801479816436768
1996-09-20,5.801479816436768
1996-09-23,5.801479816436768
1996-09-24,5.801479816436768
1996-09-25,5.801479816436768
1996-09-26,5.801479816436768
1996-09-27,5.801479816436768
1996-09-30,9.42740535736084
1996-10-01,5.801479816436768
1996-10-02,5.801479816436768
1996-10-03,5.801479816436768
1996-10-04,5.801479816436768
1996-10-07,5.801479816436768
1996-10-08,5.801479816436768
1996-10-09,5.801479816436768
1996-10-10,5.801479816436768
1996-10-11,5.801479816436768
1996-10-14,5.801479816436768
1996-10-15,5.801479816436768
1996-10-16,5.801479816436768
1996-10-17,5.801479816436768
1996-10-18,5.801479816436768
1996-10-21,9.42740535736084
1996-10-22,9.42740535736084
1996-10-23,9.42740535736084
1996-10-24,7.614442825317383
1996-10-25,7.614442825317383
1996-10-28,7.614442825317383
1996-10-29,7.614442825317383
1996-10-30,7.614442825317383
1996-10-31,7.251850128173828
1996-11-01,7.251850128173828
1996-11-04,7.251850128173828
1996-11-05,7.251850128173828
1996-11-06,8.70221996307373
1996-11-07,7.251850128173828
1996-11-08,7.251850128173828
1996-11-11,7.251850128173828
1996-11-12,7.251850128173828
1996-11-13,7.251850128173828
1996-11-14,8.70221996307373
1996-11-15,8.70221996307373
1996-11-18,7.251850128173828
1996-11-19,7.251850128173828
1996-11-20,7.614442825317383
1996-11-21,7.614442825317383
1996-11-22,7.614442825317383
1996-11-25,7.614442825317383
1996-11-26,7.614442825317383
1996-11-27,7.614442825317383
1996-11-29,7.614442825317383
1996-12-02,7.614442825317383
1996-12-03,7.614442825317383
1996-12-04,7.614442825317383
1996-12-05,7.614442825317383
1996-12-06,7.251850128173828
1996-12-09,7.251850128173828
1996-12-10,7.251850128173828
1996-12-11,7.251850128173828
1996-12-12,7.251850128173828
1996-12-13,7.251850128173828
1996-12-16,8.70221996307373
1996-12-17,8.70221996307373
1996-12-18,8.70221996307373
1996-12-19,8.70221996307373
1996-12-20,8.70221996307373
1996-12-23,8.70221996307373
1996-12-24,8.70221996307373
1996-12-26,8.70221996307373
1996-12-27,8.70221996307373
1996-12-30,8.70221996307373
1996-12-31,8.70221996307373
1997-01-02,8.70221996307373
1997-01-03,9.789998054504395
1997-01-06,9.789998054504395
1997-01-07,9.789998054504395
1997-01-08,8.70221996307373
1997-01-09,8.70221996307373
1997-01-10,8.70221996307373
1997-01-13,8.70221996307373
1997-01-14,8.70221996307373
1997-01-15,8.70221996307373
1997-01-16,8.70221996307373
1997-01-17,8.70221996307373
1997-01-20,8.70221996307373
1997-01-21,7.977035045623779
1997-01-22,7.977035045623779
1997-01-23,7.977035045623779
1997-01-24,7.977035045623779
1997-01-27,7.977035045623779
1997-01-28,7.977035045623779
1997-01-29,10.152589797973633
1997-01-30,10.152589797973633
1997-01-31,10.152589797973633
1997-02-03,10.152589797973633
1997-02-04,10.152589797973633
1997-02-05,10.152589797973633
1997-02-06,10.152589797973633
1997-02-07,10.152589797973633
1997-02-10,10.152589797973633
1997-02-11,10.152589797973633
1997-02-12,10.152589797973633
1997-02-13,10.152589797973633
1997-02-14,10.152589797973633
1997-02-18,10.152589797973633
1997-02-19,10.152589797973633
1997-02-20,10.152589797973633
1997-02-21,10.152589797973633
1997-02-24,10.152589797973633
1997-02-25,10.152589797973633
1997-02-26,10.152589797973633
1997-02-27,10.152589797973633
1997-02-28,10.152589797973633
1997-03-03,10.152589797973633
1997-03-04,10.152589797973633
1997-03-05,10.152589797973633
1997-03-06,7.977035045623779
1997-03-07,7.977035045623779
1997-03-10,7.977035045623779
1997-03-11,7.251850128173828
1997-03-12,7.251850128173828
1997-03-13,9.42740535736084
1997-03-14,9.42740535736084
1997-03-17,9.42740535736084
1997-03-18,9.42740535736084
1997-03-19,9.42740535736084
1997-03-20,9.42740535736084
1997-03-21,9.42740535736084
1997-03-24,9.42740535736084
1997-03-25,9.42740535736084
1997-03-26,9.42740535736084
1997-03-27,9.42740535736084
1997-03-31,9.42740535736084
1997-04-01,9.42740535736084
1997-04-02,9.42740535736084
1997-04-03,9.42740535736084
1997-04-04,9.42740535736084
1997-04-07,9.42740535736084
1997-04-08,9.42740535736084
1997-04-09,7.251850128173828
1997-04-10,7.251850128173828
1997-04-11,7.251850128173828
1997-04-14,7.251850128173828
1997-04-15,6.526665210723877
1997-04-16,5.801479816436768
1997-04-17,5.801479816436768
1997-04-18,5.801479816436768
1997-04-21,5.801479816436768
1997-04-22,5.801479816436768
1997-04-23,5.076294898986816
1997-04-24,5.076294898986816
1997-04-25,5.076294898986816
1997-04-28,5.076294898986816
1997-04-29,5.076294898986816
1997-04-30,5.076294898986816
1997-05-01,5.438888072967529
1997-05-02,5.438888072967529
1997-05-05,5.438888072967529
1997-05-06,5.438888072967529
1997-05-07,5.438888072967529
1997-05-08,5.438888072967529
1997-05-09,6.526665210723877
1997-05-12,5.076294898986816
1997-05-13,5.076294898986816
1997-05-14,5.076294898986816
1997-05-15,5.076294898986816
1997-05-16,5.076294898986816
1997-05-19,7.251850128173828
1997-05-20,7.251850128173828
1997-05-21,7.251850128173828
1997-05-22,7.251850128173828
1997-05-23,7.251850128173828
1997-05-27,7.251850128173828
1997-05-28,7.251850128173828
1997-05-29,7.251850128173828
1997-05-30,7.251850128173828
1997-06-02,7.251850128173828
1997-06-03,7.251850128173828
1997-06-04,6.889257907867432
1997-06-05,6.889257907867432
1997-06-06,6.889257907867432
1997-06-09,6.889257907867432
1997-06-10,6.889257907867432
1997-06-11,6.889257907867432
1997-06-12,5.076294898986816
1997-06-13,5.076294898986816
1997-06-16,5.801479816436768
1997-06-17,6.1640729904174805
1997-06-18,6.1640729904174805
1997-06-19,6.1640729904174805
1997-06-20,6.1640729904174805
1997-06-23,6.1640729904174805
1997-06-24,6.1640729904174805
1997-06-25,6.1640729904174805
1997-06-26,6.1640729904174805
1997-06-27,5.801479816436768
1997-06-30,5.801479816436768
1997-07-01,5.801479816436768
1997-07-02,5.801479816436768
1997-07-03,5.801479816436768
1997-07-07,5.801479816436768
1997-07-08,5.801479816436768
1997-07-09,5.801479816436768
1997-07-10,5.801479816436768
1997-07-11,5.801479816436768
1997-07-14,5.801479816436768
1997-07-15,5.801479816436768
1997-07-16,5.801479816436768
1997-07-17,6.526665210723877
1997-07-18,7.251850128173828
1997-07-21,5.801479816436768
1997-07-22,6.526665210723877
1997-07-23,5.801479816436768
1997-07-24,5.801479816436768
1997-07-25,5.801479816436768
1997-07-28,7.977035045623779
1997-07-29,8.70221996307373
1997-07-30,8.70221996307373
1997-07-31,8.70221996307373
1997-08-01,8.70221996307373
1997-08-04,8.70221996307373
1997-08-05,8.70221996307373
1997-08-06,8.70221996307373
1997-08-07,8.70221996307373
1997-08-08,8.70221996307373
1997-08-11,8.70221996307373
1997-08-12,7.977035045623779
1997-08-13,7.977035045623779
1997-08-14,7.977035045623779
1997-08-15,8.339628219604492
1997-08-18,8.339628219604492
1997-08-19,8.70221996307373
1997-08-20,8.70221996307373
1997-08-21,8.70221996307373
1997-08-22,8.70221996307373
1997-08-25,8.70221996307373
1997-08-26,8.339628219604492
1997-08-27,8.339628219604492
1997-08-28,10.152589797973633
1997-08-29,10.152589797973633
1997-09-02,10.152589797973633
1997-09-03,9.42740535736084
1997-09-04,9.42740535736084
1997-09-05,9.42740535736084
1997-09-08,9.42740535736084
1997-09-09,9.42740535736084
1997-09-10,8.70221996307373
1997-09-11,8.70221996307373
1997-09-12,8.70221996307373
1997-09-15,8.70221996307373
1997-09-16,8.70221996307373
1997-09-17,8.70221996307373
1997-09-18,8.70221996307373
1997-09-19,7.977035045623779
1997-09-22,8.70221996307373
1997-09-23,8.70221996307373
1997-09-24,8.70221996307373
1997-09-25,8.70221996307373
1997-09-26,7.977035045623779
1997-09-29,7.977035045623779
1997-09-30,7.977035045623779
1997-10-01,8.339628219604492
1997-10-02,8.339628219604492
1997-10-03,8.70221996307373
1997-10-06,8.70221996307373
1997-10-07,9.42740535736084
1997-10-08,9.42740535736084
1997-10-09,9.42740535736084
1997-10-10,9.42740535736084
1997-10-13,9.42740535736084
1997-10-14,9.42740535736084
1997-10-15,9.42740535736084
1997-10-16,9.42740535736084
1997-10-17,9.42740535736084
1997-10-20,9.42740535736084
1997-10-21,9.42740535736084
1997-10-22,9.42740535736084
1997-10-23,9.42740535736084
1997-10-24,9.42740535736084
1997-10-27,9.42740535736084
1997-10-28,8.70221996307373
1997-10-29,9.064812660217285
1997-10-30,9.064812660217285
1997-10-31,9.42740535736084
1997-11-03,7.977035045623779
1997-11-04,7.977035045623779
1997-11-05,8.339628219604492
1997-11-06,8.339628219604492
1997-11-07,8.339628219604492
1997-11-10,8.339628219604492
1997-11-11,8.339628219604492
1997-11-12,7.977035045623779
1997-11-13,7.251850128173828
1997-11-14,7.251850128173828
1997-11-17,5.438888072967529
1997-11-18,6.526665210723877
1997-11-19,6.526665210723877
1997-11-20,6.526665210723877
1997-11-21,6.526665210723877
1997-11-24,6.526665210723877
1997-11-25,6.526665210723877
1997-11-26,6.889257907867432
1997-11-28,6.1640729904174805
1997-12-01,6.1640729904174805
1997-12-02,6.526665210723877
1997-12-03,6.1640729904174805
