,CFO
2015-02-17,37.3390007019043
2015-02-18,37.459999084472656
2015-02-19,37.41999816894531
2015-02-20,37.650001525878906
2015-02-23,37.630001068115234
2015-02-24,37.7599983215332
2015-02-25,37.72999954223633
2015-02-26,37.619998931884766
2015-02-27,37.540000915527344
2015-03-02,37.7400016784668
2015-03-03,37.560001373291016
2015-03-04,37.380001068115234
2015-03-05,37.44900131225586
2015-03-06,36.91999816894531
2015-03-09,37.119998931884766
2015-03-10,36.56999969482422
2015-03-11,36.54999923706055
2015-03-12,37.029998779296875
2015-03-13,36.7400016784668
2015-03-16,37.279998779296875
2015-03-17,37.10499954223633
2015-03-18,37.52000045776367
2015-03-19,37.31999969482422
2015-03-20,37.637001037597656
2015-03-23,37.63999938964844
2015-03-24,37.43000030517578
2015-03-25,36.79999923706055
2015-03-26,36.72999954223633
2015-03-27,36.93000030517578
2015-03-30,37.388999938964844
2015-03-31,37.19900131225586
2015-04-01,37.0099983215332
2015-04-02,37.209999084472656
2015-04-06,37.37900161743164
2015-04-07,37.2400016784668
2015-04-08,37.349998474121094
2015-04-09,37.459999084472656
2015-04-10,37.529998779296875
2015-04-13,37.40999984741211
2015-04-14,37.43000030517578
2015-04-15,37.59000015258789
2015-04-16,37.4900016784668
2015-04-17,37.11000061035156
2015-04-20,37.40999984741211
2015-04-21,37.3390007019043
2015-04-22,37.5
2015-04-23,37.650001525878906
2015-04-24,37.4900016784668
2015-04-27,37.32899856567383
2015-04-28,37.41999816894531
2015-04-29,37.279998779296875
2015-04-30,36.880001068115234
2015-05-01,37.29999923706055
2015-05-04,37.39500045776367
2015-05-05,37.0
2015-05-06,36.869998931884766
2015-05-07,37.00899887084961
2015-05-08,37.33000183105469
2015-05-11,37.27899932861328
2015-05-12,37.16999816894531
2015-05-13,37.16999816894531
2015-05-14,37.52000045776367
2015-05-15,37.54999923706055
2015-05-18,37.7599983215332
2015-05-19,37.72999954223633
2015-05-20,37.77899932861328
2015-05-21,37.810001373291016
2015-05-22,37.77000045776367
2015-05-26,37.36000061035156
2015-05-27,37.70000076293945
2015-05-28,37.650001525878906
2015-05-29,37.38999938964844
2015-06-01,37.439998626708984
2015-06-02,37.439998626708984
2015-06-03,37.59000015258789
2015-06-04,37.25
2015-06-05,37.290000915527344
2015-06-08,37.04999923706055
2015-06-09,37.040000915527344
2015-06-10,37.5
2015-06-11,37.560001373291016
2015-06-12,37.439998626708984
2015-06-15,37.220001220703125
2015-06-16,37.31999969482422
2015-06-17,37.369998931884766
2015-06-18,37.75
2015-06-19,37.650001525878906
2015-06-22,37.810001373291016
2015-06-23,37.81999969482422
2015-06-24,37.540000915527344
2015-06-25,37.43600082397461
2015-06-26,37.41999816894531
2015-06-29,36.65999984741211
2015-06-30,36.7599983215332
2015-07-01,37.09000015258789
2015-07-02,37.013999938964844
2015-07-06,36.90999984741211
2015-07-07,37.15999984741211
2015-07-08,36.619998931884766
2015-07-09,36.66999816894531
2015-07-10,37.04999923706055
2015-07-13,37.41999816894531
2015-07-14,37.540000915527344
2015-07-15,37.41999816894531
2015-07-16,37.58000183105469
2015-07-17,37.5
2015-07-20,37.4900016784668
2015-07-21,37.31999969482422
2015-07-22,37.33000183105469
2015-07-23,37.119998931884766
2015-07-24,36.84000015258789
2015-07-27,36.59000015258789
2015-07-28,37.02000045776367
2015-07-29,37.415000915527344
2015-07-30,37.5
2015-07-31,37.5099983215332
2015-08-03,37.40700149536133
2015-08-04,37.43000030517578
2015-08-05,37.58000183105469
2015-08-06,37.290000915527344
2015-08-07,37.17300033569336
2015-08-10,37.68000030517578
2015-08-11,37.369998931884766
2015-08-12,37.36000061035156
2015-08-13,37.369998931884766
2015-08-14,37.560001373291016
2015-08-17,37.75
2015-08-18,37.68000030517578
2015-08-19,37.4900016784668
2015-08-20,36.650001525878906
2015-08-21,35.70000076293945
2015-08-24,34.34000015258789
2015-08-25,33.900001525878906
2015-08-26,34.880001068115234
2015-08-27,35.66999816894531
2015-08-28,35.68000030517578
2015-08-31,35.5
2015-09-01,34.40999984741211
2015-09-02,34.849998474121094
2015-09-03,35.220001220703125
2015-09-04,34.70000076293945
2015-09-08,35.52299880981445
2015-09-09,35.150001525878906
2015-09-10,35.209999084472656
2015-09-11,35.284000396728516
2015-09-14,35.209999084472656
2015-09-15,35.625
2015-09-16,35.959999084472656
2015-09-17,35.84000015258789
2015-09-18,35.255001068115234
2015-09-21,35.45000076293945
2015-09-22,34.88999938964844
2015-09-23,34.810001373291016
2015-09-24,34.65599822998047
2015-09-25,34.709999084472656
2015-09-28,33.880001068115234
2015-09-29,33.78200149536133
2015-09-30,34.244998931884766
2015-10-01,34.400001525878906
2015-10-02,34.790000915527344
2015-10-05,35.41999816894531
2015-10-06,35.2400016784668
2015-10-07,35.619998931884766
2015-10-08,36.0099983215332
2015-10-09,36.0
2015-10-12,36.0099983215332
2015-10-13,35.7400016784668
2015-10-14,35.47999954223633
2015-10-15,35.88999938964844
2015-10-16,35.970001220703125
2015-10-19,36.0099983215332
2015-10-20,36.06999969482422
2015-10-21,35.79999923706055
2015-10-22,36.349998474121094
2015-10-23,36.5
2015-10-26,36.5
2015-10-27,36.33000183105469
2015-10-28,36.720001220703125
2015-10-29,36.683998107910156
2015-10-30,36.650001525878906
2015-11-02,36.9900016784668
2015-11-03,37.0
2015-11-04,36.900001525878906
2015-11-05,36.90999984741211
2015-11-06,36.810001373291016
2015-11-09,36.56999969482422
2015-11-10,36.63999938964844
2015-11-11,36.54999923706055
2015-11-12,35.9900016784668
2015-11-13,35.630001068115234
2015-11-16,36.0
2015-11-17,36.060001373291016
2015-11-18,36.599998474121094
2015-11-19,36.611000061035156
2015-11-20,36.7400016784668
2015-11-23,36.77000045776367
2015-11-24,36.83000183105469
2015-11-25,36.880001068115234
2015-11-27,36.880001068115234
2015-11-30,36.810001373291016
2015-12-01,37.099998474121094
2015-12-02,36.709999084472656
2015-12-03,36.143001556396484
2015-12-04,36.797000885009766
2015-12-07,36.58000183105469
2015-12-08,36.34000015258789
2015-12-09,36.0
2015-12-10,36.08000183105469
2015-12-11,35.439998626708984
2015-12-14,35.29999923706055
2015-12-15,35.810001373291016
2015-12-16,36.349998474121094
2015-12-17,35.83000183105469
2015-12-18,35.27000045776367
2015-12-21,35.29999923706055
2015-12-22,35.91999816894531
2015-12-23,36.231998443603516
2015-12-24,36.29999923706055
2015-12-28,35.97800064086914
2015-12-29,36.36000061035156
2015-12-30,36.077999114990234
2015-12-31,35.7599983215332
2016-01-04,35.165000915527344
2016-01-05,35.301998138427734
2016-01-06,34.7599983215332
2016-01-07,34.13100051879883
2016-01-08,33.72999954223633
2016-01-11,33.619998931884766
2016-01-12,33.880001068115234
2016-01-13,33.04600143432617
2016-01-14,33.40299987792969
2016-01-15,32.86000061035156
2016-01-19,32.874000549316406
2016-01-20,32.55699920654297
2016-01-21,32.66999816894531
2016-01-22,33.18000030517578
2016-01-25,32.630001068115234
2016-01-26,33.154998779296875
2016-01-27,32.93000030517578
2016-01-28,32.933998107910156
2016-01-29,33.810001373291016
2016-02-01,33.999000549316406
2016-02-02,33.30500030517578
2016-02-03,33.349998474121094
2016-02-04,33.61000061035156
2016-02-05,33.060001373291016
2016-02-08,32.47999954223633
2016-02-09,32.58599853515625
2016-02-10,32.65999984741211
2016-02-11,32.13999938964844
2016-02-12,32.779998779296875
2016-02-16,33.41999816894531
2016-02-17,33.959999084472656
2016-02-18,33.90700149536133
2016-02-19,33.849998474121094
2016-02-22,34.279998779296875
2016-02-23,34.04999923706055
2016-02-24,34.220001220703125
2016-02-25,34.61000061035156
2016-02-26,34.61000061035156
2016-02-29,34.400001525878906
2016-03-01,35.02000045776367
2016-03-02,35.18299865722656
2016-03-03,35.500999450683594
2016-03-04,35.650001525878906
2016-03-07,35.617000579833984
2016-03-08,35.150001525878906
2016-03-09,35.303001403808594
2016-03-10,35.2599983215332
2016-03-11,35.93000030517578
2016-03-14,35.904998779296875
2016-03-15,35.67900085449219
2016-03-16,35.999000549316406
2016-03-17,36.29999923706055
2016-03-18,36.45000076293945
2016-03-21,36.43000030517578
2016-03-22,36.49100112915039
2016-03-23,36.21900177001953
2016-03-24,36.040000915527344
2016-03-28,36.229000091552734
2016-03-29,36.54999923706055
2016-03-30,36.689998626708984
2016-03-31,36.66999816894531
2016-04-01,36.900001525878906
2016-04-04,36.65999984741211
2016-04-05,36.2400016784668
2016-04-06,36.55699920654297
2016-04-07,36.130001068115234
2016-04-08,36.209999084472656
2016-04-11,36.1879997253418
2016-04-12,36.4010009765625
2016-04-13,36.891998291015625
2016-04-14,36.93000030517578
2016-04-15,36.909000396728516
2016-04-18,37.130001068115234
2016-04-19,37.220001220703125
2016-04-20,37.27000045776367
2016-04-21,37.04999923706055
2016-04-22,37.220001220703125
2016-04-25,37.04999923706055
2016-04-26,37.33000183105469
2016-04-27,37.58000183105469
2016-04-28,37.13999938964844
2016-04-29,36.900001525878906
2016-05-02,37.150001525878906
2016-05-03,36.810001373291016
2016-05-04,36.61000061035156
2016-05-05,36.46699905395508
2016-05-06,36.61000061035156
2016-05-09,36.779998779296875
2016-05-10,37.150001525878906
2016-05-11,36.83000183105469
2016-05-12,36.79999923706055
2016-05-13,36.5099983215332
2016-05-16,36.82500076293945
2016-05-17,36.47999954223633
2016-05-18,36.46099853515625
2016-05-19,36.43000030517578
2016-05-20,36.608001708984375
2016-05-23,36.630001068115234
2016-05-24,37.099998474121094
2016-05-25,37.32099914550781
2016-05-26,37.349998474121094
2016-05-27,37.45000076293945
2016-05-31,37.47800064086914
2016-06-01,37.6879997253418
2016-06-02,37.79399871826172
2016-06-03,37.720001220703125
2016-06-06,37.880001068115234
2016-06-07,37.939998626708984
2016-06-08,38.09000015258789
2016-06-09,38.029998779296875
2016-06-10,37.59000015258789
2016-06-13,37.17499923706055
2016-06-14,36.91999816894531
2016-06-15,36.88999938964844
2016-06-16,36.95000076293945
2016-06-17,36.91999816894531
2016-06-20,37.2400016784668
2016-06-21,37.27000045776367
2016-06-22,37.22999954223633
2016-06-23,37.779998779296875
2016-06-24,36.380001068115234
2016-06-27,35.40999984741211
2016-06-28,35.97999954223633
2016-06-29,36.63999938964844
2016-06-30,37.18000030517578
2016-07-01,37.2599983215332
2016-07-05,36.970001220703125
2016-07-06,37.11000061035156
2016-07-07,37.20000076293945
2016-07-08,37.849998474121094
2016-07-11,38.00600051879883
2016-07-12,38.301998138427734
2016-07-13,38.292999267578125
2016-07-14,38.4900016784668
2016-07-15,38.43000030517578
2016-07-18,38.5
2016-07-19,38.43000030517578
2016-07-20,38.650001525878906
2016-07-21,38.46500015258789
2016-07-22,38.7239990234375
2016-07-25,38.63800048828125
2016-07-26,38.81999969482422
2016-07-27,38.599998474121094
2016-07-28,38.709999084472656
2016-07-29,38.70000076293945
2016-08-01,38.58000183105469
2016-08-02,38.209999084472656
2016-08-03,38.38999938964844
2016-08-04,38.369998931884766
2016-08-05,38.709999084472656
2016-08-08,38.68000030517578
2016-08-09,38.689998626708984
2016-08-10,38.619998931884766
2016-08-11,38.88999938964844
2016-08-12,38.84000015258789
2016-08-15,39.040000915527344
2016-08-16,38.7400016784668
2016-08-17,38.7400016784668
2016-08-18,38.88999938964844
2016-08-19,38.9900016784668
2016-08-22,38.9900016784668
2016-08-23,39.150001525878906
2016-08-24,38.93000030517578
2016-08-25,38.90299987792969
2016-08-26,38.79999923706055
2016-08-29,39.040000915527344
2016-08-30,38.999000549316406
2016-08-31,38.91999816894531
2016-09-01,38.90999984741211
2016-09-02,39.119998931884766
2016-09-06,39.06999969482422
2016-09-07,39.040000915527344
2016-09-08,38.91899871826172
2016-09-09,37.946998596191406
2016-09-12,38.41999816894531
2016-09-13,37.89899826049805
2016-09-14,37.84000015258789
2016-09-15,38.25
2016-09-16,38.040000915527344
2016-09-19,38.20000076293945
2016-09-20,38.130001068115234
2016-09-21,38.540000915527344
2016-09-22,38.79999923706055
2016-09-23,38.619998931884766
2016-09-26,38.29999923706055
2016-09-27,38.52000045776367
2016-09-28,38.63600158691406
2016-09-29,38.349998474121094
2016-09-30,38.61000061035156
2016-10-03,38.439998626708984
2016-10-04,38.2130012512207
2016-10-05,38.45000076293945
2016-10-06,38.5099983215332
2016-10-07,38.27000045776367
2016-10-10,38.45000076293945
2016-10-11,37.91999816894531
2016-10-12,38.047000885009766
2016-10-13,37.946998596191406
2016-10-14,37.97999954223633
2016-10-17,37.83000183105469
2016-10-18,38.040000915527344
2016-10-19,38.0890007019043
2016-10-20,38.029998779296875
2016-10-21,38.0099983215332
2016-10-24,38.189998626708984
2016-10-25,37.93000030517578
2016-10-26,37.880001068115234
2016-10-27,37.66999816894531
2016-10-28,37.720001220703125
2016-10-31,37.88999938964844
2016-11-01,37.58000183105469
2016-11-02,37.459999084472656
2016-11-03,37.25
2016-11-04,37.290000915527344
2016-11-07,38.02000045776367
2016-11-08,38.18000030517578
2016-11-09,38.58000183105469
2016-11-10,38.84000015258789
2016-11-11,38.970001220703125
2016-11-14,39.2599983215332
2016-11-15,39.400001525878906
2016-11-16,39.33000183105469
2016-11-17,39.604000091552734
2016-11-18,39.47999954223633
2016-11-21,39.709999084472656
2016-11-22,39.939998626708984
2016-11-23,40.0099983215332
2016-11-25,40.15999984741211
2016-11-28,39.959999084472656
2016-11-29,40.09000015258789
2016-11-30,39.869998931884766
2016-12-01,39.689998626708984
2016-12-02,39.7400016784668
2016-12-05,40.0
2016-12-06,40.25
2016-12-07,40.75
2016-12-08,40.970001220703125
2016-12-09,41.02000045776367
2016-12-12,40.880001068115234
2016-12-13,40.95000076293945
2016-12-14,40.650001525878906
2016-12-15,40.7400016784668
2016-12-16,40.66999816894531
2016-12-19,40.7599983215332
2016-12-20,40.9010009765625
2016-12-21,40.86000061035156
2016-12-22,40.65999984741211
2016-12-23,40.720001220703125
2016-12-27,40.89799880981445
2016-12-28,40.4640007019043
2016-12-29,40.51599884033203
2016-12-30,40.29999923706055
2017-01-03,40.58000183105469
2017-01-04,41.029998779296875
2017-01-05,40.790000915527344
2017-01-06,40.86000061035156
2017-01-09,40.72999954223633
2017-01-10,40.84000015258789
2017-01-11,40.94499969482422
2017-01-12,40.849998474121094
2017-01-13,41.02000045776367
2017-01-17,40.75
2017-01-18,40.90999984741211
2017-01-19,40.70500183105469
2017-01-20,40.83000183105469
2017-01-23,40.7400016784668
2017-01-24,41.130001068115234
2017-01-25,41.47999954223633
2017-01-26,41.382999420166016
2017-01-27,41.27000045776367
2017-01-30,41.119998931884766
2017-01-31,41.150001525878906
2017-02-01,41.08000183105469
2017-02-02,41.125
2017-02-03,41.470001220703125
2017-02-06,41.356998443603516
2017-02-07,41.369998931884766
2017-02-08,41.439998626708984
2017-02-09,41.74300003051758
2017-02-10,41.8849983215332
2017-02-13,42.029998779296875
2017-02-14,42.11000061035156
2017-02-15,42.36399841308594
2017-02-16,42.323001861572266
2017-02-17,42.439998626708984
2017-02-21,42.709999084472656
2017-02-22,42.70399856567383
2017-02-23,42.619998931884766
2017-02-24,42.77000045776367
2017-02-27,42.869998931884766
2017-02-28,42.66999816894531
2017-03-01,43.20100021362305
2017-03-02,42.959999084472656
2017-03-03,43.0
2017-03-06,42.80500030517578
2017-03-07,42.58000183105469
2017-03-08,42.569000244140625
2017-03-09,42.547000885009766
2017-03-10,42.7400016784668
2017-03-13,42.849998474121094
2017-03-14,42.720001220703125
2017-03-15,43.08000183105469
2017-03-16,43.029998779296875
2017-03-17,43.07400131225586
2017-03-20,42.880001068115234
2017-03-21,42.22999954223633
2017-03-22,42.349998474121094
2017-03-23,42.34000015258789
2017-03-24,42.34000015258789
2017-03-27,42.27000045776367
2017-03-28,42.560001373291016
2017-03-29,42.52000045776367
2017-03-30,42.68600082397461
2017-03-31,42.650001525878906
2017-04-03,42.39699935913086
2017-04-04,42.34000015258789
2017-04-05,42.16999816894531
2017-04-06,42.380001068115234
2017-04-07,42.354000091552734
2017-04-10,42.39400100708008
2017-04-11,42.41999816894531
2017-04-12,42.18000030517578
2017-04-13,41.939998626708984
2017-04-17,42.22700119018555
2017-04-18,42.150001525878906
2017-04-19,42.183998107910156
2017-04-20,42.65299987792969
2017-04-21,42.54999923706055
2017-04-24,43.05400085449219
2017-04-25,43.220001220703125
2017-04-26,43.28200149536133
2017-04-27,43.33700180053711
2017-04-28,43.1150016784668
2017-05-01,43.13999938964844
2017-05-02,43.11000061035156
2017-05-03,43.03499984741211
2017-05-04,43.18000030517578
2017-05-05,43.35300064086914
2017-05-08,43.2599983215332
2017-05-09,43.2599983215332
2017-05-10,43.279998779296875
2017-05-11,43.150001525878906
2017-05-12,42.965999603271484
2017-05-15,43.25
2017-05-16,43.13999938964844
2017-05-17,42.45000076293945
2017-05-18,42.630001068115234
2017-05-19,42.88999938964844
2017-05-22,43.18000030517578
2017-05-23,43.21799850463867
2017-05-24,43.27000045776367
2017-05-25,43.573001861572266
2017-05-26,43.58000183105469
2017-05-30,43.529998779296875
2017-05-31,43.619998931884766
2017-06-01,44.08000183105469
2017-06-02,44.172000885009766
2017-06-05,44.08599853515625
2017-06-06,43.86000061035156
2017-06-07,43.933998107910156
2017-06-08,44.03799819946289
2017-06-09,44.09000015258789
2017-06-12,44.00699996948242
2017-06-13,44.22999954223633
2017-06-14,44.189998626708984
2017-06-15,44.1879997253418
2017-06-16,44.17300033569336
2017-06-19,44.5099983215332
2017-06-20,44.18000030517578
2017-06-21,44.029998779296875
2017-06-22,43.9900016784668
2017-06-23,44.06999969482422
2017-06-26,44.18000030517578
2017-06-27,43.91999816894531
2017-06-28,44.2599983215332
2017-06-29,43.90999984741211
2017-06-30,44.09000015258789
2017-07-03,44.150001525878906
2017-07-05,44.17499923706055
2017-07-06,43.75
2017-07-07,44.119998931884766
2017-07-10,44.08000183105469
2017-07-11,44.029998779296875
2017-07-12,44.31999969482422
2017-07-13,44.369998931884766
2017-07-14,44.529998779296875
2017-07-17,44.560001373291016
2017-07-18,44.47999954223633
2017-07-19,44.70000076293945
2017-07-20,44.689998626708984
2017-07-21,44.70199966430664
2017-07-24,44.709999084472656
2017-07-25,44.83599853515625
2017-07-26,44.709999084472656
2017-07-27,44.59000015258789
2017-07-28,44.58000183105469
2017-07-31,44.62300109863281
2017-08-01,44.70500183105469
2017-08-02,44.62900161743164
2017-08-03,44.58000183105469
2017-08-04,44.630001068115234
2017-08-07,44.744998931884766
2017-08-08,44.58000183105469
2017-08-09,44.5369987487793
2017-08-10,43.91999816894531
2017-08-11,43.9900016784668
2017-08-14,44.40999984741211
2017-08-15,44.349998474121094
2017-08-16,44.47999954223633
2017-08-17,43.78499984741211
2017-08-18,43.709999084472656
2017-08-21,43.75699996948242
2017-08-22,44.15999984741211
2017-08-23,44.01100158691406
2017-08-24,43.91999816894531
2017-08-25,44.060001373291016
2017-08-28,44.01900100708008
2017-08-29,43.9900016784668
2017-08-30,44.21099853515625
2017-08-31,44.52000045776367
2017-09-01,44.61000061035156
2017-09-05,44.23099899291992
2017-09-06,44.314998626708984
2017-09-07,44.150001525878906
2017-09-08,44.31999969482422
2017-09-11,44.720001220703125
2017-09-12,44.91999816894531
2017-09-13,44.86000061035156
2017-09-14,44.790000915527344
2017-09-15,44.900001525878906
2017-09-18,45.060001373291016
2017-09-19,45.058998107910156
2017-09-20,45.15999984741211
2017-09-21,45.06999969482422
2017-09-22,45.16999816894531
2017-09-25,45.15999984741211
2017-09-26,45.20000076293945
2017-09-27,45.38999938964844
2017-09-28,45.45000076293945
2017-09-29,45.599998474121094
2017-10-02,45.86000061035156
2017-10-03,45.95000076293945
2017-10-04,46.04999923706055
2017-10-05,46.209999084472656
2017-10-06,46.20000076293945
2017-10-09,46.060001373291016
2017-10-10,46.18000030517578
2017-10-11,46.220001220703125
2017-10-12,46.25
2017-10-13,46.2400016784668
2017-10-16,46.279998779296875
2017-10-17,46.18000030517578
2017-10-18,46.29999923706055
2017-10-19,46.38999938964844
2017-10-20,46.709999084472656
2017-10-23,46.630001068115234
2017-10-24,46.720001220703125
2017-10-25,46.435001373291016
2017-10-26,46.65999984741211
2017-10-27,46.77000045776367
2017-10-30,46.47999954223633
2017-10-31,46.619998931884766
2017-11-01,46.60499954223633
2017-11-02,46.69900131225586
2017-11-03,46.75
2017-11-06,46.77000045776367
2017-11-07,46.689998626708984
2017-11-08,46.810001373291016
2017-11-09,46.529998779296875
2017-11-10,46.529998779296875
2017-11-13,46.65999984741211
2017-11-14,46.720001220703125
2017-11-15,46.4900016784668
2017-11-16,46.88999938964844
2017-11-17,46.869998931884766
2017-11-20,47.040000915527344
2017-11-21,47.279998779296875
2017-11-22,47.220001220703125
2017-11-24,47.290000915527344
2017-11-27,47.33000183105469
2017-11-28,47.90999984741211
2017-11-29,48.150001525878906
2017-11-30,48.54999923706055
2017-12-01,48.369998931884766
2017-12-04,48.5
2017-12-05,48.20000076293945
2017-12-06,48.18000030517578
2017-12-07,48.41999816894531
2017-12-08,48.66999816894531
2017-12-11,48.65999984741211
2017-12-12,48.58000183105469
2017-12-13,48.54999923706055
2017-12-14,48.2400016784668
2017-12-15,48.720001220703125
2017-12-18,49.060001373291016
2017-12-19,48.95000076293945
2017-12-20,48.93000030517578
2017-12-21,48.93000030517578
2017-12-22,48.84000015258789
2017-12-26,48.810001373291016
2017-12-27,48.86000061035156
2017-12-28,49.0
2017-12-29,48.79999923706055
2018-01-02,48.959999084472656
2018-01-03,49.20000076293945
2018-01-04,49.41999816894531
2018-01-05,49.689998626708984
2018-01-08,49.84000015258789
2018-01-09,49.959999084472656
2018-01-10,49.81999969482422
2018-01-11,50.2400016784668
2018-01-12,50.540000915527344
2018-01-16,50.29999923706055
2018-01-17,50.7599983215332
2018-01-18,50.66999816894531
2018-01-19,51.08000183105469
2018-01-22,51.310001373291016
2018-01-23,51.380001068115234
2018-01-24,51.38800048828125
2018-01-25,51.459999084472656
2018-01-26,51.970001220703125
2018-01-29,51.619998931884766
2018-01-30,51.189998626708984
2018-01-31,51.06999969482422
2018-02-01,51.060001373291016
2018-02-02,50.099998474121094
2018-02-05,48.15999984741211
2018-02-06,48.720001220703125
2018-02-07,48.83000183105469
2018-02-08,47.18000030517578
2018-02-09,47.59000015258789
2018-02-12,48.220001220703125
2018-02-13,48.43000030517578
2018-02-14,49.15999984741211
2018-02-15,49.61000061035156
2018-02-16,49.779998779296875
2018-02-20,49.43000030517578
2018-02-21,49.25
2018-02-22,49.11899948120117
2018-02-23,49.790000915527344
2018-02-26,50.189998626708984
2018-02-27,49.66999816894531
2018-02-28,49.209999084472656
2018-03-01,48.68000030517578
2018-03-02,48.970001220703125
2018-03-05,49.5099983215332
2018-03-06,49.720001220703125
2018-03-07,49.70000076293945
2018-03-08,49.869998931884766
2018-03-09,50.63800048828125
2018-03-12,50.56999969482422
2018-03-13,50.279998779296875
2018-03-14,50.029998779296875
2018-03-15,50.02000045776367
2018-03-16,50.16999816894531
2018-03-19,49.70000076293945
2018-03-20,49.85499954223633
2018-03-21,49.90999984741211
2018-03-22,48.689998626708984
2018-03-23,47.724998474121094
2018-03-26,48.88999938964844
2018-03-27,48.27000045776367
