,FLN
2012-06-11,23.68000030517578
2012-06-12,23.280000686645508
2012-06-13,23.399999618530273
2012-06-14,23.440000534057617
2012-06-15,23.75
2012-06-18,23.850000381469727
2012-06-19,24.170000076293945
2012-06-20,24.440000534057617
2012-06-21,23.719999313354492
2012-06-22,23.0
2012-06-25,22.81999969482422
2012-06-26,22.75
2012-06-27,22.850000381469727
2012-06-28,22.850000381469727
2012-06-29,23.940000534057617
2012-07-02,24.389999389648438
2012-07-03,24.389999389648438
2012-07-05,24.459999084472656
2012-07-06,24.459999084472656
2012-07-09,24.459999084472656
2012-07-10,24.030000686645508
2012-07-11,24.030000686645508
2012-07-12,23.649999618530273
2012-07-13,23.649999618530273
2012-07-16,23.790000915527344
2012-07-17,24.200000762939453
2012-07-18,24.200000762939453
2012-07-19,24.25
2012-07-20,24.25
2012-07-23,23.610000610351562
2012-07-24,23.049999237060547
2012-07-25,23.43000030517578
2012-07-26,23.940000534057617
2012-07-27,24.68000030517578
2012-07-30,24.68000030517578
2012-07-31,24.68000030517578
2012-08-01,24.469999313354492
2012-08-02,23.940000534057617
2012-08-03,24.559999465942383
2012-08-06,25.0
2012-08-07,24.760000228881836
2012-08-08,24.760000228881836
2012-08-09,24.979999542236328
2012-08-10,24.690000534057617
2012-08-13,24.690000534057617
2012-08-14,25.190000534057617
2012-08-15,24.799999237060547
2012-08-16,24.799999237060547
2012-08-17,24.799999237060547
2012-08-20,24.860000610351562
2012-08-21,24.8700008392334
2012-08-22,25.229999542236328
2012-08-23,24.719999313354492
2012-08-24,24.739999771118164
2012-08-27,24.739999771118164
2012-08-28,24.809999465942383
2012-08-29,24.1200008392334
2012-08-30,24.1200008392334
2012-08-31,24.209999084472656
2012-09-04,24.1200008392334
2012-09-05,24.329999923706055
2012-09-06,24.329999923706055
2012-09-07,25.520000457763672
2012-09-10,25.100000381469727
2012-09-11,25.1299991607666
2012-09-12,24.809999465942383
2012-09-13,24.809999465942383
2012-09-14,24.809999465942383
2012-09-17,25.399999618530273
2012-09-18,25.530000686645508
2012-09-19,25.450000762939453
2012-09-20,25.15999984741211
2012-09-21,25.389999389648438
2012-09-24,25.469999313354492
2012-09-25,25.420000076293945
2012-09-26,25.420000076293945
2012-09-27,25.450000762939453
2012-09-28,25.5
2012-10-01,25.799999237060547
2012-10-02,25.790000915527344
2012-10-03,25.719999313354492
2012-10-04,25.940000534057617
2012-10-05,25.969999313354492
2012-10-08,26.079999923706055
2012-10-09,26.079999923706055
2012-10-10,25.459999084472656
2012-10-11,25.969999313354492
2012-10-12,25.84000015258789
2012-10-15,26.049999237060547
2012-10-16,26.260000228881836
2012-10-17,26.43000030517578
2012-10-18,26.350000381469727
2012-10-19,25.84000015258789
2012-10-22,25.959999084472656
2012-10-23,25.959999084472656
2012-10-24,25.959999084472656
2012-10-25,25.670000076293945
2012-10-26,25.649999618530273
2012-10-31,25.520000457763672
2012-11-01,25.719999313354492
2012-11-02,25.709999084472656
2012-11-05,25.690000534057617
2012-11-06,25.760000228881836
2012-11-07,25.56999969482422
2012-11-08,25.25
2012-11-09,25.0
2012-11-12,24.950000762939453
2012-11-13,24.950000762939453
2012-11-14,24.649999618530273
2012-11-15,24.559999465942383
2012-11-16,24.5
2012-11-19,25.0
2012-11-20,25.0
2012-11-21,24.770000457763672
2012-11-23,25.25
2012-11-26,25.049999237060547
2012-11-27,25.020000457763672
2012-11-28,24.920000076293945
2012-11-29,25.139999389648438
2012-11-30,24.969999313354492
2012-12-03,25.010000228881836
2012-12-04,24.75
2012-12-05,25.18000030517578
2012-12-06,25.18000030517578
2012-12-07,25.59000015258789
2012-12-10,25.5
2012-12-11,25.809999465942383
2012-12-12,25.889999389648438
2012-12-13,25.770000457763672
2012-12-14,25.889999389648438
2012-12-17,25.959999084472656
2012-12-18,26.350000381469727
2012-12-19,26.479999542236328
2012-12-20,26.68000030517578
2012-12-21,26.440000534057617
2012-12-24,26.440000534057617
2012-12-26,26.6299991607666
2012-12-27,26.489999771118164
2012-12-28,26.790000915527344
2012-12-31,27.15999984741211
2013-01-02,27.540000915527344
2013-01-03,27.5
2013-01-04,27.530000686645508
2013-01-07,27.3700008392334
2013-01-08,27.110000610351562
2013-01-09,27.360000610351562
2013-01-10,27.489999771118164
2013-01-11,27.540000915527344
2013-01-14,27.68000030517578
2013-01-15,27.559999465942383
2013-01-16,27.649999618530273
2013-01-17,27.790000915527344
2013-01-18,27.719999313354492
2013-01-22,27.8700008392334
2013-01-23,27.829999923706055
2013-01-24,27.719999313354492
2013-01-25,27.739999771118164
2013-01-28,27.729999542236328
2013-01-29,28.100000381469727
2013-01-30,28.0
2013-01-31,28.229999542236328
2013-02-01,28.5
2013-02-04,28.270000457763672
2013-02-05,28.399999618530273
2013-02-06,28.389999389648438
2013-02-07,28.25
2013-02-08,28.110000610351562
2013-02-11,27.93000030517578
2013-02-12,28.030000686645508
2013-02-13,28.149999618530273
2013-02-14,28.15999984741211
2013-02-15,28.06999969482422
2013-02-19,28.209999084472656
2013-02-20,27.719999313354492
2013-02-21,27.489999771118164
2013-02-22,27.450000762939453
2013-02-25,27.65999984741211
2013-02-26,27.639999389648438
2013-02-27,27.889999389648438
2013-02-28,28.190000534057617
2013-03-01,28.040000915527344
2013-03-04,28.049999237060547
2013-03-05,28.280000686645508
2013-03-06,28.350000381469727
2013-03-07,28.350000381469727
2013-03-08,28.780000686645508
2013-03-11,28.790000915527344
2013-03-12,28.68000030517578
2013-03-13,28.719999313354492
2013-03-14,28.59000015258789
2013-03-15,28.280000686645508
2013-03-18,28.1299991607666
2013-03-19,27.8700008392334
2013-03-20,27.93000030517578
2013-03-21,27.420000076293945
2013-03-22,27.420000076293945
2013-03-25,27.350000381469727
2013-03-26,27.3799991607666
2013-03-27,27.530000686645508
2013-03-28,27.639999389648438
2013-04-01,27.270000457763672
2013-04-02,27.149999618530273
2013-04-03,27.110000610351562
2013-04-04,27.110000610351562
2013-04-05,26.940000534057617
2013-04-08,27.360000610351562
2013-04-09,27.90999984741211
2013-04-10,28.040000915527344
2013-04-11,27.93000030517578
2013-04-12,27.75
2013-04-15,26.8700008392334
2013-04-16,26.93000030517578
2013-04-17,26.780000686645508
2013-04-18,26.600000381469727
2013-04-19,26.940000534057617
2013-04-22,26.940000534057617
2013-04-23,26.940000534057617
2013-04-24,26.940000534057617
2013-04-25,27.31999969482422
2013-04-26,27.299999237060547
2013-04-29,27.110000610351562
2013-04-30,27.260000228881836
2013-05-01,27.239999771118164
2013-05-02,27.239999771118164
2013-05-03,27.65999984741211
2013-05-06,27.479999542236328
2013-05-07,27.719999313354492
2013-05-08,27.719999313354492
2013-05-09,27.950000762939453
2013-05-10,27.950000762939453
2013-05-13,27.260000228881836
2013-05-14,27.549999237060547
2013-05-15,27.510000228881836
2013-05-16,27.280000686645508
2013-05-17,27.299999237060547
2013-05-20,27.299999237060547
2013-05-21,27.440000534057617
2013-05-22,27.219999313354492
2013-05-23,27.030000686645508
2013-05-24,26.93000030517578
2013-05-28,26.959999084472656
2013-05-29,26.0
2013-05-30,25.850000381469727
2013-05-31,25.479999542236328
2013-06-03,25.540000915527344
2013-06-04,25.479999542236328
2013-06-05,25.399999618530273
2013-06-06,25.190000534057617
2013-06-07,25.100000381469727
2013-06-10,24.8700008392334
2013-06-11,24.520000457763672
2013-06-12,24.229999542236328
2013-06-13,24.75
2013-06-14,24.690000534057617
2013-06-17,24.420000076293945
2013-06-18,24.329999923706055
2013-06-19,23.829999923706055
2013-06-20,22.309999465942383
2013-06-21,22.030000686645508
2013-06-24,21.850000381469727
2013-06-25,22.190000534057617
2013-06-26,22.739999771118164
2013-06-27,23.209999084472656
2013-06-28,23.31999969482422
2013-07-01,23.549999237060547
2013-07-02,22.90999984741211
2013-07-03,22.899999618530273
2013-07-05,22.270000457763672
2013-07-08,22.6200008392334
2013-07-09,22.75
2013-07-10,22.670000076293945
2013-07-11,23.059999465942383
2013-07-12,22.950000762939453
2013-07-15,23.200000762939453
2013-07-16,23.239999771118164
2013-07-17,23.520000457763672
2013-07-18,23.610000610351562
2013-07-19,23.719999313354492
2013-07-22,23.81999969482422
2013-07-23,24.239999771118164
2013-07-24,23.81999969482422
2013-07-25,24.059999465942383
2013-07-26,23.90999984741211
2013-07-29,23.809999465942383
2013-07-30,23.489999771118164
2013-07-31,23.489999771118164
2013-08-01,23.700000762939453
2013-08-02,23.989999771118164
2013-08-05,23.799999237060547
2013-08-06,23.530000686645508
2013-08-07,23.530000686645508
2013-08-08,24.34000015258789
2013-08-09,24.59000015258789
2013-08-12,24.790000915527344
2013-08-13,24.139999389648438
2013-08-14,24.079999923706055
2013-08-15,24.079999923706055
2013-08-16,23.34000015258789
2013-08-19,22.969999313354492
2013-08-20,22.940000534057617
2013-08-21,22.299999237060547
2013-08-22,22.299999237060547
2013-08-23,23.0
2013-08-26,22.6299991607666
2013-08-27,22.229999542236328
2013-08-28,22.399999618530273
2013-08-29,22.399999618530273
2013-08-30,22.270000457763672
2013-09-03,22.350000381469727
2013-09-04,22.6299991607666
2013-09-05,22.6299991607666
2013-09-06,23.559999465942383
2013-09-09,24.079999923706055
2013-09-10,24.260000228881836
2013-09-11,24.280000686645508
2013-09-12,24.020000457763672
2013-09-13,24.030000686645508
2013-09-16,24.200000762939453
2013-09-17,24.420000076293945
2013-09-18,24.940000534057617
2013-09-19,25.100000381469727
2013-09-20,24.950000762939453
2013-09-23,24.719999313354492
2013-09-24,24.889999389648438
2013-09-25,24.600000381469727
2013-09-26,24.440000534057617
2013-09-27,24.280000686645508
2013-09-30,24.18000030517578
2013-10-01,24.459999084472656
2013-10-02,24.59000015258789
2013-10-03,24.59000015258789
2013-10-04,24.760000228881836
2013-10-07,24.639999389648438
2013-10-08,24.639999389648438
2013-10-09,24.239999771118164
2013-10-10,24.739999771118164
2013-10-11,25.0
2013-10-14,24.950000762939453
2013-10-15,25.059999465942383
2013-10-16,25.15999984741211
2013-10-17,25.100000381469727
2013-10-18,25.110000610351562
2013-10-21,25.280000686645508
2013-10-22,25.420000076293945
2013-10-23,25.420000076293945
2013-10-24,24.920000076293945
2013-10-25,24.989999771118164
2013-10-28,25.190000534057617
2013-10-29,25.190000534057617
2013-10-30,25.15999984741211
2013-10-31,25.15999984741211
2013-11-01,24.479999542236328
2013-11-04,24.780000686645508
2013-11-05,24.260000228881836
2013-11-06,24.139999389648438
2013-11-07,23.860000610351562
2013-11-08,23.479999542236328
2013-11-11,23.3700008392334
2013-11-12,23.18000030517578
2013-11-13,23.18000030517578
2013-11-14,23.979999542236328
2013-11-15,24.229999542236328
2013-11-18,24.530000686645508
2013-11-19,24.149999618530273
2013-11-20,23.8799991607666
2013-11-21,23.649999618530273
2013-11-22,24.030000686645508
2013-11-25,23.75
2013-11-26,23.75
2013-11-27,23.309999465942383
2013-11-29,23.649999618530273
2013-12-02,23.280000686645508
2013-12-03,22.760000228881836
2013-12-04,22.760000228881836
2013-12-05,23.1200008392334
2013-12-06,23.389999389648438
2013-12-09,23.389999389648438
2013-12-10,23.5
2013-12-11,23.219999313354492
2013-12-12,23.219999313354492
2013-12-13,22.959999084472656
2013-12-16,23.299999237060547
2013-12-17,22.959999084472656
2013-12-18,23.350000381469727
2013-12-19,23.209999084472656
2013-12-20,23.030000686645508
2013-12-23,23.18000030517578
2013-12-24,23.18000030517578
2013-12-26,23.18000030517578
2013-12-27,23.440000534057617
2013-12-30,23.479999542236328
2013-12-31,23.559999465942383
2014-01-02,22.8700008392334
2014-01-03,23.149999618530273
2014-01-06,22.899999618530273
2014-01-07,22.899999618530273
2014-01-08,23.010000228881836
2014-01-09,22.3799991607666
2014-01-10,22.84000015258789
2014-01-13,22.809999465942383
2014-01-14,22.700000762939453
2014-01-15,22.809999465942383
2014-01-16,22.809999465942383
2014-01-17,22.700000762939453
2014-01-21,22.700000762939453
2014-01-22,22.690000534057617
2014-01-23,22.200000762939453
2014-01-24,22.200000762939453
2014-01-27,21.280000686645508
2014-01-28,21.389999389648438
2014-01-29,21.1200008392334
2014-01-30,21.1200008392334
2014-01-31,21.1200008392334
2014-02-03,20.649999618530273
2014-02-04,20.649999618530273
2014-02-05,20.780000686645508
2014-02-06,21.31999969482422
2014-02-07,21.229999542236328
2014-02-10,20.940000534057617
2014-02-11,21.610000610351562
2014-02-12,21.270000457763672
2014-02-13,21.1200008392334
2014-02-14,21.469999313354492
2014-02-18,20.81999969482422
2014-02-19,20.739999771118164
2014-02-20,20.739999771118164
2014-02-21,20.739999771118164
2014-02-24,21.309999465942383
2014-02-25,21.309999465942383
2014-02-26,20.850000381469727
2014-02-27,21.399999618530273
2014-02-28,21.139999389648438
2014-03-03,20.540000915527344
2014-03-04,21.0
2014-03-05,21.280000686645508
2014-03-06,21.600000381469727
2014-03-07,20.950000762939453
2014-03-10,20.690000534057617
2014-03-11,20.690000534057617
2014-03-12,20.6299991607666
2014-03-13,20.40999984741211
2014-03-14,20.610000610351562
2014-03-17,20.610000610351562
2014-03-18,21.09000015258789
2014-03-19,21.100000381469727
2014-03-20,21.100000381469727
2014-03-21,21.100000381469727
2014-03-24,21.489999771118164
2014-03-25,21.850000381469727
2014-03-26,21.799999237060547
2014-03-27,22.399999618530273
2014-03-28,22.399999618530273
2014-03-31,22.90999984741211
2014-04-01,22.90999984741211
2014-04-02,23.100000381469727
2014-04-03,22.860000610351562
2014-04-04,22.860000610351562
2014-04-07,23.219999313354492
2014-04-08,23.219999313354492
2014-04-09,23.280000686645508
2014-04-10,23.200000762939453
2014-04-11,22.93000030517578
2014-04-14,22.93000030517578
2014-04-15,22.93000030517578
2014-04-16,22.93000030517578
2014-04-17,22.93000030517578
2014-04-21,22.93000030517578
2014-04-22,23.139999389648438
2014-04-23,23.139999389648438
2014-04-24,22.8700008392334
2014-04-25,22.700000762939453
2014-04-28,22.700000762939453
2014-04-29,22.700000762939453
2014-04-30,22.700000762939453
2014-05-01,22.700000762939453
2014-05-02,23.639999389648438
2014-05-05,23.440000534057617
2014-05-06,23.440000534057617
2014-05-07,23.65999984741211
2014-05-08,24.139999389648438
2014-05-09,24.139999389648438
2014-05-12,24.09000015258789
2014-05-13,24.100000381469727
2014-05-14,24.15999984741211
2014-05-15,24.15999984741211
2014-05-16,24.15999984741211
2014-05-19,24.15999984741211
2014-05-20,24.15999984741211
2014-05-21,23.780000686645508
2014-05-22,23.770000457763672
2014-05-23,23.770000457763672
2014-05-27,23.649999618530273
2014-05-28,23.809999465942383
2014-05-29,23.850000381469727
2014-05-30,23.850000381469727
2014-06-02,23.850000381469727
2014-06-03,23.59000015258789
2014-06-04,23.530000686645508
2014-06-05,23.530000686645508
2014-06-06,24.209999084472656
2014-06-09,24.56999969482422
2014-06-10,24.6299991607666
2014-06-11,24.719999313354492
2014-06-12,24.649999618530273
2014-06-13,24.649999618530273
2014-06-16,24.510000228881836
2014-06-17,24.309999465942383
2014-06-18,24.309999465942383
2014-06-19,24.809999465942383
2014-06-20,24.790000915527344
2014-06-23,24.639999389648438
2014-06-24,24.25
2014-06-25,24.260000228881836
2014-06-26,24.260000228881836
2014-06-27,24.260000228881836
2014-06-30,24.020000457763672
2014-07-01,24.149999618530273
2014-07-02,23.93000030517578
2014-07-03,24.209999084472656
2014-07-07,24.270000457763672
2014-07-08,24.299999237060547
2014-07-09,24.510000228881836
2014-07-10,24.479999542236328
2014-07-11,24.479999542236328
2014-07-14,24.84000015258789
2014-07-15,24.780000686645508
2014-07-16,24.770000457763672
2014-07-17,24.770000457763672
2014-07-18,24.540000915527344
2014-07-21,24.959999084472656
2014-07-22,25.280000686645508
2014-07-23,25.100000381469727
2014-07-24,25.229999542236328
2014-07-25,25.229999542236328
2014-07-28,24.84000015258789
2014-07-29,24.84000015258789
2014-07-30,24.84000015258789
2014-07-31,24.84000015258789
2014-08-01,23.600000381469727
2014-08-04,23.600000381469727
2014-08-05,24.1200008392334
2014-08-06,23.799999237060547
2014-08-07,23.799999237060547
2014-08-08,23.6299991607666
2014-08-11,24.020000457763672
2014-08-12,24.020000457763672
2014-08-13,23.920000076293945
2014-08-14,24.1299991607666
2014-08-15,24.350000381469727
2014-08-18,24.350000381469727
2014-08-19,24.670000076293945
2014-08-20,24.670000076293945
2014-08-21,24.899999618530273
2014-08-22,24.81999969482422
2014-08-25,24.81999969482422
2014-08-26,24.81999969482422
2014-08-27,25.06999969482422
2014-08-28,25.350000381469727
2014-08-29,25.350000381469727
2014-09-02,25.350000381469727
2014-09-03,25.709999084472656
2014-09-04,25.559999465942383
2014-09-05,25.559999465942383
2014-09-08,25.559999465942383
2014-09-09,25.559999465942383
2014-09-10,24.260000228881836
2014-09-11,24.389999389648438
2014-09-12,23.940000534057617
2014-09-15,23.940000534057617
2014-09-16,23.940000534057617
2014-09-17,24.06999969482422
2014-09-18,23.59000015258789
2014-09-19,23.59000015258789
2014-09-22,22.920000076293945
2014-09-23,22.68000030517578
2014-09-24,22.90999984741211
2014-09-25,22.649999618530273
2014-09-26,22.649999618530273
2014-09-29,22.110000610351562
2014-09-30,22.190000534057617
2014-10-01,21.59000015258789
2014-10-02,21.43000030517578
2014-10-03,21.81999969482422
2014-10-06,22.6299991607666
2014-10-07,23.0
2014-10-08,23.010000228881836
2014-10-09,22.8700008392334
2014-10-10,22.8700008392334
2014-10-13,22.8700008392334
2014-10-14,22.8700008392334
2014-10-15,21.65999984741211
2014-10-16,21.65999984741211
2014-10-17,21.809999465942383
2014-10-20,21.809999465942383
2014-10-21,21.809999465942383
2014-10-22,21.309999465942383
2014-10-23,20.729999542236328
2014-10-24,21.270000457763672
2014-10-27,20.690000534057617
2014-10-28,20.690000534057617
2014-10-29,21.31999969482422
2014-10-30,21.31999969482422
2014-10-31,22.170000076293945
2014-11-03,21.829999923706055
2014-11-04,21.829999923706055
2014-11-05,21.729999542236328
2014-11-06,21.5
2014-11-07,21.5
2014-11-10,21.690000534057617
2014-11-11,21.690000534057617
2014-11-12,21.469999313354492
2014-11-13,21.110000610351562
2014-11-14,20.969999313354492
2014-11-17,20.969999313354492
2014-11-18,20.969999313354492
2014-11-19,20.969999313354492
2014-11-20,21.329999923706055
2014-11-21,22.040000915527344
2014-11-24,21.65999984741211
2014-11-25,21.639999389648438
2014-11-26,21.65999984741211
2014-11-28,21.65999984741211
2014-12-01,20.75
2014-12-02,20.329999923706055
2014-12-03,20.719999313354492
2014-12-04,20.299999237060547
2014-12-05,20.299999237060547
2014-12-08,20.1200008392334
2014-12-09,19.670000076293945
2014-12-10,19.350000381469727
2014-12-11,19.0
2014-12-12,18.739999771118164
2014-12-15,18.25
2014-12-16,17.90999984741211
2014-12-17,18.530000686645508
2014-12-18,18.530000686645508
2014-12-19,19.040000915527344
2014-12-22,19.040000915527344
2014-12-23,18.920000076293945
2014-12-24,19.1200008392334
2014-12-26,19.1200008392334
2014-12-29,18.860000610351562
2014-12-30,19.260000228881836
2014-12-31,19.020000457763672
2015-01-02,18.530000686645508
2015-01-05,18.020000457763672
2015-01-06,17.979999542236328
2015-01-07,18.450000762939453
2015-01-08,18.5
2015-01-09,18.440000534057617
2015-01-12,18.030000686645508
2015-01-13,18.290000915527344
2015-01-14,18.290000915527344
2015-01-15,18.239999771118164
2015-01-16,18.239999771118164
2015-01-20,18.149999618530273
2015-01-21,18.469999313354492
2015-01-22,18.469999313354492
2015-01-23,18.420000076293945
2015-01-26,18.649999618530273
