,FDT
2017-12-11,60.970001220703125
2017-12-12,60.95000076293945
2017-12-13,61.18000030517578
2017-12-14,61.09000015258789
2017-12-15,61.18000030517578
2017-12-18,61.880001068115234
2017-12-19,61.630001068115234
2017-12-20,61.810001373291016
2017-12-21,61.59000015258789
2017-12-22,61.65999984741211
2017-12-26,61.66999816894531
2017-12-27,62.029998779296875
2017-12-28,62.380001068115234
2017-12-29,62.380001068115234
2018-01-02,62.9900016784668
2018-01-03,63.7400016784668
2018-01-04,64.06999969482422
2018-01-05,64.41999816894531
2018-01-08,64.75
2018-01-09,64.87000274658203
2018-01-10,64.70999908447266
2018-01-11,65.06999969482422
2018-01-12,65.76000213623047
2018-01-16,65.5
2018-01-17,65.9800033569336
2018-01-18,65.62999725341797
2018-01-19,66.23999786376953
2018-01-22,66.56999969482422
2018-01-23,66.6500015258789
2018-01-24,66.83000183105469
2018-01-25,66.5199966430664
2018-01-26,67.08000183105469
2018-01-29,66.62999725341797
2018-01-30,65.81999969482422
2018-01-31,65.88999938964844
2018-02-01,66.19999694824219
2018-02-02,64.61000061035156
2018-02-05,62.02000045776367
2018-02-06,63.20000076293945
2018-02-07,62.130001068115234
2018-02-08,60.40999984741211
2018-02-09,60.779998779296875
2018-02-12,61.70000076293945
2018-02-13,61.45000076293945
2018-02-14,62.65999984741211
2018-02-15,63.290000915527344
2018-02-16,63.630001068115234
2018-02-20,63.060001373291016
2018-02-21,63.20000076293945
2018-02-22,63.31999969482422
2018-02-23,64.08000183105469
2018-02-26,64.66000366210938
2018-02-27,63.7400016784668
2018-02-28,63.13999938964844
2018-03-01,62.20000076293945
2018-03-02,62.650001525878906
2018-03-05,62.56999969482422
2018-03-06,63.22999954223633
2018-03-07,63.02000045776367
2018-03-08,63.18000030517578
2018-03-09,63.77000045776367
2018-03-12,63.959999084472656
2018-03-13,63.560001373291016
2018-03-14,63.790000915527344
2018-03-15,63.97999954223633
2018-03-16,63.7400016784668
2018-03-19,63.279998779296875
2018-03-20,63.560001373291016
2018-03-21,63.66999816894531
2018-03-22,62.400001525878906
2018-03-23,61.25
2018-03-26,62.380001068115234
2018-03-27,61.869998931884766
2018-03-28,61.880001068115234
2018-03-29,62.83000183105469
2018-04-02,61.63999938964844
2018-04-03,62.41999816894531
2018-04-04,62.29999923706055
2018-04-05,62.52000045776367
2018-04-06,61.86000061035156
2018-04-09,62.119998931884766
2018-04-10,63.119998931884766
2018-04-11,62.790000915527344
2018-04-12,62.7599983215332
2018-04-13,62.7599983215332
2018-04-16,62.83000183105469
2018-04-17,63.20000076293945
2018-04-18,63.68000030517578
2018-04-19,63.369998931884766
2018-04-20,62.77000045776367
2018-04-23,62.58000183105469
2018-04-24,62.310001373291016
2018-04-25,62.06999969482422
2018-04-26,62.709999084472656
2018-04-27,62.75
2018-04-30,62.5099983215332
2018-05-01,62.310001373291016
2018-05-02,62.369998931884766
2018-05-03,62.54999923706055
2018-05-04,62.650001525878906
2018-05-07,62.75
2018-05-08,62.689998626708984
2018-05-09,63.060001373291016
2018-05-10,63.81999969482422
2018-05-11,64.11000061035156
2018-05-14,64.33999633789062
2018-05-15,63.709999084472656
2018-05-16,63.91999816894531
2018-05-17,63.959999084472656
2018-05-18,63.959999084472656
2018-05-21,64.5
2018-05-22,64.33999633789062
2018-05-23,63.83000183105469
2018-05-24,63.63999938964844
2018-05-25,63.22999954223633
2018-05-29,62.27000045776367
2018-05-30,62.959999084472656
2018-05-31,62.900001525878906
2018-06-01,63.349998474121094
2018-06-04,63.61000061035156
2018-06-05,63.58000183105469
2018-06-06,64.19000244140625
2018-06-07,63.939998626708984
2018-06-08,63.90999984741211
2018-06-11,64.25
2018-06-12,63.720001220703125
2018-06-13,63.81999969482422
2018-06-14,63.529998779296875
2018-06-15,62.84000015258789
2018-06-18,62.380001068115234
2018-06-19,61.41999816894531
2018-06-20,61.52000045776367
2018-06-21,60.560001373291016
2018-06-22,61.04999923706055
2018-06-25,60.0
2018-06-26,59.939998626708984
2018-06-27,59.369998931884766
2018-06-28,59.439998626708984
2018-06-29,59.939998626708984
2018-07-02,58.91999816894531
2018-07-03,58.93000030517578
2018-07-05,59.150001525878906
2018-07-06,59.61000061035156
2018-07-09,60.29999923706055
2018-07-10,60.5
2018-07-11,59.380001068115234
2018-07-12,59.779998779296875
2018-07-13,60.130001068115234
2018-07-16,59.970001220703125
2018-07-17,60.119998931884766
2018-07-18,60.040000915527344
2018-07-19,59.630001068115234
2018-07-20,59.84000015258789
2018-07-23,59.63999938964844
2018-07-24,60.2599983215332
2018-07-25,60.90999984741211
2018-07-26,60.619998931884766
2018-07-27,60.68000030517578
2018-07-30,60.5099983215332
2018-07-31,60.63999938964844
2018-08-01,60.619998931884766
2018-08-02,60.029998779296875
2018-08-03,60.029998779296875
2018-08-06,59.83000183105469
2018-08-07,60.290000915527344
2018-08-08,60.099998474121094
2018-08-09,59.939998626708984
2018-08-10,58.869998931884766
2018-08-13,58.349998474121094
