,ADAP
2016-03-11,8.229999542236328
2016-03-14,8.130000114440918
2016-03-15,7.869999885559082
2016-03-16,7.909999847412109
2016-03-17,7.53000020980835
2016-03-18,7.610000133514404
2016-03-21,7.820000171661377
2016-03-22,8.399999618530273
2016-03-23,7.760000228881836
2016-03-24,7.920000076293945
2016-03-28,7.800000190734863
2016-03-29,7.989999771118164
2016-03-30,7.739999771118164
2016-03-31,8.130000114440918
2016-04-01,8.300000190734863
2016-04-04,8.619999885559082
2016-04-05,8.850000381469727
2016-04-06,9.479999542236328
2016-04-07,9.989999771118164
2016-04-08,9.819999694824219
2016-04-11,9.289999961853027
2016-04-12,9.109999656677246
2016-04-13,9.40999984741211
2016-04-14,9.479999542236328
2016-04-15,9.630000114440918
2016-04-18,9.3100004196167
2016-04-19,9.1899995803833
2016-04-20,8.920000076293945
2016-04-21,9.4399995803833
2016-04-22,10.380000114440918
2016-04-25,9.84000015258789
2016-04-26,9.449999809265137
2016-04-27,9.420000076293945
2016-04-28,9.449999809265137
2016-04-29,9.6899995803833
2016-05-02,9.770000457763672
2016-05-03,9.710000038146973
2016-05-04,9.149999618530273
2016-05-05,8.75
2016-05-06,8.6899995803833
2016-05-09,9.529999732971191
2016-05-10,9.869999885559082
2016-05-11,8.850000381469727
2016-05-12,8.25
2016-05-13,8.399999618530273
2016-05-16,9.220000267028809
2016-05-17,9.039999961853027
2016-05-18,9.319999694824219
2016-05-19,9.550000190734863
2016-05-20,10.109999656677246
2016-05-23,10.550000190734863
2016-05-24,10.430000305175781
2016-05-25,10.270000457763672
2016-05-26,10.0
2016-05-27,9.850000381469727
2016-05-31,10.289999961853027
2016-06-01,10.199999809265137
2016-06-02,11.0600004196167
2016-06-03,11.119999885559082
2016-06-06,11.029999732971191
2016-06-07,10.890000343322754
2016-06-08,10.279999732971191
2016-06-09,9.170000076293945
2016-06-10,9.34000015258789
2016-06-13,9.050000190734863
2016-06-14,9.15999984741211
2016-06-15,9.100000381469727
2016-06-16,9.260000228881836
2016-06-17,9.050000190734863
2016-06-20,9.100000381469727
2016-06-21,8.979999542236328
2016-06-22,8.880000114440918
2016-06-23,9.229999542236328
2016-06-24,8.59000015258789
2016-06-27,8.020000457763672
2016-06-28,8.119999885559082
2016-06-29,8.260000228881836
2016-06-30,8.149999618530273
2016-07-01,9.130000114440918
2016-07-05,8.90999984741211
2016-07-06,8.699999809265137
2016-07-07,8.779999732971191
2016-07-08,8.800000190734863
2016-07-11,8.9399995803833
2016-07-12,8.720000267028809
2016-07-13,8.399999618530273
2016-07-14,8.140000343322754
2016-07-15,8.029999732971191
2016-07-18,7.800000190734863
2016-07-19,7.329999923706055
2016-07-20,7.110000133514404
2016-07-21,7.699999809265137
2016-07-22,7.579999923706055
2016-07-25,7.480000019073486
2016-07-26,7.840000152587891
2016-07-27,8.039999961853027
2016-07-28,7.880000114440918
2016-07-29,8.119999885559082
2016-08-01,8.350000381469727
2016-08-02,8.710000038146973
2016-08-03,8.779999732971191
2016-08-04,8.479999542236328
2016-08-05,8.710000038146973
2016-08-08,7.849999904632568
2016-08-09,8.079999923706055
2016-08-10,7.610000133514404
2016-08-11,7.380000114440918
2016-08-12,7.610000133514404
2016-08-15,7.690000057220459
2016-08-16,7.460000038146973
2016-08-17,7.239999771118164
2016-08-18,7.059999942779541
2016-08-19,6.960000038146973
2016-08-22,7.210000038146973
2016-08-23,7.21999979019165
2016-08-24,6.989999771118164
2016-08-25,6.920000076293945
2016-08-26,7.150000095367432
2016-08-29,7.099999904632568
2016-08-30,7.150000095367432
2016-08-31,6.699999809265137
2016-09-01,6.619999885559082
2016-09-02,6.619999885559082
2016-09-06,6.75
2016-09-07,7.239999771118164
2016-09-08,7.309999942779541
2016-09-09,7.349999904632568
2016-09-12,7.5
2016-09-13,7.119999885559082
2016-09-14,7.5
2016-09-15,7.409999847412109
2016-09-16,7.369999885559082
2016-09-19,7.130000114440918
2016-09-20,7.079999923706055
2016-09-21,7.230000019073486
2016-09-22,7.119999885559082
2016-09-23,7.119999885559082
2016-09-26,7.130000114440918
2016-09-27,7.199999809265137
2016-09-28,7.300000190734863
2016-09-29,7.190000057220459
2016-09-30,7.050000190734863
2016-10-03,6.619999885559082
2016-10-04,6.920000076293945
2016-10-05,6.96999979019165
2016-10-06,6.789999961853027
2016-10-07,6.400000095367432
2016-10-10,6.650000095367432
2016-10-11,6.559999942779541
2016-10-12,6.010000228881836
2016-10-13,5.900000095367432
2016-10-14,5.570000171661377
2016-10-17,5.260000228881836
2016-10-18,5.25
2016-10-19,5.260000228881836
2016-10-20,5.320000171661377
2016-10-21,5.190000057220459
2016-10-24,4.909999847412109
2016-10-25,5.010000228881836
2016-10-26,4.909999847412109
2016-10-27,4.369999885559082
2016-10-28,4.329999923706055
2016-10-31,4.349999904632568
2016-11-01,4.360000133514404
2016-11-02,4.159999847412109
2016-11-03,3.7699999809265137
2016-11-04,4.179999828338623
2016-11-07,4.400000095367432
2016-11-08,4.489999771118164
2016-11-09,4.869999885559082
2016-11-10,5.019999980926514
2016-11-11,5.010000228881836
2016-11-14,5.199999809265137
2016-11-15,4.869999885559082
2016-11-16,4.849999904632568
2016-11-17,4.880000114440918
2016-11-18,4.980000019073486
2016-11-21,5.130000114440918
2016-11-22,5.090000152587891
2016-11-23,4.929999828338623
2016-11-25,4.980000019073486
2016-11-28,4.829999923706055
2016-11-29,4.389999866485596
2016-11-30,4.170000076293945
2016-12-01,4.159999847412109
2016-12-02,4.050000190734863
2016-12-05,4.210000038146973
2016-12-06,4.320000171661377
2016-12-07,4.195000171661377
2016-12-08,4.199999809265137
2016-12-09,4.159999847412109
2016-12-12,3.9200000762939453
2016-12-13,3.9800000190734863
2016-12-14,3.9800000190734863
2016-12-15,3.759999990463257
2016-12-16,3.950000047683716
2016-12-19,3.8299999237060547
2016-12-20,4.050000190734863
2016-12-21,4.0
2016-12-22,3.990000009536743
2016-12-23,4.050000190734863
2016-12-27,4.159999847412109
2016-12-28,4.039999961853027
2016-12-29,4.050000190734863
2016-12-30,4.050000190734863
2017-01-03,4.119999885559082
2017-01-04,4.139999866485596
2017-01-05,4.130000114440918
2017-01-06,4.070000171661377
2017-01-09,4.070000171661377
2017-01-10,4.159999847412109
2017-01-11,4.21999979019165
2017-01-12,4.320000171661377
2017-01-13,4.53000020980835
2017-01-17,4.429999828338623
2017-01-18,4.429999828338623
2017-01-19,4.480000019073486
2017-01-20,4.510000228881836
2017-01-23,4.260000228881836
2017-01-24,4.199999809265137
2017-01-25,4.360000133514404
2017-01-26,4.230000019073486
2017-01-27,4.329999923706055
2017-01-30,4.190000057220459
2017-01-31,4.309999942779541
2017-02-01,4.5
2017-02-02,4.480000019073486
2017-02-03,4.539999961853027
2017-02-06,4.53000020980835
2017-02-07,4.539999961853027
2017-02-08,4.329999923706055
2017-02-09,4.239999771118164
2017-02-10,4.309999942779541
2017-02-13,4.110000133514404
2017-02-14,4.190000057220459
2017-02-15,4.360000133514404
2017-02-16,4.190000057220459
2017-02-17,4.110000133514404
2017-02-21,4.199999809265137
2017-02-22,4.059999942779541
2017-02-23,3.950000047683716
2017-02-24,3.950000047683716
2017-02-27,4.110000133514404
2017-02-28,4.03000020980835
2017-03-01,3.9600000381469727
2017-03-02,4.170000076293945
2017-03-03,4.610000133514404
2017-03-06,4.349999904632568
2017-03-07,4.199999809265137
2017-03-08,4.239999771118164
2017-03-09,4.230000019073486
2017-03-10,4.610000133514404
2017-03-13,4.889999866485596
2017-03-14,4.730000019073486
2017-03-15,4.75
2017-03-16,4.75
2017-03-17,4.75
2017-03-20,4.619999885559082
2017-03-21,4.289999961853027
2017-03-22,4.300000190734863
2017-03-23,4.269999980926514
2017-03-24,4.28000020980835
2017-03-27,4.570000171661377
2017-03-28,4.590000152587891
2017-03-29,4.929999828338623
2017-03-30,5.309999942779541
2017-03-31,5.510000228881836
2017-04-03,5.829999923706055
2017-04-04,6.070000171661377
2017-04-05,6.010000228881836
2017-04-06,5.5
2017-04-07,5.699999809265137
2017-04-10,5.760000228881836
2017-04-11,5.78000020980835
2017-04-12,5.769999980926514
2017-04-13,5.71999979019165
2017-04-17,5.880000114440918
2017-04-18,5.650000095367432
2017-04-19,5.409999847412109
2017-04-20,5.679999828338623
2017-04-21,5.460000038146973
2017-04-24,5.400000095367432
2017-04-25,5.480000019073486
2017-04-26,5.559999942779541
2017-04-27,5.559999942779541
2017-04-28,5.389999866485596
2017-05-01,5.360000133514404
2017-05-02,5.300000190734863
2017-05-03,5.25
2017-05-04,5.179999828338623
2017-05-05,5.28000020980835
2017-05-08,5.0
2017-05-09,4.929999828338623
2017-05-10,4.840000152587891
2017-05-11,4.78000020980835
2017-05-12,5.130000114440918
2017-05-15,5.130000114440918
2017-05-16,5.539999961853027
2017-05-17,5.510000228881836
2017-05-18,5.409999847412109
2017-05-19,5.389999866485596
2017-05-22,5.409999847412109
2017-05-23,5.340000152587891
2017-05-24,5.320000171661377
2017-05-25,5.300000190734863
2017-05-26,5.320000171661377
2017-05-30,5.329999923706055
2017-05-31,5.28000020980835
2017-06-01,5.440000057220459
2017-06-02,5.320000171661377
2017-06-05,5.230000019073486
2017-06-06,5.110000133514404
2017-06-07,5.099999904632568
2017-06-08,5.070000171661377
2017-06-09,4.960000038146973
2017-06-12,4.900000095367432
2017-06-13,4.760000228881836
2017-06-14,4.659999847412109
2017-06-15,4.570000171661377
2017-06-16,4.570000171661377
2017-06-19,4.550000190734863
2017-06-20,4.400000095367432
2017-06-21,4.519999980926514
2017-06-22,4.889999866485596
2017-06-23,4.920000076293945
2017-06-26,4.820000171661377
2017-06-27,4.690000057220459
2017-06-28,4.78000020980835
2017-06-29,4.590000152587891
2017-06-30,4.489999771118164
2017-07-03,4.440000057220459
2017-07-05,4.53000020980835
2017-07-06,4.849999904632568
2017-07-07,4.889999866485596
2017-07-10,4.78000020980835
2017-07-11,4.75
2017-07-12,5.090000152587891
2017-07-13,5.349999904632568
2017-07-14,5.570000171661377
2017-07-17,5.639999866485596
2017-07-18,5.820000171661377
2017-07-19,5.880000114440918
2017-07-20,5.940000057220459
2017-07-21,5.699999809265137
2017-07-24,5.679999828338623
2017-07-25,5.579999923706055
2017-07-26,5.449999809265137
2017-07-27,5.349999904632568
2017-07-28,5.389999866485596
2017-07-31,5.25
2017-08-01,5.289999961853027
2017-08-02,5.340000152587891
2017-08-03,5.400000095367432
2017-08-04,5.429999828338623
2017-08-07,5.519999980926514
2017-08-08,5.46999979019165
2017-08-09,5.300000190734863
2017-08-10,5.119999885559082
2017-08-11,5.110000133514404
2017-08-14,5.159999847412109
2017-08-15,5.179999828338623
2017-08-16,5.139999866485596
2017-08-17,5.21999979019165
2017-08-18,5.050000190734863
2017-08-21,4.929999828338623
2017-08-22,5.039999961853027
2017-08-23,5.239999771118164
2017-08-24,5.25
2017-08-25,5.210000038146973
2017-08-28,6.0
2017-08-29,6.010000228881836
2017-08-30,6.230000019073486
2017-08-31,7.0
2017-09-01,6.579999923706055
2017-09-05,6.800000190734863
2017-09-06,6.739999771118164
2017-09-07,7.550000190734863
2017-09-08,8.930000305175781
2017-09-11,8.850000381469727
2017-09-12,8.5
2017-09-13,8.869999885559082
2017-09-14,8.859999656677246
2017-09-15,8.770000457763672
2017-09-18,8.470000267028809
2017-09-19,8.279999732971191
2017-09-20,8.279999732971191
2017-09-21,8.40999984741211
2017-09-22,7.929999828338623
2017-09-25,8.579999923706055
2017-09-26,8.079999923706055
2017-09-27,8.020000457763672
2017-09-28,8.15999984741211
2017-09-29,8.1899995803833
2017-10-02,8.710000038146973
2017-10-03,8.699999809265137
2017-10-04,8.739999771118164
2017-10-05,8.529999732971191
2017-10-06,8.15999984741211
2017-10-09,8.229999542236328
2017-10-10,8.319999694824219
2017-10-11,7.840000152587891
2017-10-12,7.760000228881836
2017-10-13,7.639999866485596
2017-10-16,7.329999923706055
2017-10-17,7.010000228881836
2017-10-18,7.03000020980835
2017-10-19,7.099999904632568
2017-10-20,7.150000095367432
2017-10-23,6.820000171661377
2017-10-24,7.050000190734863
2017-10-25,6.96999979019165
2017-10-26,7.300000190734863
2017-10-27,7.670000076293945
2017-10-30,7.900000095367432
2017-10-31,7.849999904632568
2017-11-01,7.510000228881836
2017-11-02,7.860000133514404
2017-11-03,8.170000076293945
2017-11-06,8.4399995803833
2017-11-07,8.170000076293945
2017-11-08,8.180000305175781
2017-11-09,8.079999923706055
2017-11-10,8.100000381469727
2017-11-13,7.800000190734863
2017-11-14,7.590000152587891
2017-11-15,7.949999809265137
2017-11-16,8.020000457763672
2017-11-17,7.880000114440918
2017-11-20,7.849999904632568
2017-11-21,7.885000228881836
2017-11-22,8.109999656677246
2017-11-24,8.239999771118164
2017-11-27,8.170000076293945
2017-11-28,8.229999542236328
2017-11-29,7.820000171661377
2017-11-30,8.279999732971191
2017-12-01,8.100000381469727
2017-12-04,7.929999828338623
2017-12-05,7.800000190734863
2017-12-06,7.820000171661377
2017-12-07,7.980000019073486
2017-12-08,8.375
2017-12-11,7.920000076293945
2017-12-12,7.860000133514404
2017-12-13,7.449999809265137
2017-12-14,7.369999885559082
2017-12-15,7.369999885559082
2017-12-18,7.170000076293945
2017-12-19,7.079999923706055
2017-12-20,7.099999904632568
2017-12-21,7.059999942779541
2017-12-22,7.0
2017-12-26,6.760000228881836
2017-12-27,6.800000190734863
2017-12-28,6.78000020980835
2017-12-29,6.679999828338623
2018-01-02,7.099999904632568
2018-01-03,7.570000171661377
2018-01-04,7.519999980926514
2018-01-05,7.710000038146973
2018-01-08,7.980000019073486
2018-01-09,7.840000152587891
2018-01-10,7.860000133514404
2018-01-11,7.809999942779541
2018-01-12,7.809999942779541
2018-01-16,7.510000228881836
2018-01-17,7.889999866485596
2018-01-18,7.639999866485596
2018-01-19,8.09000015258789
2018-01-22,8.5
2018-01-23,9.430000305175781
2018-01-24,9.0
2018-01-25,9.130000114440918
2018-01-26,9.079999923706055
2018-01-29,9.050000190734863
2018-01-30,8.859999656677246
2018-01-31,8.630000114440918
2018-02-01,8.75
2018-02-02,8.520000457763672
2018-02-05,8.319999694824219
2018-02-06,8.470000267028809
2018-02-07,8.899999618530273
2018-02-08,8.359999656677246
2018-02-09,7.940000057220459
2018-02-12,7.960000038146973
2018-02-13,7.980000019073486
2018-02-14,8.229999542236328
2018-02-15,8.510000228881836
2018-02-16,8.619999885559082
2018-02-20,8.220000267028809
2018-02-21,7.829999923706055
2018-02-22,7.650000095367432
2018-02-23,7.880000114440918
2018-02-26,7.820000171661377
2018-02-27,7.690000057220459
2018-02-28,7.630000114440918
2018-03-01,8.039999961853027
2018-03-02,8.020000457763672
2018-03-05,7.900000095367432
2018-03-06,7.909999847412109
2018-03-07,8.0
2018-03-08,8.40999984741211
2018-03-09,9.09000015258789
2018-03-12,9.0600004196167
2018-03-13,8.739999771118164
2018-03-14,9.210000038146973
2018-03-15,10.9399995803833
2018-03-16,11.0600004196167
2018-03-19,11.0600004196167
2018-03-20,10.359999656677246
2018-03-21,11.399999618530273
2018-03-22,11.470000267028809
2018-03-23,11.5
2018-03-26,11.5600004196167
2018-03-27,11.15999984741211
2018-03-28,10.470000267028809
2018-03-29,11.229999542236328
2018-04-02,11.050000190734863
2018-04-03,10.84000015258789
2018-04-04,11.229999542236328
2018-04-05,10.84000015258789
2018-04-06,10.420000076293945
2018-04-09,10.470000267028809
2018-04-10,11.050000190734863
2018-04-11,11.569999694824219
2018-04-12,12.470000267028809
2018-04-13,12.449999809265137
2018-04-16,12.359999656677246
2018-04-17,12.34000015258789
2018-04-18,12.390000343322754
2018-04-19,12.109999656677246
2018-04-20,12.4399995803833
2018-04-23,12.289999961853027
2018-04-24,12.220000267028809
2018-04-25,12.520000457763672
2018-04-26,13.100000381469727
2018-04-27,13.079999923706055
2018-04-30,12.710000038146973
2018-05-01,13.039999961853027
2018-05-02,13.100000381469727
2018-05-03,13.109999656677246
2018-05-04,12.979999542236328
2018-05-07,13.3100004196167
2018-05-08,12.84000015258789
2018-05-09,13.739999771118164
2018-05-10,13.180000305175781
2018-05-11,13.149999618530273
2018-05-14,12.770000457763672
2018-05-15,12.8100004196167
2018-05-16,12.3100004196167
2018-05-17,12.020000457763672
2018-05-18,12.149999618530273
2018-05-21,12.1899995803833
2018-05-22,12.449999809265137
2018-05-23,13.199999809265137
2018-05-24,13.25
2018-05-25,13.3100004196167
2018-05-29,13.25
2018-05-30,13.149999618530273
2018-05-31,13.239999771118164
2018-06-01,13.4399995803833
2018-06-04,12.890000343322754
2018-06-05,12.59000015258789
2018-06-06,12.829999923706055
2018-06-07,12.609999656677246
2018-06-08,12.6899995803833
2018-06-11,12.380000114440918
2018-06-12,12.279999732971191
2018-06-13,12.380000114440918
2018-06-14,12.25
2018-06-15,12.510000228881836
2018-06-18,12.380000114440918
2018-06-19,11.739999771118164
2018-06-20,12.899999618530273
2018-06-21,13.079999923706055
2018-06-22,13.0
2018-06-25,12.890000343322754
2018-06-26,12.609999656677246
2018-06-27,12.1899995803833
2018-06-28,11.989999771118164
2018-06-29,11.869999885559082
2018-07-02,11.789999961853027
2018-07-03,11.739999771118164
2018-07-05,11.579999923706055
2018-07-06,11.470000267028809
2018-07-09,11.1899995803833
2018-07-10,11.199999809265137
2018-07-11,10.90999984741211
2018-07-12,11.079999923706055
2018-07-13,11.34000015258789
2018-07-16,10.960000038146973
2018-07-17,11.40999984741211
2018-07-18,11.100000381469727
2018-07-19,10.979999542236328
2018-07-20,10.4399995803833
2018-07-23,10.350000381469727
2018-07-24,10.079999923706055
2018-07-25,10.039999961853027
2018-07-26,10.1899995803833
2018-07-27,9.9399995803833
2018-07-30,9.430000305175781
2018-07-31,9.779999732971191
2018-08-01,9.680000305175781
2018-08-02,9.789999961853027
2018-08-03,8.84000015258789
2018-08-06,8.770000457763672
2018-08-07,8.880000114440918
2018-08-08,8.779999732971191
2018-08-09,8.949999809265137
2018-08-10,8.779999732971191
2018-08-13,8.630000114440918
2018-08-14,8.430000305175781
2018-08-15,8.619999885559082
2018-08-16,8.75
2018-08-17,8.479999542236328
2018-08-20,8.270000457763672
2018-08-21,8.470000267028809
2018-08-22,9.010000228881836
2018-08-23,9.229999542236328
2018-08-24,10.25
2018-08-27,10.470000267028809
2018-08-28,10.460000038146973
2018-08-29,10.300000190734863
2018-08-30,10.819999694824219
2018-08-31,11.520000457763672
2018-09-04,10.9399995803833
2018-09-05,10.859999656677246
2018-09-06,11.079999923706055
2018-09-07,10.579999923706055
2018-09-10,10.859999656677246
2018-09-11,11.149999618530273
2018-09-12,11.1899995803833
2018-09-13,11.020000457763672
2018-09-14,11.069999694824219
2018-09-17,10.710000038146973
2018-09-18,11.479999542236328
2018-09-19,11.829999923706055
2018-09-20,11.970000267028809
2018-09-21,11.710000038146973
2018-09-24,11.890000343322754
2018-09-25,11.9399995803833
2018-09-26,12.220000267028809
2018-09-27,13.199999809265137
2018-09-28,13.5600004196167
2018-10-01,13.9399995803833
2018-10-02,13.489999771118164
2018-10-03,14.039999961853027
2018-10-04,14.15999984741211
2018-10-05,13.899999618530273
2018-10-08,13.199999809265137
2018-10-09,13.34000015258789
2018-10-10,12.460000038146973
2018-10-11,12.609999656677246
2018-10-12,12.40999984741211
2018-10-15,12.140000343322754
2018-10-16,11.850000381469727
2018-10-17,11.539999961853027
2018-10-18,10.880000114440918
2018-10-19,10.760000228881836
2018-10-22,7.550000190734863
2018-10-23,7.03000020980835
2018-10-24,6.485000133514404
2018-10-25,6.539999961853027
2018-10-26,6.230000019073486
2018-10-29,5.940000057220459
2018-10-30,6.0
2018-10-31,6.199999809265137
2018-11-01,6.860000133514404
2018-11-02,7.090000152587891
2018-11-05,7.130000114440918
2018-11-06,6.53000020980835
2018-11-07,6.650000095367432
2018-11-08,6.659999847412109
2018-11-09,6.179999828338623
2018-11-12,6.320000171661377
2018-11-13,6.0
2018-11-14,5.650000095367432
2018-11-15,5.5
2018-11-16,5.429999828338623
2018-11-19,5.650000095367432
2018-11-20,5.480000019073486
2018-11-21,5.440000057220459
2018-11-23,5.690000057220459
2018-11-26,5.289999961853027
2018-11-27,5.110000133514404
2018-11-28,5.150000095367432
2018-11-29,5.949999809265137
2018-11-30,6.159999847412109
2018-12-03,6.25
2018-12-04,5.960000038146973
2018-12-06,5.75
2018-12-07,5.71999979019165
2018-12-10,5.869999885559082
2018-12-11,5.75
2018-12-12,5.25
2018-12-13,5.360000133514404
2018-12-14,5.159999847412109
2018-12-17,4.400000095367432
2018-12-18,4.300000190734863
2018-12-19,4.110000133514404
2018-12-20,3.9800000190734863
2018-12-21,3.759999990463257
2018-12-24,4.380000114440918
2018-12-26,4.489999771118164
2018-12-27,4.849999904632568
2018-12-28,5.150000095367432
2018-12-31,5.75
2019-01-02,5.539999961853027
2019-01-03,5.340000152587891
2019-01-04,5.71999979019165
2019-01-07,6.059999942779541
2019-01-08,5.800000190734863
2019-01-09,5.829999923706055
2019-01-10,5.840000152587891
2019-01-11,5.739999771118164
2019-01-14,5.389999866485596
2019-01-15,5.300000190734863
2019-01-16,5.309999942779541
2019-01-17,5.039999961853027
2019-01-18,4.860000133514404
2019-01-22,4.53000020980835
2019-01-23,4.46999979019165
2019-01-24,4.489999771118164
2019-01-25,4.690000057220459
2019-01-28,4.5
2019-01-29,4.599999904632568
2019-01-30,4.659999847412109
2019-01-31,4.869999885559082
2019-02-01,5.059999942779541
2019-02-04,4.860000133514404
