,FPXI
2016-02-18,23.649999618530273
2016-02-19,23.670000076293945
2016-02-22,23.8700008392334
2016-02-23,23.690000534057617
2016-02-24,23.420000076293945
2016-02-25,23.65999984741211
2016-02-26,23.719999313354492
2016-02-29,23.809999465942383
2016-03-01,24.09000015258789
2016-03-02,24.3799991607666
2016-03-03,24.469999313354492
2016-03-04,24.719999313354492
2016-03-07,24.65999984741211
2016-03-08,24.56999969482422
2016-03-09,24.579999923706055
2016-03-10,24.729999542236328
2016-03-11,25.219999313354492
2016-03-14,25.559999465942383
2016-03-15,25.260000228881836
2016-03-16,25.510000228881836
2016-03-17,25.719999313354492
2016-03-18,25.719999313354492
2016-03-21,25.780000686645508
2016-03-22,25.59000015258789
2016-03-23,25.739999771118164
2016-03-24,25.420000076293945
2016-03-28,25.559999465942383
2016-03-29,25.93000030517578
2016-03-30,26.209999084472656
2016-03-31,26.1299991607666
2016-04-01,25.860000610351562
2016-04-04,25.760000228881836
2016-04-05,25.479999542236328
2016-04-06,25.719999313354492
2016-04-07,25.559999465942383
2016-04-08,25.75
2016-04-11,25.969999313354492
2016-04-12,26.1200008392334
2016-04-13,26.469999313354492
2016-04-14,26.59000015258789
2016-04-15,26.559999465942383
2016-04-18,26.40999984741211
2016-04-19,26.700000762939453
2016-04-20,26.690000534057617
2016-04-21,26.649999618530273
2016-04-22,26.360000610351562
2016-04-25,26.299999237060547
2016-04-26,26.219999313354492
2016-04-27,26.270000457763672
2016-04-28,26.290000915527344
2016-04-29,26.200000762939453
2016-05-02,26.260000228881836
2016-05-03,25.969999313354492
2016-05-04,25.860000610351562
2016-05-05,25.93000030517578
2016-05-06,25.809999465942383
2016-05-09,25.649999618530273
2016-05-10,25.899999618530273
2016-05-11,25.809999465942383
2016-05-12,25.600000381469727
2016-05-13,25.479999542236328
2016-05-16,25.559999465942383
2016-05-17,25.520000457763672
2016-05-18,25.3799991607666
2016-05-19,25.200000762939453
2016-05-20,25.420000076293945
2016-05-23,25.40999984741211
2016-05-24,25.639999389648438
2016-05-25,25.520000457763672
2016-05-26,25.709999084472656
2016-05-27,25.700000762939453
2016-05-31,25.899999618530273
2016-06-01,25.739999771118164
2016-06-02,25.649999618530273
2016-06-03,25.899999618530273
2016-06-06,25.959999084472656
2016-06-07,26.040000915527344
2016-06-08,26.059999465942383
2016-06-09,25.8700008392334
2016-06-10,25.3799991607666
2016-06-13,24.989999771118164
2016-06-14,24.75
2016-06-15,24.8700008392334
2016-06-16,24.75
2016-06-17,24.899999618530273
2016-06-20,25.40999984741211
2016-06-21,25.40999984741211
2016-06-22,25.30900001525879
2016-06-23,25.56999969482422
2016-06-24,24.040000915527344
2016-06-27,23.43000030517578
2016-06-28,24.06999969482422
2016-06-29,24.31999969482422
2016-06-30,24.559999465942383
2016-07-01,24.6299991607666
2016-07-05,24.18000030517578
2016-07-06,24.1200008392334
2016-07-07,24.209999084472656
2016-07-08,24.510000228881836
2016-07-11,24.81999969482422
2016-07-12,25.290000915527344
2016-07-13,25.059999465942383
2016-07-14,25.190000534057617
2016-07-15,25.040000915527344
2016-07-18,25.110000610351562
2016-07-19,25.079999923706055
2016-07-20,25.34000015258789
2016-07-21,25.18000030517578
2016-07-22,25.280000686645508
2016-07-25,25.31999969482422
2016-07-26,25.389999389648438
2016-07-27,25.260000228881836
2016-07-28,25.459999084472656
2016-07-29,25.979999542236328
2016-08-01,25.940000534057617
2016-08-02,25.850000381469727
2016-08-03,25.81999969482422
2016-08-04,26.1299991607666
2016-08-05,26.329999923706055
2016-08-08,26.3700008392334
2016-08-09,26.649999618530273
2016-08-10,26.850000381469727
2016-08-11,27.1200008392334
2016-08-12,27.15999984741211
2016-08-15,27.139999389648438
2016-08-16,27.040000915527344
2016-08-17,26.950000762939453
2016-08-18,27.18000030517578
2016-08-19,27.040000915527344
2016-08-22,26.969999313354492
2016-08-23,26.969999313354492
2016-08-24,26.950000762939453
2016-08-25,26.860000610351562
2016-08-26,26.809999465942383
2016-08-29,26.709999084472656
2016-08-30,26.709999084472656
2016-08-31,26.59000015258789
2016-09-01,26.889999389648438
2016-09-02,27.139999389648438
2016-09-06,27.6200008392334
2016-09-07,27.604000091552734
2016-09-08,27.559999465942383
2016-09-09,27.010000228881836
2016-09-12,27.06999969482422
2016-09-13,26.579999923706055
2016-09-14,26.770000457763672
2016-09-15,26.989999771118164
2016-09-16,26.799999237060547
2016-09-19,26.8799991607666
2016-09-20,26.979999542236328
2016-09-21,27.3799991607666
2016-09-22,27.940000534057617
2016-09-23,27.649999618530273
2016-09-26,27.3799991607666
2016-09-27,27.549999237060547
2016-09-28,27.649999618530273
2016-09-29,27.34000015258789
2016-09-30,27.450000762939453
2016-10-03,27.360000610351562
2016-10-04,27.31999969482422
2016-10-05,27.5
2016-10-06,27.34000015258789
2016-10-07,27.170000076293945
2016-10-10,27.389999389648438
2016-10-11,27.010000228881836
2016-10-12,26.8700008392334
2016-10-13,26.780000686645508
2016-10-14,26.84000015258789
2016-10-17,26.889999389648438
2016-10-18,27.079999923706055
2016-10-19,27.170000076293945
2016-10-20,27.110000610351562
2016-10-21,27.06999969482422
2016-10-24,27.18000030517578
2016-10-25,27.110000610351562
2016-10-26,26.969999313354492
2016-10-27,26.920000076293945
2016-10-28,26.899999618530273
2016-10-31,27.020000457763672
2016-11-01,26.889999389648438
2016-11-02,26.68000030517578
2016-11-03,26.68000030517578
2016-11-04,26.3799991607666
2016-11-07,26.670000076293945
2016-11-08,26.739999771118164
2016-11-09,26.459999084472656
2016-11-10,25.989999771118164
2016-11-11,25.940000534057617
2016-11-14,25.610000610351562
2016-11-15,25.799999237060547
2016-11-16,25.8799991607666
2016-11-17,25.979999542236328
2016-11-18,25.84000015258789
2016-11-21,25.989999771118164
2016-11-22,26.110000610351562
2016-11-23,25.989999771118164
2016-11-25,25.90999984741211
2016-11-28,25.959999084472656
2016-11-29,26.06999969482422
2016-11-30,26.049999237060547
2016-12-01,25.719999313354492
2016-12-02,25.8700008392334
2016-12-05,25.8700008392334
2016-12-06,26.020000457763672
2016-12-07,26.389999389648438
2016-12-08,26.350000381469727
2016-12-09,26.395000457763672
2016-12-12,26.34000015258789
2016-12-13,26.520000457763672
2016-12-14,26.149999618530273
2016-12-15,25.969999313354492
2016-12-16,25.84000015258789
2016-12-19,25.510000228881836
2016-12-20,25.670000076293945
2016-12-21,25.719999313354492
2016-12-22,25.520000457763672
2016-12-23,25.520000457763672
2016-12-27,25.520000457763672
2016-12-28,25.520000457763672
2016-12-29,25.56999969482422
2016-12-30,25.600000381469727
2017-01-03,25.729999542236328
2017-01-04,25.959999084472656
2017-01-05,26.350000381469727
2017-01-06,26.200000762939453
2017-01-09,26.139999389648438
2017-01-10,26.350000381469727
2017-01-11,26.3799991607666
2017-01-12,26.459999084472656
2017-01-13,26.459999084472656
2017-01-17,26.520000457763672
2017-01-18,26.389999389648438
2017-01-19,26.40999984741211
2017-01-20,26.559999465942383
2017-01-23,26.559999465942383
2017-01-24,26.84000015258789
2017-01-25,27.06999969482422
2017-01-26,27.09000015258789
2017-01-27,27.06999969482422
2017-01-30,26.969999313354492
2017-01-31,27.059999465942383
2017-02-01,27.09000015258789
2017-02-02,27.139999389648438
2017-02-03,27.25
2017-02-06,27.25
2017-02-07,27.25
2017-02-08,27.34000015258789
2017-02-09,27.459999084472656
2017-02-10,27.459999084472656
2017-02-13,27.600000381469727
2017-02-14,27.559999465942383
2017-02-15,27.559999465942383
2017-02-16,27.56599998474121
2017-02-17,27.562000274658203
2017-02-21,27.650999069213867
2017-02-22,27.760000228881836
2017-02-23,27.68000030517578
2017-02-24,27.68000030517578
2017-02-27,27.549999237060547
2017-02-28,27.420000076293945
2017-03-01,27.639999389648438
2017-03-02,27.399999618530273
2017-03-03,27.540000915527344
2017-03-06,27.469999313354492
2017-03-07,27.520000457763672
2017-03-08,27.59000015258789
2017-03-09,27.579999923706055
2017-03-10,27.579999923706055
2017-03-13,27.905000686645508
2017-03-14,27.950000762939453
2017-03-15,27.950000762939453
2017-03-16,28.299999237060547
2017-03-17,28.469999313354492
2017-03-20,28.652999877929688
2017-03-21,28.3700008392334
2017-03-22,28.450000762939453
2017-03-23,28.450000762939453
2017-03-24,28.700000762939453
2017-03-27,28.690000534057617
2017-03-28,28.8700008392334
2017-03-29,28.790000915527344
2017-03-30,28.860000610351562
2017-03-31,28.799999237060547
2017-04-03,28.829999923706055
2017-04-04,28.829999923706055
2017-04-05,28.829999923706055
2017-04-06,28.829999923706055
2017-04-07,28.950000762939453
2017-04-10,28.950000762939453
2017-04-11,28.950000762939453
2017-04-12,28.959999084472656
2017-04-13,28.959999084472656
2017-04-17,29.1299991607666
2017-04-18,28.979999542236328
2017-04-19,29.03499984741211
2017-04-20,29.209999084472656
2017-04-21,29.239999771118164
2017-04-24,29.81999969482422
2017-04-25,29.81999969482422
2017-04-26,29.93000030517578
2017-04-27,30.048999786376953
2017-04-28,29.729999542236328
2017-05-01,29.729999542236328
2017-05-02,30.030000686645508
2017-05-03,29.770000457763672
2017-05-04,30.06100082397461
2017-05-05,30.06100082397461
2017-05-08,30.190000534057617
2017-05-09,30.190000534057617
2017-05-10,30.280000686645508
2017-05-11,30.280000686645508
2017-05-12,30.700000762939453
2017-05-15,31.040000915527344
2017-05-16,31.040000915527344
2017-05-17,30.790000915527344
2017-05-18,30.889999389648438
2017-05-19,31.020000457763672
2017-05-22,31.049999237060547
2017-05-23,31.25
2017-05-24,31.18000030517578
2017-05-25,31.3700008392334
2017-05-26,31.197999954223633
2017-05-30,31.1299991607666
2017-05-31,31.350000381469727
2017-06-01,31.530000686645508
2017-06-02,31.969999313354492
2017-06-05,31.8700008392334
2017-06-06,31.8799991607666
2017-06-07,31.959999084472656
2017-06-08,32.34199905395508
2017-06-09,31.993999481201172
2017-06-12,31.84000015258789
2017-06-13,32.06999969482422
2017-06-14,31.90999984741211
2017-06-15,31.520000457763672
2017-06-16,31.829999923706055
2017-06-19,32.029998779296875
2017-06-20,32.060001373291016
2017-06-21,32.060001373291016
2017-06-22,32.20500183105469
2017-06-23,32.310001373291016
2017-06-26,32.42499923706055
2017-06-27,32.060001373291016
2017-06-28,32.220001220703125
2017-06-29,31.530000686645508
2017-06-30,31.559999465942383
2017-07-03,31.440000534057617
2017-07-05,31.520000457763672
2017-07-06,31.459999084472656
2017-07-07,31.597000122070312
2017-07-10,31.73699951171875
2017-07-11,31.885000228881836
2017-07-12,32.22999954223633
2017-07-13,32.262001037597656
2017-07-14,32.59000015258789
2017-07-17,32.58000183105469
2017-07-18,32.766998291015625
2017-07-19,32.970001220703125
2017-07-20,33.130001068115234
2017-07-21,33.029998779296875
2017-07-24,33.119998931884766
2017-07-25,33.20000076293945
2017-07-26,33.43000030517578
2017-07-27,33.22600173950195
2017-07-28,33.244998931884766
2017-07-31,33.38600158691406
2017-08-01,33.652000427246094
2017-08-02,33.779998779296875
2017-08-03,33.696998596191406
2017-08-04,33.79999923706055
2017-08-07,33.992000579833984
2017-08-08,34.099998474121094
2017-08-09,34.11000061035156
2017-08-10,33.689998626708984
2017-08-11,33.630001068115234
2017-08-14,33.84000015258789
2017-08-15,33.83000183105469
2017-08-16,33.81999969482422
2017-08-17,33.7599983215332
2017-08-18,33.7599983215332
2017-08-21,33.970001220703125
2017-08-22,34.26599884033203
2017-08-23,34.38999938964844
2017-08-24,34.47999954223633
2017-08-25,34.47999954223633
2017-08-28,34.119998931884766
2017-08-29,33.970001220703125
2017-08-30,34.22999954223633
2017-08-31,34.369998931884766
2017-09-01,34.45000076293945
2017-09-05,34.220001220703125
2017-09-06,34.40999984741211
2017-09-07,34.62300109863281
2017-09-08,34.60599899291992
2017-09-11,35.07500076293945
2017-09-12,35.24399948120117
2017-09-13,35.16999816894531
2017-09-14,35.5
2017-09-15,35.619998931884766
2017-09-18,35.709999084472656
2017-09-19,35.73699951171875
2017-09-20,35.465999603271484
2017-09-21,35.29600143432617
2017-09-22,35.31999969482422
2017-09-25,34.439998626708984
2017-09-26,34.15999984741211
2017-09-27,34.28200149536133
2017-09-28,34.37900161743164
2017-09-29,34.56999969482422
2017-10-02,34.810001373291016
2017-10-03,34.97200012207031
2017-10-04,34.970001220703125
2017-10-05,35.099998474121094
2017-10-06,35.099998474121094
2017-10-09,35.13999938964844
2017-10-10,35.492000579833984
2017-10-11,35.53300094604492
2017-10-12,35.439998626708984
2017-10-13,35.49300003051758
2017-10-16,35.400001525878906
2017-10-17,35.21500015258789
2017-10-18,35.3650016784668
2017-10-19,35.06999969482422
2017-10-20,35.04999923706055
2017-10-23,34.88100051879883
2017-10-24,34.9630012512207
2017-10-25,34.79600143432617
2017-10-26,34.79999923706055
2017-10-27,34.790000915527344
2017-10-30,34.904998779296875
2017-10-31,35.185001373291016
2017-11-01,35.18000030517578
2017-11-02,35.31999969482422
2017-11-03,35.0
2017-11-06,35.11000061035156
2017-11-07,34.83000183105469
2017-11-08,35.01900100708008
2017-11-09,34.599998474121094
2017-11-10,34.702999114990234
2017-11-13,34.77000045776367
2017-11-14,34.361000061035156
2017-11-15,34.415000915527344
2017-11-16,34.93000030517578
2017-11-17,34.82099914550781
2017-11-20,34.79899978637695
2017-11-21,35.21900177001953
2017-11-22,35.17100143432617
2017-11-24,35.255001068115234
2017-11-27,35.01100158691406
2017-11-28,35.24399948120117
2017-11-29,34.93000030517578
2017-11-30,34.75
2017-12-01,34.79899978637695
2017-12-04,34.380001068115234
2017-12-05,34.40999984741211
2017-12-06,34.09000015258789
2017-12-07,34.220001220703125
2017-12-08,34.619998931884766
2017-12-11,34.861000061035156
2017-12-12,34.66999816894531
2017-12-13,35.060001373291016
2017-12-14,35.060001373291016
2017-12-15,35.0
2017-12-18,35.33000183105469
2017-12-19,35.2400016784668
2017-12-20,35.130001068115234
2017-12-21,35.19499969482422
2017-12-22,35.27899932861328
2017-12-26,35.209999084472656
2017-12-27,35.25
2017-12-28,35.459999084472656
2017-12-29,35.38999938964844
2018-01-02,36.137001037597656
2018-01-03,36.38600158691406
2018-01-04,36.722999572753906
2018-01-05,37.16999816894531
2018-01-08,37.2400016784668
2018-01-09,37.47200012207031
2018-01-10,37.459999084472656
2018-01-11,37.63999938964844
2018-01-12,37.9900016784668
2018-01-16,38.29199981689453
2018-01-17,38.58000183105469
2018-01-18,38.43000030517578
2018-01-19,38.68000030517578
2018-01-22,38.9900016784668
2018-01-23,39.209999084472656
2018-01-24,39.279998779296875
2018-01-25,39.20000076293945
2018-01-26,39.869998931884766
2018-01-29,39.459999084472656
2018-01-30,39.06999969482422
2018-01-31,39.16999816894531
2018-02-01,39.20000076293945
2018-02-02,38.290000915527344
2018-02-05,37.150001525878906
2018-02-06,37.86000061035156
2018-02-07,37.029998779296875
2018-02-08,35.68000030517578
2018-02-09,35.7400016784668
2018-02-12,36.45000076293945
2018-02-13,36.630001068115234
2018-02-14,37.5099983215332
2018-02-15,37.689998626708984
2018-02-16,37.814998626708984
2018-02-20,37.40999984741211
2018-02-21,37.43000030517578
2018-02-22,37.619998931884766
2018-02-23,38.005001068115234
2018-02-26,38.31700134277344
2018-02-27,37.54499816894531
2018-02-28,37.279998779296875
2018-03-01,36.76599884033203
2018-03-02,36.77000045776367
2018-03-05,36.97999954223633
2018-03-06,37.39500045776367
2018-03-07,37.43000030517578
2018-03-08,37.43000030517578
2018-03-09,37.7599983215332
2018-03-12,37.76499938964844
2018-03-13,37.39500045776367
2018-03-14,37.4900016784668
2018-03-15,37.775001525878906
2018-03-16,37.790000915527344
2018-03-19,37.349998474121094
2018-03-20,37.61000061035156
2018-03-21,37.63999938964844
2018-03-22,37.029998779296875
2018-03-23,36.52000045776367
2018-03-26,37.279998779296875
2018-03-27,37.14400100708008
2018-03-28,36.810001373291016
2018-03-29,37.16999816894531
2018-04-02,36.89799880981445
2018-04-03,36.90999984741211
2018-04-04,36.93000030517578
2018-04-05,37.16999816894531
2018-04-06,36.7400016784668
2018-04-09,36.959999084472656
2018-04-10,37.34000015258789
2018-04-11,37.255001068115234
2018-04-12,37.31999969482422
2018-04-13,36.79999923706055
2018-04-16,36.959999084472656
2018-04-17,37.349998474121094
2018-04-18,37.529998779296875
2018-04-19,37.41999816894531
2018-04-20,37.09600067138672
2018-04-23,37.0
2018-04-24,36.810001373291016
2018-04-25,36.369998931884766
2018-04-26,36.72999954223633
2018-04-27,36.7599983215332
2018-04-30,36.68000030517578
2018-05-01,36.560001373291016
2018-05-02,36.5
2018-05-03,36.540000915527344
2018-05-04,36.875
2018-05-07,36.9900016784668
2018-05-08,37.23099899291992
2018-05-09,37.09000015258789
2018-05-10,37.349998474121094
2018-05-11,37.35599899291992
2018-05-14,37.369998931884766
2018-05-15,36.91400146484375
2018-05-16,36.880001068115234
2018-05-17,36.72999954223633
2018-05-18,36.71900177001953
2018-05-21,36.79999923706055
2018-05-22,36.79999923706055
2018-05-23,36.6349983215332
2018-05-24,36.70000076293945
2018-05-25,36.63999938964844
2018-05-29,35.810001373291016
2018-05-30,36.20000076293945
2018-05-31,36.20000076293945
2018-06-01,36.45100021362305
2018-06-04,36.93000030517578
2018-06-05,37.04999923706055
2018-06-06,37.231998443603516
2018-06-07,37.0099983215332
2018-06-08,37.099998474121094
2018-06-11,37.16999816894531
2018-06-12,37.053001403808594
2018-06-13,37.13999938964844
2018-06-14,37.150001525878906
2018-06-15,37.08000183105469
2018-06-18,36.814998626708984
2018-06-19,36.5
2018-06-20,36.56999969482422
2018-06-21,35.900001525878906
2018-06-22,36.06999969482422
2018-06-25,35.290000915527344
2018-06-26,35.29999923706055
2018-06-27,34.619998931884766
2018-06-28,34.58000183105469
2018-06-29,34.78499984741211
2018-07-02,34.38999938964844
2018-07-03,34.38999938964844
2018-07-05,34.5880012512207
2018-07-06,34.619998931884766
2018-07-09,35.4900016784668
2018-07-10,35.43000030517578
2018-07-11,34.81999969482422
2018-07-12,35.459999084472656
2018-07-13,35.42499923706055
2018-07-16,35.48400115966797
2018-07-17,35.48400115966797
2018-07-18,35.41999816894531
2018-07-19,35.07099914550781
2018-07-20,35.797000885009766
2018-07-23,35.63999938964844
2018-07-24,35.90599822998047
2018-07-25,36.09199905395508
2018-07-26,35.93000030517578
2018-07-27,35.869998931884766
2018-07-30,35.66999816894531
2018-07-31,35.58000183105469
2018-08-01,35.150001525878906
2018-08-02,34.84000015258789
