,FEMB
2016-03-09,40.25
2016-03-10,40.25
2016-03-11,41.28499984741211
2016-03-14,41.28499984741211
2016-03-15,40.81999969482422
2016-03-16,40.720001220703125
2016-03-17,41.65999984741211
2016-03-18,40.779998779296875
2016-03-21,40.779998779296875
2016-03-22,40.779998779296875
2016-03-23,41.54999923706055
2016-03-24,41.099998474121094
2016-03-28,41.099998474121094
2016-03-29,41.720001220703125
2016-03-30,41.720001220703125
2016-03-31,42.481998443603516
2016-04-01,42.099998474121094
2016-04-04,42.73500061035156
2016-04-05,42.73500061035156
2016-04-06,42.369998931884766
2016-04-07,41.77000045776367
2016-04-08,42.400001525878906
2016-04-11,42.72999954223633
2016-04-12,42.9900016784668
2016-04-13,42.9900016784668
2016-04-14,43.08000183105469
2016-04-15,43.08000183105469
2016-04-18,43.060001373291016
2016-04-19,43.4900016784668
2016-04-20,43.44900131225586
2016-04-21,43.900001525878906
2016-04-22,43.900001525878906
2016-04-25,41.64099884033203
2016-04-26,41.64099884033203
2016-04-27,41.64099884033203
2016-04-28,43.099998474121094
2016-04-29,42.834999084472656
2016-05-02,42.834999084472656
2016-05-03,42.834999084472656
2016-05-04,42.834999084472656
2016-05-05,42.834999084472656
2016-05-06,42.834999084472656
2016-05-09,42.834999084472656
2016-05-10,41.65999984741211
2016-05-11,41.9900016784668
2016-05-12,41.9900016784668
2016-05-13,41.9900016784668
2016-05-16,41.630001068115234
2016-05-17,42.060001373291016
2016-05-18,41.766998291015625
2016-05-19,40.689998626708984
2016-05-20,40.75
2016-05-23,40.790000915527344
2016-05-24,40.599998474121094
2016-05-25,40.880001068115234
2016-05-26,40.880001068115234
2016-05-27,40.880001068115234
2016-05-31,40.529998779296875
2016-06-01,40.529998779296875
2016-06-02,40.529998779296875
2016-06-03,40.529998779296875
2016-06-06,40.529998779296875
2016-06-07,40.529998779296875
2016-06-08,40.529998779296875
2016-06-09,42.571998596191406
2016-06-10,42.571998596191406
2016-06-13,41.599998474121094
2016-06-14,41.5
2016-06-15,41.5
2016-06-16,41.5
2016-06-17,41.5
2016-06-20,42.00199890136719
2016-06-21,42.00199890136719
2016-06-22,42.505001068115234
2016-06-23,42.505001068115234
2016-06-24,42.97999954223633
2016-06-27,42.97999954223633
2016-06-28,41.279998779296875
2016-06-29,42.29999923706055
2016-06-30,42.54999923706055
2016-07-01,42.54999923706055
2016-07-05,42.54999923706055
2016-07-06,43.22999954223633
2016-07-07,42.689998626708984
2016-07-08,43.380001068115234
2016-07-11,43.08000183105469
2016-07-12,43.1510009765625
2016-07-13,42.900001525878906
2016-07-14,43.362998962402344
2016-07-15,43.7599983215332
2016-07-18,43.24100112915039
2016-07-19,43.349998474121094
2016-07-20,43.099998474121094
2016-07-21,43.099998474121094
2016-07-22,43.099998474121094
2016-07-25,42.41999816894531
2016-07-26,42.51100158691406
2016-07-27,42.099998474121094
2016-07-28,42.099998474121094
2016-07-29,42.099998474121094
2016-08-01,43.257999420166016
2016-08-02,43.29999923706055
2016-08-03,43.29999923706055
2016-08-04,43.36199951171875
2016-08-05,42.742000579833984
2016-08-08,42.742000579833984
2016-08-09,42.742000579833984
2016-08-10,42.742000579833984
2016-08-11,42.742000579833984
2016-08-12,44.29999923706055
2016-08-15,44.29999923706055
2016-08-16,44.347999572753906
2016-08-17,44.43600082397461
2016-08-18,44.41999816894531
2016-08-19,44.59000015258789
2016-08-22,43.90800094604492
2016-08-23,43.900001525878906
2016-08-24,44.16400146484375
2016-08-25,44.16400146484375
2016-08-26,44.16400146484375
2016-08-29,44.16400146484375
2016-08-30,42.65999984741211
2016-08-31,42.63999938964844
2016-09-01,42.63999938964844
2016-09-02,42.63999938964844
2016-09-06,43.310001373291016
2016-09-07,43.560001373291016
2016-09-08,43.38999938964844
2016-09-09,43.00199890136719
2016-09-12,43.040000915527344
2016-09-13,43.0
2016-09-14,43.01499938964844
2016-09-15,43.01499938964844
2016-09-16,43.13999938964844
2016-09-19,42.939998626708984
2016-09-20,43.03499984741211
2016-09-21,43.040000915527344
2016-09-22,43.11000061035156
2016-09-23,42.93199920654297
2016-09-26,43.14799880981445
2016-09-27,43.12900161743164
2016-09-28,43.31999969482422
2016-09-29,43.41999816894531
2016-09-30,42.80099868774414
2016-10-03,42.882999420166016
2016-10-04,42.91400146484375
2016-10-05,43.79999923706055
2016-10-06,42.8849983215332
2016-10-07,43.04999923706055
2016-10-10,43.04499816894531
2016-10-11,42.76499938964844
2016-10-12,42.65999984741211
2016-10-13,42.90700149536133
2016-10-14,42.869998931884766
2016-10-17,42.42300033569336
2016-10-18,41.96500015258789
2016-10-19,42.24399948120117
2016-10-20,42.792999267578125
2016-10-21,43.09000015258789
2016-10-24,42.7869987487793
2016-10-25,42.5989990234375
2016-10-26,42.73500061035156
2016-10-27,42.74700164794922
2016-10-28,42.27199935913086
2016-10-31,42.189998626708984
2016-11-01,42.81700134277344
2016-11-02,42.09000015258789
2016-11-03,42.11000061035156
2016-11-04,42.20000076293945
2016-11-07,42.42499923706055
2016-11-08,42.62799835205078
2016-11-09,42.89799880981445
2016-11-10,42.38999938964844
2016-11-11,40.698001861572266
2016-11-14,40.32400131225586
2016-11-15,40.09299850463867
2016-11-16,39.7400016784668
2016-11-17,39.44499969482422
2016-11-18,39.75
2016-11-21,39.31999969482422
2016-11-22,39.560001373291016
2016-11-23,39.00699996948242
2016-11-25,38.93000030517578
2016-11-28,39.83100128173828
2016-11-29,39.90999984741211
2016-11-30,39.8120002746582
2016-12-01,39.66999816894531
2016-12-02,39.68600082397461
2016-12-05,39.68600082397461
2016-12-06,39.68600082397461
2016-12-07,40.5
2016-12-08,40.27000045776367
2016-12-09,40.26900100708008
2016-12-12,40.470001220703125
2016-12-13,40.61000061035156
2016-12-14,39.970001220703125
2016-12-15,40.029998779296875
2016-12-16,39.959999084472656
2016-12-19,39.849998474121094
2016-12-20,39.70000076293945
2016-12-21,39.869998931884766
2016-12-22,39.645999908447266
2016-12-23,39.7130012512207
2016-12-27,39.709999084472656
2016-12-28,39.900001525878906
2016-12-29,39.810001373291016
2016-12-30,40.13999938964844
2017-01-03,39.98500061035156
2017-01-04,39.79999923706055
2017-01-05,40.09000015258789
2017-01-06,40.18000030517578
2017-01-09,40.130001068115234
2017-01-10,40.31100082397461
2017-01-11,40.040000915527344
2017-01-12,40.375
2017-01-13,40.72999954223633
2017-01-17,40.63100051879883
2017-01-18,40.779998779296875
2017-01-19,40.459999084472656
2017-01-20,40.42900085449219
2017-01-23,40.57099914550781
2017-01-24,40.790000915527344
2017-01-25,40.880001068115234
2017-01-26,40.939998626708984
2017-01-27,40.709999084472656
2017-01-30,40.79999923706055
2017-01-31,40.72200012207031
2017-02-01,40.792999267578125
2017-02-02,41.0099983215332
2017-02-03,41.18000030517578
2017-02-06,41.369998931884766
2017-02-07,41.349998474121094
2017-02-08,41.35499954223633
2017-02-09,41.388999938964844
2017-02-10,41.47800064086914
2017-02-13,41.65999984741211
2017-02-14,41.597999572753906
2017-02-15,41.849998474121094
2017-02-16,42.0
2017-02-17,41.869998931884766
2017-02-21,41.720001220703125
2017-02-22,41.5099983215332
2017-02-23,41.779998779296875
2017-02-24,41.84000015258789
2017-02-27,41.7599983215332
2017-02-28,41.599998474121094
2017-03-01,41.54499816894531
2017-03-02,41.369998931884766
2017-03-03,41.279998779296875
2017-03-06,41.54999923706055
2017-03-07,41.47800064086914
2017-03-08,41.375999450683594
2017-03-09,41.117000579833984
2017-03-10,40.840999603271484
2017-03-13,41.35900115966797
2017-03-14,41.24700164794922
2017-03-15,41.369998931884766
2017-03-16,41.880001068115234
2017-03-17,42.04999923706055
2017-03-20,42.36000061035156
2017-03-21,42.47999954223633
2017-03-22,42.5
2017-03-23,42.529998779296875
2017-03-24,42.95000076293945
2017-03-27,42.65999984741211
2017-03-28,42.279998779296875
2017-03-29,42.2400016784668
2017-03-30,42.5099983215332
2017-03-31,42.27000045776367
2017-04-03,42.242000579833984
2017-04-04,41.94499969482422
2017-04-05,42.40999984741211
2017-04-06,42.31999969482422
2017-04-07,42.08000183105469
2017-04-10,41.720001220703125
2017-04-11,42.17900085449219
2017-04-12,42.040000915527344
2017-04-13,42.43000030517578
2017-04-17,42.72999954223633
2017-04-18,42.5260009765625
2017-04-19,42.52000045776367
2017-04-20,42.58000183105469
2017-04-21,42.42900085449219
2017-04-24,42.5369987487793
2017-04-25,42.77000045776367
2017-04-26,42.180999755859375
2017-04-27,42.290000915527344
2017-04-28,42.37900161743164
2017-05-01,42.45000076293945
2017-05-02,42.310001373291016
2017-05-03,42.59000015258789
2017-05-04,42.012001037597656
2017-05-05,42.040000915527344
2017-05-08,42.119998931884766
2017-05-09,41.83300018310547
2017-05-10,42.02799987792969
2017-05-11,42.130001068115234
2017-05-12,42.59000015258789
2017-05-15,42.810001373291016
2017-05-16,43.189998626708984
2017-05-17,43.2400016784668
2017-05-18,42.33000183105469
2017-05-19,42.20000076293945
2017-05-22,42.630001068115234
2017-05-23,42.63999938964844
2017-05-24,42.45600128173828
2017-05-25,42.79999923706055
2017-05-26,42.75899887084961
2017-05-30,42.849998474121094
2017-05-31,43.01499938964844
2017-06-01,43.18000030517578
2017-06-02,43.369998931884766
2017-06-05,43.40999984741211
2017-06-06,43.16999816894531
2017-06-07,43.11000061035156
2017-06-08,43.15999984741211
2017-06-09,43.16999816894531
2017-06-12,43.20000076293945
2017-06-13,43.145999908447266
2017-06-14,43.18000030517578
2017-06-15,43.29999923706055
2017-06-16,43.099998474121094
2017-06-19,43.099998474121094
2017-06-20,42.95000076293945
2017-06-21,42.93000030517578
2017-06-22,42.72999954223633
2017-06-23,43.0
2017-06-26,43.279998779296875
2017-06-27,42.70000076293945
2017-06-28,43.38100051879883
2017-06-29,42.689998626708984
2017-06-30,42.25
2017-07-03,42.86000061035156
2017-07-05,42.26300048828125
2017-07-06,42.06999969482422
2017-07-07,42.0
2017-07-10,42.029998779296875
2017-07-11,41.94200134277344
2017-07-12,42.290000915527344
2017-07-13,42.72999954223633
2017-07-14,43.02000045776367
2017-07-17,43.470001220703125
2017-07-18,44.03099822998047
2017-07-19,43.619998931884766
2017-07-20,43.99599838256836
2017-07-21,43.31100082397461
2017-07-24,43.367000579833984
2017-07-25,43.54999923706055
2017-07-26,44.0
2017-07-27,43.79999923706055
2017-07-28,43.415000915527344
2017-07-31,43.994998931884766
2017-08-01,43.20000076293945
2017-08-02,43.926998138427734
2017-08-03,44.0
2017-08-04,43.54999923706055
2017-08-07,44.0
2017-08-08,43.904998779296875
2017-08-09,43.2599983215332
2017-08-10,43.0099983215332
2017-08-11,43.2400016784668
2017-08-14,43.279998779296875
2017-08-15,43.290000915527344
2017-08-16,43.5
2017-08-17,43.35900115966797
2017-08-18,43.47800064086914
2017-08-21,43.630001068115234
2017-08-22,43.54999923706055
2017-08-23,43.459999084472656
2017-08-24,43.4900016784668
2017-08-25,43.7400016784668
2017-08-28,43.849998474121094
2017-08-29,43.69499969482422
2017-08-30,43.768001556396484
2017-08-31,43.76900100708008
2017-09-01,44.099998474121094
2017-09-05,44.290000915527344
2017-09-06,44.540000915527344
2017-09-07,44.68000030517578
2017-09-08,44.720001220703125
2017-09-11,44.68000030517578
2017-09-12,44.709999084472656
2017-09-13,44.279998779296875
2017-09-14,44.400001525878906
2017-09-15,44.709999084472656
2017-09-18,44.459999084472656
2017-09-19,44.16999816894531
2017-09-20,44.40399932861328
2017-09-21,43.95000076293945
2017-09-22,44.11000061035156
2017-09-25,43.95500183105469
2017-09-26,43.779998779296875
2017-09-27,43.31999969482422
2017-09-28,43.2400016784668
2017-09-29,43.29999923706055
2017-10-02,43.130001068115234
2017-10-03,43.17300033569336
2017-10-04,43.40999984741211
2017-10-05,43.244998931884766
2017-10-06,42.810001373291016
2017-10-09,42.66999816894531
2017-10-10,42.5
2017-10-11,42.72999954223633
2017-10-12,43.25
2017-10-13,43.4900016784668
2017-10-16,43.48500061035156
2017-10-17,43.04999923706055
2017-10-18,43.15999984741211
2017-10-19,42.90999984741211
2017-10-20,42.75
2017-10-23,42.5
2017-10-24,41.91999816894531
2017-10-25,41.880001068115234
2017-10-26,41.349998474121094
2017-10-27,41.470001220703125
2017-10-30,41.65999984741211
2017-10-31,41.67399978637695
2017-11-01,41.76599884033203
2017-11-02,41.58000183105469
2017-11-03,41.310001373291016
2017-11-06,41.63999938964844
2017-11-07,41.369998931884766
2017-11-08,41.369998931884766
2017-11-09,41.45000076293945
2017-11-10,41.43000030517578
2017-11-13,41.229000091552734
2017-11-14,41.16999816894531
2017-11-15,41.10599899291992
2017-11-16,41.369998931884766
2017-11-17,41.58000183105469
2017-11-20,41.36000061035156
2017-11-21,41.29999923706055
2017-11-22,41.310001373291016
2017-11-24,41.65999984741211
2017-11-27,41.61000061035156
2017-11-28,41.45000076293945
2017-11-29,41.349998474121094
2017-11-30,41.35599899291992
2017-12-01,41.29999923706055
2017-12-04,41.54999923706055
2017-12-05,41.529998779296875
2017-12-06,41.459999084472656
2017-12-07,41.37099838256836
2017-12-08,41.435001373291016
2017-12-11,41.369998931884766
2017-12-12,41.08000183105469
2017-12-13,41.41999816894531
2017-12-14,41.52000045776367
2017-12-15,41.7400016784668
2017-12-18,42.029998779296875
2017-12-19,41.97999954223633
2017-12-20,41.970001220703125
2017-12-21,41.63999938964844
2017-12-22,41.79999923706055
2017-12-26,41.65999984741211
2017-12-27,42.13600158691406
2017-12-28,41.97999954223633
2017-12-29,42.15999984741211
2018-01-02,42.4900016784668
2018-01-03,42.762001037597656
2018-01-04,43.11000061035156
2018-01-05,43.15999984741211
2018-01-08,42.95000076293945
2018-01-09,42.84000015258789
2018-01-10,42.83000183105469
2018-01-11,42.95000076293945
2018-01-12,43.369998931884766
2018-01-16,43.36000061035156
2018-01-17,43.290000915527344
2018-01-18,43.45000076293945
2018-01-19,43.402000427246094
2018-01-22,43.40999984741211
2018-01-23,43.38999938964844
2018-01-24,43.77000045776367
2018-01-25,43.849998474121094
2018-01-26,43.93000030517578
2018-01-29,43.68899917602539
2018-01-30,43.59000015258789
2018-01-31,43.79999923706055
2018-02-01,43.95000076293945
2018-02-02,43.65999984741211
2018-02-05,43.5099983215332
2018-02-06,43.400001525878906
2018-02-07,43.22999954223633
2018-02-08,42.630001068115234
2018-02-09,42.85499954223633
2018-02-12,42.5
2018-02-13,42.58000183105469
2018-02-14,43.099998474121094
2018-02-15,43.529998779296875
2018-02-16,43.53799819946289
2018-02-20,43.5099983215332
2018-02-21,43.15999984741211
2018-02-22,43.02000045776367
2018-02-23,43.33000183105469
2018-02-26,43.41999816894531
2018-02-27,42.95000076293945
2018-02-28,42.95000076293945
2018-03-01,42.66999816894531
2018-03-02,42.869998931884766
2018-03-05,42.95899963378906
2018-03-06,43.14899826049805
2018-03-07,42.92100143432617
2018-03-08,42.79499816894531
2018-03-09,42.95000076293945
2018-03-12,42.97600173950195
2018-03-13,42.880001068115234
2018-03-14,43.150001525878906
2018-03-15,42.810001373291016
2018-03-16,42.698001861572266
2018-03-19,42.66999816894531
2018-03-20,42.720001220703125
2018-03-21,42.7599983215332
2018-03-22,42.95000076293945
2018-03-23,42.849998474121094
2018-03-26,43.189998626708984
2018-03-27,43.22999954223633
2018-03-28,42.79999923706055
2018-03-29,42.72999954223633
2018-04-02,42.77000045776367
2018-04-03,42.93000030517578
2018-04-04,42.779998779296875
2018-04-05,42.86199951171875
2018-04-06,42.84000015258789
2018-04-09,42.650001525878906
2018-04-10,42.72999954223633
2018-04-11,42.90999984741211
2018-04-12,42.79999923706055
2018-04-13,42.900001525878906
2018-04-16,42.97999954223633
2018-04-17,42.88999938964844
2018-04-18,43.130001068115234
2018-04-19,43.04999923706055
2018-04-20,42.380001068115234
2018-04-23,42.02000045776367
2018-04-24,42.040000915527344
2018-04-25,41.40999984741211
2018-04-26,41.75
2018-04-27,41.64500045776367
2018-04-30,41.45000076293945
2018-05-01,41.16999816894531
2018-05-02,40.90800094604492
2018-05-03,40.869998931884766
2018-05-04,40.810001373291016
2018-05-07,40.75
2018-05-08,40.33000183105469
2018-05-09,40.29199981689453
2018-05-10,40.540000915527344
2018-05-11,40.564998626708984
2018-05-14,40.47999954223633
2018-05-15,39.81999969482422
2018-05-16,39.98899841308594
2018-05-17,39.7400016784668
2018-05-18,39.33399963378906
2018-05-21,39.2599983215332
2018-05-22,39.345001220703125
2018-05-23,39.189998626708984
2018-05-24,39.314998626708984
2018-05-25,39.150001525878906
2018-05-29,38.8650016784668
2018-05-30,39.099998474121094
2018-05-31,38.96900177001953
2018-06-01,38.93000030517578
2018-06-04,38.93000030517578
2018-06-05,38.95000076293945
2018-06-06,38.970001220703125
2018-06-07,38.61899948120117
2018-06-08,38.70000076293945
2018-06-11,38.54999923706055
2018-06-12,38.540000915527344
2018-06-13,38.52299880981445
2018-06-14,38.130001068115234
2018-06-15,38.000999450683594
2018-06-18,38.0
2018-06-19,37.790000915527344
2018-06-20,38.11000061035156
2018-06-21,37.86800003051758
2018-06-22,37.880001068115234
2018-06-25,37.790000915527344
2018-06-26,37.76100158691406
2018-06-27,37.54999923706055
2018-06-28,37.358001708984375
2018-06-29,37.52000045776367
2018-07-02,37.41999816894531
2018-07-03,37.540000915527344
2018-07-05,38.0
2018-07-06,38.02000045776367
2018-07-09,38.119998931884766
2018-07-10,38.290000915527344
2018-07-11,37.98699951171875
2018-07-12,38.040000915527344
2018-07-13,38.060001373291016
2018-07-16,38.130001068115234
2018-07-17,38.21699905395508
2018-07-18,38.189998626708984
2018-07-19,37.900001525878906
2018-07-20,38.05500030517578
2018-07-23,37.86000061035156
2018-07-24,37.959999084472656
2018-07-25,38.250999450683594
2018-07-26,38.209999084472656
2018-07-27,38.38199996948242
2018-07-30,38.43000030517578
2018-07-31,38.380001068115234
2018-08-01,38.40999984741211
2018-08-02,38.150001525878906
2018-08-03,38.23699951171875
2018-08-06,38.150001525878906
2018-08-07,38.29199981689453
2018-08-08,38.25
2018-08-09,37.880001068115234
2018-08-10,37.38999938964844
2018-08-13,36.91999816894531
