,BOKF
1992-07-06,3.8367340564727783
1992-07-07,3.8367340564727783
1992-07-08,3.5875959396362305
1992-07-09,3.5875959396362305
1992-07-10,4.008362770080566
1992-07-13,4.008362770080566
1992-07-14,4.008362770080566
1992-07-15,3.753688097000122
1992-07-16,3.753688097000122
1992-07-17,4.174455165863037
1992-07-20,4.174455165863037
1992-07-21,4.672732830047607
1992-07-22,4.008362770080566
1992-07-23,4.340548038482666
1992-07-24,4.838825225830078
1992-07-27,4.672732830047607
1992-07-28,4.672732830047607
1992-07-29,4.340548038482666
1992-07-30,4.174455165863037
1992-07-31,4.672732830047607
1992-08-03,4.423593997955322
1992-08-04,4.672732830047607
1992-08-05,4.25750207901001
1992-08-06,4.25750207901001
1992-08-07,4.25750207901001
1992-08-10,4.25750207901001
1992-08-11,5.010454177856445
1992-08-12,5.508730888366699
1992-08-13,5.049209117889404
1992-08-14,5.508730888366699
1992-08-17,5.010454177856445
1992-08-18,5.093500137329102
1992-08-19,5.093500137329102
1992-08-20,5.093500137329102
1992-08-21,5.508730888366699
1992-08-24,4.838825225830078
1992-08-25,5.176546096801758
1992-08-26,4.589685916900635
1992-08-27,5.176546096801758
1992-08-28,5.176546096801758
1992-08-31,5.176546096801758
1992-09-01,5.176546096801758
1992-09-02,4.5066399574279785
1992-09-03,4.672732830047607
1992-09-04,4.340548038482666
1992-09-08,4.672732830047607
1992-09-09,5.093500137329102
1992-09-10,4.340548038482666
1992-09-11,4.340548038482666
1992-09-14,4.340548038482666
1992-09-15,5.093500137329102
1992-09-16,4.340548038482666
1992-09-17,4.340548038482666
1992-09-18,4.340548038482666
1992-09-21,4.340548038482666
1992-09-22,4.340548038482666
1992-09-23,4.5066399574279785
1992-09-24,4.5066399574279785
1992-09-25,4.340548038482666
1992-09-28,4.174455165863037
1992-09-29,4.340548038482666
1992-09-30,4.927408218383789
1992-10-01,4.927408218383789
1992-10-02,4.4678850173950195
1992-10-05,4.008362770080566
1992-10-06,4.25750207901001
1992-10-07,4.25750207901001
1992-10-08,4.25750207901001
1992-10-09,4.25750207901001
1992-10-12,4.008362770080566
1992-10-13,4.008362770080566
1992-10-14,4.755778789520264
1992-10-15,4.755778789520264
1992-10-16,4.008362770080566
1992-10-19,4.008362770080566
1992-10-20,4.755778789520264
1992-10-21,4.755778789520264
1992-10-22,4.755778789520264
1992-10-23,4.008362770080566
1992-10-26,4.008362770080566
1992-10-27,4.672732830047607
1992-10-28,5.010454177856445
1992-10-29,4.672732830047607
1992-10-30,4.927408218383789
1992-11-02,4.672732830047607
1992-11-03,4.672732830047607
1992-11-04,5.010454177856445
1992-11-05,4.672732830047607
1992-11-06,4.927408218383789
1992-11-09,5.010454177856445
1992-11-10,5.010454177856445
1992-11-11,4.838825225830078
1992-11-12,4.672732830047607
1992-11-13,4.672732830047607
1992-11-16,4.672732830047607
1992-11-17,4.672732830047607
1992-11-18,4.672732830047607
1992-11-19,4.672732830047607
1992-11-20,5.010454177856445
1992-11-23,4.927408218383789
1992-11-24,5.049209117889404
1992-11-25,5.176546096801758
1992-11-27,5.176546096801758
1992-11-30,5.176546096801758
1992-12-01,5.010454177856445
1992-12-02,5.010454177856445
1992-12-03,5.010454177856445
1992-12-04,5.010454177856445
1992-12-07,5.259592056274414
1992-12-08,5.342638969421387
1992-12-09,5.342638969421387
1992-12-10,5.342638969421387
1992-12-11,5.259592056274414
1992-12-14,5.5530219078063965
1992-12-15,6.012545108795166
1992-12-16,5.840916156768799
1992-12-17,5.757870197296143
1992-12-18,6.012545108795166
1992-12-21,6.344728946685791
1992-12-22,7.679005146026611
1992-12-23,7.180727958679199
1992-12-24,7.180727958679199
1992-12-28,7.679005146026611
1992-12-29,7.346819877624512
1992-12-30,7.180727958679199
1992-12-31,7.679005146026611
1993-01-04,7.180727958679199
1993-01-05,7.180727958679199
1993-01-06,7.180727958679199
1993-01-07,7.180727958679199
1993-01-08,7.679005146026611
1993-01-11,7.429865837097168
1993-01-12,7.180727958679199
1993-01-13,7.180727958679199
1993-01-14,7.2250189781188965
1993-01-15,7.346819877624512
1993-01-18,7.346819877624512
1993-01-19,7.058927059173584
1993-01-20,7.01463508605957
1993-01-21,7.01463508605957
1993-01-22,7.01463508605957
1993-01-25,7.180727958679199
1993-01-26,7.180727958679199
1993-01-27,7.01463508605957
1993-01-28,7.058927059173584
1993-01-29,7.01463508605957
1993-02-01,7.01463508605957
1993-02-02,7.01463508605957
1993-02-03,7.180727958679199
1993-02-04,7.180727958679199
1993-02-05,7.512913227081299
1993-02-08,7.2250189781188965
1993-02-09,7.346819877624512
1993-02-10,7.180727958679199
1993-02-11,7.180727958679199
1993-02-12,7.180727958679199
1993-02-16,7.933680057525635
1993-02-17,7.180727958679199
1993-02-18,8.415348052978516
1993-02-19,8.1496000289917
1993-02-22,8.858261108398438
1993-02-23,9.035426139831543
1993-02-24,8.415348052978516
1993-02-25,8.415348052978516
1993-02-26,8.415348052978516
1993-03-01,8.681096076965332
1993-03-02,8.415348052978516
1993-03-03,8.415348052978516
1993-03-04,8.1496000289917
1993-03-05,8.1496000289917
1993-03-08,8.1496000289917
1993-03-09,8.1496000289917
1993-03-10,8.946844100952148
1993-03-11,8.1496000289917
1993-03-12,8.1496000289917
1993-03-15,8.50393009185791
1993-03-16,8.50393009185791
1993-03-17,9.212591171264648
1993-03-18,9.38975715637207
1993-03-19,9.744087219238281
1993-03-22,9.744087219238281
1993-03-23,9.035426139831543
1993-03-24,9.035426139831543
1993-03-25,9.035426139831543
1993-03-26,9.168299674987793
1993-03-29,8.50393009185791
1993-03-30,8.858261108398438
1993-03-31,8.858261108398438
1993-04-01,8.858261108398438
1993-04-02,8.415348052978516
1993-04-05,8.858261108398438
1993-04-06,8.50393009185791
1993-04-07,8.23818302154541
1993-04-08,8.946844100952148
1993-04-12,8.23818302154541
1993-04-13,8.50393009185791
1993-04-14,7.883852005004883
1993-04-15,8.326765060424805
1993-04-16,8.326765060424805
1993-04-19,7.795269966125488
1993-04-20,7.972434997558594
1993-04-21,7.795269966125488
1993-04-22,6.555112838745117
1993-04-23,7.08660888671875
1993-04-26,6.732277870178223
1993-04-27,7.440938949584961
1993-04-28,7.1751909255981445
1993-04-29,7.2637739181518555
1993-04-30,7.440938949584961
1993-05-03,7.08660888671875
1993-05-04,7.618103981018066
1993-05-05,7.573812961578369
1993-05-06,7.573812961578369
1993-05-07,7.573812961578369
1993-05-10,7.573812961578369
1993-05-11,6.820860862731934
1993-05-12,6.732277870178223
1993-05-13,6.732277870178223
1993-05-14,6.732277870178223
1993-05-17,6.732277870178223
1993-05-18,6.732277870178223
1993-05-19,6.732277870178223
1993-05-20,6.732277870178223
1993-05-21,6.732277870178223
1993-05-24,6.909442901611328
1993-05-25,6.953734874725342
1993-05-26,7.440938949584961
1993-05-27,7.440938949584961
1993-05-28,7.618103981018066
1993-06-01,7.08660888671875
1993-06-02,6.732277870178223
1993-06-03,7.618103981018066
1993-06-04,7.795269966125488
1993-06-07,7.618103981018066
1993-06-08,6.909442901611328
1993-06-09,6.909442901611328
1993-06-10,6.909442901611328
1993-06-11,7.440938949584961
1993-06-14,7.440938949584961
1993-06-15,8.326765060424805
1993-06-16,8.326765060424805
1993-06-17,8.326765060424805
1993-06-18,7.795269966125488
1993-06-21,7.706686973571777
1993-06-22,7.706686973571777
1993-06-23,7.706686973571777
1993-06-24,7.706686973571777
1993-06-25,6.909442901611328
1993-06-28,7.440938949584961
1993-06-29,7.618103981018066
1993-06-30,7.618103981018066
1993-07-01,7.08660888671875
1993-07-02,7.08660888671875
1993-07-06,7.2637739181518555
1993-07-07,7.2637739181518555
1993-07-08,7.2637739181518555
1993-07-09,7.2637739181518555
1993-07-12,7.2637739181518555
1993-07-13,7.440938949584961
1993-07-14,7.08660888671875
1993-07-15,7.08660888671875
1993-07-16,7.440938949584961
1993-07-19,7.440938949584961
1993-07-20,7.440938949584961
1993-07-21,7.440938949584961
1993-07-22,7.440938949584961
1993-07-23,7.08660888671875
1993-07-26,7.08660888671875
1993-07-27,7.440938949584961
1993-07-28,7.1751909255981445
1993-07-29,7.1751909255981445
1993-07-30,7.08660888671875
1993-08-02,7.08660888671875
1993-08-03,7.08660888671875
1993-08-04,7.440938949584961
1993-08-05,7.08660888671875
1993-08-06,7.08660888671875
1993-08-09,7.08660888671875
1993-08-10,7.308064937591553
1993-08-11,7.529521942138672
1993-08-12,7.130899906158447
1993-08-13,7.2637739181518555
1993-08-16,7.2637739181518555
1993-08-17,7.529521942138672
1993-08-18,7.440938949584961
1993-08-19,7.352356910705566
1993-08-20,7.573812961578369
1993-08-23,7.795269966125488
1993-08-24,7.795269966125488
1993-08-25,7.795269966125488
1993-08-26,7.440938949584961
1993-08-27,7.618103981018066
1993-08-30,7.972434997558594
1993-08-31,7.618103981018066
1993-09-01,7.795269966125488
1993-09-02,7.618103981018066
1993-09-03,7.618103981018066
1993-09-07,7.883852005004883
1993-09-08,8.016725540161133
1993-09-09,7.618103981018066
1993-09-10,8.23818302154541
1993-09-13,8.326765060424805
1993-09-14,8.1496000289917
1993-09-15,8.769678115844727
1993-09-16,7.883852005004883
1993-09-17,7.883852005004883
1993-09-20,8.769678115844727
1993-09-21,8.681096076965332
1993-09-22,8.459638595581055
1993-09-23,8.459638595581055
1993-09-24,8.681096076965332
1993-09-27,8.681096076965332
1993-09-28,8.681096076965332
1993-09-29,8.681096076965332
1993-09-30,8.326765060424805
1993-10-01,8.326765060424805
1993-10-04,8.326765060424805
1993-10-05,8.326765060424805
1993-10-06,8.50393009185791
1993-10-07,8.50393009185791
1993-10-08,8.50393009185791
1993-10-11,8.50393009185791
1993-10-12,8.592513084411621
1993-10-13,8.858261108398438
1993-10-14,8.769678115844727
1993-10-15,8.769678115844727
1993-10-18,8.592513084411621
1993-10-19,8.592513084411621
1993-10-20,8.592513084411621
1993-10-21,8.415348052978516
1993-10-22,8.415348052978516
1993-10-25,8.415348052978516
1993-10-26,8.415348052978516
1993-10-27,8.681096076965332
1993-10-28,8.415348052978516
1993-10-29,8.592513084411621
1993-11-01,8.50393009185791
1993-11-02,8.50393009185791
1993-11-03,8.48532772064209
1993-11-04,8.120368003845215
1993-11-05,8.120368003845215
1993-11-08,8.941529273986816
1993-11-09,8.941529273986816
1993-11-10,8.941529273986816
1993-11-11,9.124009132385254
1993-11-12,8.804668426513672
1993-11-15,9.032769203186035
1993-11-16,9.215249061584473
1993-11-17,8.941529273986816
1993-11-18,8.667807579040527
1993-11-19,8.667807579040527
1993-11-22,9.124009132385254
1993-11-23,8.941529273986816
1993-11-24,8.576567649841309
1993-11-26,9.124009132385254
1993-11-29,9.032769203186035
1993-11-30,9.032769203186035
1993-12-01,9.124009132385254
1993-12-02,9.124009132385254
1993-12-03,9.124009132385254
1993-12-06,9.853928565979004
1993-12-07,9.306488990783691
1993-12-08,10.036410331726074
1993-12-09,9.3521089553833
1993-12-10,9.3521089553833
1993-12-13,9.306488990783691
1993-12-14,9.306488990783691
1993-12-15,9.306488990783691
1993-12-16,10.218890190124512
1993-12-17,9.306488990783691
1993-12-20,9.306488990783691
1993-12-21,9.306488990783691
1993-12-22,10.036410331726074
1993-12-23,9.306488990783691
1993-12-27,10.036410331726074
1993-12-28,9.124009132385254
1993-12-29,8.941529273986816
1993-12-30,8.941529273986816
1993-12-31,9.945170402526855
1994-01-03,9.580208778381348
1994-01-04,9.945170402526855
1994-01-05,9.032769203186035
1994-01-06,9.032769203186035
1994-01-07,9.124009132385254
1994-01-10,9.215249061584473
1994-01-11,9.215249061584473
1994-01-12,9.215249061584473
1994-01-13,9.762688636779785
1994-01-14,9.124009132385254
1994-01-17,9.032769203186035
1994-01-18,9.032769203186035
1994-01-19,9.032769203186035
1994-01-20,9.032769203186035
1994-01-21,9.762688636779785
1994-01-24,9.3521089553833
1994-01-25,9.306488990783691
1994-01-26,9.306488990783691
1994-01-27,9.306488990783691
1994-01-28,9.306488990783691
1994-01-31,9.488968849182129
1994-02-01,9.306488990783691
1994-02-02,9.306488990783691
1994-02-03,9.306488990783691
1994-02-04,9.306488990783691
1994-02-07,9.306488990783691
1994-02-08,9.306488990783691
1994-02-09,9.306488990783691
1994-02-10,9.306488990783691
1994-02-11,9.306488990783691
1994-02-14,9.306488990783691
1994-02-15,9.306488990783691
1994-02-16,9.488968849182129
1994-02-17,9.306488990783691
1994-02-18,9.306488990783691
1994-02-22,9.306488990783691
1994-02-23,9.306488990783691
1994-02-24,9.215249061584473
1994-02-25,9.215249061584473
1994-02-28,9.488968849182129
1994-03-01,9.488968849182129
1994-03-02,9.215249061584473
1994-03-03,8.394087791442871
1994-03-04,8.394087791442871
1994-03-07,8.394087791442871
1994-03-08,8.394087791442871
1994-03-09,8.394087791442871
1994-03-10,8.029128074645996
1994-03-11,7.755406856536865
1994-03-14,8.029128074645996
1994-03-15,8.211607933044434
1994-03-16,8.759048461914062
1994-03-17,8.029128074645996
1994-03-18,7.846646785736084
1994-03-21,7.846646785736084
1994-03-22,8.394087791442871
1994-03-23,8.394087791442871
1994-03-24,8.120368003845215
1994-03-25,8.120368003845215
1994-03-28,8.120368003845215
1994-03-29,8.394087791442871
1994-03-30,7.6641669273376465
1994-03-31,7.481687068939209
1994-04-04,7.846646785736084
1994-04-05,7.937888145446777
1994-04-06,7.937888145446777
1994-04-07,7.2992072105407715
1994-04-08,8.394087791442871
1994-04-11,8.211607933044434
1994-04-12,8.394087791442871
1994-04-13,8.394087791442871
1994-04-14,8.211607933044434
1994-04-15,8.394087791442871
1994-04-18,7.846646785736084
1994-04-19,8.029128074645996
1994-04-20,8.029128074645996
1994-04-21,8.029128074645996
1994-04-22,8.029128074645996
1994-04-25,6.934247016906738
1994-04-26,6.934247016906738
1994-04-28,6.934247016906738
1994-04-29,6.934247016906738
1994-05-02,8.029128074645996
1994-05-03,8.029128074645996
1994-05-04,8.029128074645996
1994-05-05,8.029128074645996
1994-05-06,8.029128074645996
1994-05-09,8.029128074645996
1994-05-10,7.2992072105407715
1994-05-11,8.029128074645996
1994-05-12,8.029128074645996
1994-05-13,6.934247016906738
1994-05-16,8.029128074645996
1994-05-17,8.029128074645996
1994-05-18,8.029128074645996
1994-05-19,8.029128074645996
1994-05-20,8.029128074645996
1994-05-23,8.029128074645996
1994-05-24,8.029128074645996
1994-05-25,8.029128074645996
1994-05-26,8.029128074645996
1994-05-27,8.120368003845215
1994-05-31,8.120368003845215
1994-06-01,8.394087791442871
1994-06-02,7.846646785736084
1994-06-03,7.846646785736084
1994-06-06,7.846646785736084
1994-06-07,7.846646785736084
1994-06-08,7.846646785736084
1994-06-09,7.846646785736084
1994-06-10,8.394087791442871
1994-06-13,8.394087791442871
1994-06-14,8.394087791442871
1994-06-15,8.211607933044434
1994-06-16,8.394087791442871
1994-06-17,8.394087791442871
1994-06-20,8.394087791442871
1994-06-21,8.394087791442871
1994-06-22,8.394087791442871
1994-06-23,8.394087791442871
1994-06-24,8.394087791442871
1994-06-27,8.211607933044434
1994-06-28,8.211607933044434
1994-06-29,8.211607933044434
1994-06-30,7.2079668045043945
1994-07-01,7.6641669273376465
1994-07-05,8.029128074645996
1994-07-06,8.029128074645996
1994-07-07,7.6641669273376465
1994-07-08,7.6641669273376465
1994-07-11,8.394087791442871
1994-07-12,8.394087791442871
1994-07-13,8.029128074645996
1994-07-14,8.029128074645996
1994-07-15,7.846646785736084
1994-07-18,8.302847862243652
1994-07-19,7.755406856536865
1994-07-20,8.302847862243652
1994-07-21,8.302847862243652
1994-07-22,8.302847862243652
1994-07-25,7.481687068939209
1994-07-26,7.846646785736084
1994-07-27,7.846646785736084
1994-07-28,7.937888145446777
1994-07-29,7.937888145446777
1994-08-01,7.937888145446777
1994-08-02,7.481687068939209
1994-08-03,8.120368003845215
1994-08-04,8.120368003845215
1994-08-05,8.029128074645996
1994-08-08,8.029128074645996
1994-08-09,8.120368003845215
1994-08-10,8.120368003845215
1994-08-11,8.120368003845215
1994-08-12,7.481687068939209
1994-08-15,7.481687068939209
1994-08-16,7.481687068939209
1994-08-17,7.481687068939209
1994-08-18,8.029128074645996
1994-08-19,8.120368003845215
1994-08-22,8.120368003845215
1994-08-23,8.120368003845215
1994-08-24,7.2079668045043945
1994-08-25,7.2079668045043945
1994-08-26,7.2079668045043945
1994-08-29,8.120368003845215
1994-08-30,8.120368003845215
1994-08-31,8.029128074645996
1994-09-01,7.2079668045043945
1994-09-02,7.2079668045043945
1994-09-06,7.2079668045043945
1994-09-07,8.120368003845215
1994-09-08,8.029128074645996
1994-09-09,7.6641669273376465
1994-09-12,7.801026821136475
1994-09-13,8.120368003845215
1994-09-14,8.120368003845215
1994-09-15,8.120368003845215
1994-09-16,8.006318092346191
1994-09-19,8.006318092346191
1994-09-20,7.755406856536865
1994-09-21,7.755406856536865
1994-09-22,7.481687068939209
1994-09-23,7.39044713973999
1994-09-26,7.39044713973999
1994-09-27,7.39044713973999
1994-09-28,8.120368003845215
1994-09-29,7.6641669273376465
1994-09-30,7.6641669273376465
1994-10-03,7.39044713973999
1994-10-04,7.39044713973999
1994-10-05,7.39044713973999
1994-10-06,8.120368003845215
1994-10-07,8.074748039245605
1994-10-10,8.074748039245605
1994-10-11,8.029128074645996
1994-10-12,8.029128074645996
1994-10-13,8.029128074645996
1994-10-14,7.481687068939209
1994-10-17,8.029128074645996
1994-10-18,8.120368003845215
1994-10-19,7.481687068939209
1994-10-20,7.481687068939209
1994-10-21,8.120368003845215
1994-10-24,7.527307033538818
1994-10-25,8.029128074645996
1994-10-26,8.029128074645996
1994-10-27,8.120368003845215
1994-10-28,7.2992072105407715
1994-10-31,7.2992072105407715
1994-11-01,8.029128074645996
1994-11-02,8.270002365112305
1994-11-03,8.270002365112305
1994-11-04,8.270002365112305
1994-11-07,7.7061381340026855
1994-11-08,8.176024436950684
1994-11-09,7.7061381340026855
1994-11-10,8.270002365112305
1994-11-11,8.270002365112305
1994-11-14,8.270002365112305
1994-11-15,8.270002365112305
1994-11-16,7.894092082977295
1994-11-17,8.270002365112305
1994-11-18,8.36397933959961
1994-11-21,7.7061381340026855
1994-11-22,8.176024436950684
1994-11-23,8.176024436950684
1994-11-25,8.176024436950684
1994-11-28,8.176024436950684
1994-11-29,8.176024436950684
1994-11-30,8.270002365112305
1994-12-01,8.270002365112305
1994-12-02,8.270002365112305
1994-12-05,7.7061381340026855
1994-12-06,8.36397933959961
1994-12-07,8.270002365112305
1994-12-08,8.36397933959961
1994-12-09,8.270002365112305
1994-12-12,8.36397933959961
1994-12-13,8.270002365112305
1994-12-14,8.270002365112305
1994-12-15,8.270002365112305
1994-12-16,8.082047462463379
1994-12-19,8.082047462463379
1994-12-20,8.082047462463379
1994-12-21,8.270002365112305
1994-12-22,8.270002365112305
1994-12-23,8.270002365112305
1994-12-27,8.270002365112305
1994-12-28,8.270002365112305
1994-12-29,7.659149169921875
1994-12-30,8.270002365112305
1995-01-03,7.659149169921875
1995-01-04,8.270002365112305
1995-01-05,8.270002365112305
1995-01-06,8.082047462463379
1995-01-09,8.176024436950684
1995-01-10,8.176024436950684
1995-01-11,8.176024436950684
1995-01-12,8.176024436950684
1995-01-13,8.1525297164917
1995-01-16,8.1525297164917
1995-01-17,7.894092082977295
1995-01-18,8.176024436950684
1995-01-19,8.176024436950684
1995-01-20,8.176024436950684
1995-01-23,7.6121602058410645
1995-01-24,7.424205780029297
1995-01-25,7.424205780029297
1995-01-26,7.56517219543457
1995-01-27,7.56517219543457
1995-01-30,7.56517219543457
1995-01-31,8.176024436950684
1995-02-01,7.7061381340026855
1995-02-02,8.270002365112305
1995-02-03,7.894092082977295
1995-02-06,8.082047462463379
1995-02-07,8.36397933959961
1995-02-08,8.36397933959961
1995-02-09,8.082047462463379
1995-02-10,8.176024436950684
1995-02-13,8.082047462463379
1995-02-14,8.176024436950684
1995-02-15,8.176024436950684
1995-02-16,8.176024436950684
1995-02-17,8.082047462463379
1995-02-21,7.80011510848999
1995-02-22,7.894092082977295
1995-02-23,7.894092082977295
1995-02-24,8.270002365112305
1995-02-27,8.270002365112305
1995-02-28,8.270002365112305
1995-03-01,8.270002365112305
1995-03-02,8.270002365112305
1995-03-03,8.270002365112305
1995-03-06,8.270002365112305
1995-03-07,8.270002365112305
1995-03-08,8.270002365112305
1995-03-09,8.270002365112305
1995-03-10,8.270002365112305
1995-03-13,8.270002365112305
1995-03-14,7.9410810470581055
1995-03-15,7.9410810470581055
1995-03-16,7.9410810470581055
1995-03-17,8.270002365112305
1995-03-20,8.270002365112305
1995-03-21,8.270002365112305
1995-03-22,8.270002365112305
1995-03-23,8.270002365112305
1995-03-24,8.270002365112305
1995-03-27,8.270002365112305
1995-03-28,8.270002365112305
1995-03-29,8.270002365112305
1995-03-30,8.270002365112305
1995-03-31,8.270002365112305
1995-04-03,7.6121602058410645
1995-04-04,8.082047462463379
1995-04-05,7.894092082977295
1995-04-06,7.894092082977295
1995-04-07,8.270002365112305
1995-04-10,8.270002365112305
1995-04-11,8.270002365112305
1995-04-12,8.270002365112305
1995-04-13,8.270002365112305
1995-04-17,8.270002365112305
1995-04-18,8.270002365112305
1995-04-19,8.176024436950684
1995-04-20,8.176024436950684
1995-04-21,8.270002365112305
1995-04-24,8.270002365112305
1995-04-25,8.270002365112305
1995-04-26,8.270002365112305
1995-04-27,8.270002365112305
