,EDSA
2011-11-01,168.0
2011-11-02,189.0
2011-11-03,180.60000610351562
2011-11-04,184.8000030517578
2011-11-07,184.8000030517578
2011-11-08,226.8000030517578
2011-11-09,193.1999969482422
2011-11-10,226.8000030517578
2011-11-11,201.60000610351562
2011-11-14,226.8000030517578
2011-11-15,222.60000610351562
2011-11-16,252.0
2011-11-17,252.0
2011-11-18,273.0
2011-11-21,247.8000030517578
2011-11-22,247.8000030517578
2011-11-23,243.60000610351562
2011-11-25,235.1999969482422
2011-11-28,235.1999969482422
2011-11-29,235.1999969482422
2011-11-30,197.39999389648438
2011-12-01,201.60000610351562
2011-12-02,201.60000610351562
2011-12-05,201.60000610351562
2011-12-06,218.39999389648438
2011-12-07,218.39999389648438
2011-12-08,201.60000610351562
2011-12-09,201.60000610351562
2011-12-12,201.60000610351562
2011-12-13,201.60000610351562
2011-12-14,197.39999389648438
2011-12-15,168.0
2011-12-16,168.0
2011-12-19,168.0
2011-12-20,168.0
2011-12-21,168.0
2011-12-22,176.39999389648438
2011-12-23,176.39999389648438
2011-12-27,176.39999389648438
2011-12-28,176.39999389648438
2011-12-29,176.39999389648438
2011-12-30,163.8000030517578
2012-01-03,197.39999389648438
2012-01-04,197.39999389648438
2012-01-05,201.60000610351562
2012-01-06,193.1999969482422
2012-01-09,201.60000610351562
2012-01-10,201.60000610351562
2012-01-11,201.60000610351562
2012-01-12,201.60000610351562
2012-01-13,201.60000610351562
2012-01-17,210.0
2012-01-18,197.39999389648438
2012-01-19,197.39999389648438
2012-01-20,189.0
2012-01-23,184.8000030517578
2012-01-24,184.8000030517578
2012-01-25,168.0
2012-01-26,172.1999969482422
2012-01-27,172.1999969482422
2012-01-30,201.60000610351562
2012-01-31,193.1999969482422
2012-02-01,222.60000610351562
2012-02-02,222.60000610351562
2012-02-03,214.1999969482422
2012-02-06,205.8000030517578
2012-02-07,176.39999389648438
2012-02-08,197.39999389648438
2012-02-09,189.0
2012-02-10,189.0
2012-02-13,184.8000030517578
2012-02-14,184.8000030517578
2012-02-15,184.8000030517578
2012-02-16,176.39999389648438
2012-02-17,176.39999389648438
2012-02-21,176.39999389648438
2012-02-22,172.1999969482422
2012-02-23,193.1999969482422
2012-02-24,193.1999969482422
2012-02-27,210.0
2012-02-28,210.0
2012-02-29,210.0
2012-03-01,193.1999969482422
2012-03-02,184.8000030517578
2012-03-05,184.8000030517578
2012-03-06,184.8000030517578
2012-03-07,172.1999969482422
2012-03-08,172.1999969482422
2012-03-09,172.1999969482422
2012-03-12,163.8000030517578
2012-03-13,163.8000030517578
2012-03-14,163.8000030517578
2012-03-15,163.8000030517578
2012-03-16,163.8000030517578
2012-03-19,163.8000030517578
2012-03-20,163.8000030517578
2012-03-21,168.0
2012-03-22,163.8000030517578
2012-03-23,172.1999969482422
2012-03-26,172.1999969482422
2012-03-27,172.1999969482422
2012-03-28,159.60000610351562
2012-03-29,168.0
2012-03-30,168.0
2012-04-02,168.0
2012-04-03,168.0
2012-04-04,163.8000030517578
2012-04-05,142.8000030517578
2012-04-09,138.60000610351562
2012-04-10,197.39999389648438
2012-04-11,205.8000030517578
2012-04-12,205.8000030517578
2012-04-13,201.60000610351562
2012-04-16,201.60000610351562
2012-04-17,201.60000610351562
2012-04-18,201.60000610351562
2012-04-19,172.1999969482422
2012-04-20,172.1999969482422
2012-04-23,193.1999969482422
2012-04-24,193.1999969482422
2012-04-25,193.1999969482422
2012-04-26,172.1999969482422
2012-04-27,172.1999969482422
2012-04-30,172.1999969482422
2012-05-01,172.1999969482422
2012-05-02,168.0
2012-05-03,168.0
2012-05-04,168.0
2012-05-07,168.0
2012-05-08,151.1999969482422
2012-05-09,151.1999969482422
2012-05-10,151.1999969482422
2012-05-11,159.60000610351562
2012-05-14,159.60000610351562
2012-05-15,159.60000610351562
2012-05-16,138.60000610351562
2012-05-17,168.0
2012-05-18,168.0
2012-05-21,168.0
2012-05-22,142.8000030517578
2012-05-23,130.1999969482422
2012-05-24,121.80000305175781
2012-05-25,121.80000305175781
2012-05-29,121.80000305175781
2012-05-30,109.19999694824219
2012-05-31,105.0
2012-06-01,117.5999984741211
2012-06-04,117.5999984741211
2012-06-05,117.5999984741211
2012-06-06,117.5999984741211
2012-06-07,117.5999984741211
2012-06-08,130.1999969482422
2012-06-11,130.1999969482422
2012-06-12,130.1999969482422
2012-06-13,130.1999969482422
2012-06-14,130.1999969482422
2012-06-15,121.80000305175781
2012-06-18,121.80000305175781
2012-06-19,105.0
2012-06-20,105.0
2012-06-21,105.0
2012-06-22,105.0
2012-06-25,109.19999694824219
2012-06-26,109.19999694824219
2012-06-27,109.19999694824219
2012-06-28,117.5999984741211
2012-06-29,117.5999984741211
2012-07-02,117.5999984741211
2012-07-03,113.4000015258789
2012-07-05,117.5999984741211
2012-07-06,117.5999984741211
2012-07-09,117.5999984741211
2012-07-10,117.5999984741211
2012-07-11,117.5999984741211
2012-07-12,117.5999984741211
2012-07-13,117.5999984741211
2012-07-16,126.0
2012-07-17,126.0
2012-07-18,126.0
2012-07-19,142.8000030517578
2012-07-20,168.0
2012-07-23,168.0
2012-07-24,163.8000030517578
2012-07-25,159.60000610351562
2012-07-26,159.60000610351562
2012-07-27,159.60000610351562
2012-07-30,159.60000610351562
