,AMBA
2013-09-27,19.209999084472656
2013-09-30,19.520000457763672
2013-10-01,20.56999969482422
2013-10-02,19.989999771118164
2013-10-03,19.549999237060547
2013-10-04,19.979999542236328
2013-10-07,19.68000030517578
2013-10-08,19.110000610351562
2013-10-09,18.09000015258789
2013-10-10,19.450000762939453
2013-10-11,19.760000228881836
2013-10-14,19.75
2013-10-15,20.260000228881836
2013-10-16,21.030000686645508
2013-10-17,21.860000610351562
2013-10-18,21.6299991607666
2013-10-21,22.260000228881836
2013-10-22,21.68000030517578
2013-10-23,21.229999542236328
2013-10-24,21.600000381469727
2013-10-25,20.739999771118164
2013-10-28,21.06999969482422
2013-10-29,21.5
2013-10-30,19.90999984741211
2013-10-31,20.549999237060547
2013-11-01,20.1200008392334
2013-11-04,20.969999313354492
2013-11-05,20.579999923706055
2013-11-06,20.610000610351562
2013-11-07,19.700000762939453
2013-11-08,20.540000915527344
2013-11-11,21.850000381469727
2013-11-12,21.510000228881836
2013-11-13,22.31999969482422
2013-11-14,21.780000686645508
2013-11-15,22.290000915527344
2013-11-18,21.969999313354492
2013-11-19,21.549999237060547
2013-11-20,21.540000915527344
2013-11-21,22.940000534057617
2013-11-22,22.450000762939453
2013-11-25,23.790000915527344
2013-11-26,24.420000076293945
2013-11-27,24.790000915527344
2013-11-29,24.799999237060547
2013-12-02,23.690000534057617
2013-12-03,23.56999969482422
2013-12-04,24.020000457763672
2013-12-05,23.979999542236328
2013-12-06,24.719999313354492
2013-12-09,24.940000534057617
2013-12-10,24.959999084472656
2013-12-11,23.719999313354492
2013-12-12,24.5
2013-12-13,24.809999465942383
2013-12-16,24.729999542236328
2013-12-17,24.84000015258789
2013-12-18,24.989999771118164
2013-12-19,25.06999969482422
2013-12-20,27.940000534057617
2013-12-23,28.959999084472656
2013-12-24,28.790000915527344
2013-12-26,30.649999618530273
2013-12-27,31.889999389648438
2013-12-30,32.08000183105469
2013-12-31,33.88999938964844
2014-01-02,33.06999969482422
2014-01-03,34.209999084472656
2014-01-06,34.060001373291016
2014-01-07,35.61000061035156
2014-01-08,32.459999084472656
2014-01-09,32.16999816894531
2014-01-10,29.309999465942383
2014-01-13,28.989999771118164
2014-01-14,31.709999084472656
2014-01-15,32.029998779296875
2014-01-16,32.41999816894531
2014-01-17,31.899999618530273
2014-01-21,32.25
2014-01-22,32.0099983215332
2014-01-23,31.059999465942383
2014-01-24,29.790000915527344
2014-01-27,31.200000762939453
2014-01-28,31.3700008392334
2014-01-29,31.8700008392334
2014-01-30,32.40999984741211
2014-01-31,32.029998779296875
2014-02-03,30.3799991607666
2014-02-04,29.540000915527344
2014-02-05,27.09000015258789
2014-02-06,25.950000762939453
2014-02-07,27.270000457763672
2014-02-10,28.110000610351562
2014-02-11,29.459999084472656
2014-02-12,28.90999984741211
2014-02-13,29.899999618530273
2014-02-14,29.969999313354492
2014-02-18,31.260000228881836
2014-02-19,30.8799991607666
2014-02-20,31.649999618530273
2014-02-21,31.84000015258789
2014-02-24,31.56999969482422
2014-02-25,31.09000015258789
2014-02-26,32.52000045776367
2014-02-27,33.90999984741211
2014-02-28,33.45000076293945
2014-03-03,33.099998474121094
2014-03-04,34.849998474121094
2014-03-05,34.68000030517578
2014-03-06,34.029998779296875
2014-03-07,31.5
2014-03-10,31.25
2014-03-11,29.290000915527344
2014-03-12,29.670000076293945
2014-03-13,28.68000030517578
2014-03-14,27.90999984741211
2014-03-17,28.170000076293945
2014-03-18,29.649999618530273
2014-03-19,28.690000534057617
2014-03-20,29.040000915527344
2014-03-21,27.8799991607666
2014-03-24,27.770000457763672
2014-03-25,28.709999084472656
2014-03-26,26.84000015258789
2014-03-27,26.239999771118164
2014-03-28,26.3700008392334
2014-03-31,26.709999084472656
2014-04-01,26.84000015258789
2014-04-02,26.559999465942383
2014-04-03,27.229999542236328
2014-04-04,27.040000915527344
2014-04-07,26.40999984741211
2014-04-08,26.809999465942383
2014-04-09,27.389999389648438
2014-04-10,27.139999389648438
2014-04-11,26.389999389648438
2014-04-14,26.389999389648438
2014-04-15,26.850000381469727
2014-04-16,26.65999984741211
2014-04-17,27.239999771118164
2014-04-21,27.420000076293945
2014-04-22,27.899999618530273
2014-04-23,27.799999237060547
2014-04-24,27.649999618530273
2014-04-25,26.34000015258789
2014-04-28,25.280000686645508
2014-04-29,25.459999084472656
2014-04-30,24.850000381469727
2014-05-01,24.829999923706055
2014-05-02,24.739999771118164
2014-05-05,23.809999465942383
2014-05-06,23.010000228881836
2014-05-07,22.8700008392334
2014-05-08,22.270000457763672
2014-05-09,22.489999771118164
2014-05-12,23.34000015258789
2014-05-13,23.809999465942383
2014-05-14,23.510000228881836
2014-05-15,23.68000030517578
2014-05-16,24.049999237060547
2014-05-19,24.780000686645508
2014-05-20,23.239999771118164
2014-05-21,24.170000076293945
2014-05-22,25.1200008392334
2014-05-23,25.899999618530273
2014-05-27,26.510000228881836
2014-05-28,26.68000030517578
2014-05-29,26.579999923706055
2014-05-30,25.940000534057617
2014-06-02,24.90999984741211
2014-06-03,24.649999618530273
2014-06-04,24.8700008392334
2014-06-05,25.799999237060547
2014-06-06,26.610000610351562
2014-06-09,26.719999313354492
2014-06-10,26.450000762939453
2014-06-11,26.790000915527344
2014-06-12,26.940000534057617
2014-06-13,26.799999237060547
2014-06-16,27.559999465942383
2014-06-17,28.90999984741211
2014-06-18,28.93000030517578
2014-06-19,29.209999084472656
2014-06-20,29.739999771118164
2014-06-23,30.440000534057617
2014-06-24,31.270000457763672
2014-06-25,32.29999923706055
2014-06-26,31.040000915527344
2014-06-27,31.110000610351562
2014-06-30,31.18000030517578
2014-07-01,31.530000686645508
2014-07-02,32.970001220703125
2014-07-03,32.63999938964844
2014-07-07,31.93000030517578
2014-07-08,30.549999237060547
2014-07-09,31.31999969482422
2014-07-10,30.829999923706055
2014-07-11,30.700000762939453
2014-07-14,31.200000762939453
2014-07-15,30.540000915527344
2014-07-16,30.229999542236328
2014-07-17,29.56999969482422
2014-07-18,30.010000228881836
2014-07-21,29.610000610351562
2014-07-22,29.950000762939453
2014-07-23,29.639999389648438
2014-07-24,30.270000457763672
2014-07-25,29.489999771118164
2014-07-28,28.5
2014-07-29,28.610000610351562
2014-07-30,29.649999618530273
2014-07-31,28.610000610351562
2014-08-01,28.670000076293945
2014-08-04,28.139999389648438
2014-08-05,28.309999465942383
2014-08-06,28.18000030517578
2014-08-07,28.649999618530273
2014-08-08,28.729999542236328
2014-08-11,29.399999618530273
2014-08-12,29.09000015258789
2014-08-13,29.670000076293945
2014-08-14,29.969999313354492
2014-08-15,29.139999389648438
2014-08-18,30.110000610351562
2014-08-19,30.770000457763672
2014-08-20,31.260000228881836
2014-08-21,30.979999542236328
2014-08-22,31.829999923706055
2014-08-25,33.06999969482422
2014-08-26,33.06999969482422
2014-08-27,33.119998931884766
2014-08-28,32.81999969482422
2014-08-29,34.25
2014-09-02,35.25
2014-09-03,35.720001220703125
2014-09-04,35.77000045776367
2014-09-05,36.900001525878906
2014-09-08,38.91999816894531
2014-09-09,37.689998626708984
2014-09-10,37.43000030517578
2014-09-11,37.5
2014-09-12,36.869998931884766
2014-09-15,34.41999816894531
2014-09-16,37.02000045776367
2014-09-17,37.54999923706055
2014-09-18,40.2599983215332
2014-09-19,38.75
2014-09-22,39.59000015258789
2014-09-23,40.97999954223633
2014-09-24,41.099998474121094
2014-09-25,39.72999954223633
2014-09-26,41.790000915527344
2014-09-29,44.470001220703125
2014-09-30,43.66999816894531
2014-10-01,41.5099983215332
2014-10-02,42.099998474121094
2014-10-03,42.04999923706055
2014-10-06,43.75
2014-10-07,41.790000915527344
2014-10-08,43.779998779296875
2014-10-09,41.880001068115234
2014-10-10,36.41999816894531
2014-10-13,35.2400016784668
2014-10-14,35.65999984741211
2014-10-15,38.599998474121094
2014-10-16,38.7599983215332
2014-10-17,38.439998626708984
2014-10-20,39.18000030517578
2014-10-21,41.459999084472656
2014-10-22,40.59000015258789
2014-10-23,41.380001068115234
2014-10-24,41.20000076293945
2014-10-27,39.529998779296875
2014-10-28,41.439998626708984
2014-10-29,42.349998474121094
2014-10-30,41.79999923706055
2014-10-31,44.290000915527344
2014-11-03,47.560001373291016
2014-11-04,45.47999954223633
2014-11-05,44.709999084472656
2014-11-06,46.0099983215332
2014-11-07,47.13999938964844
2014-11-10,49.209999084472656
2014-11-11,49.189998626708984
2014-11-12,49.38999938964844
2014-11-13,47.7400016784668
2014-11-14,47.84000015258789
2014-11-17,48.779998779296875
2014-11-18,49.66999816894531
2014-11-19,49.709999084472656
2014-11-20,50.599998474121094
2014-11-21,49.630001068115234
2014-11-24,51.5099983215332
2014-11-25,51.189998626708984
2014-11-26,54.849998474121094
2014-11-28,55.0
2014-12-01,50.689998626708984
2014-12-02,53.099998474121094
2014-12-03,56.22999954223633
2014-12-04,55.630001068115234
2014-12-05,54.689998626708984
2014-12-08,51.040000915527344
2014-12-09,52.5099983215332
2014-12-10,51.119998931884766
2014-12-11,47.970001220703125
2014-12-12,46.33000183105469
2014-12-15,46.130001068115234
2014-12-16,45.779998779296875
2014-12-17,46.720001220703125
2014-12-18,48.560001373291016
2014-12-19,47.849998474121094
2014-12-22,50.790000915527344
2014-12-23,51.33000183105469
2014-12-24,52.04999923706055
2014-12-26,55.939998626708984
2014-12-29,54.040000915527344
2014-12-30,52.400001525878906
2014-12-31,50.720001220703125
2015-01-02,51.02000045776367
2015-01-05,50.66999816894531
2015-01-06,52.880001068115234
2015-01-07,60.0
2015-01-08,60.0
2015-01-09,61.83000183105469
2015-01-12,61.900001525878906
2015-01-13,60.27000045776367
2015-01-14,57.95000076293945
2015-01-15,53.61000061035156
2015-01-16,56.459999084472656
2015-01-20,59.220001220703125
2015-01-21,59.11000061035156
2015-01-22,58.400001525878906
2015-01-23,56.47999954223633
2015-01-26,57.84000015258789
2015-01-27,57.81999969482422
2015-01-28,57.0
2015-01-29,56.68000030517578
2015-01-30,55.310001373291016
2015-02-02,56.61000061035156
2015-02-03,56.720001220703125
2015-02-04,56.52000045776367
2015-02-05,59.209999084472656
2015-02-06,56.02000045776367
2015-02-09,55.58000183105469
2015-02-10,56.25
2015-02-11,54.84000015258789
2015-02-12,55.16999816894531
2015-02-13,50.709999084472656
2015-02-17,52.650001525878906
2015-02-18,51.68000030517578
2015-02-19,51.369998931884766
2015-02-20,51.75
2015-02-23,54.90999984741211
2015-02-24,57.70000076293945
2015-02-25,56.63999938964844
2015-02-26,58.0099983215332
2015-02-27,57.38999938964844
2015-03-02,61.650001525878906
2015-03-03,63.04999923706055
2015-03-04,67.48999786376953
2015-03-05,64.38999938964844
2015-03-06,64.22000122070312
2015-03-09,66.30999755859375
2015-03-10,66.66000366210938
2015-03-11,67.62000274658203
2015-03-12,67.5199966430664
2015-03-13,68.44000244140625
2015-03-16,69.2699966430664
2015-03-17,67.80999755859375
2015-03-18,68.4800033569336
2015-03-19,69.25
2015-03-20,72.38999938964844
2015-03-23,72.25
2015-03-24,72.72000122070312
2015-03-25,69.55999755859375
2015-03-26,68.51000213623047
2015-03-27,70.3499984741211
2015-03-30,74.61000061035156
2015-03-31,75.70999908447266
2015-04-01,73.97000122070312
2015-04-02,74.0
2015-04-06,73.66000366210938
2015-04-07,72.80999755859375
2015-04-08,74.37999725341797
2015-04-09,75.20999908447266
2015-04-10,75.80000305175781
2015-04-13,75.26000213623047
2015-04-14,74.87000274658203
2015-04-15,74.66999816894531
2015-04-16,74.5999984741211
2015-04-17,72.83999633789062
2015-04-20,74.55999755859375
2015-04-21,74.38999938964844
2015-04-22,74.56999969482422
2015-04-23,73.44999694824219
2015-04-24,72.12999725341797
2015-04-27,70.62999725341797
2015-04-28,72.01000213623047
2015-04-29,75.37000274658203
2015-04-30,73.1500015258789
2015-05-01,76.05000305175781
2015-05-04,75.4000015258789
2015-05-05,72.5199966430664
2015-05-06,73.47000122070312
2015-05-07,73.27999877929688
2015-05-08,72.06999969482422
2015-05-11,71.83000183105469
2015-05-12,72.9000015258789
2015-05-13,73.11000061035156
2015-05-14,75.9000015258789
2015-05-15,79.86000061035156
2015-05-18,81.43000030517578
2015-05-19,83.58000183105469
2015-05-20,86.25
2015-05-21,83.29000091552734
2015-05-22,83.68000030517578
2015-05-26,87.19999694824219
2015-05-27,89.87999725341797
2015-05-28,88.95999908447266
2015-05-29,90.20999908447266
2015-06-01,94.5199966430664
2015-06-02,92.20999908447266
2015-06-03,95.66000366210938
2015-06-04,100.37000274658203
2015-06-05,103.33000183105469
2015-06-08,108.75
2015-06-09,114.04000091552734
2015-06-10,112.94000244140625
2015-06-11,111.5
2015-06-12,118.16000366210938
2015-06-15,117.48999786376953
2015-06-16,117.8499984741211
2015-06-17,122.2300033569336
2015-06-18,126.69999694824219
2015-06-19,119.3499984741211
2015-06-22,94.36000061035156
2015-06-23,102.30000305175781
2015-06-24,101.5999984741211
2015-06-25,104.7300033569336
2015-06-26,101.56999969482422
2015-06-29,100.80999755859375
2015-06-30,102.69000244140625
2015-07-01,101.87999725341797
2015-07-02,101.20999908447266
2015-07-06,101.91000366210938
2015-07-07,100.86000061035156
2015-07-08,97.44999694824219
2015-07-09,96.75
2015-07-10,99.61000061035156
2015-07-13,99.1500015258789
2015-07-14,107.4800033569336
2015-07-15,106.20999908447266
2015-07-16,108.16999816894531
2015-07-17,111.12000274658203
2015-07-20,117.72000122070312
2015-07-21,118.18000030517578
2015-07-22,122.5
2015-07-23,122.98999786376953
2015-07-24,124.2300033569336
2015-07-27,119.44999694824219
2015-07-28,119.26000213623047
2015-07-29,117.72000122070312
2015-07-30,115.80000305175781
2015-07-31,115.87000274658203
2015-08-03,113.0999984741211
2015-08-04,114.6500015258789
2015-08-05,115.05000305175781
2015-08-06,113.27999877929688
2015-08-07,114.9800033569336
2015-08-10,118.20999908447266
2015-08-11,112.94000244140625
2015-08-12,110.05000305175781
2015-08-13,109.16000366210938
2015-08-14,108.62000274658203
2015-08-17,108.72000122070312
2015-08-18,105.31999969482422
2015-08-19,104.63999938964844
2015-08-20,97.04000091552734
2015-08-21,89.76000213623047
2015-08-24,87.58000183105469
2015-08-25,87.0
2015-08-26,89.45999908447266
2015-08-27,90.81999969482422
2015-08-28,96.30999755859375
2015-08-31,95.62999725341797
2015-09-01,89.61000061035156
2015-09-02,81.9800033569336
2015-09-03,73.1500015258789
2015-09-04,73.23999786376953
2015-09-08,72.87000274658203
2015-09-09,68.47000122070312
2015-09-10,70.19000244140625
2015-09-11,64.41000366210938
2015-09-14,66.83000183105469
2015-09-15,71.36000061035156
2015-09-16,70.81999969482422
2015-09-17,73.68000030517578
2015-09-18,71.45999908447266
2015-09-21,66.94000244140625
2015-09-22,66.80000305175781
2015-09-23,62.59000015258789
2015-09-24,63.900001525878906
2015-09-25,58.36000061035156
2015-09-28,55.040000915527344
2015-09-29,55.630001068115234
2015-09-30,57.790000915527344
2015-10-01,57.93000030517578
2015-10-02,58.91999816894531
2015-10-05,60.2599983215332
2015-10-06,61.689998626708984
2015-10-07,61.810001373291016
2015-10-08,56.15999984741211
2015-10-09,57.16999816894531
2015-10-12,57.47999954223633
2015-10-13,56.369998931884766
2015-10-14,55.59000015258789
2015-10-15,57.2400016784668
2015-10-16,56.38999938964844
2015-10-19,57.27000045776367
2015-10-20,56.81999969482422
2015-10-21,53.619998931884766
2015-10-22,52.0
2015-10-23,53.2400016784668
2015-10-26,52.16999816894531
2015-10-27,54.209999084472656
2015-10-28,56.5
2015-10-29,50.380001068115234
2015-10-30,49.439998626708984
2015-11-02,51.84000015258789
2015-11-03,56.959999084472656
2015-11-04,57.02000045776367
2015-11-05,54.779998779296875
2015-11-06,54.310001373291016
2015-11-09,56.90999984741211
2015-11-10,56.630001068115234
2015-11-11,55.349998474121094
2015-11-12,52.38999938964844
2015-11-13,50.349998474121094
2015-11-16,50.849998474121094
2015-11-17,52.7599983215332
2015-11-18,53.41999816894531
2015-11-19,54.97999954223633
2015-11-20,58.470001220703125
2015-11-23,54.849998474121094
2015-11-24,56.31999969482422
2015-11-25,58.27000045776367
2015-11-27,58.470001220703125
2015-11-30,62.810001373291016
2015-12-01,59.709999084472656
2015-12-02,60.459999084472656
2015-12-03,57.880001068115234
2015-12-04,56.93000030517578
2015-12-07,54.54999923706055
2015-12-08,56.470001220703125
2015-12-09,55.9900016784668
2015-12-10,59.0
2015-12-11,57.630001068115234
2015-12-14,56.33000183105469
2015-12-15,57.540000915527344
2015-12-16,56.849998474121094
2015-12-17,56.59000015258789
2015-12-18,57.56999969482422
2015-12-21,58.52000045776367
2015-12-22,57.689998626708984
2015-12-23,59.630001068115234
2015-12-24,58.58000183105469
2015-12-28,58.38999938964844
2015-12-29,57.7599983215332
2015-12-30,56.630001068115234
2015-12-31,55.7400016784668
2016-01-04,54.13999938964844
2016-01-05,54.56999969482422
2016-01-06,55.40999984741211
2016-01-07,50.34000015258789
2016-01-08,45.0
2016-01-11,42.56999969482422
2016-01-12,44.5
2016-01-13,44.59000015258789
2016-01-14,41.93000030517578
2016-01-15,39.54999923706055
2016-01-19,37.06999969482422
2016-01-20,39.33000183105469
2016-01-21,37.33000183105469
2016-01-22,38.209999084472656
2016-01-25,37.08000183105469
2016-01-26,37.220001220703125
2016-01-27,36.43000030517578
2016-01-28,37.40999984741211
2016-01-29,39.68000030517578
2016-02-01,38.20000076293945
2016-02-02,36.86000061035156
2016-02-03,37.43000030517578
2016-02-04,39.349998474121094
2016-02-05,37.43000030517578
2016-02-08,35.040000915527344
2016-02-09,34.63999938964844
2016-02-10,36.45000076293945
2016-02-11,36.29999923706055
2016-02-12,39.06999969482422
2016-02-16,41.72999954223633
2016-02-17,42.84000015258789
2016-02-18,42.439998626708984
2016-02-19,42.59000015258789
2016-02-22,44.310001373291016
2016-02-23,43.41999816894531
2016-02-24,45.060001373291016
2016-02-25,43.58000183105469
2016-02-26,44.08000183105469
2016-02-29,46.400001525878906
2016-03-01,45.939998626708984
2016-03-02,45.2599983215332
2016-03-03,46.2400016784668
2016-03-04,42.11000061035156
2016-03-07,41.36000061035156
2016-03-08,37.88999938964844
2016-03-09,39.38999938964844
2016-03-10,38.43000030517578
2016-03-11,39.20000076293945
2016-03-14,40.2599983215332
2016-03-15,37.66999816894531
2016-03-16,37.61000061035156
2016-03-17,38.9900016784668
2016-03-18,39.91999816894531
2016-03-21,39.150001525878906
2016-03-22,40.75
2016-03-23,39.939998626708984
2016-03-24,40.790000915527344
2016-03-28,40.709999084472656
2016-03-29,44.5
2016-03-30,44.279998779296875
2016-03-31,44.70000076293945
2016-04-01,44.41999816894531
2016-04-04,44.2400016784668
2016-04-05,44.310001373291016
2016-04-06,44.58000183105469
2016-04-07,44.61000061035156
2016-04-08,44.02000045776367
2016-04-11,43.63999938964844
2016-04-12,41.970001220703125
2016-04-13,44.88999938964844
2016-04-14,45.02000045776367
2016-04-15,44.38999938964844
2016-04-18,44.369998931884766
2016-04-19,43.63999938964844
2016-04-20,43.849998474121094
2016-04-21,43.54999923706055
2016-04-22,44.56999969482422
2016-04-25,41.959999084472656
2016-04-26,42.279998779296875
2016-04-27,42.43000030517578
2016-04-28,41.91999816894531
2016-04-29,41.099998474121094
2016-05-02,40.400001525878906
2016-05-03,38.209999084472656
2016-05-04,37.52000045776367
2016-05-05,38.0099983215332
2016-05-06,38.27000045776367
2016-05-09,38.2599983215332
2016-05-10,38.41999816894531
2016-05-11,38.220001220703125
2016-05-12,35.380001068115234
2016-05-13,36.380001068115234
2016-05-16,37.15999984741211
2016-05-17,37.029998779296875
2016-05-18,37.779998779296875
2016-05-19,37.66999816894531
2016-05-20,38.650001525878906
2016-05-23,39.599998474121094
2016-05-24,40.7599983215332
2016-05-25,40.77000045776367
2016-05-26,40.91999816894531
2016-05-27,41.130001068115234
2016-05-31,41.34000015258789
2016-06-01,41.540000915527344
2016-06-02,42.47999954223633
2016-06-03,46.470001220703125
2016-06-06,46.54999923706055
2016-06-07,48.470001220703125
2016-06-08,51.939998626708984
2016-06-09,52.290000915527344
2016-06-10,51.40999984741211
2016-06-13,50.83000183105469
2016-06-14,51.72999954223633
2016-06-15,52.41999816894531
2016-06-16,52.77000045776367
2016-06-17,52.63999938964844
2016-06-20,52.93000030517578
2016-06-21,51.900001525878906
2016-06-22,51.400001525878906
2016-06-23,52.310001373291016
2016-06-24,49.540000915527344
2016-06-27,49.33000183105469
2016-06-28,50.25
2016-06-29,50.130001068115234
2016-06-30,50.810001373291016
2016-07-01,50.68000030517578
2016-07-05,49.43000030517578
2016-07-06,51.029998779296875
2016-07-07,52.22999954223633
2016-07-08,53.790000915527344
2016-07-11,54.59000015258789
2016-07-12,54.869998931884766
2016-07-13,54.66999816894531
2016-07-14,54.38999938964844
