,BRPAR
2018-04-20,0.4300000071525574
2018-04-23,0.41999998688697815
2018-04-24,0.41999998688697815
2018-04-25,0.41999998688697815
2018-04-26,0.41999998688697815
2018-04-27,0.4300000071525574
2018-04-30,0.4099999964237213
2018-05-01,0.4099999964237213
2018-05-02,0.44999998807907104
2018-05-03,0.44999998807907104
2018-05-04,0.4300000071525574
2018-05-07,0.4300000071525574
2018-05-08,0.4300000071525574
2018-05-09,0.44999998807907104
2018-05-10,0.44999998807907104
2018-05-11,0.44999998807907104
2018-05-14,0.44999998807907104
2018-05-15,0.4490000009536743
2018-05-16,0.44999998807907104
2018-05-17,0.44999998807907104
2018-05-18,0.44999998807907104
2018-05-21,0.5429999828338623
2018-05-22,0.5429999828338623
2018-05-23,0.4399999976158142
2018-05-24,0.4399999976158142
2018-05-25,0.4399999976158142
2018-05-29,0.4399999976158142
2018-05-30,0.49000000953674316
2018-05-31,0.49000000953674316
2018-06-01,0.49000000953674316
2018-06-04,0.49000000953674316
2018-06-05,0.453000009059906
2018-06-06,0.5
2018-06-07,0.49000000953674316
2018-06-08,0.49000000953674316
2018-06-11,0.49000000953674316
2018-06-12,0.49000000953674316
2018-06-13,0.49000000953674316
2018-06-14,0.49000000953674316
2018-06-15,0.49000000953674316
2018-06-18,0.49000000953674316
2018-06-19,0.49000000953674316
2018-06-20,0.49000000953674316
2018-06-21,0.4000000059604645
2018-06-22,0.4000000059604645
2018-06-25,0.4000000059604645
2018-06-26,0.4000000059604645
2018-06-27,0.4000000059604645
2018-06-28,0.3799999952316284
2018-06-29,0.44999998807907104
2018-07-02,0.44999998807907104
2018-07-03,0.4399999976158142
2018-07-05,0.3720000088214874
2018-07-06,0.3720000088214874
2018-07-09,0.3720000088214874
2018-07-10,0.3720000088214874
2018-07-11,0.36000001430511475
2018-07-12,0.41100001335144043
2018-07-13,0.41100001335144043
2018-07-16,0.41100001335144043
2018-07-17,0.41100001335144043
2018-07-18,0.44999998807907104
2018-07-19,0.44999998807907104
2018-07-20,0.4300000071525574
2018-07-23,0.4300000071525574
2018-07-24,0.4300000071525574
2018-07-25,0.4300000071525574
2018-07-26,0.38999998569488525
2018-07-27,0.38999998569488525
2018-07-30,0.38999998569488525
2018-07-31,0.38999998569488525
2018-08-01,0.38999998569488525
2018-08-02,0.38999998569488525
2018-08-03,0.4000000059604645
2018-08-06,0.4000000059604645
2018-08-07,0.3799999952316284
2018-08-08,0.3799999952316284
2018-08-09,0.3799999952316284
2018-08-10,0.41999998688697815
2018-08-13,0.41999998688697815
2018-08-14,0.41999998688697815
2018-08-15,0.38999998569488525
2018-08-16,0.38999998569488525
2018-08-17,0.38999998569488525
2018-08-20,0.4000000059604645
2018-08-21,0.4000000059604645
2018-08-22,0.4000000059604645
2018-08-23,0.4000000059604645
2018-08-24,0.4000000059604645
2018-08-27,0.44999998807907104
2018-08-28,0.44999998807907104
2018-08-29,0.44999998807907104
2018-08-30,0.44999998807907104
2018-08-31,0.44999998807907104
2018-09-04,0.44999998807907104
2018-09-05,0.44999998807907104
2018-09-06,0.44999998807907104
2018-09-07,0.44999998807907104
2018-09-10,0.44999998807907104
2018-09-11,0.44999998807907104
2018-09-12,0.49900001287460327
2018-09-13,0.5
2018-09-14,0.5
2018-09-17,0.5
2018-09-18,0.5
2018-09-19,0.5
2018-09-20,0.5
2018-09-21,0.5
2018-09-24,0.5
2018-09-25,0.5
2018-09-26,0.5
2018-09-27,0.5
2018-09-28,0.5
2018-10-01,0.5
2018-10-02,0.5
2018-10-03,0.5
2018-10-04,0.5
2018-10-05,0.5
2018-10-08,0.5
2018-10-09,0.5
2018-10-10,0.5
2018-10-11,0.5
2018-10-12,0.5
2018-10-15,0.5
2018-10-16,0.5
2018-10-17,0.5
2018-10-18,0.5
2018-10-19,0.5
2018-10-22,0.5
2018-10-23,0.4300000071525574
2018-10-24,0.4300000071525574
2018-10-25,0.4300000071525574
2018-10-26,0.4300000071525574
2018-10-29,0.4300000071525574
2018-10-30,0.4300000071525574
2018-10-31,0.5
2018-11-01,0.5
2018-11-02,0.5
2018-11-05,0.5
2018-11-06,0.46000000834465027
2018-11-07,0.46000000834465027
2018-11-08,0.46000000834465027
2018-11-09,0.46000000834465027
2018-11-12,0.46000000834465027
2018-11-13,0.46000000834465027
2018-11-14,0.46000000834465027
2018-11-15,0.46000000834465027
2018-11-16,0.46000000834465027
2018-11-19,0.46000000834465027
2018-11-20,0.46000000834465027
2018-11-21,0.46000000834465027
2018-11-23,0.46000000834465027
2018-11-26,0.4000000059604645
2018-11-27,0.4000000059604645
2018-11-28,0.4000000059604645
2018-11-29,0.4000000059604645
2018-11-30,0.4000000059604645
2018-12-03,0.4000000059604645
2018-12-04,0.4000000059604645
2018-12-06,0.4000000059604645
2018-12-07,0.4000000059604645
2018-12-10,0.4000000059604645
2018-12-11,0.4000000059604645
2018-12-12,0.4000000059604645
2018-12-13,0.4000000059604645
2018-12-14,0.4000000059604645
2018-12-17,0.4000000059604645
2018-12-18,0.4000000059604645
2018-12-19,0.4000000059604645
2018-12-20,0.32199999690055847
2018-12-21,0.32199999690055847
2018-12-24,0.32199999690055847
2018-12-26,0.25999999046325684
2018-12-27,0.25999999046325684
2018-12-28,0.30000001192092896
2018-12-31,0.36000001430511475
2019-01-02,0.36000001430511475
2019-01-03,0.3499999940395355
2019-01-04,0.3499999940395355
2019-01-07,0.3499999940395355
2019-01-08,0.27000001072883606
2019-01-09,0.2800000011920929
2019-01-10,0.3199999928474426
2019-01-11,0.3199999928474426
2019-01-14,0.3199999928474426
2019-01-15,0.2800000011920929
2019-01-16,0.27000001072883606
2019-01-17,0.3100000023841858
2019-01-18,0.3100000023841858
2019-01-22,0.3100000023841858
2019-01-23,0.3100000023841858
2019-01-24,0.3100000023841858
2019-01-25,0.3100000023841858
2019-01-28,0.3100000023841858
2019-01-29,0.3100000023841858
2019-01-30,0.3100000023841858
2019-01-31,0.3100000023841858
2019-02-01,0.3100000023841858
2019-02-04,0.3100000023841858
2019-02-05,0.3100000023841858
2019-02-06,0.3100000023841858
2019-02-07,0.3100000023841858
2019-02-08,0.3100000023841858
2019-02-11,0.3100000023841858
2019-02-12,0.3100000023841858
2019-02-13,0.3100000023841858
2019-02-14,0.3100000023841858
2019-02-15,0.3100000023841858
2019-02-19,0.3100000023841858
2019-02-20,0.3100000023841858
2019-02-21,0.3100000023841858
2019-02-22,0.3100000023841858
2019-02-25,0.3100000023841858
2019-02-26,0.28999999165534973
2019-02-27,0.28999999165534973
2019-02-28,0.28999999165534973
2019-03-01,0.28999999165534973
2019-03-04,0.28999999165534973
2019-03-05,0.28999999165534973
2019-03-06,0.28999999165534973
2019-03-07,0.28999999165534973
2019-03-08,0.28999999165534973
2019-03-11,0.28999999165534973
2019-03-12,0.28999999165534973
2019-03-13,0.28999999165534973
2019-03-14,0.28999999165534973
2019-03-15,0.28999999165534973
2019-03-18,0.28999999165534973
2019-03-19,0.25999999046325684
2019-03-20,0.25999999046325684
2019-03-21,0.25999999046325684
2019-03-22,0.25999999046325684
2019-03-25,0.25999999046325684
2019-03-26,0.25999999046325684
2019-03-27,0.25999999046325684
2019-03-28,0.25999999046325684
2019-03-29,0.25999999046325684
2019-04-01,0.25999999046325684
2019-04-02,0.25999999046325684
2019-04-03,0.25999999046325684
2019-04-04,0.25999999046325684
2019-04-05,0.25999999046325684
2019-04-08,0.25999999046325684
2019-04-09,0.25999999046325684
2019-04-10,0.25999999046325684
2019-04-11,0.25999999046325684
2019-04-12,0.25999999046325684
2019-04-15,0.25999999046325684
2019-04-16,0.25999999046325684
2019-04-17,0.25999999046325684
2019-04-18,0.25999999046325684
2019-04-22,0.25999999046325684
2019-04-23,0.25999999046325684
2019-04-24,0.25999999046325684
2019-04-25,0.25999999046325684
2019-04-26,0.25999999046325684
2019-04-29,0.25999999046325684
2019-04-30,0.25999999046325684
2019-05-01,0.25999999046325684
2019-05-02,0.25999999046325684
2019-05-03,0.25999999046325684
2019-05-06,0.25999999046325684
2019-05-07,0.25999999046325684
2019-05-08,0.25999999046325684
2019-05-09,0.25999999046325684
2019-05-10,0.25999999046325684
2019-05-13,0.25999999046325684
2019-05-14,0.25999999046325684
2019-05-15,0.25999999046325684
2019-05-16,0.25999999046325684
2019-05-17,0.25999999046325684
2019-05-20,0.25999999046325684
2019-05-21,0.25999999046325684
2019-05-22,0.25999999046325684
2019-05-23,0.25999999046325684
2019-05-24,0.25999999046325684
2019-05-28,0.25999999046325684
2019-05-29,0.25999999046325684
2019-05-30,0.25999999046325684
2019-05-31,0.25999999046325684
2019-06-03,0.25999999046325684
2019-06-04,0.25999999046325684
2019-06-05,0.25999999046325684
2019-06-06,0.25999999046325684
2019-06-07,0.25999999046325684
2019-06-10,0.25999999046325684
2019-06-11,0.25999999046325684
2019-06-12,0.25999999046325684
2019-06-13,0.25999999046325684
2019-06-14,0.25999999046325684
2019-06-17,0.25999999046325684
2019-06-18,0.23999999463558197
2019-06-19,0.2199999988079071
2019-06-20,0.1899999976158142
2019-06-21,0.1899999976158142
2019-06-24,0.1899999976158142
2019-06-25,0.1899999976158142
2019-06-26,0.1899999976158142
2019-06-27,0.1899999976158142
2019-06-28,0.1899999976158142
2019-07-01,0.1899999976158142
2019-07-02,0.1899999976158142
2019-07-03,0.1899999976158142
2019-07-05,0.1899999976158142
2019-07-08,0.1899999976158142
2019-07-09,0.20000000298023224
2019-07-10,0.20000000298023224
2019-07-11,0.20000000298023224
2019-07-12,0.20000000298023224
2019-07-15,0.20000000298023224
2019-07-16,0.20000000298023224
2019-07-17,0.20000000298023224
2019-07-18,0.18000000715255737
2019-07-19,0.18000000715255737
2019-07-22,0.18000000715255737
2019-07-23,0.18000000715255737
2019-07-24,0.18000000715255737
2019-07-25,0.18000000715255737
2019-07-26,0.18000000715255737
2019-07-29,0.18000000715255737
2019-07-30,0.18000000715255737
2019-07-31,0.18000000715255737
2019-08-01,0.18000000715255737
2019-08-02,0.17000000178813934
2019-08-05,0.17000000178813934
2019-08-06,0.1899999976158142
2019-08-07,0.1899999976158142
2019-08-08,0.1899999976158142
2019-08-09,0.18199999630451202
2019-08-12,0.1899999976158142
2019-08-13,0.18000000715255737
2019-08-14,0.18000000715255737
2019-08-15,0.18000000715255737
2019-08-16,0.1889999955892563
2019-08-19,0.1889999955892563
2019-08-20,0.1889999955892563
2019-08-21,0.15000000596046448
2019-08-22,0.1550000011920929
2019-08-23,0.1550000011920929
2019-08-26,0.17000000178813934
2019-08-27,0.17000000178813934
2019-08-28,0.17000000178813934
2019-08-29,0.1899999976158142
2019-08-30,0.1899999976158142
2019-09-03,0.1899999976158142
2019-09-04,0.1899999976158142
2019-09-05,0.1899999976158142
2019-09-06,0.1899999976158142
2019-09-09,0.17000000178813934
2019-09-10,0.3499999940395355
2019-09-11,0.1899999976158142
2019-09-12,0.20000000298023224
2019-09-13,0.20000000298023224
2019-09-16,0.20000000298023224
2019-09-17,0.20000000298023224
2019-09-18,0.20000000298023224
2019-09-19,0.20000000298023224
2019-09-20,0.18000000715255737
2019-09-23,0.1899999976158142
2019-09-24,0.2199999988079071
2019-09-25,0.2199999988079071
2019-09-26,0.2199999988079071
2019-09-27,0.2199999988079071
2019-09-30,0.2199999988079071
2019-10-01,0.20000000298023224
2019-10-02,0.20000000298023224
2019-10-03,0.20000000298023224
2019-10-04,0.20000000298023224
2019-10-07,0.20000000298023224
2019-10-08,0.18000000715255737
2019-10-09,0.20100000500679016
2019-10-10,0.20100000500679016
2019-10-11,0.20100000500679016
2019-10-14,0.2199999988079071
2019-10-15,0.2070000022649765
2019-10-16,0.2070000022649765
2019-10-17,0.19099999964237213
2019-10-18,0.1899999976158142
2019-10-21,0.18199999630451202
2019-10-22,0.18199999630451202
2019-10-23,0.2199999988079071
2019-10-24,0.23000000417232513
2019-10-25,0.25
2019-10-28,0.25
2019-10-29,0.25
2019-10-30,0.25
2019-10-31,0.25
2019-11-01,0.27000001072883606
2019-11-04,0.25
2019-11-05,0.25
2019-11-06,0.25
2019-11-07,0.27900001406669617
2019-11-08,0.27900001406669617
2019-11-11,0.27900001406669617
2019-11-12,0.27900001406669617
2019-11-13,0.27900001406669617
2019-11-14,0.27900001406669617
2019-11-15,0.27900001406669617
2019-11-18,0.27900001406669617
2019-11-19,0.27900001406669617
2019-11-20,0.27900001406669617
2019-11-21,0.27900001406669617
2019-11-22,0.27900001406669617
2019-11-25,0.27900001406669617
2019-11-26,0.27900001406669617
2019-11-27,0.27900001406669617
2019-11-29,0.27900001406669617
2019-12-02,0.27900001406669617
2019-12-03,0.27900001406669617
2019-12-04,0.27900001406669617
2019-12-05,0.27900001406669617
2019-12-06,0.27900001406669617
2019-12-09,0.27900001406669617
2019-12-10,0.27900001406669617
2019-12-11,0.27900001406669617
2019-12-12,0.27900001406669617
2019-12-13,0.2800000011920929
2019-12-16,0.25
2019-12-17,0.25999999046325684
2019-12-18,0.25999999046325684
2019-12-19,0.26899999380111694
2019-12-20,0.26899999380111694
2019-12-23,0.26899999380111694
2019-12-24,0.25
2019-12-26,0.25999999046325684
2019-12-27,0.25999999046325684
2019-12-30,0.25999999046325684
2019-12-31,0.25999999046325684
2020-01-02,0.25999999046325684
2020-01-03,0.25999999046325684
2020-01-06,0.25999999046325684
2020-01-07,0.25999999046325684
2020-01-08,0.25999999046325684
2020-01-09,0.25999999046325684
2020-01-10,0.26100000739097595
2020-01-13,0.33799999952316284
2020-01-14,0.33799999952316284
2020-01-15,0.33000001311302185
2020-01-16,0.33000001311302185
2020-01-17,0.33000001311302185
2020-01-21,0.33000001311302185
2020-01-22,0.33000001311302185
2020-01-23,0.33000001311302185
2020-01-24,0.33000001311302185
2020-01-27,0.33000001311302185
2020-01-28,0.33000001311302185
2020-01-29,0.33000001311302185
2020-01-30,0.25
2020-01-31,0.25
2020-02-03,0.25
2020-02-04,0.25
2020-02-05,0.25
2020-02-06,0.25
2020-02-07,0.25
2020-02-10,0.25
2020-02-11,0.25
2020-02-12,0.25
2020-02-13,0.25
2020-02-14,0.25
2020-02-18,0.25
2020-02-19,0.25
2020-02-20,0.25
2020-02-21,0.25
2020-02-24,0.25
2020-02-25,0.27300000190734863
2020-02-26,0.27300000190734863
2020-02-27,0.27300000190734863
2020-02-28,0.27300000190734863
2020-03-02,0.27300000190734863
2020-03-03,0.27300000190734863
2020-03-04,0.27300000190734863
2020-03-05,0.27300000190734863
2020-03-06,0.27300000190734863
2020-03-09,0.27300000190734863
2020-03-10,0.27300000190734863
2020-03-11,0.210999995470047
2020-03-12,0.210999995470047
2020-03-13,0.21199999749660492
2020-03-16,0.07000000029802322
2020-03-17,0.0949999988079071
2020-03-18,0.12399999797344208
2020-03-19,0.12399999797344208
2020-03-20,0.13099999725818634
2020-03-23,0.13099999725818634
2020-03-24,0.13099999725818634
2020-03-25,0.13099999725818634
2020-03-26,0.12999999523162842
2020-03-27,0.12999999523162842
2020-03-30,0.12999999523162842
2020-03-31,0.12999999523162842
2020-04-01,0.12999999523162842
2020-04-02,0.12999999523162842
2020-04-03,0.12999999523162842
2020-04-06,0.12999999523162842
2020-04-07,0.12999999523162842
2020-04-08,0.1899999976158142
2020-04-09,0.13300000131130219
2020-04-13,0.09099999815225601
2020-04-14,0.09399999678134918
2020-04-15,0.10999999940395355
2020-04-16,0.10000000149011612
2020-04-17,0.11500000208616257
2020-04-20,0.10000000149011612
2020-04-21,0.09000000357627869
2020-04-22,0.09000000357627869
2020-04-23,0.09000000357627869
2020-04-24,0.09000000357627869
2020-04-27,0.10999999940395355
2020-04-28,0.12999999523162842
2020-04-29,0.12999999523162842
2020-04-30,0.11500000208616257
2020-05-01,0.10499999672174454
2020-05-04,0.10499999672174454
2020-05-05,0.10499999672174454
2020-05-06,0.125
2020-05-07,0.125
2020-05-08,0.10999999940395355
2020-05-11,0.10999999940395355
2020-05-12,0.10999999940395355
2020-05-13,0.10999999940395355
2020-05-14,0.0989999994635582
2020-05-15,0.0989999994635582
2020-05-18,0.12700000405311584
2020-05-19,0.12700000405311584
2020-05-20,0.12700000405311584
2020-05-21,0.12099999934434891
2020-05-22,0.1850000023841858
2020-05-26,0.1599999964237213
2020-05-27,0.1599999964237213
2020-05-28,0.1599999964237213
2020-05-29,0.1599999964237213
2020-06-01,0.1599999964237213
2020-06-02,0.1599999964237213
2020-06-03,0.1599999964237213
2020-06-04,0.1599999964237213
2020-06-05,0.1599999964237213
2020-06-08,0.1599999964237213
2020-06-09,0.23000000417232513
2020-06-10,0.23999999463558197
2020-06-11,0.18000000715255737
2020-06-12,0.23399999737739563
2020-06-15,0.23399999737739563
2020-06-16,0.24500000476837158
2020-06-17,0.27000001072883606
2020-06-18,0.2720000147819519
2020-06-19,0.27300000190734863
2020-06-22,0.25
2020-06-23,0.25
2020-06-24,0.30000001192092896
2020-06-25,0.3100000023841858
2020-06-26,0.2800000011920929
2020-06-29,0.2800000011920929
2020-06-30,0.2800000011920929
2020-07-01,0.38999998569488525
2020-07-02,0.38999998569488525
2020-07-06,0.38999998569488525
2020-07-07,0.4000000059604645
2020-07-08,0.3889999985694885
2020-07-09,0.3179999887943268
2020-07-10,0.33000001311302185
2020-07-13,0.3330000042915344
2020-07-14,0.3330000042915344
2020-07-15,0.3009999990463257
2020-07-16,0.3499999940395355
2020-07-17,0.3499999940395355
2020-07-20,0.2800000011920929
2020-07-21,0.2800000011920929
2020-07-22,0.33000001311302185
2020-07-23,0.33000001311302185
2020-07-24,0.33000001311302185
2020-07-27,0.28999999165534973
2020-07-28,0.3100000023841858
2020-07-29,0.3100000023841858
2020-07-30,0.3100000023841858
2020-07-31,0.3100000023841858
2020-08-03,0.3100000023841858
2020-08-04,0.2919999957084656
2020-08-05,0.28999999165534973
2020-08-06,0.28999999165534973
2020-08-07,0.28999999165534973
2020-08-10,0.28999999165534973
2020-08-11,0.28999999165534973
2020-08-12,0.28999999165534973
2020-08-13,0.28999999165534973
2020-08-14,0.28999999165534973
2020-08-17,0.28999999165534973
2020-08-18,0.2800000011920929
2020-08-19,0.23999999463558197
2020-08-20,0.23999999463558197
2020-08-21,0.23999999463558197
2020-08-24,0.2199999988079071
2020-08-25,0.20000000298023224
2020-08-26,0.20000000298023224
2020-08-27,0.20000000298023224
2020-08-28,0.19499999284744263
2020-08-31,0.20900000631809235
2020-09-01,0.20000000298023224
2020-09-02,0.20100000500679016
2020-09-03,0.20100000500679016
2020-09-04,0.20100000500679016
2020-09-08,0.3499999940395355
2020-09-09,0.3479999899864197
2020-09-10,0.3479999899864197
2020-09-11,0.3479999899864197
2020-09-14,0.28999999165534973
2020-09-15,0.28999999165534973
2020-09-16,0.28999999165534973
2020-09-17,0.289000004529953
2020-09-18,0.32499998807907104
2020-09-21,0.32499998807907104
2020-09-22,0.32499998807907104
2020-09-23,0.3100000023841858
2020-09-24,0.3100000023841858
2020-09-25,0.26499998569488525
2020-09-28,0.20499999821186066
2020-09-29,0.20499999821186066
2020-09-30,0.20499999821186066
2020-10-01,0.20600000023841858
2020-10-02,0.20600000023841858
2020-10-05,0.20000000298023224
2020-10-06,0.20000000298023224
2020-10-07,0.20499999821186066
2020-10-08,0.20800000429153442
2020-10-09,0.23100000619888306
2020-10-12,0.20000000298023224
2020-10-13,0.20000000298023224
2020-10-14,0.20000000298023224
2020-10-15,0.20000000298023224
2020-10-16,0.25
2020-10-19,0.2879999876022339
2020-10-20,0.2879999876022339
2020-10-21,0.2879999876022339
2020-10-22,0.2879999876022339
2020-10-23,0.20000000298023224
2020-10-26,0.20000000298023224
2020-10-27,0.20000000298023224
2020-10-28,0.20000000298023224
2020-10-29,0.20000000298023224
2020-10-30,0.20000000298023224
2020-11-02,0.20000000298023224
2020-11-03,0.20000000298023224
2020-11-04,0.20000000298023224
2020-11-05,0.20000000298023224
2020-11-06,0.20000000298023224
2020-11-09,0.20000000298023224
2020-11-10,0.20000000298023224
2020-11-11,0.2370000034570694
2020-11-12,0.2370000034570694
2020-11-13,0.23999999463558197
2020-11-16,0.10999999940395355
2020-11-17,0.30000001192092896
2020-11-18,0.23999999463558197
2020-11-19,0.2409999966621399
2020-11-20,0.2619999945163727
2020-11-23,0.30000001192092896
2020-11-24,0.2590000033378601
2020-11-25,0.29499998688697815
2020-11-27,0.29499998688697815
2020-11-30,0.25
2020-12-01,0.25
2020-12-02,0.2549999952316284
2020-12-03,0.27000001072883606
2020-12-04,0.2919999957084656
2020-12-07,0.23999999463558197
2020-12-08,0.25
2020-12-09,0.23499999940395355
2020-12-10,0.3050000071525574
2020-12-11,0.4000000059604645
2020-12-14,0.75
2020-12-15,0.6650000214576721
2020-12-16,0.6299999952316284
2020-12-17,0.7699999809265137
2020-12-18,0.777999997138977
2020-12-21,1.0
2020-12-22,1.75
2020-12-23,1.5199999809265137
2020-12-24,1.340000033378601
2020-12-28,1.5199999809265137
2020-12-29,1.4600000381469727
2020-12-30,1.340000033378601
2020-12-31,1.2999999523162842
2021-01-04,1.315000057220459
2021-01-05,1.2549999952316284
2021-01-06,1.1399999856948853
2021-01-07,1.2000000476837158
2021-01-08,1.2899999618530273
2021-01-11,1.3200000524520874
2021-01-12,1.3600000143051147
2021-01-13,1.2799999713897705
2021-01-14,1.315000057220459
2021-01-15,1.350000023841858
2021-01-19,1.590000033378601
2021-01-20,1.7200000286102295
2021-01-21,1.9550000429153442
2021-01-22,1.850000023841858
2021-01-25,1.6100000143051147
2021-01-26,1.7999999523162842
2021-01-27,1.5700000524520874
2021-01-28,2.2799999713897705
2021-01-29,2.4800000190734863
2021-02-01,2.5799999237060547
2021-02-02,2.619999885559082
2021-02-03,2.4600000381469727
2021-02-04,2.4600000381469727
2021-02-05,2.450000047683716
2021-02-08,2.690000057220459
2021-02-09,1.8600000143051147
2021-02-10,1.9600000381469727
2021-02-11,1.8899999856948853
2021-02-12,1.8300000429153442
2021-02-16,1.850000023841858
2021-02-17,1.7699999809265137
2021-02-18,1.9900000095367432
2021-02-19,2.059999942779541
2021-02-22,2.002000093460083
2021-02-23,2.180000066757202
2021-02-24,2.200000047683716
2021-02-25,2.009999990463257
2021-02-26,2.119999885559082
2021-03-01,1.9500000476837158
2021-03-02,2.049999952316284
2021-03-03,1.9500000476837158
2021-03-04,1.7000000476837158
2021-03-05,1.600000023841858
2021-03-08,1.6699999570846558
2021-03-09,1.6799999475479126
2021-03-10,1.7000000476837158
2021-03-11,1.6299999952316284
2021-03-12,1.649999976158142
2021-03-15,1.690000057220459
2021-03-16,1.7000000476837158
2021-03-17,1.659999966621399
2021-03-18,1.6299999952316284
2021-03-19,1.6100000143051147
2021-03-22,1.559999942779541
2021-03-23,1.4199999570846558
2021-03-24,1.3899999856948853
2021-03-25,1.2999999523162842
2021-03-26,1.75
2021-03-29,2.369999885559082
2021-03-30,2.200000047683716
2021-03-31,2.0799999237060547
2021-04-01,2.200000047683716
2021-04-05,2.0999999046325684
2021-04-06,2.0199999809265137
2021-04-07,2.0799999237060547
2021-04-08,2.049999952316284
2021-04-09,1.9600000381469727
2021-04-12,1.9199999570846558
2021-04-13,1.9500000476837158
2021-04-14,1.8200000524520874
2021-04-15,1.75
2021-04-16,1.850000023841858
2021-04-19,1.7899999618530273
2021-04-20,1.7200000286102295
2021-04-21,1.8550000190734863
2021-04-22,1.7899999618530273
2021-04-23,1.9500000476837158
2021-04-26,1.9900000095367432
2021-04-27,2.200000047683716
2021-04-28,2.1600000858306885
2021-04-29,2.130000114440918
2021-04-30,2.0399999618530273
2021-05-03,1.899999976158142
2021-05-04,1.850000023841858
2021-05-05,1.75
2021-05-06,1.7000000476837158
2021-05-07,1.8700000047683716
2021-05-10,1.7999999523162842
2021-05-11,1.7300000190734863
2021-05-12,1.8799999952316284
2021-05-13,1.850000023841858
2021-05-14,1.7599999904632568
