,FCRD
2011-04-12,13.680000305175781
2011-04-13,13.420000076293945
2011-04-14,13.579999923706055
2011-04-15,13.789999961853027
2011-04-18,13.65999984741211
2011-04-19,13.789999961853027
2011-04-20,13.789999961853027
2011-04-21,13.800000190734863
2011-04-25,13.899999618530273
2011-04-26,13.979999542236328
2011-04-27,14.069999694824219
2011-04-28,14.34000015258789
2011-04-29,14.319999694824219
2011-05-02,14.0
2011-05-03,13.869999885559082
2011-05-04,13.84000015258789
2011-05-05,13.279999732971191
2011-05-06,13.5600004196167
2011-05-09,13.949999809265137
2011-05-10,14.09000015258789
2011-05-11,13.510000228881836
2011-05-12,13.90999984741211
2011-05-13,13.350000381469727
2011-05-16,12.970000267028809
2011-05-17,13.079999923706055
2011-05-18,13.270000457763672
2011-05-19,13.239999771118164
2011-05-20,13.180000305175781
2011-05-23,13.180000305175781
2011-05-24,13.079999923706055
2011-05-25,13.3100004196167
2011-05-26,13.180000305175781
2011-05-27,13.289999961853027
2011-05-31,13.470000267028809
2011-06-01,13.300000190734863
2011-06-02,13.140000343322754
2011-06-03,13.0600004196167
2011-06-06,13.140000343322754
2011-06-07,13.1899995803833
2011-06-08,13.140000343322754
2011-06-09,13.130000114440918
2011-06-10,12.949999809265137
2011-06-13,12.90999984741211
2011-06-14,12.970000267028809
2011-06-15,12.90999984741211
2011-06-16,12.930000305175781
2011-06-17,12.90999984741211
2011-06-20,12.9399995803833
2011-06-21,12.90999984741211
2011-06-22,12.819999694824219
2011-06-23,12.760000228881836
2011-06-24,12.850000381469727
2011-06-27,12.899999618530273
2011-06-28,13.0
2011-06-29,12.930000305175781
2011-06-30,13.0
2011-07-01,12.970000267028809
2011-07-05,12.960000038146973
2011-07-06,13.079999923706055
2011-07-07,13.210000038146973
2011-07-08,13.15999984741211
2011-07-11,13.210000038146973
2011-07-12,13.079999923706055
2011-07-13,13.039999961853027
2011-07-14,12.819999694824219
2011-07-15,12.770000457763672
2011-07-18,12.779999732971191
2011-07-19,12.930000305175781
2011-07-20,12.899999618530273
2011-07-21,13.0
2011-07-22,13.029999732971191
2011-07-25,12.869999885559082
2011-07-26,12.84000015258789
2011-07-27,12.609999656677246
2011-07-28,12.729999542236328
2011-07-29,12.539999961853027
2011-08-01,12.539999961853027
2011-08-02,12.369999885559082
2011-08-03,12.359999656677246
2011-08-04,12.09000015258789
2011-08-05,11.989999771118164
2011-08-08,11.430000305175781
2011-08-09,11.489999771118164
2011-08-10,11.149999618530273
2011-08-11,11.609999656677246
2011-08-12,11.550000190734863
2011-08-15,12.010000228881836
2011-08-16,11.859999656677246
2011-08-17,11.720000267028809
2011-08-18,11.029999732971191
2011-08-19,10.979999542236328
2011-08-22,11.039999961853027
2011-08-23,11.369999885559082
2011-08-24,11.829999923706055
2011-08-25,11.319999694824219
2011-08-26,11.350000381469727
2011-08-29,11.609999656677246
2011-08-30,11.680000305175781
2011-08-31,11.75
2011-09-01,11.420000076293945
2011-09-02,11.0600004196167
2011-09-06,11.079999923706055
2011-09-07,11.539999961853027
2011-09-08,11.369999885559082
2011-09-09,11.470000267028809
2011-09-12,11.640000343322754
2011-09-13,11.289999961853027
2011-09-14,11.15999984741211
2011-09-15,11.239999771118164
2011-09-16,11.350000381469727
2011-09-19,11.010000228881836
2011-09-20,11.149999618530273
2011-09-21,10.890000343322754
2011-09-22,10.75
2011-09-23,10.989999771118164
2011-09-26,11.0
2011-09-27,11.199999809265137
2011-09-28,10.800000190734863
2011-09-29,11.079999923706055
2011-09-30,10.920000076293945
2011-10-03,10.850000381469727
2011-10-04,10.859999656677246
2011-10-05,10.970000267028809
2011-10-06,10.930000305175781
2011-10-07,10.6899995803833
2011-10-10,11.0
2011-10-11,11.109999656677246
2011-10-12,11.470000267028809
2011-10-13,11.199999809265137
2011-10-14,11.34000015258789
2011-10-17,11.279999732971191
2011-10-18,11.550000190734863
2011-10-19,11.510000228881836
2011-10-20,11.449999809265137
2011-10-21,11.649999618530273
2011-10-24,11.6899995803833
2011-10-25,11.59000015258789
2011-10-26,11.640000343322754
2011-10-27,11.850000381469727
2011-10-28,11.739999771118164
2011-10-31,11.550000190734863
2011-11-01,11.1899995803833
2011-11-02,11.600000381469727
2011-11-03,11.720000267028809
2011-11-04,11.619999885559082
2011-11-07,11.699999809265137
2011-11-08,11.819999694824219
2011-11-09,11.8100004196167
2011-11-10,11.880000114440918
2011-11-11,12.119999885559082
2011-11-14,11.90999984741211
2011-11-15,11.960000038146973
2011-11-16,11.899999618530273
2011-11-17,11.930000305175781
2011-11-18,11.899999618530273
2011-11-21,11.819999694824219
2011-11-22,11.6899995803833
2011-11-23,11.380000114440918
2011-11-25,11.329999923706055
2011-11-28,11.489999771118164
2011-11-29,11.420000076293945
2011-11-30,12.0
2011-12-01,11.75
2011-12-02,12.010000228881836
2011-12-05,12.1899995803833
2011-12-06,12.050000190734863
2011-12-07,11.699999809265137
2011-12-08,11.579999923706055
2011-12-09,11.710000038146973
2011-12-12,11.539999961853027
2011-12-13,11.329999923706055
2011-12-14,11.380000114440918
2011-12-15,11.5600004196167
2011-12-16,11.380000114440918
2011-12-19,11.489999771118164
2011-12-20,12.050000190734863
2011-12-21,12.119999885559082
2011-12-22,12.25
2011-12-23,12.140000343322754
2011-12-27,12.220000267028809
2011-12-28,12.119999885559082
2011-12-29,12.210000038146973
2011-12-30,12.210000038146973
2012-01-03,12.460000038146973
2012-01-04,12.399999618530273
2012-01-05,12.420000076293945
2012-01-06,12.430000305175781
2012-01-09,12.800000190734863
2012-01-10,12.949999809265137
2012-01-11,13.069999694824219
2012-01-12,13.069999694824219
2012-01-13,12.979999542236328
2012-01-17,13.100000381469727
2012-01-18,13.34000015258789
2012-01-19,13.220000267028809
2012-01-20,13.1899995803833
2012-01-23,13.1899995803833
2012-01-24,13.119999885559082
2012-01-25,13.1899995803833
2012-01-26,13.199999809265137
2012-01-27,13.029999732971191
2012-01-30,13.010000228881836
2012-01-31,13.039999961853027
2012-02-01,13.09000015258789
2012-02-02,13.170000076293945
2012-02-03,13.359999656677246
2012-02-06,13.210000038146973
2012-02-07,13.210000038146973
2012-02-08,13.1899995803833
2012-02-09,13.050000190734863
2012-02-10,12.850000381469727
2012-02-13,12.899999618530273
2012-02-14,12.84000015258789
2012-02-15,12.8100004196167
2012-02-16,13.010000228881836
2012-02-17,12.899999618530273
2012-02-21,12.819999694824219
2012-02-22,12.680000305175781
2012-02-23,12.850000381469727
2012-02-24,12.819999694824219
2012-02-27,12.8100004196167
2012-02-28,12.789999961853027
2012-02-29,12.760000228881836
2012-03-01,12.710000038146973
2012-03-02,12.569999694824219
2012-03-05,12.869999885559082
2012-03-06,12.529999732971191
2012-03-07,12.710000038146973
2012-03-08,12.739999771118164
2012-03-09,13.010000228881836
2012-03-12,12.970000267028809
2012-03-13,12.949999809265137
2012-03-14,12.869999885559082
2012-03-15,13.029999732971191
2012-03-16,13.010000228881836
2012-03-19,12.880000114440918
2012-03-20,13.0
2012-03-21,13.010000228881836
2012-03-22,12.729999542236328
2012-03-23,12.850000381469727
2012-03-26,12.960000038146973
2012-03-27,12.770000457763672
2012-03-28,12.65999984741211
2012-03-29,12.789999961853027
2012-03-30,12.859999656677246
2012-04-02,13.199999809265137
2012-04-03,13.020000457763672
2012-04-04,12.920000076293945
2012-04-05,13.0
2012-04-09,12.890000343322754
2012-04-10,12.739999771118164
2012-04-11,12.770000457763672
2012-04-12,12.8100004196167
2012-04-13,12.609999656677246
2012-04-16,12.649999618530273
2012-04-17,12.600000381469727
2012-04-18,12.479999542236328
2012-04-19,12.649999618530273
2012-04-20,13.039999961853027
2012-04-23,12.65999984741211
2012-04-24,12.770000457763672
2012-04-25,12.649999618530273
2012-04-26,12.609999656677246
2012-04-27,12.619999885559082
2012-04-30,12.600000381469727
2012-05-01,12.5600004196167
2012-05-02,12.529999732971191
2012-05-03,12.520000457763672
2012-05-04,12.449999809265137
2012-05-07,12.489999771118164
2012-05-08,12.670000076293945
2012-05-09,12.789999961853027
2012-05-10,12.819999694824219
2012-05-11,12.8100004196167
2012-05-14,12.6899995803833
2012-05-15,12.770000457763672
2012-05-16,12.779999732971191
2012-05-17,12.699999809265137
2012-05-18,12.369999885559082
2012-05-21,12.579999923706055
2012-05-22,12.9399995803833
2012-05-23,12.779999732971191
2012-05-24,12.6899995803833
2012-05-25,12.729999542236328
2012-05-29,12.869999885559082
2012-05-30,12.65999984741211
2012-05-31,12.680000305175781
2012-06-01,12.329999923706055
2012-06-04,12.34000015258789
2012-06-05,12.930000305175781
2012-06-06,12.989999771118164
2012-06-07,12.949999809265137
2012-06-08,13.0
2012-06-11,12.979999542236328
2012-06-12,13.050000190734863
2012-06-13,12.670000076293945
2012-06-14,12.869999885559082
2012-06-15,13.029999732971191
2012-06-18,12.970000267028809
2012-06-19,13.039999961853027
2012-06-20,13.029999732971191
2012-06-21,13.029999732971191
2012-06-22,13.149999618530273
2012-06-25,12.869999885559082
2012-06-26,13.09000015258789
2012-06-27,13.359999656677246
2012-06-28,13.300000190734863
2012-06-29,13.470000267028809
2012-07-02,13.699999809265137
2012-07-03,13.699999809265137
2012-07-05,13.229999542236328
2012-07-06,13.210000038146973
2012-07-09,13.279999732971191
2012-07-10,13.289999961853027
2012-07-11,13.289999961853027
2012-07-12,13.720000267028809
2012-07-13,13.640000343322754
2012-07-16,13.600000381469727
2012-07-17,13.649999618530273
2012-07-18,13.699999809265137
2012-07-19,13.720000267028809
2012-07-20,13.720000267028809
2012-07-23,13.630000114440918
2012-07-24,13.729999542236328
2012-07-25,13.380000114440918
2012-07-26,13.579999923706055
2012-07-27,13.5
2012-07-30,13.399999618530273
2012-07-31,13.800000190734863
2012-08-01,13.609999656677246
2012-08-02,13.520000457763672
2012-08-03,13.630000114440918
2012-08-06,13.6899995803833
2012-08-07,13.5600004196167
2012-08-08,13.609999656677246
2012-08-09,13.75
2012-08-10,13.789999961853027
2012-08-13,13.710000038146973
2012-08-14,13.699999809265137
2012-08-15,13.800000190734863
2012-08-16,13.760000228881836
2012-08-17,13.770000457763672
2012-08-20,13.789999961853027
2012-08-21,13.819999694824219
2012-08-22,13.779999732971191
2012-08-23,13.75
2012-08-24,13.6899995803833
2012-08-27,13.84000015258789
2012-08-28,13.899999618530273
2012-08-29,13.9399995803833
2012-08-30,13.869999885559082
2012-08-31,13.9399995803833
2012-09-04,14.0
2012-09-05,13.920000076293945
2012-09-06,13.949999809265137
2012-09-07,13.899999618530273
2012-09-10,14.079999923706055
2012-09-11,14.15999984741211
2012-09-12,14.079999923706055
2012-09-13,14.15999984741211
2012-09-14,14.300000190734863
2012-09-17,14.300000190734863
2012-09-18,14.430000305175781
2012-09-19,14.640000343322754
2012-09-20,14.109999656677246
2012-09-21,14.15999984741211
2012-09-24,14.09000015258789
2012-09-25,13.869999885559082
2012-09-26,13.989999771118164
2012-09-27,13.979999542236328
2012-09-28,14.029999732971191
2012-10-01,14.029999732971191
2012-10-02,14.0
2012-10-03,14.0
2012-10-04,14.1899995803833
2012-10-05,14.25
2012-10-08,14.229999542236328
2012-10-09,14.130000114440918
2012-10-10,14.039999961853027
2012-10-11,14.1899995803833
2012-10-12,13.960000038146973
2012-10-15,14.010000228881836
2012-10-16,14.170000076293945
2012-10-17,14.109999656677246
2012-10-18,14.15999984741211
2012-10-19,14.069999694824219
2012-10-22,14.180000305175781
2012-10-23,14.149999618530273
2012-10-24,14.210000038146973
2012-10-25,14.199999809265137
2012-10-26,14.199999809265137
2012-10-31,14.270000457763672
2012-11-01,14.279999732971191
2012-11-02,14.199999809265137
2012-11-05,14.350000381469727
2012-11-06,14.4399995803833
2012-11-07,14.020000457763672
2012-11-08,14.130000114440918
2012-11-09,14.010000228881836
2012-11-12,14.020000457763672
2012-11-13,13.739999771118164
2012-11-14,13.109999656677246
2012-11-15,13.5600004196167
2012-11-16,14.010000228881836
2012-11-19,14.140000343322754
2012-11-20,13.899999618530273
2012-11-21,14.140000343322754
2012-11-23,14.260000228881836
2012-11-26,14.4399995803833
2012-11-27,14.210000038146973
2012-11-28,14.220000267028809
2012-11-29,14.420000076293945
2012-11-30,14.5
2012-12-03,14.539999961853027
2012-12-04,14.420000076293945
2012-12-05,14.350000381469727
2012-12-06,14.5
2012-12-07,14.380000114440918
2012-12-10,14.390000343322754
2012-12-11,14.329999923706055
2012-12-12,14.130000114440918
2012-12-13,14.069999694824219
2012-12-14,14.0
2012-12-17,14.170000076293945
2012-12-18,14.34000015258789
2012-12-19,14.600000381469727
2012-12-20,14.859999656677246
2012-12-21,14.670000076293945
2012-12-24,14.699999809265137
2012-12-26,14.8100004196167
2012-12-27,14.529999732971191
2012-12-28,14.40999984741211
2012-12-31,14.789999961853027
2013-01-02,14.960000038146973
2013-01-03,14.890000343322754
2013-01-04,14.800000190734863
2013-01-07,14.760000228881836
2013-01-08,14.880000114440918
2013-01-09,15.0
2013-01-10,14.949999809265137
2013-01-11,15.0
2013-01-14,14.949999809265137
2013-01-15,15.0
2013-01-16,14.979999542236328
2013-01-17,14.630000114440918
2013-01-18,14.789999961853027
2013-01-22,14.880000114440918
2013-01-23,14.6899995803833
2013-01-24,14.800000190734863
2013-01-25,14.850000381469727
2013-01-28,14.869999885559082
2013-01-29,14.949999809265137
2013-01-30,14.859999656677246
2013-01-31,14.90999984741211
2013-02-01,14.850000381469727
2013-02-04,14.779999732971191
2013-02-05,14.84000015258789
2013-02-06,14.859999656677246
2013-02-07,14.729999542236328
2013-02-08,14.6899995803833
2013-02-11,14.84000015258789
2013-02-12,14.850000381469727
2013-02-13,14.9399995803833
2013-02-14,14.9399995803833
2013-02-15,14.949999809265137
2013-02-19,15.229999542236328
2013-02-20,15.420000076293945
2013-02-21,15.239999771118164
2013-02-22,15.4399995803833
2013-02-25,15.260000228881836
2013-02-26,15.239999771118164
2013-02-27,15.3100004196167
2013-02-28,15.359999656677246
2013-03-01,15.449999809265137
2013-03-04,15.869999885559082
2013-03-05,15.300000190734863
2013-03-06,15.300000190734863
2013-03-07,15.319999694824219
2013-03-08,15.279999732971191
2013-03-11,15.520000457763672
2013-03-12,15.579999923706055
2013-03-13,15.279999732971191
2013-03-14,15.369999885559082
2013-03-15,15.449999809265137
2013-03-18,15.34000015258789
2013-03-19,15.069999694824219
2013-03-20,15.369999885559082
2013-03-21,15.460000038146973
2013-03-22,15.420000076293945
2013-03-25,15.40999984741211
2013-03-26,14.989999771118164
2013-03-27,14.979999542236328
2013-03-28,14.979999542236328
2013-04-01,14.930000305175781
2013-04-02,15.0
2013-04-03,14.710000038146973
2013-04-04,14.600000381469727
2013-04-05,14.710000038146973
2013-04-08,14.9399995803833
2013-04-09,14.789999961853027
2013-04-10,14.8100004196167
2013-04-11,14.760000228881836
2013-04-12,14.670000076293945
2013-04-15,14.210000038146973
2013-04-16,14.4399995803833
2013-04-17,14.15999984741211
2013-04-18,14.319999694824219
2013-04-19,14.420000076293945
2013-04-22,14.8100004196167
2013-04-23,15.020000457763672
2013-04-24,15.050000190734863
2013-04-25,15.010000228881836
2013-04-26,15.0600004196167
2013-04-29,15.229999542236328
2013-04-30,15.380000114440918
2013-05-01,14.970000267028809
2013-05-02,15.130000114440918
2013-05-03,15.270000457763672
2013-05-06,15.270000457763672
2013-05-07,15.029999732971191
2013-05-08,15.130000114440918
2013-05-09,15.180000305175781
2013-05-10,15.279999732971191
2013-05-13,15.399999618530273
2013-05-14,15.479999542236328
2013-05-15,15.399999618530273
2013-05-16,15.539999961853027
2013-05-17,15.5600004196167
2013-05-20,15.489999771118164
2013-05-21,15.399999618530273
2013-05-22,15.25
2013-05-23,15.1899995803833
2013-05-24,15.239999771118164
2013-05-28,15.210000038146973
2013-05-29,15.279999732971191
2013-05-30,15.369999885559082
2013-05-31,15.170000076293945
2013-06-03,15.25
2013-06-04,15.170000076293945
2013-06-05,14.949999809265137
2013-06-06,15.140000343322754
2013-06-07,15.1899995803833
2013-06-10,15.34000015258789
2013-06-11,15.199999809265137
2013-06-12,14.899999618530273
2013-06-13,15.010000228881836
2013-06-14,15.0
2013-06-17,15.220000267028809
2013-06-18,15.109999656677246
2013-06-19,14.609999656677246
2013-06-20,14.890000343322754
2013-06-21,15.09000015258789
2013-06-24,14.850000381469727
2013-06-25,14.859999656677246
2013-06-26,15.010000228881836
2013-06-27,15.119999885559082
2013-06-28,15.1899995803833
2013-07-01,15.100000381469727
2013-07-02,15.199999809265137
2013-07-03,15.039999961853027
2013-07-05,14.979999542236328
2013-07-08,15.170000076293945
2013-07-09,15.069999694824219
2013-07-10,15.199999809265137
2013-07-11,15.300000190734863
2013-07-12,15.300000190734863
2013-07-15,15.470000267028809
2013-07-16,15.520000457763672
2013-07-17,15.789999961853027
2013-07-18,15.930000305175781
2013-07-19,16.020000457763672
2013-07-22,15.949999809265137
2013-07-23,16.030000686645508
2013-07-24,16.059999465942383
2013-07-25,16.1200008392334
2013-07-26,16.139999389648438
2013-07-29,15.75
2013-07-30,15.720000267028809
2013-07-31,15.579999923706055
2013-08-01,15.569999694824219
2013-08-02,15.5600004196167
2013-08-05,15.619999885559082
2013-08-06,15.670000076293945
2013-08-07,15.359999656677246
2013-08-08,15.399999618530273
2013-08-09,15.380000114440918
2013-08-12,15.489999771118164
2013-08-13,15.34000015258789
2013-08-14,15.329999923706055
2013-08-15,15.140000343322754
2013-08-16,15.100000381469727
2013-08-19,15.180000305175781
2013-08-20,15.260000228881836
2013-08-21,15.100000381469727
2013-08-22,15.3100004196167
2013-08-23,15.5
2013-08-26,15.449999809265137
2013-08-27,15.319999694824219
2013-08-28,15.600000381469727
2013-08-29,15.819999694824219
2013-08-30,15.699999809265137
2013-09-03,15.649999618530273
2013-09-04,15.960000038146973
2013-09-05,15.779999732971191
2013-09-06,15.859999656677246
2013-09-09,15.789999961853027
2013-09-10,15.949999809265137
2013-09-11,15.920000076293945
2013-09-12,15.449999809265137
2013-09-13,15.569999694824219
2013-09-16,15.510000228881836
2013-09-17,15.619999885559082
2013-09-18,15.729999542236328
2013-09-19,15.6899995803833
2013-09-20,15.670000076293945
2013-09-23,15.640000343322754
2013-09-24,15.699999809265137
2013-09-25,15.8100004196167
2013-09-26,15.670000076293945
2013-09-27,15.600000381469727
2013-09-30,15.609999656677246
2013-10-01,15.640000343322754
2013-10-02,15.550000190734863
2013-10-03,15.390000343322754
2013-10-04,15.529999732971191
2013-10-07,15.369999885559082
2013-10-08,15.319999694824219
2013-10-09,15.4399995803833
2013-10-10,15.609999656677246
2013-10-11,15.90999984741211
2013-10-14,15.869999885559082
2013-10-15,15.75
2013-10-16,15.859999656677246
2013-10-17,16.010000228881836
2013-10-18,16.290000915527344
2013-10-21,16.18000030517578
2013-10-22,16.239999771118164
2013-10-23,16.299999237060547
2013-10-24,16.469999313354492
2013-10-25,16.6200008392334
2013-10-28,16.780000686645508
2013-10-29,16.770000457763672
2013-10-30,16.520000457763672
2013-10-31,16.25
2013-11-01,16.18000030517578
2013-11-04,16.559999465942383
2013-11-05,16.299999237060547
2013-11-06,16.200000762939453
2013-11-07,15.949999809265137
2013-11-08,16.110000610351562
2013-11-11,16.229999542236328
2013-11-12,16.239999771118164
2013-11-13,16.25
2013-11-14,16.290000915527344
2013-11-15,16.329999923706055
2013-11-18,16.3799991607666
2013-11-19,16.309999465942383
2013-11-20,16.420000076293945
2013-11-21,16.65999984741211
2013-11-22,16.729999542236328
2013-11-25,16.770000457763672
2013-11-26,16.639999389648438
2013-11-27,16.860000610351562
2013-11-29,16.969999313354492
2013-12-02,16.68000030517578
2013-12-03,16.739999771118164
2013-12-04,16.75
2013-12-05,16.6299991607666
2013-12-06,16.790000915527344
2013-12-09,16.799999237060547
2013-12-10,16.809999465942383
2013-12-11,16.729999542236328
2013-12-12,16.200000762939453
2013-12-13,16.229999542236328
2013-12-16,16.239999771118164
2013-12-17,16.200000762939453
2013-12-18,16.440000534057617
2013-12-19,16.299999237060547
2013-12-20,16.549999237060547
2013-12-23,16.469999313354492
2013-12-24,16.59000015258789
2013-12-26,16.440000534057617
2013-12-27,16.440000534057617
2013-12-30,16.450000762939453
2013-12-31,16.489999771118164
2014-01-02,16.43000030517578
2014-01-03,16.520000457763672
2014-01-06,16.5
2014-01-07,16.520000457763672
2014-01-08,16.56999969482422
2014-01-09,16.489999771118164
2014-01-10,16.469999313354492
2014-01-13,16.34000015258789
2014-01-14,16.299999237060547
2014-01-15,16.360000610351562
2014-01-16,16.299999237060547
2014-01-17,16.219999313354492
2014-01-21,16.290000915527344
2014-01-22,16.260000228881836
2014-01-23,16.280000686645508
2014-01-24,16.100000381469727
2014-01-27,15.770000457763672
2014-01-28,16.0
2014-01-29,15.760000228881836
2014-01-30,16.010000228881836
2014-01-31,15.819999694824219
2014-02-03,15.09000015258789
2014-02-04,15.239999771118164
2014-02-05,15.220000267028809
2014-02-06,15.279999732971191
2014-02-07,15.260000228881836
2014-02-10,15.25
2014-02-11,15.479999542236328
2014-02-12,15.510000228881836
2014-02-13,15.670000076293945
2014-02-14,15.699999809265137
2014-02-18,15.930000305175781
2014-02-19,15.550000190734863
2014-02-20,15.760000228881836
2014-02-21,15.859999656677246
2014-02-24,15.979999542236328
2014-02-25,15.569999694824219
2014-02-26,15.470000267028809
2014-02-27,15.789999961853027
2014-02-28,15.829999923706055
2014-03-03,15.880000114440918
2014-03-04,15.5600004196167
2014-03-05,15.470000267028809
2014-03-06,14.789999961853027
2014-03-07,14.390000343322754
2014-03-10,14.399999618530273
2014-03-11,14.329999923706055
2014-03-12,14.399999618530273
2014-03-13,14.09000015258789
2014-03-14,14.079999923706055
2014-03-17,14.010000228881836
2014-03-18,13.989999771118164
2014-03-19,13.84000015258789
2014-03-20,13.970000267028809
2014-03-21,14.109999656677246
2014-03-24,14.079999923706055
2014-03-25,14.109999656677246
2014-03-26,13.979999542236328
2014-03-27,13.970000267028809
2014-03-28,13.90999984741211
2014-03-31,13.800000190734863
2014-04-01,13.970000267028809
2014-04-02,13.979999542236328
2014-04-03,14.010000228881836
2014-04-04,13.880000114440918
2014-04-07,13.75
2014-04-08,13.65999984741211
2014-04-09,13.739999771118164
2014-04-10,13.609999656677246
2014-04-11,13.5600004196167
2014-04-14,13.649999618530273
2014-04-15,13.609999656677246
2014-04-16,13.800000190734863
2014-04-17,13.770000457763672
2014-04-21,13.710000038146973
2014-04-22,13.8100004196167
2014-04-23,13.850000381469727
2014-04-24,13.770000457763672
2014-04-25,13.720000267028809
2014-04-28,13.539999961853027
2014-04-29,13.489999771118164
2014-04-30,13.430000305175781
2014-05-01,13.329999923706055
2014-05-02,13.359999656677246
2014-05-05,13.350000381469727
2014-05-06,13.199999809265137
2014-05-07,13.100000381469727
2014-05-08,13.020000457763672
2014-05-09,13.029999732971191
2014-05-12,13.369999885559082
2014-05-13,13.180000305175781
2014-05-14,12.9399995803833
2014-05-15,12.899999618530273
2014-05-16,13.029999732971191
2014-05-19,13.25
2014-05-20,13.300000190734863
2014-05-21,13.210000038146973
2014-05-22,13.3100004196167
2014-05-23,13.489999771118164
2014-05-27,13.420000076293945
2014-05-28,13.430000305175781
2014-05-29,13.399999618530273
2014-05-30,13.300000190734863
2014-06-02,13.300000190734863
2014-06-03,13.319999694824219
2014-06-04,13.289999961853027
2014-06-05,13.369999885559082
2014-06-06,13.539999961853027
2014-06-09,13.539999961853027
2014-06-10,13.470000267028809
2014-06-11,13.470000267028809
2014-06-12,13.3100004196167
2014-06-13,13.239999771118164
2014-06-16,13.3100004196167
2014-06-17,13.359999656677246
2014-06-18,13.489999771118164
2014-06-19,13.4399995803833
2014-06-20,13.489999771118164
2014-06-23,13.420000076293945
2014-06-24,13.430000305175781
2014-06-25,13.5
2014-06-26,14.039999961853027
2014-06-27,14.119999885559082
2014-06-30,14.0
2014-07-01,14.079999923706055
2014-07-02,14.079999923706055
2014-07-03,14.010000228881836
2014-07-07,13.930000305175781
2014-07-08,13.680000305175781
2014-07-09,13.850000381469727
2014-07-10,13.729999542236328
2014-07-11,13.710000038146973
2014-07-14,13.8100004196167
2014-07-15,13.9399995803833
2014-07-16,13.779999732971191
2014-07-17,13.550000190734863
2014-07-18,13.609999656677246
2014-07-21,13.5600004196167
2014-07-22,13.5
2014-07-23,13.619999885559082
2014-07-24,13.65999984741211
2014-07-25,13.770000457763672
2014-07-28,13.770000457763672
2014-07-29,13.699999809265137
2014-07-30,13.600000381469727
2014-07-31,13.220000267028809
2014-08-01,13.229999542236328
2014-08-04,13.25
2014-08-05,13.130000114440918
2014-08-06,13.289999961853027
2014-08-07,13.220000267028809
2014-08-08,13.289999961853027
2014-08-11,13.3100004196167
2014-08-12,13.300000190734863
2014-08-13,13.270000457763672
2014-08-14,13.380000114440918
2014-08-15,13.449999809265137
2014-08-18,13.670000076293945
2014-08-19,13.760000228881836
2014-08-20,13.850000381469727
2014-08-21,13.930000305175781
2014-08-22,13.869999885559082
2014-08-25,13.859999656677246
2014-08-26,13.890000343322754
2014-08-27,13.869999885559082
2014-08-28,14.050000190734863
2014-08-29,14.239999771118164
2014-09-02,14.130000114440918
2014-09-03,14.0600004196167
2014-09-04,14.09000015258789
2014-09-05,14.220000267028809
2014-09-08,14.15999984741211
2014-09-09,14.039999961853027
2014-09-10,13.899999618530273
2014-09-11,13.600000381469727
2014-09-12,13.710000038146973
2014-09-15,13.619999885559082
2014-09-16,13.529999732971191
2014-09-17,13.460000038146973
2014-09-18,13.529999732971191
2014-09-19,13.260000228881836
2014-09-22,13.289999961853027
2014-09-23,13.25
2014-09-24,13.260000228881836
2014-09-25,13.3100004196167
2014-09-26,13.40999984741211
2014-09-29,13.34000015258789
2014-09-30,12.899999618530273
2014-10-01,13.039999961853027
2014-10-02,12.970000267028809
2014-10-03,13.100000381469727
2014-10-06,13.069999694824219
2014-10-07,12.960000038146973
2014-10-08,12.859999656677246
2014-10-09,12.75
2014-10-10,12.489999771118164
2014-10-13,12.359999656677246
2014-10-14,12.300000190734863
2014-10-15,12.020000457763672
2014-10-16,12.369999885559082
2014-10-17,12.8100004196167
2014-10-20,12.699999809265137
2014-10-21,12.760000228881836
2014-10-22,12.850000381469727
2014-10-23,12.720000267028809
2014-10-24,12.760000228881836
2014-10-27,12.649999618530273
2014-10-28,12.739999771118164
2014-10-29,12.850000381469727
2014-10-30,12.720000267028809
2014-10-31,12.859999656677246
2014-11-03,12.84000015258789
2014-11-04,12.869999885559082
2014-11-05,12.8100004196167
2014-11-06,12.75
2014-11-07,12.770000457763672
2014-11-10,12.979999542236328
2014-11-11,13.029999732971191
2014-11-12,13.109999656677246
2014-11-13,13.050000190734863
2014-11-14,13.0600004196167
2014-11-17,13.149999618530273
2014-11-18,13.239999771118164
2014-11-19,13.25
2014-11-20,13.359999656677246
2014-11-21,13.170000076293945
2014-11-24,13.289999961853027
2014-11-25,13.300000190734863
2014-11-26,13.359999656677246
2014-11-28,13.359999656677246
2014-12-01,13.029999732971191
2014-12-02,13.149999618530273
2014-12-03,13.069999694824219
2014-12-04,13.09000015258789
2014-12-05,12.880000114440918
2014-12-08,12.579999923706055
2014-12-09,12.729999542236328
2014-12-10,12.380000114440918
2014-12-11,11.880000114440918
2014-12-12,11.680000305175781
2014-12-15,11.619999885559082
2014-12-16,11.3100004196167
2014-12-17,11.729999542236328
2014-12-18,12.15999984741211
2014-12-19,12.170000076293945
2014-12-22,11.539999961853027
2014-12-23,11.5600004196167
2014-12-24,11.510000228881836
2014-12-26,11.720000267028809
2014-12-29,11.819999694824219
2014-12-30,11.800000190734863
2014-12-31,11.760000228881836
2015-01-02,11.970000267028809
2015-01-05,12.119999885559082
2015-01-06,11.710000038146973
2015-01-07,11.729999542236328
2015-01-08,11.789999961853027
2015-01-09,11.600000381469727
2015-01-12,11.420000076293945
2015-01-13,11.300000190734863
2015-01-14,11.09000015258789
