,AAXJ
2009-04-27,36.2400016784668
2009-04-28,36.06999969482422
2009-04-29,38.11000061035156
2009-04-30,38.84000015258789
2009-05-01,39.150001525878906
2009-05-04,42.43000030517578
2009-05-05,41.63999938964844
2009-05-06,42.5099983215332
2009-05-07,41.34000015258789
2009-05-08,42.869998931884766
2009-05-11,41.40999984741211
2009-05-12,41.59000015258789
2009-05-13,40.470001220703125
2009-05-14,40.90999984741211
2009-05-15,40.81999969482422
2009-05-18,43.369998931884766
2009-05-19,43.470001220703125
2009-05-20,43.310001373291016
2009-05-21,42.58000183105469
2009-05-22,42.720001220703125
2009-05-26,43.36000061035156
2009-05-27,43.04999923706055
2009-05-28,44.16999816894531
2009-05-29,45.04999923706055
2009-06-01,46.86000061035156
2009-06-02,45.5
2009-06-03,45.02000045776367
2009-06-04,45.5
2009-06-05,45.75
2009-06-08,44.900001525878906
2009-06-09,45.02000045776367
2009-06-10,45.72999954223633
2009-06-11,46.47999954223633
2009-06-12,45.88999938964844
2009-06-15,43.959999084472656
2009-06-16,43.310001373291016
2009-06-17,43.18000030517578
2009-06-18,43.04999923706055
2009-06-19,43.36000061035156
2009-06-22,42.400001525878906
2009-06-23,42.09000015258789
2009-06-24,43.25
2009-06-25,44.27000045776367
2009-06-26,44.2599983215332
2009-06-29,44.90999984741211
2009-06-30,43.779998779296875
2009-07-01,44.970001220703125
2009-07-02,43.68000030517578
2009-07-06,44.09000015258789
2009-07-07,42.779998779296875
2009-07-08,42.45000076293945
2009-07-09,43.599998474121094
2009-07-10,43.61000061035156
2009-07-13,43.47999954223633
2009-07-14,43.9900016784668
2009-07-15,46.02000045776367
2009-07-16,46.119998931884766
2009-07-17,46.560001373291016
2009-07-20,51.150001525878906
2009-07-21,47.90999984741211
2009-07-22,47.81999969482422
2009-07-23,49.2599983215332
2009-07-24,49.029998779296875
2009-07-27,49.43000030517578
2009-07-28,49.599998474121094
2009-07-29,48.68000030517578
2009-07-30,49.709999084472656
2009-07-31,50.209999084472656
2009-08-03,51.599998474121094
2009-08-04,51.02000045776367
2009-08-05,50.18000030517578
2009-08-06,49.97999954223633
2009-08-07,50.2599983215332
2009-08-10,49.709999084472656
2009-08-11,48.900001525878906
2009-08-12,49.5099983215332
2009-08-13,50.11000061035156
2009-08-14,49.529998779296875
2009-08-17,47.290000915527344
2009-08-18,48.29999923706055
2009-08-19,48.08000183105469
2009-08-20,48.810001373291016
2009-08-21,49.22999954223633
2009-08-24,49.619998931884766
2009-08-25,49.599998474121094
2009-08-26,49.40999984741211
2009-08-27,49.310001373291016
2009-08-28,49.06999969482422
2009-08-31,48.2599983215332
2009-09-01,47.439998626708984
2009-09-02,48.029998779296875
2009-09-03,49.22999954223633
2009-09-04,50.11000061035156
2009-09-08,51.25
2009-09-09,51.470001220703125
2009-09-10,52.04999923706055
2009-09-11,51.75
2009-09-14,51.70000076293945
2009-09-15,52.189998626708984
2009-09-16,53.41999816894531
2009-09-17,53.0
2009-09-18,52.5099983215332
2009-09-21,52.400001525878906
2009-09-22,53.209999084472656
2009-09-23,52.720001220703125
2009-09-24,51.81999969482422
2009-09-25,51.790000915527344
2009-09-28,51.7599983215332
2009-09-29,52.279998779296875
2009-09-30,53.02000045776367
2009-10-01,51.45000076293945
2009-10-02,51.29999923706055
2009-10-05,52.060001373291016
2009-10-06,52.900001525878906
2009-10-07,52.880001068115234
2009-10-08,53.400001525878906
2009-10-09,53.5
2009-10-12,53.2599983215332
2009-10-13,53.529998779296875
2009-10-14,55.11000061035156
2009-10-15,54.88999938964844
2009-10-16,53.86000061035156
2009-10-19,55.459999084472656
2009-10-20,55.0
2009-10-21,54.5
2009-10-22,54.63999938964844
2009-10-23,54.310001373291016
2009-10-26,54.029998779296875
2009-10-27,53.47999954223633
2009-10-28,51.47999954223633
2009-10-29,52.939998626708984
2009-10-30,50.91999816894531
2009-11-02,51.86000061035156
2009-11-03,51.689998626708984
2009-11-04,52.41999816894531
2009-11-05,53.279998779296875
2009-11-06,53.25
2009-11-09,55.0
2009-11-10,54.65999984741211
2009-11-11,55.38999938964844
2009-11-12,54.68000030517578
2009-11-13,55.279998779296875
2009-11-16,56.810001373291016
2009-11-17,56.599998474121094
2009-11-18,55.88999938964844
2009-11-19,54.959999084472656
2009-11-20,55.20000076293945
2009-11-23,56.150001525878906
2009-11-24,55.72999954223633
2009-11-25,56.06999969482422
2009-11-27,53.97999954223633
2009-11-30,54.54999923706055
2009-12-01,55.83000183105469
2009-12-02,56.31999969482422
2009-12-03,55.93000030517578
2009-12-04,56.52000045776367
2009-12-07,56.189998626708984
2009-12-08,55.27000045776367
2009-12-09,55.54999923706055
2009-12-10,55.790000915527344
2009-12-11,55.56999969482422
2009-12-14,55.88999938964844
2009-12-15,55.099998474121094
2009-12-16,55.529998779296875
2009-12-17,54.459999084472656
2009-12-18,54.599998474121094
2009-12-21,54.40999984741211
2009-12-22,54.18000030517578
2009-12-23,54.619998931884766
2009-12-24,55.369998931884766
2009-12-28,55.45000076293945
2009-12-29,55.529998779296875
2009-12-30,55.75
2009-12-31,55.709999084472656
2010-01-04,57.16999816894531
2010-01-05,57.810001373291016
2010-01-06,57.7599983215332
2010-01-07,57.47999954223633
2010-01-08,57.709999084472656
2010-01-11,57.97999954223633
2010-01-12,57.41999816894531
2010-01-13,57.2400016784668
2010-01-14,57.290000915527344
2010-01-15,56.86000061035156
2010-01-19,57.939998626708984
2010-01-20,56.75
2010-01-21,55.02000045776367
2010-01-22,53.77000045776367
2010-01-25,54.099998474121094
2010-01-26,52.70000076293945
2010-01-27,52.84000015258789
2010-01-28,52.4900016784668
2010-01-29,52.06999969482422
2010-02-01,53.06999969482422
2010-02-02,53.41999816894531
2010-02-03,53.54999923706055
2010-02-04,51.34000015258789
2010-02-05,50.290000915527344
2010-02-08,49.81999969482422
2010-02-09,51.310001373291016
2010-02-10,51.459999084472656
2010-02-11,52.5
2010-02-12,52.189998626708984
2010-02-16,53.2599983215332
2010-02-17,53.38999938964844
2010-02-18,53.58000183105469
2010-02-19,52.869998931884766
2010-02-22,53.0099983215332
2010-02-23,52.56999969482422
2010-02-24,52.91999816894531
2010-02-25,52.2599983215332
2010-02-26,52.70000076293945
2010-03-01,53.540000915527344
2010-03-02,53.970001220703125
2010-03-03,54.099998474121094
2010-03-04,53.72999954223633
2010-03-05,54.939998626708984
2010-03-08,55.310001373291016
2010-03-09,55.63999938964844
2010-03-10,55.849998474121094
2010-03-11,55.849998474121094
2010-03-12,55.72999954223633
2010-03-15,55.36000061035156
2010-03-16,55.83000183105469
2010-03-17,56.72999954223633
2010-03-18,56.189998626708984
2010-03-19,55.75
2010-03-22,55.9900016784668
2010-03-23,56.209999084472656
2010-03-24,55.59000015258789
2010-03-25,55.599998474121094
2010-03-26,55.939998626708984
2010-03-29,56.72999954223633
2010-03-30,57.11000061035156
2010-03-31,56.720001220703125
2010-04-01,58.0
2010-04-05,58.79999923706055
2010-04-06,58.900001525878906
2010-04-07,58.459999084472656
2010-04-08,58.61000061035156
2010-04-09,58.86000061035156
2010-04-12,58.38999938964844
2010-04-13,58.22999954223633
2010-04-14,59.36000061035156
2010-04-15,59.0
2010-04-16,57.59000015258789
2010-04-19,57.25
2010-04-20,58.06999969482422
2010-04-21,57.81999969482422
2010-04-22,58.119998931884766
2010-04-23,58.38999938964844
2010-04-26,58.439998626708984
2010-04-27,56.70000076293945
2010-04-28,56.939998626708984
2010-04-29,57.66999816894531
2010-04-30,56.95000076293945
2010-05-03,57.2400016784668
2010-05-04,55.400001525878906
2010-05-05,54.58000183105469
2010-05-06,52.43000030517578
2010-05-07,52.900001525878906
2010-05-10,55.84000015258789
2010-05-11,54.869998931884766
2010-05-12,55.290000915527344
2010-05-13,55.02000045776367
2010-05-14,54.18000030517578
2010-05-17,53.54999923706055
2010-05-18,52.79999923706055
2010-05-19,52.650001525878906
2010-05-20,50.119998931884766
2010-05-21,51.459999084472656
2010-05-24,51.20000076293945
2010-05-25,50.439998626708984
2010-05-26,50.43000030517578
2010-05-27,53.02000045776367
2010-05-28,52.27000045776367
2010-06-01,50.869998931884766
2010-06-02,52.540000915527344
2010-06-03,52.91999816894531
2010-06-04,51.400001525878906
2010-06-07,50.529998779296875
2010-06-08,51.47999954223633
2010-06-09,51.34000015258789
2010-06-10,52.4900016784668
2010-06-11,52.88999938964844
2010-06-14,53.09000015258789
2010-06-15,54.43000030517578
2010-06-16,54.529998779296875
2010-06-17,54.2400016784668
2010-06-18,54.58000183105469
2010-06-21,55.56999969482422
2010-06-22,54.75
2010-06-23,54.63999938964844
2010-06-24,53.880001068115234
2010-06-25,55.11000061035156
2010-06-28,54.290000915527344
2010-06-29,52.20000076293945
2010-06-30,52.08000183105469
2010-07-01,52.15999984741211
2010-07-02,52.20000076293945
2010-07-06,53.0099983215332
2010-07-07,53.880001068115234
2010-07-08,54.150001525878906
2010-07-09,54.97999954223633
2010-07-12,54.84000015258789
2010-07-13,55.25
2010-07-14,55.040000915527344
2010-07-15,54.619998931884766
2010-07-16,53.279998779296875
2010-07-19,53.88999938964844
2010-07-20,54.86000061035156
2010-07-21,54.20000076293945
2010-07-22,55.40999984741211
2010-07-23,55.939998626708984
2010-07-26,56.41999816894531
2010-07-27,56.209999084472656
2010-07-28,55.88999938964844
2010-07-29,56.0099983215332
2010-07-30,56.16999816894531
2010-08-02,57.45000076293945
2010-08-03,57.27000045776367
2010-08-04,57.18000030517578
2010-08-05,56.97999954223633
2010-08-06,56.970001220703125
2010-08-09,57.2400016784668
2010-08-10,56.54999923706055
2010-08-11,54.79999923706055
2010-08-12,54.790000915527344
2010-08-13,55.11000061035156
2010-08-16,55.2599983215332
2010-08-17,55.61000061035156
2010-08-18,55.66999816894531
2010-08-19,55.59000015258789
2010-08-20,55.59000015258789
2010-08-23,55.099998474121094
2010-08-24,54.540000915527344
2010-08-25,54.5099983215332
2010-08-26,54.2400016784668
2010-08-27,55.25
2010-08-30,54.54999923706055
2010-08-31,54.43000030517578
2010-09-01,55.95000076293945
2010-09-02,55.959999084472656
2010-09-03,56.459999084472656
2010-09-07,56.16999816894531
2010-09-08,56.5
2010-09-09,56.83000183105469
2010-09-10,57.11000061035156
2010-09-13,58.34000015258789
2010-09-14,58.34000015258789
2010-09-15,58.41999816894531
2010-09-16,58.13999938964844
2010-09-17,58.25
2010-09-20,59.18000030517578
2010-09-21,59.06999969482422
2010-09-22,59.16999816894531
2010-09-23,58.65999984741211
2010-09-24,59.90999984741211
2010-09-27,59.79999923706055
2010-09-28,59.900001525878906
2010-09-29,60.279998779296875
2010-09-30,60.5099983215332
2010-10-01,61.54999923706055
2010-10-04,61.68000030517578
2010-10-05,62.470001220703125
2010-10-06,62.650001525878906
2010-10-07,62.27000045776367
2010-10-08,62.52000045776367
2010-10-11,62.599998474121094
2010-10-12,62.16999816894531
2010-10-13,63.18000030517578
2010-10-14,63.189998626708984
2010-10-15,63.15999984741211
2010-10-18,63.310001373291016
2010-10-19,61.77000045776367
2010-10-20,62.5
2010-10-21,62.439998626708984
2010-10-22,62.54999923706055
2010-10-25,63.220001220703125
2010-10-26,62.83000183105469
2010-10-27,61.810001373291016
2010-10-28,62.130001068115234
2010-10-29,62.290000915527344
2010-11-01,62.93000030517578
2010-11-02,63.59000015258789
2010-11-03,64.1500015258789
2010-11-04,65.44999694824219
2010-11-05,65.55999755859375
2010-11-08,65.5
2010-11-09,64.91000366210938
2010-11-10,65.25
2010-11-11,64.69000244140625
2010-11-12,63.279998779296875
2010-11-15,63.15999984741211
2010-11-16,61.58000183105469
2010-11-17,61.380001068115234
2010-11-18,62.68000030517578
2010-11-19,62.630001068115234
2010-11-22,62.779998779296875
2010-11-23,61.06999969482422
2010-11-24,62.16999816894531
2010-11-26,60.900001525878906
2010-11-29,61.310001373291016
2010-11-30,60.880001068115234
2010-12-01,62.56999969482422
2010-12-02,63.75
2010-12-03,63.70000076293945
2010-12-06,63.47999954223633
2010-12-07,63.380001068115234
2010-12-08,62.939998626708984
2010-12-09,63.0099983215332
2010-12-10,63.09000015258789
2010-12-13,63.459999084472656
2010-12-14,63.52000045776367
2010-12-15,62.439998626708984
2010-12-16,62.599998474121094
2010-12-17,62.790000915527344
2010-12-20,62.560001373291016
2010-12-21,62.790000915527344
2010-12-22,62.880001068115234
2010-12-23,62.630001068115234
2010-12-27,62.7400016784668
2010-12-28,62.72999954223633
2010-12-29,63.220001220703125
2010-12-30,63.54999923706055
2010-12-31,63.70000076293945
2011-01-03,64.58000183105469
2011-01-04,64.93000030517578
2011-01-05,64.77999877929688
2011-01-06,64.27999877929688
2011-01-07,63.83000183105469
2011-01-10,62.91999816894531
2011-01-11,63.400001525878906
2011-01-12,64.41000366210938
2011-01-13,63.880001068115234
2011-01-14,64.11000061035156
2011-01-18,63.93000030517578
2011-01-19,63.810001373291016
2011-01-20,63.08000183105469
2011-01-21,62.27000045776367
2011-01-24,62.380001068115234
2011-01-25,62.310001373291016
2011-01-26,62.84000015258789
2011-01-27,62.91999816894531
2011-01-28,61.150001525878906
2011-01-31,61.540000915527344
2011-02-01,62.36000061035156
2011-02-02,62.459999084472656
2011-02-03,62.4900016784668
2011-02-04,62.65999984741211
2011-02-07,62.63999938964844
2011-02-08,62.27000045776367
2011-02-09,60.91999816894531
2011-02-10,60.220001220703125
2011-02-11,60.439998626708984
2011-02-14,60.63999938964844
2011-02-15,60.66999816894531
2011-02-16,61.04999923706055
2011-02-17,61.439998626708984
2011-02-18,61.59000015258789
2011-02-22,59.56999969482422
2011-02-23,59.459999084472656
2011-02-24,59.25
2011-02-25,60.029998779296875
2011-02-28,60.130001068115234
2011-03-01,60.060001373291016
2011-03-02,60.5
2011-03-03,61.5
2011-03-04,61.689998626708984
2011-03-07,60.86000061035156
2011-03-08,62.13999938964844
2011-03-09,62.220001220703125
2011-03-10,60.689998626708984
2011-03-11,60.90999984741211
2011-03-14,61.060001373291016
2011-03-15,59.91999816894531
2011-03-16,58.77000045776367
2011-03-17,59.099998474121094
2011-03-18,59.15999984741211
2011-03-21,60.45000076293945
2011-03-22,60.150001525878906
2011-03-23,60.83000183105469
2011-03-24,61.68000030517578
2011-03-25,61.81999969482422
2011-03-28,61.5099983215332
2011-03-29,61.810001373291016
2011-03-30,62.7400016784668
2011-03-31,62.97999954223633
2011-04-01,64.12999725341797
2011-04-04,64.87000274658203
2011-04-05,64.86000061035156
2011-04-06,64.86000061035156
2011-04-07,64.66999816894531
2011-04-08,64.55000305175781
2011-04-11,63.849998474121094
2011-04-12,63.060001373291016
2011-04-13,63.79999923706055
2011-04-14,64.16999816894531
2011-04-15,63.90999984741211
2011-04-18,62.849998474121094
2011-04-19,63.40999984741211
2011-04-20,64.7699966430664
2011-04-21,65.05000305175781
2011-04-25,64.55999755859375
2011-04-26,64.69000244140625
2011-04-27,64.91999816894531
2011-04-28,64.58000183105469
2011-04-29,64.83999633789062
2011-05-02,64.95999908447266
2011-05-03,63.939998626708984
2011-05-04,63.33000183105469
2011-05-05,62.97999954223633
2011-05-06,63.560001373291016
2011-05-09,63.709999084472656
2011-05-10,64.2300033569336
2011-05-11,63.22999954223633
2011-05-12,63.380001068115234
2011-05-13,62.56999969482422
2011-05-16,62.36000061035156
2011-05-17,62.20000076293945
2011-05-18,63.349998474121094
2011-05-19,63.09000015258789
2011-05-20,62.58000183105469
2011-05-23,61.2599983215332
2011-05-24,61.439998626708984
2011-05-25,61.5
2011-05-26,62.13999938964844
2011-05-27,62.5099983215332
2011-05-31,63.88999938964844
2011-06-01,63.0
2011-06-02,63.25
2011-06-03,62.7400016784668
2011-06-06,62.27000045776367
2011-06-07,62.61000061035156
2011-06-08,61.970001220703125
2011-06-09,62.38999938964844
2011-06-10,60.880001068115234
2011-06-13,60.810001373291016
2011-06-14,61.68000030517578
2011-06-15,60.560001373291016
2011-06-16,60.15999984741211
2011-06-17,59.97999954223633
2011-06-20,59.77000045776367
2011-06-21,60.7599983215332
2011-06-22,59.72999954223633
2011-06-23,59.77000045776367
2011-06-24,59.56999969482422
2011-06-27,60.15999984741211
2011-06-28,60.63999938964844
2011-06-29,61.04999923706055
2011-06-30,62.0099983215332
2011-07-01,62.70000076293945
2011-07-05,62.68000030517578
2011-07-06,62.540000915527344
2011-07-07,63.33000183105469
2011-07-08,62.83000183105469
2011-07-11,61.52000045776367
2011-07-12,60.77000045776367
2011-07-13,61.209999084472656
2011-07-14,61.209999084472656
2011-07-15,61.63999938964844
2011-07-18,60.86000061035156
2011-07-19,61.599998474121094
2011-07-20,61.900001525878906
2011-07-21,62.650001525878906
2011-07-22,62.849998474121094
2011-07-25,62.560001373291016
2011-07-26,62.939998626708984
2011-07-27,62.15999984741211
2011-07-28,62.400001525878906
2011-07-29,62.31999969482422
2011-08-01,62.65999984741211
2011-08-02,61.220001220703125
2011-08-03,60.790000915527344
2011-08-04,58.04999923706055
2011-08-05,57.189998626708984
2011-08-08,53.150001525878906
2011-08-09,55.650001525878906
2011-08-10,52.959999084472656
2011-08-11,55.65999984741211
2011-08-12,55.529998779296875
2011-08-15,56.619998931884766
2011-08-16,56.130001068115234
2011-08-17,55.970001220703125
2011-08-18,53.720001220703125
2011-08-19,52.720001220703125
2011-08-22,52.599998474121094
2011-08-23,54.77000045776367
2011-08-24,54.189998626708984
2011-08-25,52.79999923706055
2011-08-26,53.63999938964844
2011-08-29,55.369998931884766
2011-08-30,55.27000045776367
2011-08-31,56.15999984741211
2011-09-01,55.75
2011-09-02,54.709999084472656
2011-09-06,54.810001373291016
2011-09-07,56.13999938964844
2011-09-08,54.93000030517578
2011-09-09,53.40999984741211
2011-09-12,53.130001068115234
2011-09-13,53.029998779296875
2011-09-14,52.7599983215332
2011-09-15,53.220001220703125
2011-09-16,53.70000076293945
2011-09-19,52.06999969482422
2011-09-20,51.790000915527344
2011-09-21,50.13999938964844
2011-09-22,46.869998931884766
2011-09-23,47.970001220703125
2011-09-26,48.04999923706055
2011-09-27,49.560001373291016
2011-09-28,48.18000030517578
2011-09-29,48.81999969482422
2011-09-30,46.63999938964844
2011-10-03,45.36000061035156
2011-10-04,46.20000076293945
2011-10-05,47.02000045776367
2011-10-06,48.220001220703125
2011-10-07,47.88999938964844
2011-10-10,50.09000015258789
2011-10-11,50.209999084472656
2011-10-12,51.65999984741211
2011-10-13,51.22999954223633
2011-10-14,52.150001525878906
2011-10-17,50.540000915527344
2011-10-18,51.47999954223633
2011-10-19,50.939998626708984
2011-10-20,50.02000045776367
2011-10-21,51.25
2011-10-24,52.959999084472656
2011-10-25,52.209999084472656
2011-10-26,52.900001525878906
2011-10-27,56.22999954223633
2011-10-28,55.63999938964844
2011-10-31,53.560001373291016
2011-11-01,52.79999923706055
2011-11-02,54.33000183105469
2011-11-03,54.7400016784668
2011-11-04,54.349998474121094
2011-11-07,54.75
2011-11-08,55.0
2011-11-09,52.11000061035156
2011-11-10,52.470001220703125
2011-11-11,53.380001068115234
2011-11-14,52.95000076293945
2011-11-15,53.27000045776367
2011-11-16,51.68000030517578
2011-11-17,50.65999984741211
2011-11-18,50.84000015258789
2011-11-21,49.0099983215332
2011-11-22,49.470001220703125
2011-11-23,48.13999938964844
2011-11-25,48.06999969482422
2011-11-28,49.939998626708984
2011-11-29,49.970001220703125
2011-11-30,52.470001220703125
2011-12-01,52.4900016784668
2011-12-02,52.380001068115234
2011-12-05,52.810001373291016
2011-12-06,52.290000915527344
2011-12-07,52.369998931884766
2011-12-08,50.83000183105469
2011-12-09,51.68000030517578
2011-12-12,50.0
2011-12-13,49.7400016784668
2011-12-14,49.15999984741211
2011-12-15,49.20000076293945
2011-12-16,49.790000915527344
2011-12-19,48.45000076293945
2011-12-20,49.689998626708984
2011-12-21,50.0099983215332
2011-12-22,50.349998474121094
2011-12-23,50.540000915527344
2011-12-27,50.0
2011-12-28,49.34000015258789
2011-12-29,50.029998779296875
2011-12-30,49.900001525878906
2012-01-03,51.2400016784668
2012-01-04,50.869998931884766
2012-01-05,50.869998931884766
2012-01-06,50.41999816894531
2012-01-09,50.619998931884766
2012-01-10,51.880001068115234
2012-01-11,51.560001373291016
2012-01-12,52.0
2012-01-13,51.77000045776367
2012-01-17,52.619998931884766
2012-01-18,53.58000183105469
2012-01-19,54.279998779296875
2012-01-20,54.4900016784668
2012-01-23,54.84000015258789
2012-01-24,54.97999954223633
2012-01-25,55.5
2012-01-26,55.380001068115234
2012-01-27,55.650001525878906
2012-01-30,54.77000045776367
2012-01-31,55.08000183105469
2012-02-01,56.02000045776367
2012-02-02,56.380001068115234
2012-02-03,57.290000915527344
2012-02-06,56.599998474121094
2012-02-07,56.540000915527344
2012-02-08,57.279998779296875
2012-02-09,57.369998931884766
2012-02-10,56.279998779296875
2012-02-13,56.790000915527344
2012-02-14,56.77000045776367
2012-02-15,57.310001373291016
2012-02-16,57.630001068115234
2012-02-17,57.810001373291016
2012-02-21,57.66999816894531
2012-02-22,57.779998779296875
2012-02-23,57.4900016784668
2012-02-24,57.75
2012-02-27,57.0
2012-02-28,57.75
2012-02-29,58.130001068115234
2012-03-01,58.439998626708984
2012-03-02,58.20000076293945
2012-03-05,57.2400016784668
2012-03-06,55.52000045776367
2012-03-07,56.16999816894531
2012-03-08,57.25
2012-03-09,57.45000076293945
2012-03-12,56.900001525878906
2012-03-13,58.349998474121094
2012-03-14,57.5099983215332
2012-03-15,57.81999969482422
2012-03-16,57.880001068115234
2012-03-19,57.630001068115234
2012-03-20,56.70000076293945
2012-03-21,56.83000183105469
2012-03-22,56.220001220703125
2012-03-23,56.540000915527344
2012-03-26,57.029998779296875
2012-03-27,56.90999984741211
2012-03-28,56.36000061035156
2012-03-29,55.900001525878906
2012-03-30,56.439998626708984
2012-04-02,57.06999969482422
2012-04-03,57.0099983215332
2012-04-04,56.0
2012-04-05,56.45000076293945
2012-04-09,55.65999984741211
2012-04-10,54.689998626708984
2012-04-11,55.349998474121094
2012-04-12,56.70000076293945
2012-04-13,55.79999923706055
2012-04-16,55.720001220703125
2012-04-17,56.29999923706055
2012-04-18,56.099998474121094
2012-04-19,55.90999984741211
2012-04-20,56.04999923706055
2012-04-23,55.18000030517578
2012-04-24,55.38999938964844
2012-04-25,55.91999816894531
2012-04-26,56.2400016784668
2012-04-27,56.209999084472656
2012-04-30,56.20000076293945
2012-05-01,56.540000915527344
2012-05-02,56.720001220703125
2012-05-03,56.400001525878906
2012-05-04,55.540000915527344
2012-05-07,55.54999923706055
2012-05-08,54.83000183105469
2012-05-09,54.13999938964844
2012-05-10,54.189998626708984
2012-05-11,53.529998779296875
2012-05-14,52.61000061035156
2012-05-15,52.400001525878906
2012-05-16,51.279998779296875
2012-05-17,50.7400016784668
2012-05-18,50.310001373291016
