,CSB
2017-02-17,40.869998931884766
2017-02-21,41.06999969482422
2017-02-22,41.11399841308594
2017-02-23,40.95000076293945
2017-02-24,40.970001220703125
2017-02-27,41.119998931884766
2017-02-28,40.72999954223633
2017-03-01,41.30799865722656
2017-03-02,41.0
2017-03-03,40.68000030517578
2017-03-06,40.43000030517578
2017-03-07,40.09000015258789
2017-03-08,39.84000015258789
2017-03-09,39.54999923706055
2017-03-10,39.77000045776367
2017-03-13,39.86000061035156
2017-03-14,39.77000045776367
2017-03-15,40.34000015258789
2017-03-16,40.279998779296875
2017-03-17,40.45000076293945
2017-03-20,40.099998474121094
2017-03-21,39.400001525878906
2017-03-22,39.349998474121094
2017-03-23,39.630001068115234
2017-03-24,39.41999816894531
2017-03-27,39.599998474121094
2017-03-28,39.86000061035156
2017-03-29,40.005001068115234
2017-03-30,40.3120002746582
2017-03-31,40.59000015258789
2017-04-03,39.939998626708984
2017-04-04,39.86000061035156
2017-04-05,39.64500045776367
2017-04-06,39.689998626708984
2017-04-07,39.91999816894531
2017-04-10,40.029998779296875
2017-04-11,40.04999923706055
2017-04-12,39.970001220703125
2017-04-13,39.650001525878906
2017-04-17,39.79999923706055
2017-04-18,39.970001220703125
2017-04-19,40.099998474121094
2017-04-20,40.630001068115234
2017-04-21,40.61000061035156
2017-04-24,41.08000183105469
2017-04-25,41.27299880981445
2017-04-26,41.69900131225586
2017-04-27,41.404998779296875
2017-04-28,40.95000076293945
2017-05-01,40.87300109863281
2017-05-02,40.75
2017-05-03,40.650001525878906
2017-05-04,40.45000076293945
2017-05-05,40.650001525878906
2017-05-08,40.720001220703125
2017-05-09,40.689998626708984
2017-05-10,40.7599983215332
2017-05-11,40.369998931884766
2017-05-12,40.000999450683594
2017-05-15,40.20000076293945
2017-05-16,40.0099983215332
2017-05-17,39.22999954223633
2017-05-18,39.209999084472656
2017-05-19,39.349998474121094
2017-05-22,39.630001068115234
2017-05-23,39.71200180053711
2017-05-24,39.60599899291992
2017-05-25,39.79499816894531
2017-05-26,39.720001220703125
2017-05-30,39.527000427246094
2017-05-31,39.388999938964844
2017-06-01,40.150001525878906
2017-06-02,40.5099983215332
2017-06-05,40.06999969482422
2017-06-06,39.900001525878906
2017-06-07,40.0
2017-06-08,40.470001220703125
2017-06-09,40.80699920654297
2017-06-12,40.92599868774414
2017-06-13,40.81999969482422
2017-06-14,40.78799819946289
2017-06-15,40.689998626708984
2017-06-16,40.474998474121094
2017-06-19,40.59000015258789
2017-06-20,40.30500030517578
2017-06-21,39.97999954223633
2017-06-22,40.099998474121094
2017-06-23,40.130001068115234
2017-06-26,40.279998779296875
2017-06-27,40.33000183105469
2017-06-28,40.59700012207031
2017-06-29,40.459999084472656
2017-06-30,40.52199935913086
2017-07-03,40.69900131225586
2017-07-05,40.36000061035156
2017-07-06,40.09000015258789
2017-07-07,40.369998931884766
2017-07-10,40.11000061035156
2017-07-11,40.1349983215332
2017-07-12,40.279998779296875
2017-07-13,40.19300079345703
2017-07-14,40.19300079345703
2017-07-17,40.40999984741211
2017-07-18,40.36000061035156
2017-07-19,40.61000061035156
2017-07-20,40.939998626708984
2017-07-21,40.779998779296875
2017-07-24,40.70000076293945
2017-07-25,41.130001068115234
2017-07-26,40.79999923706055
2017-07-27,40.61000061035156
2017-07-28,40.380001068115234
2017-07-31,40.60900115966797
2017-08-01,40.77000045776367
2017-08-02,40.400001525878906
2017-08-03,40.2599983215332
2017-08-04,40.59000015258789
2017-08-07,40.52000045776367
2017-08-08,40.5
2017-08-09,40.32500076293945
2017-08-10,39.84000015258789
2017-08-11,39.790000915527344
2017-08-14,40.13999938964844
2017-08-15,39.874000549316406
2017-08-16,39.904998779296875
2017-08-17,39.459999084472656
2017-08-18,39.24800109863281
2017-08-21,39.279998779296875
2017-08-22,39.56100082397461
2017-08-23,39.52299880981445
2017-08-24,39.54999923706055
2017-08-25,39.67599868774414
2017-08-28,39.650001525878906
2017-08-29,39.60599899291992
2017-08-30,39.736000061035156
2017-08-31,40.0
2017-09-01,40.189998626708984
2017-09-05,39.715999603271484
2017-09-06,39.790000915527344
2017-09-07,39.45000076293945
2017-09-08,39.68000030517578
2017-09-11,40.08000183105469
2017-09-12,40.2599983215332
2017-09-13,40.340999603271484
2017-09-14,40.29999923706055
2017-09-15,40.529998779296875
2017-09-18,40.779998779296875
2017-09-19,40.79999923706055
2017-09-20,40.9900016784668
2017-09-21,40.9630012512207
2017-09-22,41.189998626708984
2017-09-25,41.375
2017-09-26,41.75
2017-09-27,42.38800048828125
2017-09-28,42.51499938964844
2017-09-29,42.470001220703125
2017-10-02,42.900001525878906
2017-10-03,43.0099983215332
2017-10-04,42.84600067138672
2017-10-05,43.060001373291016
2017-10-06,42.8849983215332
2017-10-09,42.66999816894531
2017-10-10,42.95000076293945
2017-10-11,42.94300079345703
2017-10-12,42.97999954223633
2017-10-13,42.869998931884766
2017-10-16,42.94900131225586
2017-10-17,42.90999984741211
2017-10-18,43.11800003051758
2017-10-19,43.0
2017-10-20,43.32899856567383
2017-10-23,43.0099983215332
2017-10-24,42.959999084472656
2017-10-25,42.83000183105469
2017-10-26,43.01900100708008
2017-10-27,43.099998474121094
2017-10-30,42.45000076293945
2017-10-31,42.70000076293945
2017-11-01,42.470001220703125
2017-11-02,42.7239990234375
2017-11-03,42.52399826049805
2017-11-06,42.43899917602539
2017-11-07,42.025001525878906
2017-11-08,42.08000183105469
2017-11-09,42.02000045776367
2017-11-10,42.058998107910156
2017-11-13,41.880001068115234
2017-11-14,41.91999816894531
2017-11-15,41.814998626708984
2017-11-16,42.619998931884766
2017-11-17,42.810001373291016
2017-11-20,42.95000076293945
2017-11-21,43.257999420166016
2017-11-22,43.47999954223633
2017-11-24,43.47999954223633
2017-11-27,43.310001373291016
2017-11-28,43.7400016784668
2017-11-29,44.97800064086914
2017-11-30,44.82899856567383
2017-12-01,44.220001220703125
2017-12-04,45.209999084472656
2017-12-05,44.65999984741211
2017-12-06,44.42399978637695
2017-12-07,44.61000061035156
2017-12-08,44.5
2017-12-11,44.49599838256836
2017-12-12,44.349998474121094
2017-12-13,44.474998474121094
2017-12-14,44.380001068115234
2017-12-15,44.7599983215332
2017-12-18,44.95000076293945
2017-12-19,44.86000061035156
2017-12-20,44.939998626708984
2017-12-21,44.939998626708984
2017-12-22,44.619998931884766
2017-12-26,44.75
2017-12-27,44.790000915527344
2017-12-28,44.79499816894531
2017-12-29,44.61000061035156
2018-01-02,44.7400016784668
2018-01-03,44.53099822998047
2018-01-04,44.665000915527344
2018-01-05,44.56999969482422
2018-01-08,44.66999816894531
2018-01-09,44.43899917602539
2018-01-10,44.48500061035156
2018-01-11,45.150001525878906
2018-01-12,45.220001220703125
2018-01-16,44.86000061035156
2018-01-17,45.15999984741211
2018-01-18,44.7400016784668
2018-01-19,45.32699966430664
2018-01-22,45.34000015258789
2018-01-23,45.400001525878906
2018-01-24,45.150001525878906
2018-01-25,45.112998962402344
2018-01-26,45.15999984741211
2018-01-29,45.03499984741211
2018-01-30,44.72999954223633
2018-01-31,44.439998626708984
2018-02-01,44.2400016784668
2018-02-02,43.439998626708984
2018-02-05,42.08000183105469
2018-02-06,42.32699966430664
2018-02-07,42.361000061035156
2018-02-08,41.790000915527344
2018-02-09,41.97999954223633
2018-02-12,42.20000076293945
2018-02-13,42.14400100708008
2018-02-14,42.698001861572266
2018-02-15,42.74100112915039
2018-02-16,43.2400016784668
2018-02-20,42.849998474121094
2018-02-21,43.209999084472656
2018-02-22,42.9900016784668
2018-02-23,43.48500061035156
2018-02-26,43.83000183105469
2018-02-27,43.15399932861328
2018-02-28,42.42499923706055
2018-03-01,42.18000030517578
2018-03-02,42.50199890136719
2018-03-05,43.189998626708984
2018-03-06,43.41999816894531
2018-03-07,43.68000030517578
2018-03-08,43.380001068115234
2018-03-09,44.077999114990234
2018-03-12,44.040000915527344
2018-03-13,44.04999923706055
2018-03-14,43.720001220703125
2018-03-15,43.560001373291016
2018-03-16,43.79100036621094
2018-03-19,43.5989990234375
2018-03-20,43.51499938964844
2018-03-21,43.83000183105469
2018-03-22,42.888999938964844
2018-03-23,42.06700134277344
2018-03-26,42.393001556396484
2018-03-27,42.279998779296875
2018-03-28,42.42300033569336
2018-03-29,42.65999984741211
2018-04-02,41.900001525878906
2018-04-03,42.369998931884766
2018-04-04,42.79999923706055
2018-04-05,43.27000045776367
2018-04-06,42.5099983215332
2018-04-09,42.810001373291016
2018-04-10,43.2599983215332
2018-04-11,43.143001556396484
2018-04-12,43.220001220703125
2018-04-13,43.0989990234375
2018-04-16,43.619998931884766
2018-04-17,43.82099914550781
2018-04-18,43.86000061035156
2018-04-19,43.584999084472656
2018-04-20,43.31999969482422
2018-04-23,43.61000061035156
2018-04-24,43.709999084472656
2018-04-25,43.4900016784668
2018-04-26,43.68000030517578
2018-04-27,43.59700012207031
2018-04-30,43.07099914550781
2018-05-01,43.16999816894531
2018-05-02,43.23899841308594
2018-05-03,43.07899856567383
2018-05-04,43.57600021362305
2018-05-07,43.7400016784668
2018-05-08,43.744998931884766
2018-05-09,43.90999984741211
2018-05-10,44.119998931884766
2018-05-11,44.119998931884766
2018-05-14,43.95100021362305
2018-05-15,43.97999954223633
2018-05-16,44.40599822998047
2018-05-17,44.4630012512207
2018-05-18,44.50400161743164
2018-05-21,44.79999923706055
2018-05-22,44.72999954223633
2018-05-23,44.66999816894531
2018-05-24,44.869998931884766
2018-05-25,44.939998626708984
2018-05-29,44.720001220703125
2018-05-30,45.47800064086914
2018-05-31,44.946998596191406
2018-06-01,45.0099983215332
2018-06-04,45.42900085449219
2018-06-05,45.61000061035156
2018-06-06,45.861000061035156
2018-06-07,46.0359992980957
2018-06-08,46.040000915527344
2018-06-11,45.9900016784668
2018-06-12,46.08599853515625
2018-06-13,45.849998474121094
2018-06-14,45.805999755859375
2018-06-15,46.25299835205078
2018-06-18,46.59000015258789
2018-06-19,46.84000015258789
2018-06-20,47.04100036621094
2018-06-21,46.630001068115234
2018-06-22,46.893001556396484
2018-06-25,46.540000915527344
2018-06-26,46.83000183105469
2018-06-27,46.220001220703125
2018-06-28,46.138999938964844
2018-06-29,46.02000045776367
2018-07-02,46.349998474121094
2018-07-03,46.59299850463867
2018-07-05,46.96699905395508
2018-07-06,47.279998779296875
2018-07-09,47.2400016784668
2018-07-10,46.99599838256836
2018-07-11,46.99599838256836
2018-07-12,46.779998779296875
2018-07-13,46.86000061035156
2018-07-16,46.56999969482422
2018-07-17,46.47700119018555
2018-07-18,46.619998931884766
2018-07-19,47.04999923706055
2018-07-20,47.09000015258789
2018-07-23,47.060001373291016
2018-07-24,46.95000076293945
2018-07-25,46.79999923706055
2018-07-26,47.060001373291016
2018-07-27,46.60300064086914
2018-07-30,46.56100082397461
2018-07-31,47.060001373291016
2018-08-01,46.68000030517578
2018-08-02,47.11000061035156
2018-08-03,47.279998779296875
2018-08-06,47.395999908447266
2018-08-07,47.43000030517578
2018-08-08,47.54999923706055
2018-08-09,47.61000061035156
2018-08-10,47.5
2018-08-13,47.347999572753906
2018-08-14,47.922000885009766
2018-08-15,47.47700119018555
2018-08-16,47.81999969482422
2018-08-17,47.9900016784668
2018-08-20,48.13999938964844
2018-08-21,48.66999816894531
2018-08-22,48.46099853515625
2018-08-23,48.375999450683594
2018-08-24,48.45000076293945
2018-08-27,48.40999984741211
2018-08-28,48.099998474121094
2018-08-29,48.21500015258789
2018-08-30,48.17499923706055
2018-08-31,48.380001068115234
2018-09-04,48.20000076293945
2018-09-05,48.45000076293945
2018-09-06,48.44499969482422
2018-09-07,48.36000061035156
2018-09-10,48.38999938964844
2018-09-11,48.17100143432617
2018-09-12,48.11000061035156
2018-09-13,48.13199996948242
2018-09-14,48.61600112915039
2018-09-17,48.185001373291016
2018-09-18,48.09000015258789
2018-09-19,47.685001373291016
2018-09-20,48.05500030517578
2018-09-21,48.05500030517578
2018-09-24,47.599998474121094
2018-09-25,47.709999084472656
2018-09-26,47.459999084472656
2018-09-27,47.08599853515625
2018-09-28,47.16999816894531
2018-10-01,46.54999923706055
2018-10-02,46.31800079345703
2018-10-03,46.63999938964844
2018-10-04,46.30400085449219
2018-10-05,46.11000061035156
2018-10-08,46.43199920654297
2018-10-09,46.31999969482422
2018-10-10,45.900001525878906
2018-10-11,44.34199905395508
2018-10-12,43.553001403808594
2018-10-15,44.43000030517578
2018-10-16,45.040000915527344
2018-10-17,44.77000045776367
2018-10-18,44.07500076293945
2018-10-19,43.762001037597656
2018-10-22,44.27000045776367
2018-10-23,43.90999984741211
2018-10-24,42.939998626708984
2018-10-25,43.27000045776367
2018-10-26,42.95500183105469
2018-10-29,42.9630012512207
2018-10-30,43.79800033569336
2018-10-31,43.75
2018-11-01,44.130001068115234
2018-11-02,44.29999923706055
2018-11-05,44.51499938964844
2018-11-06,44.95000076293945
2018-11-07,45.505001068115234
2018-11-08,45.459999084472656
2018-11-09,45.04999923706055
2018-11-12,44.61399841308594
2018-11-13,44.68000030517578
2018-11-14,44.369998931884766
2018-11-15,44.75
2018-11-16,44.900001525878906
2018-11-19,44.542999267578125
2018-11-20,43.823001861572266
2018-11-21,44.220001220703125
2018-11-23,44.459999084472656
2018-11-26,44.400001525878906
2018-11-27,44.07600021362305
2018-11-28,44.7400016784668
2018-11-29,44.75299835205078
2018-11-30,44.888999938964844
2018-12-03,44.970001220703125
2018-12-04,43.13999938964844
2018-12-06,43.05699920654297
2018-12-07,42.689998626708984
2018-12-10,42.599998474121094
2018-12-11,42.64799880981445
2018-12-12,42.94499969482422
2018-12-13,42.45899963378906
2018-12-14,41.71500015258789
2018-12-17,41.290000915527344
2018-12-18,41.18000030517578
2018-12-19,41.2869987487793
2018-12-20,39.9900016784668
2018-12-21,39.43000030517578
2018-12-24,38.779998779296875
2018-12-26,39.5
2018-12-27,39.3489990234375
2018-12-28,40.220001220703125
2018-12-31,40.150001525878906
2019-01-02,40.349998474121094
2019-01-03,39.970001220703125
2019-01-04,41.189998626708984
2019-01-07,41.380001068115234
2019-01-08,41.9900016784668
2019-01-09,42.19599914550781
2019-01-10,42.4109992980957
2019-01-11,42.41899871826172
2019-01-14,42.20000076293945
2019-01-15,42.20000076293945
2019-01-16,42.650001525878906
2019-01-17,43.14099884033203
2019-01-18,43.459999084472656
2019-01-22,42.95000076293945
2019-01-23,42.869998931884766
2019-01-24,42.95500183105469
2019-01-25,43.18000030517578
2019-01-28,43.04999923706055
2019-01-29,42.93000030517578
2019-01-30,42.89899826049805
2019-01-31,43.50899887084961
2019-02-01,43.12099838256836
2019-02-04,43.59000015258789
2019-02-05,43.861000061035156
2019-02-06,43.75400161743164
2019-02-07,43.65299987792969
2019-02-08,43.69499969482422
2019-02-11,43.959999084472656
2019-02-12,44.470001220703125
2019-02-13,44.459999084472656
2019-02-14,44.54999923706055
2019-02-15,44.95000076293945
2019-02-19,45.290000915527344
2019-02-20,45.470001220703125
2019-02-21,45.20899963378906
2019-02-22,45.52899932861328
2019-02-25,45.470001220703125
2019-02-26,45.09000015258789
2019-02-27,45.18000030517578
2019-02-28,45.189998626708984
2019-03-01,45.33100128173828
2019-03-04,45.194000244140625
2019-03-05,45.117000579833984
2019-03-06,44.349998474121094
2019-03-07,43.86000061035156
2019-03-08,43.869998931884766
2019-03-11,44.41999816894531
2019-03-12,44.34400177001953
2019-03-13,44.459999084472656
2019-03-14,44.08000183105469
2019-03-15,44.09000015258789
2019-03-18,44.4010009765625
2019-03-19,44.0
2019-03-20,43.36000061035156
2019-03-21,43.93000030517578
2019-03-22,42.680999755859375
2019-03-25,42.83000183105469
2019-03-26,43.349998474121094
2019-03-27,43.689998626708984
2019-03-28,43.78200149536133
2019-03-29,43.849998474121094
2019-04-01,44.470001220703125
2019-04-02,43.970001220703125
2019-04-03,44.130001068115234
2019-04-04,44.40299987792969
2019-04-05,44.84000015258789
2019-04-08,44.84600067138672
2019-04-09,44.2400016784668
2019-04-10,44.90999984741211
2019-04-11,44.95199966430664
2019-04-12,45.27000045776367
2019-04-15,45.119998931884766
2019-04-16,45.220001220703125
2019-04-17,45.236000061035156
2019-04-18,44.97999954223633
2019-04-22,44.52000045776367
2019-04-23,45.20000076293945
