,AROW
1981-01-27,1.1935410499572754
1981-01-28,1.1935410499572754
1981-01-29,1.1935410499572754
1981-01-30,1.1935410499572754
1981-02-02,1.1935410499572754
1981-02-03,1.1935410499572754
1981-02-04,1.1935410499572754
1981-02-05,1.1935410499572754
1981-02-06,1.1935410499572754
1981-02-09,1.1935410499572754
1981-02-10,1.1935410499572754
1981-02-11,1.1935410499572754
1981-02-12,1.1935410499572754
1981-02-13,1.1935410499572754
1981-02-17,1.1935410499572754
1981-02-18,1.1935410499572754
1981-02-19,1.1935410499572754
1981-02-20,1.1935410499572754
1981-02-23,1.1935410499572754
1981-02-24,1.1935410499572754
1981-02-25,1.1935410499572754
1981-02-26,1.1935410499572754
1981-02-27,1.1935410499572754
1981-03-02,1.1935410499572754
1981-03-03,1.1935410499572754
1981-03-04,1.1935410499572754
1981-03-05,1.1935410499572754
1981-03-06,1.209246039390564
1981-03-09,1.209246039390564
1981-03-10,1.209246039390564
1981-03-11,1.209246039390564
1981-03-12,1.2249499559402466
1981-03-13,1.2249499559402466
1981-03-16,1.2249499559402466
1981-03-17,1.2249499559402466
1981-03-18,1.2249499559402466
1981-03-19,1.2249499559402466
1981-03-20,1.2249499559402466
1981-03-23,1.2249499559402466
1981-03-24,1.2249499559402466
1981-03-25,1.2249499559402466
1981-03-26,1.2249499559402466
1981-03-27,1.2249499559402466
1981-03-30,1.2249499559402466
1981-03-31,1.2249499559402466
1981-04-01,1.2249499559402466
1981-04-02,1.2563589811325073
1981-04-03,1.2563589811325073
1981-04-06,1.2563589811325073
1981-04-07,1.2563589811325073
1981-04-08,1.2563589811325073
1981-04-09,1.2563589811325073
1981-04-10,1.2563589811325073
1981-04-13,1.2563589811325073
1981-04-14,1.2563589811325073
1981-04-15,1.2563589811325073
1981-04-16,1.2563589811325073
1981-04-20,1.2406549453735352
1981-04-21,1.2406549453735352
1981-04-22,1.2406549453735352
1981-04-23,1.2406549453735352
1981-04-24,1.2406549453735352
1981-04-27,1.2406549453735352
1981-04-28,1.2406549453735352
1981-04-29,1.2406549453735352
1981-04-30,1.2406549453735352
1981-05-01,1.2406549453735352
1981-05-04,1.2406549453735352
1981-05-05,1.2406549453735352
1981-05-06,1.2406549453735352
1981-05-07,1.2406549453735352
1981-05-08,1.2406549453735352
1981-05-11,1.2563589811325073
1981-05-12,1.2563589811325073
1981-05-13,1.2563589811325073
1981-05-14,1.2249499559402466
1981-05-15,1.2249499559402466
1981-05-18,1.2249499559402466
1981-05-19,1.2249499559402466
1981-05-20,1.2249499559402466
1981-05-21,1.2249499559402466
1981-05-22,1.2249499559402466
1981-05-26,1.2249499559402466
1981-05-27,1.2249499559402466
1981-05-28,1.2249499559402466
1981-05-29,1.1935410499572754
1981-06-01,1.1935410499572754
1981-06-02,1.1935410499572754
1981-06-03,1.1935410499572754
1981-06-04,1.1935410499572754
1981-06-05,1.1935410499572754
1981-06-08,1.1935410499572754
1981-06-09,1.1935410499572754
1981-06-10,1.1935410499572754
1981-06-11,1.1935410499572754
1981-06-12,1.1935410499572754
1981-06-15,1.1935410499572754
1981-06-16,1.1935410499572754
1981-06-17,1.1935410499572754
1981-06-18,1.1935410499572754
1981-06-19,1.1935410499572754
1981-06-22,1.1935410499572754
1981-06-23,1.1935410499572754
1981-06-24,1.1935410499572754
1981-06-25,1.1935410499572754
1981-06-26,1.1935410499572754
1981-06-29,1.1935410499572754
1981-06-30,1.1935410499572754
1981-07-01,1.1935410499572754
1981-07-02,1.1935410499572754
1981-07-06,1.1935410499572754
1981-07-07,1.1935410499572754
1981-07-08,1.1935410499572754
1981-07-09,1.1935410499572754
1981-07-10,1.1935410499572754
1981-07-13,1.1935410499572754
1981-07-14,1.1935410499572754
1981-07-15,1.1935410499572754
1981-07-16,1.1935410499572754
1981-07-17,1.1935410499572754
1981-07-20,1.1935410499572754
1981-07-21,1.1935410499572754
1981-07-22,1.1935410499572754
1981-07-23,1.1935410499572754
1981-07-24,1.1935410499572754
1981-07-27,1.1935410499572754
1981-07-28,1.1935410499572754
1981-07-29,1.1935410499572754
1981-07-30,1.1935410499572754
1981-07-31,1.1935410499572754
1981-08-03,1.1935410499572754
1981-08-04,1.1935410499572754
1981-08-05,1.1935410499572754
1981-08-06,1.1935410499572754
1981-08-07,1.1935410499572754
1981-08-10,1.1935410499572754
1981-08-11,1.1935410499572754
1981-08-12,1.1935410499572754
1981-08-13,1.1935410499572754
1981-08-14,1.1935410499572754
1981-08-17,1.1935410499572754
1981-08-18,1.1935410499572754
1981-08-19,1.1935410499572754
1981-08-20,1.1935410499572754
1981-08-21,1.1935410499572754
1981-08-24,1.1935410499572754
1981-08-25,1.1935410499572754
1981-08-26,1.1935410499572754
1981-08-27,1.1935410499572754
1981-08-28,1.1935410499572754
1981-08-31,1.1935410499572754
1981-09-01,1.1935410499572754
1981-09-02,1.1935410499572754
1981-09-03,1.1935410499572754
1981-09-04,1.1935410499572754
1981-09-08,1.1935410499572754
1981-09-09,1.1935410499572754
1981-09-10,1.1935410499572754
1981-09-11,1.1935410499572754
1981-09-14,1.1935410499572754
1981-09-15,1.1935410499572754
1981-09-16,1.1935410499572754
1981-09-17,1.1935410499572754
1981-09-18,1.1935410499572754
1981-09-21,1.1935410499572754
1981-09-22,1.1935410499572754
1981-09-23,1.1935410499572754
1981-09-24,1.1935410499572754
1981-09-25,1.1935410499572754
1981-09-28,1.1935410499572754
1981-09-29,1.1935410499572754
1981-09-30,1.1935410499572754
1981-10-01,1.1935410499572754
1981-10-02,1.1935410499572754
1981-10-05,1.1935410499572754
1981-10-06,1.1935410499572754
1981-10-07,1.1935410499572754
1981-10-08,1.1935410499572754
1981-10-09,1.1935410499572754
1981-10-12,1.1935410499572754
1981-10-13,1.1935410499572754
1981-10-14,1.1935410499572754
1981-10-15,1.1935410499572754
1981-10-16,1.1935410499572754
1981-10-19,1.1935410499572754
1981-10-20,1.1935410499572754
1981-10-21,1.1935410499572754
1981-10-22,1.1935410499572754
1981-10-23,1.1935410499572754
1981-10-26,1.1935410499572754
1981-10-27,1.1935410499572754
1981-10-28,1.1935410499572754
1981-10-29,1.1935410499572754
1981-10-30,1.1935410499572754
1981-11-02,1.1935410499572754
1981-11-03,1.1935410499572754
1981-11-04,1.1935410499572754
1981-11-05,1.1935410499572754
1981-11-06,1.1935410499572754
1981-11-09,1.1935410499572754
1981-11-10,1.1935410499572754
1981-11-11,1.1935410499572754
1981-11-12,1.1935410499572754
1981-11-13,1.1935410499572754
1981-11-16,1.1935410499572754
1981-11-17,1.1935410499572754
1981-11-18,1.1935410499572754
1981-11-19,1.1935410499572754
1981-11-20,1.1935410499572754
1981-11-23,1.1935410499572754
1981-11-24,1.1935410499572754
1981-11-25,1.1935410499572754
1981-11-27,1.1935410499572754
1981-11-30,1.1935410499572754
1981-12-01,1.1935410499572754
1981-12-02,1.1935410499572754
1981-12-03,1.1935410499572754
1981-12-04,1.1935410499572754
1981-12-07,1.1935410499572754
1981-12-08,1.1935410499572754
1981-12-09,1.1935410499572754
1981-12-10,1.1935410499572754
1981-12-11,1.1935410499572754
1981-12-14,1.1935410499572754
1981-12-15,1.1935410499572754
1981-12-16,1.1935410499572754
1981-12-17,1.1935410499572754
1981-12-18,1.1935410499572754
1981-12-21,1.1935410499572754
1981-12-22,1.1935410499572754
1981-12-23,1.1935410499572754
1981-12-24,1.1935410499572754
1981-12-28,1.1935410499572754
1981-12-29,1.1935410499572754
1981-12-30,1.1935410499572754
1981-12-31,1.1935410499572754
1982-01-04,1.1935410499572754
1982-01-05,1.1935410499572754
1982-01-06,1.1935410499572754
1982-01-07,1.1935410499572754
1982-01-08,1.1935410499572754
1982-01-11,1.1935410499572754
1982-01-12,1.1935410499572754
1982-01-13,1.1935410499572754
1982-01-14,1.1935410499572754
1982-01-15,1.1935410499572754
1982-01-18,1.1935410499572754
1982-01-19,1.1935410499572754
1982-01-20,1.1935410499572754
1982-01-21,1.1935410499572754
1982-01-22,1.1935410499572754
1982-01-25,1.1935410499572754
1982-01-26,1.1935410499572754
1982-01-27,1.1935410499572754
1982-01-28,1.1935410499572754
1982-01-29,1.1935410499572754
1982-02-01,1.1935410499572754
1982-02-02,1.1935410499572754
1982-02-03,1.1935410499572754
1982-02-04,1.1935410499572754
1982-02-05,1.1935410499572754
1982-02-08,1.1935410499572754
1982-02-09,1.1621320247650146
1982-02-10,1.1621320247650146
1982-02-11,1.1621320247650146
1982-02-12,1.1621320247650146
1982-02-16,1.130722999572754
1982-02-17,1.130722999572754
1982-02-18,1.130722999572754
1982-02-19,1.130722999572754
1982-02-22,1.130722999572754
1982-02-23,1.1621320247650146
1982-02-24,1.1621320247650146
1982-02-25,1.1621320247650146
1982-02-26,1.1621320247650146
1982-03-01,1.1621320247650146
1982-03-02,1.1621320247650146
1982-03-03,1.1621320247650146
1982-03-04,1.1621320247650146
1982-03-05,1.1621320247650146
1982-03-08,1.1621320247650146
1982-03-09,1.1935410499572754
1982-03-10,1.2249499559402466
1982-03-11,1.2249499559402466
1982-03-12,1.1935410499572754
1982-03-15,1.1935410499572754
1982-03-16,1.2563589811325073
1982-03-17,1.287768006324768
1982-03-18,1.287768006324768
1982-03-19,1.287768006324768
1982-03-22,1.287768006324768
1982-03-23,1.287768006324768
1982-03-24,1.287768006324768
1982-03-25,1.287768006324768
1982-03-26,1.287768006324768
1982-03-29,1.287768006324768
1982-03-30,1.287768006324768
1982-03-31,1.287768006324768
1982-04-01,1.287768006324768
1982-04-02,1.287768006324768
1982-04-05,1.287768006324768
1982-04-06,1.287768006324768
1982-04-07,1.287768006324768
1982-04-08,1.287768006324768
1982-04-12,1.287768006324768
1982-04-13,1.287768006324768
1982-04-14,1.287768006324768
1982-04-15,1.287768006324768
1982-04-16,1.287768006324768
1982-04-19,1.287768006324768
1982-04-20,1.287768006324768
1982-04-21,1.287768006324768
1982-04-22,1.287768006324768
1982-04-23,1.287768006324768
1982-04-26,1.287768006324768
1982-04-27,1.287768006324768
1982-04-28,1.287768006324768
1982-04-29,1.287768006324768
1982-04-30,1.3191770315170288
1982-05-03,1.3191770315170288
1982-05-04,1.3505860567092896
1982-05-05,1.3505860567092896
1982-05-06,1.3505860567092896
1982-05-07,1.3819949626922607
1982-05-10,1.3819949626922607
1982-05-11,1.3819949626922607
1982-05-12,1.3819949626922607
1982-05-13,1.3819949626922607
1982-05-14,1.3819949626922607
1982-05-17,1.3819949626922607
1982-05-18,1.3819949626922607
1982-05-19,1.3819949626922607
1982-05-20,1.3819949626922607
1982-05-21,1.3819949626922607
1982-05-24,1.3819949626922607
1982-05-25,1.3819949626922607
1982-05-26,1.3819949626922607
1982-05-27,1.3819949626922607
1982-05-28,1.3819949626922607
1982-06-01,1.3819949626922607
1982-06-02,1.3819949626922607
1982-06-03,1.3819949626922607
1982-06-04,1.3819949626922607
1982-06-07,1.3819949626922607
1982-06-08,1.3819949626922607
1982-06-09,1.3819949626922607
1982-06-10,1.3819949626922607
1982-06-11,1.3819949626922607
1982-06-14,1.3819949626922607
1982-06-15,1.3819949626922607
1982-06-16,1.3819949626922607
1982-06-17,1.3819949626922607
1982-06-18,1.3819949626922607
1982-06-21,1.3819949626922607
1982-06-22,1.3819949626922607
1982-06-23,1.3819949626922607
1982-06-24,1.3819949626922607
1982-06-25,1.3819949626922607
1982-06-28,1.3819949626922607
1982-06-29,1.3819949626922607
1982-06-30,1.3819949626922607
1982-07-01,1.3819949626922607
1982-07-02,1.3819949626922607
1982-07-06,1.3819949626922607
1982-07-07,1.3819949626922607
1982-07-08,1.3819949626922607
1982-07-09,1.3819949626922607
1982-07-12,1.3819949626922607
1982-07-13,1.3819949626922607
1982-07-14,1.3819949626922607
1982-07-15,1.3819949626922607
1982-07-16,1.3819949626922607
1982-07-19,1.3819949626922607
1982-07-20,1.3819949626922607
1982-07-21,1.3819949626922607
1982-07-22,1.3819949626922607
1982-07-23,1.3819949626922607
1982-07-26,1.3819949626922607
1982-07-27,1.3819949626922607
1982-07-28,1.3819949626922607
1982-07-29,1.3819949626922607
1982-07-30,1.3819949626922607
1982-08-02,1.3819949626922607
1982-08-03,1.3819949626922607
1982-08-04,1.3819949626922607
1982-08-05,1.3819949626922607
1982-08-06,1.3819949626922607
1982-08-09,1.3819949626922607
1982-08-10,1.3819949626922607
1982-08-11,1.3819949626922607
1982-08-12,1.3819949626922607
1982-08-13,1.3819949626922607
1982-08-16,1.3819949626922607
1982-08-17,1.3819949626922607
1982-08-18,1.3819949626922607
1982-08-19,1.3819949626922607
1982-08-20,1.3819949626922607
1982-08-23,1.3819949626922607
1982-08-24,1.3819949626922607
1982-08-25,1.3819949626922607
1982-08-26,1.3819949626922607
1982-08-27,1.3819949626922607
1982-08-30,1.3819949626922607
1982-08-31,1.3819949626922607
1982-09-01,1.3819949626922607
1982-09-02,1.3819949626922607
1982-09-03,1.3819949626922607
1982-09-07,1.3819949626922607
1982-09-08,1.3819949626922607
1982-09-09,1.3819949626922607
1982-09-10,1.3819949626922607
1982-09-13,1.3819949626922607
1982-09-14,1.3819949626922607
1982-09-15,1.3819949626922607
1982-09-16,1.3819949626922607
1982-09-17,1.3819949626922607
1982-09-20,1.3819949626922607
1982-09-21,1.3819949626922607
1982-09-22,1.3819949626922607
1982-09-23,1.3819949626922607
1982-09-24,1.3819949626922607
1982-09-27,1.3819949626922607
1982-09-28,1.3819949626922607
1982-09-29,1.3819949626922607
1982-09-30,1.3819949626922607
1982-10-01,1.3819949626922607
1982-10-04,1.3819949626922607
1982-10-05,1.3819949626922607
1982-10-06,1.3819949626922607
1982-10-07,1.3819949626922607
1982-10-08,1.3819949626922607
1982-10-11,1.3819949626922607
1982-10-12,1.3819949626922607
1982-10-13,1.3819949626922607
1982-10-14,1.3819949626922607
1982-10-15,1.3819949626922607
1982-10-18,1.3819949626922607
1982-10-19,1.3819949626922607
1982-10-20,1.3819949626922607
1982-10-21,1.3819949626922607
1982-10-22,1.3819949626922607
1982-10-25,1.3819949626922607
1982-10-26,1.3819949626922607
1982-10-27,1.3819949626922607
1982-10-28,1.3819949626922607
1982-10-29,1.3819949626922607
1982-11-01,1.3819949626922607
1982-11-02,1.3819949626922607
1982-11-03,1.3819949626922607
1982-11-04,1.3819949626922607
1982-11-05,1.3819949626922607
1982-11-08,1.3819949626922607
1982-11-09,1.3819949626922607
1982-11-10,1.3819949626922607
1982-11-11,1.3819949626922607
1982-11-12,1.3819949626922607
1982-11-15,1.3819949626922607
1982-11-16,1.3819949626922607
1982-11-17,1.3819949626922607
1982-11-18,1.3819949626922607
1982-11-19,1.3819949626922607
1982-11-22,1.3819949626922607
1982-11-23,1.3819949626922607
1982-11-24,1.3819949626922607
1982-11-26,1.3819949626922607
1982-11-29,1.3819949626922607
1982-11-30,1.3819949626922607
1982-12-01,1.3819949626922607
1982-12-02,1.3819949626922607
1982-12-03,1.3819949626922607
1982-12-06,1.3819949626922607
1982-12-07,1.3819949626922607
1982-12-08,1.4134039878845215
1982-12-09,1.4134039878845215
1982-12-10,1.4134039878845215
1982-12-13,1.4134039878845215
1982-12-14,1.4134039878845215
1982-12-15,1.4134039878845215
1982-12-16,1.4134039878845215
1982-12-17,1.4134039878845215
1982-12-20,1.4134039878845215
1982-12-21,1.4134039878845215
1982-12-22,1.4134039878845215
1982-12-23,1.4448130130767822
1982-12-27,1.4448130130767822
1982-12-28,1.4448130130767822
1982-12-29,1.4448130130767822
1982-12-30,1.4448130130767822
1982-12-31,1.4448130130767822
1983-01-03,1.4448130130767822
1983-01-04,1.4448130130767822
1983-01-05,1.4448130130767822
1983-01-06,1.4448130130767822
1983-01-07,1.4448130130767822
1983-01-10,1.4448130130767822
1983-01-11,1.4448130130767822
1983-01-12,1.4448130130767822
1983-01-13,1.5076309442520142
1983-01-14,1.6332670450210571
1983-01-17,1.6018580198287964
1983-01-18,1.6018580198287964
1983-01-19,1.6018580198287964
1983-01-20,1.6018580198287964
1983-01-21,1.6018580198287964
1983-01-24,1.6018580198287964
1983-01-25,1.6018580198287964
1983-01-26,1.6018580198287964
1983-01-27,1.6018580198287964
1983-01-28,1.6018580198287964
1983-01-31,1.6018580198287964
1983-02-01,1.6018580198287964
1983-02-02,1.6018580198287964
1983-02-03,1.6018580198287964
1983-02-04,1.6018580198287964
1983-02-07,1.6018580198287964
1983-02-08,1.6018580198287964
1983-02-09,1.6018580198287964
1983-02-10,1.6018580198287964
1983-02-11,1.6018580198287964
1983-02-14,1.6018580198287964
1983-02-15,1.6018580198287964
1983-02-16,1.6018580198287964
1983-02-17,1.6018580198287964
1983-02-18,1.6018580198287964
1983-02-22,1.6018580198287964
1983-02-23,1.6018580198287964
1983-02-24,1.6018580198287964
1983-02-25,1.6018580198287964
1983-02-28,1.6018580198287964
1983-03-01,1.6018580198287964
1983-03-02,1.6018580198287964
1983-03-03,1.6018580198287964
1983-03-04,1.6018580198287964
1983-03-07,1.6646759510040283
1983-03-08,1.6646759510040283
1983-03-09,1.6646759510040283
1983-03-10,1.6646759510040283
1983-03-11,1.6646759510040283
1983-03-14,1.6646759510040283
1983-03-15,1.6646759510040283
1983-03-16,1.6646759510040283
1983-03-17,1.696084976196289
1983-03-18,1.696084976196289
1983-03-21,1.696084976196289
1983-03-22,1.696084976196289
1983-03-23,1.696084976196289
1983-03-24,1.696084976196289
1983-03-25,1.696084976196289
1983-03-28,1.696084976196289
1983-03-29,1.696084976196289
1983-03-30,1.696084976196289
1983-03-31,1.696084976196289
1983-04-04,1.7274940013885498
1983-04-05,1.7274940013885498
1983-04-06,1.7274940013885498
1983-04-07,1.7589030265808105
1983-04-08,1.7589030265808105
1983-04-11,1.7903120517730713
1983-04-12,1.7903120517730713
1983-04-13,1.7903120517730713
1983-04-14,1.7903120517730713
1983-04-15,1.7903120517730713
1983-04-18,1.7903120517730713
1983-04-19,1.7903120517730713
1983-04-20,1.7903120517730713
1983-04-21,1.7903120517730713
1983-04-22,1.7903120517730713
1983-04-25,1.7903120517730713
1983-04-26,1.7903120517730713
1983-04-27,1.806015968322754
1983-04-28,1.806015968322754
1983-04-29,1.7903120517730713
1983-05-02,1.7903120517730713
1983-05-03,1.8217209577560425
1983-05-04,1.8531299829483032
1983-05-05,1.8531299829483032
1983-05-06,1.8531299829483032
1983-05-09,1.8531299829483032
1983-05-10,1.8531299829483032
1983-05-11,1.8531299829483032
1983-05-12,1.884539008140564
1983-05-13,1.884539008140564
1983-05-16,1.884539008140564
1983-05-17,1.884539008140564
1983-05-18,1.884539008140564
1983-05-19,1.884539008140564
1983-05-20,1.884539008140564
1983-05-23,1.884539008140564
1983-05-24,1.884539008140564
1983-05-25,1.884539008140564
1983-05-26,1.884539008140564
1983-05-27,1.884539008140564
1983-05-31,1.884539008140564
1983-06-01,1.884539008140564
1983-06-02,1.884539008140564
1983-06-03,1.884539008140564
1983-06-06,1.9159480333328247
1983-06-07,1.9159480333328247
1983-06-08,1.9159480333328247
1983-06-09,1.9159480333328247
1983-06-10,1.9159480333328247
1983-06-13,1.9159480333328247
1983-06-14,1.9159480333328247
1983-06-15,1.9159480333328247
1983-06-16,1.9159480333328247
1983-06-17,1.9159480333328247
1983-06-20,1.9159480333328247
1983-06-21,1.9473559856414795
1983-06-22,1.9473559856414795
1983-06-23,1.9473559856414795
1983-06-24,1.9473559856414795
1983-06-27,1.9473559856414795
1983-06-28,1.9473559856414795
1983-06-29,1.9473559856414795
1983-06-30,1.9473559856414795
1983-07-01,1.9473559856414795
1983-07-05,1.9473559856414795
1983-07-06,1.9787650108337402
1983-07-07,1.9787650108337402
1983-07-08,1.9787650108337402
1983-07-11,1.9787650108337402
1983-07-12,1.9787650108337402
1983-07-13,2.010174036026001
1983-07-14,2.010174036026001
1983-07-15,2.010174036026001
1983-07-18,2.010174036026001
1983-07-19,2.010174036026001
1983-07-20,2.010174036026001
1983-07-21,2.010174036026001
1983-07-22,2.010174036026001
1983-07-25,2.010174036026001
1983-07-26,2.010174036026001
1983-07-27,2.010174036026001
1983-07-28,2.010174036026001
1983-07-29,2.010174036026001
1983-08-01,2.0415830612182617
1983-08-02,2.0415830612182617
1983-08-03,2.0415830612182617
1983-08-04,2.0415830612182617
1983-08-05,2.0415830612182617
1983-08-08,2.0729920864105225
1983-08-09,2.0729920864105225
1983-08-10,2.0729920864105225
1983-08-11,2.0729920864105225
1983-08-12,2.0729920864105225
1983-08-15,2.0729920864105225
1983-08-16,2.0729920864105225
1983-08-17,2.0729920864105225
1983-08-18,2.0729920864105225
1983-08-19,2.0729920864105225
1983-08-22,2.0729920864105225
1983-08-23,2.0729920864105225
1983-08-24,2.0729920864105225
1983-08-25,2.0729920864105225
1983-08-26,2.0729920864105225
1983-08-29,2.0729920864105225
1983-08-30,2.0729920864105225
1983-08-31,2.0729920864105225
1983-09-01,2.104401111602783
1983-09-02,2.104401111602783
1983-09-06,2.135809898376465
1983-09-07,2.135809898376465
1983-09-08,2.135809898376465
1983-09-09,2.135809898376465
1983-09-12,2.135809898376465
1983-09-13,2.135809898376465
1983-09-14,2.135809898376465
1983-09-15,2.135809898376465
1983-09-16,2.135809898376465
1983-09-19,2.135809898376465
1983-09-20,2.135809898376465
1983-09-21,2.135809898376465
1983-09-22,2.135809898376465
1983-09-23,2.135809898376465
1983-09-26,2.135809898376465
1983-09-27,2.135809898376465
1983-09-28,2.135809898376465
1983-09-29,2.135809898376465
1983-09-30,2.135809898376465
1983-10-03,2.135809898376465
1983-10-04,2.135809898376465
1983-10-05,2.135809898376465
1983-10-06,2.135809898376465
1983-10-07,2.135809898376465
1983-10-10,2.135809898376465
1983-10-11,2.135809898376465
1983-10-12,2.135809898376465
1983-10-13,2.135809898376465
1983-10-14,2.135809898376465
1983-10-17,2.135809898376465
1983-10-18,2.135809898376465
1983-10-19,2.135809898376465
1983-10-20,2.135809898376465
1983-10-21,2.135809898376465
1983-10-24,2.135809898376465
1983-10-25,2.1672189235687256
1983-10-26,2.1672189235687256
1983-10-27,2.1672189235687256
1983-10-28,2.1672189235687256
1983-10-31,2.1672189235687256
1983-11-01,2.1672189235687256
1983-11-02,2.1672189235687256
1983-11-03,2.1672189235687256
1983-11-04,2.1672189235687256
1983-11-07,2.1672189235687256
1983-11-08,2.1672189235687256
1983-11-09,2.1672189235687256
1983-11-10,2.1672189235687256
1983-11-11,2.1672189235687256
1983-11-14,2.1672189235687256
1983-11-15,2.1672189235687256
1983-11-16,2.1986279487609863
1983-11-17,2.1986279487609863
1983-11-18,2.1986279487609863
1983-11-21,2.1986279487609863
1983-11-22,2.1986279487609863
1983-11-23,2.1986279487609863
1983-11-25,2.1986279487609863
1983-11-28,2.1986279487609863
1983-11-29,2.1986279487609863
1983-11-30,2.1986279487609863
1983-12-01,2.1986279487609863
1983-12-02,2.1986279487609863
1983-12-05,2.1986279487609863
1983-12-06,2.1986279487609863
1983-12-07,2.1986279487609863
1983-12-08,2.1986279487609863
1983-12-09,2.1986279487609863
1983-12-12,2.1986279487609863
1983-12-13,2.1986279487609863
1983-12-14,2.0415830612182617
1983-12-15,2.0415830612182617
1983-12-16,2.0415830612182617
1983-12-19,2.0729920864105225
1983-12-20,2.0729920864105225
1983-12-21,2.0729920864105225
1983-12-22,2.0729920864105225
1983-12-23,2.0729920864105225
1983-12-27,2.135809898376465
1983-12-28,2.1986279487609863
1983-12-29,2.3242640495300293
1983-12-30,2.387082099914551
1984-01-03,2.4184908866882324
1984-01-04,2.4184908866882324
1984-01-05,2.481308937072754
1984-01-06,2.481308937072754
1984-01-09,2.481308937072754
1984-01-10,2.481308937072754
1984-01-11,2.481308937072754
1984-01-12,2.481308937072754
1984-01-13,2.481308937072754
1984-01-16,2.481308937072754
1984-01-17,2.481308937072754
1984-01-18,2.481308937072754
1984-01-19,2.481308937072754
1984-01-20,2.481308937072754
1984-01-23,2.481308937072754
1984-01-24,2.481308937072754
1984-01-25,2.5127179622650146
1984-01-26,2.5127179622650146
1984-01-27,2.5441269874572754
1984-01-30,2.5441269874572754
1984-01-31,2.5441269874572754
1984-02-01,2.5441269874572754
1984-02-02,2.5441269874572754
1984-02-03,2.5441269874572754
1984-02-06,2.575536012649536
1984-02-07,2.575536012649536
1984-02-08,2.575536012649536
1984-02-09,2.575536012649536
1984-02-10,2.575536012649536
1984-02-13,2.575536012649536
1984-02-14,2.575536012649536
1984-02-15,2.575536012649536
1984-02-16,2.575536012649536
1984-02-17,2.575536012649536
1984-02-21,2.575536012649536
1984-02-22,2.575536012649536
1984-02-23,2.575536012649536
1984-02-24,2.575536012649536
1984-02-27,2.575536012649536
1984-02-28,2.575536012649536
1984-02-29,2.575536012649536
1984-03-01,2.575536012649536
1984-03-02,2.575536012649536
1984-03-05,2.575536012649536
1984-03-06,2.575536012649536
1984-03-07,2.575536012649536
1984-03-08,2.575536012649536
1984-03-09,2.575536012649536
1984-03-12,2.575536012649536
1984-03-13,2.575536012649536
1984-03-14,2.575536012649536
1984-03-15,2.575536012649536
1984-03-16,2.575536012649536
1984-03-19,2.575536012649536
1984-03-20,2.575536012649536
