,BOMN
2017-11-30,21.81999969482422
2017-12-01,21.8700008392334
2017-12-04,22.959999084472656
2017-12-05,24.0
2017-12-06,23.25
2017-12-07,24.860000610351562
2017-12-08,25.290000915527344
2017-12-11,25.299999237060547
2017-12-12,25.149999618530273
2017-12-13,24.06999969482422
2017-12-14,24.540000915527344
2017-12-15,25.030000686645508
2017-12-18,25.110000610351562
2017-12-19,25.28499984741211
2017-12-20,25.239999771118164
2017-12-21,24.6200008392334
2017-12-22,28.329999923706055
2017-12-26,30.729999542236328
2017-12-27,33.75
2017-12-28,33.5
2017-12-29,32.38999938964844
2018-01-02,29.389999389648438
2018-01-03,27.479999542236328
2018-01-04,26.09000015258789
2018-01-05,24.31999969482422
2018-01-08,23.700000762939453
2018-01-09,24.959999084472656
2018-01-10,24.139999389648438
2018-01-11,23.719999313354492
2018-01-12,23.68000030517578
2018-01-16,22.559999465942383
2018-01-17,21.809999465942383
2018-01-18,22.40999984741211
2018-01-19,22.56999969482422
2018-01-22,21.920000076293945
2018-01-23,21.989999771118164
2018-01-24,21.510000228881836
2018-01-25,21.510000228881836
2018-01-26,20.31999969482422
2018-01-29,20.0
2018-01-30,19.979999542236328
2018-01-31,20.59000015258789
2018-02-01,21.540000915527344
2018-02-02,21.25
2018-02-05,20.030000686645508
2018-02-06,19.969999313354492
2018-02-07,20.59000015258789
2018-02-08,20.209999084472656
2018-02-09,20.3700008392334
2018-02-12,20.59000015258789
2018-02-13,22.09000015258789
2018-02-14,22.700000762939453
2018-02-15,22.770000457763672
2018-02-16,23.260000228881836
2018-02-20,22.719999313354492
2018-02-21,23.299999237060547
2018-02-22,23.290000915527344
2018-02-23,24.31999969482422
2018-02-26,25.100000381469727
2018-02-27,25.190000534057617
2018-02-28,24.979999542236328
2018-03-01,25.420000076293945
2018-03-02,25.6299991607666
2018-03-05,25.889999389648438
2018-03-06,23.350000381469727
2018-03-07,22.09000015258789
2018-03-08,21.219999313354492
2018-03-09,21.25
2018-03-12,22.559999465942383
2018-03-13,23.43000030517578
2018-03-14,23.1200008392334
2018-03-15,22.56999969482422
2018-03-16,24.329999923706055
2018-03-19,24.440000534057617
2018-03-20,24.959999084472656
2018-03-21,25.360000610351562
2018-03-22,25.739999771118164
2018-03-23,26.0
2018-03-26,22.43000030517578
2018-03-27,21.700000762939453
2018-03-28,21.940000534057617
2018-03-29,21.860000610351562
2018-04-02,22.100000381469727
2018-04-03,23.260000228881836
2018-04-04,25.799999237060547
2018-04-05,27.270000457763672
2018-04-06,22.399999618530273
2018-04-09,23.190000534057617
2018-04-10,23.229999542236328
2018-04-11,23.170000076293945
2018-04-12,22.690000534057617
2018-04-13,22.84000015258789
2018-04-16,23.350000381469727
2018-04-17,23.280000686645508
2018-04-18,22.59000015258789
2018-04-19,22.450000762939453
2018-04-20,22.700000762939453
2018-04-23,22.739999771118164
2018-04-24,22.530000686645508
2018-04-25,21.09000015258789
2018-04-26,21.0
2018-04-27,20.969999313354492
2018-04-30,21.450000762939453
2018-05-01,21.6200008392334
2018-05-02,21.979999542236328
2018-05-03,22.799999237060547
2018-05-04,21.68000030517578
2018-05-07,23.989999771118164
2018-05-08,24.739999771118164
2018-05-09,23.780000686645508
2018-05-10,25.510000228881836
2018-05-11,25.68000030517578
2018-05-14,24.969999313354492
2018-05-15,25.920000076293945
2018-05-16,26.329999923706055
2018-05-17,27.1200008392334
2018-05-18,25.260000228881836
2018-05-21,25.3799991607666
2018-05-22,25.5
2018-05-23,24.899999618530273
2018-05-24,25.34000015258789
2018-05-25,24.950000762939453
2018-05-29,24.3799991607666
2018-05-30,23.0
2018-05-31,24.0
2018-06-01,25.1299991607666
2018-06-04,24.260000228881836
2018-06-05,25.3700008392334
2018-06-06,24.299999237060547
2018-06-07,23.8799991607666
2018-06-08,24.040000915527344
2018-06-11,22.829999923706055
2018-06-12,23.209999084472656
2018-06-13,23.059999465942383
2018-06-14,22.93000030517578
2018-06-15,21.8799991607666
2018-06-18,22.059999465942383
2018-06-19,22.34000015258789
2018-06-20,22.170000076293945
2018-06-21,21.760000228881836
2018-06-22,22.219999313354492
2018-06-25,21.610000610351562
2018-06-26,21.510000228881836
2018-06-27,21.1200008392334
2018-06-28,21.489999771118164
2018-06-29,21.06999969482422
2018-07-02,21.530000686645508
2018-07-03,22.559999465942383
2018-07-05,22.440000534057617
2018-07-06,22.510000228881836
2018-07-09,22.670000076293945
2018-07-10,22.020000457763672
2018-07-11,21.709999084472656
2018-07-12,21.760000228881836
2018-07-13,21.489999771118164
2018-07-16,20.969999313354492
2018-07-17,20.940000534057617
2018-07-18,20.790000915527344
2018-07-19,20.450000762939453
2018-07-20,20.239999771118164
2018-07-23,20.270000457763672
2018-07-24,20.219999313354492
2018-07-25,20.84000015258789
2018-07-26,20.639999389648438
2018-07-27,20.020000457763672
2018-07-30,20.18000030517578
2018-07-31,19.959999084472656
2018-08-01,20.190000534057617
2018-08-02,20.420000076293945
2018-08-03,20.5
2018-08-06,21.049999237060547
2018-08-07,21.079999923706055
2018-08-08,21.459999084472656
2018-08-09,22.489999771118164
2018-08-10,21.979999542236328
2018-08-13,20.520000457763672
2018-08-14,20.670000076293945
2018-08-15,19.899999618530273
2018-08-16,20.1200008392334
2018-08-17,20.399999618530273
2018-08-20,20.149999618530273
2018-08-21,20.040000915527344
2018-08-22,20.649999618530273
2018-08-23,22.420000076293945
2018-08-24,22.520000457763672
2018-08-27,22.010000228881836
2018-08-28,22.06999969482422
2018-08-29,22.860000610351562
2018-08-30,22.899999618530273
2018-08-31,25.959999084472656
2018-09-04,25.670000076293945
2018-09-05,27.190000534057617
2018-09-06,27.329999923706055
2018-09-07,28.06999969482422
2018-09-10,29.43000030517578
2018-09-11,30.200000762939453
2018-09-12,29.600000381469727
2018-09-13,29.600000381469727
2018-09-14,30.239999771118164
2018-09-17,30.0
2018-09-18,29.950000762939453
2018-09-19,29.969999313354492
2018-09-20,30.530000686645508
2018-09-21,28.280000686645508
2018-09-24,29.110000610351562
2018-09-25,28.790000915527344
2018-09-26,29.600000381469727
2018-09-27,29.280000686645508
2018-09-28,29.899999618530273
2018-10-01,29.0
2018-10-02,29.079999923706055
2018-10-03,29.209999084472656
2018-10-04,29.299999237060547
2018-10-05,29.950000762939453
2018-10-08,29.81999969482422
2018-10-09,29.360000610351562
2018-10-10,27.950000762939453
2018-10-11,26.690000534057617
2018-10-12,26.81999969482422
2018-10-15,27.09000015258789
2018-10-16,28.690000534057617
2018-10-17,29.600000381469727
2018-10-18,28.8799991607666
2018-10-19,28.649999618530273
2018-10-22,29.40999984741211
2018-10-23,27.190000534057617
2018-10-24,25.670000076293945
2018-10-25,27.100000381469727
2018-10-26,27.399999618530273
2018-10-29,27.030000686645508
2018-10-30,27.3799991607666
2018-10-31,27.68000030517578
2018-11-01,27.649999618530273
2018-11-02,26.950000762939453
2018-11-05,26.829999923706055
2018-11-06,27.0
2018-11-07,27.0
2018-11-08,28.059999465942383
2018-11-09,27.139999389648438
2018-11-12,28.389999389648438
2018-11-13,26.950000762939453
2018-11-14,25.309999465942383
2018-11-15,27.1200008392334
2018-11-16,25.43000030517578
2018-11-19,23.59000015258789
2018-11-20,24.219999313354492
2018-11-21,25.260000228881836
2018-11-23,25.049999237060547
2018-11-26,23.93000030517578
2018-11-27,24.0
2018-11-28,25.209999084472656
2018-11-29,25.290000915527344
2018-11-30,24.56999969482422
2018-12-03,23.780000686645508
2018-12-04,24.0
2018-12-06,24.020000457763672
2018-12-07,23.75
2018-12-10,24.780000686645508
2018-12-11,24.1299991607666
2018-12-12,24.010000228881836
2018-12-13,24.1200008392334
2018-12-14,24.1299991607666
2018-12-17,23.40999984741211
2018-12-18,23.690000534057617
2018-12-19,23.34000015258789
2018-12-20,23.290000915527344
2018-12-21,21.850000381469727
2018-12-24,21.8700008392334
2018-12-26,22.850000381469727
2018-12-27,23.25
2018-12-28,23.690000534057617
2018-12-31,23.399999618530273
2019-01-02,25.649999618530273
2019-01-03,24.709999084472656
2019-01-04,24.889999389648438
2019-01-07,24.799999237060547
2019-01-08,24.809999465942383
2019-01-09,25.489999771118164
2019-01-10,24.639999389648438
2019-01-11,25.43000030517578
2019-01-14,25.0
2019-01-15,24.989999771118164
2019-01-16,24.959999084472656
2019-01-17,25.3799991607666
2019-01-18,25.0
2019-01-22,24.799999237060547
2019-01-23,24.75
2019-01-24,24.780000686645508
2019-01-25,24.979999542236328
2019-01-28,24.809999465942383
2019-01-29,24.950000762939453
2019-01-30,25.1299991607666
2019-01-31,25.290000915527344
2019-02-01,24.989999771118164
2019-02-04,25.049999237060547
2019-02-05,24.860000610351562
2019-02-06,24.860000610351562
2019-02-07,24.170000076293945
2019-02-08,23.84000015258789
2019-02-11,23.700000762939453
2019-02-12,23.90999984741211
2019-02-13,23.969999313354492
2019-02-14,23.90999984741211
2019-02-15,24.100000381469727
2019-02-19,24.959999084472656
2019-02-20,24.700000762939453
2019-02-21,24.1200008392334
2019-02-22,24.010000228881836
2019-02-25,24.760000228881836
2019-02-26,24.700000762939453
2019-02-27,24.690000534057617
2019-02-28,24.979999542236328
2019-03-01,25.170000076293945
2019-03-04,24.860000610351562
2019-03-05,24.6299991607666
2019-03-06,24.959999084472656
2019-03-07,24.829999923706055
2019-03-08,24.639999389648438
2019-03-11,24.739999771118164
2019-03-12,25.56999969482422
2019-03-13,26.0
2019-03-14,27.0
2019-03-15,27.100000381469727
2019-03-18,27.610000610351562
2019-03-19,27.06999969482422
2019-03-20,26.540000915527344
2019-03-21,25.209999084472656
2019-03-22,24.709999084472656
2019-03-25,24.860000610351562
2019-03-26,25.34000015258789
2019-03-27,24.940000534057617
2019-03-28,25.200000762939453
2019-03-29,24.940000534057617
2019-04-01,25.1299991607666
2019-04-02,25.280000686645508
2019-04-03,25.1299991607666
2019-04-04,25.059999465942383
2019-04-05,25.1299991607666
2019-04-08,24.989999771118164
2019-04-09,24.81999969482422
2019-04-10,25.0
2019-04-11,24.8700008392334
2019-04-12,24.93000030517578
2019-04-15,24.940000534057617
2019-04-16,24.920000076293945
2019-04-17,24.950000762939453
2019-04-18,25.100000381469727
2019-04-22,24.940000534057617
2019-04-23,24.59000015258789
2019-04-24,24.84000015258789
2019-04-25,25.0
2019-04-26,24.700000762939453
2019-04-29,24.329999923706055
2019-04-30,23.549999237060547
2019-05-01,24.3700008392334
2019-05-02,24.68000030517578
2019-05-03,25.790000915527344
2019-05-06,25.709999084472656
2019-05-07,26.110000610351562
2019-05-08,26.860000610351562
2019-05-09,26.739999771118164
2019-05-10,27.059999465942383
2019-05-13,25.020000457763672
2019-05-14,24.780000686645508
2019-05-15,25.0
2019-05-16,24.989999771118164
2019-05-17,25.100000381469727
2019-05-20,24.950000762939453
2019-05-21,24.899999618530273
2019-05-22,24.959999084472656
2019-05-23,24.8700008392334
2019-05-24,24.790000915527344
2019-05-28,24.799999237060547
2019-05-29,24.93000030517578
2019-05-30,24.670000076293945
2019-05-31,24.1299991607666
2019-06-03,24.510000228881836
2019-06-04,24.450000762939453
2019-06-05,24.270000457763672
2019-06-06,24.260000228881836
2019-06-07,24.219999313354492
2019-06-10,24.489999771118164
2019-06-11,24.350000381469727
2019-06-12,24.170000076293945
2019-06-13,24.170000076293945
2019-06-14,24.239999771118164
2019-06-17,24.25
2019-06-18,24.579999923706055
2019-06-19,24.31999969482422
2019-06-20,24.260000228881836
2019-06-21,23.84000015258789
2019-06-24,23.290000915527344
2019-06-25,22.40999984741211
2019-06-26,22.270000457763672
2019-06-27,22.5
2019-06-28,23.149999618530273
2019-07-01,22.739999771118164
2019-07-02,23.049999237060547
2019-07-03,23.600000381469727
2019-07-05,23.799999237060547
2019-07-08,24.25
2019-07-09,24.149999618530273
2019-07-10,23.56999969482422
2019-07-11,23.40999984741211
2019-07-12,23.739999771118164
2019-07-15,23.6299991607666
2019-07-16,23.639999389648438
2019-07-17,23.350000381469727
2019-07-18,23.100000381469727
2019-07-19,22.940000534057617
2019-07-22,22.770000457763672
2019-07-23,22.540000915527344
2019-07-24,22.59000015258789
2019-07-25,21.860000610351562
2019-07-26,21.81999969482422
2019-07-29,21.489999771118164
2019-07-30,21.709999084472656
2019-07-31,21.149999618530273
2019-08-01,21.059999465942383
2019-08-02,21.030000686645508
2019-08-05,20.290000915527344
2019-08-06,20.639999389648438
2019-08-07,20.15999984741211
2019-08-08,20.25
2019-08-09,20.059999465942383
2019-08-12,19.979999542236328
2019-08-13,20.030000686645508
2019-08-14,20.299999237060547
2019-08-15,20.25
2019-08-16,20.360000610351562
2019-08-19,20.200000762939453
2019-08-20,20.309999465942383
2019-08-21,20.31999969482422
2019-08-22,20.1200008392334
2019-08-23,19.760000228881836
2019-08-26,20.65999984741211
2019-08-27,20.6200008392334
2019-08-28,20.360000610351562
2019-08-29,20.450000762939453
2019-08-30,20.479999542236328
2019-09-03,20.6200008392334
2019-09-04,20.469999313354492
2019-09-05,20.59000015258789
2019-09-06,20.700000762939453
2019-09-09,20.700000762939453
2019-09-10,21.209999084472656
2019-09-11,21.139999389648438
2019-09-12,20.829999923706055
2019-09-13,21.25
2019-09-16,21.200000762939453
2019-09-17,21.010000228881836
2019-09-18,20.850000381469727
2019-09-19,20.780000686645508
2019-09-20,20.280000686645508
2019-09-23,20.18000030517578
2019-09-24,19.81999969482422
2019-09-25,20.200000762939453
2019-09-26,20.110000610351562
2019-09-27,19.709999084472656
2019-09-30,19.829999923706055
2019-10-01,19.309999465942383
2019-10-02,19.1200008392334
2019-10-03,18.770000457763672
2019-10-04,19.25
2019-10-07,19.260000228881836
2019-10-08,19.059999465942383
2019-10-09,19.280000686645508
2019-10-10,19.350000381469727
2019-10-11,19.360000610351562
2019-10-14,19.350000381469727
2019-10-15,19.479999542236328
2019-10-16,19.68000030517578
2019-10-17,20.200000762939453
2019-10-18,19.850000381469727
2019-10-21,19.90999984741211
2019-10-22,19.899999618530273
2019-10-23,19.940000534057617
2019-10-24,19.790000915527344
2019-10-25,19.729999542236328
2019-10-28,19.850000381469727
2019-10-29,20.200000762939453
2019-10-30,21.690000534057617
2019-10-31,22.459999084472656
2019-11-01,22.950000762939453
2019-11-04,22.850000381469727
2019-11-05,23.010000228881836
2019-11-06,23.260000228881836
2019-11-07,22.979999542236328
2019-11-08,23.260000228881836
2019-11-11,23.90999984741211
2019-11-12,23.3700008392334
2019-11-13,22.84000015258789
2019-11-14,22.579999923706055
2019-11-15,22.299999237060547
2019-11-18,22.540000915527344
2019-11-19,21.969999313354492
2019-11-20,21.809999465942383
2019-11-21,21.420000076293945
2019-11-22,21.100000381469727
2019-11-25,21.260000228881836
2019-11-26,20.979999542236328
2019-11-27,21.1200008392334
2019-11-29,21.329999923706055
2019-12-02,20.6200008392334
2019-12-03,20.530000686645508
2019-12-04,20.579999923706055
2019-12-05,20.559999465942383
2019-12-06,21.100000381469727
2019-12-09,20.84000015258789
2019-12-10,20.899999618530273
2019-12-11,20.8799991607666
2019-12-12,21.170000076293945
2019-12-13,21.68000030517578
2019-12-16,21.239999771118164
2019-12-17,20.969999313354492
2019-12-18,20.690000534057617
2019-12-19,20.670000076293945
2019-12-20,21.049999237060547
2019-12-23,21.385000228881836
2019-12-24,21.40999984741211
2019-12-26,21.3799991607666
2019-12-27,20.969999313354492
2019-12-30,21.049999237060547
2019-12-31,21.040000915527344
2020-01-02,21.3799991607666
2020-01-03,21.489999771118164
2020-01-06,21.600000381469727
2020-01-07,21.420000076293945
2020-01-08,21.6299991607666
2020-01-09,20.780000686645508
2020-01-10,20.8799991607666
2020-01-13,21.0
2020-01-14,20.940000534057617
2020-01-15,21.0
2020-01-16,21.260000228881836
2020-01-17,20.709999084472656
2020-01-21,20.389999389648438
2020-01-22,20.469999313354492
2020-01-23,20.469999313354492
2020-01-24,20.649999618530273
2020-01-27,20.549999237060547
2020-01-28,20.31999969482422
2020-01-29,20.309999465942383
2020-01-30,20.3700008392334
2020-01-31,20.18000030517578
2020-02-03,20.18000030517578
2020-02-04,20.40999984741211
2020-02-05,20.559999465942383
2020-02-06,20.5
2020-02-07,20.59000015258789
2020-02-10,20.510000228881836
2020-02-11,20.649999618530273
2020-02-12,20.729999542236328
2020-02-13,20.520000457763672
2020-02-14,20.43000030517578
2020-02-18,20.020000457763672
2020-02-19,20.18000030517578
2020-02-20,20.260000228881836
2020-02-21,20.450000762939453
2020-02-24,19.8799991607666
2020-02-25,19.420000076293945
2020-02-26,20.06999969482422
2020-02-27,19.5
2020-02-28,19.459999084472656
2020-03-02,19.3700008392334
2020-03-03,18.90999984741211
2020-03-04,19.229999542236328
2020-03-05,17.059999465942383
2020-03-06,17.59000015258789
2020-03-09,16.809999465942383
2020-03-10,17.270000457763672
2020-03-11,16.56999969482422
2020-03-12,15.020000457763672
2020-03-13,14.670000076293945
2020-03-16,13.319999694824219
2020-03-17,15.569999694824219
2020-03-18,14.869999885559082
2020-03-19,16.3700008392334
2020-03-20,16.149999618530273
2020-03-23,15.079999923706055
2020-03-24,15.75
2020-03-25,16.43000030517578
2020-03-26,17.809999465942383
2020-03-27,17.190000534057617
2020-03-30,17.690000534057617
2020-03-31,18.110000610351562
2020-04-01,16.610000610351562
2020-04-02,16.690000534057617
2020-04-03,16.18000030517578
2020-04-06,16.780000686645508
2020-04-07,15.800000190734863
2020-04-08,16.729999542236328
2020-04-09,17.989999771118164
2020-04-13,16.979999542236328
2020-04-14,16.350000381469727
2020-04-15,16.270000457763672
2020-04-16,16.25
2020-04-17,16.649999618530273
2020-04-20,16.59000015258789
2020-04-21,15.329999923706055
2020-04-22,15.579999923706055
2020-04-23,16.100000381469727
2020-04-24,16.209999084472656
2020-04-27,15.729999542236328
2020-04-28,16.18000030517578
2020-04-29,16.549999237060547
2020-04-30,16.229999542236328
2020-05-01,15.800000190734863
2020-05-04,15.34000015258789
2020-05-05,16.459999084472656
2020-05-06,18.059999465942383
2020-05-07,19.1200008392334
2020-05-08,18.459999084472656
2020-05-11,19.450000762939453
2020-05-12,19.079999923706055
2020-05-13,18.31999969482422
2020-05-14,17.65999984741211
2020-05-15,17.979999542236328
2020-05-18,18.530000686645508
2020-05-19,18.3799991607666
2020-05-20,18.489999771118164
2020-05-21,18.540000915527344
2020-05-22,18.600000381469727
2020-05-26,19.110000610351562
2020-05-27,19.40999984741211
2020-05-28,16.40999984741211
2020-05-29,16.31999969482422
2020-06-01,16.020000457763672
2020-06-02,16.0
2020-06-03,15.90999984741211
2020-06-04,16.209999084472656
2020-06-05,16.350000381469727
2020-06-08,16.440000534057617
2020-06-09,16.1200008392334
2020-06-10,16.030000686645508
2020-06-11,15.359999656677246
2020-06-12,15.449999809265137
2020-06-15,15.449999809265137
2020-06-16,15.8100004196167
2020-06-17,15.8100004196167
2020-06-18,15.960000038146973
2020-06-19,15.869999885559082
2020-06-22,16.43000030517578
2020-06-23,15.960000038146973
2020-06-24,15.25
2020-06-25,15.350000381469727
2020-06-26,14.609999656677246
2020-06-29,15.899999618530273
2020-06-30,16.0
2020-07-01,16.3700008392334
2020-07-02,15.75
2020-07-06,15.829999923706055
2020-07-07,15.979999542236328
2020-07-08,15.619999885559082
2020-07-09,15.020000457763672
2020-07-10,15.180000305175781
2020-07-13,15.335000038146973
2020-07-14,15.380000114440918
2020-07-15,15.829999923706055
2020-07-16,15.899999618530273
2020-07-17,15.729999542236328
2020-07-20,15.8100004196167
2020-07-21,16.229999542236328
2020-07-22,16.219999313354492
2020-07-23,16.100000381469727
2020-07-24,15.90999984741211
2020-07-27,16.290000915527344
2020-07-28,15.930000305175781
2020-07-29,15.930000305175781
2020-07-30,15.869999885559082
2020-07-31,15.899999618530273
2020-08-03,15.779999732971191
2020-08-04,15.899999618530273
2020-08-05,16.020000457763672
2020-08-06,16.399999618530273
2020-08-07,16.149999618530273
2020-08-10,16.709999084472656
2020-08-11,16.1299991607666
2020-08-12,15.989999771118164
2020-08-13,16.209999084472656
2020-08-14,16.350000381469727
2020-08-17,16.299999237060547
2020-08-18,16.329999923706055
2020-08-19,16.309999465942383
2020-08-20,16.139999389648438
2020-08-21,16.989999771118164
2020-08-24,17.579999923706055
2020-08-25,17.469999313354492
2020-08-26,17.329999923706055
2020-08-27,17.530000686645508
2020-08-28,16.90999984741211
2020-08-31,16.309999465942383
2020-09-01,16.40999984741211
2020-09-02,16.479999542236328
2020-09-03,15.9399995803833
2020-09-04,15.869999885559082
2020-09-08,15.770000457763672
2020-09-09,16.18000030517578
2020-09-10,16.06999969482422
2020-09-11,16.270000457763672
2020-09-14,16.690000534057617
2020-09-15,16.65999984741211
2020-09-16,16.700000762939453
2020-09-17,16.459999084472656
2020-09-18,15.800000190734863
2020-09-21,15.220000267028809
2020-09-22,15.09000015258789
2020-09-23,14.829999923706055
2020-09-24,15.109999656677246
2020-09-25,15.5
2020-09-28,15.529999732971191
2020-09-29,15.680000305175781
2020-09-30,16.0
2020-10-01,16.40999984741211
2020-10-02,16.3799991607666
2020-10-05,16.5
2020-10-06,16.579999923706055
2020-10-07,16.75
2020-10-08,17.239999771118164
2020-10-09,17.530000686645508
2020-10-12,17.6200008392334
2020-10-13,17.649999618530273
2020-10-14,17.389999389648438
2020-10-15,17.3799991607666
2020-10-16,17.690000534057617
2020-10-19,17.010000228881836
2020-10-20,17.139999389648438
2020-10-21,16.959999084472656
2020-10-22,17.530000686645508
2020-10-23,17.6299991607666
2020-10-26,17.15999984741211
2020-10-27,16.59000015258789
2020-10-28,16.010000228881836
2020-10-29,16.40999984741211
2020-10-30,15.979999542236328
2020-11-02,15.9399995803833
2020-11-03,16.209999084472656
2020-11-04,16.200000762939453
2020-11-05,16.790000915527344
2020-11-06,16.860000610351562
2020-11-09,17.5
2020-11-10,18.59000015258789
2020-11-11,19.100000381469727
2020-11-12,19.219999313354492
2020-11-13,19.75
2020-11-16,20.420000076293945
2020-11-17,19.84000015258789
2020-11-18,20.420000076293945
2020-11-19,21.239999771118164
2020-11-20,21.610000610351562
2020-11-23,23.25
2020-11-24,22.989999771118164
2020-11-25,22.940000534057617
2020-11-27,22.81999969482422
2020-11-30,23.18000030517578
2020-12-01,23.170000076293945
2020-12-02,22.940000534057617
2020-12-03,23.260000228881836
2020-12-04,23.5
2020-12-07,23.649999618530273
2020-12-08,23.190000534057617
2020-12-09,22.829999923706055
2020-12-10,22.860000610351562
2020-12-11,22.950000762939453
2020-12-14,22.780000686645508
2020-12-15,23.239999771118164
2020-12-16,22.959999084472656
2020-12-17,23.479999542236328
2020-12-18,25.790000915527344
2020-12-21,24.799999237060547
2020-12-22,26.3799991607666
2020-12-23,25.600000381469727
2020-12-24,26.010000228881836
2020-12-28,26.8799991607666
2020-12-29,26.31999969482422
2020-12-30,27.149999618530273
2020-12-31,27.649999618530273
2021-01-04,26.190000534057617
2021-01-05,27.290000915527344
2021-01-06,27.5
2021-01-07,27.270000457763672
2021-01-08,26.709999084472656
2021-01-11,25.979999542236328
2021-01-12,25.979999542236328
2021-01-13,25.68000030517578
2021-01-14,25.790000915527344
2021-01-15,25.350000381469727
2021-01-19,25.969999313354492
2021-01-20,25.829999923706055
2021-01-21,26.360000610351562
2021-01-22,27.209999084472656
2021-01-25,28.719999313354492
2021-01-26,29.139999389648438
2021-01-27,28.309999465942383
2021-01-28,28.219999313354492
2021-01-29,27.299999237060547
2021-02-01,29.079999923706055
2021-02-02,34.06999969482422
2021-02-03,35.08000183105469
2021-02-04,37.939998626708984
2021-02-05,37.900001525878906
2021-02-08,39.900001525878906
2021-02-09,40.84000015258789
2021-02-10,40.380001068115234
2021-02-11,39.68000030517578
2021-02-12,40.33000183105469
2021-02-16,41.75
2021-02-17,45.63999938964844
2021-02-18,45.86000061035156
2021-02-19,46.97999954223633
2021-02-22,47.22999954223633
2021-02-23,44.38999938964844
2021-02-24,45.9900016784668
2021-02-25,42.029998779296875
2021-02-26,41.97999954223633
2021-03-01,46.25
2021-03-02,44.869998931884766
2021-03-03,43.310001373291016
2021-03-04,39.77000045776367
2021-03-05,38.68000030517578
2021-03-08,39.619998931884766
2021-03-09,43.58000183105469
2021-03-10,43.83000183105469
2021-03-11,45.040000915527344
2021-03-12,45.310001373291016
2021-03-15,44.630001068115234
2021-03-16,42.869998931884766
2021-03-17,42.75
2021-03-18,40.66999816894531
2021-03-19,39.435001373291016
2021-03-22,38.900001525878906
2021-03-23,36.95000076293945
2021-03-24,35.7400016784668
