,CBSH
1980-03-17,0.7851859927177429
1980-03-18,0.7851859927177429
1980-03-19,0.7851859927177429
1980-03-20,0.7851859927177429
1980-03-21,0.7851859927177429
1980-03-24,0.7851859927177429
1980-03-25,0.7851859927177429
1980-03-26,0.7851859927177429
1980-03-27,0.7642480134963989
1980-03-28,0.7956560254096985
1980-03-31,0.7956560254096985
1980-04-01,0.8061249852180481
1980-04-02,0.8061249852180481
1980-04-03,0.8061249852180481
1980-04-07,0.8061249852180481
1980-04-08,0.8061249852180481
1980-04-09,0.8061249852180481
1980-04-10,0.7956560254096985
1980-04-11,0.7956560254096985
1980-04-14,0.7851859927177429
1980-04-15,0.7851859927177429
1980-04-16,0.7956560254096985
1980-04-17,0.8061249852180481
1980-04-18,0.8165940046310425
1980-04-21,0.8165940046310425
1980-04-22,0.8165940046310425
1980-04-23,0.8165940046310425
1980-04-24,0.8165940046310425
1980-04-25,0.8270630240440369
1980-04-28,0.8375319838523865
1980-04-29,0.8375319838523865
1980-04-30,0.8584700226783752
1980-05-01,0.8794090151786804
1980-05-02,0.8794090151786804
1980-05-05,0.8794090151786804
1980-05-06,0.9631620049476624
1980-05-07,0.9736310243606567
1980-05-08,0.9631620049476624
1980-05-09,0.952692985534668
1980-05-12,0.952692985534668
1980-05-13,0.952692985534668
1980-05-14,0.952692985534668
1980-05-15,0.9422240257263184
1980-05-16,0.9422240257263184
1980-05-19,0.9422240257263184
1980-05-20,0.9422240257263184
1980-05-21,0.9422240257263184
1980-05-22,0.9422240257263184
1980-05-23,0.9422240257263184
1980-05-27,0.9422240257263184
1980-05-28,0.9422240257263184
1980-05-29,0.9631620049476624
1980-05-30,0.952692985534668
1980-06-02,0.952692985534668
1980-06-03,0.952692985534668
1980-06-04,0.952692985534668
1980-06-05,0.952692985534668
1980-06-06,0.952692985534668
1980-06-09,0.952692985534668
1980-06-10,0.9422240257263184
1980-06-11,0.9422240257263184
1980-06-12,0.931755006313324
1980-06-13,0.931755006313324
1980-06-16,0.9212849736213684
1980-06-17,0.9212849736213684
1980-06-18,0.9212849736213684
1980-06-19,0.9212849736213684
1980-06-20,0.9108160138130188
1980-06-23,0.9108160138130188
1980-06-24,0.9108160138130188
1980-06-25,0.9108160138130188
1980-06-26,0.9108160138130188
1980-06-27,0.9212849736213684
1980-06-30,0.9108160138130188
1980-07-01,0.9003469944000244
1980-07-02,0.9003469944000244
1980-07-03,0.9003469944000244
1980-07-07,0.9108160138130188
1980-07-08,0.9212849736213684
1980-07-09,0.931755006313324
1980-07-10,0.9212849736213684
1980-07-11,0.9212849736213684
1980-07-14,0.9212849736213684
1980-07-15,0.931755006313324
1980-07-16,0.931755006313324
1980-07-17,0.931755006313324
1980-07-18,0.9212849736213684
1980-07-21,0.9212849736213684
1980-07-22,0.9212849736213684
1980-07-23,0.9212849736213684
1980-07-24,0.9212849736213684
1980-07-25,0.9212849736213684
1980-07-28,0.9212849736213684
1980-07-29,0.9212849736213684
1980-07-30,0.9212849736213684
1980-07-31,0.9108160138130188
1980-08-01,0.9003469944000244
1980-08-04,0.9003469944000244
1980-08-05,0.9003469944000244
1980-08-06,0.9003469944000244
1980-08-07,0.9003469944000244
1980-08-08,0.88987797498703
1980-08-11,0.88987797498703
1980-08-12,0.88987797498703
1980-08-13,0.8794090151786804
1980-08-14,0.8794090151786804
1980-08-15,0.8794090151786804
1980-08-18,0.868939995765686
1980-08-19,0.868939995765686
1980-08-20,0.868939995765686
1980-08-21,0.868939995765686
1980-08-22,0.8794090151786804
1980-08-25,0.88987797498703
1980-08-26,0.9108160138130188
1980-08-27,0.9108160138130188
1980-08-28,0.9003469944000244
1980-08-29,0.9003469944000244
1980-09-02,0.9108160138130188
1980-09-03,0.9108160138130188
1980-09-04,0.9108160138130188
1980-09-05,0.9003469944000244
1980-09-08,0.9003469944000244
1980-09-09,0.88987797498703
1980-09-10,0.88987797498703
1980-09-11,0.88987797498703
1980-09-12,0.88987797498703
1980-09-15,0.88987797498703
1980-09-16,0.8794090151786804
1980-09-17,0.8794090151786804
1980-09-18,0.88987797498703
1980-09-19,0.88987797498703
1980-09-22,0.88987797498703
1980-09-23,0.8794090151786804
1980-09-24,0.88987797498703
1980-09-25,0.88987797498703
1980-09-26,0.8794090151786804
1980-09-29,0.8794090151786804
1980-09-30,0.8794090151786804
1980-10-01,0.868939995765686
1980-10-02,0.8794090151786804
1980-10-03,0.8794090151786804
1980-10-06,0.88987797498703
1980-10-07,0.88987797498703
1980-10-08,0.88987797498703
1980-10-09,0.9003469944000244
1980-10-10,0.9003469944000244
1980-10-13,0.9003469944000244
1980-10-14,0.9003469944000244
1980-10-15,0.9003469944000244
1980-10-16,0.9003469944000244
1980-10-17,0.9003469944000244
1980-10-20,0.9003469944000244
1980-10-21,0.88987797498703
1980-10-22,0.88987797498703
1980-10-23,0.88987797498703
1980-10-24,0.88987797498703
1980-10-27,0.9003469944000244
1980-10-28,0.9003469944000244
1980-10-29,0.9003469944000244
1980-10-30,0.9108160138130188
1980-10-31,0.9108160138130188
1980-11-03,0.9003469944000244
1980-11-05,0.9108160138130188
1980-11-06,0.9108160138130188
1980-11-07,0.9003469944000244
1980-11-10,0.9003469944000244
1980-11-11,0.9003469944000244
1980-11-12,0.9003469944000244
1980-11-13,0.9003469944000244
1980-11-14,0.9108160138130188
1980-11-17,0.9108160138130188
1980-11-18,0.9212849736213684
1980-11-19,0.9212849736213684
1980-11-20,0.9212849736213684
1980-11-21,0.9212849736213684
1980-11-24,0.9212849736213684
1980-11-25,0.9212849736213684
1980-11-26,0.9212849736213684
1980-11-28,0.9212849736213684
1980-12-01,0.9108160138130188
1980-12-02,0.9108160138130188
1980-12-03,0.9108160138130188
1980-12-04,0.9108160138130188
1980-12-05,0.9108160138130188
1980-12-08,0.9212849736213684
1980-12-09,0.9212849736213684
1980-12-10,0.9212849736213684
1980-12-11,0.9212849736213684
1980-12-12,0.9212849736213684
1980-12-15,0.931755006313324
1980-12-16,0.931755006313324
1980-12-17,0.931755006313324
1980-12-18,0.931755006313324
1980-12-19,0.952692985534668
1980-12-22,0.952692985534668
1980-12-23,0.9422240257263184
1980-12-24,0.9422240257263184
1980-12-26,0.9422240257263184
1980-12-29,0.9422240257263184
1980-12-30,0.931755006313324
1980-12-31,0.931755006313324
1981-01-02,0.9422240257263184
1981-01-05,0.9422240257263184
1981-01-06,0.9422240257263184
1981-01-07,0.9422240257263184
1981-01-08,0.9212849736213684
1981-01-09,0.931755006313324
1981-01-12,0.931755006313324
1981-01-13,0.952692985534668
1981-01-14,0.9631620049476624
1981-01-15,0.9736310243606567
1981-01-16,0.9736310243606567
1981-01-19,0.9736310243606567
1981-01-20,0.9736310243606567
1981-01-21,0.9736310243606567
1981-01-22,0.952692985534668
1981-01-23,0.952692985534668
1981-01-26,0.931755006313324
1981-01-27,0.931755006313324
1981-01-28,0.931755006313324
1981-01-29,0.931755006313324
1981-01-30,0.9422240257263184
1981-02-02,0.9422240257263184
1981-02-03,0.9422240257263184
1981-02-04,0.9422240257263184
1981-02-05,0.9422240257263184
1981-02-06,0.9736310243606567
1981-02-09,0.9840999841690063
1981-02-10,0.9840999841690063
1981-02-11,0.9840999841690063
1981-02-12,0.9840999841690063
1981-02-13,0.9945690035820007
1981-02-17,0.9945690035820007
1981-02-18,1.0050389766693115
1981-02-19,0.9840999841690063
1981-02-20,0.9840999841690063
1981-02-23,1.0050389766693115
1981-02-24,0.9945690035820007
1981-02-25,1.0155080556869507
1981-02-26,1.0259770154953003
1981-02-27,1.046915054321289
1981-03-02,1.03644597530365
1981-03-03,1.03644597530365
1981-03-04,1.03644597530365
1981-03-05,1.0259770154953003
1981-03-06,1.0259770154953003
1981-03-09,1.0259770154953003
1981-03-10,1.0259770154953003
1981-03-11,1.0259770154953003
1981-03-12,1.0259770154953003
1981-03-13,1.03644597530365
1981-03-16,1.03644597530365
1981-03-17,1.03644597530365
1981-03-18,1.03644597530365
1981-03-19,1.03644597530365
1981-03-20,1.03644597530365
1981-03-23,1.0416810512542725
1981-03-24,1.0312119722366333
1981-03-25,1.03644597530365
1981-03-26,1.03644597530365
1981-03-27,1.03644597530365
1981-03-30,1.0259770154953003
1981-03-31,1.046915054321289
1981-04-01,1.0678540468215942
1981-04-02,1.0573840141296387
1981-04-03,1.0678540468215942
1981-04-06,1.0678540468215942
1981-04-07,1.0573840141296387
1981-04-08,1.0573840141296387
1981-04-09,1.0573840141296387
1981-04-10,1.0573840141296387
1981-04-13,1.0573840141296387
1981-04-14,1.0573840141296387
1981-04-15,1.0573840141296387
1981-04-16,1.046915054321289
1981-04-20,1.0573840141296387
1981-04-21,1.0678540468215942
1981-04-22,1.0678540468215942
1981-04-23,1.0678540468215942
1981-04-24,1.0678540468215942
1981-04-27,1.0783230066299438
1981-04-28,1.0783230066299438
1981-04-29,1.0783230066299438
1981-04-30,1.0783230066299438
1981-05-01,1.0783230066299438
1981-05-04,1.0783230066299438
1981-05-05,1.0783230066299438
1981-05-06,1.0783230066299438
1981-05-07,1.0783230066299438
1981-05-08,1.0887919664382935
1981-05-11,1.0783230066299438
1981-05-12,1.0783230066299438
1981-05-13,1.0783230066299438
1981-05-14,1.0887919664382935
1981-05-15,1.130668044090271
1981-05-18,1.1725449562072754
1981-05-19,1.1725449562072754
1981-05-20,1.1725449562072754
1981-05-21,1.1620759963989258
1981-05-22,1.1620759963989258
1981-05-26,1.1620759963989258
1981-05-27,1.1620759963989258
1981-05-28,1.1516070365905762
1981-05-29,1.1516070365905762
1981-06-01,1.1516070365905762
1981-06-02,1.141137957572937
1981-06-03,1.141137957572937
1981-06-04,1.141137957572937
1981-06-05,1.1516070365905762
1981-06-08,1.1516070365905762
1981-06-09,1.1516070365905762
1981-06-10,1.130668044090271
1981-06-11,1.1201989650726318
1981-06-12,1.1201989650726318
1981-06-15,1.1097300052642822
1981-06-16,1.1097300052642822
1981-06-17,1.1201989650726318
1981-06-18,1.1097300052642822
1981-06-19,1.1097300052642822
1981-06-22,1.1097300052642822
1981-06-23,1.1097300052642822
1981-06-24,1.1097300052642822
1981-06-25,1.1097300052642822
1981-06-26,1.1097300052642822
1981-06-29,1.1097300052642822
1981-06-30,1.1097300052642822
1981-07-01,1.0992610454559326
1981-07-02,1.0992610454559326
1981-07-06,1.0992610454559326
1981-07-07,1.0992610454559326
1981-07-08,1.0992610454559326
1981-07-09,1.0992610454559326
1981-07-10,1.0992610454559326
1981-07-13,1.0992610454559326
1981-07-14,1.0992610454559326
1981-07-15,1.1097300052642822
1981-07-16,1.1097300052642822
1981-07-17,1.1149649620056152
1981-07-20,1.1149649620056152
1981-07-21,1.1149649620056152
1981-07-22,1.1149649620056152
1981-07-23,1.1149649620056152
1981-07-24,1.1149649620056152
1981-07-27,1.1149649620056152
1981-07-28,1.1149649620056152
1981-07-29,1.1149649620056152
1981-07-30,1.1149649620056152
1981-07-31,1.1149649620056152
1981-08-03,1.1149649620056152
1981-08-04,1.1149649620056152
1981-08-05,1.1201989650726318
1981-08-06,1.130668044090271
1981-08-07,1.1201989650726318
1981-08-10,1.1201989650726318
1981-08-11,1.130668044090271
1981-08-12,1.130668044090271
1981-08-13,1.130668044090271
1981-08-14,1.141137957572937
1981-08-17,1.141137957572937
1981-08-18,1.130668044090271
1981-08-19,1.141137957572937
1981-08-20,1.141137957572937
1981-08-21,1.141137957572937
1981-08-24,1.141137957572937
1981-08-25,1.1201989650726318
1981-08-26,1.1097300052642822
1981-08-27,1.1097300052642822
1981-08-28,1.0992610454559326
1981-08-31,1.0992610454559326
1981-09-01,1.0887919664382935
1981-09-02,1.0887919664382935
1981-09-03,1.0887919664382935
1981-09-04,1.0887919664382935
1981-09-08,1.0783230066299438
1981-09-09,1.0783230066299438
1981-09-10,1.0783230066299438
1981-09-11,1.0678540468215942
1981-09-14,1.0678540468215942
1981-09-15,1.0678540468215942
1981-09-16,1.0678540468215942
1981-09-17,1.0678540468215942
1981-09-18,1.0573840141296387
1981-09-21,1.03644597530365
1981-09-22,1.03644597530365
1981-09-23,1.0259770154953003
1981-09-24,1.0259770154953003
1981-09-25,1.0259770154953003
1981-09-28,1.0050389766693115
1981-09-29,1.0050389766693115
1981-09-30,1.0050389766693115
1981-10-01,1.0050389766693115
1981-10-02,1.0050389766693115
1981-10-05,1.0155080556869507
1981-10-06,1.0155080556869507
1981-10-07,1.0155080556869507
1981-10-08,1.0155080556869507
1981-10-09,1.0155080556869507
1981-10-12,1.0155080556869507
1981-10-13,1.0259770154953003
1981-10-14,1.03644597530365
1981-10-15,1.03644597530365
1981-10-16,1.0573840141296387
1981-10-19,1.046915054321289
1981-10-20,1.046915054321289
1981-10-21,1.046915054321289
1981-10-22,1.0573840141296387
1981-10-23,1.046915054321289
1981-10-26,1.046915054321289
1981-10-27,1.046915054321289
1981-10-28,1.0573840141296387
1981-10-29,1.0573840141296387
1981-10-30,1.0573840141296387
1981-11-02,1.0573840141296387
1981-11-03,1.0887919664382935
1981-11-04,1.1201989650726318
1981-11-05,1.130668044090271
1981-11-06,1.141137957572937
1981-11-09,1.141137957572937
1981-11-10,1.141137957572937
1981-11-11,1.1620759963989258
1981-11-12,1.2144219875335693
1981-11-13,1.2144219875335693
1981-11-16,1.2144219875335693
1981-11-17,1.2039530277252197
1981-11-18,1.1830140352249146
1981-11-19,1.1830140352249146
1981-11-20,1.1830140352249146
1981-11-23,1.1830140352249146
1981-11-24,1.1934829950332642
1981-11-25,1.2144219875335693
1981-11-27,1.2144219875335693
1981-11-30,1.2039530277252197
1981-12-01,1.2039530277252197
1981-12-02,1.2039530277252197
1981-12-03,1.2039530277252197
1981-12-04,1.2039530277252197
1981-12-07,1.2039530277252197
1981-12-08,1.1934829950332642
1981-12-09,1.1934829950332642
1981-12-10,1.1830140352249146
1981-12-11,1.1934829950332642
1981-12-14,1.1934829950332642
1981-12-15,1.1830140352249146
1981-12-16,1.1620759963989258
1981-12-17,1.1620759963989258
1981-12-18,1.1620759963989258
1981-12-21,1.1725449562072754
1981-12-22,1.1620759963989258
1981-12-23,1.1620759963989258
1981-12-24,1.1620759963989258
1981-12-28,1.1620759963989258
1981-12-29,1.1620759963989258
1981-12-30,1.1620759963989258
1981-12-31,1.1620759963989258
1982-01-04,1.1620759963989258
1982-01-05,1.1620759963989258
1982-01-06,1.141137957572937
1982-01-07,1.141137957572937
1982-01-08,1.141137957572937
1982-01-11,1.130668044090271
1982-01-12,1.130668044090271
1982-01-13,1.130668044090271
1982-01-14,1.1201989650726318
1982-01-15,1.1201989650726318
1982-01-18,1.1201989650726318
1982-01-19,1.1201989650726318
1982-01-20,1.1201989650726318
1982-01-21,1.1201989650726318
1982-01-22,1.1201989650726318
1982-01-25,1.1201989650726318
1982-01-26,1.1201989650726318
1982-01-27,1.1097300052642822
1982-01-28,1.1097300052642822
1982-01-29,1.1097300052642822
1982-02-01,1.1097300052642822
1982-02-02,1.1201989650726318
1982-02-03,1.1516070365905762
1982-02-04,1.1725449562072754
1982-02-05,1.1725449562072754
1982-02-08,1.1725449562072754
1982-02-09,1.1725449562072754
1982-02-10,1.1830140352249146
1982-02-11,1.1934829950332642
1982-02-12,1.1830140352249146
1982-02-16,1.1725449562072754
1982-02-17,1.1725449562072754
1982-02-18,1.1725449562072754
1982-02-19,1.1620759963989258
1982-02-22,1.1516070365905762
1982-02-23,1.141137957572937
1982-02-24,1.141137957572937
1982-02-25,1.141137957572937
1982-02-26,1.141137957572937
1982-03-01,1.141137957572937
1982-03-02,1.141137957572937
1982-03-03,1.141137957572937
1982-03-04,1.141137957572937
1982-03-05,1.1201989650726318
1982-03-08,1.130668044090271
1982-03-09,1.1097300052642822
1982-03-10,1.1097300052642822
1982-03-11,1.0992610454559326
1982-03-12,1.0887919664382935
1982-03-15,1.0887919664382935
1982-03-16,1.0887919664382935
1982-03-17,1.0887919664382935
1982-03-18,1.0887919664382935
1982-03-19,1.0783230066299438
1982-03-22,1.0783230066299438
1982-03-23,1.0887919664382935
1982-03-24,1.0887919664382935
1982-03-25,1.0992610454559326
1982-03-26,1.0992610454559326
1982-03-29,1.1097300052642822
1982-03-30,1.1201989650726318
1982-03-31,1.1201989650726318
1982-04-01,1.1201989650726318
1982-04-02,1.130668044090271
1982-04-05,1.130668044090271
1982-04-06,1.130668044090271
1982-04-07,1.141137957572937
1982-04-08,1.1516070365905762
1982-04-12,1.1620759963989258
1982-04-13,1.1725449562072754
1982-04-14,1.1725449562072754
1982-04-15,1.1725449562072754
1982-04-16,1.1725449562072754
1982-04-19,1.1725449562072754
1982-04-20,1.1725449562072754
1982-04-21,1.1725449562072754
1982-04-22,1.1830140352249146
1982-04-23,1.1830140352249146
1982-04-26,1.1934829950332642
1982-04-27,1.1934829950332642
1982-04-28,1.1934829950332642
1982-04-29,1.1934829950332642
1982-04-30,1.1934829950332642
1982-05-03,1.1934829950332642
1982-05-04,1.1934829950332642
1982-05-05,1.1934829950332642
1982-05-06,1.224890947341919
1982-05-07,1.224890947341919
1982-05-10,1.224890947341919
1982-05-11,1.224890947341919
1982-05-12,1.224890947341919
1982-05-13,1.224890947341919
1982-05-14,1.224890947341919
1982-05-17,1.224890947341919
1982-05-18,1.224890947341919
1982-05-19,1.224890947341919
1982-05-20,1.224890947341919
1982-05-21,1.224890947341919
1982-05-24,1.224890947341919
1982-05-25,1.224890947341919
1982-05-26,1.235360026359558
1982-05-27,1.224890947341919
1982-05-28,1.224890947341919
1982-06-01,1.235360026359558
1982-06-02,1.2458289861679077
1982-06-03,1.2458289861679077
1982-06-04,1.2562979459762573
1982-06-07,1.2458289861679077
1982-06-08,1.235360026359558
1982-06-09,1.2144219875335693
1982-06-10,1.2144219875335693
1982-06-11,1.2144219875335693
1982-06-14,1.2039530277252197
1982-06-15,1.1987179517745972
1982-06-16,1.2039530277252197
1982-06-17,1.2039530277252197
1982-06-18,1.1934829950332642
1982-06-21,1.1934829950332642
1982-06-22,1.1830140352249146
1982-06-23,1.1725449562072754
1982-06-24,1.1725449562072754
1982-06-25,1.1620759963989258
1982-06-28,1.1516070365905762
1982-06-29,1.1516070365905762
1982-06-30,1.141137957572937
1982-07-01,1.141137957572937
1982-07-02,1.141137957572937
1982-07-06,1.141137957572937
1982-07-07,1.130668044090271
1982-07-08,1.1201989650726318
1982-07-09,1.130668044090271
1982-07-12,1.1201989650726318
1982-07-13,1.130668044090271
1982-07-14,1.130668044090271
1982-07-15,1.1201989650726318
1982-07-16,1.1201989650726318
1982-07-19,1.1201989650726318
1982-07-20,1.1201989650726318
1982-07-21,1.1201989650726318
1982-07-22,1.130668044090271
1982-07-23,1.130668044090271
1982-07-26,1.130668044090271
1982-07-27,1.130668044090271
1982-07-28,1.1201989650726318
1982-07-29,1.1097300052642822
1982-07-30,1.1097300052642822
1982-08-02,1.1097300052642822
1982-08-03,1.1097300052642822
1982-08-04,1.1097300052642822
1982-08-05,1.1097300052642822
1982-08-06,1.1097300052642822
1982-08-09,1.0992610454559326
1982-08-10,1.0992610454559326
1982-08-11,1.0992610454559326
1982-08-12,1.0992610454559326
1982-08-13,1.0992610454559326
1982-08-16,1.0992610454559326
1982-08-17,1.0992610454559326
1982-08-18,1.0992610454559326
1982-08-19,1.0992610454559326
1982-08-20,1.0992610454559326
1982-08-23,1.0992610454559326
1982-08-24,1.1097300052642822
1982-08-25,1.1097300052642822
1982-08-26,1.1201989650726318
1982-08-27,1.1201989650726318
1982-08-30,1.1201989650726318
1982-08-31,1.141137957572937
1982-09-01,1.141137957572937
1982-09-02,1.141137957572937
1982-09-03,1.2039530277252197
1982-09-07,1.1830140352249146
1982-09-08,1.1882489919662476
1982-09-09,1.1934829950332642
1982-09-10,1.1934829950332642
1982-09-13,1.1934829950332642
1982-09-14,1.1934829950332642
1982-09-15,1.1934829950332642
1982-09-16,1.224890947341919
1982-09-17,1.224890947341919
1982-09-20,1.224890947341919
1982-09-21,1.224890947341919
1982-09-22,1.224890947341919
1982-09-23,1.224890947341919
1982-09-24,1.224890947341919
1982-09-27,1.224890947341919
1982-09-28,1.224890947341919
1982-09-29,1.235360026359558
1982-09-30,1.2562979459762573
1982-10-01,1.2458289861679077
1982-10-04,1.2458289861679077
1982-10-05,1.2458289861679077
1982-10-06,1.2562979459762573
1982-10-07,1.277237057685852
1982-10-08,1.2877060174942017
1982-10-11,1.31911301612854
1982-10-12,1.3086440563201904
1982-10-13,1.3086440563201904
1982-10-14,1.2981749773025513
1982-10-15,1.2981749773025513
1982-10-18,1.3086440563201904
1982-10-19,1.2981749773025513
1982-10-20,1.2981749773025513
