,BSJN
2016-02-25,24.59000015258789
2016-02-26,24.667999267578125
2016-02-29,24.892000198364258
2016-03-01,25.1299991607666
2016-03-02,25.083999633789062
2016-03-03,24.975000381469727
2016-03-04,25.139999389648438
2016-03-07,25.219999313354492
2016-03-08,25.049999237060547
2016-03-09,25.049999237060547
2016-03-10,25.216999053955078
2016-03-11,25.530000686645508
2016-03-14,25.360000610351562
2016-03-15,25.149999618530273
2016-03-16,25.440000534057617
2016-03-17,25.459999084472656
2016-03-18,25.450000762939453
2016-03-21,25.450000762939453
2016-03-22,25.332000732421875
2016-03-23,25.260000228881836
2016-03-24,25.079999923706055
2016-03-28,25.219999313354492
2016-03-29,25.184999465942383
2016-03-30,25.246999740600586
2016-03-31,25.326000213623047
2016-04-01,25.270000457763672
2016-04-04,25.218000411987305
2016-04-05,25.079999923706055
2016-04-06,25.259000778198242
2016-04-07,25.170000076293945
2016-04-08,25.27199935913086
2016-04-11,25.347999572753906
2016-04-12,25.332000732421875
2016-04-13,25.510000228881836
2016-04-14,25.510000228881836
2016-04-15,25.458999633789062
2016-04-18,25.458999633789062
2016-04-19,25.458999633789062
2016-04-20,25.709999084472656
2016-04-21,25.670000076293945
2016-04-22,25.649999618530273
2016-04-25,25.600000381469727
2016-04-26,25.698999404907227
2016-04-27,25.809999465942383
2016-04-28,25.790000915527344
2016-04-29,25.75
2016-05-02,25.707000732421875
2016-05-03,25.600000381469727
2016-05-04,25.527000427246094
2016-05-05,25.5
2016-05-06,25.479000091552734
2016-05-09,25.388999938964844
2016-05-10,25.549999237060547
2016-05-11,25.540000915527344
2016-05-12,25.600000381469727
2016-05-13,25.459999084472656
2016-05-16,25.565000534057617
2016-05-17,25.53499984741211
2016-05-18,25.43000030517578
2016-05-19,25.43000030517578
2016-05-20,25.479999542236328
2016-05-23,25.540000915527344
2016-05-24,25.6200008392334
2016-05-25,25.6200008392334
2016-05-26,25.618999481201172
2016-05-27,25.579999923706055
2016-05-31,25.600000381469727
2016-06-01,25.423999786376953
2016-06-02,25.43000030517578
2016-06-03,25.5
2016-06-06,25.59000015258789
2016-06-07,25.700000762939453
2016-06-08,25.780000686645508
2016-06-09,25.670000076293945
2016-06-10,25.520000457763672
2016-06-13,25.450000762939453
2016-06-14,25.31999969482422
2016-06-15,25.34000015258789
2016-06-16,25.239999771118164
2016-06-17,25.420000076293945
2016-06-20,25.641000747680664
2016-06-21,25.649999618530273
2016-06-22,25.614999771118164
2016-06-23,25.614999771118164
2016-06-24,25.299999237060547
2016-06-27,25.010000228881836
2016-06-28,25.360000610351562
2016-06-29,25.649999618530273
2016-06-30,25.709999084472656
2016-07-01,25.614999771118164
2016-07-05,25.593000411987305
2016-07-06,25.649999618530273
2016-07-07,25.709999084472656
2016-07-08,26.100000381469727
2016-07-11,26.246000289916992
2016-07-12,26.270000457763672
2016-07-13,26.190000534057617
2016-07-14,26.25
2016-07-15,26.229999542236328
2016-07-18,26.260000228881836
2016-07-19,26.218000411987305
2016-07-20,26.218000411987305
2016-07-21,26.34000015258789
2016-07-22,26.274999618530273
2016-07-25,26.256999969482422
2016-07-26,26.190000534057617
2016-07-27,26.229999542236328
2016-07-28,26.110000610351562
2016-07-29,26.086000442504883
2016-08-01,25.90399932861328
2016-08-02,25.895999908447266
2016-08-03,26.030000686645508
2016-08-04,26.190000534057617
2016-08-05,26.229999542236328
2016-08-08,26.329999923706055
2016-08-09,26.329999923706055
2016-08-10,26.433000564575195
2016-08-11,26.489999771118164
2016-08-12,26.450000762939453
2016-08-15,26.547000885009766
2016-08-16,26.520000457763672
2016-08-17,26.540000915527344
2016-08-18,26.6299991607666
2016-08-19,26.600000381469727
2016-08-22,26.549999237060547
2016-08-23,26.628999710083008
2016-08-24,26.559999465942383
2016-08-25,26.639999389648438
2016-08-26,26.600000381469727
2016-08-29,26.68899917602539
2016-08-30,26.68000030517578
2016-08-31,26.59000015258789
2016-09-01,26.399999618530273
2016-09-02,26.548999786376953
2016-09-06,26.610000610351562
2016-09-07,26.59000015258789
2016-09-08,26.549999237060547
2016-09-09,26.260000228881836
2016-09-12,26.34000015258789
2016-09-13,26.09000015258789
2016-09-14,26.139999389648438
2016-09-15,26.270000457763672
2016-09-16,26.239999771118164
2016-09-19,26.266000747680664
2016-09-20,26.229999542236328
2016-09-21,26.3700008392334
2016-09-22,26.479999542236328
2016-09-23,26.43000030517578
2016-09-26,26.360000610351562
2016-09-27,26.385000228881836
2016-09-28,26.559999465942383
2016-09-29,26.3799991607666
2016-09-30,26.579999923706055
2016-10-03,26.479999542236328
2016-10-04,26.450000762939453
2016-10-05,26.55500030517578
2016-10-06,26.549999237060547
2016-10-07,26.559999465942383
2016-10-10,26.709999084472656
2016-10-11,26.530000686645508
2016-10-12,26.540000915527344
2016-10-13,26.472000122070312
2016-10-14,26.516000747680664
2016-10-17,26.520000457763672
2016-10-18,26.6200008392334
2016-10-19,26.719999313354492
2016-10-20,26.670000076293945
2016-10-21,26.690000534057617
2016-10-24,26.709999084472656
2016-10-25,26.68000030517578
2016-10-26,26.59000015258789
2016-10-27,26.469999313354492
2016-10-28,26.360000610351562
2016-10-31,26.299999237060547
2016-11-01,26.079999923706055
2016-11-02,26.010000228881836
2016-11-03,25.989999771118164
2016-11-04,25.979999542236328
2016-11-07,26.260000228881836
2016-11-08,26.280000686645508
2016-11-09,26.170000076293945
2016-11-10,25.850000381469727
2016-11-11,25.46500015258789
2016-11-14,25.760000228881836
2016-11-15,26.0
2016-11-16,25.929000854492188
2016-11-17,25.8799991607666
2016-11-18,25.8799991607666
2016-11-21,26.014999389648438
2016-11-22,26.149999618530273
2016-11-23,26.06999969482422
2016-11-25,26.110000610351562
2016-11-28,26.0939998626709
2016-11-29,26.06999969482422
2016-11-30,26.1299991607666
2016-12-01,25.950000762939453
2016-12-02,26.010000228881836
2016-12-05,26.09000015258789
2016-12-06,26.198999404907227
2016-12-07,26.350000381469727
2016-12-08,26.350000381469727
2016-12-09,26.34000015258789
2016-12-12,26.309999465942383
2016-12-13,26.43000030517578
2016-12-14,26.149999618530273
2016-12-15,26.219999313354492
2016-12-16,26.229999542236328
2016-12-19,26.3700008392334
2016-12-20,26.299999237060547
2016-12-21,26.389999389648438
2016-12-22,26.43000030517578
2016-12-23,26.434999465942383
2016-12-27,26.469999313354492
2016-12-28,26.350000381469727
2016-12-29,26.389999389648438
2016-12-30,26.3700008392334
2017-01-03,26.459999084472656
2017-01-04,26.6299991607666
2017-01-05,26.59000015258789
2017-01-06,26.610000610351562
2017-01-09,26.6200008392334
2017-01-10,26.6299991607666
2017-01-11,26.59000015258789
2017-01-12,26.610000610351562
2017-01-13,26.6299991607666
2017-01-17,26.6299991607666
2017-01-18,26.639999389648438
2017-01-19,26.549999237060547
2017-01-20,26.600000381469727
2017-01-23,26.6299991607666
2017-01-24,26.690000534057617
2017-01-25,26.704999923706055
2017-01-26,26.719999313354492
2017-01-27,26.749000549316406
2017-01-30,26.70800018310547
2017-01-31,26.639999389648438
2017-02-01,26.639999389648438
2017-02-02,26.670000076293945
2017-02-03,26.729999542236328
2017-02-06,26.729999542236328
2017-02-07,26.709999084472656
2017-02-08,26.690000534057617
2017-02-09,26.719999313354492
2017-02-10,26.729999542236328
2017-02-13,26.780000686645508
2017-02-14,26.768999099731445
2017-02-15,26.75
2017-02-16,26.740999221801758
2017-02-17,26.790000915527344
2017-02-21,26.809999465942383
2017-02-22,26.867000579833984
2017-02-23,26.902999877929688
2017-02-24,26.93000030517578
2017-02-27,26.969999313354492
2017-02-28,26.940000534057617
2017-03-01,26.950000762939453
2017-03-02,26.889999389648438
2017-03-03,26.850000381469727
2017-03-06,26.770000457763672
2017-03-07,26.610000610351562
2017-03-08,26.440000534057617
2017-03-09,26.371000289916992
2017-03-10,26.315000534057617
2017-03-13,26.350000381469727
2017-03-14,26.219999313354492
2017-03-15,26.459999084472656
2017-03-16,26.43000030517578
2017-03-17,26.469999313354492
2017-03-20,26.40999984741211
2017-03-21,26.270000457763672
2017-03-22,26.22599983215332
2017-03-23,26.299999237060547
2017-03-24,26.344999313354492
2017-03-27,26.3799991607666
2017-03-28,26.489999771118164
2017-03-29,26.610000610351562
2017-03-30,26.729999542236328
2017-03-31,26.72100067138672
2017-04-03,26.639999389648438
2017-04-04,26.6299991607666
2017-04-05,26.610000610351562
2017-04-06,26.62700080871582
2017-04-07,26.649999618530273
2017-04-10,26.709999084472656
2017-04-11,26.625
2017-04-12,26.639999389648438
2017-04-13,26.600000381469727
2017-04-17,26.6200008392334
2017-04-18,26.649999618530273
2017-04-19,26.600000381469727
2017-04-20,26.68000030517578
2017-04-21,26.65999984741211
2017-04-24,26.780000686645508
2017-04-25,26.84000015258789
2017-04-26,26.850000381469727
2017-04-27,26.81999969482422
2017-04-28,26.850000381469727
2017-05-01,26.75
2017-05-02,26.75
2017-05-03,26.760000228881836
2017-05-04,26.59000015258789
2017-05-05,26.65999984741211
2017-05-08,26.690000534057617
2017-05-09,26.690000534057617
2017-05-10,26.780000686645508
2017-05-11,26.790000915527344
2017-05-12,26.801000595092773
2017-05-15,26.90999984741211
2017-05-16,26.93000030517578
2017-05-17,26.81999969482422
2017-05-18,26.85099983215332
2017-05-19,26.889999389648438
2017-05-22,26.979999542236328
2017-05-23,26.989999771118164
2017-05-24,27.030000686645508
2017-05-25,27.020000457763672
2017-05-26,27.020000457763672
2017-05-30,27.006000518798828
2017-05-31,27.030000686645508
2017-06-01,26.940000534057617
2017-06-02,26.959999084472656
2017-06-05,26.93000030517578
2017-06-06,26.899999618530273
2017-06-07,26.816999435424805
2017-06-08,26.816999435424805
2017-06-09,26.780000686645508
2017-06-12,26.84000015258789
2017-06-13,26.899999618530273
2017-06-14,26.850000381469727
2017-06-15,26.799999237060547
2017-06-16,26.739999771118164
2017-06-19,26.829999923706055
2017-06-20,26.69499969482422
2017-06-21,26.510000228881836
2017-06-22,26.610000610351562
2017-06-23,26.65999984741211
2017-06-26,26.709999084472656
2017-06-27,26.67300033569336
2017-06-28,26.780000686645508
2017-06-29,26.700000762939453
2017-06-30,26.799999237060547
2017-07-03,26.697999954223633
2017-07-05,26.6299991607666
2017-07-06,26.600000381469727
2017-07-07,26.6200008392334
2017-07-10,26.6200008392334
2017-07-11,26.6200008392334
2017-07-12,26.70400047302246
2017-07-13,26.7450008392334
2017-07-14,26.81999969482422
2017-07-17,26.860000610351562
2017-07-18,26.889999389648438
2017-07-19,26.952999114990234
2017-07-20,26.950000762939453
2017-07-21,26.93000030517578
2017-07-24,26.969999313354492
2017-07-25,26.9950008392334
2017-07-26,27.040000915527344
2017-07-27,26.979999542236328
2017-07-28,26.97599983215332
2017-07-31,27.0049991607666
2017-08-01,26.8799991607666
2017-08-02,26.8700008392334
2017-08-03,26.81999969482422
2017-08-04,26.799999237060547
2017-08-07,26.81999969482422
2017-08-08,26.729999542236328
2017-08-09,26.639999389648438
2017-08-10,26.424999237060547
2017-08-11,26.510000228881836
2017-08-14,26.579999923706055
2017-08-15,26.600000381469727
2017-08-16,26.610000610351562
2017-08-17,26.489999771118164
2017-08-18,26.545000076293945
2017-08-21,26.549999237060547
2017-08-22,26.6299991607666
2017-08-23,26.639999389648438
2017-08-24,26.649999618530273
2017-08-25,26.719999313354492
2017-08-28,26.719999313354492
2017-08-29,26.739999771118164
2017-08-30,26.760000228881836
2017-08-31,26.809999465942383
2017-09-01,26.719999313354492
2017-09-05,26.702999114990234
2017-09-06,26.709999084472656
2017-09-07,26.700000762939453
2017-09-08,26.6299991607666
2017-09-11,26.709999084472656
2017-09-12,26.739999771118164
2017-09-13,26.75
2017-09-14,26.770000457763672
2017-09-15,26.799999237060547
2017-09-18,26.799999237060547
2017-09-19,26.81999969482422
2017-09-20,26.780000686645508
2017-09-21,26.799999237060547
2017-09-22,26.799999237060547
2017-09-25,26.850000381469727
2017-09-26,26.84000015258789
2017-09-27,26.8700008392334
2017-09-28,26.8700008392334
2017-09-29,26.899999618530273
2017-10-02,26.878000259399414
2017-10-03,26.799999237060547
2017-10-04,26.770000457763672
2017-10-05,26.81999969482422
2017-10-06,26.790000915527344
2017-10-09,26.799999237060547
2017-10-10,26.809999465942383
2017-10-11,26.809999465942383
2017-10-12,26.770000457763672
2017-10-13,26.770000457763672
2017-10-16,26.799999237060547
2017-10-17,26.850000381469727
2017-10-18,26.860000610351562
2017-10-19,26.889999389648438
2017-10-20,26.8700008392334
2017-10-23,26.8700008392334
2017-10-24,26.889999389648438
2017-10-25,26.829999923706055
2017-10-26,26.80500030517578
2017-10-27,26.829999923706055
2017-10-30,26.84000015258789
2017-10-31,26.850000381469727
2017-11-01,26.81100082397461
2017-11-02,26.684999465942383
2017-11-03,26.65999984741211
2017-11-06,26.650999069213867
2017-11-07,26.549999237060547
2017-11-08,26.469999313354492
2017-11-09,26.360000610351562
2017-11-10,26.420000076293945
2017-11-13,26.43000030517578
2017-11-14,26.309999465942383
2017-11-15,26.299999237060547
2017-11-16,26.530000686645508
2017-11-17,26.5
2017-11-20,26.510000228881836
2017-11-21,26.559999465942383
2017-11-22,26.615999221801758
2017-11-24,26.639999389648438
2017-11-27,26.600000381469727
2017-11-28,26.64900016784668
2017-11-29,26.639999389648438
2017-11-30,26.639999389648438
2017-12-01,26.65999984741211
2017-12-04,26.524999618530273
2017-12-05,26.520000457763672
2017-12-06,26.469999313354492
2017-12-07,26.469999313354492
2017-12-08,26.520000457763672
2017-12-11,26.549999237060547
2017-12-12,26.514999389648438
2017-12-13,26.510000228881836
2017-12-14,26.459999084472656
2017-12-15,26.479999542236328
2017-12-18,26.506999969482422
2017-12-19,26.489999771118164
2017-12-20,26.5
2017-12-21,26.506000518798828
2017-12-22,26.513999938964844
2017-12-26,26.579999923706055
2017-12-27,26.579999923706055
2017-12-28,26.34000015258789
2017-12-29,26.3700008392334
2018-01-02,26.450000762939453
2018-01-03,26.549999237060547
2018-01-04,26.600000381469727
2018-01-05,26.655000686645508
2018-01-08,26.670000076293945
2018-01-09,26.59000015258789
2018-01-10,26.600000381469727
2018-01-11,26.600000381469727
2018-01-12,26.579999923706055
2018-01-16,26.56999969482422
2018-01-17,26.530000686645508
2018-01-18,26.489999771118164
2018-01-19,26.485000610351562
2018-01-22,26.530000686645508
2018-01-23,26.59000015258789
2018-01-24,26.559999465942383
2018-01-25,26.559999465942383
2018-01-26,26.59000015258789
2018-01-29,26.5
2018-01-30,26.399999618530273
2018-01-31,26.43000030517578
2018-02-01,26.360000610351562
2018-02-02,26.079999923706055
2018-02-05,25.959999084472656
2018-02-06,26.07900047302246
2018-02-07,25.989999771118164
2018-02-08,25.760000228881836
2018-02-09,25.790000915527344
2018-02-12,25.8700008392334
2018-02-13,25.81999969482422
2018-02-14,25.81999969482422
2018-02-15,26.030000686645508
2018-02-16,26.139999389648438
2018-02-20,26.138999938964844
2018-02-21,26.031999588012695
2018-02-22,26.010000228881836
2018-02-23,26.15999984741211
2018-02-26,26.204999923706055
2018-02-27,26.1200008392334
2018-02-28,26.094999313354492
2018-03-01,26.059999465942383
2018-03-02,25.920000076293945
2018-03-05,25.959999084472656
2018-03-06,25.959999084472656
2018-03-07,25.850000381469727
2018-03-08,25.90999984741211
2018-03-09,26.040000915527344
2018-03-12,25.989999771118164
2018-03-13,25.920000076293945
2018-03-14,25.889999389648438
2018-03-15,25.920000076293945
2018-03-16,25.959999084472656
2018-03-19,25.8799991607666
2018-03-20,25.899999618530273
2018-03-21,25.899999618530273
2018-03-22,25.81999969482422
2018-03-23,25.739999771118164
2018-03-26,25.930999755859375
2018-03-27,25.850000381469727
2018-03-28,25.874000549316406
2018-03-29,25.94700050354004
2018-04-02,25.81999969482422
2018-04-03,25.780000686645508
2018-04-04,25.8700008392334
2018-04-05,25.920000076293945
2018-04-06,25.860000610351562
2018-04-09,25.93000030517578
2018-04-10,26.06999969482422
2018-04-11,26.05500030517578
2018-04-12,26.138999938964844
2018-04-13,26.158000946044922
2018-04-16,26.200000762939453
2018-04-17,26.209999084472656
2018-04-18,26.219999313354492
2018-04-19,26.1299991607666
2018-04-20,26.09000015258789
2018-04-23,26.010000228881836
2018-04-24,25.985000610351562
2018-04-25,26.010000228881836
2018-04-26,26.059999465942383
2018-04-27,26.040000915527344
2018-04-30,26.030000686645508
2018-05-01,26.059999465942383
2018-05-02,25.899999618530273
2018-05-03,25.92799949645996
2018-05-04,25.93000030517578
2018-05-07,25.929000854492188
2018-05-08,25.950000762939453
2018-05-09,26.000999450683594
2018-05-10,26.03499984741211
2018-05-11,26.030000686645508
2018-05-14,26.059999465942383
2018-05-15,25.95599937438965
2018-05-16,25.989999771118164
2018-05-17,25.989999771118164
2018-05-18,25.979999542236328
2018-05-21,25.993999481201172
2018-05-22,26.0
2018-05-23,26.010000228881836
2018-05-24,25.959999084472656
2018-05-25,25.96500015258789
2018-05-29,25.8700008392334
2018-05-30,25.950000762939453
2018-05-31,25.940000534057617
2018-06-01,25.965999603271484
2018-06-04,25.90999984741211
2018-06-05,25.950000762939453
2018-06-06,26.0
2018-06-07,25.989999771118164
2018-06-08,26.010000228881836
2018-06-11,26.049999237060547
2018-06-12,26.05900001525879
2018-06-13,26.139999389648438
2018-06-14,26.207000732421875
2018-06-15,26.19499969482422
2018-06-18,26.190000534057617
2018-06-19,26.145000457763672
2018-06-20,26.190000534057617
2018-06-21,26.190000534057617
2018-06-22,26.209999084472656
2018-06-25,26.149999618530273
2018-06-26,26.1299991607666
2018-06-27,26.09000015258789
2018-06-28,26.010000228881836
2018-06-29,25.954999923706055
2018-07-02,25.989999771118164
2018-07-03,25.871000289916992
2018-07-05,25.93000030517578
2018-07-06,25.969999313354492
2018-07-09,25.989999771118164
2018-07-10,26.030000686645508
2018-07-11,25.989999771118164
2018-07-12,26.06999969482422
2018-07-13,26.059999465942383
2018-07-16,26.045000076293945
2018-07-17,26.075000762939453
2018-07-18,26.075000762939453
2018-07-19,26.06999969482422
2018-07-20,26.076000213623047
2018-07-23,26.084999084472656
2018-07-24,26.139999389648438
2018-07-25,26.149999618530273
2018-07-26,26.190000534057617
2018-07-27,26.149999618530273
2018-07-30,26.209999084472656
2018-07-31,26.239999771118164
2018-08-01,26.25
2018-08-02,26.145000457763672
2018-08-03,26.190000534057617
2018-08-06,26.184999465942383
2018-08-07,26.231000900268555
2018-08-08,26.18000030517578
2018-08-09,26.19300079345703
2018-08-10,26.174999237060547
2018-08-13,26.149999618530273
2018-08-14,26.136999130249023
2018-08-15,26.1200008392334
2018-08-16,26.139999389648438
2018-08-17,26.149999618530273
2018-08-20,26.149999618530273
2018-08-21,26.16200065612793
2018-08-22,26.184999465942383
2018-08-23,26.170000076293945
2018-08-24,26.183000564575195
2018-08-27,26.209999084472656
2018-08-28,26.229999542236328
2018-08-29,26.209999084472656
2018-08-30,26.200000762939453
2018-08-31,26.239999771118164
2018-09-04,26.18600082397461
2018-09-05,26.190000534057617
2018-09-06,26.15999984741211
2018-09-07,26.149999618530273
2018-09-10,26.15999984741211
2018-09-11,26.170000076293945
2018-09-12,26.209999084472656
2018-09-13,26.260000228881836
2018-09-14,26.260000228881836
2018-09-17,26.270000457763672
2018-09-18,26.280000686645508
2018-09-19,26.290000915527344
2018-09-20,26.299999237060547
2018-09-21,26.283000946044922
2018-09-24,26.170000076293945
2018-09-25,26.15999984741211
2018-09-26,26.190000534057617
2018-09-27,26.200000762939453
2018-09-28,26.229999542236328
2018-10-01,26.270000457763672
2018-10-02,26.25
2018-10-03,26.284000396728516
2018-10-04,26.200000762939453
2018-10-05,26.073999404907227
2018-10-08,26.09000015258789
2018-10-09,26.049999237060547
2018-10-10,25.84000015258789
2018-10-11,25.913000106811523
2018-10-12,25.979000091552734
2018-10-15,26.010000228881836
2018-10-16,26.059999465942383
2018-10-17,26.030000686645508
2018-10-18,25.940000534057617
2018-10-19,25.94499969482422
2018-10-22,25.847999572753906
2018-10-23,25.81999969482422
2018-10-24,25.670000076293945
2018-10-25,25.729000091552734
2018-10-26,25.6299991607666
2018-10-29,25.600000381469727
2018-10-30,25.610000610351562
2018-10-31,25.656999588012695
2018-11-01,25.725000381469727
2018-11-02,25.739999771118164
2018-11-05,25.770000457763672
2018-11-06,25.799999237060547
2018-11-07,25.950000762939453
2018-11-08,25.8799991607666
2018-11-09,25.760000228881836
2018-11-12,25.600000381469727
2018-11-13,25.554000854492188
2018-11-14,25.530000686645508
2018-11-15,25.540000915527344
2018-11-16,25.399999618530273
2018-11-19,25.23200035095215
2018-11-20,25.170000076293945
2018-11-21,25.29800033569336
2018-11-23,25.329999923706055
2018-11-26,25.350000381469727
2018-11-27,25.229999542236328
2018-11-28,25.40999984741211
2018-11-29,25.36400032043457
2018-11-30,25.31999969482422
2018-12-03,25.450000762939453
2018-12-04,25.290000915527344
2018-12-06,25.31999969482422
2018-12-07,25.239999771118164
2018-12-10,25.21500015258789
2018-12-11,25.309999465942383
2018-12-12,25.34600067138672
2018-12-13,25.405000686645508
2018-12-14,25.350000381469727
2018-12-17,25.183000564575195
2018-12-18,25.110000610351562
2018-12-19,24.89299964904785
2018-12-20,24.704999923706055
2018-12-21,24.600000381469727
2018-12-24,24.233999252319336
2018-12-26,24.545000076293945
2018-12-27,24.520000457763672
2018-12-28,24.520000457763672
2018-12-31,24.6299991607666
2019-01-02,24.559999465942383
2019-01-03,24.469999313354492
2019-01-04,24.8799991607666
2019-01-07,25.149999618530273
2019-01-08,25.350000381469727
2019-01-09,25.381999969482422
2019-01-10,25.520000457763672
2019-01-11,25.469999313354492
2019-01-14,25.360000610351562
2019-01-15,25.489999771118164
2019-01-16,25.510000228881836
2019-01-17,25.559999465942383
2019-01-18,25.649999618530273
2019-01-22,25.459999084472656
2019-01-23,25.459999084472656
2019-01-24,25.459999084472656
2019-01-25,25.540000915527344
2019-01-28,25.489999771118164
2019-01-29,25.48200035095215
2019-01-30,25.649999618530273
2019-01-31,25.65999984741211
2019-02-01,25.700000762939453
2019-02-04,25.790000915527344
2019-02-05,25.889999389648438
2019-02-06,25.84000015258789
2019-02-07,25.770000457763672
2019-02-08,25.760000228881836
2019-02-11,25.739999771118164
2019-02-12,25.889999389648438
2019-02-13,25.8799991607666
2019-02-14,25.850000381469727
2019-02-15,25.899999618530273
2019-02-19,25.790000915527344
2019-02-20,25.860000610351562
2019-02-21,25.815000534057617
2019-02-22,25.90999984741211
2019-02-25,25.950000762939453
2019-02-26,25.959999084472656
2019-02-27,25.959999084472656
2019-02-28,25.969999313354492
2019-03-01,25.979999542236328
2019-03-04,26.0
2019-03-05,25.9950008392334
2019-03-06,25.8700008392334
2019-03-07,25.857999801635742
2019-03-08,25.820999145507812
2019-03-11,25.90999984741211
2019-03-12,25.920000076293945
2019-03-13,25.969999313354492
2019-03-14,25.98900032043457
2019-03-15,25.950000762939453
2019-03-18,25.93000030517578
2019-03-19,25.860000610351562
2019-03-20,25.989999771118164
2019-03-21,25.989999771118164
2019-03-22,25.892000198364258
2019-03-25,25.934999465942383
2019-03-26,25.950000762939453
2019-03-27,25.959999084472656
2019-03-28,25.979999542236328
2019-03-29,26.030000686645508
2019-04-01,26.059999465942383
2019-04-02,26.06999969482422
2019-04-03,26.020000457763672
2019-04-04,26.030000686645508
2019-04-05,26.110000610351562
2019-04-08,26.06999969482422
2019-04-09,26.101999282836914
2019-04-10,26.170000076293945
2019-04-11,26.219999313354492
2019-04-12,26.229999542236328
2019-04-15,26.229999542236328
2019-04-16,26.239999771118164
2019-04-17,26.200000762939453
2019-04-18,26.200000762939453
2019-04-22,26.049999237060547
2019-04-23,26.110000610351562
2019-04-24,26.09000015258789
2019-04-25,26.110000610351562
2019-04-26,26.1299991607666
2019-04-29,26.139999389648438
2019-04-30,26.149999618530273
2019-05-01,26.1200008392334
2019-05-02,26.079999923706055
2019-05-03,26.15999984741211
2019-05-06,26.15999984741211
2019-05-07,26.059999465942383
2019-05-08,26.06999969482422
2019-05-09,26.059999465942383
2019-05-10,26.030000686645508
2019-05-13,25.985000610351562
2019-05-14,25.9950008392334
2019-05-15,25.992000579833984
2019-05-16,26.09000015258789
2019-05-17,26.040000915527344
2019-05-20,25.950000762939453
2019-05-21,25.969999313354492
2019-05-22,25.993999481201172
2019-05-23,25.920000076293945
2019-05-24,25.889999389648438
2019-05-28,25.920000076293945
2019-05-29,25.834999084472656
2019-05-30,25.8799991607666
2019-05-31,25.790000915527344
2019-06-03,25.799999237060547
2019-06-04,25.899999618530273
2019-06-05,25.93000030517578
2019-06-06,25.93000030517578
2019-06-07,26.030000686645508
2019-06-10,26.040000915527344
2019-06-11,26.086000442504883
2019-06-12,26.049999237060547
2019-06-13,26.06999969482422
2019-06-14,26.040000915527344
2019-06-17,26.079999923706055
2019-06-18,26.059999465942383
2019-06-19,26.239999771118164
2019-06-20,26.290000915527344
2019-06-21,26.229999542236328
2019-06-24,26.149999618530273
2019-06-25,26.079999923706055
2019-06-26,26.030000686645508
2019-06-27,26.138999938964844
2019-06-28,26.049999237060547
2019-07-01,26.079999923706055
2019-07-02,26.229999542236328
2019-07-03,26.219999313354492
2019-07-05,26.1299991607666
2019-07-08,26.18000030517578
