,ESNT
2014-05-08,20.149999618530273
2014-05-09,20.0
2014-05-12,20.299999237060547
2014-05-13,20.5
2014-05-14,20.100000381469727
2014-05-15,19.829999923706055
2014-05-16,19.90999984741211
2014-05-19,19.90999984741211
2014-05-20,19.75
2014-05-21,19.65999984741211
2014-05-22,19.600000381469727
2014-05-23,19.690000534057617
2014-05-27,20.239999771118164
2014-05-28,19.979999542236328
2014-05-29,20.0
2014-05-30,19.950000762939453
2014-06-02,19.670000076293945
2014-06-03,19.530000686645508
2014-06-04,19.510000228881836
2014-06-05,19.969999313354492
2014-06-06,20.6299991607666
2014-06-09,20.920000076293945
2014-06-10,21.030000686645508
2014-06-11,20.700000762939453
2014-06-12,20.65999984741211
2014-06-13,20.6200008392334
2014-06-16,20.829999923706055
2014-06-17,21.15999984741211
2014-06-18,21.059999465942383
2014-06-19,20.889999389648438
2014-06-20,20.889999389648438
2014-06-23,20.780000686645508
2014-06-24,20.8700008392334
2014-06-25,20.899999618530273
2014-06-26,20.6200008392334
2014-06-27,20.290000915527344
2014-06-30,20.09000015258789
2014-07-01,20.479999542236328
2014-07-02,20.350000381469727
2014-07-03,20.389999389648438
2014-07-07,19.6299991607666
2014-07-08,19.5
2014-07-09,19.420000076293945
2014-07-10,19.299999237060547
2014-07-11,18.84000015258789
2014-07-14,18.6299991607666
2014-07-15,18.739999771118164
2014-07-16,18.709999084472656
2014-07-17,18.540000915527344
2014-07-18,18.700000762939453
2014-07-21,18.280000686645508
2014-07-22,18.049999237060547
2014-07-23,17.940000534057617
2014-07-24,17.829999923706055
2014-07-25,17.979999542236328
2014-07-28,18.239999771118164
2014-07-29,18.399999618530273
2014-07-30,18.610000610351562
2014-07-31,18.209999084472656
2014-08-01,17.6200008392334
2014-08-04,17.510000228881836
2014-08-05,17.709999084472656
2014-08-06,18.149999618530273
2014-08-07,18.489999771118164
2014-08-08,19.860000610351562
2014-08-11,19.81999969482422
2014-08-12,19.979999542236328
2014-08-13,19.719999313354492
2014-08-14,20.06999969482422
2014-08-15,20.719999313354492
2014-08-18,20.75
2014-08-19,20.670000076293945
2014-08-20,20.6200008392334
2014-08-21,20.90999984741211
2014-08-22,21.020000457763672
2014-08-25,21.260000228881836
2014-08-26,21.190000534057617
2014-08-27,20.950000762939453
2014-08-28,20.8799991607666
2014-08-29,21.059999465942383
2014-09-02,20.899999618530273
2014-09-03,20.899999618530273
2014-09-04,20.920000076293945
2014-09-05,20.770000457763672
2014-09-08,22.6299991607666
2014-09-09,22.81999969482422
2014-09-10,23.06999969482422
2014-09-11,23.0
2014-09-12,22.43000030517578
2014-09-15,21.940000534057617
2014-09-16,21.959999084472656
2014-09-17,22.06999969482422
2014-09-18,21.979999542236328
2014-09-19,21.510000228881836
2014-09-22,21.860000610351562
2014-09-23,21.59000015258789
2014-09-24,21.559999465942383
2014-09-25,21.549999237060547
2014-09-26,21.809999465942383
2014-09-29,21.600000381469727
2014-09-30,21.40999984741211
2014-10-01,21.43000030517578
2014-10-02,21.639999389648438
2014-10-03,21.6299991607666
2014-10-06,21.299999237060547
2014-10-07,21.25
2014-10-08,21.719999313354492
2014-10-09,21.450000762939453
2014-10-10,21.469999313354492
2014-10-13,21.850000381469727
2014-10-14,22.149999618530273
2014-10-15,22.389999389648438
2014-10-16,22.65999984741211
2014-10-17,23.260000228881836
2014-10-20,23.760000228881836
2014-10-21,23.690000534057617
2014-10-22,23.0
2014-10-23,23.389999389648438
2014-10-24,23.3700008392334
2014-10-27,23.280000686645508
2014-10-28,24.030000686645508
2014-10-29,24.0
2014-10-30,24.239999771118164
2014-10-31,24.34000015258789
2014-11-03,24.079999923706055
2014-11-04,24.030000686645508
2014-11-05,24.030000686645508
2014-11-06,24.020000457763672
2014-11-07,24.079999923706055
2014-11-10,23.969999313354492
2014-11-11,24.299999237060547
2014-11-12,24.700000762939453
2014-11-13,24.1299991607666
2014-11-14,23.950000762939453
2014-11-17,23.760000228881836
2014-11-18,22.65999984741211
2014-11-19,22.440000534057617
2014-11-20,23.75
2014-11-21,24.149999618530273
2014-11-24,24.06999969482422
2014-11-25,24.540000915527344
2014-11-26,24.950000762939453
2014-11-28,25.200000762939453
2014-12-01,24.6299991607666
2014-12-02,24.75
2014-12-03,24.979999542236328
2014-12-04,24.799999237060547
2014-12-05,24.25
2014-12-08,24.229999542236328
2014-12-09,24.600000381469727
2014-12-10,24.1200008392334
2014-12-11,24.489999771118164
2014-12-12,24.200000762939453
2014-12-15,23.940000534057617
2014-12-16,23.81999969482422
2014-12-17,24.81999969482422
2014-12-18,24.979999542236328
2014-12-19,25.010000228881836
2014-12-22,24.8700008392334
2014-12-23,25.18000030517578
2014-12-24,25.440000534057617
2014-12-26,25.440000534057617
2014-12-29,25.450000762939453
2014-12-30,25.700000762939453
2014-12-31,25.709999084472656
2015-01-02,25.729999542236328
2015-01-05,25.559999465942383
2015-01-06,25.270000457763672
2015-01-07,23.5
2015-01-08,23.610000610351562
2015-01-09,23.59000015258789
2015-01-12,23.8700008392334
2015-01-13,23.90999984741211
2015-01-14,24.15999984741211
2015-01-15,23.760000228881836
2015-01-16,23.81999969482422
2015-01-20,24.040000915527344
2015-01-21,23.709999084472656
2015-01-22,24.170000076293945
2015-01-23,23.959999084472656
2015-01-26,24.5
2015-01-27,24.329999923706055
2015-01-28,24.010000228881836
2015-01-29,23.979999542236328
2015-01-30,23.389999389648438
2015-02-02,23.600000381469727
2015-02-03,24.06999969482422
2015-02-04,24.25
2015-02-05,24.780000686645508
2015-02-06,24.739999771118164
2015-02-09,24.459999084472656
2015-02-10,24.459999084472656
2015-02-11,24.229999542236328
2015-02-12,24.020000457763672
2015-02-13,24.18000030517578
2015-02-17,24.15999984741211
2015-02-18,23.979999542236328
2015-02-19,23.59000015258789
2015-02-20,23.479999542236328
2015-02-23,23.309999465942383
2015-02-24,23.059999465942383
2015-02-25,23.18000030517578
2015-02-26,23.200000762939453
2015-02-27,23.219999313354492
2015-03-02,23.469999313354492
2015-03-03,23.40999984741211
2015-03-04,23.899999618530273
2015-03-05,23.899999618530273
2015-03-06,24.049999237060547
2015-03-09,24.100000381469727
2015-03-10,23.940000534057617
2015-03-11,24.100000381469727
2015-03-12,24.260000228881836
2015-03-13,24.209999084472656
2015-03-16,24.110000610351562
2015-03-17,24.239999771118164
2015-03-18,24.06999969482422
2015-03-19,23.989999771118164
2015-03-20,23.989999771118164
2015-03-23,24.139999389648438
2015-03-24,24.229999542236328
2015-03-25,23.899999618530273
2015-03-26,24.1200008392334
2015-03-27,23.84000015258789
2015-03-30,24.030000686645508
2015-03-31,23.90999984741211
2015-04-01,23.639999389648438
2015-04-02,23.940000534057617
2015-04-06,24.040000915527344
2015-04-07,24.030000686645508
2015-04-08,24.139999389648438
2015-04-09,24.649999618530273
2015-04-10,24.68000030517578
2015-04-13,24.639999389648438
2015-04-14,24.920000076293945
2015-04-15,24.920000076293945
2015-04-16,25.010000228881836
2015-04-17,24.940000534057617
2015-04-20,24.799999237060547
2015-04-21,25.209999084472656
2015-04-22,25.440000534057617
2015-04-23,25.739999771118164
2015-04-24,25.760000228881836
2015-04-27,25.6299991607666
2015-04-28,25.739999771118164
2015-04-29,25.450000762939453
2015-04-30,24.950000762939453
2015-05-01,24.75
2015-05-04,25.15999984741211
2015-05-05,24.719999313354492
2015-05-06,24.520000457763672
2015-05-07,25.15999984741211
2015-05-08,26.0
2015-05-11,25.90999984741211
2015-05-12,25.700000762939453
2015-05-13,25.600000381469727
2015-05-14,25.959999084472656
2015-05-15,25.780000686645508
2015-05-18,26.149999618530273
2015-05-19,26.010000228881836
2015-05-20,25.790000915527344
2015-05-21,25.770000457763672
2015-05-22,25.690000534057617
2015-05-26,25.5
2015-05-27,25.56999969482422
2015-05-28,25.5
2015-05-29,25.510000228881836
2015-06-01,25.549999237060547
2015-06-02,25.489999771118164
2015-06-03,25.5
2015-06-04,25.360000610351562
2015-06-05,25.450000762939453
2015-06-08,25.40999984741211
2015-06-09,24.959999084472656
2015-06-10,25.760000228881836
2015-06-11,26.40999984741211
2015-06-12,26.75
2015-06-15,26.889999389648438
2015-06-16,27.40999984741211
2015-06-17,27.510000228881836
2015-06-18,27.690000534057617
2015-06-19,27.739999771118164
2015-06-22,27.850000381469727
2015-06-23,27.700000762939453
2015-06-24,27.559999465942383
2015-06-25,27.549999237060547
2015-06-26,27.65999984741211
2015-06-29,27.280000686645508
2015-06-30,27.350000381469727
2015-07-01,27.540000915527344
2015-07-02,27.549999237060547
2015-07-06,27.979999542236328
2015-07-07,28.0
2015-07-08,28.059999465942383
2015-07-09,28.479999542236328
2015-07-10,28.540000915527344
2015-07-13,28.850000381469727
2015-07-14,29.290000915527344
2015-07-15,29.030000686645508
2015-07-16,29.030000686645508
2015-07-17,29.329999923706055
2015-07-20,29.479999542236328
2015-07-21,29.25
2015-07-22,29.43000030517578
2015-07-23,29.15999984741211
2015-07-24,29.110000610351562
2015-07-27,29.190000534057617
2015-07-28,29.229999542236328
2015-07-29,29.299999237060547
2015-07-30,29.229999542236328
2015-07-31,29.270000457763672
2015-08-03,29.280000686645508
2015-08-04,29.079999923706055
2015-08-05,29.25
2015-08-06,28.799999237060547
2015-08-07,26.469999313354492
2015-08-10,27.149999618530273
2015-08-11,27.93000030517578
2015-08-12,27.709999084472656
2015-08-13,28.010000228881836
2015-08-14,27.959999084472656
2015-08-17,28.450000762939453
2015-08-18,27.600000381469727
2015-08-19,27.8799991607666
2015-08-20,27.760000228881836
2015-08-21,27.190000534057617
2015-08-24,26.34000015258789
2015-08-25,26.079999923706055
2015-08-26,26.739999771118164
2015-08-27,26.979999542236328
2015-08-28,26.8799991607666
2015-08-31,26.790000915527344
2015-09-01,25.8799991607666
2015-09-02,25.979999542236328
2015-09-03,25.959999084472656
2015-09-04,25.6200008392334
2015-09-08,26.149999618530273
2015-09-09,26.219999313354492
2015-09-10,26.3700008392334
2015-09-11,26.43000030517578
2015-09-14,26.010000228881836
2015-09-15,26.479999542236328
2015-09-16,26.25
2015-09-17,26.06999969482422
2015-09-18,25.920000076293945
2015-09-21,26.020000457763672
2015-09-22,26.010000228881836
2015-09-23,26.31999969482422
2015-09-24,25.799999237060547
2015-09-25,25.719999313354492
2015-09-28,24.93000030517578
2015-09-29,24.549999237060547
2015-09-30,24.850000381469727
2015-10-01,24.610000610351562
2015-10-02,24.420000076293945
2015-10-05,24.700000762939453
2015-10-06,25.149999618530273
2015-10-07,25.670000076293945
2015-10-08,25.969999313354492
2015-10-09,25.75
2015-10-12,26.270000457763672
2015-10-13,25.979999542236328
2015-10-14,25.700000762939453
2015-10-15,26.260000228881836
2015-10-16,26.520000457763672
2015-10-19,26.600000381469727
2015-10-20,25.799999237060547
2015-10-21,25.149999618530273
2015-10-22,25.360000610351562
2015-10-23,25.8700008392334
2015-10-26,26.030000686645508
2015-10-27,24.600000381469727
2015-10-28,24.200000762939453
2015-10-29,24.610000610351562
2015-10-30,24.100000381469727
2015-11-02,24.219999313354492
2015-11-03,24.209999084472656
2015-11-04,24.110000610351562
2015-11-05,24.34000015258789
2015-11-06,24.68000030517578
2015-11-09,24.610000610351562
2015-11-10,24.739999771118164
2015-11-11,24.219999313354492
2015-11-12,23.709999084472656
2015-11-13,23.579999923706055
2015-11-16,23.75
2015-11-17,23.360000610351562
2015-11-18,23.600000381469727
2015-11-19,23.799999237060547
2015-11-20,23.959999084472656
2015-11-23,23.790000915527344
2015-11-24,23.799999237060547
2015-11-25,24.059999465942383
2015-11-27,24.18000030517578
2015-11-30,24.719999313354492
2015-12-01,24.920000076293945
2015-12-02,24.5
2015-12-03,24.1299991607666
2015-12-04,24.489999771118164
2015-12-07,24.350000381469727
2015-12-08,23.969999313354492
2015-12-09,23.579999923706055
2015-12-10,23.709999084472656
2015-12-11,22.920000076293945
2015-12-14,22.889999389648438
2015-12-15,23.09000015258789
2015-12-16,22.860000610351562
2015-12-17,22.6299991607666
2015-12-18,22.559999465942383
2015-12-21,22.559999465942383
2015-12-22,22.579999923706055
2015-12-23,22.540000915527344
2015-12-24,22.600000381469727
2015-12-28,22.360000610351562
2015-12-29,22.790000915527344
2015-12-30,22.329999923706055
2015-12-31,21.889999389648438
2016-01-04,21.440000534057617
2016-01-05,21.31999969482422
2016-01-06,21.170000076293945
2016-01-07,20.459999084472656
2016-01-08,20.299999237060547
2016-01-11,20.309999465942383
2016-01-12,19.93000030517578
2016-01-13,19.389999389648438
2016-01-14,19.100000381469727
2016-01-15,19.56999969482422
2016-01-19,19.15999984741211
2016-01-20,19.309999465942383
2016-01-21,18.299999237060547
2016-01-22,17.6200008392334
2016-01-25,16.649999618530273
2016-01-26,16.920000076293945
2016-01-27,17.040000915527344
2016-01-28,17.5
2016-01-29,17.969999313354492
2016-02-01,18.350000381469727
2016-02-02,17.84000015258789
2016-02-03,17.350000381469727
2016-02-04,18.139999389648438
2016-02-05,17.59000015258789
2016-02-08,16.889999389648438
2016-02-09,16.93000030517578
2016-02-10,17.010000228881836
2016-02-11,16.920000076293945
2016-02-12,17.149999618530273
2016-02-16,17.149999618530273
2016-02-17,18.1299991607666
2016-02-18,18.260000228881836
2016-02-19,18.760000228881836
2016-02-22,19.5
2016-02-23,19.18000030517578
2016-02-24,19.139999389648438
2016-02-25,19.43000030517578
2016-02-26,19.450000762939453
2016-02-29,19.25
2016-03-01,19.950000762939453
2016-03-02,19.739999771118164
2016-03-03,19.920000076293945
2016-03-04,19.84000015258789
2016-03-07,19.90999984741211
2016-03-08,19.3700008392334
2016-03-09,19.59000015258789
2016-03-10,19.6200008392334
2016-03-11,20.5
2016-03-14,19.8799991607666
2016-03-15,19.6200008392334
2016-03-16,20.0
2016-03-17,20.239999771118164
2016-03-18,20.489999771118164
2016-03-21,20.299999237060547
2016-03-22,20.209999084472656
2016-03-23,19.979999542236328
2016-03-24,19.6200008392334
2016-03-28,19.700000762939453
2016-03-29,20.389999389648438
2016-03-30,20.59000015258789
2016-03-31,20.799999237060547
2016-04-01,20.459999084472656
2016-04-04,20.43000030517578
2016-04-05,20.0
2016-04-06,20.25
2016-04-07,19.8700008392334
2016-04-08,19.969999313354492
2016-04-11,19.559999465942383
2016-04-12,19.719999313354492
2016-04-13,21.09000015258789
2016-04-14,20.649999618530273
2016-04-15,20.56999969482422
2016-04-18,20.760000228881836
2016-04-19,20.469999313354492
2016-04-20,20.6200008392334
2016-04-21,20.56999969482422
2016-04-22,20.760000228881836
2016-04-25,20.40999984741211
2016-04-26,20.899999618530273
2016-04-27,20.639999389648438
2016-04-28,20.389999389648438
2016-04-29,20.420000076293945
2016-05-02,20.549999237060547
2016-05-03,19.84000015258789
2016-05-04,19.729999542236328
2016-05-05,20.969999313354492
2016-05-06,20.670000076293945
2016-05-09,20.75
2016-05-10,21.170000076293945
2016-05-11,20.59000015258789
2016-05-12,20.329999923706055
2016-05-13,20.030000686645508
2016-05-16,20.200000762939453
2016-05-17,19.809999465942383
2016-05-18,20.09000015258789
2016-05-19,19.719999313354492
2016-05-20,20.34000015258789
2016-05-23,20.329999923706055
2016-05-24,21.25
2016-05-25,21.030000686645508
2016-05-26,21.3799991607666
2016-05-27,21.770000457763672
2016-05-31,21.860000610351562
2016-06-01,22.299999237060547
2016-06-02,22.149999618530273
2016-06-03,22.0
2016-06-06,22.25
2016-06-07,22.100000381469727
2016-06-08,22.09000015258789
2016-06-09,21.84000015258789
2016-06-10,21.729999542236328
2016-06-13,21.729999542236328
2016-06-14,21.450000762939453
2016-06-15,21.68000030517578
2016-06-16,21.420000076293945
2016-06-17,21.040000915527344
2016-06-20,20.989999771118164
2016-06-21,20.600000381469727
2016-06-22,20.65999984741211
2016-06-23,21.09000015258789
2016-06-24,20.270000457763672
2016-06-27,20.200000762939453
2016-06-28,20.889999389648438
2016-06-29,21.479999542236328
2016-06-30,21.809999465942383
2016-07-01,22.079999923706055
2016-07-05,21.200000762939453
2016-07-06,21.3700008392334
2016-07-07,21.809999465942383
2016-07-08,22.649999618530273
2016-07-11,23.270000457763672
2016-07-12,23.489999771118164
2016-07-13,23.1299991607666
2016-07-14,23.31999969482422
2016-07-15,23.700000762939453
2016-07-18,24.0
2016-07-19,24.079999923706055
2016-07-20,24.270000457763672
2016-07-21,23.8799991607666
2016-07-22,23.809999465942383
2016-07-25,23.8799991607666
2016-07-26,23.790000915527344
2016-07-27,23.93000030517578
2016-07-28,23.959999084472656
2016-07-29,23.959999084472656
2016-08-01,23.84000015258789
2016-08-02,23.579999923706055
2016-08-03,23.780000686645508
2016-08-04,25.040000915527344
2016-08-05,25.40999984741211
2016-08-08,26.010000228881836
2016-08-09,26.280000686645508
2016-08-10,25.510000228881836
2016-08-11,25.799999237060547
2016-08-12,25.850000381469727
2016-08-15,26.030000686645508
2016-08-16,26.139999389648438
2016-08-17,25.850000381469727
2016-08-18,25.93000030517578
2016-08-19,25.8799991607666
2016-08-22,26.25
2016-08-23,26.350000381469727
2016-08-24,26.56999969482422
2016-08-25,27.170000076293945
2016-08-26,27.190000534057617
2016-08-29,27.43000030517578
2016-08-30,27.190000534057617
2016-08-31,26.579999923706055
2016-09-01,26.3799991607666
2016-09-02,26.579999923706055
2016-09-06,26.459999084472656
2016-09-07,26.639999389648438
2016-09-08,26.690000534057617
2016-09-09,26.030000686645508
2016-09-12,26.399999618530273
2016-09-13,25.93000030517578
2016-09-14,25.850000381469727
2016-09-15,26.56999969482422
2016-09-16,27.68000030517578
2016-09-19,27.8799991607666
2016-09-20,27.190000534057617
2016-09-21,27.229999542236328
2016-09-22,27.040000915527344
2016-09-23,26.56999969482422
2016-09-26,26.600000381469727
2016-09-27,26.68000030517578
2016-09-28,27.200000762939453
2016-09-29,26.450000762939453
2016-09-30,26.610000610351562
2016-10-03,26.68000030517578
2016-10-04,27.0
2016-10-05,26.899999618530273
2016-10-06,26.739999771118164
2016-10-07,26.84000015258789
2016-10-10,27.239999771118164
2016-10-11,27.15999984741211
2016-10-12,27.989999771118164
2016-10-13,27.600000381469727
2016-10-14,27.81999969482422
2016-10-17,27.959999084472656
2016-10-18,28.139999389648438
2016-10-19,28.389999389648438
2016-10-20,28.110000610351562
2016-10-21,28.020000457763672
2016-10-24,28.540000915527344
2016-10-25,28.219999313354492
2016-10-26,27.899999618530273
2016-10-27,26.75
2016-10-28,26.489999771118164
2016-10-31,26.440000534057617
2016-11-01,26.0
2016-11-02,26.1299991607666
2016-11-03,26.219999313354492
2016-11-04,27.100000381469727
2016-11-07,27.489999771118164
2016-11-08,27.1200008392334
2016-11-09,28.459999084472656
2016-11-10,29.6299991607666
2016-11-11,29.190000534057617
2016-11-14,28.280000686645508
2016-11-15,28.280000686645508
2016-11-16,28.489999771118164
2016-11-17,28.25
2016-11-18,28.700000762939453
2016-11-21,28.440000534057617
2016-11-22,29.010000228881836
2016-11-23,29.350000381469727
2016-11-25,29.81999969482422
2016-11-28,30.0
2016-11-29,30.579999923706055
2016-11-30,30.520000457763672
2016-12-01,31.299999237060547
2016-12-02,31.690000534057617
2016-12-05,32.369998931884766
2016-12-06,32.810001373291016
2016-12-07,32.52000045776367
2016-12-08,33.0099983215332
2016-12-09,33.56999969482422
2016-12-12,33.59000015258789
2016-12-13,32.36000061035156
2016-12-14,31.84000015258789
2016-12-15,32.04999923706055
2016-12-16,31.920000076293945
2016-12-19,32.279998779296875
2016-12-20,32.27000045776367
2016-12-21,32.4900016784668
2016-12-22,32.45000076293945
2016-12-23,32.65999984741211
2016-12-27,32.599998474121094
2016-12-28,32.189998626708984
2016-12-29,32.220001220703125
2016-12-30,32.369998931884766
2017-01-03,32.41999816894531
2017-01-04,33.11000061035156
2017-01-05,32.290000915527344
2017-01-06,32.77000045776367
2017-01-09,31.799999237060547
2017-01-10,32.41999816894531
2017-01-11,32.709999084472656
2017-01-12,32.040000915527344
2017-01-13,32.439998626708984
2017-01-17,31.809999465942383
2017-01-18,32.47999954223633
2017-01-19,32.630001068115234
2017-01-20,32.9900016784668
2017-01-23,32.75
2017-01-24,33.2400016784668
2017-01-25,34.150001525878906
2017-01-26,34.63999938964844
2017-01-27,34.310001373291016
2017-01-30,34.43000030517578
2017-01-31,34.56999969482422
2017-02-01,35.65999984741211
2017-02-02,35.11000061035156
2017-02-03,35.90999984741211
2017-02-06,35.720001220703125
2017-02-07,36.040000915527344
2017-02-08,36.290000915527344
2017-02-09,36.2400016784668
2017-02-10,36.5
2017-02-13,36.84000015258789
2017-02-14,36.560001373291016
2017-02-15,36.38999938964844
2017-02-16,36.220001220703125
2017-02-17,35.68000030517578
2017-02-21,34.709999084472656
2017-02-22,34.779998779296875
2017-02-23,34.400001525878906
2017-02-24,34.439998626708984
2017-02-27,34.75
2017-02-28,34.810001373291016
2017-03-01,35.540000915527344
2017-03-02,34.970001220703125
2017-03-03,35.18000030517578
2017-03-06,35.029998779296875
2017-03-07,35.040000915527344
2017-03-08,34.810001373291016
2017-03-09,34.869998931884766
2017-03-10,35.099998474121094
2017-03-13,36.119998931884766
2017-03-14,36.310001373291016
2017-03-15,36.2400016784668
2017-03-16,36.29999923706055
2017-03-17,36.0
2017-03-20,35.47999954223633
2017-03-21,34.97999954223633
2017-03-22,34.630001068115234
2017-03-23,35.13999938964844
2017-03-24,35.0099983215332
2017-03-27,34.93000030517578
2017-03-28,35.77000045776367
2017-03-29,35.5099983215332
2017-03-30,36.0099983215332
2017-03-31,36.16999816894531
2017-04-03,36.029998779296875
2017-04-04,36.380001068115234
2017-04-05,36.599998474121094
2017-04-06,36.72999954223633
2017-04-07,36.61000061035156
2017-04-10,37.11000061035156
2017-04-11,37.97999954223633
2017-04-12,37.790000915527344
2017-04-13,36.81999969482422
2017-04-17,37.810001373291016
2017-04-18,37.939998626708984
2017-04-19,38.720001220703125
2017-04-20,38.63999938964844
2017-04-21,37.619998931884766
2017-04-24,37.65999984741211
2017-04-25,37.97999954223633
2017-04-26,38.90999984741211
2017-04-27,37.54999923706055
2017-04-28,37.0099983215332
2017-05-01,36.790000915527344
2017-05-02,36.650001525878906
2017-05-03,36.63999938964844
2017-05-04,36.7400016784668
2017-05-05,35.93000030517578
2017-05-08,34.7599983215332
2017-05-09,36.27000045776367
2017-05-10,36.68000030517578
2017-05-11,37.06999969482422
2017-05-12,36.720001220703125
2017-05-15,37.08000183105469
2017-05-16,37.209999084472656
2017-05-17,36.54999923706055
2017-05-18,36.20000076293945
2017-05-19,35.83000183105469
2017-05-22,36.0
2017-05-23,36.560001373291016
2017-05-24,36.56999969482422
2017-05-25,36.47999954223633
2017-05-26,36.88999938964844
2017-05-30,36.22999954223633
2017-05-31,36.27000045776367
2017-06-01,36.7400016784668
2017-06-02,36.560001373291016
2017-06-05,35.16999816894531
2017-06-06,34.9900016784668
2017-06-07,35.540000915527344
2017-06-08,36.18000030517578
2017-06-09,36.61000061035156
2017-06-12,36.720001220703125
2017-06-13,37.16999816894531
2017-06-14,36.959999084472656
2017-06-15,36.540000915527344
2017-06-16,36.439998626708984
2017-06-19,36.84000015258789
2017-06-20,36.279998779296875
2017-06-21,36.22999954223633
2017-06-22,36.0099983215332
2017-06-23,36.0
2017-06-26,35.75
2017-06-27,36.040000915527344
2017-06-28,36.4900016784668
2017-06-29,37.220001220703125
2017-06-30,37.13999938964844
2017-07-03,38.060001373291016
2017-07-05,38.18000030517578
2017-07-06,38.25
2017-07-07,39.189998626708984
2017-07-10,38.5099983215332
2017-07-11,38.27000045776367
2017-07-12,38.77000045776367
2017-07-13,38.79999923706055
2017-07-14,38.790000915527344
2017-07-17,38.939998626708984
2017-07-18,39.06999969482422
2017-07-19,38.970001220703125
2017-07-20,39.099998474121094
2017-07-21,38.66999816894531
2017-07-24,38.09000015258789
2017-07-25,38.349998474121094
2017-07-26,37.81999969482422
2017-07-27,37.779998779296875
2017-07-28,37.72999954223633
2017-07-31,38.41999816894531
2017-08-01,39.099998474121094
2017-08-02,38.619998931884766
2017-08-03,38.380001068115234
2017-08-04,40.02000045776367
2017-08-07,40.65999984741211
2017-08-08,39.439998626708984
2017-08-09,39.040000915527344
